row  column  (images_25_1_306.edf Fe-K*images_25_1_306.edf Ar-K**2.3)
45  29  7.08453e+07
45  30  5.05127e+07
45  31  5.77161e+07
45  32  7.95278e+07
45  33  6.67993e+07
45  34  5.71274e+07
45  35  6.91809e+07
45  36  6.92241e+07
45  37  8.08889e+07
45  38  7.03698e+07
45  39  7.04153e+07
45  40  8.44899e+07
45  41  8.59377e+07
45  42  1.00949e+08
45  43  9.18943e+07
45  44  1.12561e+08
45  45  7.08625e+07
45  46  5.99806e+07
45  47  7.55339e+07
45  48  6.38982e+07
45  49  6.80495e+07
45  50  7.83795e+07
46  0  4.077e+07
46  1  4.39298e+07
46  2  4.77343e+07
46  3  5.43856e+07
46  4  1.15273e+08
46  5  9.2198e+07
46  6  8.72674e+07
46  7  7.3606e+07
46  8  8.56299e+07
46  9  1.03906e+08
46  10  1.22036e+08
46  11  1.14659e+08
46  12  1.10887e+08
46  13  9.51447e+07
46  14  9.10954e+07
46  15  1.20446e+08
46  16  1.19175e+08
46  17  9.7781e+07
46  18  1.06481e+08
46  19  1.37055e+08
46  20  9.25305e+07
46  21  1.0616e+08
46  22  8.05038e+07
46  23  8.45416e+07
46  24  9.3085e+07
46  25  8.38406e+07
46  26  7.92882e+07
46  27  7.48766e+07
46  28  6.49173e+07
46  29  8.86746e+07
46  30  6.54914e+07
46  31  9.11923e+07
46  32  6.41795e+07
46  33  6.83803e+07
46  34  8.64444e+07
46  35  7.34852e+07
46  36  7.29489e+07
46  37  6.91319e+07
46  38  6.52609e+07
46  39  6.15137e+07
46  40  6.59719e+07
46  41  8.69153e+07
46  42  9.34061e+07
46  43  1.04152e+08
46  44  1.23204e+08
46  45  7.71182e+07
46  46  7.63065e+07
46  47  9.06118e+07
46  48  8.34778e+07
46  49  7.20001e+07
46  50  1.30424e+08
47  0  4.53124e+07
47  1  3.95096e+07
47  2  3.4647e+07
47  3  5.7336e+07
47  4  1.07469e+08
47  5  8.53343e+07
47  6  6.79054e+07
47  7  5.86771e+07
47  8  7.57738e+07
47  9  9.60667e+07
47  10  1.14084e+08
47  11  1.23324e+08
47  12  8.2101e+07
47  13  9.342e+07
47  14  1.06702e+08
47  15  1.26621e+08
47  16  1.31918e+08
47  17  8.90448e+07
47  18  9.83314e+07
47  19  9.89016e+07
47  20  9.5455e+07
47  21  7.48366e+07
47  22  1.03978e+08
47  23  9.52122e+07
47  24  1.0011e+08
47  25  7.73084e+07
47  26  5.91384e+07
47  27  6.67682e+07
47  28  7.24846e+07
47  29  7.06982e+07
47  30  7.71207e+07
47  31  7.82597e+07
47  32  6.18351e+07
47  33  7.93131e+07
47  34  7.5323e+07
47  35  7.72513e+07
47  36  5.79745e+07
47  37  8.01114e+07
47  38  6.10595e+07
47  39  9.63927e+07
47  40  6.54516e+07
47  41  7.8359e+07
47  42  9.39523e+07
47  43  9.81344e+07
47  44  1.03905e+08
47  45  7.77897e+07
47  46  8.28784e+07
47  47  8.78403e+07
47  48  7.87805e+07
47  49  7.26551e+07
47  50  8.66305e+07
48  0  2.67143e+07
48  1  4.16185e+07
48  2  6.0604e+07
48  3  5.52854e+07
48  4  9.7839e+07
48  5  1.04364e+08
48  6  6.23432e+07
48  7  6.61886e+07
48  8  7.49191e+07
48  9  1.06169e+08
48  10  1.02212e+08
48  11  9.32339e+07
48  12  1.20125e+08
48  13  1.21212e+08
48  14  9.90485e+07
48  15  1.5245e+08
48  16  9.68066e+07
48  17  1.06171e+08
48  18  1.0201e+08
48  19  1.15276e+08
48  20  1.00239e+08
48  21  9.30701e+07
48  22  1.10495e+08
48  23  1.18872e+08
48  24  1.2145e+08
48  25  8.61699e+07
48  26  6.93941e+07
48  27  8.65553e+07
48  28  7.701e+07
48  29  1.14062e+08
48  30  7.65977e+07
48  31  6.01581e+07
48  32  6.45945e+07
48  33  6.09049e+07
48  34  6.99881e+07
48  35  6.58454e+07
48  36  7.40635e+07
48  37  5.47005e+07
48  38  6.55465e+07
48  39  7.55483e+07
48  40  6.67352e+07
48  41  6.51742e+07
48  42  1.06787e+08
48  43  9.20249e+07
48  44  9.63323e+07
48  45  8.0584e+07
48  46  7.68296e+07
48  47  8.76597e+07
48  48  7.11174e+07
48  49  8.15586e+07
48  50  7.57227e+07
49  0  3.7562e+07
49  1  4.23337e+07
49  2  4.10357e+07
49  3  6.61982e+07
49  4  1.25838e+08
49  5  9.41809e+07
49  6  7.54741e+07
49  7  7.15998e+07
49  8  8.59197e+07
49  9  8.42877e+07
49  10  9.19179e+07
49  11  1.15688e+08
49  12  1.19985e+08
49  13  9.81993e+07
49  14  1.20315e+08
49  15  1.19538e+08
49  16  1.09416e+08
49  17  1.22093e+08
49  18  9.23607e+07
49  19  1.01829e+08
49  20  9.00816e+07
49  21  1.12816e+08
49  22  1.09328e+08
49  23  1.30244e+08
49  24  1.15067e+08
49  25  9.46324e+07
49  26  7.39451e+07
49  27  8.88819e+07
49  28  6.90416e+07
49  29  8.66091e+07
49  30  9.81908e+07
49  31  6.9459e+07
49  32  8.15285e+07
49  33  8.19851e+07
49  34  7.34414e+07
49  35  6.72799e+07
49  36  6.71912e+07
49  37  8.46131e+07
49  38  5.55875e+07
49  39  8.43924e+07
49  40  7.28596e+07
49  41  6.93693e+07
49  42  1.10089e+08
49  43  1.20357e+08
49  44  9.31511e+07
49  45  6.73799e+07
49  46  8.6261e+07
49  47  7.75269e+07
49  48  9.1419e+07
49  49  8.6018e+07
49  50  8.47405e+07
50  0  3.44697e+07
50  1  4.26413e+07
50  2  4.67117e+07
50  3  5.19705e+07
50  4  1.26885e+08
50  5  9.4961e+07
50  6  8.65075e+07
50  7  6.03724e+07
50  8  5.8466e+07
50  9  7.86775e+07
50  10  8.44193e+07
50  11  9.78832e+07
50  12  1.08207e+08
50  13  1.07431e+08
50  14  1.00763e+08
50  15  1.34709e+08
50  16  1.20995e+08
50  17  1.31276e+08
50  18  1.26488e+08
50  19  1.13853e+08
50  20  1.08833e+08
50  21  1.07648e+08
50  22  1.2062e+08
50  23  1.49617e+08
50  24  1.04937e+08
50  25  1.0122e+08
50  26  9.40726e+07
50  27  1.2033e+08
50  28  9.12361e+07
50  29  8.98994e+07
50  30  9.58581e+07
50  31  1.00119e+08
50  32  8.59173e+07
50  33  7.10487e+07
50  34  7.02538e+07
50  35  7.97395e+07
50  36  6.18738e+07
50  37  7.94014e+07
50  38  6.08079e+07
50  39  7.77529e+07
50  40  6.38948e+07
50  41  8.79291e+07
50  42  1.0796e+08
50  43  1.29849e+08
50  44  1.1139e+08
50  45  9.19014e+07
50  46  9.30558e+07
50  47  1.03213e+08
50  48  9.24675e+07
50  49  9.46659e+07
50  50  8.94355e+07

