row  column  (images_25_1_306.edf Zn-K*images_25_1_306.edf Ar-K**2.3)
22  47  3.8919e+07
22  48  5.95751e+07
22  49  3.5726e+07
22  50  4.45085e+07
23  0  1.19847e+08
23  1  8.81449e+07
23  2  7.03366e+07
23  3  6.5138e+07
23  4  4.8623e+07
23  5  3.84215e+07
23  6  1.32464e+07
23  7  2.49814e+07
23  8  2.17964e+07
23  9  3.74279e+07
23  10  5.25759e+07
23  11  5.32675e+07
23  12  5.54114e+07
23  13  5.70056e+07
23  14  1.50745e+08
23  15  1.56402e+08
23  16  8.9778e+07
23  17  5.79998e+07
23  18  4.83165e+07
23  19  5.48303e+07
23  20  4.14852e+07
23  21  3.61464e+07
23  22  4.14328e+07
23  23  4.22491e+07
23  24  3.29321e+07
23  25  5.40887e+07
23  26  4.16612e+07
23  27  3.56129e+07
23  28  4.15504e+07
23  29  4.77403e+07
23  30  5.82302e+07
23  31  5.38451e+07
23  32  5.26722e+07
23  33  5.73266e+07
23  34  5.68383e+07
23  35  4.67988e+07
23  36  5.49572e+07
23  37  5.5561e+07
23  38  4.10253e+07
23  39  7.2229e+07
23  40  5.20452e+07
23  41  4.78856e+07
23  42  2.63041e+07
23  43  2.87337e+07
23  44  2.85263e+07
23  45  2.43659e+07
23  46  2.76476e+07
23  47  4.09048e+07
23  48  4.266e+07
23  49  3.98643e+07
23  50  4.40881e+07
24  0  1.85669e+08
24  1  7.96161e+07
24  2  7.86657e+07
24  3  6.5232e+07
24  4  4.12253e+07
24  5  5.1243e+07
24  6  2.00479e+07
24  7  1.34447e+07
24  8  5.53127e+07
24  9  3.91175e+07
24  10  5.76693e+07
24  11  7.69179e+07
24  12  5.70219e+07
24  13  4.13247e+07
24  14  9.60135e+07
24  15  9.66233e+07
24  16  8.73534e+07
24  17  5.68583e+07
24  18  6.64852e+07
24  19  5.03673e+07
24  20  4.83625e+07
24  21  4.9625e+07
24  22  4.15292e+07
24  23  4.24224e+07
24  24  4.50843e+07
24  25  4.19579e+07
24  26  5.12229e+07
24  27  4.35258e+07
24  28  5.86848e+07
24  29  5.55469e+07
24  30  4.18683e+07
24  31  4.51613e+07
24  32  5.44147e+07
24  33  4.77061e+07
24  34  6.39316e+07
24  35  3.80887e+07
24  36  4.10532e+07
24  37  5.92332e+07
24  38  7.02656e+07
24  39  5.69735e+07
24  40  5.7507e+07
24  41  4.61514e+07
24  42  3.97674e+07
24  43  3.55633e+07
24  44  3.76946e+07
24  45  3.15862e+07
24  46  2.91149e+07
24  47  4.22486e+07
24  48  3.17391e+07
24  49  3.0536e+07
24  50  3.56209e+07
25  0  2.08499e+08
25  1  1.23245e+08
25  2  8.9293e+07
25  3  7.53642e+07
25  4  4.45112e+07
25  5  4.75285e+07
25  6  3.44242e+07
25  7  3.07008e+07
25  8  1.8844e+07
25  9  4.2473e+07
25  10  4.66262e+07
25  11  6.17809e+07
25  12  6.78946e+07
25  13  5.20015e+07
25  14  1.03623e+08
25  15  8.64775e+07
25  16  6.03095e+07
25  17  6.01029e+07
25  18  4.99781e+07
25  19  3.07455e+07
25  20  4.47314e+07
25  21  4.02283e+07
25  22  4.91632e+07
25  23  4.47742e+07
25  24  4.66642e+07
25  25  5.2005e+07
25  26  4.0901e+07
25  27  6.377e+07
25  28  4.30788e+07
25  29  2.58175e+07
25  30  5.82999e+07
25  31  5.328e+07
25  32  6.19183e+07
25  33  6.97147e+07
25  34  5.44132e+07
25  35  5.8202e+07
25  36  5.34091e+07
25  37  3.98889e+07
25  38  5.6401e+07
25  39  8.33393e+07
25  40  5.6779e+07
25  41  5.84878e+07
25  42  4.12081e+07
25  43  4.73949e+07
25  44  4.72005e+07
25  45  4.86763e+07
25  46  4.4595e+07
25  47  3.25322e+07
25  48  3.16514e+07
25  49  3.22562e+07
25  50  4.09176e+07
26  0  3.03028e+08
26  1  1.31333e+08
26  2  1.05784e+08
26  3  6.57932e+07
26  4  7.58789e+07
26  5  7.3493e+07
26  6  4.40277e+07
26  7  3.20054e+07
26  8  2.49113e+07
26  9  3.28754e+07
26  10  4.74066e+07
26  11  4.42059e+07
26  12  5.48724e+07
26  13  5.82605e+07
26  14  1.0631e+08
26  15  6.41281e+07
26  16  7.32985e+07
26  17  7.75588e+07
26  18  3.81421e+07
26  19  4.11842e+07
26  20  4.01369e+07
26  21  3.1606e+07
26  22  3.24153e+07
26  23  3.2071e+07
26  24  4.28968e+07
26  25  3.174e+07
26  26  4.73038e+07
26  27  4.3318e+07
26  28  3.69325e+07
26  29  4.08376e+07
26  30  5.93934e+07
26  31  5.20588e+07
26  32  4.78877e+07
26  33  6.364e+07
26  34  5.76917e+07
26  35  5.62628e+07
26  36  6.51866e+07
26  37  6.70894e+07
26  38  6.1666e+07
26  39  6.31636e+07
26  40  5.60535e+07
26  41  4.79658e+07
26  42  5.42957e+07
26  43  3.85576e+07
26  44  4.71133e+07
26  45  5.68151e+07
26  46  3.42089e+07
26  47  5.29642e+07
26  48  4.26511e+07
26  49  1.949e+07
26  50  4.90854e+07
27  0  3.45985e+08
27  1  1.67569e+08
27  2  1.28751e+08
27  3  8.30994e+07
27  4  8.54047e+07
27  5  8.29479e+07
27  6  4.14465e+07
27  7  3.55563e+07
27  8  4.64835e+07
27  9  3.24952e+07
27  10  5.08517e+07
27  11  4.93009e+07
27  12  5.48536e+07
27  13  3.94211e+07
27  14  5.42922e+07
27  15  7.11328e+07
27  16  7.80271e+07
27  17  9.39412e+07
27  18  7.49651e+07
27  19  5.4886e+07
27  20  4.03008e+07
27  21  5.35895e+07
27  22  2.70987e+07
27  23  4.14091e+07
27  24  4.09544e+07
27  25  3.97488e+07
27  26  3.25248e+07
27  27  2.50499e+07
27  28  4.36508e+07
27  29  3.35222e+07
27  30  6.36214e+07
27  31  4.31413e+07
27  32  4.61303e+07
27  33  6.22563e+07
27  34  6.51415e+07
27  35  6.12115e+07
27  36  5.53439e+07
27  37  4.17878e+07
27  38  6.65494e+07
27  39  8.16368e+07
27  40  7.48255e+07
27  41  6.85711e+07
27  42  5.08649e+07
27  43  4.4817e+07
27  44  5.55578e+07
27  45  4.20212e+07
27  46  3.88225e+07
27  47  4.67699e+07
27  48  5.24841e+07
27  49  3.37705e+07
27  50  2.91041e+07
28  0  1.98104e+08
28  1  1.67757e+08
28  2  1.39208e+08
28  3  1.11198e+08
28  4  7.86574e+07
28  5  7.42953e+07
28  6  4.68843e+07
28  7  3.44416e+07
28  8  4.38338e+07
28  9  3.76544e+07
28  10  3.66041e+07
28  11  5.4226e+07
28  12  6.21508e+07
28  13  6.17037e+07
28  14  7.09194e+07
28  15  7.57748e+07
28  16  6.92129e+07
28  17  7.05421e+07
28  18  7.60239e+07
28  19  5.77996e+07
28  20  4.64932e+07
28  21  4.0271e+07
28  22  5.35859e+07
28  23  4.00594e+07
28  24  4.36351e+07
28  25  2.50195e+07
28  26  3.71363e+07
28  27  4.53713e+07
28  28  3.02856e+07
28  29  2.99017e+07
28  30  5.46486e+07
28  31  5.56039e+07
28  32  5.28423e+07
28  33  5.99535e+07
28  34  8.03828e+07
28  35  8.33097e+07
28  36  5.02538e+07
28  37  5.4821e+07
28  38  5.18719e+07
28  39  5.03408e+07
28  40  6.53069e+07
28  41  5.71123e+07
28  42  6.64376e+07
28  43  5.41709e+07
28  44  5.46832e+07
28  45  5.05989e+07
28  46  5.14748e+07
28  47  4.47993e+07
28  48  4.37828e+07
28  49  4.09296e+07
28  50  3.47832e+07
29  0  1.65731e+08
29  1  1.50805e+08
29  2  1.45259e+08
29  3  9.48891e+07
29  4  8.92774e+07
29  5  7.73334e+07
29  6  5.33825e+07
29  7  5.03442e+07
29  8  3.70538e+07
29  9  5.15609e+07
29  10  6.00192e+07
29  11  6.31142e+07
29  12  6.0969e+07
29  13  8.23651e+07
29  14  7.18514e+07
29  15  6.3421e+07
29  16  8.43556e+07
29  17  5.54171e+07
29  18  7.13695e+07
29  19  6.62781e+07
29  20  5.69917e+07
29  21  3.67974e+07
29  22  4.12722e+07
29  23  3.12423e+07
29  24  2.79388e+07
29  25  3.93369e+07
29  26  2.85509e+07
29  27  4.47336e+07
29  28  4.82102e+07
29  29  6.24314e+07
29  30  5.238e+07
29  31  5.27441e+07
29  32  3.55582e+07
29  33  7.89434e+07
29  34  7.21263e+07
29  35  5.62062e+07
29  36  6.3435e+07
29  37  4.82551e+07
29  38  6.3168e+07
29  39  7.84637e+07
29  40  5.66719e+07
29  41  6.15598e+07
29  42  3.88531e+07
29  43  4.36184e+07
29  44  3.56133e+07
29  45  5.04323e+07
29  46  6.62658e+07
29  47  6.93134e+07
29  48  4.3204e+07
29  49  6.51587e+07
29  50  4.4064e+07
30  0  1.06382e+08
30  1  1.4045e+08
30  2  1.59912e+08
30  3  1.04109e+08
30  4  9.67565e+07
30  5  8.7091e+07
30  6  5.37284e+07
30  7  4.60558e+07
30  8  3.90452e+07
30  9  3.63402e+07
30  10  5.98089e+07
30  11  5.87275e+07
30  12  6.16171e+07
30  13  6.13724e+07
30  14  6.65219e+07
30  15  7.4661e+07
30  16  6.78945e+07
30  17  6.46408e+07
30  18  5.71223e+07
30  19  5.52751e+07
30  20  4.23587e+07
30  21  4.38463e+07
30  22  3.50118e+07
30  23  4.6452e+07
30  24  2.93534e+07
30  25  4.62027e+07
30  26  4.63154e+07
30  27  3.93947e+07
30  28  4.19769e+07
30  29  4.02971e+07
30  30  4.14978e+07
30  31  4.35695e+07
30  32  6.59721e+07
30  33  6.14557e+07
30  34  7.7995e+07
30  35  9.34022e+07
30  36  4.36403e+07
30  37  5.35215e+07
30  38  4.5345e+07
30  39  6.98885e+07
30  40  4.07044e+07
30  41  4.70838e+07
30  42  4.08244e+07
30  43  5.54338e+07
30  44  4.14435e+07
30  45  4.1979e+07
30  46  5.03662e+07
30  47  6.07145e+07
30  48  4.07695e+07
30  49  4.53229e+07
30  50  4.17958e+07
31  0  7.96031e+07
31  1  1.13946e+08
31  2  2.17594e+08
31  3  1.32432e+08
31  4  1.00822e+08
31  5  9.32764e+07
31  6  6.26146e+07
31  7  4.23463e+07
31  8  5.1157e+07
31  9  5.29808e+07
31  10  6.35135e+07
31  11  6.8021e+07
31  12  6.96236e+07
31  13  6.79662e+07
31  14  6.93331e+07
31  15  6.66967e+07
31  16  8.87938e+07
31  17  7.45938e+07
31  18  6.32803e+07
31  19  6.63554e+07
31  20  6.99759e+07
31  21  5.64803e+07
31  22  4.40195e+07
31  23  4.64801e+07
31  24  2.91891e+07
31  25  4.50026e+07
31  26  5.29309e+07
31  27  5.44561e+07
31  28  5.2257e+07
31  29  6.37389e+07
31  30  4.04141e+07
31  31  5.10667e+07
31  32  4.40305e+07
31  33  5.04651e+07
31  34  7.17708e+07
31  35  6.58284e+07
31  36  5.36373e+07
31  37  4.86917e+07
31  38  5.73315e+07
31  39  6.61554e+07
31  40  4.64624e+07
31  41  4.04696e+07
31  42  6.74729e+07
31  43  6.04714e+07
31  44  4.7066e+07
31  45  5.8937e+07
31  46  7.25876e+07
31  47  5.62572e+07
31  48  5.04949e+07
31  49  5.32354e+07
31  50  6.55702e+07
32  0  4.50091e+07
32  1  1.12079e+08
32  2  2.37754e+08
32  3  1.43966e+08
32  4  1.19341e+08
32  5  8.09554e+07
32  6  5.06745e+07
32  7  4.6284e+07
32  8  5.78381e+07
32  9  5.63847e+07
32  10  7.38757e+07
32  11  5.53095e+07
32  12  8.68409e+07
32  13  7.94028e+07
32  14  6.60554e+07
32  15  8.35839e+07
32  16  7.99347e+07
32  17  7.96872e+07
32  18  5.29702e+07
32  19  6.84075e+07
32  20  7.61349e+07
32  21  6.53687e+07
32  22  5.28332e+07
32  23  3.64708e+07
32  24  2.24848e+07
32  25  5.41871e+07
32  26  4.13669e+07
32  27  6.03482e+07
32  28  3.32119e+07
32  29  5.05826e+07
32  30  4.55425e+07
32  31  6.76451e+07
32  32  4.95228e+07
32  33  5.71225e+07
32  34  6.53662e+07
32  35  7.21572e+07
32  36  5.97032e+07
32  37  5.87459e+07
32  38  5.57643e+07
32  39  5.5063e+07
32  40  4.84345e+07
32  41  3.96201e+07
32  42  7.00252e+07
32  43  4.2433e+07
32  44  3.36994e+07
32  45  4.61644e+07
32  46  4.67965e+07
32  47  4.97211e+07
32  48  4.13524e+07
32  49  4.48071e+07
32  50  6.43695e+07
33  0  6.69924e+07
33  1  1.12042e+08
33  2  1.54668e+08
33  3  1.2752e+08
33  4  1.61402e+08
33  5  1.04875e+08
33  6  5.9254e+07
33  7  3.62994e+07
33  8  4.02478e+07
33  9  3.91242e+07
33  10  5.15042e+07
33  11  6.99801e+07
33  12  7.28097e+07
33  13  6.42305e+07
33  14  7.2976e+07
33  15  8.42997e+07
33  16  8.95837e+07
33  17  7.17933e+07
33  18  7.62111e+07
33  19  6.80436e+07
33  20  7.15574e+07
33  21  5.37385e+07
33  22  4.15053e+07
33  23  5.41335e+07
33  24  6.74605e+07
33  25  4.90454e+07
33  26  4.59815e+07
33  27  4.93825e+07
33  28  4.07636e+07
33  29  4.21245e+07
33  30  4.56621e+07
33  31  4.02358e+07
33  32  5.11477e+07
33  33  4.95468e+07
33  34  7.0368e+07
33  35  6.26884e+07
33  36  7.03276e+07
33  37  5.24481e+07
33  38  4.3841e+07
33  39  4.42458e+07
33  40  6.56519e+07
33  41  5.75868e+07
33  42  7.47412e+07
33  43  5.11909e+07
33  44  5.0498e+07
33  45  6.29353e+07
33  46  4.23106e+07
33  47  7.34763e+07
33  48  4.39642e+07
33  49  4.18633e+07
33  50  5.57122e+07
34  0  3.27028e+07
34  1  4.92478e+07
34  2  1.31095e+08
34  3  1.19839e+08
34  4  1.89234e+08
34  5  1.34261e+08
34  6  7.52153e+07
34  7  2.8993e+07
34  8  7.12203e+07
34  9  6.32933e+07
34  10  6.67192e+07
34  11  6.05806e+07
34  12  8.16014e+07
34  13  7.78734e+07
34  14  7.13741e+07
34  15  7.64175e+07
34  16  7.2394e+07
34  17  9.35523e+07
34  18  6.40601e+07
34  19  6.14313e+07
34  20  7.73645e+07
34  21  5.48513e+07
34  22  6.15579e+07
34  23  5.0008e+07
34  24  6.55692e+07
34  25  7.43711e+07
34  26  5.09777e+07
34  27  6.15892e+07
34  28  4.42474e+07
34  29  5.95347e+07
34  30  5.11064e+07
34  31  5.10808e+07
34  32  6.5638e+07
34  33  7.55878e+07
34  34  7.89859e+07
34  35  5.83241e+07
34  36  6.01605e+07
34  37  7.41443e+07
34  38  5.86674e+07
34  39  4.74262e+07
34  40  4.35965e+07
34  41  5.66292e+07
34  42  7.47125e+07
34  43  5.89703e+07
34  44  5.15149e+07
34  45  4.81112e+07
34  46  5.92231e+07
34  47  6.24842e+07
34  48  4.91755e+07
34  49  7.03445e+07
34  50  6.22506e+07
35  0  2.79433e+07
35  1  6.35541e+07
35  2  6.97446e+07
35  3  1.06884e+08
35  4  1.57142e+08
35  5  1.69821e+08
35  6  9.26865e+07
35  7  6.49512e+07
35  8  6.56664e+07
35  9  6.91896e+07
35  10  8.53063e+07
35  11  6.13861e+07
35  12  8.46112e+07
35  13  8.01223e+07
35  14  6.29799e+07
35  15  8.94429e+07
35  16  9.65237e+07
35  17  6.63638e+07
35  18  6.21775e+07
35  19  6.45489e+07
35  20  9.18719e+07
35  21  8.61698e+07
35  22  6.09682e+07
35  23  6.95231e+07
35  24  6.49009e+07
35  25  5.78704e+07
35  26  5.35734e+07
35  27  5.73629e+07
35  28  7.13319e+07
35  29  5.54261e+07
35  30  6.45334e+07
35  31  3.76149e+07
35  32  4.49228e+07
35  33  6.18195e+07
35  34  6.3057e+07
35  35  5.77492e+07
35  36  7.57841e+07
35  37  6.07041e+07
35  38  2.89924e+07
35  39  4.06372e+07
35  40  3.22033e+07
35  41  4.91648e+07
35  42  9.61625e+07
35  43  5.71869e+07
35  44  5.62777e+07
35  45  4.7995e+07
35  46  6.87616e+07
35  47  3.78785e+07
35  48  4.30061e+07
35  49  7.75073e+07
35  50  5.79988e+07
36  0  1.8477e+07
36  1  3.67368e+07
36  2  6.90844e+07
36  3  9.52973e+07
36  4  1.25847e+08
36  5  1.51839e+08
36  6  1.87445e+08
36  7  7.20563e+07
36  8  7.56694e+07
36  9  7.45836e+07
36  10  7.81857e+07
36  11  5.47882e+07
36  12  8.88364e+07
36  13  6.68995e+07
36  14  1.1417e+08
36  15  9.47588e+07
36  16  1.03092e+08
36  17  7.66723e+07
36  18  7.32206e+07
36  19  5.86545e+07
36  20  9.15085e+07
36  21  7.62273e+07
36  22  6.6827e+07
36  23  5.64628e+07
36  24  4.33357e+07
36  25  5.92091e+07
36  26  5.77981e+07
36  27  6.76062e+07
36  28  5.88769e+07
36  29  6.20963e+07
36  30  5.26636e+07
36  31  3.86104e+07
36  32  5.0349e+07
36  33  6.69267e+07
36  34  6.05067e+07
36  35  8.35157e+07
36  36  8.57331e+07
36  37  6.28784e+07
36  38  5.43699e+07
36  39  3.76116e+07
36  40  3.10301e+07
36  41  5.82392e+07
36  42  8.86222e+07
36  43  7.86902e+07
36  44  4.58884e+07
36  45  4.78148e+07
36  46  4.13012e+07
36  47  5.12055e+07
36  48  5.41813e+07
36  49  6.14753e+07
36  50  4.72849e+07
37  0  1.31622e+07
37  1  2.30226e+07
37  2  5.58431e+07
37  3  7.39227e+07
37  4  8.99666e+07
37  5  1.40796e+08
37  6  1.90268e+08
37  7  7.37609e+07
37  8  6.37226e+07
37  9  8.78498e+07
37  10  6.45509e+07
37  11  7.34628e+07
37  12  8.4959e+07
37  13  6.83048e+07
37  14  9.33831e+07
37  15  8.70758e+07
37  16  7.79979e+07
37  17  7.80659e+07
37  18  7.90891e+07
37  19  6.84667e+07
37  20  9.49228e+07
37  21  7.60623e+07
37  22  9.2502e+07
37  23  7.03996e+07
37  24  6.76773e+07
37  25  7.2958e+07
37  26  6.4013e+07
37  27  5.3812e+07
37  28  5.09437e+07
37  29  7.73222e+07
37  30  6.25026e+07
37  31  5.61832e+07
37  32  3.74636e+07
37  33  5.26695e+07
37  34  6.11703e+07
37  35  8.97406e+07
37  36  8.6189e+07
37  37  6.93588e+07
37  38  5.16698e+07
37  39  3.59611e+07
37  40  2.93547e+07
37  41  7.88559e+07
37  42  8.0847e+07
37  43  9.88619e+07
37  44  5.54072e+07
37  45  4.94763e+07
37  46  4.35315e+07
37  47  4.81503e+07
37  48  3.6829e+07
37  49  5.93636e+07
37  50  4.41539e+07
38  0  7.17087e+06
38  1  1.42959e+07
38  2  5.98393e+07
38  3  5.6228e+07
38  4  8.57334e+07
38  5  1.30288e+08
38  6  3.16663e+08
38  7  7.50355e+07
38  8  9.21895e+07
38  9  6.75444e+07
38  10  7.12186e+07
38  11  7.84513e+07
38  12  8.22092e+07
38  13  8.9014e+07
38  14  1.05405e+08
38  15  9.61203e+07
38  16  6.37735e+07
38  17  8.28235e+07
38  18  5.91528e+07
38  19  6.17439e+07
38  20  7.66607e+07
38  21  1.05525e+08
38  22  9.78538e+07
38  23  7.32362e+07
38  24  7.47303e+07
38  25  7.10867e+07
38  26  6.03235e+07
38  27  6.89356e+07
38  28  5.69588e+07
38  29  6.15574e+07
38  30  5.68223e+07
38  31  3.90525e+07
38  32  6.73084e+07
38  33  5.96656e+07
38  34  8.27593e+07
38  35  8.67829e+07
38  36  5.9927e+07
38  37  9.01726e+07
38  38  4.45986e+07
38  39  2.16951e+07
38  40  3.16997e+07
38  41  8.67007e+07
38  42  1.11795e+08
38  43  7.19614e+07
38  44  6.46604e+07
38  45  4.80981e+07
38  46  4.41864e+07
38  47  4.90624e+07
38  48  4.79042e+07
38  49  5.663e+07
38  50  4.84817e+07
39  0  0
39  1  2.51974e+07
39  2  2.95508e+07
39  3  5.9885e+07
39  4  6.59415e+07
39  5  9.8631e+07
39  6  1.71894e+08
39  7  8.80248e+07
39  8  6.96542e+07
39  9  8.07997e+07
39  10  8.42858e+07
39  11  7.55861e+07
39  12  1.14767e+08
39  13  1.14143e+08
39  14  8.82125e+07
39  15  6.40112e+07
39  16  7.07905e+07
39  17  5.472e+07
39  18  5.75064e+07
39  19  5.84595e+07
39  20  7.5889e+07
39  21  7.13978e+07
39  22  9.2578e+07
39  23  7.0777e+07
39  24  8.31346e+07
39  25  5.73039e+07
39  26  6.16495e+07
39  27  5.73428e+07
39  28  6.60638e+07
39  29  7.65635e+07
39  30  5.91531e+07
39  31  6.88681e+07
39  32  5.40185e+07
39  33  8.36984e+07
39  34  9.30846e+07
39  35  1.13553e+08
39  36  7.71397e+07
39  37  1.00159e+08
39  38  4.24366e+07
39  39  1.89825e+07
39  40  3.53687e+07
39  41  1.11991e+08
39  42  8.04851e+07
39  43  7.19331e+07
39  44  7.04576e+07
39  45  5.3395e+07
39  46  6.63167e+07
39  47  5.65384e+07
39  48  4.80716e+07
39  49  5.31405e+07
39  50  4.94364e+07
40  0  5.4938e+06
40  1  1.67276e+07
40  2  2.07538e+07
40  3  4.78994e+07
40  4  6.53253e+07
40  5  9.96947e+07
40  6  1.79374e+08
40  7  7.75802e+07
40  8  6.52064e+07
40  9  8.0805e+07
40  10  7.0974e+07
40  11  7.83374e+07
40  12  9.56109e+07
40  13  1.1792e+08
40  14  8.5606e+07
40  15  7.87188e+07
40  16  7.38021e+07
40  17  7.17739e+07
40  18  6.77779e+07
40  19  8.80826e+07
40  20  7.40581e+07
40  21  8.72628e+07
40  22  1.25921e+08
40  23  9.47542e+07
40  24  5.74635e+07
40  25  6.051e+07
40  26  6.5951e+07
40  27  7.75497e+07
40  28  7.61076e+07
40  29  6.97357e+07
40  30  5.40935e+07
40  31  5.6114e+07
40  32  5.67971e+07
40  33  7.3294e+07
40  34  7.85374e+07
40  35  1.22104e+08
40  36  9.5547e+07
40  37  7.80073e+07
40  38  5.22341e+07
40  39  2.69401e+07
40  40  4.89539e+07
40  41  9.2364e+07
40  42  1.06462e+08
40  43  7.85436e+07
40  44  6.94825e+07
40  45  5.19771e+07
40  46  4.83096e+07
40  47  5.37701e+07
40  48  5.74252e+07
40  49  4.817e+07
40  50  6.81515e+07
41  0  0
41  1  1.55477e+07
41  2  1.43015e+07
41  3  2.65931e+07
41  4  7.91609e+07
41  5  1.28208e+08
41  6  1.13366e+08
41  7  4.29729e+07
41  8  6.91175e+07
41  9  8.05067e+07
41  10  7.53772e+07
41  11  9.76883e+07
41  12  1.35138e+08
41  13  1.17229e+08
41  14  9.43499e+07
41  15  8.9737e+07
41  16  6.69362e+07
41  17  6.63283e+07
41  18  6.59228e+07
41  19  7.59705e+07
41  20  7.72234e+07
41  21  8.96101e+07
41  22  9.66854e+07
41  23  9.05611e+07
41  24  8.13035e+07
41  25  6.81813e+07
41  26  6.11717e+07
41  27  6.78182e+07
41  28  8.50777e+07
41  29  5.67212e+07
41  30  8.38602e+07
41  31  5.64992e+07
41  32  5.7846e+07
41  33  6.68846e+07
41  34  7.92944e+07
41  35  1.08972e+08
41  36  9.24629e+07
41  37  7.9286e+07
41  38  5.73305e+07
41  39  3.61477e+07
41  40  3.36284e+07
41  41  1.24872e+08
41  42  1.10692e+08
41  43  9.484e+07
41  44  7.87497e+07
41  45  6.03869e+07
41  46  4.70002e+07
41  47  6.19408e+07
41  48  5.80866e+07
41  49  5.86697e+07
41  50  5.48719e+07
42  0  0
42  1  1.21064e+07
42  2  2.07197e+07
42  3  3.22739e+07
42  4  1.01273e+08
42  5  1.09516e+08
42  6  1.04311e+08
42  7  3.85237e+07
42  8  5.18655e+07
42  9  6.68259e+07
42  10  7.86982e+07
42  11  9.00478e+07
42  12  1.34987e+08
42  13  1.00507e+08
42  14  8.91435e+07
42  15  6.94996e+07
42  16  8.54548e+07
42  17  7.80659e+07
42  18  7.50715e+07
42  19  8.70072e+07
42  20  6.40842e+07
42  21  8.80198e+07
42  22  1.01851e+08
42  23  1.03614e+08
42  24  8.32103e+07
42  25  6.25877e+07
42  26  4.26625e+07
42  27  6.61703e+07
42  28  7.59865e+07
42  29  7.3305e+07
42  30  5.50817e+07
42  31  4.27604e+07
42  32  4.94004e+07
42  33  7.84714e+07
42  34  1.04899e+08
42  35  1.37791e+08
42  36  7.30921e+07
42  37  9.49453e+07
42  38  5.61817e+07
42  39  5.60797e+07
42  40  4.11706e+07
42  41  1.15569e+08
42  42  1.23284e+08
42  43  7.34069e+07
42  44  8.70756e+07
42  45  5.01644e+07
42  46  6.38756e+07
42  47  4.69236e+07
42  48  4.80588e+07
42  49  7.5793e+07
42  50  6.49903e+07
43  0  0
43  1  0
43  2  6.71675e+06
43  3  3.28304e+07
43  4  1.12543e+08
43  5  9.51835e+07
43  6  6.14336e+07
43  7  4.34541e+07
43  8  3.51691e+07
43  9  5.47765e+07
43  10  9.68899e+07
43  11  1.00928e+08
43  12  1.39201e+08
43  13  9.5468e+07
43  14  7.94268e+07
43  15  8.27411e+07
43  16  1.04541e+08
43  17  8.81111e+07
43  18  6.67321e+07
43  19  7.86965e+07
43  20  7.85427e+07
43  21  5.85347e+07
43  22  1.02497e+08
43  23  1.0707e+08
43  24  7.68826e+07
43  25  5.53421e+07
43  26  4.45834e+07
43  27  6.33488e+07
43  28  5.62137e+07
43  29  4.53357e+07
43  30  4.28379e+07
43  31  3.7712e+07
43  32  4.51809e+07
43  33  8.11174e+07
43  34  1.01252e+08
43  35  1.03688e+08
43  36  8.69981e+07
43  37  8.17572e+07
43  38  6.8238e+07
43  39  6.10483e+07
43  40  4.55318e+07
43  41  1.28584e+08
43  42  1.32e+08
43  43  1.00218e+08
43  44  8.9323e+07
43  45  6.12384e+07
43  46  6.09702e+07
43  47  5.52564e+07
43  48  6.84977e+07
43  49  6.29353e+07
43  50  6.13888e+07
44  0  0
44  1  6.48469e+06
44  2  4.32149e+06
44  3  2.29986e+07
44  4  7.59832e+07
44  5  1.0113e+08
44  6  6.15373e+07
44  7  3.68702e+07
44  8  4.00647e+07
44  9  3.91759e+07
44  10  7.99713e+07
44  11  8.75511e+07
44  12  1.28524e+08
44  13  8.37472e+07
44  14  9.40935e+07
44  15  7.73008e+07
44  16  9.56401e+07
44  17  9.68424e+07
44  18  7.98063e+07
44  19  8.20246e+07
44  20  6.30012e+07
44  21  9.0471e+07
44  22  1.02722e+08
44  23  8.76421e+07
44  24  9.57457e+07
44  25  6.95666e+07
44  26  4.50223e+07
44  27  5.55133e+07
44  28  5.72579e+07
44  29  5.23409e+07
44  30  3.97241e+07
44  31  4.93262e+07
44  32  5.30738e+07
44  33  7.0911e+07
44  34  7.00407e+07
44  35  1.09486e+08
44  36  9.7271e+07
44  37  7.71309e+07
44  38  7.15889e+07
44  39  6.00053e+07
44  40  6.46084e+07
44  41  1.06953e+08
44  42  1.17926e+08
44  43  1.00281e+08
44  44  9.33668e+07
44  45  5.40815e+07
44  46  6.46922e+07
44  47  7.02586e+07
44  48  6.52237e+07
44  49  6.48123e+07
44  50  6.81447e+07
45  0  8.67941e+06
45  1  2.15851e+07
45  2  2.16484e+07
45  3  2.89541e+07
45  4  5.91697e+07
45  5  5.94164e+07
45  6  4.57836e+07
45  7  2.53426e+07
45  8  1.0111e+07
45  9  3.0338e+07
45  10  6.46598e+07
45  11  9.40001e+07
45  12  1.00466e+08
45  13  8.39574e+07
45  14  8.4495e+07
45  15  6.68451e+07
45  16  7.69905e+07
45  17  1.00905e+08
45  18  8.70976e+07
45  19  6.98387e+07
45  20  7.55647e+07
45  21  7.12122e+07
45  22  6.1366e+07
45  23  7.53334e+07
45  24  8.90571e+07
45  25  5.42252e+07
45  26  6.08938e+07
45  27  5.92627e+07
45  28  7.32088e+07
45  29  4.10219e+07
45  30  1.94784e+07
45  31  5.08875e+07
45  32  4.44149e+07
45  33  7.99347e+07
45  34  7.93239e+07
45  35  1.08799e+08
45  36  9.35721e+07
45  37  7.5567e+07
45  38  7.40647e+07
45  39  8.32107e+07
45  40  5.51626e+07
