row  column  (images_25_1_306.edf Ca-K*images_25_1_306.edf Ar-K**2.3)
22  38  1.8451e+09
22  39  1.95546e+09
22  40  1.67838e+09
22  41  1.41571e+09
22  42  1.27025e+09
22  43  1.39576e+09
22  44  1.65026e+09
22  45  1.41503e+09
22  46  1.31805e+09
22  47  1.55842e+09
22  48  1.61535e+09
22  49  1.5629e+09
22  50  1.69272e+09
23  0  1.54763e+09
23  1  1.8725e+09
23  2  2.05206e+09
23  3  1.65477e+09
23  4  1.70122e+09
23  5  1.67788e+09
23  6  1.22601e+09
23  7  1.25935e+09
23  8  1.28187e+09
23  9  1.70096e+09
23  10  1.92668e+09
23  11  1.80921e+09
23  12  1.85446e+09
23  13  1.84163e+09
23  14  1.9958e+09
23  15  2.01057e+09
23  16  2.37479e+09
23  17  2.11263e+09
23  18  1.96721e+09
23  19  1.75683e+09
23  20  1.6607e+09
23  21  1.70222e+09
23  22  1.86319e+09
23  23  1.74126e+09
23  24  1.67764e+09
23  25  1.88733e+09
23  26  1.94975e+09
23  27  1.83748e+09
23  28  1.7824e+09
23  29  1.91696e+09
23  30  2.05614e+09
23  31  1.91727e+09
23  32  2.04378e+09
23  33  2.03897e+09
23  34  2.2742e+09
23  35  1.91655e+09
23  36  1.71719e+09
23  37  1.88053e+09
23  38  1.75507e+09
23  39  2.24626e+09
23  40  1.76736e+09
23  41  1.47614e+09
23  42  1.41193e+09
23  43  1.59599e+09
23  44  1.52472e+09
23  45  1.5838e+09
23  46  1.48092e+09
23  47  1.66829e+09
23  48  1.6207e+09
23  49  1.58438e+09
23  50  1.75886e+09
24  0  1.60189e+09
24  1  1.72168e+09
24  2  1.90731e+09
24  3  1.7001e+09
24  4  1.73413e+09
24  5  1.65277e+09
24  6  1.22411e+09
24  7  1.25089e+09
24  8  1.55239e+09
24  9  1.48387e+09
24  10  1.80123e+09
24  11  1.93147e+09
24  12  1.87838e+09
24  13  1.8457e+09
24  14  1.97881e+09
24  15  2.23289e+09
24  16  2.32644e+09
24  17  1.92971e+09
24  18  1.72139e+09
24  19  1.80768e+09
24  20  1.70933e+09
24  21  1.66429e+09
24  22  1.60836e+09
24  23  1.75338e+09
24  24  1.69913e+09
24  25  1.71781e+09
24  26  1.89294e+09
24  27  1.83981e+09
24  28  1.90438e+09
24  29  1.75868e+09
24  30  1.78316e+09
24  31  1.80609e+09
24  32  2.12968e+09
24  33  2.01078e+09
24  34  2.05004e+09
24  35  1.79569e+09
24  36  1.72386e+09
24  37  1.89861e+09
24  38  1.9765e+09
24  39  1.88026e+09
24  40  1.93702e+09
24  41  1.6564e+09
24  42  1.60173e+09
24  43  1.48815e+09
24  44  1.6119e+09
24  45  1.4498e+09
24  46  1.46075e+09
24  47  1.57546e+09
24  48  1.59941e+09
24  49  1.42382e+09
24  50  1.62065e+09
25  0  1.43787e+09
25  1  1.85442e+09
25  2  1.78281e+09
25  3  1.74008e+09
25  4  1.58103e+09
25  5  1.58825e+09
25  6  1.17751e+09
25  7  1.27568e+09
25  8  1.30568e+09
25  9  1.52806e+09
25  10  1.7215e+09
25  11  1.98042e+09
25  12  1.81633e+09
25  13  1.95207e+09
25  14  2.29967e+09
25  15  2.26995e+09
25  16  2.21534e+09
25  17  2.18163e+09
25  18  1.73039e+09
25  19  1.74454e+09
25  20  1.64274e+09
25  21  1.6825e+09
25  22  1.74223e+09
25  23  1.74079e+09
25  24  1.72045e+09
25  25  1.78987e+09
25  26  1.68646e+09
25  27  2.09878e+09
25  28  1.87065e+09
25  29  1.73762e+09
25  30  1.81953e+09
25  31  2.01243e+09
25  32  2.05646e+09
25  33  2.10715e+09
25  34  2.30335e+09
25  35  2.14422e+09
25  36  1.80836e+09
25  37  1.8286e+09
25  38  2.07746e+09
25  39  2.38997e+09
25  40  1.9371e+09
25  41  1.62288e+09
25  42  1.67559e+09
25  43  1.66706e+09
25  44  1.62866e+09
25  45  1.73907e+09
25  46  1.61889e+09
25  47  1.68259e+09
25  48  1.59665e+09
25  49  1.68499e+09
25  50  1.68911e+09
26  0  1.42421e+09
26  1  1.65801e+09
26  2  1.7787e+09
26  3  1.80894e+09
26  4  1.66041e+09
26  5  1.79963e+09
26  6  1.61261e+09
26  7  1.368e+09
26  8  1.45234e+09
26  9  1.47808e+09
26  10  1.7925e+09
26  11  1.85616e+09
26  12  1.81667e+09
26  13  1.89984e+09
26  14  2.2214e+09
26  15  2.18164e+09
26  16  2.13146e+09
26  17  1.98612e+09
26  18  1.72931e+09
26  19  1.5813e+09
26  20  1.61196e+09
26  21  1.66848e+09
26  22  1.55687e+09
26  23  1.45871e+09
26  24  1.71944e+09
26  25  1.5653e+09
26  26  1.67644e+09
26  27  1.79136e+09
26  28  1.7717e+09
26  29  2.03075e+09
26  30  1.85004e+09
26  31  1.88621e+09
26  32  1.98637e+09
26  33  2.13771e+09
26  34  2.05697e+09
26  35  1.86027e+09
26  36  1.78184e+09
26  37  1.86708e+09
26  38  2.17078e+09
26  39  1.99696e+09
26  40  1.792e+09
26  41  1.58059e+09
26  42  1.61885e+09
26  43  1.73854e+09
26  44  1.58676e+09
26  45  1.82376e+09
26  46  1.597e+09
26  47  1.74049e+09
26  48  1.78954e+09
26  49  1.55401e+09
26  50  1.69032e+09
27  0  1.34686e+09
27  1  1.65159e+09
27  2  1.84241e+09
27  3  1.56243e+09
27  4  1.64771e+09
27  5  1.72794e+09
27  6  1.8599e+09
27  7  1.45077e+09
27  8  1.52419e+09
27  9  1.42507e+09
27  10  1.75991e+09
27  11  2.02565e+09
27  12  1.93362e+09
27  13  2.07251e+09
27  14  2.07011e+09
27  15  2.11149e+09
27  16  2.12776e+09
27  17  1.96802e+09
27  18  1.65046e+09
27  19  1.65849e+09
27  20  1.51086e+09
27  21  1.53382e+09
27  22  1.62942e+09
27  23  1.45498e+09
27  24  1.59675e+09
27  25  1.65467e+09
27  26  1.99006e+09
27  27  1.79293e+09
27  28  1.77899e+09
27  29  1.96641e+09
27  30  1.94725e+09
27  31  1.84207e+09
27  32  1.96042e+09
27  33  2.15386e+09
27  34  2.36122e+09
27  35  2.14803e+09
27  36  1.72183e+09
27  37  1.732e+09
27  38  1.9746e+09
27  39  2.2314e+09
27  40  1.85731e+09
27  41  1.62991e+09
27  42  1.61368e+09
27  43  1.69251e+09
27  44  1.58583e+09
27  45  1.8639e+09
27  46  1.68484e+09
27  47  1.89584e+09
27  48  2.05431e+09
27  49  1.74287e+09
27  50  1.64754e+09
28  0  1.13727e+09
28  1  1.42045e+09
28  2  1.6221e+09
28  3  1.5238e+09
28  4  1.48289e+09
28  5  1.74196e+09
28  6  1.57187e+09
28  7  1.38506e+09
28  8  1.49447e+09
28  9  1.55016e+09
28  10  1.83113e+09
28  11  1.96372e+09
28  12  2.12082e+09
28  13  2.12531e+09
28  14  2.01605e+09
28  15  2.1327e+09
28  16  2.32303e+09
28  17  1.97804e+09
28  18  1.85684e+09
28  19  1.4942e+09
28  20  1.77339e+09
28  21  1.6586e+09
28  22  1.90348e+09
28  23  1.74468e+09
28  24  1.75519e+09
28  25  1.74937e+09
28  26  1.91009e+09
28  27  1.83162e+09
28  28  1.79622e+09
28  29  1.86986e+09
28  30  2.09622e+09
28  31  1.91807e+09
28  32  2.02662e+09
28  33  2.19745e+09
28  34  2.47885e+09
28  35  2.3361e+09
28  36  1.74045e+09
28  37  1.77792e+09
28  38  1.90043e+09
28  39  2.05971e+09
28  40  1.9621e+09
28  41  1.83863e+09
28  42  1.84817e+09
28  43  1.77991e+09
28  44  1.7171e+09
28  45  1.67785e+09
28  46  1.84309e+09
28  47  2.13895e+09
28  48  1.87371e+09
28  49  1.8573e+09
28  50  1.92949e+09
29  0  9.6766e+08
29  1  1.23015e+09
29  2  1.33851e+09
29  3  1.29034e+09
29  4  1.43841e+09
29  5  1.63735e+09
29  6  1.47156e+09
29  7  1.28252e+09
29  8  1.57928e+09
29  9  1.84236e+09
29  10  2.0572e+09
29  11  2.1071e+09
29  12  2.27435e+09
29  13  2.16784e+09
29  14  2.07419e+09
29  15  2.00476e+09
29  16  2.18134e+09
29  17  1.88305e+09
29  18  1.72269e+09
29  19  1.67846e+09
29  20  1.77429e+09
29  21  1.64876e+09
29  22  1.61489e+09
29  23  1.59303e+09
29  24  1.74398e+09
29  25  1.69382e+09
29  26  1.95192e+09
29  27  2.03572e+09
29  28  1.79758e+09
29  29  1.75475e+09
29  30  1.91621e+09
29  31  2.00503e+09
29  32  2.01842e+09
29  33  2.22692e+09
29  34  2.18431e+09
29  35  1.96611e+09
29  36  1.79225e+09
29  37  1.7151e+09
29  38  2.07359e+09
29  39  2.28721e+09
29  40  1.78325e+09
29  41  1.62656e+09
29  42  1.73853e+09
29  43  1.63182e+09
29  44  1.60325e+09
29  45  1.75027e+09
29  46  1.95889e+09
29  47  2.04705e+09
29  48  2.05513e+09
29  49  1.90727e+09
29  50  1.99422e+09
30  0  8.29806e+08
30  1  1.02196e+09
30  2  1.07071e+09
30  3  1.09866e+09
30  4  1.25886e+09
30  5  1.41024e+09
30  6  1.43619e+09
30  7  1.31846e+09
30  8  1.57372e+09
30  9  1.82964e+09
30  10  2.00013e+09
30  11  2.24831e+09
30  12  2.03269e+09
30  13  1.94681e+09
30  14  2.24981e+09
30  15  2.13583e+09
30  16  1.92772e+09
30  17  1.96602e+09
30  18  1.86705e+09
30  19  1.81195e+09
30  20  1.65666e+09
30  21  1.49628e+09
30  22  1.55002e+09
30  23  1.61414e+09
30  24  1.63297e+09
30  25  1.81901e+09
30  26  1.94298e+09
30  27  2.01817e+09
30  28  1.77196e+09
30  29  1.96979e+09
30  30  1.71515e+09
30  31  1.96095e+09
30  32  2.22542e+09
30  33  2.08705e+09
30  34  2.16364e+09
30  35  2.30437e+09
30  36  1.94333e+09
30  37  1.63678e+09
30  38  1.70463e+09
30  39  1.98762e+09
30  40  1.92417e+09
30  41  1.65959e+09
30  42  1.63688e+09
30  43  1.7723e+09
30  44  1.55273e+09
30  45  1.51298e+09
30  46  1.84352e+09
30  47  2.16421e+09
30  48  1.9414e+09
30  49  1.82191e+09
30  50  1.96459e+09
31  0  7.20628e+08
31  1  9.58036e+08
31  2  1.0437e+09
31  3  1.09077e+09
31  4  1.00374e+09
31  5  1.27621e+09
31  6  1.36673e+09
31  7  1.31161e+09
31  8  1.76741e+09
31  9  1.71741e+09
31  10  1.99065e+09
31  11  2.1905e+09
31  12  2.25673e+09
31  13  2.17496e+09
31  14  1.97045e+09
31  15  2.3162e+09
31  16  2.31212e+09
31  17  1.88976e+09
31  18  1.74639e+09
31  19  1.81463e+09
31  20  2.02851e+09
31  21  1.8445e+09
31  22  1.62696e+09
31  23  1.64047e+09
31  24  1.76375e+09
31  25  1.68018e+09
31  26  1.90488e+09
31  27  2.10694e+09
31  28  2.03977e+09
31  29  2.07747e+09
31  30  1.95523e+09
31  31  2.01692e+09
31  32  1.92675e+09
31  33  2.20916e+09
31  34  2.45337e+09
31  35  2.21288e+09
31  36  1.83482e+09
31  37  1.47373e+09
31  38  1.88017e+09
31  39  1.77743e+09
31  40  1.86171e+09
31  41  1.95919e+09
31  42  1.90214e+09
31  43  1.68369e+09
31  44  1.67077e+09
31  45  1.60107e+09
31  46  1.9321e+09
31  47  2.0918e+09
31  48  1.87066e+09
31  49  2.1564e+09
31  50  2.26626e+09
32  0  6.24033e+08
32  1  7.98068e+08
32  2  8.52691e+08
32  3  8.69783e+08
32  4  8.60782e+08
32  5  1.1567e+09
32  6  1.12745e+09
32  7  1.28034e+09
32  8  1.6069e+09
32  9  1.97504e+09
32  10  2.23725e+09
32  11  2.25996e+09
32  12  2.36724e+09
32  13  2.31625e+09
32  14  2.17692e+09
32  15  2.34355e+09
32  16  2.29184e+09
32  17  1.86002e+09
32  18  1.70095e+09
32  19  1.74234e+09
32  20  2.14567e+09
32  21  2.01318e+09
32  22  1.9736e+09
32  23  1.71362e+09
32  24  1.64403e+09
32  25  1.89214e+09
32  26  1.81479e+09
32  27  2.04433e+09
32  28  1.93977e+09
32  29  2.20603e+09
32  30  1.882e+09
32  31  2.04259e+09
32  32  2.11603e+09
32  33  2.19911e+09
32  34  2.26614e+09
32  35  2.23187e+09
32  36  1.77036e+09
32  37  1.67691e+09
32  38  1.56259e+09
32  39  1.75634e+09
32  40  1.76879e+09
32  41  1.82796e+09
32  42  2.20577e+09
32  43  1.69183e+09
32  44  1.40342e+09
32  45  1.60371e+09
32  46  1.7645e+09
32  47  1.88249e+09
32  48  1.88679e+09
32  49  1.98541e+09
32  50  2.18058e+09
33  0  6.40438e+08
33  1  6.87107e+08
33  2  7.8452e+08
33  3  8.02275e+08
33  4  8.30351e+08
33  5  1.03636e+09
33  6  1.01568e+09
33  7  1.32349e+09
33  8  1.64201e+09
33  9  2.04758e+09
33  10  2.2902e+09
33  11  2.33452e+09
33  12  2.3616e+09
33  13  2.26523e+09
33  14  2.16534e+09
33  15  2.1132e+09
33  16  2.34872e+09
33  17  1.91521e+09
33  18  1.772e+09
33  19  1.78408e+09
33  20  2.20411e+09
33  21  1.91488e+09
33  22  1.78004e+09
33  23  1.67672e+09
33  24  1.76883e+09
33  25  1.95517e+09
33  26  1.87984e+09
33  27  2.03586e+09
33  28  1.98057e+09
33  29  1.98317e+09
33  30  2.07168e+09
33  31  1.978e+09
33  32  1.91994e+09
33  33  2.12321e+09
33  34  2.13185e+09
33  35  2.14238e+09
33  36  2.04229e+09
33  37  1.69805e+09
33  38  1.48157e+09
33  39  1.76384e+09
33  40  1.82988e+09
33  41  1.90655e+09
33  42  2.24189e+09
33  43  1.78364e+09
33  44  1.49766e+09
33  45  1.56594e+09
33  46  1.66506e+09
33  47  2.02729e+09
33  48  2.00983e+09
33  49  2.06529e+09
33  50  1.90659e+09
34  0  4.65021e+08
34  1  5.84211e+08
34  2  6.97346e+08
34  3  7.4628e+08
34  4  7.9419e+08
34  5  8.5298e+08
34  6  9.77144e+08
34  7  1.29714e+09
34  8  1.81524e+09
34  9  2.0823e+09
34  10  1.85088e+09
34  11  2.03761e+09
34  12  2.26391e+09
34  13  2.61372e+09
34  14  2.17786e+09
34  15  2.02665e+09
34  16  2.07757e+09
34  17  1.89041e+09
34  18  1.6979e+09
34  19  1.70268e+09
34  20  1.94577e+09
34  21  2.0603e+09
34  22  1.79962e+09
34  23  1.76231e+09
34  24  1.91593e+09
34  25  2.12489e+09
34  26  1.97079e+09
34  27  1.91338e+09
34  28  2.09002e+09
34  29  2.11734e+09
34  30  2.06974e+09
34  31  2.10298e+09
34  32  2.20521e+09
34  33  2.2653e+09
34  34  2.20462e+09
34  35  2.06342e+09
34  36  1.92586e+09
34  37  1.74401e+09
34  38  1.59956e+09
34  39  1.61337e+09
34  40  1.75585e+09
34  41  2.11274e+09
34  42  2.30579e+09
34  43  1.7893e+09
34  44  1.57172e+09
34  45  1.31295e+09
34  46  1.57767e+09
34  47  1.99132e+09
34  48  2.00864e+09
34  49  2.19607e+09
34  50  2.14121e+09
35  0  3.4299e+08
35  1  5.68951e+08
35  2  6.94829e+08
35  3  6.47507e+08
35  4  7.33212e+08
35  5  9.57193e+08
35  6  9.64016e+08
35  7  1.54035e+09
35  8  1.68151e+09
35  9  2.24139e+09
35  10  2.21382e+09
35  11  2.24959e+09
35  12  2.34973e+09
35  13  2.334e+09
35  14  2.20641e+09
35  15  2.37945e+09
35  16  2.14844e+09
35  17  1.98828e+09
35  18  1.86317e+09
35  19  1.81624e+09
35  20  2.29368e+09
35  21  2.31333e+09
35  22  2.15027e+09
35  23  1.8623e+09
35  24  1.84663e+09
35  25  1.91791e+09
35  26  2.05544e+09
35  27  2.26984e+09
35  28  2.30133e+09
35  29  2.10012e+09
35  30  2.301e+09
35  31  1.92075e+09
35  32  1.91974e+09
35  33  2.21374e+09
35  34  2.43149e+09
35  35  2.0144e+09
35  36  2.09255e+09
35  37  1.67366e+09
35  38  1.5039e+09
35  39  1.39558e+09
35  40  1.77636e+09
35  41  2.29849e+09
35  42  2.3941e+09
35  43  1.71061e+09
35  44  1.51253e+09
35  45  1.33661e+09
35  46  1.73261e+09
35  47  2.04299e+09
35  48  1.86408e+09
35  49  2.15067e+09
35  50  1.93204e+09
36  0  3.65233e+08
36  1  4.89076e+08
36  2  6.38511e+08
36  3  6.00005e+08
36  4  7.93133e+08
36  5  8.33614e+08
36  6  1.0414e+09
36  7  1.38761e+09
36  8  1.9114e+09
36  9  2.14004e+09
36  10  2.24035e+09
36  11  2.23958e+09
36  12  2.50043e+09
36  13  2.56222e+09
36  14  2.42886e+09
36  15  2.2121e+09
36  16  2.08998e+09
36  17  1.86321e+09
36  18  1.86793e+09
36  19  1.77416e+09
36  20  2.37085e+09
36  21  2.41614e+09
36  22  2.16651e+09
36  23  1.90677e+09
36  24  1.82671e+09
36  25  2.1416e+09
36  26  2.04333e+09
36  27  1.94074e+09
36  28  2.03448e+09
36  29  2.14045e+09
36  30  1.95765e+09
36  31  2.04901e+09
36  32  2.10139e+09
36  33  2.14262e+09
36  34  2.29793e+09
36  35  2.06475e+09
36  36  1.88129e+09
36  37  1.66623e+09
36  38  1.48881e+09
36  39  1.48795e+09
36  40  1.76097e+09
36  41  2.12758e+09
36  42  2.67741e+09
36  43  1.97198e+09
36  44  1.70281e+09
36  45  1.39361e+09
36  46  1.58732e+09
36  47  1.84125e+09
36  48  2.23202e+09
36  49  1.91859e+09
36  50  1.97856e+09
37  0  3.20881e+08
37  1  3.85469e+08
37  2  5.40685e+08
37  3  6.03662e+08
37  4  7.92775e+08
37  5  8.14279e+08
37  6  1.00391e+09
37  7  1.40751e+09
37  8  1.80366e+09
37  9  2.19604e+09
37  10  2.16566e+09
37  11  2.23155e+09
37  12  2.52947e+09
37  13  2.17313e+09
37  14  2.19947e+09
37  15  1.85813e+09
37  16  2.15496e+09
37  17  2.12175e+09
37  18  2.03369e+09
37  19  2.0655e+09
37  20  2.22794e+09
37  21  2.25783e+09
37  22  2.28392e+09
37  23  1.95848e+09
37  24  1.74165e+09
37  25  1.98175e+09
37  26  2.03829e+09
37  27  2.19182e+09
37  28  2.11438e+09
37  29  2.39034e+09
37  30  2.13692e+09
37  31  2.07491e+09
37  32  2.07502e+09
37  33  2.38021e+09
37  34  2.28671e+09
37  35  2.21578e+09
37  36  1.99356e+09
37  37  1.82584e+09
37  38  1.59159e+09
37  39  1.41684e+09
37  40  1.44511e+09
37  41  2.57612e+09
37  42  2.37034e+09
37  43  2.1222e+09
37  44  1.61876e+09
37  45  1.39017e+09
37  46  1.73352e+09
37  47  1.94333e+09
37  48  1.79598e+09
37  49  2.00725e+09
37  50  1.95751e+09
38  0  2.76758e+08
38  1  3.25503e+08
38  2  4.98682e+08
38  3  5.81732e+08
38  4  6.34977e+08
38  5  8.0405e+08
38  6  9.45497e+08
38  7  1.36397e+09
38  8  1.93165e+09
38  9  2.08057e+09
38  10  2.26848e+09
38  11  2.43183e+09
38  12  2.55621e+09
38  13  2.58941e+09
38  14  2.41622e+09
38  15  2.1187e+09
38  16  2.093e+09
38  17  2.29396e+09
38  18  2.17305e+09
38  19  1.79883e+09
38  20  2.23517e+09
38  21  2.71421e+09
38  22  2.45543e+09
38  23  2.21073e+09
38  24  1.89503e+09
38  25  1.95275e+09
38  26  1.92307e+09
38  27  2.10913e+09
38  28  1.99101e+09
38  29  1.99501e+09
38  30  2.11003e+09
38  31  1.82605e+09
38  32  1.9144e+09
38  33  2.0898e+09
38  34  2.52353e+09
38  35  2.29979e+09
38  36  2.09517e+09
38  37  1.98118e+09
38  38  1.66702e+09
38  39  1.34015e+09
38  40  1.64108e+09
38  41  2.63597e+09
38  42  2.77067e+09
38  43  1.99581e+09
38  44  1.67882e+09
38  45  1.30152e+09
38  46  1.51973e+09
38  47  2.01622e+09
38  48  2.0451e+09
38  49  2.00053e+09
38  50  2.11073e+09
39  0  2.60424e+08
39  1  3.65449e+08
39  2  4.40372e+08
39  3  5.52902e+08
39  4  7.01036e+08
39  5  8.25499e+08
39  6  8.97498e+08
39  7  1.47033e+09
39  8  1.71557e+09
39  9  2.04313e+09
39  10  2.33898e+09
39  11  2.56853e+09
39  12  2.8705e+09
39  13  2.68869e+09
39  14  2.16015e+09
39  15  2.18842e+09
39  16  2.21666e+09
39  17  2.01862e+09
39  18  2.18938e+09
39  19  2.20727e+09
39  20  2.22829e+09
39  21  2.30057e+09
39  22  2.46095e+09
39  23  2.29033e+09
39  24  1.89637e+09
39  25  2.16851e+09
39  26  1.94275e+09
39  27  2.15431e+09
39  28  2.21622e+09
39  29  2.18937e+09
39  30  2.12035e+09
39  31  1.99235e+09
39  32  1.97869e+09
39  33  2.57881e+09
39  34  2.39033e+09
39  35  2.25034e+09
39  36  2.04338e+09
39  37  1.97621e+09
39  38  1.37255e+09
39  39  1.51123e+09
39  40  1.82939e+09
39  41  2.84126e+09
39  42  2.49805e+09
39  43  1.99359e+09
39  44  1.79863e+09
39  45  1.36657e+09
39  46  1.70368e+09
39  47  2.05883e+09
39  48  1.7978e+09
39  49  1.96963e+09
39  50  2.02963e+09
40  0  2.42874e+08
40  1  3.28819e+08
40  2  4.51581e+08
40  3  5.40276e+08
40  4  6.35838e+08
40  5  8.25344e+08
40  6  1.09274e+09
40  7  1.25712e+09
40  8  1.54085e+09
40  9  2.11964e+09
40  10  2.3533e+09
40  11  2.48298e+09
40  12  2.95234e+09
40  13  2.62304e+09
40  14  2.1466e+09
40  15  2.06753e+09
40  16  2.13368e+09
40  17  2.31791e+09
40  18  2.29396e+09
40  19  2.32372e+09
40  20  2.27538e+09
40  21  2.46613e+09
40  22  2.89585e+09
40  23  2.3392e+09
40  24  2.10916e+09
40  25  2.11388e+09
40  26  1.95821e+09
40  27  2.25792e+09
40  28  2.0639e+09
40  29  2.21986e+09
40  30  2.1019e+09
40  31  2.09967e+09
40  32  2.12685e+09
40  33  2.29727e+09
40  34  2.45e+09
40  35  2.48402e+09
40  36  2.14363e+09
40  37  1.93235e+09
40  38  1.72149e+09
40  39  1.56807e+09
40  40  1.80284e+09
40  41  2.94715e+09
40  42  2.956e+09
40  43  2.20717e+09
40  44  1.8711e+09
40  45  1.61011e+09
40  46  1.66216e+09
40  47  1.64891e+09
40  48  2.26203e+09
40  49  2.03107e+09
40  50  2.1562e+09
41  0  2.56658e+08
41  1  2.70956e+08
41  2  4.0953e+08
41  3  5.71101e+08
41  4  6.90005e+08
41  5  8.97924e+08
41  6  9.79577e+08
41  7  1.064e+09
41  8  1.63234e+09
41  9  1.93889e+09
41  10  2.4785e+09
41  11  2.78335e+09
41  12  3.1587e+09
41  13  2.62787e+09
41  14  2.35822e+09
41  15  2.27976e+09
41  16  2.14882e+09
41  17  2.07895e+09
41  18  2.25686e+09
41  19  2.50164e+09
41  20  2.24338e+09
41  21  2.50129e+09
41  22  2.72766e+09
41  23  2.70038e+09
41  24  2.31489e+09
41  25  2.12149e+09
41  26  1.92681e+09
41  27  2.17848e+09
41  28  2.40246e+09
41  29  2.07587e+09
41  30  2.02572e+09
41  31  1.96108e+09
41  32  2.17825e+09
41  33  2.34817e+09
41  34  2.51393e+09
41  35  2.90818e+09
41  36  2.31572e+09
41  37  2.03588e+09
41  38  1.88434e+09
41  39  1.65491e+09
41  40  1.53949e+09
41  41  3.00143e+09
41  42  2.88196e+09
41  43  2.55263e+09
41  44  2.0702e+09
41  45  1.63575e+09
41  46  1.64424e+09
41  47  2.02443e+09
41  48  2.03617e+09
41  49  2.18808e+09
41  50  2.26348e+09
42  0  2.38432e+08
42  1  2.69911e+08
42  2  3.6081e+08
42  3  6.36014e+08
42  4  7.76721e+08
42  5  8.02774e+08
42  6  1.13405e+09
42  7  1.20348e+09
42  8  1.49677e+09
42  9  1.92166e+09
42  10  2.33707e+09
42  11  2.6468e+09
42  12  3.03858e+09
42  13  2.6262e+09
42  14  2.19535e+09
42  15  2.37276e+09
42  16  2.28396e+09
42  17  2.61829e+09
42  18  2.49176e+09
42  19  2.33704e+09
42  20  2.5516e+09
42  21  2.56832e+09
42  22  2.69528e+09
42  23  2.52204e+09
42  24  2.39294e+09
42  25  2.17007e+09
42  26  1.68708e+09
42  27  2.3156e+09
42  28  2.17544e+09
42  29  2.30439e+09
42  30  1.97988e+09
42  31  1.89672e+09
42  32  2.17543e+09
42  33  2.58364e+09
42  34  2.51033e+09
42  35  2.79187e+09
42  36  1.9387e+09
42  37  2.04214e+09
42  38  1.97876e+09
42  39  1.8666e+09
42  40  2.18913e+09
42  41  3.1846e+09
42  42  3.09072e+09
42  43  2.44265e+09
42  44  2.24355e+09
42  45  1.5478e+09
42  46  1.56738e+09
42  47  1.85909e+09
42  48  2.08265e+09
42  49  2.25633e+09
42  50  2.21973e+09
43  0  2.10294e+08
43  1  2.67867e+08
43  2  3.70382e+08
43  3  5.5672e+08
43  4  7.58888e+08
43  5  9.67363e+08
43  6  1.00389e+09
43  7  1.06889e+09
43  8  1.22722e+09
43  9  1.6714e+09
43  10  2.09268e+09
43  11  2.83725e+09
43  12  3.15847e+09
43  13  2.4291e+09
43  14  2.48556e+09
43  15  2.18336e+09
43  16  2.58045e+09
43  17  2.64656e+09
43  18  2.42227e+09
43  19  2.3622e+09
43  20  2.28267e+09
43  21  2.33617e+09
43  22  2.89437e+09
43  23  2.8363e+09
43  24  2.15924e+09
43  25  1.94678e+09
43  26  1.95722e+09
43  27  2.16201e+09
43  28  2.12069e+09
43  29  1.99159e+09
43  30  1.92135e+09
43  31  1.87203e+09
43  32  2.10064e+09
43  33  2.55133e+09
43  34  2.90596e+09
43  35  2.71168e+09
43  36  2.12919e+09
43  37  1.98738e+09
43  38  2.11461e+09
43  39  1.90017e+09
43  40  2.0798e+09
43  41  3.25147e+09
43  42  3.10665e+09
43  43  2.47216e+09
43  44  2.02139e+09
43  45  1.62843e+09
43  46  1.63049e+09
43  47  1.92742e+09
43  48  2.23653e+09
43  49  2.29658e+09
43  50  2.17273e+09
44  0  2.01601e+08
44  1  2.61292e+08
44  2  3.05325e+08
44  3  5.54041e+08
44  4  7.00935e+08
44  5  9.28729e+08
44  6  1.10995e+09
44  7  1.0723e+09
44  8  1.42043e+09
44  9  1.83198e+09
44  10  2.20206e+09
44  11  2.43211e+09
44  12  3.01194e+09
44  13  2.2403e+09
44  14  2.72176e+09
44  15  2.2259e+09
44  16  2.368e+09
44  17  2.5549e+09
44  18  2.4374e+09
44  19  2.39415e+09
44  20  2.20264e+09
44  21  2.42727e+09
44  22  2.46658e+09
44  23  2.57977e+09
44  24  2.60571e+09
44  25  2.27449e+09
44  26  1.85385e+09
44  27  1.93654e+09
44  28  2.36067e+09
44  29  2.14433e+09
44  30  1.78174e+09
44  31  2.03728e+09
44  32  2.09947e+09
44  33  2.2449e+09
44  34  2.51798e+09
44  35  2.77357e+09
44  36  2.25426e+09
44  37  2.15182e+09
44  38  2.12135e+09
44  39  2.00185e+09
44  40  2.14312e+09
44  41  3.1168e+09
44  42  2.83146e+09
44  43  2.70184e+09
44  44  1.95663e+09
44  45  1.70704e+09
44  46  1.81322e+09
44  47  2.00987e+09
44  48  2.25525e+09
44  49  2.27227e+09
44  50  2.23004e+09
45  0  2.08541e+08
45  1  2.93273e+08
45  2  3.4904e+08
45  3  5.12624e+08
45  4  6.54623e+08
45  5  9.62752e+08
45  6  1.09502e+09
45  7  1.05454e+09
45  8  1.25643e+09
45  9  1.45764e+09
45  10  1.78797e+09
45  11  2.43878e+09
45  12  2.3171e+09
45  13  2.44948e+09
45  14  2.44007e+09
45  15  2.08409e+09
45  16  2.28038e+09
45  17  2.39478e+09
45  18  2.30046e+09
45  19  2.23917e+09
45  20  2.40309e+09
45  21  2.21921e+09
45  22  2.47226e+09
45  23  2.6523e+09
45  24  2.11281e+09
45  25  2.00441e+09
45  26  1.94811e+09
45  27  2.17411e+09
45  28  2.15555e+09
