row  column  (images_25_1_306.edf Mn-K*images_25_1_306.edf Ar-K**2.3)
22  43  5.86259e+06
22  44  2.32596e+07
22  45  1.85886e+07
22  46  1.97769e+07
22  47  9.84971e+06
22  48  1.1947e+07
22  49  7.98299e+06
22  50  1.02274e+07
23  0  5.74054e+06
23  1  1.86143e+07
23  2  1.28586e+07
23  3  1.69995e+07
23  4  1.23799e+07
23  5  1.42183e+07
23  6  1.67137e+07
23  7  1.54015e+07
23  8  1.306e+07
23  9  1.19359e+07
23  10  1.8491e+07
23  11  1.95087e+07
23  12  1.37298e+07
23  13  1.37301e+07
23  14  1.8799e+07
23  15  1.00391e+07
23  16  1.43356e+07
23  17  1.08865e+07
23  18  1.30432e+07
23  19  4.8574e+06
23  20  7.70568e+06
23  21  2.01791e+07
23  22  1.44687e+07
23  23  1.29308e+07
23  24  1.15864e+07
23  25  1.48419e+07
23  26  1.24487e+07
23  27  6.75833e+06
23  28  9.89003e+06
23  29  1.24016e+07
23  30  1.91506e+07
23  31  2.1538e+07
23  32  1.83188e+07
23  33  8.24912e+06
23  34  1.53557e+07
23  35  1.54776e+07
23  36  2.52347e+07
23  37  7.78394e+06
23  38  1.3451e+07
23  39  1.77647e+07
23  40  1.6909e+07
23  41  1.41581e+07
23  42  1.30681e+07
23  43  2.13637e+07
23  44  1.58755e+07
23  45  1.7936e+07
23  46  1.28208e+07
23  47  1.55334e+07
23  48  2.07548e+07
23  49  1.51419e+07
23  50  1.34786e+07
24  0  1.69739e+07
24  1  1.38038e+07
24  2  1.83175e+07
24  3  1.93796e+07
24  4  1.7507e+07
24  5  1.18451e+07
24  6  1.31598e+07
24  7  4.87359e+06
24  8  1.96704e+07
24  9  9.8575e+06
24  10  1.93438e+07
24  11  1.73244e+07
24  12  1.2979e+07
24  13  7.25621e+06
24  14  5.32113e+06
24  15  1.11887e+07
24  16  5.06152e+06
24  17  9.71409e+06
24  18  2.21593e+07
24  19  1.61467e+07
24  20  1.50122e+07
24  21  2.3954e+07
24  22  1.26026e+07
24  23  7.15971e+06
24  24  2.14889e+07
24  25  1.38292e+07
24  26  9.6116e+06
24  27  1.69764e+07
24  28  1.56087e+07
24  29  6.27409e+06
24  30  1.26788e+07
24  31  9.74398e+06
24  32  9.9499e+06
24  33  1.31795e+07
24  34  1.00544e+07
24  35  9.55758e+06
24  36  1.91599e+07
24  37  0
24  38  1.20928e+07
24  39  4.18221e+06
24  40  3.17529e+06
24  41  2.54938e+07
24  42  2.07985e+07
24  43  1.95039e+07
24  44  1.45064e+07
24  45  7.2021e+06
24  46  1.86489e+07
24  47  9.83937e+06
24  48  5.00191e+06
24  49  1.2404e+07
24  50  1.73288e+07
25  0  1.33633e+07
25  1  6.66483e+06
25  2  6.97182e+06
25  3  1.51175e+07
25  4  1.76365e+07
25  5  1.37753e+07
25  6  1.09164e+07
25  7  1.58034e+07
25  8  2.32961e+07
25  9  1.49294e+07
25  10  2.15587e+06
25  11  1.55046e+07
25  12  2.09583e+07
25  13  1.56748e+07
25  14  2.03307e+07
25  15  1.76931e+07
25  16  9.84538e+06
25  17  1.26075e+07
25  18  1.48029e+07
25  19  1.86194e+07
25  20  1.34844e+07
25  21  1.17231e+07
25  22  1.21716e+07
25  23  1.83344e+07
25  24  1.16128e+07
25  25  1.23904e+07
25  26  1.89505e+07
25  27  2.64208e+07
25  28  1.95342e+07
25  29  1.86553e+07
25  30  1.20497e+07
25  31  5.16044e+06
25  32  0
25  33  1.17788e+07
25  34  1.13357e+07
25  35  7.5859e+06
25  36  1.08816e+07
25  37  1.05679e+07
25  38  1.2625e+07
25  39  1.24496e+07
25  40  2.03098e+07
25  41  1.28017e+07
25  42  1.517e+07
25  43  1.57347e+07
25  44  2.6375e+07
25  45  1.64029e+07
25  46  1.38847e+07
25  47  1.10228e+07
25  48  1.24195e+07
25  49  1.33266e+07
25  50  2.26081e+07
26  0  1.61914e+07
26  1  1.13544e+07
26  2  7.0102e+06
26  3  1.81985e+07
26  4  1.19825e+07
26  5  4.76649e+06
26  6  1.59327e+07
26  7  1.23318e+07
26  8  1.6365e+07
26  9  2.34323e+07
26  10  1.33239e+07
26  11  1.97898e+07
26  12  1.33701e+07
26  13  1.2765e+07
26  14  1.80931e+07
26  15  2.18214e+07
26  16  5.57623e+06
26  17  8.03683e+06
26  18  1.57851e+07
26  19  1.15948e+07
26  20  1.51373e+07
26  21  1.67858e+07
26  22  6.44691e+06
26  23  1.59709e+07
26  24  1.86838e+07
26  25  1.49758e+07
26  26  5.60311e+06
26  27  1.84595e+07
26  28  1.3507e+07
26  29  1.70643e+07
26  30  1.29317e+07
26  31  1.5893e+07
26  32  5.48408e+06
26  33  1.66632e+07
26  34  1.66784e+07
26  35  1.66484e+07
26  36  1.10277e+07
26  37  1.5545e+07
26  38  2.00377e+07
26  39  1.27576e+07
26  40  4.79444e+06
26  41  4.73953e+06
26  42  1.65403e+07
26  43  1.56433e+07
26  44  2.40758e+07
26  45  1.65732e+07
26  46  1.44293e+07
26  47  1.32096e+07
26  48  1.1072e+07
26  49  8.64285e+06
26  50  1.58423e+07
27  0  1.3743e+07
27  1  1.46948e+07
27  2  1.68021e+07
27  3  1.28502e+07
27  4  1.33518e+07
27  5  7.99043e+06
27  6  1.76818e+07
27  7  7.8459e+06
27  8  1.38484e+07
27  9  1.22835e+07
27  10  1.79725e+07
27  11  1.95303e+07
27  12  1.59678e+07
27  13  1.36317e+07
27  14  1.77313e+07
27  15  1.59121e+07
27  16  0
27  17  6.27481e+06
27  18  1.61467e+07
27  19  2.12976e+07
27  20  1.6546e+07
27  21  1.89691e+07
27  22  1.50585e+07
27  23  1.21885e+07
27  24  1.56846e+07
27  25  1.02489e+07
27  26  1.98946e+07
27  27  1.82097e+07
27  28  1.34832e+07
27  29  8.2533e+06
27  30  1.3665e+07
27  31  1.13841e+07
27  32  1.25749e+07
27  33  1.64167e+07
27  34  0
27  35  1.32316e+07
27  36  1.77754e+07
27  37  1.27142e+07
27  38  8.47462e+06
27  39  1.36291e+07
27  40  1.0458e+07
27  41  8.73552e+06
27  42  1.70266e+07
27  43  1.21699e+07
27  44  1.98583e+07
27  45  1.42614e+07
27  46  7.92596e+06
27  47  1.7108e+07
27  48  1.08165e+07
27  49  1.34344e+07
27  50  2.56761e+06
28  0  1.82293e+07
28  1  4.31587e+06
28  2  8.44748e+06
28  3  7.65984e+06
28  4  1.1924e+07
28  5  1.58097e+07
28  6  1.3386e+07
28  7  1.67251e+07
28  8  1.45355e+07
28  9  2.2563e+07
28  10  2.14745e+07
28  11  2.17163e+07
28  12  9.88033e+06
28  13  1.06386e+07
28  14  6.14014e+06
28  15  9.47961e+06
28  16  9.38571e+06
28  17  1.1621e+07
28  18  9.87455e+06
28  19  1.25205e+07
28  20  1.80676e+07
28  21  1.41696e+07
28  22  1.53525e+07
28  23  1.19893e+07
28  24  2.48287e+07
28  25  2.23317e+07
28  26  2.62815e+07
28  27  1.07178e+07
28  28  8.83505e+06
28  29  1.84087e+07
28  30  1.07769e+07
28  31  1.66088e+07
28  32  1.44638e+07
28  33  4.92586e+06
28  34  4.36641e+06
28  35  1.01976e+07
28  36  1.22254e+07
28  37  2.18664e+07
28  38  1.69072e+07
28  39  1.10005e+07
28  40  1.3803e+07
28  41  1.47129e+07
28  42  1.78662e+07
28  43  1.47377e+07
28  44  1.20703e+07
28  45  5.30366e+06
28  46  7.51281e+06
28  47  1.93326e+07
28  48  4.90611e+06
28  49  1.10921e+07
28  50  1.1154e+07
29  0  2.27752e+07
29  1  3.45459e+06
29  2  1.90233e+07
29  3  1.32177e+07
29  4  5.08414e+06
29  5  1.22627e+07
29  6  1.54943e+07
29  7  1.20044e+07
29  8  2.43788e+07
29  9  1.7452e+07
29  10  1.41853e+07
29  11  1.15457e+07
29  12  2.00107e+07
29  13  2.03099e+07
29  14  1.29196e+07
29  15  7.61286e+06
29  16  6.77764e+06
29  17  1.13181e+07
29  18  4.38478e+06
29  19  1.49032e+07
29  20  2.09146e+07
29  21  1.57667e+07
29  22  1.96302e+07
29  23  1.70352e+07
29  24  7.528e+06
29  25  1.42606e+07
29  26  1.98433e+07
29  27  1.13732e+07
29  28  8.50098e+06
29  29  1.84549e+07
29  30  9.13244e+06
29  31  1.9512e+07
29  32  9.84805e+06
29  33  8.35142e+06
29  34  2.08539e+07
29  35  1.90372e+07
29  36  1.50314e+07
29  37  1.97957e+07
29  38  6.80725e+06
29  39  2.53583e+06
29  40  1.10017e+07
29  41  1.97212e+06
29  42  6.17854e+06
29  43  1.36064e+07
29  44  1.09228e+07
29  45  1.33145e+07
29  46  1.31178e+07
29  47  2.77686e+07
29  48  1.82862e+07
29  49  2.23385e+07
29  50  1.43614e+07
30  0  1.94473e+07
30  1  1.06943e+07
30  2  9.82104e+06
30  3  6.00057e+06
30  4  1.70877e+07
30  5  1.672e+07
30  6  1.11163e+07
30  7  1.32163e+07
30  8  1.75444e+07
30  9  1.89082e+07
30  10  1.56198e+07
30  11  1.11816e+07
30  12  1.65696e+07
30  13  1.82382e+07
30  14  1.56103e+07
30  15  1.95068e+07
30  16  5.92506e+06
30  17  1.05505e+07
30  18  1.31497e+07
30  19  4.35464e+06
30  20  9.67351e+06
30  21  1.75557e+07
30  22  1.6278e+07
30  23  1.47965e+07
30  24  1.39278e+07
30  25  1.85325e+07
30  26  1.48902e+07
30  27  2.04919e+07
30  28  1.47835e+07
30  29  0
30  30  9.84219e+06
30  31  1.2813e+07
30  32  1.66392e+07
30  33  9.45781e+06
30  34  9.38304e+06
30  35  1.2988e+07
30  36  1.51274e+07
30  37  1.02201e+07
30  38  1.42869e+07
30  39  1.15239e+07
30  40  1.74819e+07
30  41  1.2434e+07
30  42  1.29756e+07
30  43  8.2253e+06
30  44  9.53354e+06
30  45  1.35513e+07
30  46  1.70375e+07
30  47  1.51063e+07
30  48  6.45299e+06
30  49  1.34793e+07
30  50  2.27225e+07
31  0  1.01633e+07
31  1  1.35413e+07
31  2  2.21524e+07
31  3  4.57036e+06
31  4  1.96487e+07
31  5  1.1928e+07
31  6  1.98379e+07
31  7  1.16399e+07
31  8  1.24992e+07
31  9  8.54973e+06
31  10  1.09774e+07
31  11  8.23516e+06
31  12  5.87968e+06
31  13  6.9209e+06
31  14  1.06396e+07
31  15  1.62702e+07
31  16  7.44647e+06
31  17  2.03717e+07
31  18  1.15551e+07
31  19  7.56303e+06
31  20  1.26098e+07
31  21  1.96689e+07
31  22  1.13127e+07
31  23  9.67236e+06
31  24  1.52788e+07
31  25  1.60421e+07
31  26  2.00119e+07
31  27  1.6033e+07
31  28  1.3337e+07
31  29  2.40105e+06
31  30  5.92545e+06
31  31  1.79004e+07
31  32  1.39117e+07
31  33  1.23745e+07
31  34  1.40279e+07
31  35  1.11507e+07
31  36  1.96004e+07
31  37  1.64494e+07
31  38  1.34088e+07
31  39  9.45739e+06
31  40  1.07603e+07
31  41  1.24516e+07
31  42  1.85718e+07
31  43  2.12546e+07
31  44  1.98755e+07
31  45  1.55807e+07
31  46  1.4207e+07
31  47  1.45158e+07
31  48  1.65851e+07
31  49  1.5489e+07
31  50  5.94741e+06
32  0  1.56774e+07
32  1  2.18759e+07
32  2  1.60401e+07
32  3  1.77957e+07
32  4  1.44042e+07
32  5  1.641e+07
32  6  1.82789e+07
32  7  1.67575e+07
32  8  4.80312e+06
32  9  1.29804e+07
32  10  1.22881e+07
32  11  1.87845e+07
32  12  1.32989e+07
32  13  6.47754e+06
32  14  1.24428e+07
32  15  1.50989e+07
32  16  0
32  17  6.94948e+06
32  18  7.27867e+06
32  19  4.04756e+06
32  20  4.58754e+06
32  21  9.5206e+06
32  22  1.44589e+07
32  23  1.29906e+07
32  24  1.47824e+07
32  25  1.57205e+07
32  26  1.23887e+07
32  27  1.44475e+07
32  28  2.04902e+07
32  29  2.53782e+07
32  30  1.12148e+07
32  31  1.20601e+07
32  32  1.51185e+07
32  33  1.53767e+07
32  34  0
32  35  1.4194e+07
32  36  1.51758e+07
32  37  1.98784e+07
32  38  1.03627e+07
32  39  7.68002e+06
32  40  9.75024e+06
32  41  2.79757e+06
32  42  1.29856e+07
32  43  9.79601e+06
32  44  1.07731e+07
32  45  1.28355e+07
32  46  1.55943e+07
32  47  1.41432e+07
32  48  1.71082e+07
32  49  1.03394e+07
32  50  1.33182e+07
33  0  2.45337e+07
33  1  9.67692e+06
33  2  2.21013e+07
33  3  8.028e+06
33  4  5.90757e+06
33  5  1.17766e+07
33  6  8.62061e+06
33  7  8.53096e+06
33  8  2.0182e+07
33  9  1.0453e+07
33  10  9.51669e+06
33  11  1.17144e+07
33  12  7.31524e+06
33  13  0
33  14  1.87369e+07
33  15  7.93448e+06
33  16  1.76584e+07
33  17  2.19752e+07
33  18  1.05637e+07
33  19  1.93381e+07
33  20  1.71858e+07
33  21  1.06983e+07
33  22  3.16887e+06
33  23  6.80338e+06
33  24  1.79549e+07
33  25  1.32831e+07
33  26  1.00499e+07
33  27  1.7561e+07
33  28  9.10881e+06
33  29  1.18815e+07
33  30  1.32481e+07
33  31  1.3865e+07
33  32  1.51464e+07
33  33  8.53761e+06
33  34  1.00273e+07
33  35  2.91996e+06
33  36  1.02579e+07
33  37  1.74758e+07
33  38  1.03765e+07
33  39  9.54508e+06
33  40  1.19609e+07
33  41  1.31121e+07
33  42  1.20648e+07
33  43  1.09831e+07
33  44  1.70805e+07
33  45  1.32788e+07
33  46  2.1316e+07
33  47  1.15586e+07
33  48  1.00533e+07
33  49  9.57654e+06
33  50  1.41097e+07
34  0  8.8501e+06
34  1  2.4439e+07
34  2  1.15119e+07
34  3  1.96359e+07
34  4  2.18337e+07
34  5  9.90892e+06
34  6  1.15373e+07
34  7  1.26106e+07
34  8  2.19452e+06
34  9  1.42263e+07
34  10  7.91921e+06
34  11  6.54142e+06
34  12  1.08244e+07
34  13  1.7314e+07
34  14  1.03096e+07
34  15  1.14052e+07
34  16  7.07708e+06
34  17  7.84445e+06
34  18  9.73348e+06
34  19  4.36964e+06
34  20  6.70619e+06
34  21  8.36346e+06
34  22  4.67035e+06
34  23  1.15819e+07
34  24  1.24591e+07
34  25  7.49888e+06
34  26  1.3001e+07
34  27  7.39804e+06
34  28  1.07726e+07
34  29  8.56971e+06
34  30  1.15686e+07
34  31  5.83668e+06
34  32  1.79662e+07
34  33  1.80457e+07
34  34  3.38592e+06
34  35  1.33716e+07
34  36  6.94272e+06
34  37  2.71398e+07
34  38  7.33169e+06
34  39  2.38532e+07
34  40  1.57448e+07
34  41  4.92627e+06
34  42  1.46045e+07
34  43  6.13746e+06
34  44  3.3357e+06
34  45  2.10256e+07
34  46  1.0764e+07
34  47  1.69278e+07
34  48  1.95712e+07
34  49  1.89531e+07
34  50  1.0331e+07
35  0  2.60674e+07
35  1  1.41548e+07
35  2  1.24804e+07
35  3  1.67163e+07
35  4  1.86325e+07
35  5  1.22798e+07
35  6  1.85692e+07
35  7  1.59135e+07
35  8  1.34303e+07
35  9  6.76222e+06
35  10  8.44741e+06
35  11  5.06221e+06
35  12  4.70229e+06
35  13  1.44049e+07
35  14  9.40247e+06
35  15  8.35164e+06
35  16  1.61569e+07
35  17  1.00105e+07
35  18  2.20037e+07
35  19  1.8656e+07
35  20  4.80262e+06
35  21  1.66745e+07
35  22  1.52867e+07
35  23  1.57707e+07
35  24  1.13887e+07
35  25  1.0901e+07
35  26  1.09363e+07
35  27  2.4985e+07
35  28  1.43057e+07
35  29  8.7324e+06
35  30  8.22778e+06
35  31  4.16916e+06
35  32  7.97403e+06
35  33  1.21771e+07
35  34  1.18806e+07
35  35  1.4479e+07
35  36  5.16562e+06
35  37  1.13282e+07
35  38  1.58351e+07
35  39  9.94476e+06
35  40  5.39958e+06
35  41  3.72938e+06
35  42  2.55946e+06
35  43  9.43114e+06
35  44  1.49308e+07
35  45  1.27097e+07
35  46  1.82145e+07
35  47  6.57414e+06
35  48  1.42465e+07
35  49  1.03061e+07
35  50  6.88063e+06
36  0  1.96832e+07
36  1  1.78974e+07
36  2  2.54686e+07
36  3  1.31878e+07
36  4  1.2769e+07
36  5  1.19828e+07
36  6  1.96576e+07
36  7  1.62247e+07
36  8  1.51425e+07
36  9  6.59972e+06
36  10  1.22011e+07
36  11  9.58232e+06
36  12  7.85309e+06
36  13  1.02366e+07
36  14  4.02953e+06
36  15  1.3174e+07
36  16  1.80057e+07
36  17  1.11734e+07
36  18  1.22631e+07
36  19  7.41674e+06
36  20  0
36  21  1.06978e+07
36  22  0
36  23  7.67205e+06
36  24  8.96898e+06
36  25  8.0884e+06
36  26  1.18247e+07
36  27  2.59258e+06
36  28  8.54358e+06
36  29  1.64247e+07
36  30  1.70488e+07
36  31  1.60636e+07
36  32  2.17847e+07
36  33  1.60907e+07
36  34  1.3991e+07
36  35  6.74441e+06
36  36  3.87677e+06
36  37  1.52084e+07
36  38  1.40927e+07
36  39  2.62765e+07
36  40  1.66849e+07
36  41  9.93084e+06
36  42  0
36  43  6.8458e+06
36  44  7.45901e+06
36  45  1.38813e+07
36  46  1.54243e+07
36  47  7.90823e+06
36  48  1.01306e+07
36  49  1.21704e+07
36  50  1.21747e+07
37  0  2.8126e+07
37  1  9.97979e+06
37  2  1.41249e+07
37  3  3.0574e+07
37  4  1.72269e+07
37  5  1.65108e+07
37  6  2.48809e+07
37  7  1.80573e+07
37  8  1.00568e+07
37  9  1.42371e+07
37  10  8.57851e+06
37  11  1.78492e+07
37  12  1.2803e+07
37  13  1.17041e+07
37  14  5.88592e+06
37  15  1.37683e+07
37  16  1.75501e+07
37  17  1.05111e+07
37  18  1.22624e+07
37  19  9.22092e+06
37  20  0
37  21  1.48611e+07
37  22  1.00754e+07
37  23  6.41704e+06
37  24  1.44779e+07
37  25  1.3229e+07
37  26  1.03906e+07
37  27  1.04736e+07
37  28  6.29538e+06
37  29  2.25264e+07
37  30  2.56385e+07
37  31  1.39599e+07
37  32  8.09314e+06
37  33  1.15303e+07
37  34  1.38575e+07
37  35  7.61603e+06
37  36  1.85564e+07
37  37  2.29565e+06
37  38  9.85955e+06
37  39  1.79388e+07
37  40  8.43925e+06
37  41  1.31193e+07
37  42  0
37  43  1.52794e+07
37  44  1.40146e+07
37  45  1.72613e+07
37  46  9.04912e+06
37  47  1.63941e+07
37  48  6.43401e+06
37  49  1.04737e+07
37  50  1.62644e+07
38  0  1.90729e+07
38  1  1.01199e+07
38  2  1.99783e+07
38  3  1.37967e+07
38  4  1.638e+07
38  5  1.75378e+07
38  6  1.67242e+07
38  7  8.38956e+06
38  8  1.53287e+07
38  9  1.60105e+07
38  10  5.50398e+06
38  11  6.57612e+06
38  12  1.38212e+07
38  13  1.18789e+07
38  14  1.1518e+07
38  15  8.70469e+06
38  16  1.24701e+07
38  17  1.55297e+07
38  18  6.21559e+06
38  19  6.60954e+06
38  20  1.16818e+07
38  21  0
38  22  3.60808e+06
38  23  1.58244e+07
38  24  1.42623e+07
38  25  1.54406e+07
38  26  9.02319e+06
38  27  1.61844e+07
38  28  7.25657e+06
38  29  1.05563e+07
38  30  1.45271e+07
38  31  1.69584e+07
38  32  1.60891e+07
38  33  1.90181e+07
38  34  2.13649e+07
38  35  3.12032e+06
38  36  1.04706e+07
38  37  1.59429e+07
38  38  1.87956e+07
38  39  7.37205e+06
38  40  1.39379e+07
38  41  1.2704e+07
38  42  6.66236e+06
38  43  6.47995e+06
38  44  1.74393e+07
38  45  1.48454e+07
38  46  3.73609e+06
38  47  6.39028e+06
38  48  2.05989e+07
38  49  1.02489e+07
38  50  0
39  0  2.76523e+07
39  1  2.08093e+07
39  2  1.86324e+07
39  3  1.62051e+07
39  4  1.85843e+07
39  5  1.34482e+07
39  6  1.19436e+07
39  7  1.78306e+07
39  8  1.66317e+07
39  9  1.20161e+07
39  10  1.68407e+07
39  11  1.3863e+07
39  12  5.97331e+06
39  13  1.47223e+07
39  14  7.12464e+06
39  15  1.38975e+07
39  16  9.69664e+06
39  17  5.72351e+06
39  18  9.46532e+06
39  19  3.03925e+06
39  20  1.46184e+07
39  21  7.62076e+06
39  22  1.43198e+07
39  23  6.82157e+06
39  24  1.13937e+07
39  25  1.1347e+07
39  26  1.28011e+07
39  27  8.74978e+06
39  28  1.96515e+07
39  29  1.18095e+07
39  30  1.32539e+07
39  31  9.77883e+06
39  32  1.2766e+07
39  33  9.09264e+06
39  34  1.21288e+07
39  35  1.82411e+06
39  36  1.76035e+07
39  37  0
39  38  8.65147e+06
39  39  7.51287e+06
39  40  8.4889e+06
39  41  0
39  42  0
39  43  5.52858e+06
39  44  1.38979e+07
39  45  1.80712e+07
39  46  1.08519e+07
39  47  1.04933e+07
39  48  1.32025e+07
39  49  1.74584e+07
39  50  1.07803e+07
40  0  1.84024e+07
40  1  3.39739e+07
40  2  1.60161e+07
40  3  1.10052e+07
40  4  1.20147e+07
40  5  1.20747e+07
40  6  6.43921e+06
40  7  2.02654e+07
40  8  1.85362e+07
40  9  1.79254e+07
40  10  1.03125e+07
40  11  9.97321e+06
40  12  9.25512e+06
40  13  7.37382e+06
40  14  1.05007e+07
40  15  5.33507e+06
40  16  8.03158e+06
40  17  1.38052e+07
40  18  1.28622e+07
40  19  1.45953e+07
40  20  8.28303e+06
40  21  9.67083e+06
40  22  1.43971e+07
40  23  6.70191e+06
40  24  2.66542e+06
40  25  1.31435e+07
40  26  1.60176e+07
40  27  1.51159e+07
40  28  1.23739e+07
40  29  6.2446e+06
40  30  6.78215e+06
40  31  1.56976e+07
40  32  9.34782e+06
40  33  3.20458e+06
40  34  5.12381e+06
40  35  5.79116e+06
40  36  5.41479e+06
40  37  3.22388e+06
40  38  8.49573e+06
40  39  8.40325e+06
40  40  7.81333e+06
40  41  1.07029e+07
40  42  3.60872e+06
40  43  5.46914e+06
40  44  3.18033e+06
40  45  1.27427e+07
40  46  2.60639e+07
40  47  1.60555e+07
40  48  1.73742e+07
40  49  5.79119e+06
40  50  1.17482e+07
41  0  1.6838e+07
41  1  1.60602e+07
41  2  1.9246e+07
41  3  1.28641e+07
41  4  1.92822e+07
41  5  2.37641e+07
41  6  1.34852e+07
41  7  1.08746e+07
41  8  1.76335e+07
41  9  1.10926e+07
41  10  0
41  11  1.08563e+07
41  12  8.50849e+06
41  13  2.14054e+07
41  14  1.35025e+07
41  15  1.48763e+07
41  16  1.59179e+07
41  17  1.44755e+07
41  18  1.57891e+07
41  19  1.68854e+07
41  20  9.78195e+06
41  21  1.33373e+07
41  22  1.29583e+07
41  23  1.19502e+07
41  24  1.80739e+07
41  25  7.84335e+06
41  26  9.36641e+06
41  27  1.58188e+07
41  28  1.42054e+07
41  29  1.14024e+07
41  30  3.43601e+06
41  31  1.36599e+07
41  32  9.69826e+06
41  33  1.04976e+07
41  34  1.01356e+07
41  35  0
41  36  0
41  37  5.79224e+06
41  38  2.22302e+07
41  39  1.58613e+07
41  40  1.19215e+07
41  41  0
41  42  6.98361e+06
41  43  1.10721e+07
41  44  1.43374e+07
41  45  1.35931e+07
41  46  1.24578e+07
41  47  1.27916e+07
41  48  2.15001e+07
41  49  1.48294e+07
41  50  1.11344e+07
42  0  2.92696e+07
42  1  3.20853e+07
42  2  1.44674e+07
42  3  2.18917e+07
42  4  1.29224e+07
42  5  5.74016e+06
42  6  1.32694e+07
42  7  1.66826e+07
42  8  8.2897e+06
42  9  1.57333e+07
42  10  6.94663e+06
42  11  1.4365e+07
42  12  3.22942e+06
42  13  1.06227e+07
42  14  1.64724e+07
42  15  1.17167e+07
42  16  1.44999e+07
42  17  1.11942e+07
42  18  8.82333e+06
42  19  1.6053e+07
42  20  8.14159e+06
42  21  1.12111e+07
42  22  1.70004e+07
42  23  6.62013e+06
42  24  1.42313e+07
42  25  1.59651e+07
42  26  1.53019e+07
42  27  1.1533e+07
42  28  1.08609e+07
42  29  1.79126e+07
42  30  1.09604e+07
42  31  1.85591e+07
42  32  6.49555e+06
42  33  4.70423e+06
42  34  5.15069e+06
42  35  5.95191e+06
42  36  1.53007e+07
42  37  1.15667e+07
42  38  1.36872e+07
42  39  1.55955e+07
42  40  1.52015e+07
42  41  3.59794e+06
42  42  5.04345e+06
42  43  7.76355e+06
42  44  1.1825e+07
42  45  1.62989e+07
42  46  1.95408e+07
42  47  1.73886e+07
42  48  1.19863e+07
42  49  1.92512e+07
42  50  2.03032e+07
43  0  1.84216e+07
43  1  2.04557e+07
43  2  1.86872e+07
43  3  1.80931e+07
43  4  1.94051e+07
43  5  2.35018e+07
43  6  1.9169e+07
43  7  1.39884e+07
43  8  9.41945e+06
43  9  9.0272e+06
43  10  1.47182e+07
43  11  1.47906e+07
43  12  5.02097e+06
43  13  0
43  14  1.81825e+07
43  15  7.43125e+06
43  16  1.56498e+07
43  17  1.49672e+07
43  18  9.7624e+06
43  19  1.54066e+07
43  20  4.64154e+06
43  21  8.71321e+06
43  22  3.95147e+06
43  23  7.81071e+06
43  24  6.31375e+06
43  25  1.82446e+07
43  26  5.76016e+06
43  27  1.39751e+07
43  28  1.41817e+07
43  29  1.12035e+07
43  30  1.46336e+07
43  31  1.58366e+07
43  32  7.28594e+06
43  33  8.87861e+06
43  34  1.3187e+07
43  35  9.47996e+06
43  36  7.54439e+06
43  37  3.45931e+06
43  38  7.65e+06
43  39  9.11545e+06
43  40  7.33198e+06
43  41  3.89121e+06
43  42  8.27148e+06
43  43  0
43  44  1.26206e+07
43  45  1.10716e+07
43  46  1.27289e+07
43  47  6.43721e+06
43  48  8.77072e+06
43  49  1.74398e+07
43  50  1.4206e+07
44  0  2.58902e+07
44  1  4.4113e+07
44  2  1.74277e+07
44  3  2.32924e+07
44  4  9.72226e+06
44  5  2.20781e+07
44  6  1.83503e+07
44  7  1.91926e+07
44  8  9.13435e+06
44  9  2.53225e+07
44  10  1.56059e+07
44  11  6.32828e+06
44  12  9.13763e+06
44  13  1.28655e+07
44  14  9.23185e+06
44  15  1.21329e+07
44  16  0
44  17  7.07601e+06
44  18  1.49578e+07
44  19  1.10951e+07
44  20  1.04381e+07
44  21  1.4433e+07
44  22  7.44348e+06
44  23  0
44  24  2.22675e+07
44  25  1.38891e+07
44  26  1.07822e+07
44  27  1.90857e+07
44  28  1.70952e+07
44  29  2.09448e+07
44  30  1.52575e+07
44  31  2.34387e+07
44  32  9.44007e+06
44  33  1.11248e+07
44  34  3.83768e+06
44  35  1.10166e+07
44  36  5.51719e+06
44  37  1.94369e+07
44  38  1.1203e+07
44  39  1.16299e+07
44  40  5.10821e+06
44  41  1.01819e+07
44  42  0
44  43  3.48677e+06
44  44  7.45574e+06
44  45  1.73928e+07
44  46  8.58214e+06
44  47  1.02993e+07
44  48  6.32008e+06
44  49  1.86435e+07
44  50  1.70585e+07
45  0  1.93015e+07
45  1  2.04168e+07
45  2  9.11518e+06
45  3  1.72463e+07
45  4  1.09755e+07
45  5  2.468e+07
45  6  9.37111e+06
45  7  1.97117e+07
45  8  1.64232e+07
45  9  9.28073e+06
45  10  2.24981e+07
45  11  5.12559e+06
45  12  1.59301e+07
45  13  1.32025e+07
45  14  2.84873e+07
45  15  1.10428e+07
45  16  3.8297e+06
45  17  7.12051e+06
45  18  2.34303e+07
45  19  0
45  20  1.18987e+07
45  21  0
45  22  1.89796e+07
45  23  4.27607e+06
45  24  1.32979e+07
45  25  1.84041e+07
45  26  2.12619e+07
45  27  1.6288e+07
45  28  1.72078e+07
45  29  1.54906e+07
45  30  1.804e+07
45  31  6.63415e+06
45  32  1.09372e+07
45  33  1.47163e+07
45  34  5.9668e+06
45  35  8.83878e+06
45  36  2.12617e+07
45  37  1.42816e+07
45  38  7.57715e+06
45  39  1.20389e+07
45  40  1.2571e+07
45  41  4.10618e+06
45  42  0
45  43  1.17182e+07
45  44  5.54788e+06
45  45  1.39219e+07
45  46  1.17566e+07
45  47  1.13828e+07
45  48  6.46278e+06
