row  column  (images_25_1_306.edf P-K*images_25_1_306.edf Ar-K**2.3)
26  44  1.58678e+07
26  45  1.39032e+07
26  46  1.58993e+07
26  47  1.02446e+07
26  48  1.14691e+07
26  49  1.41729e+07
26  50  2.11428e+07
27  0  0
27  1  0
27  2  0
27  3  0
27  4  0
27  5  1.19784e+07
27  6  0
27  7  0
27  8  0
27  9  8.55312e+06
27  10  9.56629e+06
27  11  2.00277e+07
27  12  1.93171e+07
27  13  1.62278e+07
27  14  1.79678e+07
27  15  0
27  16  0
27  17  0
27  18  0
27  19  0
27  20  0
27  21  0
27  22  1.40852e+07
27  23  1.27555e+07
27  24  2.04967e+07
27  25  1.31993e+07
27  26  1.82999e+07
27  27  2.07498e+07
27  28  1.73909e+07
27  29  1.88522e+07
27  30  1.54488e+07
27  31  1.57352e+07
27  32  2.16168e+07
27  33  0
27  34  0
27  35  0
27  36  0
27  37  0
27  38  7.46812e+06
27  39  1.31819e+07
27  40  0
27  41  0
27  42  0
27  43  9.10565e+06
27  44  1.35519e+07
27  45  1.79308e+07
27  46  1.74802e+07
27  47  1.57842e+07
27  48  2.98564e+07
27  49  2.22413e+07
27  50  1.56742e+07
28  0  0
28  1  0
28  2  0
28  3  0
28  4  0
28  5  1.13734e+07
28  6  6.48326e+06
28  7  0
28  8  0
28  9  8.24638e+06
28  10  0
28  11  1.11074e+07
28  12  1.78597e+07
28  13  2.08336e+07
28  14  1.23091e+07
28  15  1.50784e+07
28  16  0
28  17  0
28  18  0
28  19  0
28  20  0
28  21  0
28  22  1.3494e+07
28  23  1.44007e+07
28  24  0
28  25  1.16517e+07
28  26  1.4095e+07
28  27  1.78493e+07
28  28  1.72712e+07
28  29  1.9648e+07
28  30  9.20058e+06
28  31  1.55096e+07
28  32  1.44319e+07
28  33  1.66626e+07
28  34  0
28  35  0
28  36  0
28  37  0
28  38  0
28  39  9.92675e+06
28  40  0
28  41  0
28  42  0
28  43  0
28  44  1.30553e+07
28  45  0
28  46  9.8513e+06
28  47  1.65705e+07
28  48  1.8225e+07
28  49  2.26171e+07
28  50  2.4839e+07
29  0  0
29  1  0
29  2  0
29  3  0
29  4  0
29  5  0
29  6  0
29  7  0
29  8  0
29  9  1.65825e+07
29  10  1.54495e+07
29  11  2.67046e+07
29  12  2.06556e+07
29  13  2.25182e+07
29  14  0
29  15  1.27343e+07
29  16  1.46492e+07
29  17  0
29  18  0
29  19  0
29  20  0
29  21  0
29  22  0
29  23  8.30725e+06
29  24  1.41829e+07
29  25  7.91487e+06
29  26  2.1963e+07
29  27  1.72455e+07
29  28  2.21215e+07
29  29  1.43114e+07
29  30  1.27593e+07
29  31  2.35096e+07
29  32  2.3571e+06
29  33  1.35939e+07
29  34  1.05218e+07
29  35  0
29  36  0
29  37  0
29  38  0
29  39  1.24712e+07
29  40  0
29  41  0
29  42  0
29  43  0
29  44  1.08307e+07
29  45  1.0157e+07
29  46  1.66868e+07
29  47  1.18096e+07
29  48  3.72133e+07
29  49  2.21654e+07
29  50  2.87126e+07
30  0  0
30  1  0
30  2  0
30  3  0
30  4  0
30  5  0
30  6  7.07096e+06
30  7  0
30  8  7.24954e+06
30  9  1.34571e+07
30  10  0
30  11  1.79203e+07
30  12  1.19665e+07
30  13  1.67527e+07
30  14  0
30  15  0
30  16  0
30  17  0
30  18  0
30  19  0
30  20  0
30  21  0
30  22  0
30  23  1.11311e+07
30  24  1.37886e+07
30  25  1.77488e+07
30  26  1.78619e+07
30  27  1.7524e+07
30  28  1.64388e+07
30  29  4.68316e+06
30  30  2.12172e+07
30  31  1.38183e+07
30  32  2.46687e+07
30  33  0
30  34  0
30  35  0
30  36  0
30  37  0
30  38  0
30  39  0
30  40  0
30  41  0
30  42  0
30  43  0
30  44  0
30  45  0
30  46  1.21396e+07
30  47  1.99554e+07
30  48  8.40696e+06
30  49  2.42653e+07
30  50  1.86035e+07
31  0  0
31  1  0
31  2  0
31  3  0
31  4  0
31  5  0
31  6  0
31  7  0
31  8  0
31  9  1.08684e+07
31  10  2.63134e+07
31  11  1.20539e+07
31  12  1.81e+07
31  13  1.72083e+07
31  14  1.67784e+07
31  15  0
31  16  0
31  17  0
31  18  0
31  19  0
31  20  0
31  21  0
31  22  0
31  23  0
31  24  0
31  25  0
31  26  2.42784e+07
31  27  0
31  28  1.83793e+07
31  29  1.6772e+07
31  30  0
31  31  1.93543e+07
31  32  1.79655e+07
31  33  1.23083e+07
31  34  1.17056e+07
31  35  0
31  36  0
31  37  0
31  38  0
31  39  1.18373e+07
31  40  0
31  41  0
31  42  0
31  43  0
31  44  0
31  45  8.60461e+06
31  46  0
31  47  1.40255e+07
31  48  1.9784e+07
31  49  2.39225e+07
31  50  3.31002e+07
32  0  0
32  1  0
32  2  0
32  3  0
32  4  0
32  5  0
32  6  0
32  7  0
32  8  7.60059e+06
32  9  1.52056e+07
32  10  2.12395e+07
32  11  1.75017e+07
32  12  2.5768e+07
32  13  1.66731e+07
32  14  0
32  15  1.97835e+07
32  16  9.74833e+06
32  17  0
32  18  0
32  19  0
32  20  215111
32  21  0
32  22  0
32  23  0
32  24  0
32  25  1.78986e+07
32  26  1.22405e+07
32  27  2.2739e+07
32  28  1.55136e+07
32  29  2.30558e+07
32  30  2.09562e+07
32  31  2.36366e+07
32  32  1.62558e+07
32  33  2.09925e+07
32  34  0
32  35  0
32  36  0
32  37  0
32  38  0
32  39  0
32  40  0
32  41  1.14071e+07
32  42  0
32  43  0
32  44  0
32  45  0
32  46  0
32  47  9.83783e+06
32  48  1.41131e+07
32  49  2.24211e+07
32  50  3.03353e+07
33  0  0
33  1  0
33  2  0
33  3  0
33  4  0
33  5  0
33  6  0
33  7  0
33  8  0
33  9  2.04084e+07
33  10  1.74298e+07
33  11  2.51418e+07
33  12  1.83261e+07
33  13  1.44606e+07
33  14  1.44766e+07
33  15  0
33  16  1.10741e+07
33  17  0
33  18  0
33  19  0
33  20  0
33  21  0
33  22  0
33  23  0
33  24  0
33  25  0
33  26  2.18167e+07
33  27  1.75221e+07
33  28  2.02898e+07
33  29  1.912e+07
33  30  1.24377e+07
33  31  1.9943e+07
33  32  0
33  33  9.69807e+06
33  34  1.03944e+07
33  35  0
33  36  0
33  37  0
33  38  0
33  39  0
33  40  9.10203e+06
33  41  9.64855e+06
33  42  0
33  43  0
33  44  0
33  45  0
33  46  9.54714e+06
33  47  1.61609e+07
33  48  2.263e+07
33  49  3.26592e+07
33  50  2.21878e+07
34  0  0
34  1  0
34  2  0
34  3  0
34  4  0
34  5  0
34  6  0
34  7  0
34  8  1.40611e+07
34  9  1.62926e+07
34  10  1.39274e+07
34  11  1.38187e+07
34  12  1.60183e+07
34  13  1.78127e+07
34  14  0
34  15  1.34803e+07
34  16  0
34  17  0
34  18  0
34  19  0
34  20  1.41312e+07
34  21  1.04184e+07
34  22  0
34  23  0
34  24  0
34  25  0
34  26  1.32808e+07
34  27  1.22568e+06
34  28  2.10145e+07
34  29  2.97257e+07
34  30  2.20164e+07
34  31  1.05555e+07
34  32  1.66516e+07
34  33  1.72493e+07
34  34  1.09138e+07
34  35  0
34  36  0
34  37  0
34  38  0
34  39  0
34  40  1.0506e+07
34  41  0
34  42  0
34  43  0
34  44  0
34  45  0
34  46  0
34  47  9.26897e+06
34  48  2.16861e+07
34  49  2.5075e+07
34  50  2.64477e+07
35  0  0
35  1  0
35  2  0
35  3  0
35  4  0
35  5  0
35  6  0
35  7  1.24202e+07
35  8  0
35  9  2.33209e+07
35  10  2.2663e+07
35  11  0
35  12  1.32771e+07
35  13  1.46892e+07
35  14  1.15237e+07
35  15  1.19149e+07
35  16  9.92392e+06
35  17  0
35  18  0
35  19  0
35  20  0
35  21  1.19426e+07
35  22  0
35  23  0
35  24  0
35  25  0
35  26  2.49335e+07
35  27  1.82399e+07
35  28  2.36434e+07
35  29  2.46598e+07
35  30  2.07228e+07
35  31  1.26009e+07
35  32  0
35  33  0
35  34  1.24713e+07
35  35  0
35  36  0
35  37  0
35  38  0
35  39  0
35  40  1.33964e+07
35  41  1.66935e+07
35  42  0
35  43  0
35  44  0
35  45  0
35  46  0
35  47  2.01425e+07
35  48  2.18437e+07
35  49  3.42077e+07
35  50  2.63579e+07
36  0  0
36  1  0
36  2  0
36  3  0
36  4  0
36  5  0
36  6  0
36  7  0
36  8  0
36  9  1.79651e+07
36  10  1.56273e+07
36  11  1.22339e+07
36  12  2.22472e+07
36  13  1.62662e+07
36  14  0
36  15  0
36  16  0
36  17  0
36  18  0
36  19  0
36  20  0
36  21  0
36  22  0
36  23  0
36  24  0
36  25  0
36  26  0
36  27  1.82469e+07
36  28  2.51614e+07
36  29  1.93026e+07
36  30  1.70656e+07
36  31  0
36  32  1.11038e+07
36  33  0
36  34  1.39404e+07
36  35  0
36  36  0
36  37  0
36  38  0
36  39  0
36  40  1.12921e+07
36  41  2.22526e+07
36  42  1.85317e+07
36  43  0
36  44  0
36  45  0
36  46  1.02872e+07
36  47  0
36  48  1.6418e+07
36  49  1.84958e+07
36  50  2.84665e+07
37  0  0
37  1  0
37  2  0
37  3  0
37  4  0
37  5  0
37  6  0
37  7  3.22552e+06
37  8  1.1842e+07
37  9  1.21965e+07
37  10  2.56869e+07
37  11  1.58671e+07
37  12  1.91591e+07
37  13  0
37  14  0
37  15  0
37  16  0
37  17  0
37  18  0
37  19  0
37  20  1.62277e+07
37  21  0
37  22  0
37  23  0
37  24  0
37  25  0
37  26  0
37  27  2.47714e+07
37  28  1.12807e+07
37  29  2.10652e+07
37  30  1.36122e+07
37  31  2.04885e+07
37  32  1.62849e+07
37  33  0
37  34  1.22062e+07
37  35  0
37  36  0
37  37  0
37  38  0
37  39  0
37  40  0
37  41  1.964e+07
37  42  1.06646e+07
37  43  0
37  44  0
37  45  0
37  46  0
37  47  0
37  48  9.91381e+06
37  49  2.63773e+07
37  50  3.55022e+07
38  0  0
38  1  0
38  2  0
38  3  0
38  4  0
38  5  0
38  6  0
38  7  6.95369e+06
38  8  1.36239e+07
38  9  1.11128e+07
38  10  2.56476e+07
38  11  2.61227e+07
38  12  2.35081e+07
38  13  1.37989e+07
38  14  0
38  15  0
38  16  0
38  17  9.73501e+06
38  18  0
38  19  1.3692e+07
38  20  1.22957e+07
38  21  2.38844e+07
38  22  0
38  23  0
38  24  0
38  25  0
38  26  1.39041e+07
38  27  1.34009e+07
38  28  1.76511e+07
38  29  1.55632e+07
38  30  1.15302e+07
38  31  1.46578e+07
38  32  1.26817e+07
38  33  1.44791e+07
38  34  1.5821e+07
38  35  0
38  36  0
38  37  0
38  38  0
38  39  0
38  40  0
38  41  2.59811e+07
38  42  1.84905e+07
38  43  0
38  44  0
38  45  0
38  46  0
38  47  0
38  48  1.83503e+07
38  49  2.08052e+07
38  50  1.81846e+07
39  0  0
39  1  0
39  2  0
39  3  0
39  4  0
39  5  0
39  6  0
39  7  0
39  8  1.05261e+07
39  9  0
39  10  2.10252e+07
39  11  2.8019e+07
39  12  1.96135e+07
39  13  1.69038e+07
39  14  0
39  15  0
39  16  9.33541e+06
39  17  0
39  18  1.15959e+07
39  19  0
39  20  0
39  21  1.38513e+07
39  22  1.65535e+07
39  23  0
39  24  0
39  25  0
39  26  0
39  27  1.10216e+07
39  28  2.27745e+07
39  29  1.41719e+07
39  30  2.02564e+07
39  31  0
39  32  1.22338e+07
39  33  1.60596e+07
39  34  0
39  35  0
39  36  0
39  37  0
39  38  0
39  39  0
39  40  0
39  41  2.97121e+07
39  42  1.16735e+07
39  43  0
39  44  0
39  45  0
39  46  0
39  47  1.63384e+07
39  48  1.76855e+07
39  49  2.22197e+07
39  50  2.66226e+07
40  0  0
40  1  0
40  2  0
40  3  0
40  4  0
40  5  0
40  6  0
40  7  0
40  8  0
40  9  1.04523e+07
40  10  1.69787e+07
40  11  0
40  12  2.10484e+07
40  13  1.97235e+07
40  14  0
40  15  0
40  16  1.3335e+07
40  17  1.3937e+07
40  18  0
40  19  1.55033e+07
40  20  0
40  21  1.70975e+07
40  22  1.97657e+07
40  23  1.22869e+07
40  24  2.05137e+06
40  25  0
40  26  0
40  27  1.19932e+07
40  28  1.90112e+07
40  29  1.74503e+07
40  30  1.63843e+07
40  31  1.14381e+07
40  32  1.95669e+07
40  33  1.76054e+07
40  34  1.41322e+07
40  35  0
40  36  0
40  37  0
40  38  0
40  39  0
40  40  0
40  41  2.9105e+07
40  42  2.55508e+07
40  43  0
40  44  0
40  45  0
40  46  0
40  47  0
40  48  2.59611e+07
40  49  1.47222e+07
40  50  1.50248e+07
41  0  0
41  1  0
41  2  0
41  3  0
41  4  0
41  5  0
41  6  0
41  7  0
41  8  0
41  9  1.35307e+07
41  10  2.20984e+07
41  11  2.14205e+07
41  12  2.54048e+07
41  13  1.74238e+07
41  14  1.13821e+07
41  15  1.1263e+07
41  16  0
41  17  0
41  18  1.60571e+07
41  19  1.71055e+07
41  20  0
41  21  2.09782e+07
41  22  1.39749e+07
41  23  1.59863e+07
41  24  0
41  25  0
41  26  0
41  27  1.94511e+07
41  28  2.17624e+07
41  29  1.3247e+07
41  30  0
41  31  2.38575e+07
41  32  0
41  33  2.1732e+07
41  34  1.29048e+07
41  35  0
41  36  0
41  37  0
41  38  0
41  39  0
41  40  0
41  41  2.20578e+07
41  42  2.09956e+07
41  43  0
41  44  0
41  45  0
41  46  0
41  47  1.65313e+07
41  48  2.39819e+07
41  49  2.83535e+07
41  50  2.05303e+07
42  0  0
42  1  0
42  2  0
42  3  0
42  4  0
42  5  0
42  6  0
42  7  0
42  8  0
42  9  1.42029e+07
42  10  2.62392e+07
42  11  1.44841e+07
42  12  1.58511e+07
42  13  1.14431e+07
42  14  0
42  15  1.20314e+07
42  16  9.36458e+06
42  17  3.29554e+07
42  18  1.30701e+07
42  19  2.13546e+07
42  20  4.13801e+06
42  21  2.55026e+07
42  22  0
42  23  1.0882e+07
42  24  0
42  25  1.02924e+07
42  26  0
42  27  0
42  28  2.09462e+07
42  29  1.82911e+07
42  30  1.64441e+07
42  31  0
42  32  1.81494e+07
42  33  2.32079e+07
42  34  2.08265e+07
42  35  0
42  36  0
42  37  0
42  38  0
42  39  1.27631e+07
42  40  1.01011e+07
42  41  2.86647e+07
42  42  1.5286e+07
42  43  0
42  44  0
42  45  0
42  46  0
42  47  0
42  48  2.73843e+07
42  49  2.35938e+07
42  50  1.20009e+07
43  0  0
43  1  0
43  2  0
43  3  0
43  4  0
43  5  0
43  6  0
43  7  0
43  8  0
43  9  1.14675e+07
43  10  0
43  11  3.19706e+07
43  12  3.23113e+07
43  13  1.54195e+07
43  14  0
43  15  2.03708e+07
43  16  0
43  17  0
43  18  1.55054e+07
43  19  1.53947e+07
43  20  1.33831e+07
43  21  0
43  22  1.67595e+07
43  23  1.43404e+07
43  24  1.51504e+07
43  25  0
43  26  0
43  27  2.18048e+07
43  28  1.3869e+07
43  29  1.94197e+07
43  30  1.51366e+07
43  31  1.54737e+07
43  32  1.03067e+07
43  33  2.67228e+07
43  34  2.59284e+07
43  35  0
43  36  0
43  37  0
43  38  1.43997e+07
43  39  0
43  40  0
43  41  2.59576e+07
43  42  1.21532e+07
43  43  1.47348e+07
43  44  0
43  45  0
43  46  0
43  47  1.39026e+07
43  48  1.82404e+07
43  49  1.98829e+07
43  50  3.00788e+07
44  0  0
44  1  0
44  2  0
44  3  0
44  4  0
44  5  0
44  6  0
44  7  0
44  8  0
44  9  9.99084e+06
44  10  2.13284e+07
44  11  1.71663e+07
44  12  2.3409e+07
44  13  0
44  14  1.78089e+07
44  15  1.94237e+07
44  16  1.85533e+07
44  17  0
44  18  1.97636e+07
44  19  1.46889e+07
44  20  1.22139e+07
44  21  1.86674e+07
44  22  1.6292e+07
44  23  2.38679e+07
44  24  1.24861e+07
44  25  1.73e+07
44  26  0
44  27  9.29499e+06
44  28  1.85612e+07
44  29  1.72547e+07
44  30  2.20572e+07
44  31  1.05905e+07
44  32  1.47444e+07
44  33  1.11701e+07
44  34  1.84947e+07
44  35  0
44  36  1.84112e+07
44  37  0
44  38  1.74004e+07
44  39  0
44  40  0
44  41  2.69628e+07
44  42  2.06369e+07
44  43  1.22725e+07
44  44  0
44  45  0
44  46  0
44  47  9.93168e+06
44  48  1.30306e+07
44  49  1.37192e+07
44  50  2.36528e+07
45  0  0
45  1  0
45  2  0
45  3  0
45  4  0
45  5  0
45  6  0
45  7  0
45  8  0
45  9  0
45  10  1.18035e+07
45  11  1.85681e+07
45  12  2.12881e+07
45  13  1.61342e+07
45  14  0
45  15  0
45  16  1.85933e+07
45  17  0
45  18  1.58472e+07
45  19  0
45  20  1.24254e+07
45  21  1.65128e+07
45  22  1.32624e+07
45  23  1.18854e+07
45  24  0
45  25  0
45  26  0
45  27  0
45  28  1.8054e+07
45  29  0
45  30  1.25856e+07
45  31  1.77768e+07
45  32  1.04893e+07
45  33  1.21835e+07
45  34  2.13225e+07
45  35  1.78396e+07
45  36  0
45  37  1.1416e+07
45  38  0
45  39  1.67725e+07
45  40  1.61458e+07
45  41  2.36198e+07
45  42  2.51436e+07
45  43  0
45  44  0
45  45  0
45  46  0
45  47  1.40159e+07
45  48  9.55668e+06
45  49  1.02555e+07
45  50  2.96127e+07
46  0  0
46  1  0
46  2  0
46  3  0
46  4  0
46  5  0
46  6  0
46  7  0
46  8  0
46  9  0
46  10  9.21166e+06
46  11  1.45266e+07
46  12  0
46  13  1.71966e+07
46  14  0
46  15  1.79225e+07
46  16  2.40844e+07
46  17  1.47935e+07
46  18  2.71981e+07
46  19  1.40007e+07
46  20  1.57473e+07
46  21  0
46  22  1.37645e+07
46  23  1.06742e+07
46  24  1.4159e+07
46  25  0
46  26  1.23571e+07
46  27  1.45455e+07
46  28  9.03071e+06
46  29  1.81375e+07
46  30  5.06211e+06
46  31  0
46  32  1.81544e+07
46  33  2.69988e+07
46  34  2.78907e+07
46  35  0
46  36  0
46  37  1.14064e+07
46  38  0
46  39  1.31145e+07
46  40  0
46  41  2.13354e+07
46  42  3.18215e+07
46  43  1.41136e+07
46  44  0
46  45  0
46  46  0
46  47  0
46  48  0
46  49  3.52989e+07
46  50  2.53384e+07
47  0  0
47  1  0
47  2  0
47  3  0
47  4  0
47  5  0
47  6  0
47  7  0
47  8  0
47  9  0
47  10  0
47  11  1.28231e+07
47  12  1.86058e+07
47  13  0
47  14  1.52045e+07
47  15  1.92788e+07
47  16  1.20573e+07
47  17  1.90111e+07
47  18  0
47  19  0
47  20  1.22666e+07
47  21  1.21956e+07
47  22  0
47  23  0
47  24  0
47  25  0
47  26  0
47  27  1.07834e+07
47  28  1.20617e+07
47  29  1.64648e+07
47  30  0
47  31  1.81692e+07
47  32  1.59612e+07
47  33  1.97783e+07
47  34  1.47447e+07
47  35  1.72726e+07
47  36  1.39215e+07
47  37  2.00815e+07
47  38  2.69796e+07
47  39  1.59236e+07
47  40  0
47  41  2.50191e+07
47  42  1.60432e+07
47  43  0
47  44  0
47  45  0
47  46  0
47  47  8.48502e+06
47  48  0
47  49  2.01238e+07
47  50  2.49597e+07
48  0  0
48  1  0
48  2  0
48  3  0
48  4  0
48  5  0
48  6  0
48  7  0
48  8  0
48  9  0
48  10  0
48  11  1.39925e+07
48  12  9.91094e+06
48  13  8.2217e+06
48  14  0
48  15  1.65768e+07
48  16  1.23828e+07
48  17  1.50071e+07
48  18  1.37765e+07
48  19  1.30701e+07
48  20  1.38477e+07
48  21  2.09588e+07
48  22  2.12582e+07
48  23  1.39004e+07
48  24  1.10575e+07
48  25  0
48  26  0
48  27  0
48  28  0
48  29  2.34836e+07
48  30  2.0567e+07
48  31  1.84683e+07
48  32  1.53902e+07
48  33  1.17855e+07
48  34  1.59886e+07
48  35  0
48  36  0
48  37  1.12038e+07
48  38  1.35375e+07
48  39  1.56746e+07
48  40  1.70796e+07
48  41  2.04936e+07
48  42  4.12641e+07
48  43  0
48  44  0
48  45  0
48  46  0
48  47  0
48  48  2.00888e+07
48  49  2.91807e+07
48  50  3.33809e+07
49  0  0
49  1  0
49  2  0
49  3  0
49  4  0
49  5  0
49  6  0
49  7  0
49  8  0
49  9  0
49  10  0
49  11  0
49  12  9.22048e+06
49  13  0
49  14  0
49  15  1.78051e+07
49  16  0
49  17  0
49  18  0
49  19  8.51873e+06
49  20  1.5189e+07
49  21  2.66882e+07
49  22  1.61839e+07
49  23  1.39968e+07
49  24  2.10172e+07
49  25  0
49  26  0
49  27  1.06767e+07
49  28  1.87132e+07
49  29  1.42945e+07
49  30  2.51628e+07
49  31  2.55578e+07
49  32  1.39259e+07
49  33  1.96279e+07
49  34  9.58322e+06
49  35  0
49  36  0
49  37  0
49  38  1.53111e+07
49  39  1.38702e+07
49  40  0
49  41  1.87956e+07
49  42  1.77899e+07
49  43  1.53192e+07
49  44  0
49  45  0
49  46  0
49  47  0
49  48  2.50383e+07
49  49  2.70025e+07
49  50  3.29369e+07
50  0  0
50  1  0
50  2  0
50  3  0
50  4  0
50  5  0
50  6  0
50  7  0
50  8  0
50  9  0
50  10  0
50  11  0
50  12  0
50  13  0
50  14  3.19069e+06
50  15  0
50  16  0
50  17  1.67602e+07
50  18  0
50  19  0
50  20  1.45468e+07
50  21  0
50  22  2.05232e+07
50  23  1.25823e+07
50  24  1.23647e+07
50  25  1.22252e+07
50  26  1.35727e+07
50  27  0
50  28  0
50  29  1.61482e+07
50  30  2.71387e+07
50  31  1.23256e+07
50  32  1.12953e+07
50  33  1.66464e+07
50  34  1.77722e+07
50  35  1.47453e+07
50  36  0
50  37  0
50  38  0
50  39  3.21038e+07
50  40  0
50  41  1.60665e+07
50  42  2.02829e+07
50  43  1.42262e+07
50  44  0
50  45  0
50  46  0
50  47  0
50  48  0
50  49  1.84555e+07
50  50  2.81272e+07

