row  column  (images_25_1_306.edf Cu-K*images_25_1_306.edf Ar-K**2.3)
47  10  2.46009e+06
47  11  1.62211e+07
47  12  1.34852e+07
47  13  1.14909e+07
47  14  2.18056e+07
47  15  8.08762e+06
47  16  1.42838e+07
47  17  1.35744e+07
47  18  1.27585e+07
47  19  1.90175e+07
47  20  1.01143e+07
47  21  1.13899e+07
47  22  1.99055e+07
47  23  1.21285e+07
47  24  1.54767e+07
47  25  1.71886e+07
47  26  4.23839e+06
47  27  1.68702e+07
47  28  1.63771e+07
47  29  1.09711e+07
47  30  6.49528e+06
47  31  2.68052e+07
47  32  1.827e+07
47  33  1.44546e+07
47  34  6.96324e+06
47  35  1.13814e+07
47  36  1.10389e+07
47  37  3.33316e+06
47  38  1.65856e+07
47  39  1.72486e+07
47  40  2.33334e+07
47  41  1.50701e+07
47  42  1.86138e+07
47  43  1.87061e+07
47  44  6.89662e+06
47  45  2.47115e+06
47  46  7.31866e+06
47  47  1.34895e+07
47  48  4.21134e+06
47  49  6.83991e+06
47  50  2.30898e+07
48  0  3.6342e+06
48  1  3.78443e+06
48  2  9.33685e+06
48  3  6.6592e+06
48  4  0
48  5  1.23164e+07
48  6  9.93986e+06
48  7  0
48  8  8.22124e+06
48  9  1.80367e+07
48  10  1.22319e+07
48  11  1.60007e+07
48  12  1.21797e+07
48  13  1.98946e+07
48  14  1.65203e+07
48  15  3.58522e+06
48  16  2.2288e+07
48  17  9.14747e+06
48  18  2.56495e+07
48  19  2.46744e+07
48  20  5.23502e+06
48  21  1.76738e+07
48  22  2.04929e+07
48  23  9.35678e+06
48  24  1.28968e+07
48  25  2.23764e+07
48  26  6.89745e+06
48  27  1.8571e+07
48  28  1.07201e+07
48  29  1.58259e+07
48  30  1.33229e+07
48  31  2.40064e+07
48  32  1.79635e+07
48  33  1.15349e+07
48  34  1.30403e+07
48  35  1.68108e+07
48  36  3.48385e+06
48  37  1.04696e+07
48  38  1.5479e+07
48  39  1.59321e+07
48  40  1.59101e+07
48  41  1.27798e+07
48  42  2.56849e+07
48  43  1.66586e+07
48  44  7.09042e+06
48  45  1.58576e+07
48  46  1.68969e+07
48  47  1.25278e+07
48  48  1.50685e+07
48  49  7.31563e+06
48  50  2.02398e+07
49  0  0
49  1  1.11754e+06
49  2  8.88557e+06
49  3  6.26699e+06
49  4  1.23655e+07
49  5  1.21891e+07
49  6  1.04382e+07
49  7  1.30943e+07
49  8  7.85769e+06
49  9  2.34339e+07
49  10  1.57334e+07
49  11  6.54197e+06
49  12  2.25935e+07
49  13  1.38507e+07
49  14  1.73468e+07
49  15  8.03457e+06
49  16  8.95673e+06
49  17  9.38476e+06
49  18  5.14278e+06
49  19  6.99812e+06
49  20  1.22583e+07
49  21  1.50353e+07
49  22  1.72822e+07
49  23  3.2018e+07
49  24  1.34936e+07
49  25  2.297e+07
49  26  8.91656e+06
49  27  1.35274e+07
49  28  1.49321e+07
49  29  2.91901e+07
49  30  1.83011e+07
49  31  1.20929e+07
49  32  1.99561e+07
49  33  4.25296e+06
49  34  7.89961e+06
49  35  1.0916e+07
49  36  0
49  37  2.36571e+07
49  38  7.126e+06
49  39  1.77989e+07
49  40  1.34441e+07
49  41  8.84738e+06
49  42  1.88617e+07
49  43  1.87004e+07
49  44  1.8863e+07
49  45  1.4529e+07
49  46  1.58057e+06
49  47  3.13835e+06
49  48  7.66611e+06
49  49  2.18625e+07
49  50  1.25784e+07
50  0  9.18023e+06
50  1  9.04361e+06
50  2  6.89854e+06
50  3  1.56849e+06
50  4  8.25375e+06
50  5  2.08971e+06
50  6  7.16313e+06
50  7  6.33398e+06
50  8  8.0301e+06
50  9  2.04065e+07
50  10  1.02727e+07
50  11  3.13348e+06
50  12  3.78234e+06
50  13  1.08328e+07
50  14  0
50  15  2.39429e+07
50  16  1.84714e+07
50  17  9.74556e+06
50  18  6.94978e+06
50  19  1.68943e+07
50  20  6.33832e+06
50  21  1.57037e+07
50  22  1.91611e+07
50  23  2.09862e+07
50  24  1.25516e+07
50  25  2.37882e+07
50  26  2.3009e+07
50  27  2.75914e+07
50  28  1.05121e+07
50  29  1.54391e+07
50  30  1.55622e+07
50  31  1.53718e+07
50  32  1.19622e+07
50  33  1.13859e+07
50  34  7.34205e+06
50  35  1.15995e+07
50  36  547260
50  37  1.657e+07
50  38  2.55859e+07
50  39  1.37843e+07
50  40  1.14497e+07
50  41  2.2113e+07
50  42  1.20834e+07
50  43  1.52129e+07
50  44  1.19947e+07
50  45  5.79242e+06
50  46  9.9006e+06
50  47  2.15228e+07
50  48  1.26354e+07
50  49  1.27601e+07
50  50  2.68354e+07

