row  column  (images_14_017.edf Ca-K*images_14_017.edf Ar-K**(2.3))
49  78  1.00128e+09
49  79  1.13457e+09
49  80  1.03825e+09
49  81  9.72477e+08
49  82  9.90948e+08
49  83  9.59394e+08
49  84  9.6799e+08
49  85  1.0709e+09
49  86  1.17135e+09
49  87  1.12323e+09
49  88  9.34056e+08
49  89  9.70435e+08
49  90  1.01759e+09
49  91  9.17658e+08
49  92  1.03693e+09
49  93  1.03024e+09
49  94  1.03105e+09
49  95  1.2641e+09
49  96  1.07991e+09
49  97  1.16487e+09
49  98  1.3205e+09
49  99  1.34925e+09
49  100  1.14938e+09
50  0  1.20851e+09
50  1  1.30099e+09
50  2  1.25034e+09
50  3  1.14797e+09
50  4  1.4219e+09
50  5  1.33642e+09
50  6  1.45487e+09
50  7  1.87142e+09
50  8  1.35596e+09
50  9  1.55116e+09
50  10  1.58947e+09
50  11  1.80525e+09
50  12  1.67872e+09
50  13  1.59604e+09
50  14  1.51205e+09
50  15  1.42295e+09
50  16  1.50099e+09
50  17  1.46557e+09
50  18  1.37662e+09
50  19  1.40497e+09
50  20  1.06346e+09
50  21  1.01996e+09
50  22  9.68311e+08
50  23  1.03267e+09
50  24  1.26978e+09
50  25  1.50962e+09
50  26  1.36774e+09
50  27  1.55301e+09
50  28  1.45003e+09
50  29  1.57657e+09
50  30  1.53034e+09
50  31  1.49367e+09
50  32  1.35554e+09
50  33  1.46804e+09
50  34  1.44186e+09
50  35  1.3613e+09
50  36  1.18939e+09
50  37  1.14098e+09
50  38  1.2375e+09
50  39  1.26542e+09
50  40  1.10834e+09
50  41  1.08052e+09
50  42  9.94205e+08
50  43  9.64548e+08
50  44  9.97138e+08
50  45  9.22582e+08
50  46  7.68443e+08
50  47  8.54631e+08
50  48  6.97362e+08
50  49  8.55985e+08
50  50  7.73378e+08
50  51  9.26781e+08
50  52  7.4702e+08
50  53  8.44953e+08
50  54  9.18122e+08
50  55  9.14598e+08
50  56  9.9038e+08
50  57  1.01126e+09
50  58  1.03295e+09
50  59  1.00187e+09
50  60  8.87417e+08
50  61  1.08934e+09
50  62  1.01027e+09
50  63  1.03819e+09
50  64  1.04499e+09
50  65  1.00457e+09
50  66  9.30354e+08
50  67  1.01992e+09
50  68  1.27053e+09
50  69  1.62878e+09
50  70  1.74533e+09
50  71  1.3123e+09
50  72  1.34457e+09
50  73  1.31807e+09
50  74  1.07509e+09
50  75  1.03425e+09
50  76  1.10728e+09
50  77  1.17451e+09
50  78  1.107e+09
50  79  1.11756e+09
50  80  1.08925e+09
50  81  9.82287e+08
50  82  9.89863e+08
50  83  8.38005e+08
50  84  8.62347e+08
50  85  9.60353e+08
50  86  9.56501e+08
50  87  1.07936e+09
50  88  9.69209e+08
50  89  1.01246e+09
50  90  9.1958e+08
50  91  1.0535e+09
50  92  9.56676e+08
50  93  1.01173e+09
50  94  1.10941e+09
50  95  1.31338e+09
50  96  1.13537e+09
50  97  1.26095e+09
50  98  1.29451e+09
50  99  1.29601e+09
50  100  1.14379e+09
51  0  1.34201e+09
51  1  1.13889e+09
51  2  1.14493e+09
51  3  1.16364e+09
51  4  1.21967e+09
51  5  1.2156e+09
51  6  1.52707e+09
51  7  1.39972e+09
51  8  1.50575e+09
51  9  1.56475e+09
51  10  1.58496e+09
51  11  1.71389e+09
51  12  2.00067e+09
51  13  1.57772e+09
51  14  1.56914e+09
51  15  1.45133e+09
51  16  1.51458e+09
51  17  1.46397e+09
51  18  1.41658e+09
51  19  1.2488e+09
51  20  1.11174e+09
51  21  9.69315e+08
51  22  1.07374e+09
51  23  1.25703e+09
51  24  1.33091e+09
51  25  1.54598e+09
51  26  1.43306e+09
51  27  1.50052e+09
51  28  1.36115e+09
51  29  1.57099e+09
51  30  1.47373e+09
51  31  1.55239e+09
51  32  1.32833e+09
51  33  1.20221e+09
51  34  1.50282e+09
51  35  1.34095e+09
51  36  1.09401e+09
51  37  1.10781e+09
51  38  1.26629e+09
51  39  1.24141e+09
51  40  1.0722e+09
51  41  9.08467e+08
51  42  9.69689e+08
51  43  9.12972e+08
51  44  9.76201e+08
51  45  9.59486e+08
51  46  6.82443e+08
51  47  8.28726e+08
51  48  8.08197e+08
51  49  7.12093e+08
51  50  6.90958e+08
51  51  7.20417e+08
51  52  9.10233e+08
51  53  9.20249e+08
51  54  9.47649e+08
51  55  8.1637e+08
51  56  9.92951e+08
51  57  1.03859e+09
51  58  9.34637e+08
51  59  8.90368e+08
51  60  8.86202e+08
51  61  9.8466e+08
51  62  9.21407e+08
51  63  9.9066e+08
51  64  1.01672e+09
51  65  9.38417e+08
51  66  1.01504e+09
51  67  1.04111e+09
51  68  1.2968e+09
51  69  1.59427e+09
51  70  1.65132e+09
51  71  1.51509e+09
51  72  1.35167e+09
51  73  1.34502e+09
51  74  1.06026e+09
51  75  1.03404e+09
51  76  1.26738e+09
51  77  1.13312e+09
51  78  1.15766e+09
51  79  1.15535e+09
51  80  1.08696e+09
51  81  1.03667e+09
51  82  1.07425e+09
51  83  1.08681e+09
51  84  9.68955e+08
51  85  1.12058e+09
51  86  1.04677e+09
51  87  1.05555e+09
51  88  1.05963e+09
51  89  1.02179e+09
51  90  1.04e+09
51  91  9.09859e+08
51  92  9.34573e+08
51  93  1.07051e+09
51  94  1.33642e+09
51  95  1.13473e+09
51  96  1.18855e+09
51  97  1.19934e+09
51  98  1.30184e+09
51  99  1.10544e+09
51  100  1.14652e+09
52  0  1.3732e+09
52  1  1.24747e+09
52  2  1.0774e+09
52  3  1.14259e+09
52  4  1.22368e+09
52  5  1.26086e+09
52  6  1.34659e+09
52  7  1.68825e+09
52  8  1.6386e+09
52  9  1.42731e+09
52  10  1.6509e+09
52  11  1.55626e+09
52  12  1.65326e+09
52  13  1.58166e+09
52  14  1.5999e+09
52  15  1.53824e+09
52  16  1.4631e+09
52  17  1.33717e+09
52  18  1.23623e+09
52  19  1.25938e+09
52  20  1.17248e+09
52  21  1.01843e+09
52  22  1.12321e+09
52  23  1.28242e+09
52  24  1.32136e+09
52  25  1.50959e+09
52  26  1.44813e+09
52  27  1.31939e+09
52  28  1.39283e+09
52  29  1.36416e+09
52  30  1.7835e+09
52  31  1.58874e+09
52  32  1.34418e+09
52  33  1.47182e+09
52  34  1.40967e+09
52  35  1.25383e+09
52  36  1.154e+09
52  37  1.18278e+09
52  38  1.29471e+09
52  39  1.18578e+09
52  40  1.1128e+09
52  41  1.05516e+09
52  42  8.85598e+08
52  43  8.75212e+08
52  44  7.50447e+08
52  45  8.53184e+08
52  46  8.08687e+08
52  47  7.8278e+08
52  48  7.5346e+08
52  49  8.74899e+08
52  50  8.13406e+08
52  51  9.4258e+08
52  52  9.07046e+08
52  53  8.74136e+08
52  54  8.78358e+08
52  55  9.20487e+08
52  56  1.09973e+09
52  57  1.05745e+09
52  58  9.58693e+08
52  59  9.70044e+08
52  60  9.38188e+08
52  61  1.09264e+09
52  62  1.17297e+09
52  63  1.15444e+09
52  64  9.25894e+08
52  65  9.83213e+08
52  66  1.01005e+09
52  67  1.03294e+09
52  68  1.45562e+09
52  69  1.48843e+09
52  70  1.50226e+09
52  71  1.57496e+09
52  72  1.22777e+09
52  73  1.19356e+09
52  74  1.1653e+09
52  75  1.18083e+09
52  76  1.26386e+09
52  77  1.26443e+09
52  78  1.19444e+09
52  79  1.00156e+09
52  80  1.2039e+09
52  81  1.10463e+09
52  82  1.11351e+09
52  83  9.92348e+08
52  84  9.17415e+08
52  85  9.48171e+08
52  86  1.05501e+09
52  87  1.01664e+09
52  88  9.72445e+08
52  89  1.04153e+09
52  90  9.51864e+08
52  91  1.01081e+09
52  92  9.83778e+08
52  93  1.06783e+09
52  94  1.1383e+09
52  95  1.13565e+09
52  96  1.20392e+09
52  97  1.2559e+09
52  98  1.29105e+09
52  99  1.27806e+09
52  100  1.22044e+09
53  0  1.31073e+09
53  1  1.11513e+09
53  2  1.19579e+09
53  3  1.23878e+09
53  4  1.28136e+09
53  5  1.24335e+09
53  6  1.45353e+09
53  7  1.7942e+09
53  8  1.64779e+09
53  9  1.51699e+09
53  10  1.62277e+09
53  11  1.55288e+09
53  12  1.75046e+09
53  13  1.4791e+09
53  14  1.53569e+09
53  15  1.40355e+09
53  16  1.58426e+09
53  17  1.42151e+09
53  18  1.20511e+09
53  19  1.15909e+09
53  20  9.46212e+08
53  21  1.07371e+09
53  22  1.14587e+09
53  23  1.27779e+09
53  24  1.48642e+09
53  25  1.42028e+09
53  26  1.4734e+09
53  27  1.38425e+09
53  28  1.34681e+09
53  29  1.41563e+09
53  30  1.59886e+09
53  31  1.43236e+09
53  32  1.32167e+09
53  33  1.17865e+09
53  34  1.23699e+09
53  35  1.15096e+09
53  36  1.20807e+09
53  37  1.13388e+09
53  38  1.00537e+09
53  39  1.0784e+09
53  40  9.52505e+08
53  41  9.09651e+08
53  42  1.06367e+09
53  43  9.23076e+08
53  44  8.8576e+08
53  45  8.85215e+08
53  46  7.64163e+08
53  47  7.73809e+08
53  48  8.57615e+08
53  49  7.70046e+08
53  50  7.89806e+08
53  51  7.87335e+08
53  52  8.01659e+08
53  53  9.18012e+08
53  54  9.50426e+08
53  55  1.13112e+09
53  56  1.11834e+09
53  57  1.00392e+09
53  58  9.34057e+08
53  59  1.0362e+09
53  60  9.63517e+08
53  61  1.09535e+09
53  62  1.01785e+09
53  63  1.03508e+09
53  64  9.26578e+08
53  65  9.75987e+08
53  66  9.70798e+08
53  67  1.14682e+09
53  68  1.24381e+09
53  69  1.56274e+09
53  70  1.43952e+09
53  71  1.47586e+09
53  72  1.40569e+09
53  73  1.22564e+09
53  74  1.1463e+09
53  75  1.1623e+09
53  76  1.1374e+09
53  77  1.0534e+09
53  78  1.10191e+09
53  79  1.08627e+09
53  80  1.20243e+09
53  81  9.91776e+08
53  82  9.20465e+08
53  83  9.90289e+08
53  84  9.79257e+08
53  85  9.87128e+08
53  86  1.13272e+09
53  87  9.9848e+08
53  88  9.45859e+08
53  89  9.91821e+08
53  90  1.14881e+09
53  91  1.0479e+09
53  92  1.00899e+09
53  93  1.14064e+09
53  94  1.20015e+09
53  95  1.07978e+09
53  96  1.36765e+09
53  97  1.20483e+09
53  98  1.33895e+09
53  99  1.34327e+09
53  100  1.33135e+09
54  0  1.07238e+09
54  1  1.04686e+09
54  2  1.163e+09
54  3  1.23266e+09
54  4  1.23265e+09
54  5  1.33187e+09
54  6  1.53997e+09
54  7  1.61452e+09
54  8  1.55698e+09
54  9  1.63997e+09
54  10  1.60346e+09
54  11  1.6267e+09
54  12  1.74486e+09
54  13  1.63565e+09
54  14  1.4387e+09
54  15  1.37977e+09
54  16  1.69857e+09
54  17  1.3157e+09
54  18  1.34382e+09
54  19  1.00736e+09
54  20  9.82783e+08
54  21  1.07643e+09
54  22  1.10299e+09
54  23  1.38651e+09
54  24  1.42035e+09
54  25  1.41982e+09
54  26  1.48976e+09
54  27  1.32781e+09
54  28  1.30653e+09
54  29  1.55347e+09
54  30  1.54628e+09
54  31  1.54443e+09
54  32  1.34889e+09
54  33  1.25957e+09
54  34  1.08629e+09
54  35  1.32128e+09
54  36  1.22913e+09
54  37  1.09239e+09
54  38  1.21285e+09
54  39  1.08048e+09
54  40  1.05505e+09
54  41  9.50775e+08
54  42  9.76318e+08
54  43  9.00243e+08
54  44  9.726e+08
54  45  8.52547e+08
54  46  7.69328e+08
54  47  7.79481e+08
54  48  8.16855e+08
54  49  8.36378e+08
54  50  8.68217e+08
54  51  8.87149e+08
54  52  8.35609e+08
54  53  9.14849e+08
54  54  9.89908e+08
54  55  1.04391e+09
54  56  1.01949e+09
54  57  9.90951e+08
54  58  1.09824e+09
54  59  1.09498e+09
54  60  1.0611e+09
54  61  1.05547e+09
54  62  1.06635e+09
54  63  9.62455e+08
54  64  1.12689e+09
54  65  9.42387e+08
54  66  1.04741e+09
54  67  9.70754e+08
54  68  1.52009e+09
54  69  1.42943e+09
54  70  1.58913e+09
54  71  1.37314e+09
54  72  1.45858e+09
54  73  1.36838e+09
54  74  1.18374e+09
54  75  1.10442e+09
54  76  1.27515e+09
54  77  1.19327e+09
54  78  1.30787e+09
54  79  1.24815e+09
54  80  1.11906e+09
54  81  1.16712e+09
54  82  1.01464e+09
54  83  9.41322e+08
54  84  9.59976e+08
54  85  9.6328e+08
54  86  1.00622e+09
54  87  1.048e+09
54  88  1.01005e+09
54  89  1.06308e+09
54  90  9.91368e+08
54  91  1.02931e+09
54  92  9.46239e+08
54  93  1.08494e+09
54  94  1.05767e+09
54  95  1.32412e+09
54  96  1.25483e+09
54  97  1.21559e+09
54  98  1.42919e+09
54  99  1.3098e+09
54  100  1.39468e+09
55  0  1.16478e+09
55  1  1.19338e+09
55  2  1.13825e+09
55  3  1.23169e+09
55  4  1.28164e+09
55  5  1.12776e+09
55  6  1.32412e+09
55  7  1.72378e+09
55  8  1.5426e+09
55  9  1.47775e+09
55  10  1.54312e+09
55  11  1.69602e+09
55  12  1.56289e+09
55  13  1.58927e+09
55  14  1.70385e+09
55  15  1.5108e+09
55  16  1.48865e+09
55  17  1.41415e+09
55  18  1.25213e+09
55  19  1.16032e+09
55  20  1.04325e+09
55  21  1.03147e+09
55  22  1.07877e+09
55  23  1.30844e+09
55  24  1.42033e+09
55  25  1.3478e+09
55  26  1.47092e+09
55  27  1.328e+09
55  28  1.48104e+09
55  29  1.56263e+09
55  30  1.46427e+09
55  31  1.39952e+09
55  32  1.27403e+09
55  33  1.33043e+09
55  34  1.20077e+09
55  35  1.19528e+09
55  36  1.21096e+09
55  37  1.1781e+09
55  38  1.23663e+09
55  39  1.14262e+09
55  40  9.91711e+08
55  41  9.45343e+08
55  42  1.02074e+09
55  43  9.84832e+08
55  44  8.42156e+08
55  45  8.90178e+08
55  46  8.39581e+08
55  47  8.16042e+08
55  48  8.40471e+08
55  49  9.09034e+08
55  50  8.53075e+08
55  51  8.94611e+08
55  52  1.09701e+09
55  53  1.08934e+09
55  54  1.00634e+09
55  55  1.02607e+09
55  56  1.04055e+09
55  57  9.84274e+08
55  58  9.50082e+08
55  59  1.00526e+09
55  60  1.05227e+09
55  61  1.00732e+09
55  62  1.05926e+09
55  63  1.15138e+09
55  64  1.08323e+09
55  65  9.78856e+08
55  66  1.08689e+09
55  67  1.11804e+09
55  68  1.31089e+09
55  69  1.67985e+09
55  70  1.57205e+09
55  71  1.38332e+09
55  72  1.20953e+09
55  73  1.44786e+09
55  74  1.20788e+09
55  75  1.2358e+09
55  76  1.22981e+09
55  77  1.17439e+09
55  78  1.10076e+09
55  79  1.22424e+09
55  80  1.14414e+09
55  81  1.01757e+09
55  82  9.48848e+08
55  83  9.89588e+08
55  84  9.19014e+08
55  85  9.92139e+08
55  86  9.68365e+08
55  87  9.48128e+08
55  88  1.00297e+09
55  89  1.0798e+09
55  90  1.15182e+09
55  91  1.08706e+09
55  92  1.19885e+09
55  93  1.19496e+09
55  94  1.06695e+09
55  95  1.22371e+09
55  96  1.29682e+09
55  97  1.29526e+09
55  98  1.35923e+09
55  99  1.26076e+09
55  100  1.29551e+09
56  0  1.02515e+09
56  1  1.16253e+09
56  2  1.04923e+09
56  3  1.19303e+09
56  4  1.33345e+09
56  5  1.3445e+09
56  6  1.34148e+09
56  7  1.59311e+09
56  8  1.86932e+09
56  9  1.66328e+09
56  10  1.78567e+09
56  11  1.65886e+09
56  12  1.63674e+09
56  13  1.69783e+09
56  14  1.71129e+09
56  15  1.35934e+09
56  16  1.49472e+09
56  17  1.33494e+09
56  18  1.16684e+09
56  19  1.09512e+09
56  20  9.97638e+08
56  21  1.08712e+09
56  22  1.14662e+09
56  23  1.30625e+09
56  24  1.24687e+09
56  25  1.39412e+09
56  26  1.51037e+09
56  27  1.40896e+09
56  28  1.46419e+09
56  29  1.39076e+09
56  30  1.37784e+09
56  31  1.47639e+09
56  32  1.33904e+09
56  33  1.38851e+09
56  34  1.26194e+09
56  35  1.34206e+09
56  36  1.13843e+09
56  37  1.23756e+09
56  38  1.24503e+09
56  39  1.01525e+09
56  40  1.00171e+09
56  41  8.70729e+08
56  42  9.30131e+08
56  43  9.43464e+08
56  44  9.72052e+08
56  45  9.03865e+08
56  46  8.08835e+08
56  47  8.92851e+08
56  48  7.75394e+08
56  49  8.26487e+08
56  50  9.28125e+08
56  51  9.49758e+08
56  52  9.34258e+08
56  53  1.04376e+09
56  54  1.03285e+09
56  55  9.99689e+08
56  56  1.09507e+09
56  57  1.01606e+09
56  58  8.99455e+08
56  59  9.52932e+08
56  60  9.78689e+08
56  61  1.0749e+09
56  62  1.07574e+09
56  63  1.02492e+09
56  64  1.14043e+09
56  65  1.01032e+09
56  66  1.09256e+09
56  67  1.14666e+09
56  68  1.29513e+09
56  69  1.53119e+09
56  70  1.37785e+09
56  71  1.30506e+09
56  72  1.44978e+09
56  73  1.24933e+09
56  74  1.25231e+09
56  75  1.36313e+09
56  76  1.29514e+09
56  77  1.33018e+09
56  78  1.26819e+09
56  79  1.2107e+09
56  80  1.24626e+09
56  81  9.66074e+08
56  82  1.00354e+09
56  83  1.01377e+09
56  84  9.61761e+08
56  85  9.71525e+08
56  86  9.36646e+08
56  87  1.1374e+09
56  88  9.93827e+08
56  89  1.01069e+09
56  90  1.13276e+09
56  91  9.92445e+08
56  92  1.13039e+09
56  93  1.22502e+09
56  94  1.14174e+09
56  95  1.23247e+09
56  96  1.42992e+09
56  97  1.3397e+09
56  98  1.41434e+09
56  99  1.26392e+09
56  100  1.27612e+09
57  0  1.11977e+09
57  1  1.15334e+09
57  2  1.16258e+09
57  3  1.17864e+09
57  4  1.48096e+09
57  5  1.13612e+09
57  6  1.45282e+09
57  7  1.58225e+09
57  8  1.52023e+09
57  9  1.63283e+09
57  10  1.65023e+09
57  11  1.59507e+09
57  12  1.54818e+09
57  13  1.88733e+09
57  14  1.56814e+09
57  15  1.52313e+09
57  16  1.30315e+09
57  17  1.18323e+09
57  18  1.02774e+09
57  19  1.06848e+09
57  20  1.14348e+09
57  21  1.03186e+09
57  22  1.16565e+09
57  23  1.23323e+09
57  24  1.22386e+09
57  25  1.24322e+09
57  26  1.32746e+09
57  27  1.33975e+09
57  28  1.36009e+09
57  29  1.37574e+09
57  30  1.45342e+09
57  31  1.41911e+09
57  32  1.59139e+09
57  33  1.28529e+09
57  34  1.26817e+09
57  35  1.41913e+09
57  36  1.39165e+09
57  37  1.28221e+09
57  38  1.17531e+09
57  39  1.16443e+09
57  40  1.03039e+09
57  41  9.98988e+08
57  42  8.78409e+08
57  43  9.5537e+08
57  44  9.04664e+08
57  45  8.45704e+08
57  46  9.1914e+08
57  47  8.44884e+08
57  48  1.01742e+09
57  49  9.02808e+08
57  50  9.13878e+08
57  51  9.7426e+08
57  52  1.07409e+09
57  53  1.00404e+09
57  54  1.15068e+09
57  55  1.01847e+09
57  56  9.76435e+08
57  57  9.92761e+08
57  58  9.15967e+08
57  59  9.98928e+08
57  60  9.40508e+08
57  61  1.07377e+09
57  62  1.13987e+09
57  63  1.15819e+09
57  64  1.05991e+09
57  65  9.88146e+08
57  66  1.08575e+09
57  67  1.15983e+09
57  68  1.34725e+09
57  69  1.55087e+09
57  70  1.72949e+09
57  71  1.39054e+09
57  72  1.37956e+09
57  73  1.42682e+09
57  74  1.26658e+09
57  75  1.46647e+09
57  76  1.16462e+09
57  77  1.22256e+09
57  78  1.24662e+09
57  79  1.19629e+09
57  80  1.29058e+09
57  81  1.1852e+09
57  82  1.06194e+09
57  83  1.11122e+09
57  84  9.8695e+08
57  85  1.08254e+09
57  86  9.3451e+08
57  87  1.03512e+09
57  88  9.75004e+08
57  89  1.06134e+09
57  90  1.05857e+09
57  91  1.12716e+09
57  92  1.16923e+09
57  93  1.22557e+09
57  94  1.26232e+09
57  95  1.31928e+09
57  96  1.37713e+09
57  97  1.37686e+09
57  98  1.4942e+09
57  99  1.35432e+09
57  100  1.36704e+09
58  0  9.93455e+08
58  1  1.07409e+09
58  2  1.05124e+09
58  3  1.20581e+09
58  4  1.19611e+09
58  5  1.36112e+09
58  6  1.39255e+09
58  7  1.54684e+09
58  8  1.53723e+09
58  9  1.44437e+09
58  10  1.38049e+09
58  11  1.50728e+09
58  12  1.66319e+09
58  13  1.71468e+09
58  14  1.5098e+09
58  15  1.43181e+09
58  16  1.31339e+09
58  17  1.14742e+09
58  18  1.09022e+09
58  19  1.01353e+09
58  20  1.2171e+09
58  21  1.25373e+09
58  22  1.24305e+09
58  23  1.29721e+09
58  24  1.33808e+09
58  25  1.48398e+09
58  26  1.34412e+09
58  27  1.40615e+09
58  28  1.41597e+09
58  29  1.41094e+09
58  30  1.45063e+09
58  31  1.34621e+09
58  32  1.53699e+09
58  33  1.30903e+09
58  34  1.35443e+09
58  35  1.4163e+09
58  36  1.38987e+09
58  37  1.20617e+09
58  38  1.18065e+09
58  39  1.23871e+09
58  40  1.05074e+09
58  41  9.94841e+08
58  42  9.40153e+08
58  43  9.31175e+08
58  44  9.50638e+08
58  45  8.90994e+08
58  46  8.69497e+08
58  47  7.74191e+08
58  48  7.98333e+08
58  49  1.0128e+09
58  50  1.04728e+09
58  51  1.06451e+09
58  52  1.03725e+09
58  53  1.1594e+09
58  54  1.11026e+09
58  55  1.07586e+09
58  56  1.08336e+09
58  57  1.25545e+09
58  58  9.82332e+08
58  59  9.67179e+08
58  60  1.07416e+09
58  61  1.01592e+09
58  62  1.11703e+09
58  63  9.99431e+08
58  64  9.98745e+08
58  65  1.01552e+09
58  66  1.06328e+09
58  67  1.25121e+09
58  68  1.3148e+09
58  69  1.48919e+09
58  70  1.7254e+09
58  71  1.53876e+09
58  72  1.33172e+09
58  73  1.52509e+09
58  74  1.2157e+09
58  75  1.4915e+09
58  76  1.23115e+09
58  77  1.28053e+09
58  78  1.35822e+09
58  79  1.20673e+09
58  80  1.16772e+09
58  81  1.21155e+09
58  82  1.2687e+09
58  83  1.00123e+09
58  84  8.57668e+08
58  85  1.05729e+09
58  86  1.07119e+09
58  87  1.06763e+09
58  88  1.01738e+09
58  89  1.10335e+09
58  90  1.00179e+09
58  91  1.15157e+09
58  92  1.20789e+09
58  93  1.19071e+09
58  94  1.22024e+09
58  95  1.3643e+09
58  96  1.34897e+09
58  97  1.40245e+09
58  98  1.56384e+09
58  99  1.41307e+09
58  100  1.28327e+09
59  0  9.69886e+08
59  1  9.79353e+08
59  2  1.05133e+09
59  3  1.24267e+09
59  4  1.2909e+09
59  5  1.30093e+09
59  6  1.33934e+09
59  7  1.60844e+09
59  8  1.55018e+09
59  9  1.45281e+09
59  10  1.46228e+09
59  11  1.53597e+09
59  12  1.74901e+09
59  13  1.71558e+09
59  14  1.39498e+09
59  15  1.28143e+09
59  16  1.21499e+09
59  17  1.16656e+09
59  18  1.21143e+09
59  19  1.17934e+09
59  20  1.03777e+09
59  21  1.19286e+09
59  22  1.23862e+09
59  23  1.27772e+09
59  24  1.4001e+09
59  25  1.22957e+09
59  26  1.44357e+09
59  27  1.39103e+09
59  28  1.5636e+09
59  29  1.54824e+09
59  30  1.35065e+09
59  31  1.40733e+09
59  32  1.48313e+09
59  33  1.27129e+09
59  34  1.30727e+09
59  35  1.31935e+09
59  36  1.24648e+09
59  37  1.20542e+09
59  38  1.28702e+09
59  39  1.20534e+09
59  40  1.02772e+09
59  41  9.8702e+08
59  42  9.16567e+08
59  43  9.63852e+08
59  44  9.41816e+08
59  45  8.41385e+08
59  46  8.32044e+08
59  47  9.10657e+08
59  48  1.01677e+09
59  49  9.22121e+08
59  50  1.03374e+09
59  51  1.02964e+09
59  52  1.0647e+09
59  53  1.08797e+09
59  54  1.12846e+09
59  55  1.07187e+09
59  56  1.15677e+09
59  57  1.19994e+09
59  58  1.05029e+09
59  59  1.01511e+09
59  60  1.03946e+09
59  61  1.01942e+09
59  62  1.12639e+09
59  63  1.05567e+09
59  64  9.42083e+08
59  65  1.09433e+09
59  66  1.15775e+09
59  67  1.23241e+09
59  68  1.2348e+09
59  69  1.43762e+09
59  70  1.40786e+09
59  71  1.31711e+09
59  72  1.54793e+09
59  73  1.40802e+09
59  74  1.41899e+09
59  75  1.39853e+09
59  76  1.42718e+09
59  77  1.43678e+09
59  78  1.27387e+09
59  79  1.19557e+09
59  80  1.12347e+09
59  81  1.039e+09
59  82  1.04253e+09
59  83  1.10411e+09
59  84  9.43206e+08
59  85  1.12008e+09
59  86  1.08253e+09
59  87  1.11981e+09
59  88  1.10119e+09
59  89  1.05525e+09
59  90  1.11604e+09
59  91  1.19075e+09
59  92  1.05846e+09
59  93  1.30622e+09
59  94  1.41767e+09
59  95  1.40594e+09
59  96  1.36469e+09
59  97  1.50401e+09
59  98  1.49036e+09
59  99  1.47651e+09
59  100  1.42559e+09
60  0  9.91994e+08
60  1  9.5098e+08
60  2  1.05354e+09
60  3  1.12942e+09
60  4  1.15749e+09
60  5  1.2289e+09
60  6  1.46662e+09
60  7  1.50017e+09
60  8  1.55644e+09
60  9  1.41222e+09
60  10  1.51629e+09
60  11  1.51908e+09
60  12  1.63395e+09
60  13  1.65437e+09
60  14  1.79158e+09
60  15  1.43805e+09
60  16  1.28611e+09
60  17  1.16724e+09
60  18  9.99961e+08
60  19  1.19285e+09
60  20  1.21035e+09
60  21  1.11897e+09
60  22  1.24392e+09
60  23  1.2504e+09
60  24  1.3454e+09
60  25  1.43924e+09
60  26  1.43524e+09
60  27  1.41769e+09
60  28  1.55695e+09
60  29  1.38156e+09
60  30  1.42157e+09
60  31  1.37278e+09
60  32  1.50562e+09
60  33  1.47061e+09
60  34  1.22936e+09
60  35  1.32481e+09
60  36  1.21482e+09
60  37  1.29451e+09
60  38  1.32572e+09
60  39  1.14996e+09
60  40  1.07046e+09
60  41  9.00714e+08
60  42  9.78369e+08
60  43  9.88153e+08
60  44  8.7976e+08
60  45  9.36598e+08
60  46  9.38225e+08
60  47  9.12279e+08
60  48  9.87979e+08
60  49  9.52654e+08
60  50  1.03934e+09
60  51  1.16798e+09
60  52  1.22018e+09
60  53  1.36361e+09
60  54  1.11706e+09
60  55  1.27105e+09
60  56  1.20345e+09
60  57  1.18501e+09
60  58  1.09336e+09
60  59  1.04666e+09
60  60  9.86154e+08
60  61  1.14121e+09
60  62  1.04368e+09
60  63  1.02379e+09
60  64  1.14283e+09
60  65  1.10488e+09
60  66  9.89348e+08
60  67  1.16417e+09
60  68  1.37658e+09
60  69  1.4887e+09
60  70  1.48902e+09
60  71  1.5389e+09
60  72  1.61437e+09
60  73  1.42841e+09
60  74  1.35774e+09
60  75  1.35505e+09
60  76  1.44987e+09
60  77  1.43292e+09
60  78  1.3136e+09
60  79  1.341e+09
60  80  1.29819e+09
60  81  1.1738e+09
60  82  1.13537e+09
60  83  1.10671e+09
60  84  9.99895e+08
60  85  9.99324e+08
60  86  9.47368e+08
60  87  1.02715e+09
60  88  1.12209e+09
60  89  1.15335e+09
60  90  1.1568e+09
60  91  1.2213e+09
60  92  1.11529e+09
60  93  1.22491e+09
60  94  1.4883e+09
60  95  1.48621e+09
60  96  1.64763e+09
60  97  1.60788e+09
60  98  1.54785e+09
60  99  1.47656e+09
60  100  1.34705e+09
61  0  8.51738e+08
61  1  8.53126e+08
61  2  9.57546e+08
61  3  1.04819e+09
61  4  1.28327e+09
61  5  1.29278e+09
61  6  1.23514e+09
61  7  1.58205e+09
61  8  1.55926e+09
61  9  1.34505e+09
61  10  1.3298e+09
61  11  1.70606e+09
61  12  1.61521e+09
61  13  1.87889e+09
61  14  1.548e+09
61  15  1.29391e+09
61  16  1.05283e+09
61  17  9.56071e+08
61  18  1.03619e+09
61  19  1.14093e+09
61  20  1.25769e+09
61  21  1.05902e+09
61  22  1.22935e+09
61  23  1.3742e+09
61  24  1.3284e+09
61  25  1.47411e+09
61  26  1.38579e+09
61  27  1.36816e+09
61  28  1.37894e+09
61  29  1.42394e+09
