row  column  (images_14_017.edf K-K*images_14_017.edf Ar-K**(2.3))
50  50  1.10058e+07
50  51  9.8062e+06
50  52  1.08585e+07
50  53  1.07515e+07
50  54  1.64067e+07
50  55  0
50  56  2.14383e+07
50  57  1.67764e+07
50  58  1.15231e+07
50  59  0
50  60  9.74191e+06
50  61  2.02054e+07
50  62  1.13083e+07
50  63  4.56146e+06
50  64  1.42182e+07
50  65  0
50  66  1.17421e+07
50  67  7.7066e+06
50  68  2.86081e+07
50  69  0
50  70  3.12127e+07
50  71  8.03004e+06
50  72  6.84195e+06
50  73  0
50  74  0
50  75  1.23307e+07
50  76  1.17863e+07
50  77  9.90766e+06
50  78  9.07407e+06
50  79  1.15725e+07
50  80  4.533e+06
50  81  2.21367e+07
50  82  0
50  83  2.06549e+06
50  84  8.00678e+06
50  85  1.2213e+07
50  86  1.07061e+07
50  87  1.81951e+07
50  88  2.28301e+07
50  89  1.5146e+07
50  90  2.95284e+07
50  91  1.22675e+07
50  92  0
50  93  2.32069e+07
50  94  1.36143e+07
50  95  7.91636e+06
50  96  1.27357e+07
50  97  1.14959e+07
50  98  2.13334e+07
50  99  1.93633e+07
50  100  4.77881e+06
51  0  1.72363e+07
51  1  2.50501e+06
51  2  1.7809e+07
51  3  1.43773e+07
51  4  7.24046e+06
51  5  1.52698e+07
51  6  1.18825e+07
51  7  7.05551e+06
51  8  1.03926e+07
51  9  1.05808e+07
51  10  2.24709e+07
51  11  4.84907e+06
51  12  5.65718e+06
51  13  7.59062e+06
51  14  76524.3
51  15  1.21809e+07
51  16  1.65535e+07
51  17  6.31445e+06
51  18  2.45059e+07
51  19  7.70966e+06
51  20  585077
51  21  0
51  22  2.52342e+06
51  23  1.602e+07
51  24  1.52525e+07
51  25  1.29013e+07
51  26  1.127e+07
51  27  2.83076e+07
51  28  3.44646e+06
51  29  1.46813e+07
51  30  0
51  31  4.44897e+06
51  32  1.08594e+07
51  33  1.31566e+07
51  34  1.19502e+07
51  35  1.30298e+07
51  36  0
51  37  0
51  38  1.11007e+07
51  39  1.47942e+06
51  40  2.14262e+07
51  41  1.08669e+07
51  42  1.20675e+07
51  43  1.77843e+07
51  44  4.44926e+06
51  45  2.83387e+07
51  46  6.77974e+06
51  47  4.3507e+06
51  48  1.708e+07
51  49  6.46608e+06
51  50  4.82643e+06
51  51  1.21456e+07
51  52  2.29035e+07
51  53  1.48164e+07
51  54  3.13594e+06
51  55  0
51  56  1.29874e+07
51  57  1.63423e+07
51  58  7.16519e+06
51  59  0
51  60  4.33706e+06
51  61  1.34904e+07
51  62  2.36063e+07
51  63  0
51  64  1.63636e+07
51  65  1.35364e+07
51  66  1.72235e+07
51  67  1.60645e+07
51  68  3.05973e+06
51  69  1.31852e+07
51  70  3.07962e+07
51  71  0
51  72  0
51  73  1.03491e+07
51  74  1.95293e+07
51  75  0
51  76  1.2274e+07
51  77  3.61794e+06
51  78  1.73268e+07
51  79  5.05654e+06
51  80  0
51  81  0
51  82  1.23864e+07
51  83  7.93166e+06
51  84  1.49947e+07
51  85  4.26541e+07
51  86  1.15667e+06
51  87  1.20116e+07
51  88  2.43131e+07
51  89  9.62855e+06
51  90  0
51  91  6.99022e+06
51  92  1.86815e+07
51  93  2.53763e+07
51  94  3.44929e+07
51  95  7.60358e+06
51  96  8.30515e+06
51  97  1.00673e+07
51  98  8.42227e+06
51  99  2.23118e+07
51  100  1.99591e+06
52  0  8.51296e+06
52  1  0
52  2  1.28112e+07
52  3  7.92158e+06
52  4  7.62289e+06
52  5  1.52816e+07
52  6  4.0542e+06
52  7  1.83913e+07
52  8  4.65971e+06
52  9  4.96508e+06
52  10  0
52  11  1.0415e+07
52  12  3.25047e+07
52  13  4.8829e+06
52  14  1.61537e+07
52  15  0
52  16  1.90664e+07
52  17  1.72353e+07
52  18  1.75692e+07
52  19  7.66931e+06
52  20  0
52  21  1.93327e+07
52  22  1.89755e+07
52  23  9.20914e+06
52  24  4.91301e+06
52  25  1.06263e+07
52  26  1.58926e+07
52  27  1.84426e+07
52  28  1.40077e+07
52  29  7.12775e+06
52  30  0
52  31  6.59574e+06
52  32  1.32653e+07
52  33  2.04085e+07
52  34  1.21006e+07
52  35  0
52  36  1.7794e+07
52  37  8.28959e+06
52  38  2.69485e+07
52  39  1.39986e+07
52  40  1.91932e+07
52  41  1.14574e+07
52  42  1.81107e+07
52  43  7.47358e+06
52  44  2.50794e+06
52  45  9.80755e+06
52  46  1.59355e+07
52  47  5.17644e+06
52  48  0
52  49  2.35885e+07
52  50  1.79384e+07
52  51  7.61571e+06
52  52  3.16085e+07
52  53  1.54173e+07
52  54  9.88094e+06
52  55  8.72034e+06
52  56  9.24251e+06
52  57  2.54689e+07
52  58  0
52  59  1.98907e+07
52  60  1.7741e+07
52  61  210527
52  62  8.9873e+06
52  63  9.59713e+06
52  64  1.32859e+07
52  65  0
52  66  2.76446e+07
52  67  2.05229e+07
52  68  0
52  69  2.61027e+07
52  70  1.7821e+07
52  71  1.90162e+07
52  72  1.69951e+06
52  73  0
52  74  9.47414e+06
52  75  0
52  76  0
52  77  7.46911e+06
52  78  1.4567e+07
52  79  0
52  80  0
52  81  1.36243e+07
52  82  1.83389e+07
52  83  2.22957e+07
52  84  2.47017e+07
52  85  1.51929e+07
52  86  0
52  87  2.36891e+07
52  88  1.02493e+07
52  89  1.14497e+07
52  90  2.93527e+07
52  91  2.09599e+07
52  92  1.15158e+07
52  93  1.56803e+07
52  94  1.2104e+07
52  95  1.84177e+07
52  96  2.56249e+07
52  97  1.16972e+07
52  98  2.12271e+07
52  99  1.2821e+07
52  100  1.19015e+07
53  0  1.01699e+07
53  1  1.8775e+07
53  2  0
53  3  1.76367e+07
53  4  1.52597e+07
53  5  1.0649e+07
53  6  1.78156e+07
53  7  2.11008e+07
53  8  0
53  9  1.67297e+07
53  10  1.88034e+07
53  11  1.55446e+07
53  12  0
53  13  0
53  14  2.1995e+07
53  15  4.57692e+06
53  16  7.96542e+06
53  17  2.47573e+07
53  18  1.59934e+07
53  19  1.80506e+07
53  20  4.18509e+06
53  21  2.6083e+07
53  22  0
53  23  1.29125e+07
53  24  9.47387e+06
53  25  1.57256e+06
53  26  0
53  27  1.33111e+07
53  28  1.37059e+07
53  29  0
53  30  2.79275e+07
53  31  1.46447e+07
53  32  1.2083e+07
53  33  1.04044e+07
53  34  5.06339e+06
53  35  1.00292e+07
53  36  1.90957e+07
53  37  6.8822e+06
53  38  1.02799e+07
53  39  1.33057e+07
53  40  8.1977e+06
53  41  3.58231e+06
53  42  1.30331e+07
53  43  6.73511e+06
53  44  1.0047e+07
53  45  9.32807e+06
53  46  8.17507e+06
53  47  0
53  48  1.66406e+07
53  49  1.48449e+07
53  50  1.62594e+07
53  51  9.09767e+06
53  52  8.3679e+06
53  53  5.74684e+06
53  54  2.31714e+07
53  55  2.29063e+07
53  56  1.66433e+07
53  57  0
53  58  2.49465e+06
53  59  1.44581e+07
53  60  1.11928e+07
53  61  1.72284e+07
53  62  7.30285e+06
53  63  7.3222e+06
53  64  1.85997e+07
53  65  2.08323e+06
53  66  4.7279e+06
53  67  5.94501e+06
53  68  1.15754e+07
53  69  1.85796e+07
53  70  2.04599e+07
53  71  5.75803e+06
53  72  1.00796e+07
53  73  1.21395e+07
53  74  5.10357e+06
53  75  0
53  76  9.43145e+06
53  77  3.30528e+06
53  78  1.06212e+07
53  79  9.90962e+06
53  80  1.41346e+07
53  81  1.29044e+07
53  82  1.42772e+07
53  83  0
53  84  1.39823e+07
53  85  2.45748e+07
53  86  1.75002e+07
53  87  0
53  88  0
53  89  2.00863e+07
53  90  5.98861e+06
53  91  2.96265e+07
53  92  1.73869e+07
53  93  4.55397e+06
53  94  1.24162e+07
53  95  2.57949e+07
53  96  1.33844e+07
53  97  1.58831e+07
53  98  2.05427e+07
53  99  2.69436e+07
53  100  1.65898e+07
54  0  0
54  1  1.6516e+07
54  2  8.10742e+06
54  3  1.40564e+07
54  4  1.34642e+07
54  5  2.22409e+07
54  6  1.11311e+07
54  7  1.56243e+07
54  8  7.54694e+06
54  9  9.27436e+06
54  10  0
54  11  1.67946e+07
54  12  6.41786e+06
54  13  1.83517e+07
54  14  1.78571e+07
54  15  9.71531e+06
54  16  1.92056e+07
54  17  0
54  18  6.4618e+06
54  19  5.31821e+06
54  20  1.01112e+06
54  21  1.6472e+07
54  22  6.16494e+06
54  23  2.11467e+07
54  24  1.75618e+07
54  25  7.97645e+06
54  26  1.48986e+07
54  27  9.17959e+06
54  28  0
54  29  1.09429e+07
54  30  2.45478e+07
54  31  1.98405e+07
54  32  5.99756e+06
54  33  1.07063e+07
54  34  3.4885e+06
54  35  7.13748e+06
54  36  1.56909e+07
54  37  1.89374e+07
54  38  2.17784e+07
54  39  1.76329e+07
54  40  1.58505e+07
54  41  1.92896e+07
54  42  1.82041e+07
54  43  1.06342e+07
54  44  0
54  45  1.87489e+07
54  46  1.17408e+07
54  47  1.28834e+07
54  48  9.01649e+06
54  49  2.44453e+07
54  50  7.80818e+06
54  51  1.46774e+07
54  52  0
54  53  3.39119e+07
54  54  3.51825e+06
54  55  2.19424e+07
54  56  2.66114e+07
54  57  6.19037e+06
54  58  6.01185e+06
54  59  0
54  60  0
54  61  1.81433e+07
54  62  1.49452e+07
54  63  1.35705e+07
54  64  1.03812e+07
54  65  1.43293e+07
54  66  3.33496e+06
54  67  0
54  68  1.10714e+07
54  69  0
54  70  3.68268e+07
54  71  0
54  72  2.60929e+07
54  73  4.59065e+06
54  74  1.30118e+07
54  75  0
54  76  1.86539e+06
54  77  3.03362e+07
54  78  2.97362e+07
54  79  1.24383e+07
54  80  1.60273e+07
54  81  2.26556e+07
54  82  1.51697e+07
54  83  1.50424e+07
54  84  1.18221e+07
54  85  1.19698e+07
54  86  2.22286e+07
54  87  2.29782e+07
54  88  2.25455e+07
54  89  2.67914e+07
54  90  1.92468e+07
54  91  1.26331e+07
54  92  1.76548e+07
54  93  2.06212e+07
54  94  0
54  95  2.55144e+07
54  96  3.08245e+07
54  97  8.0982e+06
54  98  1.11758e+07
54  99  1.06389e+07
54  100  1.43012e+07
55  0  3.36887e+06
55  1  0
55  2  1.78103e+07
55  3  0
55  4  1.27561e+07
55  5  7.06835e+06
55  6  1.88457e+06
55  7  1.28095e+07
55  8  1.38585e+07
55  9  3.34224e+06
55  10  2.29391e+07
55  11  2.5012e+07
55  12  1.59373e+07
55  13  8.089e+06
55  14  2.10316e+07
55  15  1.07972e+07
55  16  6.62064e+06
55  17  1.73886e+07
55  18  1.56272e+07
55  19  1.23552e+07
55  20  1.24306e+07
55  21  0
55  22  1.42591e+07
55  23  1.90976e+07
55  24  1.44114e+07
55  25  1.45542e+07
55  26  1.1776e+07
55  27  4.35554e+06
55  28  1.13805e+07
55  29  0
55  30  1.35523e+06
55  31  9.11499e+06
55  32  9.96646e+06
55  33  6.21014e+06
55  34  0
55  35  0
55  36  8.2985e+06
55  37  1.58058e+07
55  38  1.21374e+07
55  39  1.06898e+07
55  40  6.16111e+06
55  41  1.80208e+07
55  42  324683
55  43  2.61115e+07
55  44  6.422e+06
55  45  1.44212e+07
55  46  6.41253e+06
55  47  9.18219e+06
55  48  1.28947e+07
55  49  2.08573e+06
55  50  1.49774e+07
55  51  9.48e+06
55  52  1.65464e+06
55  53  1.36507e+07
55  54  1.47656e+07
55  55  2.42909e+07
55  56  5.69584e+06
55  57  1.73457e+07
55  58  1.35222e+07
55  59  2.69173e+07
55  60  0
55  61  1.73688e+07
55  62  1.02142e+07
55  63  1.47111e+07
55  64  9.53135e+06
55  65  1.02667e+07
55  66  9.72233e+06
55  67  1.58258e+07
55  68  1.77776e+07
55  69  8.25543e+06
55  70  0
55  71  2.37332e+07
55  72  6.85701e+06
55  73  4.46074e+06
55  74  7.32156e+06
55  75  0
55  76  6.94074e+06
55  77  2.38396e+07
55  78  6.25129e+06
55  79  9.98585e+06
55  80  1.73066e+07
55  81  1.13005e+07
55  82  2.58375e+07
55  83  1.84785e+07
55  84  7.62885e+06
55  85  1.59191e+07
55  86  1.27151e+07
55  87  2.19326e+07
55  88  1.8699e+07
55  89  4.09509e+06
55  90  1.70793e+07
55  91  2.04254e+07
55  92  2.66528e+07
55  93  0
55  94  1.60843e+07
55  95  1.51344e+07
55  96  2.16651e+07
55  97  1.89715e+07
55  98  1.33297e+07
55  99  2.33111e+07
55  100  3.05e+07
56  0  4.06492e+06
56  1  0
56  2  2.12151e+07
56  3  1.22285e+07
56  4  4.45716e+06
56  5  0
56  6  1.24864e+07
56  7  1.47676e+07
56  8  1.72303e+07
56  9  0
56  10  1.7209e+07
56  11  1.79154e+07
56  12  1.80849e+07
56  13  1.45327e+07
56  14  815678
56  15  3.38631e+06
56  16  8.82241e+06
56  17  4.04483e+06
56  18  8.39884e+06
56  19  2.02863e+07
56  20  3.98714e+06
56  21  8.67086e+06
56  22  1.83888e+06
56  23  2.48819e+07
56  24  4.89546e+06
56  25  9.13523e+06
56  26  1.56734e+07
56  27  928006
56  28  0
56  29  5.11641e+06
56  30  5.58818e+06
56  31  6.98733e+06
56  32  1.25984e+07
56  33  0
56  34  9.40633e+06
56  35  1.8422e+07
56  36  1.29828e+07
56  37  1.00863e+07
56  38  1.48083e+07
56  39  8.83214e+06
56  40  8.6873e+06
56  41  1.04131e+07
56  42  5.82513e+06
56  43  5.43536e+06
56  44  1.37394e+07
56  45  1.82578e+07
56  46  1.70238e+07
56  47  1.3539e+07
56  48  1.56994e+07
56  49  2.51075e+07
56  50  4.43909e+06
56  51  1.31944e+07
56  52  2.27585e+07
56  53  0
56  54  1.55338e+07
56  55  1.3951e+07
56  56  7.92154e+06
56  57  1.56584e+07
56  58  1.91108e+07
56  59  4.92129e+06
56  60  0
56  61  1.48541e+07
56  62  9.23518e+06
56  63  7.03873e+06
56  64  9.27752e+06
56  65  9.45107e+06
56  66  4.20222e+06
56  67  1.54907e+07
56  68  2.08987e+07
56  69  3.34022e+07
56  70  1.25995e+07
56  71  0
56  72  0
56  73  0
56  74  8.89998e+06
56  75  904179
56  76  9.29093e+06
56  77  3.17993e+07
56  78  1.9476e+07
56  79  5.74317e+06
56  80  1.0249e+07
56  81  1.15645e+07
56  82  6.52274e+06
56  83  1.92883e+07
56  84  5.51314e+06
56  85  2.53242e+07
56  86  1.51411e+07
56  87  1.35774e+07
56  88  1.23666e+07
56  89  2.18573e+06
56  90  1.94718e+07
56  91  2.11766e+07
56  92  1.42661e+07
56  93  1.38982e+07
56  94  1.58486e+07
56  95  2.07199e+07
56  96  3.24988e+07
56  97  2.38808e+07
56  98  5.63101e+06
56  99  9.22465e+06
56  100  0
57  0  7.21641e+06
57  1  2.3754e+07
57  2  1.16151e+07
57  3  5.21074e+06
57  4  1.44665e+07
57  5  8.84445e+06
57  6  1.59011e+07
57  7  1.38547e+07
57  8  2.02805e+07
57  9  1.0712e+07
57  10  0
57  11  5.64566e+06
57  12  1.534e+07
57  13  7.50057e+06
57  14  4.65852e+06
57  15  1.31541e+07
57  16  5.29124e+06
57  17  4.06898e+06
57  18  7.66451e+06
57  19  7.1439e+06
57  20  7.68606e+06
57  21  1.11193e+07
57  22  0
57  23  2.12165e+07
57  24  7.06352e+06
57  25  1.38227e+07
57  26  0
57  27  0
57  28  0
57  29  1.22644e+07
57  30  1.9897e+07
57  31  285103
57  32  8.69798e+06
57  33  1.1502e+07
57  34  5.60026e+06
57  35  0
57  36  0
57  37  0
57  38  8.6388e+06
57  39  3.29942e+06
57  40  1.93227e+07
57  41  1.17676e+07
57  42  1.85809e+07
57  43  1.80234e+07
57  44  1.37144e+07
57  45  1.32794e+07
57  46  1.18613e+07
57  47  1.27067e+07
57  48  2.11593e+07
57  49  1.18984e+07
57  50  4.97512e+06
57  51  8.10282e+06
57  52  2.32427e+07
57  53  6.00828e+06
57  54  2.5495e+07
57  55  8.60585e+06
57  56  9.34858e+06
57  57  1.16114e+07
57  58  6.99219e+06
57  59  1.57729e+07
57  60  1.81184e+07
57  61  1.40937e+07
57  62  2.28501e+07
57  63  1.69139e+07
57  64  1.58212e+07
57  65  2.58193e+06
57  66  2.14072e+07
57  67  0
57  68  0
57  69  0
57  70  1.58546e+07
57  71  1.10093e+07
57  72  0
57  73  2.13263e+07
57  74  1.10375e+07
57  75  6.00675e+06
57  76  6.72588e+06
57  77  1.95406e+06
57  78  1.98906e+07
57  79  1.35459e+07
57  80  1.23701e+07
57  81  0
57  82  1.27577e+07
57  83  1.44175e+06
57  84  1.52679e+07
57  85  1.09976e+07
57  86  71995.3
57  87  4.06329e+06
57  88  1.20451e+07
57  89  1.3163e+07
57  90  1.90191e+07
57  91  1.95032e+07
57  92  2.47131e+07
57  93  1.13039e+07
57  94  2.42457e+07
57  95  0
57  96  3.65104e+07
57  97  1.48899e+07
57  98  2.36898e+07
57  99  8.72324e+06
57  100  1.47741e+07
58  0  0
58  1  1.85404e+07
58  2  0
58  3  1.61257e+07
58  4  1.76952e+07
58  5  1.34739e+07
58  6  2.75233e+07
58  7  0
58  8  0
58  9  1.12499e+07
58  10  2.9486e+06
58  11  1.41705e+07
58  12  0
58  13  2.39882e+07
58  14  0
58  15  0
58  16  7.48805e+06
58  17  2.33593e+07
58  18  4.51423e+06
58  19  6.71144e+06
58  20  2.32475e+07
58  21  3.18635e+07
58  22  2.19069e+07
58  23  0
58  24  1.28698e+07
58  25  7.95792e+06
58  26  1.50809e+07
58  27  9.95586e+06
58  28  1.08483e+07
58  29  0
58  30  7.17205e+06
58  31  8.95e+06
58  32  1.83636e+07
58  33  8.94298e+06
58  34  9.71403e+06
58  35  2.23991e+07
58  36  3.99509e+06
58  37  8.95186e+06
58  38  0
58  39  2.10952e+07
58  40  1.53651e+07
58  41  1.07751e+07
58  42  8.09769e+06
58  43  1.58032e+07
58  44  1.52152e+07
58  45  1.38132e+07
58  46  1.08254e+07
58  47  1.96159e+07
58  48  2.3128e+07
58  49  0
58  50  7.35496e+06
58  51  5.26116e+06
58  52  1.63293e+07
58  53  0
58  54  7.63755e+06
58  55  5.98191e+06
58  56  6.60578e+06
58  57  2.27963e+07
58  58  3.37213e+06
58  59  9.58121e+06
58  60  1.01534e+07
58  61  1.29148e+07
58  62  3.01847e+07
58  63  1.89879e+07
58  64  6.09526e+06
58  65  1.20007e+07
58  66  1.27682e+07
58  67  1.14995e+07
58  68  9.81542e+06
58  69  2.10803e+07
58  70  7.80709e+06
58  71  1.60769e+07
58  72  2.35299e+07
58  73  9.20901e+06
58  74  0
58  75  2.07787e+07
58  76  6.11379e+06
58  77  1.31777e+07
58  78  0
58  79  0
58  80  0
58  81  5.60045e+06
58  82  0
58  83  1.2613e+07
58  84  2.28386e+06
58  85  1.26967e+07
58  86  2.1005e+07
58  87  1.38696e+07
58  88  1.83801e+07
58  89  1.92357e+07
58  90  1.9118e+07
58  91  9.23211e+06
58  92  451506
58  93  1.37039e+07
58  94  2.39597e+07
58  95  1.02328e+07
58  96  1.89665e+07
58  97  1.96216e+07
58  98  2.19201e+07
58  99  2.19632e+07
58  100  1.08769e+07
59  0  1.24006e+07
59  1  0
59  2  0
59  3  0
59  4  1.16752e+07
59  5  1.77229e+06
59  6  1.64557e+07
59  7  0
59  8  8.62291e+06
59  9  0
59  10  7.85283e+06
59  11  0
59  12  0
59  13  9.71451e+06
59  14  1.46017e+07
59  15  1.62112e+07
59  16  2.79237e+06
59  17  1.28185e+07
59  18  1.66998e+06
59  19  4.50341e+06
59  20  1.18927e+07
59  21  1.55862e+07
59  22  9.86613e+06
59  23  0
59  24  7.00773e+06
59  25  8.69413e+06
59  26  5.18257e+06
59  27  1.26437e+07
59  28  2.24334e+07
59  29  2.1714e+07
59  30  1.52573e+07
59  31  7.88717e+06
59  32  6.87425e+06
59  33  0
59  34  7.98065e+06
59  35  0
59  36  1.42948e+07
59  37  1.48156e+07
59  38  1.06966e+07
59  39  1.98295e+07
59  40  0
59  41  2.14356e+07
59  42  1.69233e+07
59  43  1.76255e+07
59  44  4.40494e+06
59  45  3.33276e+06
59  46  1.67925e+07
59  47  2.08625e+06
59  48  5.08758e+06
59  49  4.75284e+06
59  50  1.27169e+07
59  51  0
59  52  2.38381e+07
59  53  4.12396e+07
59  54  8.2572e+06
59  55  1.64589e+07
59  56  1.12515e+07
59  57  3.08752e+07
59  58  1.16301e+06
59  59  2.41256e+07
59  60  1.14705e+06
59  61  7.32889e+06
59  62  1.76844e+07
59  63  1.09142e+07
59  64  1.2617e+07
59  65  8.63644e+06
59  66  1.39552e+07
59  67  0
59  68  2.94137e+07
59  69  8.69838e+06
59  70  9.40892e+06
59  71  1.21901e+07
59  72  0
59  73  1.18603e+07
59  74  1.107e+07
59  75  7.10065e+06
59  76  1.01386e+07
59  77  2.33641e+07
59  78  2.28657e+07
59  79  2.19248e+07
59  80  0
59  81  2.44535e+07
59  82  0
59  83  4.75183e+07
59  84  6.35711e+06
59  85  8.52602e+06
59  86  1.65697e+07
59  87  3.31367e+07
59  88  5.74088e+06
59  89  6.98906e+06
59  90  1.05026e+07
59  91  0
59  92  1.37823e+07
59  93  1.35192e+07
59  94  9.40262e+06
59  95  2.97846e+07
59  96  0
59  97  1.74184e+07
59  98  6.45607e+06
59  99  3.33935e+07
59  100  1.03923e+07
60  0  1.77586e+07
60  1  1.42724e+07
60  2  1.35098e+07
60  3  1.35016e+07
60  4  5.24409e+06
60  5  4.13517e+06
60  6  0
60  7  7.7376e+06
60  8  8.25044e+06
60  9  1.07354e+07
60  10  7.29942e+06
60  11  0
60  12  2.53848e+07
60  13  1.97846e+07
60  14  1.32532e+07
60  15  2.12777e+07
60  16  6.73903e+06
60  17  2.62098e+07
60  18  1.22542e+07
60  19  4.53095e+06
60  20  8.16742e+06
60  21  8.93281e+06
60  22  1.23709e+07
60  23  6.65614e+06
60  24  7.7459e+06
60  25  1.92693e+07
60  26  1.25416e+07
60  27  6.76505e+06
60  28  0
60  29  1.18646e+07
60  30  0
60  31  1.48583e+07
60  32  0
60  33  2.69979e+06
60  34  1.20818e+07
60  35  8.07221e+06
60  36  1.17468e+07
60  37  1.07458e+07
60  38  2.49571e+07
60  39  1.86485e+07
60  40  9.76205e+06
60  41  2.64228e+07
60  42  2.44136e+06
60  43  1.91533e+07
60  44  1.36925e+07
60  45  1.79062e+07
60  46  7.36001e+06
60  47  3.00116e+07
60  48  2.31674e+07
60  49  1.37437e+07
60  50  2.13296e+07
60  51  2.30967e+07
60  52  0
60  53  0
60  54  5.70167e+06
60  55  0
60  56  7.791e+06
60  57  1.13016e+07
60  58  0
60  59  7.68985e+06
60  60  1.07858e+07
60  61  8.06948e+06
60  62  6.17999e+06
60  63  1.91806e+07
60  64  1.49731e+07
60  65  2.20217e+07
60  66  3.80269e+06
60  67  259581
60  68  2.44455e+07
60  69  2.16634e+07
60  70  1.97035e+07
60  71  1.30724e+07
60  72  6.47424e+06
60  73  0
60  74  0
60  75  6.74404e+06
60  76  2.07697e+07
60  77  2.96744e+07
60  78  2.26451e+07
60  79  429332
60  80  1.60625e+07
60  81  1.05073e+07
60  82  1.50552e+07
60  83  1.37212e+07
60  84  1.61124e+07
60  85  0
60  86  0
60  87  4.34445e+06
60  88  7.50883e+06
60  89  1.43047e+07
60  90  1.89208e+07
60  91  2.21174e+07
60  92  2.17644e+07
60  93  2.20707e+07
60  94  0
60  95  2.82516e+07
60  96  1.96216e+07
60  97  1.885e+07
60  98  2.32043e+07
60  99  0
60  100  6.16773e+06
61  0  1.45762e+07
61  1  7.73651e+06
61  2  1.70726e+07
61  3  9.28602e+06
61  4  2.32495e+06
61  5  1.62831e+07
61  6  1.79107e+07
61  7  4.57197e+06
61  8  1.16582e+07
61  9  0
61  10  1.70313e+07
61  11  0
61  12  1.29007e+07
61  13  0
61  14  3.95904e+06
61  15  1.89304e+07
61  16  6.60025e+06
61  17  1.38446e+07
61  18  1.20408e+07
61  19  2.47761e+06
61  20  1.37003e+07
61  21  1.12662e+07
61  22  1.43343e+07
61  23  5.40916e+06
61  24  2.01872e+07
61  25  4.32394e+06
61  26  8.29835e+06
61  27  8.25529e+06
61  28  1.44907e+07
61  29  7.44568e+06
61  30  1.21911e+07
61  31  2.22067e+07
61  32  1.29784e+07
61  33  1.46483e+07
61  34  1.22128e+07
61  35  2.18525e+07
61  36  1.81684e+07
61  37  1.18153e+07
61  38  1.0592e+07
61  39  1.14427e+07
61  40  1.32445e+07
61  41  1.84172e+07
61  42  6.79324e+06
61  43  526843
61  44  2.09952e+07
61  45  1.50115e+07
61  46  1.18734e+07
61  47  3.39328e+06
61  48  1.50532e+07
61  49  1.10389e+07
61  50  0
61  51  1.06373e+07
61  52  1.82928e+07
61  53  2.24457e+07
61  54  5.53237e+06
61  55  0
61  56  1.27675e+07
61  57  1.56288e+07
61  58  1.59457e+07
61  59  1.10031e+07
61  60  1.81122e+07
61  61  1.35585e+06
61  62  2.69191e+07
61  63  9.65487e+06
61  64  2.34707e+07
61  65  1.23729e+07
61  66  1.46831e+07
61  67  1.29314e+07
61  68  9.91245e+06
61  69  0
61  70  2.10701e+07
61  71  1.4524e+07
61  72  0
61  73  5.64318e+06
61  74  0
61  75  0
61  76  1.53794e+07
61  77  0
61  78  2.7546e+07
61  79  355148
61  80  1.45842e+07
61  81  0
61  82  9.72015e+06
61  83  2.13618e+06
61  84  1.78399e+07
61  85  1.77789e+07
61  86  1.14432e+07
61  87  1.0898e+07
61  88  5.52307e+06
61  89  8.55063e+06
61  90  1.55556e+07
61  91  1.19564e+07
61  92  1.48376e+07
61  93  0
61  94  0
61  95  1.06177e+07
61  96  1.39438e+07
61  97  0
61  98  0
61  99  2.41023e+07
61  100  1.88608e+07
62  0  1.10451e+07
62  1  1.02133e+07
62  2  4.39458e+06
62  3  0
62  4  8.5803e+06
62  5  3.60079e+06
62  6  1.65204e+07
62  7  2.37456e+07
62  8  0
62  9  0
62  10  1.32281e+07
62  11  2.87684e+06
62  12  0
62  13  2.13305e+07
62  14  0
62  15  1.39684e+07
62  16  1.87768e+07
62  17  5.30886e+06
62  18  4.04959e+06
62  19  1.1787e+07
62  20  1.21361e+07
62  21  1.04863e+07
62  22  1.68049e+07
62  23  2.51451e+07
62  24  1.80215e+07
62  25  9.46024e+06
62  26  7.66938e+06
62  27  1.8471e+07
62  28  2.17957e+07
62  29  1.50533e+07
62  30  8.64895e+06
62  31  1.51275e+07
62  32  5.57378e+06
62  33  0
62  34  0
62  35  1.43839e+07
62  36  6.00232e+06
62  37  8.90842e+06
62  38  1.01348e+07
62  39  0
62  40  2.50207e+06
62  41  2.91579e+07
62  42  1.32439e+07
62  43  1.99576e+07
62  44  1.34886e+07
62  45  1.8819e+07
62  46  7.43209e+06
62  47  1.2805e+07
62  48  1.90743e+07
62  49  8.05226e+06
62  50  1.77892e+07
62  51  4.81721e+06
62  52  2.08863e+07
62  53  4.12194e+07
62  54  0
62  55  1.95171e+07
62  56  3.87272e+06
62  57  1.70848e+07
62  58  1.39243e+07
62  59  1.55137e+07
62  60  1.65803e+07
62  61  2.36363e+07
62  62  1.2521e+07
62  63  2.49554e+07
62  64  1.31599e+07
62  65  1.1719e+07
62  66  0
62  67  1.02815e+07
62  68  0
62  69  1.1432e+07
62  70  2.43e+07
62  71  0
62  72  0
62  73  0
62  74  1.62299e+07
62  75  0
62  76  1.01625e+07
62  77  726778
62  78  2.90183e+07
62  79  1.14787e+07
62  80  211056
62  81  1.03845e+07
62  82  0
62  83  1.34336e+07
62  84  1.66081e+07
62  85  1.17188e+07
62  86  0
62  87  1.55222e+07
62  88  4.54961e+06
62  89  0
62  90  1.82825e+07
62  91  1.94167e+07
62  92  3.21383e+07
62  93  1.00323e+07
62  94  5.13801e+06
62  95  1.28023e+07
62  96  2.8329e+07
62  97  6.88602e+06
62  98  1.33961e+07
