row  column  (images_14_017.edf Mn-K*images_14_017.edf Ar-K**(2.3))
50  84  1.43968e+07
50  85  2.25391e+07
50  86  1.75185e+07
50  87  1.61378e+07
50  88  571832
50  89  6.12512e+06
50  90  9.56976e+06
50  91  1.81142e+07
50  92  1.89084e+07
50  93  0
50  94  2.02081e+07
50  95  6.04449e+06
50  96  1.53897e+07
50  97  1.44077e+07
50  98  6.06941e+06
50  99  2.00295e+06
50  100  9.59865e+06
51  0  7.99998e+06
51  1  1.47506e+07
51  2  5.00679e+06
51  3  9.20259e+06
51  4  5.84597e+06
51  5  1.47244e+07
51  6  3.70257e+06
51  7  1.47031e+07
51  8  9.3726e+06
51  9  6.63606e+06
51  10  0
51  11  7.06597e+06
51  12  8.58303e+06
51  13  1.1433e+06
51  14  5.52368e+06
51  15  3.73814e+06
51  16  3.28052e+06
51  17  1.02747e+07
51  18  0
51  19  1.17567e+07
51  20  9.18967e+06
51  21  1.36982e+07
51  22  1.35042e+07
51  23  8.37136e+06
51  24  5.43794e+06
51  25  7.50537e+06
51  26  9.49731e+06
51  27  0
51  28  3.97653e+06
51  29  0
51  30  9.21009e+06
51  31  1.25892e+07
51  32  4.55393e+06
51  33  1.58993e+07
51  34  9.1121e+06
51  35  1.28454e+07
51  36  1.36854e+07
51  37  1.83723e+07
51  38  1.0004e+07
51  39  6.95765e+06
51  40  1.67808e+06
51  41  6.75419e+06
51  42  6.40553e+06
51  43  7.3582e+06
51  44  1.57871e+07
51  45  0
51  46  0
51  47  8.8607e+06
51  48  0
51  49  6.771e+06
51  50  1.84226e+07
51  51  8.72138e+06
51  52  1.0807e+06
51  53  4.88358e+06
51  54  4.22065e+06
51  55  1.66732e+07
51  56  1.12722e+07
51  57  2.44477e+07
51  58  0
51  59  2.38455e+07
51  60  2.58001e+06
51  61  1.77553e+06
51  62  7.91811e+06
51  63  5.11666e+06
51  64  1.39198e+07
51  65  8.73308e+06
51  66  1.35858e+07
51  67  1.2063e+07
51  68  2.37432e+07
51  69  2.05579e+07
51  70  0
51  71  6.15766e+06
51  72  7.01316e+06
51  73  1.16128e+07
51  74  6.42552e+06
51  75  2.04902e+07
51  76  1.95643e+07
51  77  7.71692e+06
51  78  0
51  79  9.53784e+06
51  80  1.49401e+07
51  81  2.73439e+07
51  82  1.93854e+07
51  83  1.04209e+07
51  84  0
51  85  0
51  86  9.49995e+06
51  87  2.50226e+07
51  88  8.30662e+06
51  89  1.1986e+07
51  90  1.2673e+07
51  91  1.47681e+07
51  92  2.58056e+06
51  93  1.05602e+07
51  94  9.29161e+06
51  95  1.36007e+07
51  96  1.46933e+07
51  97  8.00268e+06
51  98  4.65185e+06
51  99  7.97472e+06
51  100  6.58249e+06
52  0  1.14315e+07
52  1  1.34229e+07
52  2  3.30513e+06
52  3  4.67336e+06
52  4  4.34754e+06
52  5  1.10793e+07
52  6  4.05746e+06
52  7  6.47585e+06
52  8  9.62345e+06
52  9  6.90461e+06
52  10  8.7654e+06
52  11  1.3162e+07
52  12  759263
52  13  333653
52  14  5.88421e+06
52  15  1.27134e+06
52  16  7.96401e+06
52  17  1.25957e+07
52  18  0
52  19  3.52934e+06
52  20  5.48587e+06
52  21  7.85368e+06
52  22  4.29914e+06
52  23  9.235e+06
52  24  9.25108e+06
52  25  7.88849e+06
52  26  2.5745e+06
52  27  0
52  28  1.14397e+07
52  29  8.7274e+06
52  30  2.15707e+07
52  31  1.02143e+06
52  32  1.01673e+07
52  33  0
52  34  1.30985e+07
52  35  1.94878e+07
52  36  8.9881e+06
52  37  7.60331e+06
52  38  1.37946e+07
52  39  1.52782e+07
52  40  2.36367e+06
52  41  7.58807e+06
52  42  1.39204e+07
52  43  1.16187e+07
52  44  3.07625e+06
52  45  0
52  46  4.55271e+06
52  47  1.4304e+07
52  48  5.69192e+06
52  49  0
52  50  4.30344e+06
52  51  5.60525e+06
52  52  1.50804e+06
52  53  564634
52  54  1.81204e+07
52  55  0
52  56  1.14923e+07
52  57  2.02177e+06
52  58  2.53471e+07
52  59  8.73451e+06
52  60  1.91421e+07
52  61  0
52  62  1.59412e+07
52  63  9.96322e+06
52  64  1.55303e+07
52  65  1.17452e+07
52  66  1.41142e+07
52  67  0
52  68  1.9424e+07
52  69  9.47934e+06
52  70  8.86821e+06
52  71  1.67477e+07
52  72  1.0741e+07
52  73  3.099e+07
52  74  1.42225e+07
52  75  1.82633e+07
52  76  0
52  77  2.03931e+07
52  78  1.52588e+07
52  79  2.33627e+07
52  80  1.141e+07
52  81  2.31169e+07
52  82  1.54473e+07
52  83  2.97437e+07
52  84  0
52  85  1.34006e+07
52  86  2.58418e+07
52  87  0
52  88  1.60406e+07
52  89  1.49254e+07
52  90  9.86471e+06
52  91  8.3987e+06
52  92  9.7276e+06
52  93  1.11722e+07
52  94  1.68995e+07
52  95  1.26616e+07
52  96  0
52  97  8.48762e+06
52  98  9.90604e+06
52  99  0
52  100  1.61812e+07
53  0  5.00483e+06
53  1  2.89756e+06
53  2  4.4115e+06
53  3  3.49289e+06
53  4  1.6792e+07
53  5  1.17702e+07
53  6  2.17923e+06
53  7  1.30982e+07
53  8  6.6859e+06
53  9  1.41178e+07
53  10  1.17853e+07
53  11  0
53  12  1.06236e+07
53  13  6.85921e+06
53  14  4.09406e+06
53  15  7.80419e+06
53  16  137698
53  17  5.26776e+06
53  18  1.22604e+07
53  19  0
53  20  9.24773e+06
53  21  8.35067e+06
53  22  9.24702e+06
53  23  9.2132e+06
53  24  1.0766e+07
53  25  1.39019e+06
53  26  702876
53  27  1.59236e+07
53  28  3.407e+06
53  29  0
53  30  5.22046e+06
53  31  9.86462e+06
53  32  1.52722e+07
53  33  1.24377e+07
53  34  7.99955e+06
53  35  0
53  36  7.24619e+06
53  37  1.57538e+07
53  38  5.96337e+06
53  39  1.15487e+07
53  40  1.64365e+06
53  41  1.08897e+07
53  42  2.12092e+07
53  43  1.1634e+07
53  44  1.52301e+07
53  45  8.42313e+06
53  46  1.12803e+07
53  47  1.11418e+07
53  48  3.93876e+06
53  49  0
53  50  5.34121e+06
53  51  1.82145e+07
53  52  1.05267e+07
53  53  2.22782e+07
53  54  8.71352e+06
53  55  1.71438e+07
53  56  8.76309e+06
53  57  1.53566e+06
53  58  0
53  59  4.90017e+06
53  60  1.42254e+07
53  61  2.34529e+07
53  62  1.3361e+07
53  63  1.27262e+07
53  64  1.24624e+07
53  65  7.86712e+06
53  66  4.35608e+06
53  67  1.41411e+07
53  68  6.73448e+06
53  69  4.1395e+06
53  70  1.11077e+07
53  71  1.75145e+07
53  72  6.53296e+06
53  73  0
53  74  1.1506e+07
53  75  1.88804e+07
53  76  1.161e+07
53  77  0
53  78  9.12189e+06
53  79  1.41314e+07
53  80  1.33449e+07
53  81  8.39826e+06
53  82  2.50173e+07
53  83  1.78162e+07
53  84  1.33368e+07
53  85  0
53  86  6.29523e+06
53  87  5.88514e+06
53  88  1.2466e+07
53  89  1.01851e+07
53  90  69521.3
53  91  7.63825e+06
53  92  1.28159e+07
53  93  9.97026e+06
53  94  9.79399e+06
53  95  1.10314e+07
53  96  1.39988e+07
53  97  1.67253e+07
53  98  1.74479e+07
53  99  1.05158e+06
53  100  0
54  0  1.73234e+07
54  1  0
54  2  1.53697e+07
54  3  3.38046e+06
54  4  3.72619e+06
54  5  3.97801e+06
54  6  2.71574e+06
54  7  3.40997e+06
54  8  1.21137e+07
54  9  5.7248e+06
54  10  1.76508e+07
54  11  6.3456e+06
54  12  5.07433e+06
54  13  1.10811e+07
54  14  7.88392e+06
54  15  5.84479e+06
54  16  1.33542e+07
54  17  6.14698e+06
54  18  8.07702e+06
54  19  7.74582e+06
54  20  1.07845e+07
54  21  0
54  22  5.86514e+06
54  23  8.12734e+06
54  24  9.15615e+06
54  25  7.64891e+06
54  26  6.1106e+06
54  27  9.15279e+06
54  28  8.65916e+06
54  29  0
54  30  9.98553e+06
54  31  5.50339e+06
54  32  3.22465e+06
54  33  8.64062e+06
54  34  1.2386e+07
54  35  1.76323e+06
54  36  1.27645e+07
54  37  1.21047e+07
54  38  6.10818e+06
54  39  0
54  40  2.88227e+06
54  41  4.81562e+06
54  42  7.71579e+06
54  43  0
54  44  1.19429e+07
54  45  1.90506e+07
54  46  1.00958e+07
54  47  1.03737e+07
54  48  0
54  49  0
54  50  1.2971e+07
54  51  4.99889e+06
54  52  1.59056e+07
54  53  2.70798e+06
54  54  2.02353e+07
54  55  1.70452e+07
54  56  1.10225e+07
54  57  1.71234e+07
54  58  1.17157e+07
54  59  2.72596e+07
54  60  1.69214e+07
54  61  9.80713e+06
54  62  1.4154e+07
54  63  1.5381e+07
54  64  1.94375e+07
54  65  9.20828e+06
54  66  2.02552e+07
54  67  2.87173e+07
54  68  209731
54  69  2.49377e+07
54  70  4.2016e+06
54  71  2.18409e+07
54  72  9.08837e+06
54  73  3.96368e+06
54  74  0
54  75  1.32175e+07
54  76  5.14853e+06
54  77  1.65461e+06
54  78  0
54  79  0
54  80  1.80835e+07
54  81  9.00934e+06
54  82  0
54  83  3.1034e+07
54  84  1.95171e+07
54  85  8.49983e+06
54  86  1.32395e+07
54  87  1.58281e+07
54  88  0
54  89  2.30162e+07
54  90  1.41818e+07
54  91  5.33199e+06
54  92  9.20487e+06
54  93  2.605e+06
54  94  1.09723e+07
54  95  1.49923e+07
54  96  1.30791e+07
54  97  1.4036e+07
54  98  3.07817e+07
54  99  9.17635e+06
54  100  6.80201e+06
55  0  6.0163e+06
55  1  6.48397e+06
55  2  3.63468e+06
55  3  3.10966e+06
55  4  1.27493e+07
55  5  7.3294e+06
55  6  5.21281e+06
55  7  1.30675e+07
55  8  1.18775e+07
55  9  1.56007e+06
55  10  4.57762e+06
55  11  7.20686e+06
55  12  5.74918e+06
55  13  8.11154e+06
55  14  1.10551e+06
55  15  5.98122e+06
55  16  3.41944e+06
55  17  1.02409e+07
55  18  0
55  19  4.41844e+06
55  20  1.02316e+07
55  21  0
55  22  1.04353e+07
55  23  1.25045e+07
55  24  4.59582e+06
55  25  1.84289e+07
55  26  1.6364e+07
55  27  8.16003e+06
55  28  7.28597e+06
55  29  913312
55  30  3.21297e+06
55  31  8.76224e+06
55  32  2.09797e+07
55  33  5.96634e+06
55  34  1.22775e+07
55  35  9.07796e+06
55  36  7.79385e+06
55  37  1.44706e+07
55  38  1.2272e+07
55  39  1.30998e+07
55  40  1.33595e+07
55  41  1.05314e+07
55  42  7.77999e+06
55  43  9.64232e+06
55  44  7.78581e+06
55  45  6.29754e+06
55  46  8.07559e+06
55  47  1.32842e+07
55  48  1.19327e+07
55  49  1.00468e+07
55  50  1.97961e+07
55  51  4.55767e+06
55  52  1.85702e+07
55  53  1.63252e+07
55  54  8.78322e+06
55  55  1.5855e+07
55  56  2.52643e+07
55  57  1.39687e+07
55  58  1.3887e+07
55  59  1.24474e+07
55  60  1.29841e+07
55  61  1.13356e+07
55  62  2.0686e+07
55  63  1.27036e+07
55  64  1.56436e+07
55  65  1.00037e+07
55  66  6.42805e+06
55  67  5.98346e+06
55  68  0
55  69  1.37914e+07
55  70  1.26995e+07
55  71  1.94285e+06
55  72  3.04033e+06
55  73  0
55  74  1.31818e+07
55  75  0
55  76  1.84916e+07
55  77  0
55  78  1.71886e+07
55  79  9.86302e+06
55  80  1.44615e+07
55  81  2.74357e+06
55  82  1.85738e+07
55  83  1.56644e+07
55  84  2.89627e+07
55  85  1.57933e+07
55  86  1.07549e+07
55  87  0
55  88  1.32587e+07
55  89  5.79738e+06
55  90  6.94612e+06
55  91  8.96687e+06
55  92  7.45606e+06
55  93  2.23379e+07
55  94  8.70866e+06
55  95  1.32271e+07
55  96  1.47428e+07
55  97  5.42122e+06
55  98  2.48954e+07
55  99  162085
55  100  7.55158e+06
56  0  1.43136e+07
56  1  7.22612e+06
56  2  8.48503e+06
56  3  7.54652e+06
56  4  1.86686e+07
56  5  1.87385e+06
56  6  7.2909e+06
56  7  9.20285e+06
56  8  0
56  9  1.43139e+07
56  10  0
56  11  5.0793e+06
56  12  2.12067e+07
56  13  3.72162e+06
56  14  6.83354e+06
56  15  3.08153e+06
56  16  1.749e+07
56  17  4.59046e+06
56  18  0
56  19  6.54051e+06
56  20  1.00964e+07
56  21  8.28354e+06
56  22  2.69317e+06
56  23  0
56  24  0
56  25  3.94707e+06
56  26  1.34921e+07
56  27  990001
56  28  1.08927e+07
56  29  1.98489e+07
56  30  9.51882e+06
56  31  8.34356e+06
56  32  7.90923e+06
56  33  4.01536e+06
56  34  1.30314e+07
56  35  5.40135e+06
56  36  7.53387e+06
56  37  6.64674e+06
56  38  8.89729e+06
56  39  1.49762e+07
56  40  6.64804e+06
56  41  5.65995e+06
56  42  9.19782e+06
56  43  9.79769e+06
56  44  1.86321e+07
56  45  0
56  46  1.85818e+07
56  47  1.01437e+07
56  48  0
56  49  1.56044e+07
56  50  1.00073e+07
56  51  1.3125e+07
56  52  1.38949e+07
56  53  2.75584e+07
56  54  1.51653e+07
56  55  0
56  56  1.31974e+07
56  57  7.64424e+06
56  58  3.71102e+06
56  59  1.18932e+07
56  60  8.78599e+06
56  61  1.92138e+07
56  62  1.56696e+07
56  63  1.12434e+07
56  64  2.59618e+07
56  65  1.24274e+07
56  66  6.46316e+06
56  67  3.24657e+06
56  68  1.0685e+07
56  69  1.09716e+07
56  70  5.75816e+06
56  71  8.28813e+06
56  72  1.80287e+07
56  73  1.91501e+07
56  74  5.03821e+06
56  75  0
56  76  7.59027e+06
56  77  1.79984e+06
56  78  8.46963e+06
56  79  1.45619e+07
56  80  2.03965e+07
56  81  9.33852e+06
56  82  1.83778e+07
56  83  2.89825e+07
56  84  8.88809e+06
56  85  3.85643e+06
56  86  1.29399e+07
56  87  2.38685e+07
56  88  9.49419e+06
56  89  0
56  90  1.2738e+07
56  91  6.10877e+06
56  92  1.16668e+07
56  93  1.33153e+07
56  94  1.40293e+07
56  95  7.38191e+06
56  96  0
56  97  5.2808e+06
56  98  1.64004e+07
56  99  2.27967e+07
56  100  2.06872e+07
57  0  4.13836e+06
57  1  2.76535e+06
57  2  1.44423e+07
57  3  2.10154e+07
57  4  7.88391e+06
57  5  1.60341e+07
57  6  0
57  7  1.10668e+07
57  8  490118
57  9  1.86673e+07
57  10  3.18087e+06
57  11  1.60216e+07
57  12  1.61601e+06
57  13  2.91797e+06
57  14  6.49179e+06
57  15  1.20037e+07
57  16  5.70733e+06
57  17  8.7928e+06
57  18  0
57  19  5.75977e+06
57  20  1.34889e+07
57  21  50193.2
57  22  9.08535e+06
57  23  8.48789e+06
57  24  9.09804e+06
57  25  1.3245e+07
57  26  3.33218e+06
57  27  1.57474e+07
57  28  4.44857e+06
57  29  4.90335e+06
57  30  0
57  31  731787
57  32  9.57479e+06
57  33  7.45742e+06
57  34  0
57  35  0
57  36  1.48331e+07
57  37  2.14404e+06
57  38  0
57  39  1.67791e+06
57  40  9.61126e+06
57  41  1.31213e+07
57  42  0
57  43  2.11156e+07
57  44  1.59047e+07
57  45  8.98019e+06
57  46  1.32005e+07
57  47  7.59356e+06
57  48  1.10728e+07
57  49  1.21745e+07
57  50  2.28177e+07
57  51  8.1693e+06
57  52  6.33322e+06
57  53  9.76157e+06
57  54  4.25236e+06
57  55  6.66339e+06
57  56  7.07666e+06
57  57  2.7065e+07
57  58  7.0772e+06
57  59  1.20709e+07
57  60  4.1433e+06
57  61  2.7688e+07
57  62  861209
57  63  1.66639e+06
57  64  2.11129e+07
57  65  1.15308e+07
57  66  1.61203e+07
57  67  1.07484e+07
57  68  7.83727e+06
57  69  1.65528e+07
57  70  2.5994e+07
57  71  1.45638e+07
57  72  8.76717e+06
57  73  0
57  74  1.57028e+07
57  75  1.50383e+07
57  76  1.08126e+07
57  77  1.62776e+07
57  78  1.09555e+07
57  79  2.04224e+07
57  80  2.0153e+06
57  81  4.26523e+06
57  82  0
57  83  2.61935e+07
57  84  1.19514e+07
57  85  1.98995e+07
57  86  2.13259e+07
57  87  1.81487e+07
57  88  2.7145e+06
57  89  2.9271e+07
57  90  0
57  91  1.88144e+07
57  92  6.97594e+06
57  93  1.74848e+07
57  94  1.65611e+07
57  95  1.09223e+07
57  96  0
57  97  0
57  98  485090
57  99  6.76734e+06
57  100  2.26182e+07
58  0  1.49295e+07
58  1  7.99911e+06
58  2  9.93707e+06
58  3  9.46048e+06
58  4  6.03196e+06
58  5  8.71215e+06
58  6  1.44555e+07
58  7  1.03836e+07
58  8  7.84233e+06
58  9  2.05005e+06
58  10  6.92305e+06
58  11  8.08717e+06
58  12  1.53126e+07
58  13  7.16812e+06
58  14  8.48044e+06
58  15  4.47166e+06
58  16  1.46504e+07
58  17  5.92787e+06
58  18  4.58333e+06
58  19  2.6023e+06
58  20  1.03699e+07
58  21  1.74393e+06
58  22  9.78135e+06
58  23  7.82234e+06
58  24  4.24e+06
58  25  0
58  26  4.62638e+06
58  27  1.21674e+07
58  28  1.38644e+07
58  29  5.27911e+06
58  30  1.26085e+07
58  31  1.35762e+07
58  32  0
58  33  3.72044e+06
58  34  1.50553e+07
58  35  1.76422e+06
58  36  2.07129e+07
58  37  0
58  38  6.85075e+06
58  39  9.0643e+06
58  40  8.8561e+06
58  41  1.34594e+07
58  42  9.78484e+06
58  43  1.12758e+07
58  44  8.34553e+06
58  45  6.52222e+06
58  46  6.70551e+06
58  47  7.04786e+06
58  48  1.60331e+07
58  49  1.29696e+07
58  50  1.19321e+07
58  51  1.04291e+07
58  52  0
58  53  1.78313e+07
58  54  6.94544e+06
58  55  1.93136e+07
58  56  5.28726e+06
58  57  1.24441e+07
58  58  8.02066e+06
58  59  1.78087e+07
58  60  4.46005e+06
58  61  1.89464e+06
58  62  1.80145e+07
58  63  0
58  64  1.1983e+07
58  65  2.71247e+07
58  66  8.72763e+06
58  67  0
58  68  2.61252e+07
58  69  2.32639e+07
58  70  1.09103e+07
58  71  2.87813e+07
58  72  9.70169e+06
58  73  2.39268e+07
58  74  2.07624e+07
58  75  1.48866e+07
58  76  2.27296e+07
58  77  1.69458e+07
58  78  2.47679e+07
58  79  2.0231e+07
58  80  2.51743e+07
58  81  5.91979e+06
58  82  0
58  83  1.15193e+07
58  84  2.99952e+07
58  85  0
58  86  1.98527e+07
58  87  5.90647e+06
58  88  1.28426e+07
58  89  9.4855e+06
58  90  2.572e+07
58  91  9.39262e+06
58  92  1.00285e+07
58  93  1.61797e+07
58  94  1.61555e+07
58  95  1.17797e+07
58  96  5.79069e+06
58  97  1.56741e+07
58  98  0
58  99  1.56306e+07
58  100  6.21008e+06
59  0  8.61672e+06
59  1  6.61983e+06
59  2  6.59415e+06
59  3  8.38263e+06
59  4  4.26909e+06
59  5  0
59  6  2.88184e+06
59  7  1.65774e+07
59  8  1.7178e+07
59  9  3.66583e+06
59  10  5.33464e+06
59  11  1.20065e+07
59  12  9.69404e+06
59  13  1.35325e+07
59  14  0
59  15  8.30238e+06
59  16  8.88797e+06
59  17  1.27372e+07
59  18  1.36195e+07
59  19  8.77019e+06
59  20  2.47762e+06
59  21  9.7938e+06
59  22  1.30472e+07
59  23  1.55166e+07
59  24  0
59  25  1.31025e+07
59  26  9.28178e+06
59  27  1.46841e+07
59  28  3.90157e+06
59  29  6.19958e+06
59  30  8.98335e+06
59  31  8.38237e+06
59  32  1.78228e+07
59  33  4.98708e+06
59  34  1.46829e+07
59  35  1.40951e+07
59  36  9.5773e+06
59  37  2.8151e+06
59  38  0
59  39  1.69763e+07
59  40  8.49794e+06
59  41  3.2699e+06
59  42  1.6352e+07
59  43  9.51357e+06
59  44  2.90124e+07
59  45  9.74798e+06
59  46  1.69893e+07
59  47  5.73334e+06
59  48  8.54284e+06
59  49  9.1037e+06
59  50  1.06756e+07
59  51  1.14538e+07
59  52  2.48819e+07
59  53  4.6964e+06
59  54  4.00653e+06
59  55  8.25771e+06
59  56  1.96963e+07
59  57  0
59  58  2.26454e+07
59  59  6.87358e+06
59  60  1.74174e+07
59  61  2.80085e+06
59  62  1.1608e+07
59  63  1.77717e+07
59  64  1.91101e+07
59  65  1.46599e+07
59  66  0
59  67  9.3411e+06
59  68  0
59  69  9.98747e+06
59  70  9.56998e+06
59  71  0
59  72  2.66222e+07
59  73  4.80602e+06
59  74  2.15332e+07
59  75  1.42234e+07
59  76  1.26585e+07
59  77  1.47767e+07
59  78  0
59  79  1.87096e+07
59  80  2.91868e+07
59  81  1.83519e+07
59  82  1.36015e+07
59  83  4.1238e+06
59  84  1.32832e+07
59  85  1.10387e+07
59  86  1.84929e+07
59  87  2.73752e+06
59  88  0
59  89  8.92149e+06
59  90  1.41134e+07
59  91  3.16798e+06
59  92  1.85302e+07
59  93  1.22115e+07
59  94  2.50306e+07
59  95  1.13018e+07
59  96  2.19565e+07
59  97  1.09314e+07
59  98  0
59  99  1.79769e+07
59  100  1.89352e+07
60  0  2.71818e+06
60  1  6.91186e+06
60  2  9.1545e+06
60  3  7.44581e+06
60  4  0
60  5  5.23976e+06
60  6  7.05299e+06
60  7  1.52927e+07
60  8  1.93229e+06
60  9  4.50459e+06
60  10  4.2454e+06
60  11  4.42134e+06
60  12  6.09427e+06
60  13  7.19205e+06
60  14  1.75567e+07
60  15  6.60068e+06
60  16  7.44976e+06
60  17  4.89539e+06
60  18  4.01413e+06
60  19  1.25344e+07
60  20  1.55215e+07
60  21  7.13356e+06
60  22  3.90561e+06
60  23  7.57729e+06
60  24  1.24315e+07
60  25  1.81774e+07
60  26  8.51234e+06
60  27  2.81476e+06
60  28  1.24006e+07
60  29  4.52514e+06
60  30  1.59491e+07
60  31  1.01902e+07
60  32  1.32165e+07
60  33  6.1654e+06
60  34  5.03752e+06
60  35  1.1051e+07
60  36  9.59487e+06
60  37  1.05615e+07
60  38  4.35162e+06
60  39  2.25452e+07
60  40  3.51428e+06
60  41  582166
60  42  9.48528e+06
60  43  4.97902e+06
60  44  7.90937e+06
60  45  2.35324e+06
60  46  4.94846e+06
60  47  2.09033e+07
60  48  1.24957e+07
60  49  9.30874e+06
60  50  7.65804e+06
60  51  4.60112e+06
60  52  8.41224e+06
60  53  7.95904e+06
60  54  9.06871e+06
60  55  4.41309e+06
60  56  0
60  57  2.23912e+07
60  58  2.19323e+07
60  59  1.17273e+07
60  60  1.18446e+07
60  61  1.45101e+07
60  62  9.09039e+06
60  63  1.32571e+07
60  64  7.29324e+06
60  65  2.32219e+07
60  66  1.08463e+07
60  67  0
60  68  1.55966e+07
60  69  2.28541e+06
60  70  1.70551e+07
60  71  2.90628e+06
60  72  1.64718e+07
60  73  2.2794e+07
60  74  1.42948e+07
60  75  1.54242e+07
60  76  2.48222e+06
60  77  5.61747e+06
60  78  1.30361e+07
60  79  0
60  80  5.80936e+06
60  81  2.31932e+07
60  82  1.18863e+07
60  83  0
60  84  2.40503e+07
60  85  1.1752e+07
60  86  4.05944e+06
60  87  8.20828e+06
60  88  7.82583e+06
60  89  1.2289e+07
60  90  1.34905e+07
60  91  1.23018e+06
60  92  1.8901e+07
60  93  0
60  94  1.31815e+07
60  95  1.13682e+07
60  96  0
60  97  2.0226e+07
60  98  0
60  99  9.4641e+06
60  100  1.29537e+07
61  0  9.52667e+06
61  1  3.1299e+06
61  2  9.72406e+06
61  3  7.13448e+06
61  4  6.46459e+06
61  5  1.62768e+06
61  6  5.80629e+06
61  7  7.90236e+06
61  8  5.32707e+06
61  9  6.50755e+06
61  10  0
61  11  1.21366e+07
61  12  3.45314e+06
61  13  1.16364e+07
61  14  9.18412e+06
61  15  1.17683e+07
61  16  6.28071e+06
61  17  7.51681e+06
61  18  1.02929e+07
61  19  6.52178e+06
61  20  977387
61  21  1.43867e+06
61  22  6.96541e+06
61  23  3.64204e+06
61  24  0
61  25  8.97541e+06
61  26  1.34225e+07
61  27  1.20704e+07
61  28  784485
61  29  1.73501e+07
61  30  2.51336e+06
61  31  2.5162e+06
61  32  3.18479e+06
61  33  6.46143e+06
61  34  0
61  35  1.15885e+07
61  36  1.53117e+07
61  37  0
61  38  7.27714e+06
61  39  1.56682e+07
61  40  7.9946e+06
61  41  1.40602e+06
61  42  9.14543e+06
61  43  4.06214e+07
61  44  9.84566e+06
61  45  4.60207e+06
61  46  1.25509e+07
61  47  1.17331e+07
61  48  1.11353e+07
61  49  0
61  50  1.53692e+07
61  51  7.38686e+06
61  52  2.56447e+07
61  53  1.66012e+07
61  54  1.03301e+07
61  55  497505
61  56  1.27656e+07
61  57  1.04904e+07
61  58  0
61  59  8.95093e+06
61  60  6.32048e+06
61  61  5.79696e+06
61  62  725824
61  63  1.73639e+07
61  64  6.26625e+06
61  65  1.54203e+07
61  66  1.29867e+07
61  67  1.95351e+07
61  68  0
61  69  5.80882e+06
61  70  0
61  71  5.02561e+06
61  72  1.45637e+07
61  73  5.43325e+06
61  74  0
61  75  1.61559e+07
61  76  8.93333e+06
61  77  0
61  78  1.69721e+07
61  79  0
61  80  1.27758e+07
61  81  1.23724e+07
61  82  1.50048e+07
61  83  1.96836e+07
61  84  8.44465e+06
61  85  1.01397e+07
61  86  1.37675e+07
61  87  1.41648e+07
61  88  1.36502e+06
61  89  0
61  90  4.59223e+06
61  91  1.43667e+07
61  92  4.71898e+06
61  93  8.26418e+06
61  94  27488.2
61  95  0
61  96  1.23273e+07
61  97  8.47293e+06
61  98  4.20166e+06
61  99  2.45055e+06
61  100  525592
62  0  1.116e+07
62  1  8.65543e+06
62  2  1.29992e+07
62  3  1.79446e+07
62  4  6.51144e+06
62  5  9.67325e+06
62  6  5.13871e+06
62  7  1.09127e+07
62  8  7.30061e+06
62  9  1.3198e+07
62  10  4.18863e+06
62  11  77952.4
62  12  8.05527e+06
62  13  1.0227e+07
62  14  1.00859e+07
62  15  6.57393e+06
62  16  9.8306e+06
62  17  3.67498e+06
62  18  8.27534e+06
62  19  2.48677e+06
62  20  1.22358e+07
62  21  8.50649e+06
62  22  5.2329e+06
62  23  1.35365e+07
62  24  1.97799e+07
62  25  1.43107e+07
62  26  8.32367e+06
62  27  3.71021e+06
62  28  6.68824e+06
62  29  1.13435e+07
62  30  6.02923e+06
62  31  2.61339e+07
62  32  9.09282e+06
62  33  9.85063e+06
62  34  1.10171e+07
62  35  0
62  36  1.37389e+07
62  37  3.17311e+06
62  38  3.21908e+06
62  39  2.09292e+07
62  40  1.64928e+06
62  41  0
62  42  8.29378e+06
62  43  9.11151e+06
62  44  7.55963e+06
62  45  5.48678e+06
62  46  1.74902e+07
62  47  1.74172e+07
62  48  1.60781e+07
62  49  9.36006e+06
62  50  1.05461e+07
62  51  1.90886e+07
62  52  0
62  53  7.54582e+06
62  54  8.78669e+06
62  55  7.91431e+06
62  56  9.13333e+06
62  57  1.26075e+07
62  58  1.27884e+07
62  59  4.97323e+06
62  60  0
62  61  2.3043e+07
62  62  1.49375e+07
62  63  8.86594e+06
62  64  1.58018e+07
62  65  5.73268e+06
62  66  1.34985e+07
62  67  1.32756e+07
62  68  1.75356e+07
62  69  2.29648e+07
62  70  1.46605e+07
62  71  2.63921e+07
62  72  1.61573e+07
62  73  2.51749e+07
62  74  6.58742e+06
62  75  5.76163e+06
62  76  0
62  77  1.6153e+07
62  78  0
62  79  1.11054e+07
62  80  1.16823e+07
62  81  1.68612e+07
62  82  1.77118e+07
62  83  2.3638e+07
62  84  2.0363e+07
62  85  6.99514e+06
62  86  3.86931e+07
62  87  6.54957e+06
62  88  2.22253e+07
62  89  0
62  90  1.91781e+07
62  91  3.69857e+06
62  92  9.36012e+06
62  93  3.98033e+06
62  94  2.11984e+07
62  95  1.64683e+07
62  96  0
62  97  2.58701e+07
62  98  3.25286e+06
62  99  1.15931e+07
62  100  0
63  0  1.86043e+07
63  1  1.75919e+07
63  2  4.10875e+06
63  3  1.80969e+07
63  4  1.16902e+07
63  5  6.84302e+06
63  6  1.02178e+07
63  7  1.43018e+07
