row  column  (images_14_017.edf Zn-K*images_14_017.edf Ar-K**(2.3))
50  32  7.18477e+07
50  33  8.3466e+07
50  34  9.83807e+07
50  35  9.17625e+07
50  36  7.94639e+07
50  37  6.99884e+07
50  38  7.24473e+07
50  39  1.14991e+08
50  40  7.02096e+07
50  41  6.71136e+07
50  42  5.5636e+07
50  43  1.01021e+08
50  44  6.17012e+07
50  45  4.69959e+07
50  46  4.60609e+07
50  47  3.83038e+07
50  48  2.85406e+07
50  49  4.821e+07
50  50  4.02902e+07
50  51  9.18305e+07
50  52  4.64729e+07
50  53  4.50211e+07
50  54  6.67444e+07
50  55  8.54934e+07
50  56  7.11759e+07
50  57  5.96245e+07
50  58  4.3286e+07
50  59  4.49278e+07
50  60  4.20478e+07
50  61  6.8034e+07
50  62  5.0054e+07
50  63  6.89258e+07
50  64  5.39062e+07
50  65  3.62594e+07
50  66  7.72056e+07
50  67  4.63292e+07
50  68  6.17091e+07
50  69  1.07844e+08
50  70  1.09297e+08
50  71  7.53375e+07
50  72  0
50  73  4.43065e+07
50  74  4.81428e+07
50  75  3.03613e+07
50  76  6.15195e+07
50  77  5.75183e+07
50  78  7.19068e+07
50  79  6.6349e+07
50  80  4.95351e+07
50  81  0
50  82  6.14957e+07
50  83  4.75203e+07
50  84  4.14365e+07
50  85  4.37334e+07
50  86  3.33711e+07
50  87  5.70956e+07
50  88  8.40801e+07
50  89  4.71367e+07
50  90  4.69014e+07
50  91  4.95725e+07
50  92  5.61451e+07
50  93  7.49494e+07
50  94  4.20084e+07
50  95  6.35595e+07
50  96  4.93737e+07
50  97  3.47922e+07
50  98  4.4137e+07
50  99  5.43434e+07
50  100  0
51  0  3.98483e+07
51  1  2.77447e+07
51  2  4.12239e+07
51  3  2.98168e+07
51  4  3.28486e+07
51  5  4.48993e+07
51  6  3.95629e+07
51  7  3.87044e+07
51  8  5.51392e+07
51  9  6.05652e+07
51  10  3.50412e+07
51  11  5.5723e+07
51  12  1.30796e+08
51  13  3.65833e+07
51  14  7.15719e+07
51  15  5.55107e+07
51  16  7.01625e+07
51  17  8.61504e+07
51  18  1.04335e+08
51  19  6.0154e+07
51  20  3.97178e+07
51  21  2.98278e+07
51  22  5.22631e+07
51  23  8.28761e+07
51  24  7.29511e+07
51  25  1.26626e+08
51  26  8.44827e+07
51  27  1.27482e+08
51  28  5.55904e+07
51  29  1.28249e+08
51  30  9.29399e+07
51  31  9.91812e+07
51  32  7.23245e+07
51  33  7.01402e+07
51  34  9.65889e+07
51  35  8.38089e+07
51  36  6.25235e+07
51  37  6.65025e+07
51  38  5.23097e+07
51  39  8.6101e+07
51  40  9.01943e+07
51  41  7.12413e+07
51  42  5.83169e+07
51  43  8.41669e+07
51  44  4.69754e+07
51  45  6.42094e+07
51  46  2.2007e+07
51  47  3.56662e+07
51  48  5.30577e+07
51  49  2.89084e+07
51  50  4.32729e+07
51  51  3.28415e+07
51  52  5.29727e+07
51  53  5.1699e+07
51  54  8.95631e+07
51  55  0
51  56  6.92674e+07
51  57  7.83534e+07
51  58  6.50854e+07
51  59  8.21887e+07
51  60  5.9915e+07
51  61  7.90208e+07
51  62  6.92802e+07
51  63  9.02146e+07
51  64  6.92659e+07
51  65  4.85153e+07
51  66  6.35209e+07
51  67  3.62058e+07
51  68  1.13048e+08
51  69  9.62782e+07
51  70  1.25559e+08
51  71  7.52982e+07
51  72  5.67149e+07
51  73  6.49087e+07
51  74  1.31645e+07
51  75  4.13008e+07
51  76  2.81308e+07
51  77  4.97153e+07
51  78  9.31331e+07
51  79  5.26593e+07
51  80  6.40353e+07
51  81  5.30806e+07
51  82  6.92469e+07
51  83  7.1064e+07
51  84  2.55251e+07
51  85  7.57064e+07
51  86  3.97481e+07
51  87  7.19813e+07
51  88  4.45553e+07
51  89  4.7652e+07
51  90  4.76587e+07
51  91  3.2742e+07
51  92  7.0202e+07
51  93  4.09978e+07
51  94  5.81601e+07
51  95  6.24578e+07
51  96  4.50315e+07
51  97  5.39093e+07
51  98  5.16111e+07
51  99  6.6721e+07
51  100  3.59651e+07
52  0  4.60888e+07
52  1  5.00888e+07
52  2  3.46002e+07
52  3  4.16979e+07
52  4  3.78763e+07
52  5  5.10677e+07
52  6  5.68258e+07
52  7  1.21242e+07
52  8  5.64567e+07
52  9  4.02511e+07
52  10  8.75924e+07
52  11  5.22649e+07
52  12  1.22013e+08
52  13  6.16242e+07
52  14  7.2308e+07
52  15  3.86898e+07
52  16  1.11995e+08
52  17  7.16707e+07
52  18  9.41993e+07
52  19  2.65585e+07
52  20  4.20703e+07
52  21  6.11768e+07
52  22  2.23433e+07
52  23  7.22066e+07
52  24  8.2828e+07
52  25  1.2677e+08
52  26  8.50514e+07
52  27  5.4371e+07
52  28  6.34809e+07
52  29  9.65219e+07
52  30  1.56133e+08
52  31  1.08056e+08
52  32  8.52785e+07
52  33  1.29351e+08
52  34  9.35362e+07
52  35  1.06193e+08
52  36  6.95333e+07
52  37  5.52069e+07
52  38  9.58587e+07
52  39  1.35577e+08
52  40  0
52  41  4.38322e+07
52  42  5.32397e+07
52  43  6.3447e+07
52  44  4.83018e+07
52  45  4.1322e+07
52  46  5.02506e+07
52  47  3.73477e+07
52  48  4.82387e+07
52  49  9.4269e+07
52  50  3.57153e+07
52  51  6.06553e+07
52  52  0
52  53  9.56935e+07
52  54  3.20155e+07
52  55  5.90353e+07
52  56  6.98579e+07
52  57  1.11022e+08
52  58  2.768e+07
52  59  5.13281e+07
52  60  5.76565e+07
52  61  7.34182e+07
52  62  7.53363e+07
52  63  7.23842e+07
52  64  6.90852e+07
52  65  7.03292e+07
52  66  5.97849e+07
52  67  4.26901e+07
52  68  8.60869e+07
52  69  9.20533e+07
52  70  1.13473e+08
52  71  6.1678e+07
52  72  8.47566e+07
52  73  6.72333e+07
52  74  6.1105e+07
52  75  4.39698e+07
52  76  5.2126e+07
52  77  3.60153e+07
52  78  6.32248e+07
52  79  4.113e+07
52  80  7.41618e+07
52  81  7.6038e+07
52  82  1.14695e+08
52  83  6.03581e+07
52  84  3.90665e+07
52  85  7.6317e+07
52  86  8.30657e+07
52  87  4.11764e+07
52  88  2.67939e+07
52  89  4.07227e+07
52  90  6.64139e+07
52  91  3.80329e+07
52  92  2.59977e+07
52  93  5.35875e+07
52  94  2.95524e+07
52  95  4.33894e+07
52  96  3.92362e+07
52  97  5.59246e+07
52  98  7.58946e+07
52  99  8.24969e+07
52  100  3.92054e+07
53  0  5.30683e+07
53  1  2.95494e+07
53  2  4.05515e+07
53  3  3.72241e+07
53  4  4.89257e+07
53  5  3.61244e+07
53  6  1.03354e+08
53  7  5.35609e+07
53  8  6.33622e+07
53  9  4.68338e+07
53  10  7.37851e+07
53  11  8.26176e+07
53  12  9.27471e+07
53  13  6.60096e+07
53  14  9.87588e+07
53  15  1.11845e+08
53  16  7.21616e+07
53  17  8.41997e+07
53  18  4.99643e+07
53  19  4.37893e+06
53  20  6.11514e+07
53  21  6.23661e+07
53  22  5.95852e+07
53  23  6.41319e+07
53  24  9.78841e+07
53  25  1.21692e+08
53  26  7.54912e+07
53  27  7.87347e+07
53  28  7.05085e+07
53  29  8.72152e+07
53  30  1.38391e+08
53  31  1.1393e+08
53  32  7.80822e+07
53  33  6.69758e+07
53  34  7.27072e+07
53  35  7.13194e+07
53  36  1.10455e+08
53  37  7.27519e+07
53  38  5.10468e+07
53  39  8.74379e+07
53  40  6.3145e+07
53  41  3.81699e+07
53  42  5.18439e+07
53  43  4.89393e+07
53  44  7.04404e+07
53  45  4.63761e+07
53  46  3.84986e+07
53  47  3.08897e+07
53  48  3.82641e+07
53  49  3.24601e+07
53  50  7.74667e+07
53  51  4.40753e+07
53  52  4.41843e+07
53  53  7.50332e+07
53  54  5.16758e+07
53  55  1.09774e+08
53  56  8.12266e+07
53  57  1.31669e+08
53  58  6.40513e+07
53  59  5.0416e+07
53  60  8.58656e+07
53  61  6.29272e+07
53  62  7.14598e+07
53  63  6.53343e+07
53  64  6.04763e+07
53  65  6.02712e+07
53  66  3.27795e+07
53  67  5.88576e+07
53  68  5.60617e+07
53  69  1.3939e+08
53  70  7.40099e+07
53  71  6.2141e+07
53  72  6.38919e+07
53  73  6.08486e+07
53  74  3.62684e+07
53  75  4.8272e+07
53  76  6.03935e+07
53  77  5.1713e+07
53  78  5.49843e+07
53  79  6.02665e+07
53  80  5.27381e+07
53  81  4.57413e+07
53  82  5.18855e+07
53  83  7.93027e+07
53  84  2.55465e+07
53  85  4.05604e+07
53  86  2.64205e+07
53  87  2.24214e+07
53  88  3.99094e+07
53  89  5.11313e+07
53  90  3.73585e+07
53  91  6.27438e+07
53  92  4.7188e+07
53  93  3.28567e+07
53  94  0
53  95  3.75704e+07
53  96  2.88237e+07
53  97  6.47428e+07
53  98  6.68395e+07
53  99  1.02215e+08
53  100  9.45208e+07
54  0  0
54  1  1.77967e+07
54  2  2.38621e+07
54  3  3.87847e+07
54  4  3.6724e+07
54  5  1.00375e+08
54  6  5.11607e+07
54  7  7.62472e+07
54  8  4.59126e+07
54  9  4.21028e+07
54  10  7.15113e+07
54  11  5.7722e+07
54  12  7.38632e+07
54  13  7.44188e+07
54  14  6.29213e+07
54  15  1.11374e+08
54  16  9.01407e+07
54  17  6.66019e+07
54  18  6.79061e+07
54  19  4.96256e+07
54  20  2.34567e+07
54  21  3.97055e+07
54  22  7.99585e+07
54  23  7.46e+07
54  24  8.56752e+07
54  25  6.63336e+07
54  26  7.36536e+07
54  27  7.46869e+07
54  28  9.81303e+07
54  29  1.47761e+08
54  30  7.8925e+07
54  31  8.32636e+07
54  32  5.92505e+07
54  33  8.3064e+07
54  34  6.59709e+07
54  35  7.77194e+07
54  36  7.58223e+07
54  37  7.09054e+07
54  38  6.23975e+07
54  39  6.81079e+07
54  40  5.88408e+07
54  41  9.40324e+07
54  42  1.10252e+08
54  43  5.30287e+07
54  44  7.27165e+07
54  45  3.56508e+07
54  46  3.9619e+07
54  47  5.88801e+07
54  48  4.34038e+07
54  49  8.02307e+07
54  50  1.87315e+07
54  51  2.99649e+07
54  52  6.50959e+07
54  53  7.2438e+07
54  54  5.86888e+07
54  55  8.81514e+07
54  56  5.40533e+07
54  57  3.47099e+07
54  58  9.32525e+07
54  59  8.04846e+07
54  60  6.30563e+07
54  61  7.92458e+07
54  62  6.47294e+07
54  63  8.00704e+07
54  64  6.43499e+07
54  65  4.41433e+07
54  66  6.429e+07
54  67  7.3276e+07
54  68  1.10085e+08
54  69  1.1997e+08
54  70  1.40873e+08
54  71  5.72283e+07
54  72  6.24805e+07
54  73  9.3567e+07
54  74  3.06254e+07
54  75  7.90266e+07
54  76  7.92134e+07
54  77  8.57377e+07
54  78  2.69401e+07
54  79  5.01227e+07
54  80  6.42192e+07
54  81  5.39143e+07
54  82  5.38393e+07
54  83  4.73469e+07
54  84  2.71023e+07
54  85  5.96936e+07
54  86  3.7565e+07
54  87  4.85023e+07
54  88  4.11528e+07
54  89  2.6254e+07
54  90  5.52321e+07
54  91  4.63406e+07
54  92  4.25095e+07
54  93  4.23616e+07
54  94  3.35608e+07
54  95  5.68434e+07
54  96  7.44464e+07
54  97  4.16051e+07
54  98  6.64058e+07
54  99  7.60667e+07
54  100  6.78234e+07
55  0  3.98053e+07
55  1  2.3344e+07
55  2  2.47383e+07
55  3  2.66729e+07
55  4  5.60234e+07
55  5  3.36254e+07
55  6  3.27376e+07
55  7  5.7356e+07
55  8  3.53733e+07
55  9  4.10952e+07
55  10  0
55  11  6.16309e+07
55  12  5.98044e+07
55  13  1.0253e+08
55  14  4.61604e+07
55  15  7.01618e+07
55  16  6.81254e+07
55  17  1.12314e+08
55  18  1.02356e+08
55  19  5.59433e+07
55  20  4.28325e+07
55  21  5.91382e+07
55  22  3.74165e+07
55  23  7.06981e+07
55  24  6.3829e+07
55  25  7.90305e+07
55  26  8.03494e+07
55  27  7.84162e+07
55  28  8.74875e+07
55  29  1.01994e+08
55  30  8.78852e+07
55  31  7.62146e+07
55  32  7.39776e+07
55  33  8.16134e+07
55  34  6.43506e+07
55  35  6.26721e+07
55  36  1.0045e+08
55  37  9.92245e+07
55  38  7.41433e+07
55  39  6.05195e+07
55  40  5.92632e+07
55  41  3.39687e+07
55  42  5.59124e+07
55  43  4.91768e+07
55  44  4.88152e+07
55  45  4.8696e+07
55  46  4.08636e+07
55  47  2.26412e+07
55  48  4.33652e+07
55  49  5.2683e+07
55  50  2.23959e+07
55  51  3.85449e+07
55  52  7.48529e+07
55  53  6.61669e+07
55  54  6.62112e+07
55  55  1.10812e+08
55  56  8.73149e+07
55  57  7.5694e+07
55  58  5.66575e+07
55  59  5.08668e+07
55  60  6.73066e+07
55  61  7.72793e+07
55  62  6.68751e+07
55  63  7.75795e+07
55  64  3.15778e+07
55  65  5.02931e+07
55  66  6.32708e+07
55  67  4.2144e+07
55  68  7.67018e+07
55  69  7.17822e+07
55  70  7.79825e+07
55  71  3.29716e+07
55  72  3.67423e+07
55  73  7.99627e+07
55  74  5.22238e+07
55  75  4.41441e+07
55  76  3.71495e+07
55  77  7.02625e+07
55  78  3.44058e+07
55  79  6.05996e+07
55  80  6.0968e+07
55  81  4.40337e+07
55  82  5.02629e+07
55  83  5.96935e+07
55  84  6.17208e+07
55  85  3.59346e+07
55  86  5.12631e+07
55  87  7.54366e+07
55  88  4.82489e+07
55  89  0
55  90  5.91039e+07
55  91  5.23987e+07
55  92  5.41288e+07
55  93  7.04084e+07
55  94  4.4362e+07
55  95  3.64773e+07
55  96  6.11451e+07
55  97  4.29732e+07
55  98  3.14673e+07
55  99  4.2429e+07
55  100  4.17614e+07
56  0  3.13885e+07
56  1  5.12246e+07
56  2  2.42861e+07
56  3  3.14402e+07
56  4  4.18489e+07
56  5  5.08527e+07
56  6  7.05125e+07
56  7  5.99986e+07
56  8  1.09576e+08
56  9  5.37918e+07
56  10  1.1032e+08
56  11  5.20647e+07
56  12  6.59411e+07
56  13  8.41713e+07
56  14  1.16357e+08
56  15  5.43311e+07
56  16  6.61768e+07
56  17  6.67609e+07
56  18  5.6368e+07
56  19  4.78678e+07
56  20  2.90445e+07
56  21  5.77901e+07
56  22  4.69901e+07
56  23  8.13121e+07
56  24  5.30714e+07
56  25  7.03275e+07
56  26  6.15973e+07
56  27  7.97347e+07
56  28  9.68365e+07
56  29  8.5531e+07
56  30  7.65648e+07
56  31  7.82591e+07
56  32  9.67309e+07
56  33  6.74304e+07
56  34  7.70341e+07
56  35  7.89906e+07
56  36  8.20492e+07
56  37  8.78689e+07
56  38  6.83318e+07
56  39  7.86559e+07
56  40  1.14749e+08
56  41  5.4313e+07
56  42  2.77639e+07
56  43  9.70145e+07
56  44  2.613e+07
56  45  7.30108e+07
56  46  2.87307e+07
56  47  6.41146e+07
56  48  4.33041e+07
56  49  6.35273e+07
56  50  4.7165e+07
56  51  4.41742e+07
56  52  4.94618e+07
56  53  7.16196e+07
56  54  5.64258e+07
56  55  1.04455e+08
56  56  7.37382e+07
56  57  1.13477e+08
56  58  5.15622e+07
56  59  5.99666e+07
56  60  7.44982e+07
56  61  7.53212e+07
56  62  8.86646e+07
56  63  8.06224e+07
56  64  5.9497e+07
56  65  4.16154e+07
56  66  5.78476e+07
56  67  7.62078e+07
56  68  5.51012e+07
56  69  9.85087e+07
56  70  7.82492e+07
56  71  4.57518e+07
56  72  7.70293e+07
56  73  6.21116e+07
56  74  9.71086e+07
56  75  5.94377e+07
56  76  6.8506e+07
56  77  8.92986e+07
56  78  5.49033e+07
56  79  3.97413e+07
56  80  5.15914e+07
56  81  6.97448e+07
56  82  4.84789e+07
56  83  1.18036e+08
56  84  5.52756e+07
56  85  4.6482e+07
56  86  6.63257e+07
56  87  4.2433e+07
56  88  2.83166e+07
56  89  3.35057e+07
56  90  5.17185e+07
56  91  4.53108e+07
56  92  5.1351e+07
56  93  7.13958e+07
56  94  4.54227e+07
56  95  4.32122e+07
56  96  7.07109e+07
56  97  3.48018e+07
56  98  0
56  99  4.74021e+07
56  100  7.52387e+07
57  0  2.77397e+07
57  1  4.7502e+07
57  2  2.2124e+07
57  3  4.21585e+07
57  4  6.38609e+07
57  5  3.8589e+07
57  6  4.2746e+07
57  7  7.08592e+07
57  8  5.08379e+07
57  9  6.57211e+07
57  10  7.92388e+07
57  11  6.13261e+07
57  12  1.05883e+08
57  13  8.2743e+07
57  14  6.68624e+07
57  15  5.63558e+07
57  16  8.1789e+07
57  17  4.20274e+07
57  18  4.99188e+07
57  19  4.98439e+07
57  20  5.76656e+07
57  21  2.4585e+07
57  22  6.06631e+07
57  23  7.04721e+07
57  24  6.35415e+07
57  25  8.02946e+07
57  26  5.51674e+07
57  27  8.48314e+07
57  28  8.16095e+07
57  29  6.9684e+07
57  30  1.19233e+08
57  31  9.83287e+07
57  32  1.1179e+08
57  33  4.62907e+07
57  34  1.0798e+08
57  35  1.04656e+08
57  36  1.25149e+08
57  37  1.24777e+08
57  38  8.30052e+07
57  39  1.08161e+08
57  40  4.09082e+07
57  41  0
57  42  4.16721e+07
57  43  6.95489e+07
57  44  2.63917e+07
57  45  4.66673e+07
57  46  4.63123e+07
57  47  3.42926e+07
57  48  6.74847e+07
57  49  5.19755e+07
57  50  4.55707e+07
57  51  5.49878e+07
57  52  5.63434e+07
57  53  6.09242e+07
57  54  7.70342e+07
57  55  7.37554e+07
57  56  5.50866e+07
57  57  5.27843e+07
57  58  5.60134e+07
57  59  1.04767e+08
57  60  4.19993e+07
57  61  7.60543e+07
57  62  1.14617e+08
57  63  8.20876e+07
57  64  3.15632e+07
57  65  4.50532e+07
57  66  3.91146e+07
57  67  7.29896e+07
57  68  1.17587e+08
57  69  1.296e+08
57  70  8.76025e+07
57  71  6.72402e+07
57  72  7.38405e+07
57  73  8.68421e+07
57  74  3.80207e+07
57  75  5.82429e+07
57  76  5.30157e+07
57  77  7.4718e+07
57  78  3.90222e+07
57  79  6.07905e+07
57  80  5.17945e+07
57  81  2.86365e+07
57  82  7.09484e+07
57  83  3.07614e+07
57  84  3.12657e+07
57  85  4.28381e+07
57  86  6.31248e+07
57  87  5.14665e+07
57  88  3.97438e+07
57  89  4.91177e+07
57  90  5.63476e+07
57  91  4.50179e+07
57  92  3.78506e+07
57  93  9.63042e+07
57  94  6.49222e+07
57  95  1.45738e+07
57  96  9.0411e+07
57  97  6.24585e+07
57  98  6.73399e+07
57  99  7.24349e+07
57  100  4.24768e+07
58  0  2.57881e+07
58  1  3.24852e+07
58  2  1.67634e+07
58  3  7.04822e+07
58  4  4.53962e+07
58  5  6.14647e+07
58  6  9.00879e+07
58  7  3.73216e+07
58  8  5.95946e+07
58  9  4.45706e+07
58  10  5.81571e+07
58  11  3.91355e+07
58  12  3.88889e+07
58  13  5.4795e+07
58  14  5.85787e+07
58  15  5.81023e+07
58  16  5.94027e+07
58  17  3.0883e+07
58  18  1.94052e+07
58  19  3.09127e+07
58  20  4.37923e+07
58  21  1.1154e+08
58  22  5.99928e+07
58  23  6.72735e+07
58  24  6.00287e+07
58  25  6.32761e+07
58  26  7.82676e+07
58  27  8.36498e+07
58  28  9.33783e+07
58  29  8.38537e+07
58  30  7.53298e+07
58  31  9.72845e+07
58  32  1.13024e+08
58  33  8.2776e+07
58  34  6.39009e+07
58  35  1.16634e+08
58  36  7.92614e+07
58  37  1.09339e+08
58  38  6.45699e+07
58  39  6.64232e+07
58  40  5.49157e+07
58  41  6.52252e+07
58  42  4.98963e+07
58  43  5.29115e+07
58  44  4.9429e+07
58  45  6.23624e+07
58  46  7.17524e+07
58  47  4.47604e+07
58  48  4.7595e+07
58  49  5.50511e+07
58  50  6.60742e+07
58  51  6.02921e+07
58  52  6.05213e+07
58  53  5.79718e+07
58  54  1.26571e+08
58  55  8.77273e+07
58  56  7.74304e+07
58  57  1.13754e+08
58  58  4.9519e+07
58  59  6.64307e+07
58  60  9.88393e+07
58  61  6.21426e+07
58  62  8.3425e+07
58  63  4.36935e+07
58  64  4.52372e+07
58  65  4.86012e+07
58  66  4.5026e+07
58  67  1.11712e+08
58  68  7.67837e+07
58  69  7.27465e+07
58  70  9.66971e+07
58  71  7.55643e+07
58  72  7.19783e+07
58  73  8.16277e+07
58  74  8.14402e+07
58  75  5.90266e+07
58  76  5.17076e+07
58  77  6.35542e+07
58  78  1.15253e+08
58  79  4.8514e+07
58  80  7.61476e+07
58  81  4.40197e+07
58  82  5.43169e+07
58  83  6.55473e+07
58  84  4.96249e+07
58  85  7.46719e+07
58  86  2.8505e+07
58  87  6.49839e+07
58  88  4.22514e+07
58  89  6.71749e+07
58  90  3.38016e+07
58  91  9.43062e+07
58  92  5.83416e+07
58  93  5.56253e+07
58  94  6.52529e+07
58  95  2.72852e+07
58  96  9.98045e+07
58  97  3.43925e+07
58  98  7.99606e+07
58  99  6.03497e+07
58  100  7.08341e+07
59  0  0
59  1  2.2973e+07
59  2  2.23939e+07
59  3  5.61251e+07
59  4  3.80864e+07
59  5  5.33612e+07
59  6  3.51019e+07
59  7  6.3227e+07
59  8  5.53654e+07
59  9  6.92735e+07
59  10  3.7594e+07
59  11  7.42941e+07
59  12  8.50084e+07
59  13  7.72723e+07
59  14  6.41939e+07
59  15  6.24559e+07
59  16  3.25001e+07
59  17  1.52731e+07
59  18  1.62174e+07
59  19  4.78164e+07
59  20  4.68993e+07
59  21  3.19555e+07
59  22  5.57536e+07
59  23  4.98157e+07
59  24  6.62892e+07
59  25  6.31986e+07
59  26  7.68023e+07
59  27  8.20424e+07
59  28  1.10907e+08
59  29  6.36968e+07
59  30  1.04114e+08
59  31  8.58477e+07
59  32  8.4818e+07
59  33  1.05529e+08
59  34  1.01273e+08
59  35  9.05334e+07
59  36  5.33451e+07
59  37  8.59151e+07
59  38  7.38309e+07
59  39  7.35843e+07
59  40  5.43933e+07
59  41  6.19875e+07
59  42  5.55288e+07
59  43  7.43291e+07
59  44  4.61406e+07
59  45  6.65821e+07
59  46  4.68116e+07
59  47  2.96396e+07
59  48  4.87208e+07
59  49  5.71399e+07
59  50  5.25099e+07
59  51  5.66037e+07
59  52  3.99954e+07
59  53  8.9554e+07
59  54  8.03332e+07
59  55  8.36259e+07
59  56  6.61011e+07
59  57  1.1255e+08
59  58  6.66471e+07
59  59  9.2201e+07
59  60  6.71075e+07
59  61  7.05589e+07
59  62  7.88441e+07
59  63  5.48019e+07
59  64  3.69628e+07
59  65  3.14719e+07
59  66  1.15866e+08
59  67  6.26184e+07
59  68  7.12961e+07
59  69  7.81647e+07
59  70  7.63383e+07
59  71  6.80206e+07
59  72  7.51831e+07
59  73  8.622e+07
59  74  0
59  75  4.95769e+07
59  76  4.77937e+07
59  77  8.17191e+07
59  78  6.85792e+07
59  79  3.37059e+07
59  80  8.61167e+07
59  81  5.64114e+07
59  82  5.43662e+07
59  83  7.09383e+07
59  84  5.82439e+07
59  85  2.54405e+07
59  86  2.53157e+07
59  87  3.51479e+07
59  88  6.65418e+07
59  89  3.38396e+07
59  90  3.84535e+07
59  91  9.46673e+07
59  92  6.0029e+07
59  93  9.47059e+07
59  94  1.81341e+07
59  95  4.58346e+07
59  96  5.68875e+07
59  97  9.13315e+07
59  98  5.77121e+07
59  99  1.03675e+08
59  100  5.14214e+07
60  0  4.24923e+07
60  1  2.938e+07
60  2  1.62679e+07
60  3  1.47192e+07
60  4  4.77831e+07
60  5  4.03565e+07
60  6  1.27954e+07
60  7  4.88497e+07
60  8  7.29922e+07
60  9  4.55648e+07
60  10  5.95825e+07
60  11  4.89317e+07
60  12  6.14431e+07
60  13  7.17643e+07
60  14  8.40572e+07
60  15  4.80038e+07
60  16  3.30028e+07
60  17  3.7647e+07
60  18  3.80381e+07
60  19  4.89843e+07
60  20  4.63352e+07
60  21  5.76165e+07
60  22  8.37752e+07
60  23  6.60826e+07
60  24  7.87744e+07
60  25  5.38444e+07
60  26  9.80946e+07
60  27  6.76514e+07
60  28  4.36756e+07
60  29  6.84592e+07
60  30  7.52305e+07
60  31  8.63135e+07
60  32  7.94116e+07
60  33  9.62156e+07
60  34  5.52864e+07
60  35  7.86215e+07
60  36  7.06016e+07
60  37  9.32838e+07
60  38  1.20121e+08
60  39  7.72197e+07
60  40  3.12144e+07
60  41  6.83739e+07
60  42  5.54532e+07
60  43  6.69511e+07
60  44  7.60171e+07
60  45  5.90772e+07
60  46  7.84549e+07
60  47  3.56691e+07
60  48  1.02267e+08
60  49  3.53518e+07
60  50  5.80249e+07
60  51  1.27848e+08
60  52  9.4112e+07
60  53  1.05128e+08
60  54  5.34346e+07
60  55  7.56923e+07
60  56  8.44585e+07
60  57  5.57934e+07
60  58  7.67786e+07
60  59  5.4745e+07
60  60  5.93201e+07
60  61  1.01971e+08
60  62  5.91967e+07
60  63  8.38243e+07
60  64  5.23964e+07
60  65  5.17861e+07
60  66  2.0349e+07
60  67  1.0304e+08
60  68  1.15483e+07
60  69  1.06544e+08
60  70  6.41365e+07
60  71  1.213e+08
60  72  7.79198e+07
60  73  4.77929e+07
60  74  3.58319e+07
60  75  5.50086e+07
60  76  1.06143e+08
60  77  9.11736e+07
60  78  4.92191e+07
60  79  8.79983e+07
60  80  8.75088e+07
60  81  6.11957e+07
60  82  5.46631e+07
60  83  4.46851e+06
60  84  5.14542e+07
60  85  5.00354e+07
60  86  5.13433e+07
60  87  5.60539e+07
60  88  4.67814e+07
60  89  5.64312e+07
60  90  2.95612e+07
60  91  3.93263e+07
60  92  7.94599e+07
60  93  5.83096e+07
60  94  5.81711e+07
60  95  5.68033e+07
60  96  5.33293e+07
60  97  7.40176e+07
60  98  7.81512e+07
60  99  3.84094e+07
60  100  5.04619e+07
61  0  1.61065e+07
61  1  2.02428e+07
61  2  4.79877e+07
61  3  2.66744e+06
61  4  5.07192e+07
61  5  6.5427e+07
61  6  4.89292e+07
61  7  5.87878e+07
61  8  4.77679e+07
61  9  5.51693e+07
61  10  5.14999e+07
61  11  3.53457e+07
61  12  8.6392e+07
61  13  9.08798e+07
61  14  9.74778e+07
61  15  7.39938e+07
61  16  3.64637e+07
61  17  1.75629e+07
61  18  0
61  19  5.86846e+07
61  20  9.84038e+07
61  21  8.11012e+07
61  22  5.90758e+07
61  23  5.81542e+07
61  24  9.40137e+07
61  25  6.81927e+07
61  26  7.12421e+07
61  27  7.26679e+07
61  28  9.76881e+07
61  29  1.0467e+08
61  30  5.99233e+07
61  31  7.93816e+07
61  32  9.56143e+07
61  33  6.42997e+07
61  34  8.09912e+07
61  35  1.44858e+08
61  36  7.4543e+07
61  37  8.62141e+07
61  38  5.13012e+07
61  39  5.28669e+07
61  40  6.96718e+07
61  41  3.3215e+07
61  42  5.85675e+07
61  43  6.76464e+07
61  44  6.80387e+07
61  45  7.95865e+07
61  46  4.01567e+07
61  47  7.88332e+07
61  48  5.88896e+07
61  49  7.36559e+07
61  50  5.62757e+07
61  51  1.11275e+08
61  52  5.21985e+07
61  53  8.2029e+07
61  54  1.646e+08
61  55  8.97743e+07
61  56  1.00357e+08
61  57  8.08058e+07
61  58  4.07496e+07
61  59  4.46865e+07
61  60  6.4241e+07
61  61  7.50399e+07
61  62  7.92564e+07
61  63  4.34233e+07
61  64  6.03454e+07
61  65  8.76039e+06
61  66  4.98786e+07
61  67  6.56315e+07
61  68  4.76066e+07
61  69  9.67849e+07
61  70  6.80186e+07
61  71  1.04971e+08
61  72  6.85147e+07
61  73  7.78227e+07
61  74  6.8235e+07
61  75  1.28665e+08
61  76  6.95326e+07
61  77  4.35462e+07
61  78  4.64846e+07
61  79  7.11981e+07
61  80  4.10225e+07
61  81  4.37816e+07
61  82  4.45476e+07
61  83  5.85349e+07
61  84  4.42694e+07
61  85  5.24654e+07
61  86  5.09121e+07
61  87  3.57386e+07
61  88  9.28966e+07
61  89  5.1783e+07
61  90  3.32003e+07
61  91  4.79196e+07
