row  column  (images_14_017.edf Fe-K*images_14_017.edf Ar-K**(2.3))
78  2  1.29212e+08
78  3  9.60987e+07
78  4  8.63699e+07
78  5  5.50637e+07
78  6  5.65632e+07
78  7  6.68937e+07
78  8  7.09982e+07
78  9  3.55186e+07
78  10  5.45079e+07
78  11  6.91852e+07
78  12  6.05387e+07
78  13  7.04474e+07
78  14  6.2106e+07
78  15  4.05897e+07
78  16  5.46081e+07
78  17  5.01422e+07
78  18  6.04613e+07
78  19  5.05856e+07
78  20  6.57107e+07
78  21  5.73868e+07
78  22  4.46118e+07
78  23  7.50283e+07
78  24  5.78383e+07
78  25  5.89297e+07
78  26  5.67075e+07
78  27  3.16641e+07
78  28  3.78006e+07
78  29  4.59753e+07
78  30  6.05291e+07
78  31  6.24695e+07
78  32  7.65823e+07
78  33  9.88238e+07
78  34  6.9099e+07
78  35  7.37282e+07
78  36  6.62736e+07
78  37  7.51571e+07
78  38  7.40879e+07
78  39  6.94176e+07
78  40  5.5707e+07
78  41  6.17127e+07
78  42  7.095e+07
78  43  5.36254e+07
78  44  6.44491e+07
78  45  7.18678e+07
78  46  6.02702e+07
78  47  8.53956e+07
78  48  1.02153e+08
78  49  5.86089e+07
78  50  9.57885e+07
78  51  9.78408e+07
78  52  9.24268e+07
78  53  7.08897e+07
78  54  6.20971e+07
78  55  7.05652e+07
78  56  4.6433e+07
78  57  7.28683e+07
78  58  5.84581e+07
78  59  6.03544e+07
78  60  6.56631e+07
78  61  7.99685e+07
78  62  6.34415e+07
78  63  4.20189e+07
78  64  8.40056e+07
78  65  9.35596e+07
78  66  6.86671e+07
78  67  8.15161e+07
78  68  9.27964e+07
78  69  8.02257e+07
78  70  6.8099e+07
78  71  9.77854e+07
78  72  1.00356e+08
78  73  9.44234e+07
78  74  7.86941e+07
78  75  5.77276e+07
78  76  6.69764e+07
78  77  1.07822e+08
78  78  9.45574e+07
78  79  9.48614e+07
78  80  9.65292e+07
78  81  8.8899e+07
78  82  7.98998e+07
78  83  8.67444e+07
78  84  1.02312e+08
78  85  8.23827e+07
78  86  7.80722e+07
78  87  7.72644e+07
78  88  7.96856e+07
78  89  1.02098e+08
78  90  1.01424e+08
78  91  8.38451e+07
78  92  7.62991e+07
78  93  9.08363e+07
78  94  1.03871e+08
78  95  7.37699e+07
78  96  7.68677e+07
78  97  1.1438e+08
78  98  1.06528e+08
78  99  1.13521e+08
78  100  1.04678e+08
79  0  9.93577e+07
79  1  1.03423e+08
79  2  1.10396e+08
79  3  9.40645e+07
79  4  8.36253e+07
79  5  5.23699e+07
79  6  6.40746e+07
79  7  5.79676e+07
79  8  6.39659e+07
79  9  5.47695e+07
79  10  7.67622e+07
79  11  8.437e+07
79  12  4.25339e+07
79  13  8.04705e+07
79  14  5.7185e+07
79  15  4.39104e+07
79  16  5.47663e+07
79  17  5.39666e+07
79  18  5.60603e+07
79  19  6.2678e+07
79  20  4.08745e+07
79  21  5.69532e+07
79  22  5.9757e+07
79  23  5.46129e+07
79  24  7.20714e+07
79  25  7.26601e+07
79  26  4.56041e+07
79  27  8.0961e+07
79  28  5.54791e+07
79  29  4.55531e+07
79  30  4.99162e+07
79  31  6.21896e+07
79  32  8.23184e+07
79  33  7.0513e+07
79  34  7.46855e+07
79  35  7.74083e+07
79  36  7.2657e+07
79  37  7.33696e+07
79  38  7.93581e+07
79  39  7.72525e+07
79  40  6.61023e+07
79  41  6.01853e+07
79  42  5.29281e+07
79  43  6.82569e+07
79  44  5.51503e+07
79  45  9.1864e+07
79  46  6.93209e+07
79  47  5.88122e+07
79  48  9.10578e+07
79  49  8.19721e+07
79  50  8.91146e+07
79  51  8.03941e+07
79  52  9.38768e+07
79  53  7.40058e+07
79  54  6.38524e+07
79  55  7.41516e+07
79  56  2.46162e+07
79  57  6.58507e+07
79  58  5.03666e+07
79  59  5.6469e+07
79  60  5.69356e+07
79  61  6.87728e+07
79  62  7.60825e+07
79  63  7.92672e+07
79  64  5.56387e+07
79  65  5.74859e+07
79  66  6.85909e+07
79  67  5.72839e+07
79  68  9.63591e+07
79  69  7.49233e+07
79  70  9.28035e+07
79  71  9.81931e+07
79  72  9.31874e+07
79  73  1.01286e+08
79  74  9.27689e+07
79  75  8.87899e+07
79  76  5.72659e+07
79  77  8.3293e+07
79  78  9.76689e+07
79  79  8.52998e+07
79  80  1.27039e+08
79  81  1.19797e+08
79  82  1.01942e+08
79  83  9.43613e+07
79  84  9.26054e+07
79  85  7.87047e+07
79  86  8.18895e+07
79  87  8.6894e+07
79  88  7.42664e+07
79  89  7.43889e+07
79  90  1.04091e+08
79  91  9.8746e+07
79  92  8.58909e+07
79  93  1.25589e+08
79  94  9.53245e+07
79  95  9.64517e+07
79  96  8.53989e+07
79  97  6.54318e+07
79  98  9.24488e+07
79  99  8.73601e+07
79  100  1.33258e+08
80  0  7.20351e+07
80  1  9.55587e+07
80  2  1.11824e+08
80  3  1.22219e+08
80  4  8.37607e+07
80  5  6.1904e+07
80  6  6.02616e+07
80  7  6.6992e+07
80  8  7.01833e+07
80  9  4.81183e+07
80  10  3.03505e+07
80  11  4.4222e+07
80  12  7.50637e+07
80  13  6.74165e+07
80  14  4.26617e+07
80  15  5.96426e+07
80  16  4.72983e+07
80  17  7.15407e+07
80  18  3.76936e+07
80  19  4.30192e+07
80  20  5.29689e+07
80  21  6.19621e+07
80  22  6.00253e+07
80  23  6.01811e+07
80  24  5.8169e+07
80  25  4.99791e+07
80  26  4.89415e+07
80  27  4.72965e+07
80  28  4.51116e+07
80  29  4.19862e+07
80  30  6.44114e+07
80  31  5.33817e+07
80  32  7.13063e+07
80  33  9.1235e+07
80  34  8.28026e+07
80  35  5.59637e+07
80  36  6.08938e+07
80  37  5.62446e+07
80  38  5.22411e+07
80  39  6.62181e+07
80  40  6.23992e+07
80  41  5.05387e+07
80  42  7.63512e+07
80  43  7.88294e+07
80  44  6.48669e+07
80  45  6.29334e+07
80  46  6.01476e+07
80  47  5.78542e+07
80  48  1.41363e+08
80  49  6.31866e+07
80  50  9.09473e+07
80  51  5.96805e+07
80  52  6.85661e+07
80  53  7.47484e+07
80  54  7.18832e+07
80  55  9.23761e+07
80  56  6.86636e+07
80  57  6.33115e+07
80  58  7.57936e+07
80  59  7.11937e+07
80  60  6.43839e+07
80  61  6.00986e+07
80  62  8.97326e+07
80  63  7.96941e+07
80  64  7.88085e+07
80  65  8.46417e+07
80  66  6.5029e+07
80  67  7.91927e+07
80  68  9.07118e+07
80  69  6.74045e+07
80  70  8.75025e+07
80  71  9.4476e+07
80  72  7.94542e+07
80  73  1.02149e+08
80  74  9.61914e+07
80  75  7.1804e+07
80  76  1.05632e+08
80  77  8.34159e+07
80  78  5.92966e+07
80  79  8.71094e+07
80  80  7.54405e+07
80  81  1.03417e+08
80  82  1.10436e+08
80  83  1.05884e+08
80  84  7.01771e+07
80  85  1.03516e+08
80  86  7.75891e+07
80  87  9.40127e+07
80  88  8.376e+07
80  89  9.4366e+07
80  90  6.37436e+07
80  91  1.00214e+08
80  92  9.91905e+07
80  93  1.07789e+08
80  94  6.74527e+07
80  95  9.57225e+07
80  96  8.57279e+07
80  97  9.08783e+07
80  98  9.96486e+07
80  99  1.45567e+08
80  100  1.60777e+08
81  0  8.42143e+07
81  1  1.21988e+08
81  2  9.31639e+07
81  3  1.05368e+08
81  4  5.69609e+07
81  5  6.94332e+07
81  6  6.81261e+07
81  7  4.51041e+07
81  8  5.17454e+07
81  9  5.64866e+07
81  10  5.55844e+07
81  11  6.90708e+07
81  12  5.96381e+07
81  13  7.35112e+07
81  14  5.88135e+07
81  15  5.08611e+07
81  16  5.95843e+07
81  17  6.7805e+07
81  18  3.3379e+07
81  19  4.97346e+07
81  20  3.52711e+07
81  21  7.46212e+07
81  22  6.81794e+07
81  23  3.54432e+07
81  24  7.34893e+07
81  25  3.84463e+07
81  26  6.69292e+07
81  27  6.31568e+07
81  28  5.52572e+07
81  29  6.19566e+07
81  30  5.30844e+07
81  31  6.59448e+07
81  32  6.67501e+07
81  33  9.93719e+07
81  34  7.64872e+07
81  35  7.93053e+07
81  36  7.69505e+07
81  37  5.55039e+07
81  38  7.04681e+07
81  39  6.97985e+07
81  40  5.37486e+07
81  41  6.00006e+07
81  42  5.91977e+07
81  43  5.19018e+07
81  44  5.8085e+07
81  45  6.13258e+07
81  46  6.49992e+07
81  47  6.48004e+07
81  48  1.03948e+08
81  49  4.27181e+07
81  50  9.80807e+07
81  51  1.02485e+08
81  52  6.53874e+07
81  53  9.44968e+07
81  54  6.82541e+07
81  55  8.7876e+07
81  56  4.30076e+07
81  57  6.11977e+07
81  58  4.82492e+07
81  59  7.07405e+07
81  60  5.90736e+07
81  61  5.32353e+07
81  62  6.53721e+07
81  63  7.22445e+07
81  64  8.24955e+07
81  65  5.83916e+07
81  66  5.91761e+07
81  67  4.8043e+07
81  68  9.47413e+07
81  69  9.36591e+07
81  70  9.02306e+07
81  71  1.10208e+08
81  72  8.00087e+07
81  73  9.49736e+07
81  74  9.67425e+07
81  75  9.28383e+07
81  76  9.35518e+07
81  77  6.70143e+07
81  78  1.02922e+08
81  79  1.30776e+08
81  80  1.0262e+08
81  81  1.01763e+08
81  82  1.012e+08
81  83  8.15213e+07
81  84  8.99642e+07
81  85  8.53315e+07
81  86  8.8124e+07
81  87  1.09404e+08
81  88  8.98467e+07
81  89  8.55965e+07
81  90  9.05185e+07
81  91  8.87704e+07
81  92  6.38624e+07
81  93  1.03486e+08
81  94  8.84237e+07
81  95  3.06444e+07
81  96  8.28614e+07
81  97  8.11689e+07
81  98  9.38307e+07
81  99  1.24228e+08
81  100  1.55985e+08
82  0  8.82968e+07
82  1  1.0854e+08
82  2  9.80207e+07
82  3  1.2451e+08
82  4  6.45313e+07
82  5  6.27162e+07
82  6  5.02225e+07
82  7  5.39287e+07
82  8  6.21356e+07
82  9  4.01221e+07
82  10  7.03733e+07
82  11  7.25738e+07
82  12  7.30392e+07
82  13  8.36874e+07
82  14  5.49794e+07
82  15  4.86101e+07
82  16  6.57122e+07
82  17  5.42396e+07
82  18  4.42203e+07
82  19  6.43074e+07
82  20  4.55778e+07
82  21  5.20428e+07
82  22  5.26302e+07
82  23  7.03289e+07
82  24  7.95644e+07
82  25  5.04437e+07
82  26  5.38924e+07
82  27  4.51605e+07
82  28  8.01364e+07
82  29  4.34859e+07
82  30  6.77608e+07
82  31  3.52077e+07
82  32  6.61059e+07
82  33  5.51744e+07
82  34  8.79342e+07
82  35  6.75221e+07
82  36  1.00863e+08
82  37  7.08775e+07
82  38  5.4207e+07
82  39  7.94022e+07
82  40  4.22642e+07
82  41  5.70125e+07
82  42  5.73051e+07
82  43  6.92491e+07
82  44  7.75205e+07
82  45  7.63627e+07
82  46  5.64725e+07
82  47  8.2235e+07
82  48  6.82714e+07
82  49  1.00307e+08
82  50  4.72523e+07
82  51  6.02706e+07
82  52  5.71209e+07
82  53  7.7307e+07
82  54  7.35688e+07
82  55  8.38057e+07
82  56  5.89226e+07
82  57  6.17135e+07
82  58  6.0927e+07
82  59  6.04025e+07
82  60  8.11644e+07
82  61  5.98291e+07
82  62  7.88871e+07
82  63  6.47124e+07
82  64  5.71106e+07
82  65  8.15839e+07
82  66  6.06347e+07
82  67  9.04549e+07
82  68  6.83539e+07
82  69  1.0377e+08
82  70  9.20654e+07
82  71  8.71365e+07
82  72  9.75313e+07
82  73  1.1683e+08
82  74  8.55973e+07
82  75  7.05713e+07
82  76  7.77441e+07
82  77  1.07438e+08
82  78  1.22778e+08
82  79  1.30585e+08
82  80  1.10274e+08
82  81  1.061e+08
82  82  8.15826e+07
82  83  7.77198e+07
82  84  7.8921e+07
82  85  9.48062e+07
82  86  1.02217e+08
82  87  7.91999e+07
82  88  7.7125e+07
82  89  6.70287e+07
82  90  8.88218e+07
82  91  8.94033e+07
82  92  9.83102e+07
82  93  7.49628e+07
82  94  7.50988e+07
82  95  1.01003e+08
82  96  8.22377e+07
82  97  9.56136e+07
82  98  1.19127e+08
82  99  1.63318e+08
82  100  2.37986e+08
83  0  1.02676e+08
83  1  1.18487e+08
83  2  1.04445e+08
83  3  9.49743e+07
83  4  8.02243e+07
83  5  6.32929e+07
83  6  5.64313e+07
83  7  5.70025e+07
83  8  2.45622e+07
83  9  6.19337e+07
83  10  6.08273e+07
83  11  4.24957e+07
83  12  7.6558e+07
83  13  6.01163e+07
83  14  6.33282e+07
83  15  5.02085e+07
83  16  5.02916e+07
83  17  5.64685e+07
83  18  5.36814e+07
83  19  4.56451e+07
83  20  4.89041e+07
83  21  5.24925e+07
83  22  6.31566e+07
83  23  3.77572e+07
83  24  6.445e+07
83  25  5.90644e+07
83  26  6.0921e+07
83  27  7.33677e+07
83  28  6.90559e+07
83  29  5.18721e+07
83  30  5.11551e+07
83  31  4.25859e+07
83  32  8.58349e+07
83  33  5.85527e+07
83  34  5.11715e+07
83  35  7.60423e+07
83  36  6.30806e+07
83  37  5.58471e+07
83  38  6.24284e+07
83  39  7.50819e+07
83  40  3.14426e+07
83  41  7.50988e+07
83  42  6.71107e+07
83  43  6.20183e+07
83  44  5.40234e+07
83  45  6.63051e+07
83  46  7.84393e+07
83  47  4.61331e+07
83  48  7.47161e+07
83  49  8.95829e+07
83  50  8.42022e+07
83  51  8.42681e+07
83  52  8.30847e+07
83  53  7.58246e+07
83  54  9.37676e+07
83  55  8.69573e+07
83  56  1.73321e+07
83  57  6.65975e+07
83  58  5.72616e+07
83  59  5.79127e+07
83  60  7.01652e+07
83  61  5.56244e+07
83  62  7.70579e+07
83  63  8.37856e+07
83  64  7.26797e+07
83  65  7.36914e+07
83  66  8.36064e+07
83  67  5.8191e+07
83  68  6.73328e+07
83  69  1.052e+08
83  70  1.09953e+08
83  71  9.71075e+07
83  72  8.43223e+07
83  73  1.07236e+08
83  74  8.94131e+07
83  75  7.46366e+07
83  76  6.10259e+07
83  77  8.86605e+07
83  78  9.94215e+07
83  79  8.67725e+07
83  80  1.09274e+08
83  81  1.1494e+08
83  82  9.20612e+07
83  83  7.96907e+07
83  84  5.89202e+07
83  85  7.73073e+07
83  86  7.29764e+07
83  87  1.0021e+08
83  88  7.86955e+07
83  89  9.26422e+07
83  90  8.8022e+07
83  91  5.69286e+07
83  92  9.76665e+07
83  93  1.25544e+08
83  94  1.06566e+08
83  95  9.44027e+07
83  96  9.94526e+07
83  97  8.71476e+07
83  98  1.4431e+08
83  99  1.67586e+08
83  100  2.27398e+08
84  0  9.0982e+07
84  1  1.09015e+08
84  2  1.25805e+08
84  3  1.13131e+08
84  4  8.51947e+07
84  5  5.66911e+07
84  6  6.7694e+07
84  7  5.28379e+07
84  8  2.90823e+07
84  9  6.3079e+07
84  10  3.48115e+07
84  11  6.50551e+07
84  12  7.7052e+07
84  13  7.47523e+07
84  14  8.66028e+07
84  15  3.43297e+07
84  16  8.5404e+07
84  17  6.30129e+07
84  18  8.26355e+07
84  19  5.226e+07
84  20  4.1283e+07
84  21  5.74785e+07
84  22  6.20106e+07
84  23  5.01939e+07
84  24  6.1928e+07
84  25  6.04377e+07
84  26  4.92457e+07
84  27  5.03825e+07
84  28  3.27605e+07
84  29  5.7576e+07
84  30  7.29498e+07
84  31  5.2219e+07
84  32  6.86891e+07
84  33  6.48634e+07
84  34  6.7018e+07
84  35  6.75183e+07
84  36  6.06187e+07
84  37  5.76616e+07
84  38  4.77019e+07
84  39  7.71015e+07
84  40  4.60433e+07
84  41  5.01128e+07
84  42  5.34606e+07
84  43  6.22275e+07
84  44  7.49198e+07
84  45  5.74373e+07
84  46  6.13348e+07
84  47  6.54161e+07
84  48  8.43942e+07
84  49  5.01614e+07
84  50  9.35155e+07
84  51  9.26557e+07
84  52  8.68965e+07
84  53  5.14035e+07
84  54  8.49727e+07
84  55  7.54496e+07
84  56  4.48022e+07
84  57  6.25718e+07
84  58  4.68251e+07
84  59  7.24679e+07
84  60  6.19088e+07
84  61  8.14007e+07
84  62  6.32466e+07
84  63  6.50091e+07
84  64  6.43336e+07
84  65  7.18106e+07
84  66  7.5328e+07
84  67  9.80259e+07
84  68  9.49479e+07
84  69  7.68014e+07
84  70  1.00853e+08
84  71  9.31062e+07
84  72  8.63751e+07
84  73  1.05525e+08
84  74  8.96892e+07
84  75  7.73634e+07
84  76  8.44528e+07
84  77  9.13652e+07
84  78  1.10706e+08
84  79  1.04423e+08
84  80  1.292e+08
84  81  1.15389e+08
84  82  1.21927e+08
84  83  7.46536e+07
84  84  7.52545e+07
84  85  6.5322e+07
84  86  9.45099e+07
84  87  8.94758e+07
84  88  9.55206e+07
84  89  4.32665e+07
84  90  6.1523e+07
84  91  7.70542e+07
84  92  9.05692e+07
84  93  9.63275e+07
84  94  7.82697e+07
84  95  9.28865e+07
84  96  8.42268e+07
84  97  7.93054e+07
84  98  9.64983e+07
84  99  1.2387e+08
84  100  1.62449e+08
85  0  8.82279e+07
85  1  9.44017e+07
85  2  1.00018e+08
85  3  8.90175e+07
85  4  6.68273e+07
85  5  5.62865e+07
85  6  7.99403e+07
85  7  5.95203e+07
85  8  5.04917e+07
85  9  7.874e+07
85  10  7.03234e+07
85  11  7.79419e+07
85  12  7.41293e+07
85  13  6.73672e+07
85  14  6.06902e+07
85  15  6.61137e+07
85  16  6.95529e+07
85  17  5.43916e+07
85  18  7.76519e+07
85  19  5.25692e+07
85  20  5.4057e+07
85  21  4.28285e+07
85  22  5.43111e+07
85  23  6.07718e+07
85  24  5.82835e+07
85  25  1.27743e+07
85  26  5.59834e+07
85  27  5.69754e+07
85  28  4.1821e+07
85  29  2.73886e+07
85  30  4.13788e+07
85  31  4.71254e+07
85  32  7.34352e+07
85  33  7.11991e+07
85  34  8.73588e+07
85  35  7.39962e+07
85  36  5.58826e+07
85  37  7.71302e+07
85  38  6.94346e+07
85  39  6.75515e+07
85  40  4.87603e+07
85  41  5.13943e+07
85  42  6.02858e+07
85  43  3.98575e+07
85  44  6.11866e+07
85  45  4.71761e+07
85  46  5.9808e+07
85  47  9.40644e+07
85  48  7.30233e+07
85  49  6.42245e+07
85  50  8.30956e+07
85  51  7.78294e+07
85  52  8.10991e+07
85  53  7.31026e+07
85  54  8.33214e+07
85  55  6.82661e+07
85  56  7.70184e+07
85  57  5.44579e+07
85  58  8.23801e+07
85  59  5.64096e+07
85  60  6.9648e+07
85  61  5.7401e+07
85  62  6.13862e+07
85  63  7.03572e+07
85  64  7.33406e+07
85  65  5.30697e+07
85  66  7.59243e+07
85  67  7.04748e+07
85  68  1.11132e+08
85  69  8.48749e+07
85  70  9.82241e+07
85  71  1.0656e+08
85  72  9.62445e+07
85  73  9.22343e+07
85  74  9.10741e+07
85  75  7.07454e+07
85  76  1.06314e+08
85  77  9.33419e+07
85  78  1.07262e+08
85  79  8.62476e+07
85  80  1.29714e+08
85  81  1.28141e+08
85  82  1.25452e+08
85  83  8.40688e+07
85  84  1.03249e+08
85  85  7.86123e+07
85  86  3.85657e+07
85  87  7.32269e+07
85  88  8.64953e+07
85  89  8.62107e+07
85  90  7.86076e+07
85  91  7.8168e+07
85  92  1.22273e+08
85  93  1.08343e+08
85  94  7.47927e+07
85  95  8.05543e+07
85  96  7.53007e+07
85  97  9.31051e+07
85  98  8.35406e+07
85  99  1.78816e+08
85  100  1.79969e+08
86  0  8.26463e+07
86  1  7.75976e+07
86  2  1.0994e+08
86  3  8.77699e+07
86  4  8.42307e+07
86  5  5.75044e+07
86  6  6.14801e+07
86  7  7.41302e+07
86  8  6.59224e+07
86  9  4.60986e+07
86  10  5.20265e+07
86  11  7.79968e+07
86  12  7.90229e+07
86  13  6.87915e+07
86  14  3.39467e+07
86  15  6.1211e+07
86  16  6.63053e+07
86  17  7.83428e+07
86  18  6.78889e+07
86  19  6.22637e+07
86  20  5.74433e+07
86  21  7.82457e+07
86  22  5.867e+07
86  23  5.66564e+07
86  24  6.78931e+07
86  25  4.7261e+07
86  26  8.2544e+07
86  27  5.12353e+07
86  28  4.40387e+07
86  29  4.2218e+07
86  30  6.68706e+07
86  31  6.1871e+07
86  32  7.17656e+07
86  33  7.31727e+07
86  34  7.4282e+07
86  35  7.17438e+07
86  36  5.66119e+07
86  37  3.98661e+07
86  38  6.93698e+07
86  39  4.075e+07
86  40  7.85398e+07
86  41  6.46249e+07
86  42  7.09676e+07
86  43  6.70551e+07
86  44  6.0628e+07
86  45  6.77225e+07
86  46  4.76783e+07
86  47  8.48829e+07
86  48  8.37936e+07
86  49  7.606e+07
86  50  7.68389e+07
86  51  8.37851e+07
86  52  6.58639e+07
86  53  6.7694e+07
86  54  5.98602e+07
86  55  4.93487e+07
86  56  6.57405e+07
86  57  8.03954e+07
86  58  7.54365e+07
86  59  5.53841e+07
86  60  8.3031e+07
86  61  6.3926e+07
86  62  6.62067e+07
86  63  6.08427e+07
86  64  9.04856e+07
86  65  6.53211e+07
86  66  8.95609e+07
86  67  8.89397e+07
86  68  9.93312e+07
86  69  9.06161e+07
86  70  7.32712e+07
86  71  8.47223e+07
86  72  9.54942e+07
86  73  7.76882e+07
86  74  8.66053e+07
86  75  8.65311e+07
86  76  7.78568e+07
86  77  8.84377e+07
86  78  1.16311e+08
86  79  1.05317e+08
86  80  9.96046e+07
86  81  7.37836e+07
86  82  1.04166e+08
86  83  8.99123e+07
86  84  7.10647e+07
86  85  9.62275e+07
86  86  6.52676e+07
86  87  7.1484e+07
86  88  6.68801e+07
86  89  6.76063e+07
86  90  7.82517e+07
86  91  8.76455e+07
86  92  6.89961e+07
86  93  8.52411e+07
86  94  8.71837e+07
86  95  9.01484e+07
86  96  1.02435e+08
86  97  1.04856e+08
86  98  1.44333e+08
86  99  2.02787e+08
86  100  2.03361e+08
87  0  7.46983e+07
87  1  7.94011e+07
87  2  8.93627e+07
87  3  1.01522e+08
87  4  6.97589e+07
87  5  7.0719e+07
87  6  7.08042e+07
87  7  6.23866e+07
87  8  4.85666e+07
87  9  4.91048e+07
87  10  6.0277e+07
87  11  9.64614e+07
87  12  7.50075e+07
87  13  6.28026e+07
87  14  6.45235e+07
87  15  6.22587e+07
87  16  1.04001e+08
87  17  8.42548e+07
87  18  6.60181e+07
87  19  6.4944e+07
87  20  5.43383e+07
87  21  7.55832e+07
87  22  5.84193e+07
87  23  8.29059e+07
87  24  6.03362e+07
87  25  6.84563e+07
87  26  7.24475e+07
87  27  7.8879e+07
87  28  5.85217e+07
87  29  4.69374e+07
87  30  4.93027e+07
87  31  4.66176e+07
87  32  6.80474e+07
87  33  7.33902e+07
87  34  7.95349e+07
87  35  7.42826e+07
87  36  8.04495e+07
87  37  6.95133e+07
87  38  6.04778e+07
87  39  8.6191e+07
87  40  5.58758e+07
87  41  6.92935e+07
87  42  7.0386e+07
87  43  8.00683e+07
87  44  6.92396e+07
87  45  6.87463e+07
87  46  6.10018e+07
87  47  6.71707e+07
87  48  9.78905e+07
87  49  8.9938e+07
87  50  7.3394e+07
87  51  5.74832e+07
87  52  1.158e+08
87  53  6.92215e+07
87  54  5.89698e+07
87  55  7.19437e+07
87  56  7.81297e+07
87  57  7.30703e+07
87  58  6.36992e+07
87  59  6.55269e+07
87  60  4.99325e+07
87  61  7.1018e+07
87  62  5.54177e+07
87  63  5.87106e+07
87  64  7.7689e+07
87  65  7.33581e+07
87  66  6.19826e+07
87  67  8.18931e+07
87  68  8.88618e+07
87  69  1.00141e+08
87  70  7.34019e+07
87  71  1.07321e+08
87  72  1.34036e+08
87  73  9.05118e+07
87  74  7.72682e+07
87  75  8.80308e+07
87  76  8.32267e+07
87  77  7.15604e+07
87  78  8.93977e+07
87  79  1.1205e+08
87  80  1.34738e+08
87  81  1.26594e+08
87  82  8.51936e+07
87  83  7.66139e+07
87  84  8.02722e+07
87  85  7.95093e+07
87  86  9.50277e+07
87  87  9.82336e+07
87  88  8.1155e+07
87  89  7.72185e+07
87  90  6.78116e+07
87  91  7.88631e+07
87  92  7.17423e+07
87  93  1.1253e+08
87  94  1.13244e+08
87  95  8.96687e+07
87  96  1.0347e+08
87  97  1.14161e+08
87  98  1.2285e+08
87  99  2.51587e+08
87  100  2.9101e+08
88  0  6.44088e+07
88  1  5.31863e+07
88  2  7.46274e+07
88  3  5.78382e+07
88  4  6.14211e+07
88  5  5.66612e+07
88  6  7.21376e+07
88  7  4.79992e+07
88  8  4.30289e+07
88  9  7.98355e+07
88  10  7.78808e+07
88  11  8.58992e+07
88  12  8.26039e+07
88  13  5.23728e+07
88  14  6.40648e+07
88  15  8.35435e+07
88  16  8.82195e+07
88  17  9.18649e+07
88  18  5.42439e+07
88  19  7.01538e+07
88  20  4.74259e+07
88  21  6.61392e+07
88  22  6.93116e+07
88  23  7.04357e+07
88  24  9.49958e+07
88  25  6.57203e+07
88  26  6.90405e+07
88  27  8.11514e+07
88  28  6.1151e+07
88  29  5.32543e+07
88  30  4.47875e+07
88  31  5.41008e+07
88  32  4.26325e+07
88  33  6.45364e+07
88  34  7.77636e+07
88  35  8.56595e+07
88  36  5.09231e+07
88  37  6.97667e+07
88  38  7.61176e+07
88  39  8.10999e+07
88  40  6.58287e+07
88  41  8.11264e+07
88  42  4.2247e+07
88  43  7.51359e+07
88  44  5.29199e+07
88  45  6.66185e+07
88  46  5.57514e+07
88  47  8.92731e+07
88  48  9.9907e+07
88  49  9.16483e+07
88  50  8.98311e+07
88  51  7.37197e+07
88  52  8.0261e+07
88  53  7.48202e+07
88  54  6.60727e+07
88  55  7.87634e+07
88  56  6.48957e+07
88  57  8.6552e+07
88  58  6.49851e+07
88  59  5.59533e+07
88  60  5.51293e+07
88  61  4.95296e+07
88  62  5.63955e+07
88  63  5.82762e+07
88  64  7.26217e+07
88  65  5.96663e+07
88  66  6.16077e+07
88  67  8.77644e+07
88  68  9.01671e+07
88  69  8.06078e+07
88  70  1.0144e+08
88  71  1.08155e+08
88  72  1.13293e+08
88  73  9.15966e+07
88  74  8.41881e+07
88  75  7.36838e+07
88  76  9.22361e+07
88  77  1.0743e+08
88  78  8.77562e+07
88  79  9.98399e+07
88  80  9.95456e+07
88  81  1.34187e+08
88  82  1.03631e+08
88  83  1.07391e+08
88  84  8.84159e+07
88  85  5.95922e+07
88  86  9.08753e+07
88  87  6.68996e+07
88  88  1.11998e+08
88  89  8.53731e+07
88  90  8.82002e+07
88  91  7.19641e+07
88  92  1.02492e+08
88  93  1.03615e+08
88  94  1.03278e+08
88  95  9.90191e+07
88  96  1.09299e+08
88  97  8.4293e+07
88  98  1.20839e+08
88  99  1.82312e+08
88  100  2.66794e+08
89  0  6.39832e+07
89  1  6.91618e+07
89  2  8.3268e+07
89  3  7.46125e+07
89  4  7.3115e+07
89  5  4.31337e+07
89  6  4.87466e+07
89  7  5.28047e+07
89  8  5.70773e+07
89  9  5.69309e+07
89  10  6.73196e+07
89  11  8.54238e+07
89  12  9.26872e+07
89  13  9.2698e+07
89  14  5.04029e+07
89  15  8.033e+07
89  16  1.03349e+08
89  17  7.964e+07
89  18  5.87596e+07
89  19  6.54222e+07
89  20  8.09981e+07
89  21  6.20749e+07
89  22  7.40327e+07
89  23  6.91131e+07
89  24  6.44282e+07
89  25  7.84552e+07
89  26  5.07586e+07
89  27  6.36617e+07
89  28  5.46951e+07
89  29  6.67979e+07
89  30  6.03541e+07
89  31  6.63956e+07
89  32  7.59136e+07
89  33  7.21128e+07
89  34  6.07067e+07
89  35  7.64036e+07
89  36  6.18622e+07
89  37  5.72818e+07
89  38  7.66001e+07
89  39  5.71618e+07
89  40  3.76711e+07
89  41  6.41295e+07
89  42  6.15232e+07
89  43  5.63668e+07
89  44  5.45971e+07
89  45  6.83901e+07
89  46  8.07481e+07
89  47  1.17826e+08
89  48  8.11377e+07
89  49  8.08123e+07
89  50  8.37922e+07
89  51  9.42883e+07
89  52  6.90487e+07
89  53  6.41576e+07
89  54  7.57447e+07
