row  column  (images_14_017.edf P-K*images_14_017.edf Ar-K**(2.3))
58  40  0
58  41  0
58  42  1.40671e+06
58  43  0
58  44  0
58  45  0
58  46  270762
58  47  0
58  48  0
58  49  0
58  50  2.73673e+06
58  51  0
58  52  2.0113e+06
58  53  8.59293e+06
58  54  1.55526e+06
58  55  2.39614e+06
58  56  4.73763e+06
58  57  827666
58  58  3.78098e+06
58  59  0
58  60  5.4247e+06
58  61  1.08854e+06
58  62  1.21165e+06
58  63  0
58  64  1.02867e+06
58  65  9.89114e+06
58  66  266184
58  67  1.18832e+06
58  68  3.28406e+06
58  69  1.16344e+07
58  70  5.13552e+06
58  71  5.00333e+06
58  72  1.76037e+06
58  73  1.0802e+07
58  74  0
58  75  7.74434e+06
58  76  1.81482e+06
58  77  4.1937e+06
58  78  6.89712e+06
58  79  990175
58  80  5.43782e+06
58  81  4.949e+06
58  82  0
58  83  0
58  84  0
58  85  1.44391e+06
58  86  0
58  87  568943
58  88  3.12633e+06
58  89  1.17693e+06
58  90  0
58  91  290449
58  92  1.65947e+06
58  93  0
58  94  6.45577e+06
58  95  2.20857e+06
58  96  1.98122e+06
58  97  0
58  98  1.27509e+07
58  99  0
58  100  2.2247e+06
59  0  0
59  1  0
59  2  0
59  3  4.512e+06
59  4  4.47569e+06
59  5  1.13273e+07
59  6  0
59  7  0
59  8  1.04747e+07
59  9  1.27533e+07
59  10  5.9864e+06
59  11  2.22501e+07
59  12  1.77727e+07
59  13  1.83847e+07
59  14  8.74117e+06
59  15  7.60662e+06
59  16  4.63438e+06
59  17  0
59  18  7.65372e+06
59  19  4.68546e+06
59  20  0
59  21  2.01472e+06
59  22  0
59  23  2.74048e+06
59  24  5.77759e+06
59  25  1.29022e+06
59  26  1.25976e+06
59  27  0
59  28  9.16352e+06
59  29  0
59  30  2.45209e+06
59  31  5.64361e+06
59  32  0
59  33  2.20812e+06
59  34  0
59  35  0
59  36  0
59  37  5.81238e+06
59  38  0
59  39  0
59  40  1.26397e+06
59  41  1.29413e+06
59  42  1.41121e+06
59  43  1.44725e+06
59  44  0
59  45  0
59  46  2.23194e+06
59  47  0
59  48  0
59  49  2.74466e+06
59  50  1.09722e+06
59  51  2.03301e+06
59  52  1.41043e+06
59  53  5.88184e+06
59  54  1.63549e+06
59  55  5.24916e+06
59  56  1.21848e+06
59  57  0
59  58  0
59  59  3.58737e+06
59  60  3.15429e+06
59  61  3.67691e+06
59  62  2.49991e+06
59  63  3.83638e+06
59  64  3.90579e+06
59  65  0
59  66  747227
59  67  0
59  68  793273
59  69  5.21495e+06
59  70  3.00857e+06
59  71  4.64136e+06
59  72  8.97348e+06
59  73  5.71403e+06
59  74  9.85368e+06
59  75  3.61374e+06
59  76  5.06643e+06
59  77  0
59  78  0
59  79  2.92238e+06
59  80  5.93004e+06
59  81  0
59  82  0
59  83  3.23073e+06
59  84  0
59  85  531167
59  86  3.22199e+06
59  87  0
59  88  0
59  89  0
59  90  0
59  91  3.75083e+06
59  92  221619
59  93  3.67986e+06
59  94  0
59  95  1.03048e+06
59  96  4.01299e+06
59  97  3.02123e+06
59  98  6.91237e+06
59  99  1.21236e+07
59  100  6.05731e+06
60  0  0
60  1  0
60  2  0
60  3  1.31372e+06
60  4  0
60  5  0
60  6  1.15541e+07
60  7  4.52357e+06
60  8  1.02397e+07
60  9  1.06597e+07
60  10  1.43373e+07
60  11  1.61772e+07
60  12  1.47399e+07
60  13  1.34826e+07
60  14  7.19246e+06
60  15  9.86598e+06
60  16  7.18612e+06
60  17  3.80775e+06
60  18  839663
60  19  4.38098e+06
60  20  0
60  21  6.78132e+06
60  22  594286
60  23  0
60  24  0
60  25  5.71592e+06
60  26  6.70228e+06
60  27  0
60  28  6.76617e+06
60  29  0
60  30  7.60456e+06
60  31  0
60  32  3.36328e+06
60  33  2.38224e+06
60  34  0
60  35  8211.09
60  36  0
60  37  0
60  38  4.09958e+06
60  39  5.76383e+06
60  40  3.54333e+06
60  41  3.31141e+06
60  42  0
60  43  394949
60  44  1.1058e+06
60  45  4.62505e+06
60  46  2.47487e+06
60  47  0
60  48  0
60  49  3.40094e+06
60  50  1.75973e+06
60  51  4.18036e+06
60  52  1.23943e+07
60  53  1.77002e+07
60  54  516121
60  55  7.80561e+06
60  56  2.22797e+06
60  57  0
60  58  0
60  59  799212
60  60  2.80272e+06
60  61  635386
60  62  5.84471e+06
60  63  7.7694e+06
60  64  3.40433e+06
60  65  0
60  66  4.01167e+06
60  67  6.22961e+06
60  68  3.94606e+06
60  69  1.19065e+07
60  70  6.14518e+06
60  71  1.21515e+07
60  72  1.89577e+07
60  73  3.70021e+06
60  74  1.51338e+07
60  75  0
60  76  3.26597e+06
60  77  1.00545e+07
60  78  0
60  79  1.10992e+07
60  80  7.2712e+06
60  81  3.414e+06
60  82  2.11313e+06
60  83  2.69427e+06
60  84  1.29448e+06
60  85  0
60  86  257706
60  87  3.80394e+06
60  88  2.24172e+06
60  89  0
60  90  3.60612e+06
60  91  0
60  92  9.33372e+06
60  93  4.19893e+06
60  94  0
60  95  0
60  96  0
60  97  231343
60  98  894931
60  99  7.14695e+06
60  100  2.99218e+06
61  0  0
61  1  0
61  2  856361
61  3  3.99079e+06
61  4  427240
61  5  2.24321e+06
61  6  2.44145e+06
61  7  6.37813e+06
61  8  499444
61  9  9.46138e+06
61  10  1.03958e+07
61  11  1.13886e+07
61  12  1.49801e+07
61  13  2.7229e+07
61  14  9.99511e+06
61  15  9.07788e+06
61  16  1.30231e+06
61  17  466704
61  18  3.99626e+06
61  19  4.90947e+06
61  20  8.07449e+06
61  21  2.66505e+06
61  22  3.29606e+06
61  23  858144
61  24  6.05342e+06
61  25  7.61765e+06
61  26  82540.5
61  27  0
61  28  6.5159e+06
61  29  0
61  30  7.0512e+06
61  31  2.99695e+06
61  32  212299
61  33  6.54335e+06
61  34  0
61  35  3.25035e+06
61  36  5.285e+06
61  37  0
61  38  0
61  39  0
61  40  0
61  41  3.30343e+06
61  42  1.70121e+06
61  43  0
61  44  944374
61  45  323973
61  46  50987.2
61  47  4.72502e+06
61  48  0
61  49  3.62414e+06
61  50  6.33494e+06
61  51  5.04177e+06
61  52  8.93129e+06
61  53  2.92623e+06
61  54  1.054e+07
61  55  1.27509e+07
61  56  623164
61  57  3.98788e+06
61  58  4.39547e+06
61  59  0
61  60  0
61  61  0
61  62  9.01696e+06
61  63  142314
61  64  5.22792e+06
61  65  5.02704e+06
61  66  1.9294e+06
61  67  0
61  68  314592
61  69  1.05183e+07
61  70  1.32858e+07
61  71  5.85713e+06
61  72  8.95245e+06
61  73  4.80387e+06
61  74  1.31469e+06
61  75  1.30382e+07
61  76  0
61  77  0
61  78  0
61  79  1.8999e+06
61  80  0
61  81  7.24676e+06
61  82  193584
61  83  0
61  84  0
61  85  0
61  86  0
61  87  0
61  88  3.64219e+06
61  89  0
61  90  0
61  91  0
61  92  0
61  93  3.92423e+06
61  94  9.75391e+06
61  95  5.81942e+06
61  96  5.27904e+06
61  97  7.25655e+06
61  98  765385
61  99  7.98578e+06
61  100  1.00888e+06
62  0  1.56233e+06
62  1  0
62  2  0
62  3  0
62  4  3.65737e+06
62  5  2.19052e+06
62  6  4.60846e+06
62  7  9.13196e+06
62  8  4.41648e+06
62  9  9.91084e+06
62  10  7.59869e+06
62  11  1.68741e+07
62  12  1.52014e+07
62  13  1.73961e+07
62  14  1.91291e+07
62  15  5.88277e+06
62  16  2.89737e+06
62  17  1.15925e+07
62  18  3.11647e+06
62  19  4.30204e+06
62  20  1.45767e+06
62  21  1.3883e+06
62  22  2.17315e+06
62  23  0
62  24  4.12175e+06
62  25  0
62  26  0
62  27  0
62  28  2.73096e+06
62  29  1.03268e+07
62  30  0
62  31  5.31134e+06
62  32  0
62  33  6.01888e+06
62  34  2.44689e+06
62  35  0
62  36  4.61688e+06
62  37  703981
62  38  7.27985e+06
62  39  2.29121e+06
62  40  1.34024e+06
62  41  4.7784e+06
62  42  4.91021e+06
62  43  860700
62  44  0
62  45  597728
62  46  0
62  47  0
62  48  323612
62  49  1.40148e+06
62  50  2.4092e+06
62  51  1.3114e+06
62  52  5.34862e+06
62  53  1.17409e+07
62  54  1.09609e+07
62  55  4.57597e+06
62  56  1.38561e+07
62  57  3.7434e+06
62  58  126089
62  59  5.4196e+06
62  60  649182
62  61  718601
62  62  1.07521e+06
62  63  0
62  64  0
62  65  0
62  66  5.32745e+06
62  67  1.37933e+06
62  68  3.33879e+06
62  69  4.04495e+06
62  70  1.03286e+07
62  71  3.7917e+06
62  72  7.29381e+06
62  73  1.2929e+07
62  74  6.2493e+06
62  75  7.02723e+06
62  76  0
62  77  1.17987e+06
62  78  3.59476e+06
62  79  7.26535e+06
62  80  7.65859e+06
62  81  1.56054e+06
62  82  0
62  83  0
62  84  0
62  85  0
62  86  0
62  87  0
62  88  0
62  89  3.24599e+06
62  90  0
62  91  0
62  92  2.35289e+06
62  93  1.33524e+07
62  94  813126
62  95  3.27869e+06
62  96  4.87756e+06
62  97  0
62  98  7.2901e+06
62  99  6.25018e+06
62  100  1.03847e+06
63  0  0
63  1  0
63  2  1.05336e+06
63  3  0
63  4  0
63  5  1.56294e+06
63  6  2.05621e+06
63  7  2.43379e+06
63  8  2.97184e+06
63  9  3.71754e+06
63  10  1.04492e+07
63  11  6.3903e+06
63  12  1.52249e+07
63  13  2.08522e+07
63  14  5.15866e+06
63  15  3.03803e+06
63  16  5.64617e+06
63  17  5.09146e+06
63  18  0
63  19  5.38679e+06
63  20  7.04269e+06
63  21  2.05359e+06
63  22  1.87193e+06
63  23  0
63  24  1.81943e+06
63  25  1.03359e+07
63  26  4.00451e+06
63  27  1.18458e+07
63  28  3.79496e+06
63  29  0
63  30  651509
63  31  0
63  32  0
63  33  0
63  34  0
63  35  0
63  36  2.92567e+06
63  37  6.0614e+06
63  38  995640
63  39  2.83938e+06
63  40  2.08405e+06
63  41  0
63  42  0
63  43  0
63  44  0
63  45  2.28089e+06
63  46  1.07106e+06
63  47  0
63  48  5.55245e+06
63  49  5.71305e+06
63  50  1.94046e+06
63  51  6.27864e+06
63  52  0
63  53  7.79255e+06
63  54  2.65592e+06
63  55  4.52751e+06
63  56  6.99821e+06
63  57  7.10372e+06
63  58  0
63  59  4.80015e+06
63  60  1.29259e+06
63  61  0
63  62  2.01743e+06
63  63  152096
63  64  6.94776e+06
63  65  6.336e+06
63  66  0
63  67  3.50256e+06
63  68  0
63  69  199150
63  70  6.63465e+06
63  71  4.97869e+06
63  72  1.65483e+07
63  73  1.2434e+07
63  74  3.57382e+06
63  75  2.69152e+06
63  76  6.37952e+06
63  77  5.71285e+06
63  78  4.20501e+06
63  79  1.9294e+06
63  80  1.72158e+06
63  81  435956
63  82  0
63  83  0
63  84  0
63  85  0
63  86  0
63  87  2.94561e+06
63  88  924100
63  89  0
63  90  6.21685e+06
63  91  1.36651e+07
63  92  9.80072e+06
63  93  3.14399e+06
63  94  5.72459e+06
63  95  0
63  96  5.74526e+06
63  97  0
63  98  8.91568e+06
63  99  6.97561e+06
63  100  1.25524e+07
64  0  1.96137e+06
64  1  0
64  2  2.49333e+06
64  3  1.15337e+06
64  4  0
64  5  4.99339e+06
64  6  6.49129e+06
64  7  0
64  8  1.13303e+07
64  9  4.17551e+06
64  10  1.06415e+07
64  11  4.37254e+06
64  12  7.96259e+06
64  13  2.17816e+06
64  14  1.50814e+07
64  15  4.7847e+06
64  16  1.12262e+07
64  17  0
64  18  343710
64  19  834912
64  20  0
64  21  0
64  22  9.17573e+06
64  23  2.73655e+06
64  24  0
64  25  2.73977e+06
64  26  4.49488e+06
64  27  4.34364e+06
64  28  4.08489e+06
64  29  0
64  30  0
64  31  1.17222e+06
64  32  4.77864e+06
64  33  3.11408e+06
64  34  3.9702e+06
64  35  4.20622e+06
64  36  0
64  37  7.10505e+06
64  38  4.39399e+06
64  39  0
64  40  0
64  41  4.48105e+06
64  42  583436
64  43  0
64  44  2.40823e+06
64  45  5.71902e+06
64  46  0
64  47  0
64  48  994649
64  49  2.50158e+06
64  50  1.46884e+06
64  51  6.999e+06
64  52  5.08414e+06
64  53  8.13352e+06
64  54  5.19914e+06
64  55  1.3977e+07
64  56  1.48609e+06
64  57  1.19506e+06
64  58  0
64  59  2.60752e+06
64  60  5.28307e+06
64  61  338949
64  62  0
64  63  0
64  64  3.17569e+06
64  65  1.50626e+06
64  66  0
64  67  1.02084e+07
64  68  0
64  69  1.34302e+07
64  70  9.74311e+06
64  71  1.40452e+07
64  72  1.88502e+07
64  73  1.03731e+07
64  74  6.25968e+06
64  75  2.3678e+07
64  76  3.10417e+06
64  77  3.2013e+06
64  78  5.29808e+06
64  79  0
64  80  658491
64  81  5.80446e+06
64  82  1.42382e+06
64  83  1.92354e+06
64  84  0
64  85  0
64  86  3.41739e+06
64  87  0
64  88  737061
64  89  8.54848e+06
64  90  0
64  91  897199
64  92  0
64  93  9.77012e+06
64  94  1.26853e+07
64  95  9.91859e+06
64  96  6.61347e+06
64  97  0
64  98  1.59689e+07
64  99  5.03332e+06
64  100  4.08658e+06
65  0  0
65  1  517712
65  2  0
65  3  0
65  4  0
65  5  1.27587e+07
65  6  4.64507e+06
65  7  1.06847e+07
65  8  5.78198e+06
65  9  5.59026e+06
65  10  0
65  11  1.73707e+07
65  12  9.05851e+06
65  13  1.21897e+07
65  14  1.05287e+07
65  15  4.95099e+06
65  16  7.12689e+06
65  17  2.64319e+06
65  18  3.08737e+06
65  19  4.94062e+06
65  20  5.5881e+06
65  21  2.19221e+06
65  22  2.47185e+06
65  23  4.74422e+06
65  24  7.41279e+06
65  25  8.4143e+06
65  26  0
65  27  0
65  28  754164
65  29  2.85199e+06
65  30  0
65  31  0
65  32  0
65  33  5.40404e+06
65  34  2.56812e+06
65  35  915978
65  36  1.10028e+06
65  37  3.08376e+06
65  38  480617
65  39  0
65  40  6.00292e+06
65  41  2.0551e+06
65  42  0
65  43  1.72653e+06
65  44  179193
65  45  0
65  46  785181
65  47  0
65  48  0
65  49  0
65  50  0
65  51  7.7436e+06
65  52  8.16801e+06
65  53  1.31693e+07
65  54  3.97951e+06
65  55  2.14338e+06
65  56  0
65  57  1.12747e+07
65  58  0
65  59  1.22106e+06
65  60  2.48915e+06
65  61  2.45788e+06
65  62  0
65  63  0
65  64  1.14663e+07
65  65  1.2286e+07
65  66  681459
65  67  0
65  68  0
65  69  1.73522e+07
65  70  4.87767e+06
65  71  1.56548e+07
65  72  1.17138e+07
65  73  7.24794e+06
65  74  6.36259e+06
65  75  6.26847e+06
65  76  1.68248e+06
65  77  985275
65  78  8.34141e+06
65  79  7.33373e+06
65  80  9.12682e+06
65  81  9.32914e+06
65  82  7.71658e+06
65  83  5.76023e+06
65  84  2.71009e+06
65  85  0
65  86  0
65  87  0
65  88  3.92349e+06
65  89  2.85655e+06
65  90  4.79396e+06
65  91  1.52754e+07
65  92  3.74376e+06
65  93  4.99877e+06
65  94  1.07616e+07
65  95  1.7358e+07
65  96  1.23571e+07
65  97  8.56056e+06
65  98  6.75632e+06
65  99  3.11044e+06
65  100  1.56513e+07
66  0  0
66  1  0
66  2  1.64403e+06
66  3  8.7934e+06
66  4  0
66  5  3.22974e+06
66  6  3.12396e+06
66  7  3.6752e+06
66  8  1.49894e+06
66  9  1.53735e+07
66  10  1.46912e+07
66  11  7.06674e+06
66  12  2.74927e+06
66  13  1.76668e+07
66  14  1.24266e+07
66  15  7.59025e+06
66  16  7.70482e+06
66  17  1.62037e+06
66  18  0
66  19  1.91519e+06
66  20  0
66  21  1.93848e+06
66  22  1.71939e+06
66  23  4.05345e+06
66  24  6.11338e+06
66  25  0
66  26  953194
66  27  6.38363e+06
66  28  5.28125e+06
66  29  6.26062e+06
66  30  1.75072e+06
66  31  1.02233e+06
66  32  0
66  33  6.54739e+06
66  34  0
66  35  0
66  36  2.53501e+06
66  37  1.16869e+06
66  38  3.86219e+06
66  39  6.1252e+06
66  40  1.33773e+06
66  41  2.74418e+06
66  42  0
66  43  2.76253e+06
66  44  701867
66  45  0
66  46  0
66  47  0
66  48  2.63526e+06
66  49  0
66  50  2.39114e+06
66  51  7.7328e+06
66  52  3.35117e+06
66  53  2.03158e+06
66  54  1.12851e+07
66  55  9.12105e+06
66  56  6.36938e+06
66  57  1.02284e+07
66  58  0
66  59  0
66  60  2.12892e+06
66  61  2.02771e+06
66  62  8.09391e+06
66  63  0
66  64  3.96918e+06
66  65  0
66  66  3.32767e+06
66  67  5.67975e+06
66  68  1.03077e+07
66  69  0
66  70  0
66  71  5.27707e+06
66  72  1.3656e+07
66  73  4.98596e+06
66  74  1.20309e+07
66  75  1.16524e+07
66  76  7.98171e+06
66  77  1.82312e+07
66  78  1.4066e+07
66  79  1.07723e+07
66  80  8.17744e+06
66  81  1.63281e+06
66  82  5.62839e+06
66  83  4.41989e+06
66  84  995293
66  85  3.70424e+06
66  86  2.54214e+06
66  87  0
66  88  4.72538e+06
66  89  944168
66  90  2.11747e+06
66  91  2.20208e+06
66  92  4.38454e+06
66  93  9.00564e+06
66  94  1.27721e+07
66  95  8.59899e+06
66  96  1.25948e+07
66  97  1.34515e+07
66  98  1.03823e+07
66  99  3.79373e+06
66  100  2.12971e+06
67  0  0
67  1  0
67  2  0
67  3  1.56213e+06
67  4  2.46541e+06
67  5  6.49468e+06
67  6  0
67  7  9.53045e+06
67  8  5.0015e+06
67  9  1.32527e+07
67  10  1.15105e+07
67  11  9.87428e+06
67  12  1.051e+07
67  13  1.42365e+07
67  14  2.19297e+06
67  15  4.07767e+06
67  16  8.74649e+06
67  17  4.97591e+06
67  18  6.16917e+06
67  19  5.53887e+06
67  20  2.70397e+06
67  21  5.04911e+06
67  22  4.48018e+06
67  23  0
67  24  3.23984e+06
67  25  5.13036e+06
67  26  0
67  27  0
67  28  4.73632e+06
67  29  0
67  30  0
67  31  1.31664e+06
67  32  0
67  33  9.36395e+06
67  34  2.20933e+06
67  35  5.73002e+06
67  36  7.86697e+06
67  37  7.96937e+06
67  38  0
67  39  0
67  40  1.34731e+06
67  41  1.7232e+06
67  42  963937
67  43  699587
67  44  702612
67  45  2.07497e+06
67  46  2.55656e+06
67  47  1.88763e+06
67  48  316912
67  49  672063
67  50  9.62567e+06
67  51  0
67  52  1.29896e+07
67  53  3.96338e+06
67  54  1.2532e+06
67  55  4.67327e+06
67  56  1.10827e+06
67  57  4.80493e+06
67  58  3.24325e+06
67  59  0
67  60  0
67  61  0
67  62  582741
67  63  0
67  64  9.80477e+06
67  65  666470
67  66  5.59133e+06
67  67  5.33456e+06
67  68  2.07426e+06
67  69  8.42431e+06
67  70  9.80535e+06
67  71  1.8668e+07
67  72  7.65346e+06
67  73  2.04492e+06
67  74  1.47357e+07
67  75  1.23247e+07
67  76  9.23973e+06
67  77  1.00758e+07
67  78  7.0774e+06
67  79  6.26596e+06
67  80  5.96807e+06
67  81  1.9065e+06
67  82  0
67  83  0
67  84  3.75049e+06
67  85  0
67  86  0
67  87  2.26082e+06
67  88  0
67  89  0
67  90  2.15685e+06
67  91  0
67  92  1.09974e+07
67  93  1.1503e+07
67  94  7.94861e+06
67  95  1.22711e+07
67  96  5.97855e+06
67  97  7.4939e+06
67  98  1.07897e+06
67  99  5.53403e+06
67  100  0
68  0  3.21669e+06
68  1  1.98636e+06
68  2  4.21783e+06
68  3  0
68  4  2.66449e+06
68  5  2.22217e+06
68  6  6.92334e+06
68  7  5.29166e+06
68  8  4.98935e+06
68  9  1.44637e+07
68  10  1.29728e+07
68  11  8.10287e+06
68  12  4.83144e+06
68  13  6.27863e+06
68  14  8.79018e+06
68  15  3.7081e+06
68  16  9.61972e+06
68  17  5.60462e+06
68  18  7.63486e+06
68  19  1.11766e+07
68  20  0
68  21  2.69321e+06
68  22  0
68  23  2.37228e+06
68  24  8.28578e+06
68  25  1.28476e+06
68  26  569323
68  27  6.42748e+06
68  28  1.5666e+06
68  29  0
68  30  7.20379e+06
68  31  5.8264e+06
68  32  4.24812e+06
68  33  681957
68  34  2.42772e+06
68  35  1.63657e+06
68  36  0
68  37  6.00291e+06
68  38  1.71364e+06
68  39  0
68  40  5.41026e+06
68  41  3.01724e+06
68  42  5.66721e+06
68  43  0
68  44  7.68555e+06
68  45  0
68  46  0
68  47  0
68  48  477264
68  49  0
68  50  5.83089e+06
68  51  5.45615e+06
68  52  5.81507e+06
68  53  1.13587e+07
68  54  2.48295e+06
68  55  9.10478e+06
68  56  3.42965e+06
68  57  5.16729e+06
68  58  97610.5
68  59  1.24872e+06
68  60  7.70298e+06
68  61  0
68  62  1.42881e+06
68  63  888663
68  64  8.25666e+06
68  65  8.76071e+06
68  66  8.15267e+06
68  67  7.48137e+06
68  68  4.33641e+06
68  69  6.03325e+06
68  70  9.87558e+06
68  71  8.94512e+06
68  72  9.52061e+06
68  73  0
68  74  1.29545e+07
68  75  1.12681e+07
68  76  1.11182e+07
68  77  3.61802e+06
68  78  1.71069e+07
68  79  1.49709e+07
68  80  4.96558e+06
68  81  1.21867e+06
68  82  7.25043e+06
68  83  0
68  84  0
68  85  0
68  86  0
68  87  0
68  88  2.03137e+06
68  89  8.01527e+06
68  90  0
68  91  9.01978e+06
68  92  5.73825e+06
68  93  1.26584e+07
68  94  4.76756e+06
68  95  396136
68  96  1.97895e+07
68  97  8.44787e+06
68  98  4.4231e+06
68  99  811752
68  100  4.12682e+06
69  0  0
69  1  4.26128e+06
69  2  4.043e+06
69  3  3.15367e+06
69  4  2.79228e+06
69  5  9.58162e+06
69  6  2.04953e+06
69  7  1.18819e+07
69  8  9.01817e+06
69  9  6.95788e+06
69  10  5.38213e+06
69  11  3.88598e+06
69  12  1.74444e+07
69  13  7.05838e+06
69  14  1.02781e+07
69  15  6.07709e+06
69  16  1.03197e+06
69  17  1.02236e+07
69  18  1.27323e+07
69  19  0
69  20  2.24789e+06
69  21  0
69  22  7.24885e+06
69  23  1.21704e+06
69  24  5.48671e+06
69  25  7.39905e+06
69  26  366860
69  27  1.9787e+06
69  28  988171
69  29  1.59498e+06
69  30  1.46753e+06
69  31  0
69  32  700459
69  33  779289
69  34  6.20914e+06
69  35  4.38156e+06
69  36  0
69  37  0
69  38  4.72981e+06
69  39  2.44677e+06
69  40  8.36162e+06
69  41  1.08573e+06
69  42  6.32722e+06
69  43  4.03435e+06
69  44  4.45903e+06
69  45  188118
69  46  6.29197e+06
69  47  2.97054e+06
69  48  1.64367e+06
69  49  754117
69  50  1.12801e+06
69  51  0
69  52  8.57054e+06
69  53  3.82278e+06
69  54  6.02477e+06
69  55  3.33151e+06
69  56  0
69  57  5.856e+06
69  58  6.06759e+06
69  59  1.05364e+07
69  60  115209
69  61  0
69  62  1.67372e+07
69  63  0
69  64  4.38729e+06
69  65  8.30463e+06
69  66  2.19901e+06
69  67  3.9517e+06
69  68  1.84342e+06
69  69  1.34177e+07
69  70  1.70386e+07
69  71  1.39229e+07
69  72  1.45872e+07
69  73  1.09414e+07
69  74  1.45572e+07
69  75  8.37298e+06
69  76  3.76788e+07
69  77  3.71658e+06
69  78  1.53998e+07
69  79  2.03055e+07
69  80  8.75743e+06
69  81  3.08774e+06
69  82  5.12368e+06
69  83  1.77019e+06
69  84  0
69  85  0
69  86  585325
69  87  8.48044e+06
69  88  9.95954e+06
69  89  6.47077e+06
69  90  699702
69  91  9.71976e+06
69  92  167545
69  93  9.56112e+06
69  94  5.82149e+06
69  95  4.36518e+06
69  96  7.52018e+06
69  97  0
69  98  4.61311e+06
69  99  5.95741e+06
69  100  6.26765e+06
70  0  28244.8
70  1  2.81979e+06
70  2  2.53885e+06
70  3  1.01368e+07
70  4  4.68063e+06
70  5  2.77636e+06
70  6  3.19002e+06
70  7  5.71123e+06
70  8  6.51683e+06
70  9  8.22825e+06
70  10  1.00129e+07
70  11  5.39343e+06
70  12  1.31797e+07
70  13  7.98547e+06
70  14  1.92628e+06
70  15  6.48908e+06
70  16  5.09135e+06
70  17  7.18931e+06
70  18  5.56894e+06
70  19  0
70  20  3.72715e+06
70  21  2.40938e+06
70  22  1.73676e+06
70  23  2.75983e+06
70  24  0
70  25  6.14739e+06
70  26  0
70  27  1.1325e+06
70  28  271274
70  29  0
70  30  5.56161e+06
70  31  0
70  32  3.14172e+06
70  33  2.06547e+06
70  34  4.98576e+06
70  35  8.07002e+06
70  36  0
70  37  1.12843e+06
70  38  1.87752e+06
70  39  3.06276e+06
70  40  0
70  41  2.52188e+06
70  42  4.96762e+06
70  43  0
70  44  0
70  45  2.97445e+06
70  46  4.01076e+06
70  47  1.9046e+06
70  48  673616
70  49  0
70  50  0
70  51  3.0661e+06
70  52  4.05869e+06
70  53  411868
70  54  0
70  55  7.15462e+06
70  56  2.14219e+06
70  57  0
70  58  1.43947e+06
70  59  397931
70  60  0
70  61  3.27436e+06
70  62  579500
70  63  8.81871e+06
70  64  686010
70  65  8.8325e+06
70  66  461873
70  67  6.26582e+06
70  68  2.5638e+06
70  69  8.05971e+06
70  70  6.25064e+06
70  71  4.93416e+06
70  72  1.71306e+07
70  73  1.92612e+07
70  74  2.63913e+07
70  75  1.13432e+07
70  76  1.52996e+07
70  77  9.82996e+06
70  78  8.89448e+06
70  79  1.58281e+07
70  80  9.87017e+06
70  81  7.75741e+06
70  82  8.22742e+06
70  83  353155
70  84  3.83548e+06
70  85  7.97758e+06
70  86  1.74151e+06
70  87  9.59615e+06
70  88  5.15229e+06
70  89  1.47062e+06
70  90  2.9596e+06
70  91  3.96386e+06
70  92  7.89766e+06
70  93  5.92747e+06
70  94  9.97741e+06
70  95  6.04469e+06
70  96  1.39788e+07
70  97  1.5492e+07
70  98  6.57801e+06
70  99  8.94379e+06
70  100  2.0005e+06
71  0  0
71  1  0
71  2  0
71  3  5.66125e+06
71  4  5.70543e+06
71  5  5.52345e+06
71  6  1.96846e+06
71  7  5.81648e+06
71  8  4.56596e+06
71  9  364795
71  10  7.39345e+06
71  11  2.1727e+07
71  12  1.22564e+06
71  13  1.38537e+07
71  14  6.90641e+06
71  15  8.94007e+06
71  16  1.0389e+07
71  17  7.68641e+06
71  18  5.84434e+06
71  19  5.03148e+06
71  20  5.33565e+06
71  21  0
71  22  1.53093e+06
71  23  3.54159e+06
71  24  3.61571e+06
71  25  7.07935e+06
71  26  2.60028e+06
71  27  1.11029e+06
71  28  589855
71  29  0
71  30  1.51486e+06
71  31  388214
71  32  0
71  33  6880.23
71  34  0
71  35  0
71  36  0
71  37  1.05898e+07
71  38  4.98957e+06
71  39  3.604e+06
71  40  5.90152e+06
71  41  1.57847e+06
71  42  5.73725e+06
71  43  7.42582e+06
71  44  1.11617e+06
71  45  2.29945e+06
71  46  2.16062e+06
71  47  1.21184e+06
71  48  0
71  49  0
71  50  5.92069e+06
71  51  3.22955e+06
71  52  1.92224e+06
71  53  6.49511e+06
71  54  6.66369e+06
71  55  1.87554e+06
71  56  0
71  57  1.33502e+06
71  58  3.23538e+06
71  59  3.17331e+06
71  60  1.15484e+07
71  61  2.09039e+06
71  62  1.05854e+06
71  63  2.42929e+06
71  64  0
71  65  3.56607e+06
71  66  1.21096e+07
71  67  9.59191e+06
71  68  1.93018e+06
71  69  8.79068e+06
71  70  5.23662e+06
71  71  5.01814e+06
71  72  1.1727e+07
71  73  8.80315e+06
71  74  5.76065e+06
71  75  8.7321e+06
71  76  1.76715e+07
71  77  1.6995e+07
71  78  1.77478e+07
71  79  5.56908e+06
71  80  8.56391e+06
71  81  637744
71  82  4.64211e+06
71  83  3.54435e+06
71  84  260741
71  85  8.2406e+06
71  86  6.24862e+06
71  87  7.25314e+06
71  88  1.75395e+06
71  89  5.88021e+06
71  90  4.29191e+06
71  91  2.60903e+06
71  92  5.09735e+06
71  93  1.51782e+07
71  94  9.15872e+06
71  95  1.28716e+07
71  96  8.71498e+06
71  97  1.72979e+06
