row  column  (images_14_017.edf Cu-K*images_14_017.edf Ar-K**(2.3))
30  22  2.18102e+07
30  23  2.54293e+07
30  24  0
30  25  1.22871e+07
30  26  2.3906e+07
30  27  3.37672e+07
30  28  1.10219e+07
30  29  2.54859e+07
30  30  0
30  31  2.77583e+07
30  32  0
30  33  1.48151e+07
30  34  1.5816e+07
30  35  0
30  36  1.09345e+06
30  37  0
30  38  2.13765e+07
30  39  2.49645e+07
30  40  0
30  41  3.0579e+06
30  42  0
30  43  1.97068e+07
30  44  1.86355e+06
30  45  570152
30  46  1.22908e+07
30  47  3.41718e+07
30  48  0
30  49  0
30  50  0
30  51  3.33321e+07
30  52  0
30  53  562954
30  54  1.77734e+07
30  55  1.56474e+07
30  56  0
30  57  3.32058e+06
30  58  2.6977e+06
30  59  0
30  60  0
30  61  0
30  62  0
30  63  0
30  64  2.28964e+07
30  65  0
30  66  0
30  67  0
30  68  0
30  69  1.11575e+07
30  70  2.03277e+07
30  71  0
30  72  1.2102e+07
30  73  0
30  74  3.07084e+07
30  75  0
30  76  0
30  77  2.39612e+06
30  78  0
30  79  2.79784e+07
30  80  0
30  81  0
30  82  0
30  83  0
30  84  1.3347e+07
30  85  0
30  86  0
30  87  0
30  88  0
30  89  0
30  90  0
30  91  0
30  92  0
30  93  0
30  94  2.01366e+07
30  95  968435
30  96  1.15488e+06
30  97  1.87362e+07
30  98  0
30  99  0
30  100  1.93452e+07
31  0  0
31  1  0
31  2  1.1865e+06
31  3  0
31  4  702591
31  5  0
31  6  1.61962e+07
31  7  0
31  8  1.15646e+07
31  9  0
31  10  2.96783e+06
31  11  0
31  12  600473
31  13  0
31  14  4.18613e+06
31  15  0
31  16  0
31  17  0
31  18  1.11395e+07
31  19  0
31  20  0
31  21  1.67836e+07
31  22  1.35143e+07
31  23  2.67573e+07
31  24  1.50624e+07
31  25  6.17151e+06
31  26  0
31  27  0
31  28  3.03496e+07
31  29  7.01755e+06
31  30  5.04596e+06
31  31  0
31  32  0
31  33  0
31  34  0
31  35  0
31  36  3.18187e+07
31  37  1.51373e+07
31  38  0
31  39  3.22657e+07
31  40  1.85428e+06
31  41  5.66869e+06
31  42  0
31  43  0
31  44  0
31  45  2.90031e+07
31  46  4.06339e+07
31  47  1.67093e+07
31  48  0
31  49  0
31  50  0
31  51  0
31  52  0
31  53  3.15774e+07
31  54  6.17692e+06
31  55  0
31  56  0
31  57  3.23999e+07
31  58  1.34141e+06
31  59  0
31  60  1.09182e+07
31  61  1.483e+06
31  62  2.28902e+07
31  63  0
31  64  0
31  65  3.63654e+07
31  66  0
31  67  0
31  68  5.78854e+07
31  69  4.2052e+06
31  70  0
31  71  0
31  72  0
31  73  2.35998e+07
31  74  0
31  75  2.83433e+07
31  76  0
31  77  0
31  78  1.64833e+07
31  79  0
31  80  4.02852e+06
31  81  4.37053e+06
31  82  0
31  83  1.00258e+07
31  84  3.54467e+06
31  85  3.80198e+06
31  86  0
31  87  0
31  88  3.15184e+07
31  89  3.4811e+06
31  90  0
31  91  0
31  92  0
31  93  9.66053e+06
31  94  0
31  95  1.06557e+07
31  96  0
31  97  2.55204e+07
31  98  1.88961e+07
31  99  4.24042e+06
31  100  0
32  0  0
32  1  5.71735e+06
32  2  0
32  3  1.05031e+07
32  4  0
32  5  1.17275e+07
32  6  0
32  7  2.33454e+06
32  8  786706
32  9  0
32  10  2.7518e+06
32  11  0
32  12  0
32  13  2.54464e+06
32  14  0
32  15  1.20264e+07
32  16  0
32  17  0
32  18  0
32  19  5.40624e+06
32  20  2.78809e+07
32  21  0
32  22  0
32  23  3.05984e+07
32  24  2.63821e+07
32  25  6.74025e+06
32  26  1.24618e+07
32  27  2.7154e+07
32  28  0
32  29  2.46315e+07
32  30  2.46382e+07
32  31  0
32  32  920306
32  33  2.01366e+07
32  34  1.93937e+07
32  35  0
32  36  0
32  37  0
32  38  6.94379e+06
32  39  3.83734e+06
32  40  0
32  41  0
32  42  0
32  43  0
32  44  6.97901e+06
32  45  9.85094e+06
32  46  7.65965e+06
32  47  9.03323e+06
32  48  3.78542e+06
32  49  0
32  50  0
32  51  6.77362e+06
32  52  1.32728e+07
32  53  231784
32  54  0
32  55  1.08836e+07
32  56  992087
32  57  0
32  58  1.12607e+07
32  59  0
32  60  0
32  61  0
32  62  0
32  63  3.68829e+07
32  64  6.51896e+06
32  65  0
32  66  1.63894e+07
32  67  0
32  68  0
32  69  0
32  70  4.47845e+07
32  71  0
32  72  2.34058e+06
32  73  2.87633e+07
32  74  370667
32  75  3.41757e+07
32  76  1.14703e+07
32  77  0
32  78  0
32  79  2.3218e+07
32  80  0
32  81  0
32  82  0
32  83  0
32  84  1.38883e+06
32  85  1.8705e+07
32  86  0
32  87  0
32  88  8.849e+06
32  89  2.69562e+07
32  90  0
32  91  2.02119e+06
32  92  0
32  93  0
32  94  4.95073e+06
32  95  2.67756e+06
32  96  0
32  97  3.0137e+07
32  98  4.89242e+06
32  99  1.42836e+07
32  100  1.56346e+06
33  0  1.72062e+07
33  1  1.09454e+06
33  2  1.57529e+07
33  3  0
33  4  0
33  5  0
33  6  0
33  7  0
33  8  3.04789e+06
33  9  3.63781e+06
33  10  0
33  11  0
33  12  3.12323e+06
33  13  0
33  14  4.63415e+06
33  15  3.15797e+06
33  16  0
33  17  9.95737e+06
33  18  1.92234e+07
33  19  2.38353e+07
33  20  3.3276e+06
33  21  2.21158e+07
33  22  7.88979e+06
33  23  1.83128e+06
33  24  0
33  25  0
33  26  2.4767e+07
33  27  0
33  28  6.6841e+06
33  29  1.19706e+07
33  30  0
33  31  2.03269e+07
33  32  0
33  33  9.823e+06
33  34  0
33  35  2.00177e+07
33  36  1.55004e+07
33  37  0
33  38  0
33  39  8.69922e+06
33  40  1.51565e+07
33  41  0
33  42  3.71031e+06
33  43  2.49389e+07
33  44  7.20322e+06
33  45  1.08083e+07
33  46  2.82367e+06
33  47  2.52817e+06
33  48  0
33  49  0
33  50  4.14595e+06
33  51  0
33  52  1.88974e+07
33  53  5.09763e+06
33  54  0
33  55  0
33  56  1.12595e+07
33  57  0
33  58  6.13561e+06
33  59  0
33  60  0
33  61  3.21122e+07
33  62  3.99248e+07
33  63  0
33  64  8.2284e+06
33  65  0
33  66  0
33  67  1.37983e+06
33  68  1.03011e+07
33  69  2.55589e+07
33  70  4.39551e+06
33  71  4.6672e+06
33  72  0
33  73  0
33  74  1.18023e+07
33  75  0
33  76  5.51999e+07
33  77  0
33  78  0
33  79  0
33  80  0
33  81  0
33  82  5.00865e+06
33  83  0
33  84  0
33  85  2.64709e+07
33  86  4.33025e+06
33  87  0
33  88  3.91632e+07
33  89  1.77605e+06
33  90  0
33  91  2.69834e+06
33  92  0
33  93  0
33  94  0
33  95  6.33212e+06
33  96  0
33  97  0
33  98  1.29987e+07
33  99  0
33  100  2.13743e+07
34  0  1.92987e+06
34  1  0
34  2  0
34  3  2.00215e+06
34  4  7.46287e+06
34  5  1.07594e+07
34  6  0
34  7  0
34  8  905572
34  9  4.67417e+06
34  10  0
34  11  2.25631e+06
34  12  726964
34  13  4.74433e+06
34  14  0
34  15  0
34  16  1.65313e+06
34  17  9.44559e+06
34  18  0
34  19  1.28187e+07
34  20  3.5669e+07
34  21  1.85281e+07
34  22  2.30388e+07
34  23  1.60127e+07
34  24  1.52433e+07
34  25  0
34  26  0
34  27  3.36352e+06
34  28  0
34  29  9.32537e+06
34  30  0
34  31  7.33322e+06
34  32  0
34  33  1.05211e+06
34  34  0
34  35  6.06932e+06
34  36  1.63406e+07
34  37  1.52367e+06
34  38  3.22584e+07
34  39  196966
34  40  0
34  41  2.51938e+07
34  42  0
34  43  0
34  44  0
34  45  0
34  46  1.18866e+07
34  47  2.02674e+07
34  48  6.33609e+06
34  49  2.52449e+07
34  50  3.0324e+07
34  51  9.6215e+06
34  52  1.76703e+06
34  53  0
34  54  0
34  55  0
34  56  0
34  57  0
34  58  0
34  59  0
34  60  114119
34  61  1.40585e+06
34  62  5.05262e+06
34  63  1.9301e+07
34  64  8.34226e+06
34  65  0
34  66  0
34  67  4.68498e+06
34  68  0
34  69  0
34  70  0
34  71  0
34  72  7.18793e+06
34  73  2.58657e+06
34  74  0
34  75  0
34  76  2.21343e+07
34  77  0
34  78  345381
34  79  1.83498e+07
34  80  1.15612e+07
34  81  2.27834e+07
34  82  0
34  83  464386
34  84  0
34  85  0
34  86  0
34  87  0
34  88  0
34  89  0
34  90  0
34  91  1.27919e+06
34  92  590276
34  93  0
34  94  8.95443e+06
34  95  0
34  96  0
34  97  666064
34  98  3.78844e+07
34  99  1.07993e+07
34  100  0
35  0  6.60786e+06
35  1  7.01214e+06
35  2  0
35  3  0
35  4  0
35  5  0
35  6  8.59064e+06
35  7  0
35  8  2.73522e+06
35  9  0
35  10  0
35  11  0
35  12  1.71185e+07
35  13  1.98345e+06
35  14  0
35  15  1.11734e+07
35  16  0
35  17  0
35  18  1.86923e+07
35  19  0
35  20  0
35  21  0
35  22  1.66277e+07
35  23  1.43722e+07
35  24  0
35  25  1.5433e+07
35  26  0
35  27  0
35  28  1.96456e+06
35  29  9.17777e+06
35  30  3.91562e+06
35  31  1.02126e+07
35  32  0
35  33  4.05363e+06
35  34  0
35  35  2.2422e+07
35  36  5.32023e+06
35  37  2.46309e+07
35  38  1.55462e+07
35  39  0
35  40  4.5767e+07
35  41  3.44803e+06
35  42  0
35  43  0
35  44  1.17977e+07
35  45  0
35  46  5.05674e+06
35  47  6.38061e+06
35  48  0
35  49  1.08052e+06
35  50  4.80568e+06
35  51  2.00732e+07
35  52  4.12861e+06
35  53  1.20275e+07
35  54  2.31903e+07
35  55  8.63152e+06
35  56  1.33551e+07
35  57  4.10397e+07
35  58  0
35  59  0
35  60  2.39611e+07
35  61  0
35  62  0
35  63  0
35  64  0
35  65  4.25682e+06
35  66  0
35  67  0
35  68  0
35  69  0
35  70  4.2933e+06
35  71  0
35  72  1.74708e+07
35  73  9.19372e+06
35  74  0
35  75  0
35  76  2.01551e+07
35  77  0
35  78  0
35  79  0
35  80  0
35  81  0
35  82  2.54433e+06
35  83  0
35  84  5.33799e+06
35  85  0
35  86  0
35  87  0
35  88  6.32007e+06
35  89  0
35  90  0
35  91  0
35  92  1.06409e+06
35  93  0
35  94  1.97201e+07
35  95  0
35  96  0
35  97  0
35  98  3.16931e+06
35  99  0
35  100  1.13342e+07
36  0  1.2407e+07
36  1  0
36  2  840262
36  3  0
36  4  0
36  5  0
36  6  0
36  7  0
36  8  0
36  9  1.30902e+07
36  10  0
36  11  0
36  12  0
36  13  0
36  14  7.06972e+06
36  15  2.95306e+07
36  16  2.34367e+06
36  17  2.99838e+07
36  18  1.64697e+07
36  19  7.24401e+06
36  20  2.58284e+07
36  21  0
36  22  2.61142e+07
36  23  1.47873e+06
36  24  0
36  25  0
36  26  9.40001e+06
36  27  3.94145e+07
36  28  0
36  29  6.16082e+06
36  30  1.63253e+07
36  31  1.77445e+06
36  32  4.16667e+07
36  33  1.73665e+07
36  34  1.49622e+07
36  35  1.57157e+07
36  36  0
36  37  0
36  38  1.5375e+07
36  39  0
36  40  0
36  41  6.59645e+06
36  42  3.46117e+06
36  43  0
36  44  1.60771e+07
36  45  0
36  46  335822
36  47  2.18373e+07
36  48  0
36  49  8.07285e+06
36  50  2.08969e+07
36  51  0
36  52  0
36  53  1.41348e+06
36  54  0
36  55  0
36  56  1.48241e+06
36  57  0
36  58  0
36  59  1.08795e+07
36  60  3.86077e+06
36  61  0
36  62  0
36  63  0
36  64  0
36  65  2.49056e+07
36  66  0
36  67  8.4546e+06
36  68  2.71859e+07
36  69  1.10778e+07
36  70  9.54238e+06
36  71  6.52636e+06
36  72  0
36  73  943880
36  74  1.44336e+07
36  75  3.42935e+06
36  76  3.11083e+07
36  77  0
36  78  2.78953e+07
36  79  1.23383e+07
36  80  0
36  81  0
36  82  1.47169e+07
36  83  1.51588e+07
36  84  0
36  85  6.51113e+06
36  86  1.45243e+07
36  87  4.69545e+06
36  88  5.089e+07
36  89  2.9094e+07
36  90  0
36  91  0
36  92  0
36  93  0
36  94  0
36  95  0
36  96  0
36  97  1.04238e+07
36  98  3.71203e+07
36  99  3.15515e+06
36  100  2.47585e+06
37  0  0
37  1  6.9778e+06
37  2  0
37  3  0
37  4  0
37  5  7.66776e+06
37  6  0
37  7  0
37  8  1.41519e+07
37  9  2.29403e+07
37  10  7.36277e+06
37  11  1.09429e+07
37  12  1.0952e+06
37  13  0
37  14  1.9628e+07
37  15  7.13657e+06
37  16  1.02747e+07
37  17  1.32557e+07
37  18  0
37  19  0
37  20  2.13747e+07
37  21  9.52217e+06
37  22  1.55699e+07
37  23  2.22308e+06
37  24  2.56354e+07
37  25  0
37  26  1.41385e+07
37  27  1.3633e+07
37  28  0
37  29  0
37  30  2.74357e+07
37  31  4.66516e+07
37  32  0
37  33  0
37  34  0
37  35  1.27321e+07
37  36  0
37  37  1.92784e+07
37  38  0
37  39  0
37  40  0
37  41  0
37  42  0
37  43  0
37  44  2.34415e+06
37  45  0
37  46  0
37  47  0
37  48  9.46365e+06
37  49  1.4369e+07
37  50  0
37  51  1.19312e+07
37  52  4.61414e+06
37  53  4.79586e+06
37  54  5.45788e+06
37  55  3.62538e+06
37  56  0
37  57  0
37  58  2.96286e+07
37  59  0
37  60  5.98357e+06
37  61  1.21897e+07
37  62  0
37  63  7.13494e+06
37  64  2.39507e+07
37  65  9.72719e+06
37  66  0
37  67  1.1452e+07
37  68  0
37  69  0
37  70  0
37  71  6.51574e+06
37  72  3.06134e+07
37  73  0
37  74  0
37  75  3.5388e+07
37  76  1.33609e+06
37  77  9.57336e+06
37  78  0
37  79  3.19782e+06
37  80  0
37  81  0
37  82  1.59155e+06
37  83  0
37  84  3.50346e+06
37  85  0
37  86  0
37  87  5.04271e+06
37  88  0
37  89  0
37  90  2.60545e+06
37  91  0
37  92  0
37  93  9.02345e+06
37  94  3.21142e+07
37  95  2.22317e+07
37  96  3.20494e+06
37  97  1.57535e+07
37  98  0
37  99  1.41908e+07
37  100  1.18774e+07
38  0  3.09285e+06
38  1  0
38  2  0
38  3  0
38  4  0
38  5  0
38  6  0
38  7  0
38  8  90548.3
38  9  0
38  10  0
38  11  549559
38  12  8.97918e+06
38  13  0
38  14  1.79605e+06
38  15  6.09669e+06
38  16  3.84189e+06
38  17  0
38  18  0
38  19  3.3632e+07
38  20  0
38  21  1.26886e+07
38  22  5.21082e+06
38  23  3.11195e+07
38  24  9.05189e+06
38  25  1.55574e+07
38  26  3.39427e+07
38  27  0
38  28  1.78829e+07
38  29  3.37967e+07
38  30  0
38  31  1.54221e+07
38  32  0
38  33  0
38  34  274892
38  35  1.64373e+07
38  36  0
38  37  1.63484e+07
38  38  0
38  39  0
38  40  1.61108e+06
38  41  1.14927e+07
38  42  0
38  43  0
38  44  3.75132e+07
38  45  1.80105e+06
38  46  5419.42
38  47  0
38  48  1.17869e+07
38  49  2.07455e+07
38  50  955342
38  51  1.90078e+07
38  52  2.71474e+07
38  53  0
38  54  0
38  55  0
38  56  0
38  57  0
38  58  0
38  59  1.37809e+07
38  60  0
38  61  0
38  62  2.51654e+07
38  63  0
38  64  0
38  65  2.1891e+06
38  66  4.24286e+06
38  67  7.72676e+06
38  68  9.16412e+06
38  69  3.11812e+07
38  70  0
38  71  0
38  72  3.81374e+06
38  73  0
38  74  2.53446e+07
38  75  1.97286e+07
38  76  0
38  77  3.43248e+06
38  78  0
38  79  0
38  80  976242
38  81  1.86308e+07
38  82  1.21522e+06
38  83  1.53399e+07
38  84  0
38  85  0
38  86  9.95605e+06
38  87  7.04519e+06
38  88  0
38  89  0
38  90  0
38  91  2.02599e+07
38  92  3.43416e+06
38  93  0
38  94  0
38  95  4.44559e+07
38  96  0
38  97  1.7815e+07
38  98  0
38  99  0
38  100  1.13144e+07
39  0  0
39  1  2.81401e+07
39  2  0
39  3  4.98762e+06
39  4  0
39  5  0
39  6  1.89053e+07
39  7  1.08756e+07
39  8  1.12049e+07
39  9  0
39  10  0
39  11  3.40474e+06
39  12  0
39  13  1.50036e+07
39  14  1.22923e+06
39  15  1.70941e+07
39  16  1.09883e+07
39  17  9.54907e+06
39  18  1.48577e+07
39  19  1.22585e+07
39  20  1.55992e+07
39  21  0
39  22  1.26096e+07
39  23  2.13019e+07
39  24  881202
39  25  1.31635e+06
39  26  0
39  27  2.29481e+07
39  28  2.58096e+07
39  29  3.38348e+07
39  30  0
39  31  0
39  32  0
39  33  0
39  34  3.38539e+06
39  35  0
39  36  0
39  37  2.03285e+07
39  38  2.63429e+07
39  39  0
39  40  2.2433e+07
39  41  5.72697e+06
39  42  6.85631e+06
39  43  4.28144e+07
39  44  0
39  45  0
39  46  3.36682e+07
39  47  0
39  48  0
39  49  0
39  50  2.52662e+07
39  51  6.44307e+06
39  52  0
39  53  0
39  54  2.98686e+07
39  55  2.86631e+06
39  56  4.32457e+06
39  57  0
39  58  0
39  59  0
39  60  0
39  61  7.6792e+06
39  62  3.80642e+07
39  63  0
39  64  2.56026e+06
39  65  1.26399e+07
39  66  5.24482e+06
39  67  1.38973e+07
39  68  0
39  69  3.78509e+07
39  70  4.68547e+06
39  71  9.0163e+06
39  72  8.41857e+06
39  73  0
39  74  3.18286e+07
39  75  0
39  76  0
39  77  7.58592e+06
39  78  0
39  79  0
39  80  4.51802e+06
39  81  0
39  82  1.20017e+07
39  83  0
39  84  4.86038e+07
39  85  1.00787e+07
39  86  9.29684e+06
39  87  1.32814e+07
39  88  1.10772e+07
39  89  2.0815e+07
39  90  0
39  91  8.08666e+06
39  92  6.44959e+06
39  93  0
39  94  0
39  95  1.06365e+07
39  96  0
39  97  0
39  98  1.48704e+07
39  99  2.796e+07
39  100  2.53081e+07
40  0  6.44411e+06
40  1  0
40  2  0
40  3  0
40  4  0
40  5  2.88453e+06
40  6  1.43274e+07
40  7  8.78445e+06
40  8  0
40  9  8.98637e+06
40  10  842342
40  11  0
40  12  7.61079e+06
40  13  2.72278e+06
40  14  188596
40  15  0
40  16  6.12497e+06
40  17  0
40  18  1.36687e+07
40  19  9.58773e+06
40  20  3.03346e+06
40  21  2.93719e+07
40  22  2.62616e+07
40  23  1.78538e+07
40  24  2.01027e+06
40  25  2.08152e+07
40  26  1.89492e+07
40  27  1.13813e+06
40  28  4.77089e+06
40  29  6.46521e+06
40  30  3.33043e+07
40  31  0
40  32  3.6255e+07
40  33  0
40  34  0
40  35  2.88622e+06
40  36  0
40  37  1.1751e+06
40  38  3.18264e+07
40  39  1.53005e+07
40  40  1.06606e+07
40  41  0
40  42  0
40  43  151296
40  44  0
40  45  3.36199e+07
40  46  2.92538e+07
40  47  0
40  48  1.63895e+07
40  49  1.42409e+07
40  50  0
40  51  4.16737e+06
40  52  0
40  53  4.36809e+06
40  54  0
40  55  0
40  56  0
40  57  0
40  58  0
40  59  0
40  60  0
40  61  1.20916e+06
40  62  0
40  63  2.45604e+07
40  64  2.50721e+07
40  65  3.33432e+07
40  66  0
40  67  2.97017e+07
40  68  0
40  69  3.23404e+06
40  70  2.71813e+06
40  71  1.8945e+06
40  72  4.05519e+07
40  73  0
40  74  0
40  75  0
40  76  0
40  77  3.39277e+07
40  78  0
40  79  0
40  80  4.3498e+07
40  81  0
40  82  0
40  83  0
40  84  1.55659e+07
40  85  6.67511e+06
40  86  0
40  87  0
40  88  3.69364e+07
40  89  7.95697e+06
40  90  0
40  91  0
40  92  2.22146e+07
40  93  4.37163e+06
40  94  2.64612e+07
40  95  0
40  96  0
40  97  0
40  98  0
40  99  1.43676e+07
40  100  3.21999e+07
41  0  0
41  1  0
41  2  0
41  3  1.03966e+06
41  4  5.0663e+06
41  5  3.45886e+06
41  6  5.5422e+06
41  7  0
41  8  1.33667e+07
41  9  2.70886e+07
41  10  7.85824e+06
41  11  0
41  12  5.13032e+06
41  13  1.88857e+07
41  14  1.77857e+07
41  15  0
41  16  0
41  17  0
41  18  0
41  19  0
41  20  1.25582e+06
41  21  2.32121e+07
41  22  7.4253e+06
41  23  2.95e+07
41  24  3.13946e+06
41  25  0
41  26  763701
41  27  1.66819e+06
41  28  1.85224e+07
41  29  1.49366e+07
41  30  0
41  31  1.81256e+07
41  32  5.04301e+06
41  33  0
41  34  2.58457e+07
41  35  2.16838e+07
41  36  2.23019e+06
41  37  1.81852e+07
41  38  6.01462e+06
41  39  2.33408e+06
41  40  0
41  41  0
41  42  2.58036e+07
41  43  6.05302e+06
41  44  0
41  45  0
41  46  8.34318e+06
41  47  6.27987e+06
41  48  0
41  49  0
41  50  1.9819e+07
41  51  0
41  52  0
41  53  1.32106e+07
41  54  4.3092e+06
41  55  0
41  56  626706
41  57  0
41  58  2.48943e+07
41  59  0
41  60  0
41  61  9.50522e+06
41  62  6.74734e+06
41  63  0
41  64  0
41  65  1.7091e+07
41  66  0
41  67  0
41  68  8.5183e+06
41  69  1.21707e+07
41  70  2.93705e+06
41  71  8.28313e+06
41  72  0
41  73  0
41  74  0
41  75  0
41  76  1.31534e+07
41  77  0
41  78  0
41  79  0
41  80  0
41  81  0
41  82  1.21124e+07
41  83  3.95171e+07
41  84  0
41  85  0
41  86  4.96344e+06
41  87  2.30672e+07
41  88  0
41  89  0
41  90  3.36258e+06
41  91  0
41  92  3.20288e+07
41  93  0
41  94  0
41  95  0
41  96  0
41  97  0
41  98  3.0524e+07
41  99  2.58222e+07
41  100  3.5084e+07
42  0  0
42  1  0
42  2  1.10592e+06
42  3  215931
42  4  6.22569e+06
42  5  101031
42  6  1.65452e+07
42  7  0
42  8  0
42  9  691384
42  10  0
42  11  2.39965e+07
42  12  9.58287e+06
42  13  2.81571e+07
42  14  0
42  15  0
42  16  6.14503e+06
42  17  3.53688e+06
42  18  0
42  19  0
42  20  1.26018e+07
42  21  0
42  22  0
42  23  438928
42  24  4.04918e+06
42  25  2.96096e+06
42  26  0
42  27  807205
42  28  0
42  29  0
42  30  8.08628e+06
42  31  1.54966e+06
42  32  0
42  33  2.43796e+07
42  34  0
42  35  0
42  36  0
42  37  356782
42  38  2.99284e+07
42  39  0
42  40  4.59435e+07
42  41  8.07337e+06
42  42  7.10609e+06
42  43  0
42  44  3.56187e+07
42  45  0
42  46  0
42  47  3.88494e+07
42  48  0
42  49  0
42  50  2.39092e+07
42  51  3.03672e+07
42  52  0
42  53  0
42  54  1.07989e+07
42  55  0
42  56  0
42  57  0
42  58  0
42  59  0
42  60  0
42  61  8.44905e+06
42  62  4.57006e+06
42  63  1.09366e+07
42  64  5.35156e+06
42  65  0
42  66  5.61889e+06
42  67  0
42  68  2.99855e+06
42  69  0
42  70  2.31057e+07
42  71  0
42  72  4.82735e+06
42  73  641780
42  74  0
42  75  4.12737e+06
42  76  0
42  77  0
42  78  0
42  79  0
42  80  0
42  81  238484
42  82  0
42  83  7.48298e+06
42  84  0
42  85  1.95277e+07
42  86  2.18993e+07
42  87  1.71681e+07
42  88  0
42  89  0
42  90  8.98124e+06
42  91  0
42  92  4.92261e+06
42  93  2.76119e+07
42  94  0
42  95  5.86581e+06
42  96  0
42  97  0
42  98  4.20399e+06
42  99  1.27319e+07
42  100  0
43  0  925089
43  1  0
43  2  0
43  3  0
43  4  0
43  5  0
43  6  2.95038e+06
43  7  0
43  8  0
43  9  0
43  10  1.22633e+07
43  11  2.69573e+06
43  12  0
43  13  1.5838e+07
43  14  7.85746e+06
43  15  0
43  16  2.33328e+07
43  17  1.06278e+07
43  18  1.15458e+07
43  19  0
43  20  0
43  21  0
43  22  6.50617e+06
43  23  4.03879e+07
43  24  2.22024e+07
43  25  0
43  26  1.18439e+07
43  27  1.46036e+07
43  28  1.8925e+07
43  29  7.10746e+06
43  30  1.39016e+07
43  31  592506
43  32  0
43  33  1.92602e+07
43  34  2.16309e+06
43  35  1.98574e+07
43  36  0
43  37  6.40403e+06
43  38  0
43  39  5.77404e+06
43  40  0
43  41  0
43  42  2.13586e+06
43  43  0
43  44  0
43  45  4.5528e+06
43  46  2.6744e+07
43  47  7.66213e+06
43  48  0
43  49  0
43  50  0
43  51  0
43  52  3.98777e+06
43  53  7.86043e+06
43  54  0
43  55  6.00373e+06
43  56  0
43  57  2.99205e+07
43  58  7.36867e+06
43  59  8.35734e+06
43  60  6.84241e+06
43  61  0
43  62  0
43  63  1.25936e+07
43  64  1.23526e+07
43  65  0
43  66  0
43  67  0
43  68  0
43  69  1.91118e+07
43  70  0
43  71  5.1436e+06
43  72  9.64184e+06
43  73  0
43  74  1.81233e+07
43  75  0
43  76  0
43  77  0
43  78  2.78414e+07
43  79  0
43  80  3.96466e+07
43  81  2.5856e+07
43  82  0
43  83  0
43  84  1.75148e+07
43  85  0
43  86  7.43678e+06
43  87  0
43  88  0
43  89  0
43  90  0
43  91  8.04127e+06
43  92  1.90984e+06
43  93  0
43  94  0
43  95  0
43  96  0
43  97  2.53656e+07
43  98  1.54827e+07
43  99  9.84153e+06
43  100  2.96821e+06
44  0  1.60203e+06
44  1  5.00608e+06
44  2  0
44  3  0
44  4  3.43961e+06
44  5  0
44  6  4.64095e+06
44  7  0
44  8  4.31341e+06
44  9  0
44  10  0
44  11  0
44  12  0
44  13  0
44  14  1.77931e+07
44  15  0
44  16  0
44  17  2.22301e+06
44  18  0
44  19  0
44  20  1.50126e+07
44  21  1.88526e+07
44  22  0
44  23  0
44  24  0
44  25  2.96644e+06
44  26  8.61541e+06
44  27  0
44  28  2.2278e+07
44  29  8.19328e+06
44  30  1.77996e+07
44  31  4.11956e+07
44  32  0
44  33  0
44  34  7.15881e+06
44  35  0
44  36  0
44  37  0
44  38  1.07951e+06
44  39  4.00006e+06
44  40  1.56821e+07
44  41  0
44  42  1.95438e+07
44  43  0
44  44  0
44  45  1.40804e+06
44  46  0
44  47  0
44  48  3.04659e+07
44  49  0
44  50  704989
44  51  5.52626e+06
44  52  1.78502e+07
44  53  5.2154e+06
44  54  0
44  55  0
44  56  0
44  57  2.48819e+06
44  58  2.20435e+07
44  59  0
44  60  3.34086e+06
44  61  4.34002e+06
44  62  2.07556e+07
44  63  3.34745e+07
44  64  0
44  65  0
44  66  0
44  67  7.75106e+06
44  68  2.97442e+07
44  69  0
44  70  0
44  71  0
44  72  0
44  73  1.98388e+06
44  74  0
44  75  2.02569e+07
44  76  0
44  77  0
44  78  1.22046e+07
44  79  3.71842e+07
44  80  0
44  81  6.39311e+06
44  82  0
44  83  0
44  84  0
44  85  3.16243e+06
44  86  0
44  87  0
44  88  1.05823e+07
44  89  0
44  90  0
44  91  0
44  92  0
44  93  0
44  94  4.98611e+06
44  95  0
44  96  0
44  97  0
44  98  0
44  99  3.60845e+06
44  100  0
45  0  1.40518e+06
45  1  2.74555e+06
45  2  2.16161e+06
45  3  8.10175e+06
45  4  0
45  5  0
45  6  0
45  7  2.03237e+07
45  8  7.01698e+06
45  9  0
45  10  2.50118e+07
45  11  0
45  12  6.3791e+06
45  13  1.88307e+07
45  14  8.83345e+06
45  15  1.17985e+07
45  16  0
45  17  1.94461e+06
45  18  0
45  19  0
45  20  2.17774e+07
45  21  0
45  22  4.75217e+06
45  23  1.77335e+07
45  24  1.32426e+07
45  25  1.54306e+07
45  26  8.19094e+06
45  27  0
45  28  1.60984e+07
45  29  2.75225e+07
45  30  2.29826e+07
45  31  2.05272e+06
45  32  0
45  33  1.62719e+07
45  34  0
45  35  7.82328e+06
45  36  6.00937e+06
45  37  2.26757e+06
45  38  0
45  39  2.45398e+07
45  40  1.57123e+07
45  41  2.01236e+07
45  42  2.4467e+07
45  43  0
45  44  0
45  45  0
45  46  0
45  47  2.4717e+07
45  48  3.03673e+07
45  49  3.098e+06
45  50  0
45  51  0
45  52  0
45  53  2.63656e+06
45  54  0
45  55  2.90492e+07
45  56  0
45  57  0
45  58  0
45  59  2.6477e+06
45  60  1.40659e+07
45  61  0
