row  column  (images_21_930.edf Fe-K*images_21_930.edf Ar-K**2.3)
47  15  5.75132e+07
47  16  6.37076e+07
47  17  5.75877e+07
47  18  6.20263e+07
47  19  5.52469e+07
47  20  6.11409e+07
47  21  5.37786e+07
47  22  4.91863e+07
47  23  4.62179e+07
47  24  4.38641e+07
47  25  3.87454e+07
48  0  3.93242e+07
48  1  2.72022e+07
48  2  3.44199e+07
48  3  4.34354e+07
48  4  6.87459e+07
48  5  7.61011e+07
48  6  7.72925e+07
48  7  6.73127e+07
48  8  6.81639e+07
48  9  6.22476e+07
48  10  1.00698e+08
48  11  9.07322e+07
48  12  6.98225e+07
48  13  5.66028e+07
48  14  6.65884e+07
48  15  6.29385e+07
48  16  5.14206e+07
48  17  5.81326e+07
48  18  5.07386e+07
48  19  5.809e+07
48  20  7.69216e+07
48  21  5.61493e+07
48  22  4.61849e+07
48  23  4.83637e+07
48  24  4.47433e+07
48  25  4.80638e+07
49  0  3.03133e+07
49  1  3.09852e+07
49  2  4.04078e+07
49  3  5.45989e+07
49  4  6.57946e+07
49  5  8.14423e+07
49  6  7.90102e+07
49  7  7.91934e+07
49  8  7.21645e+07
49  9  8.26591e+07
49  10  1.13318e+08
49  11  1.053e+08
49  12  6.86377e+07
49  13  5.51164e+07
49  14  6.31066e+07
49  15  6.81117e+07
49  16  4.84632e+07
49  17  7.10485e+07
49  18  5.44627e+07
49  19  5.22954e+07
49  20  6.12258e+07
49  21  5.29007e+07
49  22  4.73292e+07
49  23  5.56179e+07
49  24  3.4212e+07
49  25  4.80847e+07
50  0  2.68238e+07
50  1  2.63653e+07
50  2  2.98642e+07
50  3  5.06475e+07
50  4  6.03981e+07
50  5  8.40364e+07
50  6  7.95695e+07
50  7  7.03834e+07
50  8  9.93192e+07
50  9  8.01769e+07
50  10  1.28855e+08
50  11  1.21223e+08
50  12  6.09063e+07
50  13  6.27911e+07
50  14  6.29952e+07
50  15  6.02494e+07
50  16  6.13679e+07
50  17  4.98509e+07
50  18  5.11776e+07
50  19  3.89594e+07
50  20  5.69682e+07
50  21  4.25667e+07
50  22  5.03656e+07
50  23  4.56481e+07
50  24  4.87949e+07
50  25  4.34696e+07

