row  column  (images_21_930.edf Ca-K*images_21_930.edf Ar-K**2.3)
44  17  1.50494e+09
44  18  1.57606e+09
44  19  1.55874e+09
44  20  2.00307e+09
44  21  2.15674e+09
44  22  1.59259e+09
44  23  1.17995e+09
44  24  1.07538e+09
44  25  1.02281e+09
45  0  1.78728e+08
45  1  1.89961e+08
45  2  2.3167e+08
45  3  4.23479e+08
45  4  5.70917e+08
45  5  7.62607e+08
45  6  8.47671e+08
45  7  1.02405e+09
45  8  1.19215e+09
45  9  1.35997e+09
45  10  1.34063e+09
45  11  1.53493e+09
45  12  1.32034e+09
45  13  1.24391e+09
45  14  1.20509e+09
45  15  1.26072e+09
45  16  1.31217e+09
45  17  1.19296e+09
45  18  1.38452e+09
45  19  1.41327e+09
45  20  1.80168e+09
45  21  2.03306e+09
45  22  1.77228e+09
45  23  1.30719e+09
45  24  1.1776e+09
45  25  9.95812e+08
46  0  1.66727e+08
46  1  2.10255e+08
46  2  3.08693e+08
46  3  4.69476e+08
46  4  6.60968e+08
46  5  8.29951e+08
46  6  9.85125e+08
46  7  1.18771e+09
46  8  1.25753e+09
46  9  1.40322e+09
46  10  1.35e+09
46  11  1.40576e+09
46  12  1.23619e+09
46  13  1.21125e+09
46  14  1.17199e+09
46  15  1.15625e+09
46  16  1.1308e+09
46  17  1.19277e+09
46  18  1.26082e+09
46  19  1.30505e+09
46  20  1.72337e+09
46  21  1.86484e+09
46  22  1.38917e+09
46  23  1.31821e+09
46  24  1.11365e+09
46  25  9.90281e+08
47  0  2.0796e+08
47  1  2.76214e+08
47  2  3.17043e+08
47  3  4.61923e+08
47  4  6.8331e+08
47  5  9.91327e+08
47  6  1.20424e+09
47  7  1.30756e+09
47  8  1.281e+09
47  9  1.2607e+09
47  10  1.47245e+09
47  11  1.46862e+09
47  12  1.39319e+09
47  13  1.24458e+09
47  14  1.19827e+09
47  15  1.07456e+09
47  16  1.21499e+09
47  17  1.1277e+09
47  18  1.16351e+09
47  19  1.16782e+09
47  20  1.49972e+09
47  21  1.6391e+09
47  22  1.40319e+09
47  23  1.23891e+09
47  24  1.15407e+09
47  25  1.14012e+09
48  0  1.94769e+08
48  1  2.40178e+08
48  2  3.22959e+08
48  3  5.19176e+08
48  4  8.76889e+08
48  5  1.03972e+09
48  6  1.15405e+09
48  7  1.27594e+09
48  8  1.37289e+09
48  9  1.35095e+09
48  10  1.47212e+09
48  11  1.48784e+09
48  12  1.49644e+09
48  13  1.30761e+09
48  14  1.10275e+09
48  15  1.1517e+09
48  16  1.0578e+09
48  17  1.10454e+09
48  18  1.0532e+09
48  19  1.14276e+09
48  20  1.29734e+09
48  21  1.52837e+09
48  22  1.31908e+09
48  23  1.14362e+09
48  24  1.04899e+09
48  25  1.08219e+09
49  0  2.07693e+08
49  1  2.51474e+08
49  2  3.93837e+08
49  3  6.93653e+08
49  4  1.01975e+09
49  5  1.25258e+09
49  6  1.31837e+09
49  7  1.40054e+09
49  8  1.39369e+09
49  9  1.40339e+09
49  10  1.43508e+09
49  11  1.59109e+09
49  12  1.4371e+09
49  13  1.1366e+09
49  14  1.1105e+09
49  15  1.11201e+09
49  16  1.06261e+09
49  17  1.05239e+09
49  18  1.11496e+09
49  19  1.03104e+09
49  20  1.22029e+09
49  21  1.3588e+09
49  22  1.18327e+09
49  23  1.08292e+09
49  24  1.0792e+09
49  25  1.03234e+09
50  0  1.92995e+08
50  1  2.74875e+08
50  2  4.33618e+08
50  3  6.76573e+08
50  4  8.96384e+08
50  5  1.2029e+09
50  6  1.34684e+09
50  7  1.27396e+09
50  8  1.5853e+09
50  9  1.464e+09
50  10  1.405e+09
50  11  1.64163e+09
50  12  1.4388e+09
50  13  1.30205e+09
50  14  1.16602e+09
50  15  1.12954e+09
50  16  1.0366e+09
50  17  9.63111e+08
50  18  1.03407e+09
50  19  9.03968e+08
50  20  1.08476e+09
50  21  1.34675e+09
50  22  1.09919e+09
50  23  1.06425e+09
50  24  9.74724e+08
50  25  9.8488e+08

