row  column  (images_11.edf Mn_K*images_11.edf Ar_K**2.3)
22  42  1.44706e+08
22  43  9.66542e+07
22  44  1.02335e+08
22  45  1.67312e+08
22  46  1.12992e+08
22  47  1.56643e+08
22  48  2.27051e+08
22  49  1.14498e+08
22  50  1.87428e+08
23  0  9.13727e+07
23  1  1.00985e+08
23  2  1.51336e+08
23  3  1.27847e+08
23  4  1.15121e+08
23  5  1.37393e+08
23  6  1.13353e+08
23  7  1.59131e+08
23  8  9.95068e+07
23  9  1.70451e+08
23  10  1.33119e+08
23  11  1.94858e+08
23  12  1.31331e+08
23  13  1.1499e+08
23  14  7.43563e+07
23  15  1.03352e+08
23  16  1.55446e+08
23  17  1.58279e+08
23  18  1.42847e+08
23  19  7.40992e+07
23  20  9.66996e+07
23  21  1.39622e+08
23  22  1.339e+08
23  23  9.76062e+07
23  24  9.76039e+07
23  25  8.36263e+07
23  26  7.92121e+07
23  27  9.32361e+07
23  28  5.35523e+07
23  29  6.75238e+07
23  30  5.91341e+07
23  31  6.91081e+07
23  32  8.20469e+07
23  33  1.53179e+08
23  34  6.71978e+07
23  35  1.31735e+08
23  36  8.99681e+07
23  37  2.05325e+08
23  38  1.29073e+08
23  39  1.66822e+08
23  40  1.34844e+08
23  41  9.809e+07
23  42  1.42767e+08
23  43  1.05675e+08
23  44  1.50304e+08
23  45  1.0132e+08
23  46  1.26561e+08
23  47  1.41279e+08
23  48  1.08951e+08
23  49  9.49567e+07
23  50  1.18328e+08
24  0  1.2558e+08
24  1  9.88451e+07
24  2  1.2828e+08
24  3  1.0546e+08
24  4  1.24815e+08
24  5  1.3937e+08
24  6  1.31201e+08
24  7  1.10525e+08
24  8  8.93703e+07
24  9  1.22486e+08
24  10  1.40076e+08
24  11  1.25999e+08
24  12  1.06129e+08
24  13  1.67414e+08
24  14  1.53898e+08
24  15  1.22717e+08
24  16  8.50143e+07
24  17  1.0689e+08
24  18  1.93361e+08
24  19  9.75166e+07
24  20  1.20149e+08
24  21  1.29698e+08
24  22  7.90782e+07
24  23  1.00318e+08
24  24  1.26163e+08
24  25  9.57188e+07
24  26  1.134e+08
24  27  7.07784e+07
24  28  8.35629e+07
24  29  5.67322e+07
24  30  7.13349e+07
24  31  8.83283e+07
24  32  7.7322e+07
24  33  1.09766e+08
24  34  9.16836e+07
24  35  1.52514e+08
24  36  1.23287e+08
24  37  1.52199e+08
24  38  7.95316e+07
24  39  9.91826e+07
24  40  8.49759e+07
24  41  1.37545e+08
24  42  1.37302e+08
24  43  1.92066e+08
24  44  1.52744e+08
24  45  1.85447e+08
24  46  1.55085e+08
24  47  1.90826e+08
24  48  1.10424e+08
24  49  1.91639e+08
24  50  9.0182e+07
25  0  9.46562e+07
25  1  7.11377e+07
25  2  1.55939e+08
25  3  1.73861e+08
25  4  9.18305e+07
25  5  1.36152e+08
25  6  2.01227e+08
25  7  1.35448e+08
25  8  1.47383e+08
25  9  1.1276e+08
25  10  9.68615e+07
25  11  1.37287e+08
25  12  1.29834e+08
25  13  1.266e+08
25  14  6.43017e+07
25  15  1.46882e+08
25  16  1.58683e+08
25  17  1.26244e+08
25  18  7.89718e+07
25  19  1.1888e+08
25  20  1.28933e+08
25  21  5.59472e+07
25  22  1.26454e+08
25  23  7.31275e+07
25  24  5.96451e+07
25  25  7.25351e+07
25  26  1.25536e+08
25  27  1.07259e+08
25  28  1.18928e+08
25  29  6.93103e+07
25  30  1.04497e+08
25  31  9.7609e+07
25  32  9.74997e+07
25  33  1.30016e+08
25  34  1.33864e+08
25  35  1.36378e+08
25  36  1.2324e+08
25  37  1.18721e+08
25  38  1.23374e+08
25  39  1.21708e+08
25  40  1.34204e+08
25  41  1.08993e+08
25  42  1.05715e+08
25  43  8.86233e+07
25  44  9.77697e+07
25  45  1.64649e+08
25  46  1.0967e+08
25  47  1.20308e+08
25  48  8.66368e+07
25  49  1.29676e+08
25  50  1.21117e+08
26  0  1.53341e+08
26  1  8.72486e+07
26  2  1.34318e+08
26  3  7.84953e+07
26  4  8.39657e+07
26  5  1.92504e+08
26  6  1.86357e+08
26  7  1.58523e+08
26  8  1.72596e+08
26  9  1.30648e+08
26  10  1.37335e+08
26  11  8.545e+07
26  12  1.32977e+08
26  13  1.46932e+08
26  14  1.31058e+08
26  15  1.23861e+08
26  16  1.86668e+08
26  17  1.54944e+08
26  18  8.60455e+07
26  19  8.54415e+07
26  20  1.59615e+08
26  21  1.77474e+08
26  22  8.70193e+07
26  23  1.09294e+08
26  24  1.31812e+08
26  25  1.11737e+08
26  26  8.38783e+07
26  27  9.65635e+07
26  28  7.11652e+07
26  29  6.04327e+07
26  30  1.59662e+08
26  31  1.30388e+08
26  32  1.03467e+08
26  33  7.99807e+07
26  34  1.3372e+08
26  35  1.00152e+08
26  36  1.28289e+08
26  37  1.16543e+08
26  38  1.13672e+08
26  39  1.1111e+08
26  40  1.25223e+08
26  41  1.05893e+08
26  42  1.08982e+08
26  43  1.44991e+08
26  44  1.06142e+08
26  45  7.43894e+07
26  46  3.73706e+07
26  47  1.58982e+08
26  48  1.37573e+08
26  49  8.32089e+07
26  50  1.38341e+08
27  0  8.22305e+07
27  1  1.16731e+08
27  2  1.26962e+08
27  3  1.31037e+08
27  4  1.29288e+08
27  5  1.00159e+08
27  6  1.00655e+08
27  7  1.67673e+08
27  8  1.33781e+08
27  9  1.36194e+08
27  10  1.45588e+08
27  11  1.35139e+08
27  12  1.18553e+08
27  13  7.92261e+07
27  14  1.46408e+08
27  15  9.23623e+07
27  16  7.06798e+07
27  17  1.36404e+08
27  18  1.44426e+08
27  19  1.20682e+08
27  20  1.63866e+08
27  21  1.39197e+08
27  22  1.04594e+08
27  23  1.59631e+08
27  24  1.42057e+08
27  25  1.43435e+08
27  26  8.07699e+07
27  27  6.74716e+07
27  28  3.53432e+07
27  29  1.05917e+08
27  30  8.79183e+07
27  31  7.0681e+07
27  32  1.42916e+08
27  33  1.15461e+08
27  34  9.50575e+07
27  35  1.01561e+08
27  36  1.52564e+08
27  37  1.05504e+08
27  38  1.8441e+08
27  39  1.14441e+08
27  40  1.05467e+08
27  41  1.22394e+08
27  42  1.27503e+08
27  43  1.18797e+08
27  44  6.65452e+07
27  45  1.21606e+08
27  46  1.00199e+08
27  47  1.33058e+08
27  48  1.45911e+08
27  49  1.37687e+08
27  50  1.56503e+08
28  0  1.90611e+08
28  1  5.36253e+07
28  2  1.19508e+08
28  3  1.51482e+08
28  4  6.43677e+07
28  5  1.23443e+08
28  6  1.16735e+08
28  7  8.20916e+07
28  8  1.37211e+08
28  9  2.9943e+08
28  10  8.22506e+07
28  11  1.204e+08
28  12  1.3894e+08
28  13  1.50692e+08
28  14  8.67374e+07
28  15  1.06286e+08
28  16  1.13845e+08
28  17  8.67784e+07
28  18  1.57212e+08
28  19  1.08272e+08
28  20  1.57053e+08
28  21  1.63494e+08
28  22  1.60538e+08
28  23  1.29531e+08
28  24  9.60333e+07
28  25  1.61316e+08
28  26  9.21841e+07
28  27  4.01077e+07
28  28  8.38265e+07
28  29  9.76537e+07
28  30  7.23039e+07
28  31  1.08495e+08
28  32  1.201e+08
28  33  1.19297e+08
28  34  1.21881e+08
28  35  1.53489e+08
28  36  1.49894e+08
28  37  9.14486e+07
28  38  1.58128e+08
28  39  1.05238e+08
28  40  1.06623e+08
28  41  1.57934e+08
28  42  1.13861e+08
28  43  1.09235e+08
28  44  7.16176e+07
28  45  1.70119e+08
28  46  1.13632e+08
28  47  1.33697e+08
28  48  1.34767e+08
28  49  1.276e+08
28  50  1.2074e+08
29  0  2.17154e+08
29  1  2.12943e+08
29  2  1.25808e+08
29  3  5.0764e+07
29  4  1.16464e+08
29  5  1.89651e+08
29  6  1.12035e+08
29  7  1.98751e+08
29  8  7.05376e+07
29  9  1.18048e+08
29  10  9.8409e+07
29  11  1.3308e+08
29  12  1.04774e+08
29  13  9.70534e+07
29  14  1.16641e+08
29  15  1.32114e+08
29  16  1.23973e+08
29  17  1.93854e+08
29  18  7.63734e+07
29  19  1.65159e+08
29  20  1.06702e+08
29  21  9.21875e+07
29  22  1.14616e+08
29  23  1.04164e+08
29  24  9.91943e+07
29  25  1.24248e+08
29  26  8.0359e+07
29  27  1.47625e+08
29  28  7.74352e+07
29  29  1.26066e+08
29  30  9.38724e+07
29  31  1.10167e+08
29  32  1.62526e+08
29  33  7.53774e+07
29  34  1.3909e+08
29  35  2.26407e+08
29  36  9.05517e+07
29  37  1.03576e+08
29  38  8.14691e+07
29  39  8.26659e+07
29  40  7.15932e+07
29  41  1.35033e+08
29  42  7.22181e+07
29  43  5.81508e+07
29  44  1.12237e+08
29  45  1.69519e+08
29  46  1.18101e+08
29  47  9.64561e+07
29  48  1.38383e+08
29  49  1.01101e+08
29  50  1.56571e+08
30  0  6.71455e+07
30  1  1.19729e+08
30  2  1.44469e+08
30  3  7.52548e+07
30  4  1.2724e+08
30  5  4.27596e+07
30  6  1.2743e+08
30  7  1.40496e+08
30  8  1.69546e+08
30  9  1.2269e+08
30  10  1.11229e+08
30  11  1.11623e+08
30  12  1.13167e+08
30  13  1.16257e+08
30  14  1.18823e+08
30  15  1.53857e+08
30  16  7.35845e+07
30  17  1.49883e+08
30  18  1.87591e+08
30  19  1.61097e+08
30  20  8.5366e+07
30  21  1.19897e+08
30  22  1.18279e+08
30  23  1.03541e+08
30  24  9.68357e+07
30  25  1.46218e+08
30  26  1.06052e+08
30  27  1.10926e+08
30  28  6.7357e+07
30  29  8.58779e+07
30  30  1.35141e+08
30  31  1.39345e+08
30  32  1.42547e+08
30  33  1.31213e+08
30  34  1.16337e+08
30  35  1.47617e+08
30  36  1.24562e+08
30  37  1.16342e+08
30  38  1.82966e+08
30  39  5.11026e+07
30  40  1.16547e+08
30  41  1.58536e+08
30  42  6.83818e+07
30  43  1.01425e+08
30  44  6.75294e+07
30  45  2.22447e+08
30  46  1.35024e+08
30  47  1.11373e+08
30  48  1.70289e+08
30  49  5.81508e+07
30  50  1.31753e+08
31  0  1.17725e+08
31  1  1.80675e+08
31  2  7.97756e+07
31  3  1.1875e+08
31  4  9.71406e+07
31  5  1.06411e+08
31  6  1.26945e+08
31  7  8.21594e+07
31  8  1.16109e+08
31  9  1.12018e+08
31  10  1.31915e+08
31  11  3.02623e+07
31  12  1.61246e+08
31  13  1.2986e+08
31  14  1.3332e+08
31  15  1.67367e+08
31  16  1.05995e+08
31  17  1.2385e+08
31  18  1.57976e+08
31  19  1.41977e+08
31  20  1.7573e+08
31  21  1.31311e+08
31  22  1.2355e+08
31  23  1.41902e+08
31  24  1.32714e+08
31  25  1.34353e+08
31  26  8.1799e+07
31  27  5.24061e+07
31  28  9.24628e+07
31  29  1.05782e+08
31  30  7.42e+07
31  31  1.07988e+08
31  32  1.42947e+08
31  33  1.47121e+08
31  34  8.60209e+07
31  35  1.30618e+08
31  36  1.70234e+08
31  37  8.8809e+07
31  38  9.21947e+07
31  39  1.16083e+08
31  40  6.94682e+07
31  41  1.39249e+08
31  42  1.22418e+08
31  43  3.5975e+07
31  44  7.67558e+07
31  45  1.60934e+08
31  46  1.09216e+08
31  47  1.25347e+08
31  48  1.40129e+08
31  49  1.48475e+08
31  50  1.48807e+08
32  0  1.4106e+08
32  1  5.89344e+07
32  2  7.26714e+07
32  3  1.32637e+08
32  4  9.96373e+07
32  5  1.24067e+08
32  6  1.78877e+08
32  7  1.48262e+08
32  8  1.80368e+08
32  9  1.07177e+08
32  10  7.22623e+07
32  11  9.66933e+07
32  12  7.7341e+07
32  13  6.97302e+07
32  14  9.60926e+07
32  15  1.20054e+08
32  16  1.4079e+08
32  17  1.48145e+08
32  18  1.62583e+08
32  19  8.37868e+07
32  20  9.68329e+07
32  21  2.11245e+08
32  22  1.05973e+08
32  23  1.11207e+08
32  24  7.78997e+07
32  25  1.52548e+08
32  26  1.28347e+08
32  27  1.22256e+08
32  28  1.01389e+08
32  29  1.09257e+08
32  30  1.41729e+08
32  31  1.53943e+08
32  32  1.11859e+08
32  33  9.51237e+07
32  34  8.08794e+07
32  35  1.03422e+08
32  36  1.39623e+08
32  37  8.29751e+07
32  38  1.42633e+08
32  39  9.85176e+07
32  40  1.30498e+08
32  41  9.82812e+07
32  42  9.29855e+07
32  43  1.30766e+08
32  44  1.00668e+08
32  45  1.80444e+08
32  46  1.40263e+08
32  47  1.22644e+08
32  48  7.91106e+07
32  49  1.04547e+08
32  50  1.08229e+08
33  0  1.54076e+08
33  1  1.76073e+08
33  2  1.04023e+08
33  3  1.00067e+08
33  4  1.20627e+08
33  5  1.24155e+08
33  6  2.04816e+08
33  7  1.28392e+08
33  8  1.57008e+08
33  9  1.02605e+08
33  10  1.83976e+08
33  11  1.20391e+08
33  12  1.18643e+08
33  13  4.76632e+07
33  14  7.88378e+07
33  15  1.221e+08
33  16  1.3335e+08
33  17  1.64444e+08
33  18  1.13822e+08
33  19  1.6142e+08
33  20  1.42971e+08
33  21  1.68774e+08
33  22  1.29415e+08
33  23  1.08842e+08
33  24  1.21006e+08
33  25  4.04788e+07
33  26  8.77148e+07
33  27  1.07766e+08
33  28  1.01549e+08
33  29  9.60638e+07
33  30  1.03509e+08
33  31  9.29269e+07
33  32  1.80741e+08
33  33  1.46249e+08
33  34  1.68373e+08
33  35  1.21312e+08
33  36  1.48909e+08
33  37  7.19598e+07
33  38  1.30307e+08
33  39  1.53997e+08
33  40  1.23594e+08
33  41  6.01086e+07
33  42  7.12804e+07
33  43  7.24705e+07
33  44  4.65731e+07
33  45  1.04387e+08
33  46  1.24976e+08
33  47  1.577e+08
33  48  1.45378e+08
33  49  1.14782e+08
33  50  1.00307e+08
34  0  1.56335e+08
34  1  1.45414e+08
34  2  9.76763e+07
34  3  1.30408e+08
34  4  1.61145e+08
34  5  1.63738e+08
34  6  1.87299e+08
34  7  1.09843e+08
34  8  9.74146e+07
34  9  1.01547e+08
34  10  1.09524e+08
34  11  7.83525e+07
34  12  1.03826e+08
34  13  1.24772e+08
34  14  1.51371e+08
34  15  6.53303e+07
34  16  1.03982e+08
34  17  1.21861e+08
34  18  9.23045e+07
34  19  1.27482e+08
34  20  1.31829e+08
34  21  1.46696e+08
34  22  1.59728e+08
34  23  1.07879e+08
34  24  9.39722e+07
34  25  5.6034e+07
34  26  1.22637e+08
34  27  1.41844e+08
34  28  9.90333e+07
34  29  1.37297e+08
34  30  4.68287e+07
34  31  9.1711e+07
34  32  1.57913e+08
34  33  8.76006e+07
34  34  1.13557e+08
34  35  1.12168e+08
34  36  9.7351e+07
34  37  1.01452e+08
34  38  1.18487e+08
34  39  1.58598e+08
34  40  1.0079e+08
34  41  1.12172e+08
34  42  1.46638e+08
34  43  8.22311e+07
34  44  6.45112e+07
34  45  1.20574e+08
34  46  1.0847e+08
34  47  1.69691e+08
34  48  1.13527e+08
34  49  1.44967e+08
34  50  1.29939e+08
35  0  1.54119e+08
35  1  8.33911e+07
35  2  5.62989e+07
35  3  6.16675e+07
35  4  1.79623e+08
35  5  9.00109e+07
35  6  8.65663e+07
35  7  1.56248e+08
35  8  1.10578e+08
35  9  1.30512e+08
35  10  1.57437e+08
35  11  7.65909e+07
35  12  1.31191e+08
35  13  1.91435e+08
35  14  7.03679e+07
35  15  7.9301e+07
35  16  3.74134e+07
35  17  1.00002e+08
35  18  1.07371e+08
35  19  1.40931e+08
35  20  1.1461e+08
35  21  1.31169e+08
35  22  1.17649e+08
35  23  1.31446e+08
35  24  1.16104e+08
35  25  1.15188e+08
35  26  1.53414e+08
35  27  1.47413e+08
35  28  1.55804e+08
35  29  1.10465e+08
35  30  1.10102e+08
35  31  1.18947e+08
35  32  1.13489e+08
35  33  1.0015e+08
35  34  1.55184e+08
35  35  8.35643e+07
35  36  1.22411e+08
35  37  9.58165e+07
35  38  1.20697e+08
35  39  1.36283e+08
35  40  1.3617e+08
35  41  1.05493e+08
35  42  1.16518e+08
35  43  7.57007e+07
35  44  1.24657e+08
35  45  1.33865e+08
35  46  1.71751e+08
35  47  1.14312e+08
35  48  1.52816e+08
35  49  7.74314e+07
35  50  1.15385e+08
36  0  1.52559e+08
36  1  1.16507e+08
36  2  9.86826e+07
36  3  1.06566e+08
36  4  1.12437e+08
36  5  1.1931e+08
36  6  1.7e+08
36  7  1.49801e+08
36  8  9.07502e+07
36  9  1.48068e+08
36  10  1.66707e+08
36  11  1.79974e+08
36  12  1.46706e+08
36  13  9.35225e+07
36  14  1.68328e+08
36  15  1.56035e+08
36  16  9.52596e+07
36  17  1.14974e+08
36  18  9.42777e+07
36  19  1.12847e+08
36  20  1.4792e+08
36  21  9.07794e+07
36  22  9.62758e+07
36  23  1.69635e+08
36  24  1.17257e+08
36  25  1.40998e+08
36  26  1.11571e+08
36  27  1.02083e+08
36  28  1.30683e+08
36  29  8.57611e+07
36  30  1.39469e+08
36  31  1.35852e+08
36  32  5.62705e+07
36  33  8.26858e+07
36  34  9.11248e+07
36  35  1.6556e+08
36  36  1.36944e+08
36  37  1.42196e+08
36  38  1.44328e+08
36  39  1.03937e+08
36  40  1.06212e+08
36  41  7.16054e+07
36  42  8.65013e+07
36  43  6.83398e+07
36  44  1.124e+08
36  45  1.36509e+08
36  46  1.4805e+08
36  47  1.47584e+08
36  48  6.82959e+07
36  49  1.10703e+08
36  50  1.26078e+08
37  0  1.02651e+08
37  1  1.17518e+08
37  2  1.91581e+08
37  3  1.56472e+08
37  4  9.28707e+07
37  5  1.33934e+08
37  6  1.20803e+08
37  7  1.2968e+08
37  8  8.3042e+07
37  9  1.14357e+08
37  10  1.0881e+08
37  11  1.09404e+08
37  12  1.28872e+08
37  13  1.22217e+08
37  14  9.26753e+07
37  15  1.16245e+08
37  16  1.15937e+08
37  17  1.35274e+08
37  18  9.87097e+07
37  19  1.85136e+08
37  20  1.42386e+08
37  21  1.35009e+08
37  22  1.31178e+08
37  23  1.47515e+08
37  24  1.25316e+08
37  25  1.5767e+08
37  26  1.28249e+08
37  27  8.85866e+07
37  28  1.21603e+08
37  29  1.40126e+08
37  30  1.11535e+08
37  31  9.77814e+07
37  32  1.39337e+08
37  33  6.12559e+07
37  34  1.25312e+08
37  35  1.1299e+08
37  36  1.24165e+08
37  37  1.01685e+08
37  38  1.46563e+08
37  39  1.03269e+08
37  40  1.299e+08
37  41  8.46364e+07
37  42  1.20026e+08
37  43  1.91884e+08
37  44  7.43962e+07
37  45  8.27975e+07
37  46  7.77387e+07
37  47  1.57214e+08
37  48  1.07362e+08
37  49  1.51797e+08
37  50  1.12228e+08
38  0  1.27377e+08
38  1  1.07817e+08
38  2  1.50055e+08
38  3  1.26841e+08
38  4  1.1735e+08
38  5  1.42075e+08
38  6  3.14535e+07
38  7  7.702e+07
38  8  1.66032e+08
38  9  1.21729e+08
38  10  1.08815e+08
38  11  1.31541e+08
38  12  1.36149e+08
38  13  5.26344e+07
38  14  1.14242e+08
38  15  1.77159e+08
38  16  1.11811e+08
38  17  1.14074e+08
38  18  1.18541e+08
38  19  1.48748e+08
38  20  1.10452e+08
38  21  1.49449e+08
38  22  1.0412e+08
38  23  1.16433e+08
38  24  9.14402e+07
38  25  1.48475e+08
38  26  1.08178e+08
38  27  1.17752e+08
38  28  1.51861e+08
38  29  1.05405e+08
38  30  1.10633e+08
38  31  7.77167e+07
38  32  7.75591e+07
38  33  7.32519e+07
38  34  7.99403e+07
38  35  9.57932e+07
38  36  1.94149e+08
38  37  1.05512e+08
38  38  9.4485e+07
38  39  1.29036e+08
38  40  9.27932e+07
38  41  8.70516e+07
38  42  1.15513e+08
38  43  1.09735e+08
38  44  1.63388e+08
38  45  1.65781e+08
38  46  1.30558e+08
38  47  1.29062e+08
38  48  2.73237e+08
38  49  1.56437e+08
38  50  2.00582e+08
39  0  1.73429e+08
39  1  1.83007e+08
39  2  1.54032e+08
39  3  1.13645e+08
39  4  1.3379e+08
39  5  1.30213e+08
39  6  6.71548e+07
39  7  5.48291e+07
39  8  1.44559e+08
39  9  1.18919e+08
39  10  1.4407e+08
39  11  7.77609e+07
39  12  9.76479e+07
39  13  1.07789e+08
39  14  1.10397e+08
39  15  1.81102e+08
39  16  1.03517e+08
39  17  1.24356e+08
39  18  1.16648e+08
39  19  1.18856e+08
39  20  2.15766e+08
39  21  1.30657e+08
39  22  9.63513e+07
39  23  1.90736e+08
39  24  1.18552e+08
39  25  1.18847e+08
39  26  1.24664e+08
39  27  8.98919e+07
39  28  1.07209e+08
39  29  1.31521e+08
39  30  8.62178e+07
39  31  9.52597e+07
39  32  1.17079e+08
39  33  1.65658e+08
39  34  3.87087e+07
39  35  8.44247e+07
39  36  9.82071e+07
39  37  1.6662e+08
39  38  9.8083e+07
39  39  9.95814e+07
39  40  1.21866e+08
39  41  8.49776e+07
39  42  1.49667e+08
39  43  1.07835e+08
39  44  7.58285e+07
39  45  1.70428e+08
39  46  1.09397e+08
39  47  1.88815e+08
39  48  1.54706e+08
39  49  9.64235e+07
39  50  1.34975e+08
40  0  1.47643e+08
40  1  1.00596e+08
40  2  6.74399e+07
40  3  1.2076e+08
40  4  1.35921e+08
40  5  1.45211e+08
40  6  1.71752e+08
40  7  1.43097e+08
40  8  1.39475e+08
40  9  1.50042e+08
40  10  1.40138e+08
40  11  1.6312e+08
40  12  2.25391e+08
40  13  2.17054e+08
40  14  1.18417e+08
40  15  1.20064e+08
40  16  1.73985e+08
40  17  1.19424e+08
40  18  1.5764e+08
40  19  2.51921e+08
40  20  1.09669e+08
40  21  9.42697e+07
40  22  7.86071e+07
40  23  1.40444e+08
40  24  1.47657e+08
40  25  1.44334e+08
40  26  1.35498e+08
40  27  1.30515e+08
40  28  1.51489e+08
40  29  1.25028e+08
40  30  1.01295e+08
40  31  1.04294e+08
40  32  9.36994e+07
40  33  1.06668e+08
40  34  1.07873e+08
40  35  1.53524e+08
40  36  1.58667e+08
40  37  1.28589e+08
40  38  1.92915e+08
40  39  1.64555e+08
40  40  1.01051e+08
40  41  1.90245e+08
40  42  1.47478e+08
40  43  1.03835e+08
40  44  1.22042e+08
40  45  1.42064e+08
40  46  1.11104e+08
40  47  7.93584e+07
40  48  1.23952e+08
40  49  1.48186e+08
40  50  1.17726e+08
41  0  1.08627e+08
41  1  1.56162e+08
41  2  1.36285e+08
41  3  2.18747e+08
41  4  1.26746e+08
41  5  7.90893e+07
41  6  1.09871e+08
41  7  8.5387e+07
41  8  1.53006e+08
41  9  1.45049e+08
41  10  1.21332e+08
41  11  1.65613e+08
41  12  1.4945e+08
41  13  1.08787e+08
41  14  1.61892e+08
41  15  9.24348e+07
41  16  1.42408e+08
41  17  1.8009e+08
41  18  1.24709e+08
41  19  1.86099e+08
41  20  1.8826e+08
41  21  1.25533e+08
41  22  1.48172e+08
41  23  1.17834e+08
41  24  7.83609e+07
41  25  7.76241e+07
41  26  1.19724e+08
41  27  1.86096e+08
41  28  1.12284e+08
41  29  1.50585e+08
41  30  1.02508e+08
41  31  1.38891e+08
41  32  8.68492e+07
41  33  9.14604e+07
41  34  1.27357e+08
41  35  8.4145e+07
41  36  6.99311e+07
41  37  6.72044e+07
41  38  1.42793e+08
41  39  1.07521e+08
41  40  4.43503e+07
41  41  8.99516e+07
41  42  7.93183e+07
41  43  1.32214e+08
41  44  1.03735e+08
41  45  1.24604e+08
41  46  1.06753e+08
41  47  1.25478e+08
41  48  1.4602e+08
41  49  1.18812e+08
41  50  9.73723e+07
42  0  1.63125e+08
42  1  1.02801e+08
42  2  1.35416e+08
42  3  1.53759e+08
42  4  1.56215e+08
42  5  1.11756e+08
42  6  1.32379e+08
42  7  1.47372e+08
42  8  1.26037e+08
42  9  1.80817e+08
42  10  1.12286e+08
42  11  1.59717e+08
42  12  1.43442e+08
42  13  1.77781e+08
42  14  1.25749e+08
42  15  1.45509e+08
42  16  1.24428e+08
42  17  1.59877e+08
42  18  1.52529e+08
42  19  1.20399e+08
42  20  8.11039e+07
42  21  1.10548e+08
42  22  1.21339e+08
42  23  1.48285e+08
42  24  1.76401e+08
42  25  1.31469e+08
42  26  1.08179e+08
42  27  1.70638e+08
42  28  1.24771e+08
42  29  1.29692e+08
42  30  1.50907e+08
42  31  8.1605e+07
42  32  8.03657e+07
42  33  9.84775e+07
42  34  8.84061e+07
42  35  7.7665e+07
42  36  1.32342e+08
42  37  1.3953e+08
42  38  1.16699e+08
42  39  1.14705e+08
42  40  1.31814e+08
42  41  8.0094e+07
42  42  1.01531e+08
42  43  1.11537e+08
42  44  8.57766e+07
42  45  1.34251e+08
42  46  1.51282e+08
42  47  1.21662e+08
42  48  1.60121e+08
42  49  1.70773e+08
42  50  4.52613e+07
43  0  1.38175e+08
43  1  1.13165e+08
43  2  7.84486e+07
43  3  1.10455e+08
43  4  1.68161e+08
43  5  1.06843e+08
43  6  1.4636e+08
43  7  9.30563e+07
43  8  9.41332e+07
43  9  7.22384e+07
43  10  1.39738e+08
43  11  1.45763e+08
43  12  1.73168e+08
43  13  1.47641e+08
43  14  8.32661e+07
43  15  1.09185e+08
43  16  2.13164e+08
43  17  1.02198e+08
43  18  1.80004e+08
43  19  1.57071e+08
43  20  1.33503e+08
43  21  1.44175e+08
43  22  6.54028e+07
43  23  1.60313e+08
43  24  2.10182e+08
43  25  1.16568e+08
43  26  1.31953e+08
43  27  7.32455e+07
43  28  1.00522e+08
43  29  1.1491e+08
43  30  1.15723e+08
43  31  1.15513e+08
43  32  1.23354e+08
43  33  1.39643e+08
43  34  1.16053e+08
43  35  7.72954e+07
43  36  1.40043e+08
43  37  1.00999e+08
43  38  1.15364e+08
43  39  1.47673e+08
43  40  9.58225e+07
43  41  8.02498e+07
43  42  8.35775e+07
43  43  1.12299e+08
43  44  8.49651e+07
43  45  8.67272e+07
43  46  1.14379e+08
43  47  1.19597e+08
43  48  8.07746e+07
43  49  1.23295e+08
43  50  1.48272e+08
44  0  1.44241e+08
44  1  1.01547e+08
44  2  1.557e+08
44  3  1.2408e+08
44  4  5.58387e+07
44  5  1.40397e+08
44  6  1.02759e+08
44  7  1.26814e+08
44  8  7.72631e+07
44  9  1.34955e+08
44  10  1.48605e+08
44  11  1.45617e+08
44  12  1.14869e+08
44  13  1.75364e+08
44  14  1.08768e+08
44  15  1.19639e+08
44  16  8.7936e+07
44  17  1.28038e+08
44  18  1.26499e+08
44  19  1.19235e+08
44  20  1.40713e+08
44  21  1.43952e+08
44  22  1.80625e+08
44  23  1.4104e+08
44  24  1.07864e+08
44  25  1.08666e+08
44  26  1.06113e+08
44  27  1.24189e+08
44  28  1.3405e+08
44  29  9.26782e+07
44  30  8.68534e+07
44  31  9.00895e+07
44  32  8.17499e+07
44  33  9.88969e+07
44  34  1.03035e+08
44  35  1.25808e+08
44  36  1.23549e+08
44  37  1.11946e+08
44  38  1.3495e+08
44  39  1.14114e+08
44  40  1.19241e+08
44  41  1.00781e+08
44  42  6.52575e+07
44  43  6.76196e+07
44  44  1.02921e+08
44  45  1.52295e+08
44  46  1.57655e+08
44  47  1.87822e+08
44  48  1.51548e+08
44  49  1.45504e+08
44  50  1.6623e+08
45  0  1.38311e+08
45  1  1.46062e+08
45  2  1.17104e+08
45  3  1.90128e+08
45  4  1.08754e+08
45  5  1.12926e+08
45  6  1.18237e+08
45  7  1.04568e+08
45  8  1.81533e+08
45  9  1.91314e+08
45  10  1.651e+08
45  11  1.62113e+08
45  12  1.50258e+08
45  13  1.66647e+08
45  14  1.56646e+08
45  15  1.8628e+08
45  16  1.73425e+08
45  17  1.0121e+08
45  18  1.63063e+08
45  19  1.69425e+08
45  20  1.5223e+08
45  21  1.49189e+08
45  22  1.57426e+08
45  23  1.12641e+08
45  24  2.23512e+08
45  25  1.1123e+08
45  26  1.13194e+08
45  27  1.1589e+08
45  28  9.2897e+07
45  29  1.31078e+08
45  30  1.63848e+08
45  31  1.0855e+08
45  32  7.71189e+07
45  33  1.4098e+08
