row  column  (images_11.edf Zn_K*images_11.edf Ar_K**2.3)
24  6  0
24  7  8.10709e+07
24  8  1.0783e+08
24  9  7.51014e+07
24  10  1.30748e+08
24  11  8.93295e+07
24  12  6.89402e+07
24  13  8.58134e+07
24  14  1.44703e+08
24  15  1.32425e+08
24  16  1.17332e+08
24  17  9.54942e+07
24  18  6.22589e+07
24  19  7.99415e+07
24  20  1.73529e+07
24  21  3.9911e+07
24  22  1.49972e+08
24  23  1.69673e+08
24  24  2.66576e+08
24  25  3.09283e+08
24  26  3.39098e+08
24  27  4.16322e+08
24  28  5.5732e+08
24  29  5.52684e+08
24  30  4.99319e+08
24  31  5.30641e+08
24  32  3.76865e+08
24  33  3.36551e+08
24  34  3.73171e+08
24  35  5.07998e+08
24  36  2.99732e+08
24  37  1.76451e+08
24  38  2.83878e+08
24  39  8.77583e+07
24  40  1.535e+08
24  41  1.05356e+08
24  42  8.13683e+07
24  43  1.73592e+08
24  44  1.85708e+08
24  45  1.61754e+08
24  46  1.41562e+08
24  47  1.2511e+08
24  48  9.80141e+07
24  49  1.50775e+08
24  50  7.65612e+07
25  0  0
25  1  1.44473e+07
25  2  5.53304e+07
25  3  0
25  4  0
25  5  0
25  6  0
25  7  1.89522e+07
25  8  0
25  9  1.56738e+08
25  10  2.25129e+08
25  11  2.39192e+08
25  12  9.88768e+07
25  13  1.74176e+08
25  14  1.28316e+08
25  15  1.66753e+08
25  16  1.99473e+08
25  17  9.18454e+07
25  18  9.3136e+07
25  19  6.82477e+07
25  20  1.9034e+08
25  21  0
25  22  8.0546e+07
25  23  2.4121e+08
25  24  3.32826e+08
25  25  2.24609e+08
25  26  3.96125e+08
25  27  4.09207e+08
25  28  4.70336e+08
25  29  5.5598e+08
25  30  3.89609e+08
25  31  3.15151e+08
25  32  2.05676e+08
25  33  1.98593e+08
25  34  3.50646e+08
25  35  2.98471e+08
25  36  1.66818e+08
25  37  1.40972e+08
25  38  1.57508e+08
25  39  1.63379e+08
25  40  1.97869e+08
25  41  1.36399e+08
25  42  1.72046e+08
25  43  1.62445e+08
25  44  1.01592e+08
25  45  1.0899e+08
25  46  5.50725e+07
25  47  1.36034e+08
25  48  1.48022e+08
25  49  9.87476e+07
25  50  5.29378e+07
26  0  0
26  1  0
26  2  0
26  3  0
26  4  0
26  5  0
26  6  3.54251e+07
26  7  6.98417e+07
26  8  8.94104e+07
26  9  3.09113e+08
26  10  1.85049e+08
26  11  2.68e+07
26  12  1.1318e+08
26  13  8.34957e+07
26  14  1.46195e+08
26  15  8.30572e+07
26  16  7.95451e+07
26  17  1.45137e+08
26  18  1.37955e+08
26  19  7.04572e+07
26  20  9.41192e+07
26  21  1.24632e+08
26  22  1.5896e+08
26  23  2.63253e+08
26  24  2.78019e+08
26  25  3.46182e+08
26  26  4.06076e+08
26  27  4.09505e+08
26  28  5.69855e+08
26  29  5.01811e+08
26  30  4.18301e+08
26  31  1.39602e+08
26  32  1.42548e+08
26  33  1.08128e+08
26  34  3.5029e+08
26  35  2.34363e+08
26  36  1.57479e+08
26  37  1.11275e+08
26  38  1.29224e+08
26  39  2.34721e+08
26  40  2.84144e+08
26  41  2.20309e+08
26  42  1.71551e+08
26  43  2.54865e+08
26  44  1.21737e+08
26  45  1.18082e+08
26  46  1.27222e+08
26  47  1.49169e+08
26  48  1.17545e+08
26  49  1.52352e+08
26  50  1.69861e+08
27  0  8.96415e+07
27  1  0
27  2  2.58206e+07
27  3  6.46933e+07
27  4  0
27  5  6.55345e+07
27  6  0
27  7  0
27  8  1.66828e+08
27  9  3.33519e+08
27  10  2.24387e+08
27  11  1.71338e+08
27  12  1.78412e+08
27  13  1.12066e+08
27  14  1.772e+08
27  15  1.30592e+08
27  16  6.08336e+07
27  17  5.11291e+07
27  18  7.95491e+07
27  19  9.68879e+07
27  20  8.29636e+07
27  21  7.44767e+07
27  22  2.12432e+08
27  23  2.72018e+08
27  24  2.25364e+08
27  25  3.26055e+08
27  26  3.43924e+08
27  27  3.15184e+08
27  28  4.70828e+08
27  29  5.10785e+08
27  30  4.37439e+08
27  31  2.41758e+08
27  32  1.54531e+08
27  33  1.43802e+08
27  34  1.51627e+08
27  35  2.96444e+08
27  36  1.10503e+08
27  37  2.23134e+08
27  38  1.95493e+08
27  39  2.03514e+08
27  40  2.22957e+08
27  41  2.12264e+08
27  42  1.70963e+08
27  43  3.15394e+08
27  44  2.27804e+08
27  45  1.84783e+08
27  46  1.46896e+08
27  47  1.74445e+08
27  48  7.74652e+07
27  49  1.43906e+08
27  50  9.02408e+07
28  0  0
28  1  0
28  2  0
28  3  0
28  4  0
28  5  0
28  6  0
28  7  0
28  8  5.58762e+07
28  9  1.45202e+08
28  10  1.60651e+08
28  11  1.73999e+08
28  12  1.62891e+08
28  13  1.98373e+08
28  14  1.68563e+08
28  15  1.90504e+08
28  16  1.82494e+08
28  17  4.60169e+07
28  18  1.07316e+08
28  19  1.52093e+08
28  20  1.25069e+08
28  21  6.57591e+07
28  22  1.22763e+08
28  23  2.40283e+08
28  24  3.13333e+08
28  25  3.04157e+08
28  26  3.07343e+08
28  27  3.56763e+08
28  28  3.83313e+08
28  29  3.86237e+08
28  30  3.42533e+08
28  31  2.14513e+08
28  32  1.53446e+08
28  33  1.67487e+08
28  34  1.32052e+08
28  35  1.6674e+08
28  36  2.07145e+08
28  37  1.80761e+08
28  38  1.6843e+08
28  39  2.31717e+08
28  40  2.03734e+08
28  41  1.7791e+08
28  42  2.11727e+08
28  43  3.99154e+08
28  44  3.21205e+08
28  45  1.09605e+08
28  46  8.48449e+07
28  47  2.0096e+08
28  48  2.05452e+08
28  49  1.53566e+08
28  50  1.66141e+08
29  0  0
29  1  4.55899e+07
29  2  0
29  3  9.88107e+07
29  4  0
29  5  0
29  6  0
29  7  1.49954e+07
29  8  1.04941e+08
29  9  2.2164e+08
29  10  2.11148e+08
29  11  2.07196e+08
29  12  3.14166e+08
29  13  2.49823e+08
29  14  1.94118e+08
29  15  1.92292e+08
29  16  1.69133e+08
29  17  1.33732e+08
29  18  1.35116e+08
29  19  7.7924e+07
29  20  1.16084e+08
29  21  5.44997e+07
29  22  1.66113e+08
29  23  2.18442e+08
29  24  3.42944e+08
29  25  2.95394e+08
29  26  3.53934e+08
29  27  3.66398e+08
29  28  3.3481e+08
29  29  3.09668e+08
29  30  2.39949e+08
29  31  1.87055e+08
29  32  5.89801e+07
29  33  1.10906e+08
29  34  1.23309e+08
29  35  1.0048e+08
29  36  1.96428e+08
29  37  1.82141e+08
29  38  2.12907e+08
29  39  2.63683e+08
29  40  2.87525e+08
29  41  2.52693e+08
29  42  3.71651e+08
29  43  5.25921e+08
29  44  3.4356e+08
29  45  1.23872e+08
29  46  1.91556e+08
29  47  1.47319e+08
29  48  1.48295e+08
29  49  1.59763e+08
29  50  1.30672e+08
30  0  0
30  1  0
30  2  3.68588e+07
30  3  1.96632e+07
30  4  1.67066e+08
30  5  4.90457e+07
30  6  0
30  7  9.65583e+07
30  8  6.61947e+07
30  9  1.64867e+08
30  10  2.69889e+08
30  11  2.88888e+08
30  12  3.10528e+08
30  13  3.31936e+08
30  14  2.88336e+08
30  15  1.77273e+08
30  16  2.10064e+08
30  17  1.27074e+08
30  18  1.31046e+08
30  19  1.61247e+08
30  20  6.62322e+07
30  21  3.00544e+07
30  22  1.7916e+08
30  23  1.52542e+08
30  24  3.12151e+08
30  25  2.65837e+08
30  26  3.48254e+08
30  27  3.28483e+08
30  28  3.37736e+08
30  29  2.59245e+08
30  30  1.25656e+08
30  31  1.57462e+08
30  32  1.73342e+08
30  33  1.21078e+08
30  34  1.2979e+08
30  35  1.22889e+08
30  36  9.73088e+07
30  37  2.88797e+08
30  38  2.25873e+08
30  39  2.44662e+08
30  40  3.05733e+08
30  41  2.63596e+08
30  42  2.35037e+08
30  43  4.35846e+08
30  44  4.5625e+08
30  45  2.55652e+08
30  46  9.65084e+07
30  47  2.26578e+08
30  48  1.57146e+08
30  49  1.69059e+08
30  50  1.92388e+08
31  0  3.28728e+07
31  1  0
31  2  0
31  3  0
31  4  2.59974e+07
31  5  6.74344e+07
31  6  0
31  7  5.97112e+07
31  8  1.09937e+08
31  9  2.2655e+08
31  10  2.65083e+08
31  11  3.04449e+08
31  12  3.92034e+08
31  13  2.83538e+08
31  14  2.88586e+08
31  15  2.31225e+08
31  16  3.26594e+08
31  17  1.51872e+08
31  18  2.05578e+07
31  19  8.50317e+07
31  20  1.25038e+08
31  21  3.12837e+07
31  22  1.09527e+08
31  23  2.49029e+08
31  24  3.03039e+08
31  25  3.23639e+08
31  26  3.12607e+08
31  27  2.84702e+08
31  28  2.82543e+08
31  29  1.95282e+08
31  30  9.26275e+07
31  31  1.64588e+08
31  32  4.18921e+07
31  33  1.57169e+08
31  34  6.69802e+07
31  35  1.26221e+08
31  36  2.99116e+08
31  37  1.94683e+08
31  38  2.88383e+08
31  39  2.66913e+08
31  40  3.60162e+08
31  41  4.22844e+08
31  42  4.09148e+08
31  43  4.97388e+08
31  44  4.79316e+08
31  45  3.01572e+08
31  46  2.26443e+08
31  47  2.25141e+08
31  48  1.87905e+08
31  49  1.76388e+08
31  50  2.11618e+08
32  0  0
32  1  0
32  2  7.32333e+07
32  3  0
32  4  0
32  5  0
32  6  4.06948e+07
32  7  4.07457e+07
32  8  1.34185e+08
32  9  1.56387e+08
32  10  2.052e+08
32  11  2.77453e+08
32  12  4.06589e+08
32  13  2.8382e+08
32  14  2.09079e+08
32  15  2.53393e+08
32  16  1.06743e+08
32  17  1.0975e+08
32  18  8.69273e+07
32  19  9.11506e+07
32  20  8.41347e+07
32  21  1.37504e+08
32  22  2.33176e+08
32  23  2.38887e+08
32  24  2.94873e+08
32  25  2.76158e+08
32  26  3.15923e+08
32  27  3.30919e+08
32  28  4.06083e+08
32  29  2.05844e+08
32  30  2.02144e+08
32  31  1.61353e+08
32  32  9.9317e+07
32  33  1.00728e+08
32  34  1.42543e+08
32  35  1.02186e+08
32  36  1.89468e+08
32  37  2.7712e+08
32  38  2.5609e+08
32  39  3.76294e+08
32  40  1.94604e+08
32  41  3.03742e+08
32  42  2.86302e+08
32  43  4.08935e+08
32  44  4.02039e+08
32  45  2.8965e+08
32  46  2.24569e+08
32  47  2.22769e+08
32  48  1.93642e+08
32  49  1.54316e+08
32  50  1.45487e+08
33  0  0
33  1  0
33  2  1.66385e+07
33  3  6.24099e+07
33  4  8.61252e+07
33  5  6.50225e+07
33  6  6.74612e+07
33  7  1.22083e+08
33  8  1.20151e+08
33  9  1.45117e+08
33  10  2.33738e+08
33  11  2.61581e+08
33  12  2.63511e+08
33  13  2.15551e+08
33  14  2.06077e+08
33  15  2.66679e+08
33  16  2.24388e+08
33  17  1.10062e+08
33  18  1.46362e+08
33  19  1.37906e+08
33  20  7.34106e+07
33  21  1.7764e+08
33  22  1.32815e+08
33  23  2.51972e+08
33  24  2.84557e+08
33  25  2.84057e+08
33  26  3.75139e+08
33  27  3.15841e+08
33  28  2.60688e+08
33  29  1.20029e+08
33  30  1.50253e+08
33  31  1.83242e+08
33  32  1.24276e+08
33  33  1.62529e+08
33  34  1.5722e+08
33  35  2.27185e+08
33  36  3.35963e+08
33  37  3.23089e+08
33  38  3.0902e+08
33  39  2.92541e+08
33  40  3.03127e+08
33  41  3.90133e+08
33  42  4.18159e+08
33  43  4.26316e+08
33  44  3.80902e+08
33  45  3.80873e+08
33  46  2.63967e+08
33  47  1.53358e+08
33  48  2.77908e+08
33  49  1.49507e+08
33  50  2.67223e+08
34  0  0
34  1  0
34  2  6.14301e+07
34  3  2.61483e+07
34  4  7.24047e+07
34  5  2.66243e+07
34  6  9.96967e+07
34  7  1.24049e+08
34  8  1.37767e+08
34  9  1.09392e+08
34  10  2.13035e+08
34  11  2.62003e+08
34  12  2.179e+08
34  13  2.66069e+08
34  14  2.42998e+08
34  15  2.56462e+08
34  16  2.00865e+08
34  17  1.15951e+08
34  18  6.62893e+07
34  19  8.68166e+07
34  20  5.56407e+07
34  21  4.5231e+07
34  22  1.68796e+08
34  23  2.34297e+08
34  24  3.34018e+08
34  25  3.43806e+08
34  26  3.87385e+08
34  27  3.56748e+08
34  28  3.91603e+08
34  29  1.68893e+08
34  30  2.18572e+08
34  31  2.23069e+08
34  32  2.42874e+08
34  33  1.15081e+08
34  34  1.70106e+08
34  35  2.88303e+08
34  36  1.3217e+08
34  37  1.95933e+08
34  38  2.86103e+08
34  39  2.88634e+08
34  40  3.09779e+08
34  41  3.8735e+08
34  42  4.3121e+08
34  43  2.66133e+08
34  44  4.12525e+08
34  45  3.82278e+08
34  46  3.27439e+08
34  47  2.75e+08
34  48  2.49729e+08
34  49  3.02135e+08
34  50  2.50969e+08
35  0  0
35  1  2.11567e+07
35  2  0
35  3  0
35  4  8.44811e+07
35  5  1.32937e+07
35  6  9.05234e+06
35  7  7.2239e+07
35  8  1.62649e+08
35  9  1.55079e+08
35  10  6.44109e+07
35  11  1.1173e+08
35  12  2.18657e+08
35  13  3.196e+08
35  14  2.00135e+08
35  15  1.68263e+08
35  16  2.84243e+08
35  17  1.141e+08
35  18  2.55221e+08
35  19  1.34257e+08
35  20  1.00981e+08
35  21  1.92293e+08
35  22  7.46264e+07
35  23  1.33694e+08
35  24  2.74124e+08
35  25  2.73713e+08
35  26  2.66524e+08
35  27  3.86853e+08
35  28  3.38825e+08
35  29  3.27035e+08
35  30  1.41596e+08
35  31  2.71128e+08
35  32  3.08796e+08
35  33  2.31201e+08
35  34  2.39868e+08
35  35  2.12643e+08
35  36  2.63707e+08
35  37  2.82011e+08
35  38  1.81104e+08
35  39  2.75783e+08
35  40  3.17548e+08
35  41  2.01357e+08
35  42  3.39178e+08
35  43  4.1763e+08
35  44  2.90274e+08
35  45  3.18221e+08
35  46  3.23312e+08
35  47  3.02583e+08
35  48  1.80135e+08
35  49  2.00545e+08
35  50  3.23113e+08
36  0  0
36  1  5.48744e+06
36  2  0
36  3  0
36  4  5.41705e+07
36  5  1.63486e+07
36  6  1.06784e+08
36  7  1.3273e+08
36  8  2.04444e+08
36  9  2.462e+08
36  10  1.28627e+08
36  11  1.03347e+08
36  12  3.04492e+08
36  13  2.64668e+08
36  14  1.36668e+08
36  15  2.36169e+08
36  16  2.0507e+08
36  17  1.73491e+08
36  18  1.50555e+08
36  19  4.63471e+07
36  20  9.69705e+07
36  21  1.78456e+07
36  22  6.23525e+06
36  23  2.36802e+08
36  24  2.85222e+08
36  25  3.36106e+08
36  26  3.43585e+08
36  27  3.75353e+08
36  28  3.22681e+08
36  29  2.97151e+08
36  30  1.6649e+08
36  31  2.47472e+08
36  32  1.81761e+08
36  33  1.66385e+08
36  34  2.97045e+08
36  35  2.46129e+08
36  36  2.89092e+08
36  37  3.10962e+08
36  38  3.19014e+08
36  39  3.29595e+08
36  40  2.09496e+08
36  41  3.06674e+08
36  42  3.29472e+08
36  43  3.73995e+08
36  44  2.65192e+08
36  45  2.53041e+08
36  46  2.70544e+08
36  47  2.24391e+08
36  48  1.47774e+08
36  49  2.4339e+08
36  50  3.12888e+08
37  0  0
37  1  0
37  2  0
37  3  6.59425e+07
37  4  1.12634e+08
37  5  2.19412e+08
37  6  2.32718e+08
37  7  2.61552e+08
37  8  2.06838e+08
37  9  2.62764e+08
37  10  1.49286e+08
37  11  7.93698e+07
37  12  1.44204e+08
37  13  2.65491e+08
37  14  2.20555e+08
37  15  2.87822e+08
37  16  2.47831e+08
37  17  1.07639e+08
37  18  1.59923e+08
37  19  6.27666e+07
37  20  5.38622e+07
37  21  4.50432e+07
37  22  2.86496e+07
37  23  1.12501e+08
37  24  3.24712e+08
37  25  2.2085e+08
37  26  3.48252e+08
37  27  2.79614e+08
37  28  3.00859e+08
37  29  1.33774e+08
37  30  2.05741e+08
37  31  1.99527e+08
37  32  2.95122e+08
37  33  2.9213e+08
37  34  3.82651e+08
37  35  3.46295e+08
37  36  3.27505e+08
37  37  3.07567e+08
37  38  2.98814e+08
37  39  2.36127e+08
37  40  2.59007e+08
37  41  2.17061e+08
37  42  3.23636e+08
37  43  3.34199e+08
37  44  2.45916e+08
37  45  1.58151e+08
37  46  2.13036e+08
37  47  1.93609e+08
37  48  2.58595e+08
37  49  2.359e+08
37  50  1.96713e+08
38  0  0
38  1  0
38  2  0
38  3  1.36609e+08
38  4  1.49416e+08
38  5  1.64857e+08
38  6  1.65982e+08
38  7  2.25319e+08
38  8  3.54468e+08
38  9  2.49274e+08
38  10  1.63353e+08
38  11  1.12194e+08
38  12  1.75996e+08
38  13  1.96403e+08
38  14  1.71242e+08
38  15  1.64986e+08
38  16  2.05217e+08
38  17  1.58306e+08
38  18  1.17406e+08
38  19  1.14124e+08
38  20  3.27789e+07
38  21  6.43827e+07
38  22  3.49755e+07
38  23  1.39535e+08
38  24  2.38649e+08
38  25  2.79386e+08
38  26  2.84249e+08
38  27  3.26798e+08
38  28  2.3313e+08
38  29  1.95575e+08
38  30  1.62791e+08
38  31  3.55871e+08
38  32  2.52701e+08
38  33  3.86586e+08
38  34  3.67316e+08
38  35  2.84351e+08
38  36  4.43573e+08
38  37  2.16689e+08
38  38  2.85103e+08
38  39  3.65298e+08
38  40  2.67043e+08
38  41  2.43168e+08
38  42  3.03577e+08
38  43  3.72534e+08
38  44  1.38552e+08
38  45  1.23427e+08
38  46  2.16666e+08
38  47  1.75411e+08
38  48  1.58527e+08
38  49  1.85958e+08
38  50  2.20815e+08
39  0  3.35629e+07
39  1  0
39  2  4.54771e+07
39  3  2.40764e+08
39  4  3.22233e+08
39  5  2.57999e+08
39  6  3.06001e+08
39  7  3.05714e+08
39  8  1.99436e+08
39  9  1.77341e+08
39  10  1.07693e+08
39  11  1.07907e+08
39  12  1.45691e+08
39  13  1.97008e+08
39  14  1.91309e+08
39  15  1.06808e+08
39  16  6.86676e+07
39  17  1.18324e+08
39  18  5.14221e+07
39  19  1.31213e+08
39  20  1.15963e+08
39  21  6.11939e+07
39  22  1.00265e+08
39  23  1.90111e+08
39  24  2.09762e+08
39  25  2.35408e+08
39  26  2.79171e+08
39  27  2.71663e+08
39  28  2.79228e+08
39  29  1.8514e+08
39  30  3.81564e+08
39  31  4.03137e+08
39  32  4.23056e+08
39  33  3.85456e+08
39  34  3.95328e+08
39  35  3.02936e+08
39  36  3.19125e+08
39  37  3.83616e+08
39  38  3.55531e+08
39  39  2.79923e+08
39  40  2.45157e+08
39  41  3.03209e+08
39  42  3.35687e+08
39  43  2.25012e+08
39  44  1.55479e+08
39  45  1.30634e+08
39  46  2.07049e+08
39  47  1.73767e+08
39  48  3.31733e+08
39  49  2.08624e+08
39  50  1.71184e+08
40  0  0
40  1  8.6232e+07
40  2  2.01294e+08
40  3  1.85239e+08
40  4  2.88731e+08
40  5  3.89276e+08
40  6  3.25802e+08
40  7  3.05903e+08
40  8  2.99456e+08
40  9  2.1927e+08
40  10  1.94283e+08
40  11  1.19372e+08
40  12  9.35019e+07
40  13  1.70444e+08
40  14  1.43409e+08
40  15  5.54698e+07
40  16  1.23333e+08
40  17  1.12846e+08
40  18  8.01784e+07
40  19  1.10278e+08
40  20  1.63023e+08
40  21  7.58269e+07
40  22  1.10561e+08
40  23  1.30484e+08
40  24  1.39715e+08
40  25  1.71334e+08
40  26  2.02816e+08
40  27  2.51379e+08
40  28  2.22822e+08
40  29  1.01685e+08
40  30  2.6311e+08
40  31  4.19086e+08
40  32  3.79957e+08
40  33  3.92278e+08
40  34  3.78085e+08
40  35  3.78493e+08
40  36  3.02493e+08
40  37  3.16967e+08
40  38  3.19335e+08
40  39  4.23264e+08
40  40  2.28547e+08
40  41  3.14885e+08
40  42  2.999e+08
40  43  2.25858e+08
40  44  2.23467e+08
40  45  1.82958e+08
40  46  1.80273e+08
40  47  2.7324e+08
40  48  1.85065e+08
40  49  2.39403e+08
40  50  2.70215e+08
41  0  5.6864e+07
41  1  4.68616e+07
41  2  1.27879e+08
41  3  6.83149e+07
41  4  2.21357e+08
41  5  2.47963e+08
41  6  2.22704e+08
41  7  3.30926e+08
41  8  2.07315e+08
41  9  1.41599e+08
41  10  1.3096e+08
41  11  7.24655e+07
41  12  8.12609e+07
41  13  9.00286e+07
41  14  1.01544e+08
41  15  1.63512e+08
41  16  7.39493e+07
41  17  1.45918e+08
41  18  5.32793e+06
41  19  6.42189e+07
41  20  1.02819e+08
41  21  2.97397e+07
41  22  8.83205e+07
41  23  7.90023e+07
41  24  1.27987e+08
41  25  6.51087e+07
41  26  2.56525e+08
41  27  2.63204e+08
41  28  2.6591e+08
41  29  1.65007e+08
41  30  1.67075e+08
41  31  3.85842e+08
41  32  3.49975e+08
41  33  4.02061e+08
41  34  4.92878e+08
41  35  4.43654e+08
41  36  5.21375e+08
41  37  3.72999e+08
41  38  4.71122e+08
41  39  4.3001e+08
41  40  2.86391e+08
41  41  2.69458e+08
41  42  2.44928e+08
41  43  1.76876e+08
41  44  2.92244e+08
41  45  1.55364e+08
41  46  2.31334e+08
41  47  2.06153e+08
41  48  2.10974e+08
41  49  1.64172e+08
41  50  2.81124e+08
42  0  1.63722e+07
42  1  1.97302e+06
42  2  8.13444e+07
42  3  1.56782e+08
42  4  1.83421e+08
42  5  3.06276e+08
42  6  3.53615e+08
42  7  2.66373e+08
42  8  2.08857e+08
42  9  7.6129e+07
42  10  5.62301e+07
42  11  1.28381e+08
42  12  6.13364e+07
42  13  0
42  14  7.67116e+07
42  15  5.59986e+07
42  16  6.49682e+07
42  17  2.30909e+07
42  18  1.32956e+08
42  19  7.69797e+07
42  20  8.48056e+07
42  21  1.03082e+08
42  22  1.17749e+08
42  23  8.2139e+07
42  24  2.00884e+08
42  25  9.86165e+07
42  26  9.50887e+07
42  27  2.54924e+08
42  28  2.69191e+08
42  29  2.05693e+08
42  30  2.51204e+08
42  31  3.35057e+08
42  32  5.05056e+08
42  33  4.59335e+08
42  34  5.11237e+08
42  35  4.91924e+08
42  36  4.91564e+08
42  37  4.11458e+08
42  38  3.9137e+08
42  39  3.59033e+08
42  40  3.08191e+08
42  41  2.30429e+08
42  42  1.8705e+08
42  43  2.56529e+08
42  44  2.73361e+08
42  45  2.23889e+08
42  46  2.51751e+08
42  47  2.61172e+08
42  48  1.99903e+08
42  49  1.94846e+08
42  50  3.63514e+08
43  0  5.56292e+07
43  1  0
43  2  1.55701e+08
43  3  1.2906e+08
43  4  2.15111e+08
43  5  3.05271e+08
43  6  2.61562e+08
43  7  2.41103e+08
43  8  4.15953e+07
43  9  7.03011e+07
43  10  1.70446e+08
43  11  9.41035e+07
43  12  4.58025e+07
43  13  5.40202e+07
43  14  5.27195e+07
43  15  3.31651e+07
43  16  0
43  17  1.09484e+08
43  18  1.22979e+08
43  19  6.2847e+07
43  20  1.27673e+08
43  21  1.69031e+08
43  22  1.69522e+08
43  23  5.8502e+07
43  24  1.26005e+08
43  25  5.07065e+07
43  26  1.69721e+08
43  27  2.26957e+08
43  28  2.14752e+08
43  29  1.54461e+08
43  30  2.66481e+08
43  31  4.06083e+08
43  32  3.21871e+08
43  33  4.37504e+08
43  34  5.97191e+08
43  35  5.17077e+08
43  36  3.92169e+08
43  37  3.35522e+08
43  38  4.05211e+08
43  39  3.2279e+08
43  40  2.67717e+08
43  41  2.21477e+08
43  42  2.39403e+08
43  43  3.09424e+08
43  44  3.46711e+08
43  45  2.63137e+08
43  46  2.45393e+08
43  47  2.14665e+08
43  48  2.90149e+08
43  49  3.09212e+08
43  50  4.91469e+08
44  0  7.61372e+07
44  1  4.82095e+07
44  2  1.69874e+08
44  3  2.04631e+08
44  4  2.78209e+08
44  5  2.2754e+08
44  6  1.88898e+08
44  7  2.10172e+08
44  8  7.83803e+07
44  9  4.83371e+07
44  10  8.36979e+07
44  11  3.53408e+07
44  12  9.87829e+07
44  13  8.34035e+07
44  14  0
44  15  0
44  16  0
44  17  0
44  18  8.25354e+07
44  19  8.20369e+07
44  20  1.3129e+07
44  21  1.23932e+08
44  22  1.51686e+08
44  23  1.18564e+08
44  24  9.0788e+07
44  25  8.29166e+07
44  26  8.38607e+07
44  27  1.58532e+08
44  28  2.23218e+08
44  29  1.92374e+08
44  30  1.59043e+08
44  31  3.62223e+08
44  32  4.00434e+08
44  33  4.39491e+08
44  34  6.00128e+08
44  35  5.16066e+08
44  36  3.92252e+08
44  37  3.72089e+08
44  38  3.26302e+08
44  39  3.19507e+08
44  40  2.46728e+08
44  41  2.48599e+08
44  42  2.68667e+08
44  43  3.26651e+08
44  44  2.84339e+08
44  45  2.54293e+08
44  46  3.35806e+08
44  47  1.93676e+08
44  48  1.62435e+08
44  49  3.37442e+08
44  50  4.09784e+08
45  0  9.97185e+07
45  1  1.48493e+08
45  2  2.25793e+08
45  3  2.09974e+08
45  4  2.67977e+08
45  5  1.92536e+08
45  6  9.55503e+07
45  7  1.13754e+08
45  8  7.70112e+07
45  9  0
45  10  1.38928e+07
45  11  0
45  12  5.08264e+07
45  13  0
45  14  4.68259e+07
45  15  0
45  16  0
45  17  1.12829e+08
45  18  0
45  19  1.23987e+07
45  20  1.46566e+08
45  21  4.84632e+07
45  22  2.44386e+08
45  23  1.87332e+08
45  24  2.01929e+08
45  25  9.46331e+07
45  26  1.08304e+08
45  27  2.38431e+08
45  28  2.0502e+08
45  29  2.24075e+08
45  30  1.83413e+08
45  31  2.98219e+08
45  32  4.14861e+08
45  33  5.23593e+08
45  34  5.95017e+08
45  35  5.18028e+08
45  36  3.53165e+08
45  37  2.89297e+08
45  38  2.20097e+08
45  39  1.80776e+08
45  40  2.1364e+08
45  41  2.61321e+08
45  42  2.95292e+08
45  43  3.82928e+08
45  44  2.95446e+08
45  45  2.98378e+08
45  46  3.17762e+08
45  47  2.88738e+08
45  48  3.76714e+08
45  49  4.60847e+08
45  50  3.74445e+08
46  0  1.13652e+08
46  1  1.30922e+08
46  2  2.56259e+08
46  3  1.43013e+08
46  4  1.41839e+08
46  5  1.77199e+08
46  6  1.03208e+08
46  7  9.46791e+06
46  8  7.08779e+07
46  9  2.72365e+07
46  10  0
46  11  1.24326e+07
46  12  0
46  13  4.42485e+07
46  14  0
46  15  0
46  16  0
46  17  1.472e+07
46  18  5.44373e+07
46  19  0
46  20  7.15923e+07
46  21  1.34034e+08
46  22  7.6274e+07
46  23  1.05368e+08
46  24  1.33399e+08
46  25  1.34102e+08
46  26  5.34986e+07
46  27  1.66373e+08
46  28  2.62386e+08
46  29  8.83432e+07
46  30  1.33086e+08
46  31  2.98652e+08
46  32  4.42013e+08
46  33  5.7942e+08
46  34  4.31609e+08
46  35  3.32156e+08
46  36  3.01503e+08
46  37  2.90997e+08
46  38  2.77393e+08
46  39  2.43659e+08
46  40  2.17022e+08
46  41  2.56828e+08
46  42  2.96172e+08
46  43  3.44875e+08
46  44  3.76827e+08
46  45  2.99349e+08
46  46  2.62985e+08
46  47  3.17345e+08
46  48  3.13364e+08
46  49  3.92454e+08
46  50  4.78283e+08
47  0  1.99166e+08
47  1  1.76845e+07
47  2  4.47605e+07
47  3  5.97293e+07
47  4  9.90555e+07
47  5  5.145e+07
47  6  3.5857e+07
47  7  0
47  8  0
47  9  4.29692e+07
47  10  6.01204e+07
47  11  5.31531e+07
47  12  3.33129e+07
47  13  4.26493e+07
47  14  5.53607e+06
47  15  0
47  16  5.05895e+07
47  17  0
47  18  8.93272e+07
47  19  1.0862e+07
47  20  1.46404e+08
47  21  6.4592e+07
47  22  9.96116e+07
47  23  1.88791e+08
47  24  1.81798e+08
47  25  1.26227e+08
47  26  1.27439e+08
47  27  1.82343e+08
47  28  1.49166e+08
47  29  6.09737e+07
47  30  2.30634e+08
47  31  2.36158e+08
47  32  3.80839e+08
47  33  4.01e+08
47  34  4.26771e+08
47  35  2.37123e+08
47  36  2.61917e+08
47  37  1.73339e+08
47  38  1.76001e+08
47  39  2.22145e+08
