row  column  (images_11.edf Ca_K*images_11.edf Ar_K**2.3)
45  25  3.04714e+09
45  26  3.51303e+09
45  27  4.16318e+09
45  28  4.43517e+09
45  29  4.20664e+09
45  30  4.19364e+09
45  31  5.57244e+09
45  32  5.96631e+09
45  33  6.87016e+09
45  34  6.5026e+09
45  35  6.10219e+09
45  36  5.42384e+09
45  37  5.77314e+09
45  38  5.54554e+09
45  39  5.56245e+09
45  40  4.89488e+09
45  41  4.51423e+09
45  42  5.11515e+09
45  43  5.34107e+09
45  44  5.57818e+09
45  45  5.41635e+09
45  46  5.29157e+09
45  47  4.96947e+09
45  48  5.5904e+09
45  49  5.08303e+09
45  50  5.30722e+09
46  0  1.36343e+09
46  1  1.24174e+09
46  2  1.29842e+09
46  3  1.55193e+09
46  4  1.69706e+09
46  5  1.98784e+09
46  6  1.71668e+09
46  7  1.38215e+09
46  8  1.3335e+09
46  9  1.04854e+09
46  10  9.22393e+08
46  11  1.01908e+09
46  12  1.00432e+09
46  13  9.10308e+08
46  14  1.09639e+09
46  15  1.1683e+09
46  16  1.04712e+09
46  17  1.21531e+09
46  18  1.27132e+09
46  19  1.28696e+09
46  20  1.44481e+09
46  21  1.8896e+09
46  22  2.4752e+09
46  23  3.0375e+09
46  24  2.80163e+09
46  25  3.14107e+09
46  26  3.35909e+09
46  27  3.77154e+09
46  28  4.09164e+09
46  29  3.7597e+09
46  30  4.32349e+09
46  31  5.11579e+09
46  32  6.26544e+09
46  33  6.57045e+09
46  34  5.49351e+09
46  35  5.21696e+09
46  36  4.92135e+09
46  37  4.98142e+09
46  38  5.13609e+09
46  39  4.82902e+09
46  40  4.70441e+09
46  41  4.73207e+09
46  42  4.96423e+09
46  43  5.2038e+09
46  44  5.88463e+09
46  45  4.93242e+09
46  46  5.58248e+09
46  47  5.28172e+09
46  48  5.2075e+09
46  49  6.02347e+09
46  50  5.53128e+09
47  0  7.67479e+08
47  1  1.02066e+09
47  2  1.00874e+09
47  3  1.19523e+09
47  4  1.41172e+09
47  5  1.55298e+09
47  6  1.40825e+09
47  7  1.1939e+09
47  8  1.03486e+09
47  9  7.58083e+08
47  10  8.78679e+08
47  11  7.77974e+08
47  12  9.39564e+08
47  13  9.69976e+08
47  14  9.78253e+08
47  15  1.04651e+09
47  16  1.12588e+09
47  17  9.77684e+08
47  18  1.12329e+09
47  19  1.291e+09
47  20  1.60686e+09
47  21  1.70581e+09
47  22  2.23071e+09
47  23  2.62627e+09
47  24  2.82098e+09
47  25  3.22861e+09
47  26  3.29177e+09
47  27  3.89259e+09
47  28  4.05536e+09
47  29  4.02817e+09
47  30  4.1415e+09
47  31  4.66302e+09
47  32  5.72938e+09
47  33  5.71468e+09
47  34  5.42893e+09
47  35  4.84537e+09
47  36  4.51504e+09
47  37  4.45996e+09
47  38  4.71229e+09
47  39  4.59526e+09
47  40  4.47049e+09
47  41  4.62946e+09
47  42  4.50572e+09
47  43  4.50539e+09
47  44  4.40493e+09
47  45  5.39779e+09
47  46  4.99976e+09
47  47  5.04509e+09
47  48  5.08224e+09
47  49  5.16634e+09
47  50  4.68178e+09
48  0  5.28538e+08
48  1  7.79739e+08
48  2  8.17447e+08
48  3  9.51834e+08
48  4  1.03947e+09
48  5  1.25753e+09
48  6  1.20383e+09
48  7  1.03576e+09
48  8  8.60258e+08
48  9  7.47855e+08
48  10  7.32001e+08
48  11  6.74612e+08
48  12  7.8875e+08
48  13  8.25074e+08
48  14  8.5673e+08
48  15  9.21649e+08
48  16  8.57033e+08
48  17  8.70754e+08
48  18  1.04269e+09
48  19  1.15617e+09
48  20  1.38266e+09
48  21  1.51965e+09
48  22  2.00358e+09
48  23  2.4709e+09
48  24  2.93349e+09
48  25  3.14779e+09
48  26  3.18129e+09
48  27  3.90666e+09
48  28  3.88448e+09
48  29  3.72626e+09
48  30  4.44945e+09
48  31  4.5216e+09
48  32  5.2848e+09
48  33  4.78614e+09
48  34  5.10882e+09
48  35  4.4407e+09
48  36  4.10978e+09
48  37  3.94818e+09
48  38  4.50788e+09
48  39  4.27116e+09
48  40  3.93703e+09
48  41  4.20795e+09
48  42  3.89999e+09
48  43  3.76556e+09
48  44  4.08201e+09
48  45  4.50966e+09
48  46  4.39579e+09
48  47  4.60464e+09
48  48  4.80827e+09
48  49  4.37123e+09
48  50  4.33611e+09
49  0  3.47749e+08
49  1  6.76715e+08
49  2  6.7433e+08
49  3  7.86188e+08
49  4  7.86889e+08
49  5  1.0449e+09
49  6  1.04636e+09
49  7  8.888e+08
49  8  8.49809e+08
49  9  7.92534e+08
49  10  6.29844e+08
49  11  5.97374e+08
49  12  7.07644e+08
49  13  7.28473e+08
49  14  6.01216e+08
49  15  7.20916e+08
49  16  7.38835e+08
49  17  7.95027e+08
49  18  7.46434e+08
49  19  1.06054e+09
49  20  1.17979e+09
49  21  1.19506e+09
49  22  1.62281e+09
49  23  1.88148e+09
49  24  2.20406e+09
49  25  2.4983e+09
49  26  3.08064e+09
49  27  3.52982e+09
49  28  3.99178e+09
49  29  3.97998e+09
49  30  3.9305e+09
49  31  4.27847e+09
49  32  4.36394e+09
49  33  4.98251e+09
49  34  5.091e+09
49  35  4.87622e+09
49  36  4.18714e+09
49  37  3.66349e+09
49  38  3.96303e+09
49  39  3.64927e+09
49  40  3.94523e+09
49  41  3.81125e+09
49  42  3.58404e+09
49  43  3.67739e+09
49  44  3.67639e+09
49  45  3.90528e+09
49  46  3.84554e+09
49  47  3.99505e+09
49  48  3.99731e+09
49  49  4.24835e+09
49  50  3.97101e+09
50  0  2.93435e+08
50  1  4.60722e+08
50  2  5.18047e+08
50  3  6.31123e+08
50  4  7.23883e+08
50  5  9.54197e+08
50  6  9.89606e+08
50  7  8.51437e+08
50  8  8.38099e+08
50  9  6.58173e+08
50  10  6.42302e+08
50  11  7.02306e+08
50  12  5.82966e+08
50  13  4.52569e+08
50  14  5.9256e+08
50  15  6.5753e+08
50  16  6.72842e+08
50  17  6.67224e+08
50  18  7.55476e+08
50  19  7.76998e+08
50  20  1.02431e+09
50  21  1.1429e+09
50  22  1.48579e+09
50  23  1.71434e+09
50  24  2.07151e+09
50  25  2.29412e+09
50  26  2.93959e+09
50  27  3.60778e+09
50  28  3.90382e+09
50  29  4.3447e+09
50  30  4.06741e+09
50  31  4.41145e+09
50  32  4.89976e+09
50  33  4.85353e+09
50  34  4.33893e+09
50  35  3.73321e+09
50  36  3.50875e+09
50  37  3.67616e+09
50  38  4.06714e+09
50  39  4.03838e+09
50  40  3.49397e+09
50  41  3.24514e+09
50  42  3.33873e+09
50  43  3.23048e+09
50  44  3.35961e+09
50  45  3.40572e+09
50  46  3.72211e+09
50  47  3.62005e+09
50  48  4.06924e+09
50  49  3.63337e+09
50  50  4.20745e+09

