row  column  (images_11.edf Cu_K*images_11.edf Ar_K**2.3)
36  46  0
36  47  4.8156e+06
36  48  0
36  49  0
36  50  5.08543e+07
37  0  0
37  1  0
37  2  0
37  3  0
37  4  0
37  5  0
37  6  0
37  7  0
37  8  0
37  9  1.48051e+07
37  10  0
37  11  0
37  12  0
37  13  0
37  14  0
37  15  0
37  16  0
37  17  1.20266e+08
37  18  2.53032e+07
37  19  0
37  20  0
37  21  0
37  22  0
37  23  0
37  24  6.44121e+06
37  25  0
37  26  2.29129e+07
37  27  0
37  28  0
37  29  1.11214e+07
37  30  0
37  31  1.97258e+07
37  32  0
37  33  0
37  34  0
37  35  0
37  36  0
37  37  3.63257e+07
37  38  0
37  39  0
37  40  0
37  41  0
37  42  0
37  43  0
37  44  3.29284e+07
37  45  0
37  46  0
37  47  0
37  48  0
37  49  0
37  50  0
38  0  0
38  1  0
38  2  0
38  3  0
38  4  0
38  5  0
38  6  2.80531e+06
38  7  0
38  8  0
38  9  0
38  10  0
38  11  0
38  12  0
38  13  2.20618e+07
38  14  0
38  15  0
38  16  0
38  17  0
38  18  1.77527e+07
38  19  8.6645e+06
38  20  0
38  21  0
38  22  0
38  23  0
38  24  9.9875e+06
38  25  5.23852e+07
38  26  2.94097e+07
38  27  0
38  28  74997.7
38  29  5.65572e+07
38  30  3.39282e+07
38  31  0
38  32  0
38  33  0
38  34  0
38  35  0
38  36  4.85348e+07
38  37  0
38  38  0
38  39  0
38  40  6.01994e+06
38  41  0
38  42  0
38  43  7.90066e+07
38  44  0
38  45  0
38  46  0
38  47  1.3727e+07
38  48  0
38  49  1.34692e+07
38  50  0
39  0  0
39  1  0
39  2  0
39  3  0
39  4  0
39  5  1.8639e+07
39  6  4.7552e+07
39  7  0
39  8  0
39  9  0
39  10  3.30927e+07
39  11  0
39  12  0
39  13  2.39962e+07
39  14  6.25815e+07
39  15  0
39  16  0
39  17  0
39  18  1.49401e+07
39  19  1.45311e+07
39  20  1.90825e+07
39  21  0
39  22  0
39  23  0
39  24  0
39  25  0
39  26  0
39  27  0
39  28  4.58938e+07
39  29  0
39  30  0
39  31  0
39  32  0
39  33  1.3774e+06
39  34  1.09025e+07
39  35  0
39  36  0
39  37  0
39  38  3.3282e+07
39  39  0
39  40  0
39  41  0
39  42  3.00334e+07
39  43  0
39  44  4.15015e+06
39  45  3.34063e+07
39  46  2.71428e+07
39  47  0
39  48  0
39  49  7.62304e+06
39  50  0
40  0  7.96496e+06
40  1  0
40  2  2.43207e+07
40  3  2.97776e+07
40  4  4.88514e+07
40  5  0
40  6  4.6932e+07
40  7  6.0591e+06
40  8  0
40  9  0
40  10  0
40  11  0
40  12  0
40  13  3.10468e+06
40  14  3.65328e+07
40  15  0
40  16  0
40  17  0
40  18  0
40  19  0
40  20  0
40  21  0
40  22  1.25842e+07
40  23  0
40  24  5.06163e+07
40  25  3.26162e+07
40  26  9.13979e+06
40  27  4.08726e+07
40  28  0
40  29  0
40  30  2.69604e+07
40  31  0
40  32  5.90807e+07
40  33  0
40  34  0
40  35  0
40  36  0
40  37  2.5872e+06
40  38  0
40  39  0
40  40  0
40  41  0
40  42  0
40  43  0
40  44  0
40  45  0
40  46  0
40  47  5.68395e+07
40  48  0
40  49  0
40  50  5.9775e+07
41  0  0
41  1  0
41  2  5.37213e+07
41  3  0
41  4  0
41  5  4.42717e+07
41  6  0
41  7  3.25167e+07
41  8  0
41  9  6.0694e+06
41  10  0
41  11  0
41  12  0
41  13  0
41  14  0
41  15  1.098e+08
41  16  0
41  17  0
41  18  2.56383e+07
41  19  0
41  20  2.76484e+07
41  21  0
41  22  0
41  23  4.14739e+06
41  24  0
41  25  0
41  26  3.53518e+07
41  27  1.18453e+07
41  28  0
41  29  1.39335e+07
41  30  0
41  31  0
41  32  0
41  33  3.24706e+07
41  34  0
41  35  9.00095e+07
41  36  4.50048e+07
41  37  6.02768e+07
41  38  0
41  39  0
41  40  0
41  41  0
41  42  2.03699e+07
41  43  0
41  44  0
41  45  0
41  46  0
41  47  0
41  48  0
41  49  0
41  50  1.55798e+07
42  0  0
42  1  144856
42  2  0
42  3  0
42  4  0
42  5  0
42  6  0
42  7  0
42  8  0
42  9  0
42  10  0
42  11  0
42  12  1.63308e+06
42  13  0
42  14  0
42  15  0
42  16  0
42  17  0
42  18  0
42  19  0
42  20  0
42  21  0
42  22  0
42  23  0
42  24  0
42  25  0
42  26  0
42  27  0
42  28  0
42  29  0
42  30  0
42  31  4.57927e+06
42  32  0
42  33  0
42  34  0
42  35  0
42  36  0
42  37  8.41758e+07
42  38  3.06202e+07
42  39  0
42  40  0
42  41  0
42  42  2.18436e+07
42  43  2.3771e+06
42  44  5.02577e+06
42  45  0
42  46  995380
42  47  0
42  48  2.86658e+07
42  49  0
42  50  0
43  0  1.85942e+07
43  1  0
43  2  0
43  3  0
43  4  0
43  5  0
43  6  0
43  7  3.69201e+07
43  8  1.379e+07
43  9  2.61516e+07
43  10  0
43  11  0
43  12  0
43  13  0
43  14  0
43  15  0
43  16  0
43  17  2.26634e+07
43  18  0
43  19  0
43  20  0
43  21  1.88146e+07
43  22  9.74118e+06
43  23  0
43  24  3.08039e+07
43  25  0
43  26  9.16219e+06
43  27  0
43  28  0
43  29  0
43  30  0
43  31  0
43  32  0
43  33  0
43  34  0
43  35  2.19439e+07
43  36  3.15687e+06
43  37  6.9815e+06
43  38  0
43  39  2.88629e+07
43  40  0
43  41  0
43  42  1.1467e+07
43  43  0
43  44  0
43  45  0
43  46  0
43  47  0
43  48  2.76499e+07
43  49  3.86237e+07
43  50  2.31045e+07
44  0  0
44  1  0
44  2  0
44  3  3.43281e+07
44  4  0
44  5  0
44  6  1.77197e+07
44  7  0
44  8  1.71472e+07
44  9  6.49079e+07
44  10  0
44  11  1.14571e+07
44  12  0
44  13  0
44  14  0
44  15  0
44  16  3.35649e+07
44  17  4.41764e+07
44  18  0
44  19  0
44  20  0
44  21  0
44  22  0
44  23  0
44  24  0
44  25  0
44  26  0
44  27  7.55756e+06
44  28  0
44  29  0
44  30  4.1351e+06
44  31  0
44  32  0
44  33  0
44  34  0
44  35  0
44  36  2.23241e+07
44  37  1.61684e+07
44  38  0
44  39  3.08019e+07
44  40  3.07169e+07
44  41  0
44  42  0
44  43  0
44  44  0
44  45  3.70424e+07
44  46  0
44  47  0
44  48  0
44  49  0
44  50  0
45  0  0
45  1  1.85843e+07
45  2  0
45  3  0
45  4  0
45  5  0
45  6  2.12929e+07
45  7  2.58805e+07
45  8  0
45  9  0
45  10  0
45  11  0
45  12  0
45  13  0
45  14  0
45  15  0
45  16  0
45  17  0
45  18  0
45  19  0
45  20  2.3571e+07
45  21  0
45  22  1.18585e+07
45  23  6.75525e+07
45  24  0
45  25  0
45  26  0
45  27  3.17982e+06
45  28  0
45  29  0
45  30  0
45  31  0
45  32  0
45  33  0
45  34  0
45  35  0
45  36  0
45  37  1.72661e+07
45  38  0
45  39  0
45  40  0
45  41  4.14686e+07
45  42  2.73492e+07
45  43  2.22146e+07
45  44  0
45  45  0
45  46  4.32914e+06
45  47  3.57659e+07
45  48  5.72207e+07
45  49  0
45  50  0
46  0  2.75065e+07
46  1  0
46  2  0
46  3  0
46  4  0
46  5  2.8332e+07
46  6  0
46  7  0
46  8  0
46  9  0
46  10  4.75188e+07
46  11  0
46  12  0
46  13  0
46  14  0
46  15  0
46  16  0
46  17  0
46  18  1.27777e+07
46  19  0
46  20  0
46  21  2.38577e+07
46  22  0
46  23  0
46  24  1.33138e+07
46  25  6.96367e+06
46  26  0
46  27  4.46831e+07
46  28  4.34316e+06
46  29  1.73044e+07
46  30  0
46  31  2.68133e+06
46  32  0
46  33  0
46  34  7.21783e+06
46  35  0
46  36  2.584e+07
46  37  0
46  38  0
46  39  4.10017e+07
46  40  0
46  41  0
46  42  3.30965e+07
46  43  3.79876e+07
46  44  6.84212e+07
46  45  0
46  46  0
46  47  0
46  48  0
46  49  0
46  50  0
47  0  0
47  1  0
47  2  0
47  3  0
47  4  0
47  5  0
47  6  0
47  7  0
47  8  0
47  9  0
47  10  0
47  11  8.37491e+06
47  12  608817
47  13  0
47  14  0
47  15  0
47  16  0
47  17  0
47  18  0
47  19  0
47  20  0
47  21  2.42904e+06
47  22  0
47  23  4.86574e+07
47  24  0
47  25  2.52702e+06
47  26  0
47  27  0
47  28  2.00529e+07
47  29  0
47  30  0
47  31  0
47  32  0
47  33  2.06934e+07
47  34  0
47  35  0
47  36  0
47  37  0
47  38  0
47  39  0
47  40  0
47  41  0
47  42  0
47  43  2.46203e+07
47  44  0
47  45  3.66442e+07
47  46  5.14428e+07
47  47  0
47  48  1.16767e+07
47  49  0
47  50  3.42247e+07
48  0  0
48  1  0
48  2  0
48  3  0
48  4  8.41362e+07
48  5  0
48  6  0
48  7  9.3064e+07
48  8  0
48  9  0
48  10  0
48  11  0
48  12  2.85209e+07
48  13  2.19188e+07
48  14  0
48  15  0
48  16  2.39542e+07
48  17  0
48  18  0
48  19  0
48  20  0
48  21  1.48361e+07
48  22  0
48  23  0
48  24  0
48  25  0
48  26  1.88713e+07
48  27  5.35979e+07
48  28  1.67685e+07
48  29  0
48  30  3.1694e+06
48  31  5.55345e+07
48  32  0
48  33  5.52974e+06
48  34  0
48  35  0
48  36  1.81416e+06
48  37  0
48  38  0
48  39  0
48  40  0
48  41  0
48  42  0
48  43  0
48  44  0
48  45  0
48  46  0
48  47  6.96767e+06
48  48  0
48  49  0
48  50  0
49  0  0
49  1  0
49  2  0
49  3  0
49  4  0
49  5  0
49  6  0
49  7  0
49  8  0
49  9  0
49  10  0
49  11  0
49  12  0
49  13  0
49  14  0
49  15  0
49  16  0
49  17  0
49  18  0
49  19  0
49  20  0
49  21  0
49  22  0
49  23  0
49  24  0
49  25  0
49  26  0
49  27  0
49  28  2.20204e+07
49  29  0
49  30  6.59685e+07
49  31  2.35408e+07
49  32  0
49  33  0
49  34  0
49  35  1.1449e+08
49  36  0
49  37  1.26351e+06
49  38  0
49  39  0
49  40  0
49  41  0
49  42  3.6653e+07
49  43  0
49  44  0
49  45  0
49  46  1.0921e+07
49  47  0
49  48  0
49  49  0
49  50  0
50  0  1.56563e+07
50  1  0
50  2  0
50  3  0
50  4  0
50  5  0
50  6  0
50  7  0
50  8  0
50  9  0
50  10  0
50  11  2.44895e+07
50  12  2.30483e+07
50  13  0
50  14  1.8688e+07
50  15  1.15423e+07
50  16  0
50  17  0
50  18  0
50  19  0
50  20  0
50  21  0
50  22  0
50  23  0
50  24  0
50  25  0
50  26  0
50  27  0
50  28  0
50  29  0
50  30  0
50  31  2.03342e+07
50  32  5.12041e+06
50  33  0
50  34  0
50  35  0
50  36  0
50  37  1.74556e+07
50  38  0
50  39  0
50  40  0
50  41  0
50  42  0
50  43  0
50  44  1.4347e+07
50  45  0
50  46  0
50  47  0
50  48  0
50  49  0
50  50  0

