row  column  (images_10_7103.edf Zn_K*images_10_7103.edf Ar_K**2.3)
22  39  3.13141e+08
22  40  3.41447e+08
22  41  3.85766e+08
22  42  3.82214e+08
22  43  2.49652e+08
22  44  1.71766e+08
22  45  3.25466e+08
22  46  1.9549e+08
22  47  1.48754e+08
22  48  1.16671e+08
22  49  1.19733e+08
22  50  2.40358e+08
23  0  5.12349e+08
23  1  2.86022e+08
23  2  2.79491e+08
23  3  5.21959e+08
23  4  4.61372e+08
23  5  3.52337e+08
23  6  4.38149e+08
23  7  2.31229e+08
23  8  3.89283e+08
23  9  3.11142e+08
23  10  3.09455e+08
23  11  4.86893e+08
23  12  4.11031e+08
23  13  2.58792e+08
23  14  2.58037e+08
23  15  2.41836e+08
23  16  1.06017e+08
23  17  3.60878e+08
23  18  2.79779e+08
23  19  2.92433e+08
23  20  3.82266e+08
23  21  4.43488e+08
23  22  3.2951e+08
23  23  1.81754e+08
23  24  3.31387e+08
23  25  3.8571e+08
23  26  4.17942e+08
23  27  3.35545e+08
23  28  2.89076e+08
23  29  2.92043e+08
23  30  2.17361e+08
23  31  2.84201e+08
23  32  2.87129e+08
23  33  1.86847e+08
23  34  8.91323e+07
23  35  2.55383e+08
23  36  4.61178e+08
23  37  3.81131e+08
23  38  4.1055e+08
23  39  4.17923e+08
23  40  3.23398e+08
23  41  3.42e+08
23  42  3.12461e+08
23  43  2.12561e+08
23  44  2.22209e+08
23  45  3.4215e+08
23  46  2.00389e+08
23  47  2.00692e+08
23  48  1.39074e+08
23  49  5.53727e+07
23  50  2.96967e+08
24  0  5.05958e+08
24  1  3.76744e+08
24  2  4.69864e+08
24  3  4.24816e+08
24  4  3.92366e+08
24  5  4.03023e+08
24  6  3.98985e+08
24  7  3.46722e+08
24  8  3.76255e+08
24  9  3.7257e+08
24  10  4.01003e+08
24  11  4.37161e+08
24  12  4.49238e+08
24  13  2.99339e+08
24  14  3.11106e+08
24  15  1.17455e+08
24  16  1.4496e+08
24  17  2.76877e+08
24  18  3.25998e+08
24  19  2.8119e+08
24  20  3.58448e+08
24  21  3.04484e+08
24  22  3.57683e+08
24  23  1.61299e+08
24  24  3.58913e+08
24  25  3.82767e+08
24  26  4.30563e+08
24  27  2.84541e+08
24  28  3.23779e+08
24  29  3.11087e+08
24  30  2.42559e+08
24  31  3.0111e+08
24  32  3.15198e+08
24  33  1.98367e+08
24  34  1.16364e+08
24  35  2.77308e+08
24  36  4.58965e+08
24  37  3.81056e+08
24  38  2.95674e+08
24  39  4.17169e+08
24  40  3.10689e+08
24  41  2.97481e+08
24  42  3.33329e+08
24  43  1.20467e+08
24  44  2.38006e+08
24  45  2.95211e+08
24  46  2.01198e+08
24  47  2.27752e+08
24  48  1.29421e+08
24  49  1.07844e+08
24  50  2.93706e+08
25  0  4.3511e+08
25  1  2.93264e+08
25  2  5.40838e+08
25  3  5.21649e+08
25  4  4.51264e+08
25  5  3.44519e+08
25  6  3.51484e+08
25  7  3.44255e+08
25  8  3.76062e+08
25  9  3.42532e+08
25  10  4.40655e+08
25  11  5.01663e+08
25  12  4.15716e+08
25  13  3.92e+08
25  14  2.79546e+08
25  15  1.32924e+08
25  16  1.66064e+08
25  17  2.94686e+08
25  18  3.54727e+08
25  19  2.90348e+08
25  20  2.72507e+08
25  21  3.92929e+08
25  22  3.01436e+08
25  23  3.21267e+08
25  24  3.49762e+08
25  25  3.78249e+08
25  26  4.0252e+08
25  27  2.54909e+08
25  28  3.81648e+08
25  29  3.05607e+08
25  30  2.70912e+08
25  31  3.43896e+08
25  32  2.96969e+08
25  33  1.70586e+08
25  34  1.6511e+08
25  35  3.74342e+08
25  36  4.72212e+08
25  37  3.14354e+08
25  38  4.1018e+08
25  39  4.72507e+08
25  40  3.73393e+08
25  41  2.44213e+08
25  42  3.02131e+08
25  43  1.16568e+08
25  44  1.82697e+08
25  45  4.18376e+08
25  46  1.48391e+08
25  47  1.72367e+08
25  48  4.53802e+07
25  49  2.60544e+08
25  50  3.74373e+08
26  0  3.46131e+08
26  1  3.85619e+08
26  2  5.60018e+08
26  3  4.95202e+08
26  4  4.17543e+08
26  5  3.09681e+08
26  6  4.088e+08
26  7  2.20759e+08
26  8  3.47514e+08
26  9  3.51132e+08
26  10  4.30603e+08
26  11  4.59632e+08
26  12  4.40463e+08
26  13  3.02488e+08
26  14  2.10123e+08
26  15  1.70484e+08
26  16  2.4576e+08
26  17  3.71681e+08
26  18  2.08898e+08
26  19  2.57108e+08
26  20  3.00693e+08
26  21  3.71947e+08
26  22  3.3765e+08
26  23  2.69369e+08
26  24  5.06472e+08
26  25  4.28493e+08
26  26  3.81813e+08
26  27  3.15203e+08
26  28  4.14555e+08
26  29  4.29433e+08
26  30  3.20805e+08
26  31  3.09317e+08
26  32  2.33609e+08
26  33  1.22509e+08
26  34  1.52391e+08
26  35  3.71703e+08
26  36  4.36808e+08
26  37  3.16351e+08
26  38  3.92275e+08
26  39  3.94351e+08
26  40  4.27452e+08
26  41  3.11165e+08
26  42  3.24804e+08
26  43  1.30073e+08
26  44  1.60944e+08
26  45  3.61914e+08
26  46  1.60853e+08
26  47  1.77206e+08
26  48  6.74777e+07
26  49  2.14633e+08
26  50  3.90717e+08
27  0  2.94922e+08
27  1  2.51317e+08
27  2  5.29765e+08
27  3  5.17763e+08
27  4  4.07698e+08
27  5  4.69617e+08
27  6  4.34538e+08
27  7  2.52588e+08
27  8  3.60933e+08
27  9  4.26757e+08
27  10  4.64826e+08
27  11  5.20788e+08
27  12  4.9265e+08
27  13  3.11762e+08
27  14  2.06178e+08
27  15  3.17157e+08
27  16  3.42322e+08
27  17  3.79813e+08
27  18  2.16646e+08
27  19  2.16053e+08
27  20  1.59703e+08
27  21  3.26646e+08
27  22  2.37843e+08
27  23  2.83648e+08
27  24  4.23582e+08
27  25  4.05205e+08
27  26  4.10778e+08
27  27  4.46734e+08
27  28  4.42345e+08
27  29  3.10459e+08
27  30  3.12163e+08
27  31  3.06421e+08
27  32  2.42007e+08
27  33  7.92449e+07
27  34  2.21718e+08
27  35  4.04697e+08
27  36  4.68095e+08
27  37  3.42457e+08
27  38  3.51424e+08
27  39  5.12894e+08
27  40  4.53345e+08
27  41  4.41079e+08
27  42  3.08719e+08
27  43  2.34862e+08
27  44  3.2222e+08
27  45  3.62136e+08
27  46  2.60264e+08
27  47  1.93098e+08
27  48  1.34044e+08
27  49  1.37324e+08
27  50  4.66671e+08
28  0  1.35526e+08
28  1  2.00494e+08
28  2  4.46749e+08
28  3  4.90407e+08
28  4  3.99659e+08
28  5  4.5021e+08
28  6  3.8029e+08
28  7  2.15861e+08
28  8  3.49462e+08
28  9  4.06505e+08
28  10  4.56112e+08
28  11  5.24882e+08
28  12  4.65461e+08
28  13  3.53972e+08
28  14  2.09317e+08
28  15  3.02108e+08
28  16  3.62265e+08
28  17  4.45459e+08
28  18  3.59961e+08
28  19  2.40061e+08
28  20  2.08147e+08
28  21  3.62578e+08
28  22  3.25392e+08
28  23  2.93096e+08
28  24  3.59968e+08
28  25  4.44226e+08
28  26  5.00384e+08
28  27  3.8513e+08
28  28  3.98012e+08
28  29  3.98521e+08
28  30  3.82235e+08
28  31  2.16703e+08
28  32  1.88698e+08
28  33  7.68862e+07
28  34  1.66956e+08
28  35  3.97552e+08
28  36  5.09382e+08
28  37  1.75429e+08
28  38  3.43058e+08
28  39  4.42122e+08
28  40  4.15718e+08
28  41  4.12553e+08
28  42  3.63461e+08
28  43  2.98121e+08
28  44  1.52651e+08
28  45  4.28565e+08
28  46  3.07046e+08
28  47  1.77494e+08
28  48  4.41637e+07
28  49  1.57695e+08
28  50  4.09486e+08
29  0  7.3071e+07
29  1  1.89539e+08
29  2  2.65907e+08
29  3  3.55916e+08
29  4  3.46701e+08
29  5  3.8211e+08
29  6  3.65952e+08
29  7  2.47774e+08
29  8  3.07424e+08
29  9  4.42593e+08
29  10  5.68004e+08
29  11  5.25698e+08
29  12  5.45838e+08
29  13  3.62273e+08
29  14  2.01019e+08
29  15  2.82767e+08
29  16  3.76462e+08
29  17  4.12305e+08
29  18  3.9725e+08
29  19  3.00477e+08
29  20  1.97799e+08
29  21  4.38128e+08
29  22  3.43304e+08
29  23  3.53656e+08
29  24  4.37511e+08
29  25  3.69609e+08
29  26  4.32059e+08
29  27  4.45683e+08
29  28  4.14608e+08
29  29  3.82441e+08
29  30  3.72495e+08
29  31  1.80615e+08
29  32  3.43926e+07
29  33  6.50111e+07
29  34  1.39547e+08
29  35  3.2077e+08
29  36  4.16426e+08
29  37  2.92745e+08
29  38  3.85625e+08
29  39  4.74935e+08
29  40  4.97505e+08
29  41  3.32852e+08
29  42  4.44174e+08
29  43  3.44758e+08
29  44  2.4135e+08
29  45  4.70119e+08
29  46  2.85768e+08
29  47  1.97204e+08
29  48  2.01601e+07
29  49  1.96462e+08
29  50  3.85442e+08
30  0  1.90627e+07
30  1  6.99115e+07
30  2  2.15118e+08
30  3  2.86274e+08
30  4  2.42748e+08
30  5  3.28539e+08
30  6  3.37333e+08
30  7  2.41792e+08
30  8  3.80521e+08
30  9  4.88348e+08
30  10  6.7517e+08
30  11  6.84283e+08
30  12  5.25645e+08
30  13  3.78837e+08
30  14  2.33759e+08
30  15  3.9499e+08
30  16  4.79366e+08
30  17  4.76707e+08
30  18  5.8118e+08
30  19  2.76695e+08
30  20  2.46012e+08
30  21  4.10516e+08
30  22  4.19879e+08
30  23  3.01949e+08
30  24  3.61643e+08
30  25  2.40496e+08
30  26  4.14359e+08
30  27  4.49256e+08
30  28  4.888e+08
30  29  4.38535e+08
30  30  2.27909e+08
30  31  1.56866e+08
30  32  1.39599e+08
30  33  5.72561e+07
30  34  1.46703e+08
30  35  2.91537e+08
30  36  4.09313e+08
30  37  3.2526e+08
30  38  4.71624e+08
30  39  4.67383e+08
30  40  4.89907e+08
30  41  2.95337e+08
30  42  2.47331e+08
30  43  4.28344e+08
30  44  3.76928e+08
30  45  4.80912e+08
30  46  3.20067e+08
30  47  1.98686e+08
30  48  2.29527e+08
30  49  1.99198e+08
30  50  4.69261e+08
31  0  4.06202e+07
31  1  7.27438e+07
31  2  1.04863e+08
31  3  1.99015e+08
31  4  1.63006e+08
31  5  2.67504e+08
31  6  1.67667e+08
31  7  2.58721e+08
31  8  2.69733e+08
31  9  4.83654e+08
31  10  5.69639e+08
31  11  4.67448e+08
31  12  4.43982e+08
31  13  3.10042e+08
31  14  2.33538e+08
31  15  4.68613e+08
31  16  5.7876e+08
31  17  4.63758e+08
31  18  4.12044e+08
31  19  3.22533e+08
31  20  2.53073e+08
31  21  3.59024e+08
31  22  4.61249e+08
31  23  4.1583e+08
31  24  3.14069e+08
31  25  2.74557e+08
31  26  3.94942e+08
31  27  3.70673e+08
31  28  4.1854e+08
31  29  2.86353e+08
31  30  2.0847e+08
31  31  1.57649e+08
31  32  1.59501e+08
31  33  6.03781e+07
31  34  1.56811e+08
31  35  2.44583e+08
31  36  5.00599e+08
31  37  4.34992e+08
31  38  4.46071e+08
31  39  4.7893e+08
31  40  4.14808e+08
31  41  2.96576e+08
31  42  2.93092e+08
31  43  4.68151e+08
31  44  4.43799e+08
31  45  4.92746e+08
31  46  3.15053e+08
31  47  2.98657e+08
31  48  2.08583e+08
31  49  1.80516e+08
31  50  4.75738e+08
32  0  3.86347e+07
32  1  7.39669e+07
32  2  4.47492e+07
32  3  1.11282e+08
32  4  1.75081e+08
32  5  1.32319e+08
32  6  1.38584e+08
32  7  1.50892e+08
32  8  1.47117e+08
32  9  2.92329e+08
32  10  4.44613e+08
32  11  4.99449e+08
32  12  4.4886e+08
32  13  3.25677e+08
32  14  1.91093e+08
32  15  4.24623e+08
32  16  4.23608e+08
32  17  4.35441e+08
32  18  3.93594e+08
32  19  2.74427e+08
32  20  2.00413e+08
32  21  4.26453e+08
32  22  5.1556e+08
32  23  4.21785e+08
32  24  3.17459e+08
32  25  2.1206e+08
32  26  3.04276e+08
32  27  3.4124e+08
32  28  4.27639e+08
32  29  3.55332e+08
32  30  1.79423e+08
32  31  1.1852e+08
32  32  1.83515e+08
32  33  2.77783e+07
32  34  8.97238e+07
32  35  2.23512e+08
32  36  4.69563e+08
32  37  4.54297e+08
32  38  5.10132e+08
32  39  6.05343e+08
32  40  5.6358e+08
32  41  2.87998e+08
32  42  3.07753e+08
32  43  5.21669e+08
32  44  4.48914e+08
32  45  5.74643e+08
32  46  3.67338e+08
32  47  2.7781e+08
32  48  2.98568e+08
32  49  2.76554e+08
32  50  4.46172e+08
33  0  3.21186e+07
33  1  4.71384e+06
33  2  3.85416e+07
33  3  9.51904e+07
33  4  9.07673e+07
33  5  1.41544e+08
33  6  1.32827e+08
33  7  1.81093e+08
33  8  1.36611e+08
33  9  2.2899e+08
33  10  3.29609e+08
33  11  4.61065e+08
33  12  4.28894e+08
33  13  4.22836e+08
33  14  2.82855e+08
33  15  4.45197e+08
33  16  4.75416e+08
33  17  3.3084e+08
33  18  3.7472e+08
33  19  4.20161e+08
33  20  3.59496e+08
33  21  5.03344e+08
33  22  5.72308e+08
33  23  4.10167e+08
33  24  2.30711e+08
33  25  9.90009e+07
33  26  2.73259e+08
33  27  3.51698e+08
33  28  3.58632e+08
33  29  4.00633e+08
33  30  1.99491e+08
33  31  2.49475e+08
33  32  2.62261e+08
33  33  2.14831e+08
33  34  8.15485e+07
33  35  2.57207e+08
33  36  4.8312e+08
33  37  4.35195e+08
33  38  5.6527e+08
33  39  4.84192e+08
33  40  4.04691e+08
33  41  2.7521e+08
33  42  4.60974e+08
33  43  5.80483e+08
33  44  5.53867e+08
33  45  4.56073e+08
33  46  2.85323e+08
33  47  3.86978e+08
33  48  3.77988e+08
33  49  3.00131e+08
33  50  4.61912e+08
34  0  0
34  1  0
34  2  5.69768e+07
34  3  7.19423e+07
34  4  2.26789e+07
34  5  1.05163e+08
34  6  6.61639e+07
34  7  7.22116e+07
34  8  8.53175e+07
34  9  2.05354e+08
34  10  1.49245e+08
34  11  3.03529e+08
34  12  3.3427e+08
34  13  3.38899e+08
34  14  3.04871e+08
34  15  4.36389e+08
34  16  5.25936e+08
34  17  2.98798e+08
34  18  3.36848e+08
34  19  3.63326e+08
34  20  3.50142e+08
34  21  4.88966e+08
34  22  4.34843e+08
34  23  3.62647e+08
34  24  1.05121e+08
34  25  8.73214e+07
34  26  2.79588e+08
34  27  3.42386e+08
34  28  3.91862e+08
34  29  3.4904e+08
34  30  1.99175e+08
34  31  2.9735e+08
34  32  2.26498e+08
34  33  2.80684e+07
34  34  7.19119e+07
34  35  2.44945e+08
34  36  3.64731e+08
34  37  4.53232e+08
34  38  4.47366e+08
34  39  5.04463e+08
34  40  5.3974e+08
34  41  3.69766e+08
34  42  4.02527e+08
34  43  7.84683e+08
34  44  7.10441e+08
34  45  6.46848e+08
34  46  3.46913e+08
34  47  3.90845e+08
34  48  4.7548e+08
34  49  3.96025e+08
34  50  4.66785e+08
35  0  0
35  1  0
35  2  1.19653e+08
35  3  0
35  4  0
35  5  8.34533e+06
35  6  7.76383e+07
35  7  4.26941e+07
35  8  3.51442e+07
35  9  8.75465e+07
35  10  1.33345e+08
35  11  2.57225e+08
35  12  2.84247e+08
35  13  3.05248e+08
35  14  3.07826e+08
35  15  5.29469e+08
35  16  4.98942e+08
35  17  4.22173e+08
35  18  4.36952e+08
35  19  4.96402e+08
35  20  4.91459e+08
35  21  4.24471e+08
35  22  3.73449e+08
35  23  2.84504e+08
35  24  1.16746e+08
35  25  1.83529e+08
35  26  3.10792e+08
35  27  3.35838e+08
35  28  4.54529e+08
35  29  3.57596e+08
35  30  2.2829e+08
35  31  3.50019e+08
35  32  2.03582e+08
35  33  5.75616e+07
35  34  9.64227e+07
35  35  1.12934e+08
35  36  4.20561e+08
35  37  4.84373e+08
35  38  5.00071e+08
35  39  4.96526e+08
35  40  5.30736e+08
35  41  3.89005e+08
35  42  4.50037e+08
35  43  7.03952e+08
35  44  6.97367e+08
35  45  5.54094e+08
35  46  4.06811e+08
35  47  5.61008e+08
35  48  5.05039e+08
35  49  5.25449e+08
35  50  5.7252e+08
36  0  3.94699e+07
36  1  3.2524e+07
36  2  4.70049e+07
36  3  4.56157e+06
36  4  5.23812e+07
36  5  2.03684e+07
36  6  6.42382e+07
36  7  5.06643e+07
36  8  1.33422e+08
36  9  1.26968e+08
36  10  9.72524e+07
36  11  1.04979e+08
36  12  1.82416e+08
36  13  2.30054e+08
36  14  2.72439e+08
36  15  3.45242e+08
36  16  4.98086e+08
36  17  3.09678e+08
36  18  4.17988e+08
36  19  4.24841e+08
36  20  4.82189e+08
36  21  4.27124e+08
36  22  4.39899e+08
36  23  3.40104e+08
36  24  1.27265e+08
36  25  2.17377e+08
36  26  2.75947e+08
36  27  3.85716e+08
36  28  3.49196e+08
36  29  4.71988e+08
36  30  3.17743e+08
36  31  3.64963e+08
36  32  3.14308e+08
36  33  1.62886e+08
36  34  4.71934e+07
36  35  1.10816e+08
36  36  3.24178e+08
36  37  4.27452e+08
36  38  5.27823e+08
36  39  5.74684e+08
36  40  5.94945e+08
36  41  3.88756e+08
36  42  3.70699e+08
36  43  6.42949e+08
36  44  6.96184e+08
36  45  6.48955e+08
36  46  3.70775e+08
36  47  4.38546e+08
36  48  5.11762e+08
36  49  5.26773e+08
36  50  5.06774e+08
37  0  0
37  1  6.8324e+07
37  2  4.21359e+07
37  3  4.89916e+06
37  4  2.75544e+07
37  5  5.69205e+06
37  6  5.25537e+07
37  7  7.38719e+07
37  8  7.17894e+07
37  9  1.07591e+08
37  10  2.60047e+07
37  11  7.23565e+07
37  12  1.33441e+08
37  13  1.0358e+08
37  14  1.91339e+08
37  15  2.64811e+08
37  16  3.80355e+08
37  17  2.63903e+08
37  18  3.90982e+08
37  19  4.20366e+08
37  20  4.82907e+08
37  21  5.06419e+08
37  22  3.50717e+08
37  23  3.22075e+08
37  24  9.29589e+07
37  25  1.84723e+08
37  26  3.82747e+08
37  27  3.40649e+08
37  28  3.56697e+08
37  29  5.18515e+08
37  30  3.86093e+08
37  31  4.84138e+08
37  32  2.76483e+08
37  33  1.16783e+08
37  34  1.32364e+08
37  35  1.34215e+08
37  36  3.60394e+08
37  37  3.83877e+08
37  38  4.84828e+08
37  39  5.06998e+08
37  40  6.23516e+08
37  41  5.11367e+08
37  42  5.05707e+08
37  43  6.84352e+08
37  44  6.53768e+08
37  45  6.20022e+08
37  46  4.49306e+08
37  47  4.845e+08
37  48  5.9242e+08
37  49  6.01858e+08
37  50  4.97504e+08
38  0  5.06315e+07
38  1  0
38  2  4.5782e+07
38  3  2.40096e+07
38  4  6.76349e+07
38  5  1.52829e+08
38  6  0
38  7  0
38  8  9.81477e+07
38  9  3.31405e+07
38  10  7.79931e+06
38  11  8.49839e+07
38  12  7.40151e+07
38  13  1.61728e+08
38  14  1.22732e+08
38  15  3.20054e+08
38  16  2.34043e+08
38  17  2.75867e+08
38  18  4.06002e+08
38  19  4.17113e+08
38  20  5.12959e+08
38  21  3.56113e+08
38  22  4.25961e+08
38  23  2.2565e+08
38  24  9.00212e+07
38  25  2.33464e+08
38  26  3.95726e+08
38  27  3.99736e+08
38  28  3.55994e+08
38  29  5.17902e+08
38  30  3.81889e+08
38  31  4.42453e+08
38  32  4.26991e+08
38  33  2.62622e+08
38  34  1.47384e+08
38  35  1.28976e+08
38  36  2.40411e+08
38  37  4.11319e+08
38  38  3.56176e+08
38  39  5.31897e+08
38  40  6.41971e+08
38  41  4.88398e+08
38  42  3.75726e+08
38  43  5.82203e+08
38  44  7.14968e+08
38  45  6.63821e+08
38  46  3.74745e+08
38  47  6.12849e+08
38  48  6.00247e+08
38  49  6.07251e+08
38  50  5.44539e+08
39  0  3.19963e+07
39  1  0
39  2  2.19531e+07
39  3  9.95678e+07
39  4  1.02353e+08
39  5  5.44865e+07
39  6  1.04179e+07
39  7  0
39  8  4.56879e+07
39  9  7.10854e+07
39  10  3.20153e+07
39  11  5.73766e+07
39  12  4.0331e+07
39  13  8.39401e+07
39  14  1.02719e+08
39  15  2.09226e+08
39  16  1.7738e+08
39  17  1.52457e+08
39  18  2.88156e+08
39  19  3.77842e+08
39  20  4.91072e+08
39  21  4.50789e+08
39  22  3.27431e+08
39  23  1.05102e+08
39  24  1.38305e+08
39  25  3.12774e+08
39  26  4.01722e+08
39  27  4.23206e+08
39  28  4.25073e+08
39  29  4.37561e+08
39  30  3.99929e+08
39  31  3.59121e+08
39  32  4.04427e+08
39  33  2.98594e+08
39  34  1.20804e+08
39  35  9.27928e+07
39  36  3.23358e+08
39  37  3.20612e+08
39  38  4.08165e+08
39  39  4.918e+08
39  40  5.38523e+08
39  41  5.07554e+08
39  42  4.46819e+08
39  43  6.17057e+08
39  44  6.48816e+08
39  45  5.32849e+08
39  46  4.66222e+08
39  47  6.40567e+08
39  48  7.13607e+08
39  49  6.08643e+08
39  50  5.7826e+08
40  0  0
40  1  0
40  2  7.2251e+06
40  3  0
40  4  0
40  5  0
40  6  9.60731e+07
40  7  1.72389e+07
40  8  3.25483e+07
40  9  1.07275e+08
40  10  1.54103e+07
40  11  0
40  12  1.32438e+08
40  13  5.14744e+07
40  14  1.21019e+08
40  15  1.03857e+08
40  16  1.1032e+08
40  17  1.73412e+08
40  18  2.92868e+08
40  19  3.53655e+08
40  20  3.76161e+08
40  21  3.85167e+08
40  22  3.70666e+08
40  23  2.83486e+08
40  24  1.52094e+08
40  25  2.69756e+08
40  26  4.28924e+08
40  27  4.57734e+08
40  28  4.98235e+08
40  29  5.038e+08
40  30  2.47488e+08
40  31  3.2221e+08
40  32  2.94907e+08
40  33  4.33207e+08
40  34  1.75421e+08
40  35  2.17723e+08
40  36  1.77266e+08
40  37  3.42496e+08
40  38  4.27955e+08
40  39  4.00261e+08
40  40  4.91781e+08
40  41  5.31496e+08
40  42  4.51884e+08
40  43  5.60765e+08
40  44  5.7257e+08
40  45  4.80074e+08
40  46  4.95787e+08
40  47  5.4642e+08
40  48  5.60317e+08
40  49  5.74533e+08
40  50  5.50602e+08
41  0  3.70468e+07
41  1  0
41  2  1.50918e+07
41  3  669724
41  4  3.10099e+07
41  5  1.86573e+07
41  6  1.6596e+08
41  7  0
41  8  6.03846e+07
41  9  0
41  10  814465
41  11  6.37391e+07
41  12  2.26195e+07
41  13  6.39639e+07
41  14  5.83682e+07
41  15  9.56626e+07
41  16  1.91067e+08
41  17  1.4753e+08
41  18  3.55868e+08
41  19  2.67188e+08
41  20  3.11543e+08
41  21  3.7523e+08
41  22  4.08089e+08
41  23  1.65267e+08
41  24  9.5512e+07
41  25  3.42444e+08
41  26  5.21016e+08
41  27  5.44565e+08
41  28  5.19421e+08
41  29  3.87537e+08
41  30  2.3247e+08
41  31  1.62589e+08
41  32  3.29761e+08
41  33  4.61649e+08
41  34  3.53568e+08
41  35  2.28668e+08
41  36  1.83906e+08
41  37  2.96057e+08
41  38  4.48824e+08
41  39  4.25439e+08
41  40  4.7785e+08
41  41  3.98823e+08
41  42  3.62946e+08
41  43  4.47017e+08
41  44  5.33397e+08
41  45  4.08061e+08
41  46  4.59215e+08
41  47  5.68994e+08
41  48  5.01233e+08
41  49  5.46558e+08
41  50  5.40278e+08
42  0  0
42  1  1.06242e+07
42  2  0
42  3  4.76272e+07
42  4  3.04284e+07
42  5  1.64157e+07
42  6  8.91968e+07
42  7  0
42  8  2.00974e+07
42  9  1.62276e+07
42  10  6.05435e+07
42  11  3.21657e+07
42  12  0
42  13  2.36574e+07
42  14  1.21105e+08
42  15  6.68198e+07
42  16  5.23002e+07
42  17  2.15918e+08
42  18  1.08537e+08
42  19  1.95751e+08
42  20  1.99252e+08
42  21  1.92416e+08
42  22  3.23949e+08
42  23  2.01155e+08
42  24  2.22342e+08
42  25  3.06399e+08
42  26  5.86644e+08
42  27  5.64251e+08
42  28  4.97687e+08
42  29  5.3355e+08
42  30  2.95944e+08
42  31  2.7652e+08
42  32  1.44603e+08
42  33  4.62988e+08
42  34  4.1847e+08
42  35  2.70236e+08
42  36  1.78864e+08
42  37  2.63669e+08
42  38  4.50737e+08
42  39  4.11057e+08
42  40  4.48473e+08
42  41  4.62908e+08
42  42  3.17348e+08
42  43  3.4561e+08
42  44  3.75014e+08
42  45  2.41695e+08
42  46  2.54851e+08
42  47  4.27027e+08
42  48  4.67542e+08
42  49  4.18547e+08
42  50  5.12189e+08
43  0  0
43  1  0
43  2  0
43  3  0
43  4  0
43  5  2.42487e+07
43  6  3.28312e+07
43  7  1.10425e+07
43  8  4.70538e+07
43  9  4.01038e+07
43  10  2.8104e+07
43  11  0
43  12  1.15501e+08
43  13  0
43  14  0
43  15  1.0229e+07
43  16  1.02059e+08
43  17  1.08325e+08
43  18  7.86938e+07
43  19  1.37367e+08
43  20  1.77497e+08
43  21  2.41573e+08
43  22  2.33529e+08
43  23  3.3861e+08
43  24  2.91886e+08
43  25  3.4167e+08
43  26  5.19392e+08
43  27  5.99889e+08
43  28  5.57601e+08
43  29  4.47385e+08
43  30  4.10119e+08
43  31  1.7179e+08
43  32  2.51866e+08
43  33  5.17074e+08
43  34  3.52851e+08
43  35  3.9085e+08
43  36  2.95127e+08
43  37  2.65565e+08
43  38  4.10091e+08
43  39  4.24413e+08
43  40  3.40429e+08
43  41  4.08098e+08
43  42  2.03632e+08
43  43  2.37753e+08
43  44  3.63295e+08
43  45  1.83413e+08
43  46  2.33166e+08
43  47  2.37347e+08
43  48  2.53366e+08
43  49  3.72841e+08
43  50  3.80958e+08
44  0  4.76332e+07
44  1  0
44  2  0
44  3  0
44  4  0
44  5  0
44  6  3.76069e+07
44  7  0
44  8  3.59442e+07
44  9  1.83989e+07
44  10  0
44  11  0
44  12  0
44  13  0
44  14  0
44  15  0
44  16  8.25143e+07
44  17  0
44  18  1.27719e+08
44  19  3.07392e+08
44  20  1.58892e+08
44  21  1.15135e+08
44  22  2.43625e+08
44  23  9.18289e+07
44  24  1.49516e+08
44  25  2.709e+08
44  26  4.97646e+08
44  27  5.80223e+08
44  28  5.41103e+08
44  29  5.13785e+08
44  30  4.38476e+08
44  31  2.60334e+08
44  32  1.77402e+08
44  33  4.76659e+08
44  34  5.08225e+08
44  35  3.92659e+08
44  36  3.02331e+08
44  37  3.67606e+08
44  38  2.62654e+08
44  39  3.72554e+08
44  40  1.92761e+08
44  41  2.50414e+08
44  42  2.27198e+08
44  43  1.17704e+08
44  44  1.34582e+08
44  45  7.04377e+07
44  46  1.09936e+08
44  47  1.21266e+08
44  48  8.92996e+07
44  49  1.84874e+08
44  50  3.04335e+08
45  0  0
45  1  3.75032e+07
45  2  0
45  3  0
45  4  0
45  5  0
45  6  4.90177e+07
45  7  0
45  8  0
45  9  0
45  10  1.02557e+07
45  11  8.93142e+07
45  12  0
45  13  0
45  14  2.43607e+07
45  15  1.70906e+07
45  16  2.45615e+07
45  17  3.18943e+07
45  18  3.54174e+07
45  19  1.39853e+08
45  20  7.80069e+07
45  21  1.72749e+08
45  22  7.48097e+07
45  23  1.25025e+08
45  24  1.99252e+08
45  25  1.38279e+08
45  26  3.82374e+08
45  27  3.50308e+08
45  28  4.46013e+08
45  29  4.07242e+08
45  30  3.49208e+08
45  31  4.27564e+08
45  32  2.59561e+08
45  33  2.1286e+08
45  34  3.53138e+08
45  35  2.6291e+08
45  36  1.23169e+08
45  37  2.24622e+08
45  38  1.50818e+08
45  39  2.05661e+08
45  40  1.73372e+08
45  41  1.30039e+08
45  42  1.7412e+08
45  43  8.12936e+07
45  44  3.1444e+07
45  45  0
45  46  5.39296e+07
45  47  1.34573e+08
45  48  1.27999e+08
45  49  1.84247e+08
45  50  1.9019e+08
46  0  0
46  1  0
46  2  0
46  3  0
46  4  4.46018e+07
46  5  5.11425e+07
46  6  0
46  7  0
46  8  0
46  9  7.85938e+06
46  10  3.24257e+07
46  11  0
