row  column  (images_10_7103.edf Fe_K*images_10_7103.edf Ar_K**2.3)
45  19  4.33904e+08
45  20  4.60831e+08
45  21  5.30514e+08
45  22  4.7506e+08
45  23  4.85918e+08
45  24  5.37626e+08
45  25  5.58362e+08
45  26  6.54583e+08
45  27  6.22546e+08
45  28  7.19663e+08
45  29  8.00229e+08
45  30  7.16847e+08
45  31  6.88005e+08
45  32  5.4356e+08
45  33  7.98041e+08
45  34  7.30874e+08
45  35  5.58575e+08
45  36  4.88778e+08
45  37  5.0906e+08
45  38  5.69374e+08
45  39  5.138e+08
45  40  4.99467e+08
45  41  5.71345e+08
45  42  4.92005e+08
45  43  4.97933e+08
45  44  5.57705e+08
45  45  6.04866e+08
45  46  4.92066e+08
45  47  1.00057e+09
45  48  6.90645e+08
45  49  4.64011e+08
45  50  7.43532e+08
46  0  2.95456e+08
46  1  2.74444e+08
46  2  2.49157e+08
46  3  2.58306e+08
46  4  1.66497e+08
46  5  3.94169e+08
46  6  3.58393e+08
46  7  3.23945e+08
46  8  2.94617e+08
46  9  4.40222e+08
46  10  3.68954e+08
46  11  5.4654e+08
46  12  3.92611e+08
46  13  3.80137e+08
46  14  3.60413e+08
46  15  3.57145e+08
46  16  4.47694e+08
46  17  3.88014e+08
46  18  4.40807e+08
46  19  3.54665e+08
46  20  4.19206e+08
46  21  4.3294e+08
46  22  4.15689e+08
46  23  4.85332e+08
46  24  5.1012e+08
46  25  5.13797e+08
46  26  6.13367e+08
46  27  6.20903e+08
46  28  6.05612e+08
46  29  6.48376e+08
46  30  6.87866e+08
46  31  6.26595e+08
46  32  5.0144e+08
46  33  6.27412e+08
46  34  6.18058e+08
46  35  5.85431e+08
46  36  5.51936e+08
46  37  5.56599e+08
46  38  5.546e+08
46  39  4.79713e+08
46  40  4.55277e+08
46  41  5.70801e+08
46  42  4.82066e+08
46  43  5.38572e+08
46  44  4.58616e+08
46  45  5.00368e+08
46  46  5.94085e+08
46  47  4.94437e+08
46  48  7.20851e+08
46  49  6.70954e+08
46  50  5.17869e+08
47  0  2.46803e+08
47  1  3.24351e+08
47  2  2.52145e+08
47  3  2.62881e+08
47  4  2.73056e+08
47  5  3.45852e+08
47  6  3.00143e+08
47  7  2.89543e+08
47  8  3.30362e+08
47  9  4.12237e+08
47  10  3.57171e+08
47  11  4.00206e+08
47  12  4.12435e+08
47  13  4.01823e+08
47  14  3.32775e+08
47  15  3.76141e+08
47  16  4.31305e+08
47  17  4.27986e+08
47  18  4.19042e+08
47  19  4.3655e+08
47  20  4.00972e+08
47  21  4.44513e+08
47  22  4.8134e+08
47  23  3.50556e+08
47  24  4.0892e+08
47  25  4.75733e+08
47  26  5.3899e+08
47  27  5.12671e+08
47  28  5.73254e+08
47  29  4.97944e+08
47  30  6.18994e+08
47  31  5.21475e+08
47  32  5.17374e+08
47  33  6.04352e+08
47  34  4.80473e+08
47  35  5.0311e+08
47  36  5.20707e+08
47  37  5.20245e+08
47  38  4.32043e+08
47  39  4.89614e+08
47  40  5.7788e+08
47  41  4.18773e+08
47  42  5.44272e+08
47  43  4.72523e+08
47  44  4.7022e+08
47  45  4.15944e+08
47  46  5.3158e+08
47  47  6.44617e+08
47  48  5.76866e+08
47  49  5.19667e+08
47  50  5.35064e+08
48  0  2.61785e+08
48  1  1.9427e+08
48  2  2.83717e+08
48  3  1.91846e+08
48  4  3.05856e+08
48  5  2.66316e+08
48  6  2.57381e+08
48  7  3.70108e+08
48  8  4.05628e+08
48  9  3.06769e+08
48  10  2.92618e+08
48  11  4.27171e+08
48  12  4.07317e+08
48  13  4.12778e+08
48  14  3.33963e+08
48  15  3.42411e+08
48  16  4.10084e+08
48  17  3.89707e+08
48  18  3.06666e+08
48  19  3.61474e+08
48  20  4.77153e+08
48  21  4.11561e+08
48  22  3.93541e+08
48  23  3.29499e+08
48  24  4.40638e+08
48  25  4.08872e+08
48  26  5.29067e+08
48  27  4.54994e+08
48  28  4.68981e+08
48  29  6.50442e+08
48  30  4.92945e+08
48  31  5.87398e+08
48  32  4.76889e+08
48  33  5.1903e+08
48  34  5.25977e+08
48  35  3.43384e+08
48  36  4.79606e+08
48  37  4.98164e+08
48  38  4.61269e+08
48  39  3.82285e+08
48  40  3.79354e+08
48  41  3.78782e+08
48  42  4.6399e+08
48  43  3.69339e+08
48  44  4.12387e+08
48  45  5.23191e+08
48  46  4.86583e+08
48  47  3.99868e+08
48  48  5.9685e+08
48  49  6.65208e+08
48  50  4.09243e+08
49  0  2.63785e+08
49  1  2.98405e+08
49  2  2.93443e+08
49  3  2.04394e+08
49  4  2.75221e+08
49  5  2.92245e+08
49  6  3.23381e+08
49  7  3.59699e+08
49  8  2.63568e+08
49  9  3.18256e+08
49  10  2.98119e+08
49  11  3.98157e+08
49  12  4.04087e+08
49  13  4.93289e+08
49  14  3.36705e+08
49  15  3.008e+08
49  16  3.65211e+08
49  17  3.42393e+08
49  18  3.9212e+08
49  19  3.33312e+08
49  20  3.39184e+08
49  21  5.15998e+08
49  22  4.33774e+08
49  23  3.96563e+08
49  24  3.87738e+08
49  25  4.48286e+08
49  26  5.17053e+08
49  27  4.40913e+08
49  28  4.77691e+08
49  29  5.03168e+08
49  30  4.86947e+08
49  31  4.93814e+08
49  32  4.27093e+08
49  33  5.00285e+08
49  34  5.15341e+08
49  35  4.62237e+08
49  36  4.22072e+08
49  37  5.74746e+08
49  38  4.60946e+08
49  39  4.5448e+08
49  40  4.69563e+08
49  41  4.23991e+08
49  42  3.65164e+08
49  43  3.84093e+08
49  44  4.86699e+08
49  45  4.69297e+08
49  46  3.90958e+08
49  47  4.63249e+08
49  48  5.10643e+08
49  49  4.57475e+08
49  50  4.41395e+08
50  0  3.07122e+08
50  1  2.56236e+08
50  2  2.43031e+08
50  3  3.00189e+08
50  4  2.77556e+08
50  5  3.25768e+08
50  6  3.37932e+08
50  7  3.16459e+08
50  8  2.50258e+08
50  9  3.12695e+08
50  10  3.88145e+08
50  11  4.30505e+08
50  12  3.83802e+08
50  13  4.14759e+08
50  14  2.83098e+08
50  15  2.80213e+08
50  16  3.23266e+08
50  17  3.8728e+08
50  18  3.40046e+08
50  19  3.82885e+08
50  20  3.64444e+08
50  21  4.76527e+08
50  22  4.2689e+08
50  23  3.32355e+08
50  24  3.63432e+08
50  25  4.67943e+08
50  26  4.70301e+08
50  27  4.11659e+08
50  28  5.09367e+08
50  29  4.15464e+08
50  30  4.14302e+08
50  31  4.48809e+08
50  32  4.65657e+08
50  33  5.12428e+08
50  34  4.42061e+08
50  35  3.80665e+08
50  36  3.96974e+08
50  37  4.90741e+08
50  38  5.26043e+08
50  39  3.85417e+08
50  40  3.30195e+08
50  41  3.82697e+08
50  42  4.28078e+08
50  43  4.39127e+08
50  44  3.95763e+08
50  45  4.3057e+08
50  46  4.31599e+08
50  47  4.14862e+08
50  48  4.49917e+08
50  49  5.48632e+08
50  50  4.28777e+08

