row  column  (images_10_7103.edf Ca_K*images_10_7103.edf Ar_K**2.3)
45  22  4.22282e+09
45  23  3.38926e+09
45  24  3.28296e+09
45  25  4.3682e+09
45  26  6.01509e+09
45  27  5.98005e+09
45  28  6.12791e+09
45  29  6.38449e+09
45  30  5.73037e+09
45  31  5.2176e+09
45  32  4.43402e+09
45  33  5.08028e+09
45  34  5.01001e+09
45  35  4.79792e+09
45  36  4.63036e+09
45  37  5.03641e+09
45  38  5.37843e+09
45  39  4.56459e+09
45  40  4.71795e+09
45  41  4.37243e+09
45  42  3.91227e+09
45  43  4.00001e+09
45  44  4.10059e+09
45  45  3.91067e+09
45  46  3.67988e+09
45  47  4.13372e+09
45  48  4.62358e+09
45  49  4.63346e+09
45  50  4.91512e+09
46  0  2.78791e+08
46  1  3.96888e+08
46  2  3.8834e+08
46  3  3.52257e+08
46  4  4.74519e+08
46  5  4.69752e+08
46  6  4.74077e+08
46  7  4.46439e+08
46  8  5.29863e+08
46  9  6.03606e+08
46  10  5.76873e+08
46  11  7.87166e+08
46  12  8.88872e+08
46  13  9.79716e+08
46  14  1.00073e+09
46  15  1.12468e+09
46  16  1.77791e+09
46  17  1.51665e+09
46  18  2.0963e+09
46  19  2.69709e+09
46  20  2.77107e+09
46  21  3.37554e+09
46  22  3.7613e+09
46  23  2.98997e+09
46  24  2.64172e+09
46  25  3.49292e+09
46  26  4.92791e+09
46  27  5.02172e+09
46  28  5.12074e+09
46  29  5.23747e+09
46  30  4.77224e+09
46  31  4.36643e+09
46  32  3.739e+09
46  33  4.26744e+09
46  34  4.12525e+09
46  35  3.91971e+09
46  36  3.87459e+09
46  37  4.28221e+09
46  38  4.27911e+09
46  39  4.12559e+09
46  40  3.94709e+09
46  41  3.65922e+09
46  42  3.20476e+09
46  43  3.35205e+09
46  44  3.39748e+09
46  45  3.38453e+09
46  46  3.20623e+09
46  47  3.23498e+09
46  48  3.3069e+09
46  49  3.82531e+09
46  50  4.04266e+09
47  0  3.4249e+08
47  1  3.69058e+08
47  2  2.97366e+08
47  3  3.92843e+08
47  4  4.18615e+08
47  5  4.42516e+08
47  6  4.12528e+08
47  7  4.09655e+08
47  8  5.46401e+08
47  9  5.33195e+08
47  10  6.55785e+08
47  11  6.28742e+08
47  12  8.76266e+08
47  13  9.75563e+08
47  14  9.07571e+08
47  15  1.06942e+09
47  16  1.36995e+09
47  17  1.34867e+09
47  18  1.83549e+09
47  19  2.20578e+09
47  20  2.73283e+09
47  21  3.2564e+09
47  22  3.50006e+09
47  23  2.50261e+09
47  24  2.37702e+09
47  25  2.86257e+09
47  26  3.82658e+09
47  27  4.08572e+09
47  28  4.0658e+09
47  29  4.12088e+09
47  30  4.05222e+09
47  31  3.3675e+09
47  32  3.01387e+09
47  33  3.50532e+09
47  34  3.43843e+09
47  35  3.43273e+09
47  36  3.54315e+09
47  37  3.74091e+09
47  38  3.6478e+09
47  39  3.47028e+09
47  40  3.51016e+09
47  41  2.94061e+09
47  42  2.95986e+09
47  43  2.80976e+09
47  44  2.79959e+09
47  45  2.80916e+09
47  46  2.88097e+09
47  47  2.92229e+09
47  48  3.34152e+09
47  49  3.24579e+09
47  50  3.73897e+09
48  0  3.06848e+08
48  1  3.2319e+08
48  2  3.38308e+08
48  3  2.92044e+08
48  4  4.19208e+08
48  5  3.40619e+08
48  6  3.42926e+08
48  7  4.22095e+08
48  8  4.09694e+08
48  9  5.22175e+08
48  10  5.48362e+08
48  11  6.54023e+08
48  12  6.81417e+08
48  13  8.33714e+08
48  14  7.46183e+08
48  15  9.36788e+08
48  16  1.03385e+09
48  17  1.18998e+09
48  18  1.48445e+09
48  19  2.026e+09
48  20  2.22686e+09
48  21  2.91341e+09
48  22  3.10479e+09
48  23  2.5013e+09
48  24  1.9058e+09
48  25  2.37608e+09
48  26  2.99315e+09
48  27  3.61511e+09
48  28  3.45449e+09
48  29  3.67368e+09
48  30  3.34219e+09
48  31  3.02695e+09
48  32  2.73065e+09
48  33  3.24437e+09
48  34  3.0189e+09
48  35  2.9746e+09
48  36  2.82723e+09
48  37  3.0232e+09
48  38  3.32745e+09
48  39  3.07686e+09
48  40  2.98006e+09
48  41  2.81744e+09
48  42  2.54827e+09
48  43  2.3885e+09
48  44  2.44886e+09
48  45  2.3015e+09
48  46  2.52295e+09
48  47  2.23943e+09
48  48  2.51783e+09
48  49  3.1292e+09
48  50  2.93921e+09
49  0  2.40968e+08
49  1  2.38909e+08
49  2  3.05001e+08
49  3  2.80698e+08
49  4  3.34613e+08
49  5  2.48025e+08
49  6  3.28248e+08
49  7  3.48867e+08
49  8  4.28819e+08
49  9  4.40459e+08
49  10  4.14521e+08
49  11  5.78822e+08
49  12  6.03219e+08
49  13  8.31046e+08
49  14  6.44568e+08
49  15  7.69806e+08
49  16  9.47174e+08
49  17  1.08925e+09
49  18  1.20975e+09
49  19  1.53508e+09
49  20  1.84436e+09
49  21  2.07976e+09
49  22  2.82597e+09
49  23  2.31193e+09
49  24  1.7508e+09
49  25  1.88995e+09
49  26  2.64708e+09
49  27  2.92268e+09
49  28  2.82647e+09
49  29  3.25203e+09
49  30  2.72493e+09
49  31  2.81965e+09
49  32  2.23566e+09
49  33  2.63867e+09
49  34  2.65325e+09
49  35  2.70574e+09
49  36  2.78129e+09
49  37  2.79364e+09
49  38  2.52097e+09
49  39  2.76248e+09
49  40  2.8297e+09
49  41  2.5948e+09
49  42  2.5864e+09
49  43  2.14726e+09
49  44  2.42276e+09
49  45  2.40311e+09
49  46  2.12055e+09
49  47  2.37293e+09
49  48  2.53031e+09
49  49  2.47175e+09
49  50  2.73251e+09
50  0  2.47373e+08
50  1  2.40543e+08
50  2  2.81e+08
50  3  2.23459e+08
50  4  3.25028e+08
50  5  2.53313e+08
50  6  2.70732e+08
50  7  3.42388e+08
50  8  3.50354e+08
50  9  3.43864e+08
50  10  4.00156e+08
50  11  4.86214e+08
50  12  6.01183e+08
50  13  8.2434e+08
50  14  5.28924e+08
50  15  6.50094e+08
50  16  8.65757e+08
50  17  9.86755e+08
50  18  1.14419e+09
50  19  1.44324e+09
50  20  1.63845e+09
50  21  1.90419e+09
50  22  2.40265e+09
50  23  1.61516e+09
50  24  1.48264e+09
50  25  1.89932e+09
50  26  2.21742e+09
50  27  2.44659e+09
50  28  2.73246e+09
50  29  2.75923e+09
50  30  2.46761e+09
50  31  2.31195e+09
50  32  2.43095e+09
50  33  2.43591e+09
50  34  2.30323e+09
50  35  2.35912e+09
50  36  2.16554e+09
50  37  2.45341e+09
50  38  2.51277e+09
50  39  2.5118e+09
50  40  2.71647e+09
50  41  2.55408e+09
50  42  2.22385e+09
50  43  2.31969e+09
50  44  2.13913e+09
50  45  2.25176e+09
50  46  2.23834e+09
50  47  2.16307e+09
50  48  2.09819e+09
50  49  2.29255e+09
50  50  2.31032e+09

