row  column  (images_10_7103.edf Mn_K*images_10_7103.edf Ar_K**2.3)
45  30  1.69607e+08
45  31  1.24536e+08
45  32  1.78123e+08
45  33  1.56733e+08
45  34  2.349e+08
45  35  1.86315e+08
45  36  1.53088e+08
45  37  1.84442e+08
45  38  1.43894e+08
45  39  1.38977e+08
45  40  1.66814e+08
45  41  1.54181e+08
45  42  1.48263e+08
45  43  2.05703e+08
45  44  1.95584e+08
45  45  1.71628e+08
45  46  1.89991e+08
45  47  1.46397e+08
45  48  1.86777e+08
45  49  1.6835e+08
45  50  1.52703e+08
46  0  1.904e+08
46  1  1.63823e+08
46  2  1.25051e+08
46  3  1.66895e+08
46  4  1.22783e+08
46  5  1.51553e+08
46  6  2.66653e+08
46  7  1.50915e+08
46  8  1.94374e+08
46  9  1.93848e+08
46  10  1.54816e+08
46  11  1.55755e+08
46  12  1.97434e+08
46  13  1.38843e+08
46  14  2.0352e+08
46  15  1.10319e+08
46  16  2.1254e+08
46  17  1.75387e+08
46  18  2.07479e+08
46  19  1.72173e+08
46  20  1.17326e+08
46  21  1.92323e+08
46  22  1.29153e+08
46  23  1.37062e+08
46  24  2.56839e+08
46  25  2.09552e+08
46  26  1.26804e+08
46  27  1.91507e+08
46  28  2.04664e+08
46  29  1.83004e+08
46  30  1.5224e+08
46  31  2.4978e+08
46  32  1.72014e+08
46  33  1.81351e+08
46  34  1.58934e+08
46  35  1.95678e+08
46  36  1.18712e+08
46  37  2.2418e+08
46  38  1.64711e+08
46  39  1.20574e+08
46  40  1.99726e+08
46  41  1.52452e+08
46  42  2.06878e+08
46  43  2.32158e+08
46  44  1.78657e+08
46  45  1.90054e+08
46  46  2.29501e+08
46  47  1.97684e+08
46  48  1.56627e+08
46  49  1.81687e+08
46  50  1.539e+08
47  0  1.66376e+08
47  1  2.12174e+08
47  2  2.22536e+08
47  3  2.03952e+08
47  4  1.63086e+08
47  5  1.75157e+08
47  6  1.97844e+08
47  7  1.62786e+08
47  8  1.80122e+08
47  9  1.99393e+08
47  10  1.26758e+08
47  11  9.43185e+07
47  12  1.50241e+08
47  13  1.40921e+08
47  14  2.44345e+08
47  15  1.97786e+08
47  16  2.32716e+08
47  17  1.53755e+08
47  18  1.94356e+08
47  19  1.57049e+08
47  20  1.85955e+08
47  21  1.67432e+08
47  22  2.12966e+08
47  23  1.68224e+08
47  24  1.98029e+08
47  25  1.76336e+08
47  26  1.7492e+08
47  27  1.40678e+08
47  28  1.56622e+08
47  29  1.2873e+08
47  30  2.29194e+08
47  31  1.51885e+08
47  32  2.01476e+08
47  33  1.00558e+08
47  34  1.33484e+08
47  35  1.29661e+08
47  36  1.86616e+08
47  37  2.38065e+08
47  38  2.43486e+08
47  39  1.45106e+08
47  40  1.49037e+08
47  41  1.58999e+08
47  42  2.31934e+08
47  43  1.58742e+08
47  44  2.49226e+08
47  45  2.11645e+08
47  46  1.49486e+08
47  47  1.88456e+08
47  48  1.42821e+08
47  49  9.1083e+07
47  50  2.28212e+08
48  0  1.95749e+08
48  1  1.46591e+08
48  2  1.63469e+08
48  3  1.70748e+08
48  4  2.04798e+08
48  5  1.38477e+08
48  6  1.66225e+08
48  7  1.62257e+08
48  8  1.47091e+08
48  9  1.2044e+08
48  10  1.14446e+08
48  11  1.67626e+08
48  12  1.23984e+08
48  13  1.44041e+08
48  14  1.49516e+08
48  15  1.31968e+08
48  16  1.80265e+08
48  17  1.52127e+08
48  18  1.08941e+08
48  19  1.27231e+08
48  20  1.7299e+08
48  21  1.73781e+08
48  22  1.8309e+08
48  23  1.44604e+08
48  24  2.07361e+08
48  25  1.98058e+08
48  26  1.64788e+08
48  27  1.69548e+08
48  28  1.64122e+08
48  29  1.83123e+08
48  30  2.00801e+08
48  31  1.42782e+08
48  32  1.74933e+08
48  33  1.03556e+08
48  34  1.64067e+08
48  35  2.19717e+08
48  36  2.16122e+08
48  37  2.25963e+08
48  38  1.41967e+08
48  39  1.89602e+08
48  40  1.93011e+08
48  41  1.46954e+08
48  42  2.17791e+08
48  43  1.71226e+08
48  44  1.56905e+08
48  45  2.50331e+08
48  46  2.09715e+08
48  47  2.40124e+08
48  48  1.88791e+08
48  49  1.47457e+08
48  50  1.73073e+08
49  0  1.37483e+08
49  1  1.59095e+08
49  2  1.775e+08
49  3  1.12147e+08
49  4  2.52779e+08
49  5  1.84717e+08
49  6  2.18071e+08
49  7  2.04122e+08
49  8  1.76504e+08
49  9  1.98704e+08
49  10  1.90329e+08
49  11  2.14992e+08
49  12  1.59314e+08
49  13  1.22307e+08
49  14  1.7258e+08
49  15  1.77842e+08
49  16  1.26286e+08
49  17  1.51056e+08
49  18  1.67978e+08
49  19  1.42561e+08
49  20  2.00183e+08
49  21  1.16736e+08
49  22  1.38914e+08
49  23  1.42924e+08
49  24  1.70959e+08
49  25  1.72908e+08
49  26  1.82121e+08
49  27  1.56663e+08
49  28  2.14793e+08
49  29  1.96019e+08
49  30  1.80574e+08
49  31  1.92842e+08
49  32  2.2718e+08
49  33  1.7669e+08
49  34  2.16203e+08
49  35  1.72245e+08
49  36  1.89861e+08
49  37  2.65669e+08
49  38  1.7685e+08
49  39  2.18536e+08
49  40  1.7832e+08
49  41  2.23642e+08
49  42  2.34476e+08
49  43  1.64827e+08
49  44  2.02768e+08
49  45  2.01675e+08
49  46  1.51128e+08
49  47  1.84833e+08
49  48  1.31012e+08
49  49  1.51852e+08
49  50  1.65894e+08
50  0  1.6624e+08
50  1  1.35494e+08
50  2  1.67562e+08
50  3  1.91003e+08
50  4  1.04345e+08
50  5  1.54021e+08
50  6  1.76462e+08
50  7  1.52735e+08
50  8  1.59369e+08
50  9  1.73035e+08
50  10  2.19093e+08
50  11  2.39861e+08
50  12  1.7607e+08
50  13  1.59911e+08
50  14  1.97626e+08
50  15  9.16965e+07
50  16  2.19414e+08
50  17  1.88293e+08
50  18  2.42132e+08
50  19  2.20268e+08
50  20  1.7666e+08
50  21  2.29702e+08
50  22  1.82238e+08
50  23  2.53731e+08
50  24  2.19141e+08
50  25  1.72433e+08
50  26  1.91317e+08
50  27  1.87826e+08
50  28  1.55717e+08
50  29  1.28998e+08
50  30  1.43583e+08
50  31  2.21225e+08
50  32  1.61879e+08
50  33  1.31486e+08
50  34  1.24724e+08
50  35  1.3523e+08
50  36  1.57265e+08
50  37  1.59921e+08
50  38  2.12448e+08
50  39  1.3127e+08
50  40  1.61402e+08
50  41  1.66194e+08
50  42  2.49768e+08
50  43  1.8764e+08
50  44  1.95937e+08
50  45  2.57838e+08
50  46  2.35394e+08
50  47  1.87269e+08
50  48  2.06481e+08
50  49  1.67626e+08
50  50  1.75772e+08

