row  column  (images_7.edf Cu-K*images_7.edf Ar-K**2.3)
11  58  7.85633e+06
11  59  9.27576e+06
11  60  4.44048e+06
11  61  1.46252e+07
11  62  1.23195e+07
11  63  0
11  64  0
11  65  1.96121e+06
11  66  3.43845e+06
11  67  3.44918e+07
11  68  3.27636e+07
11  69  2.26212e+07
11  70  4.70735e+07
11  71  1.9701e+07
11  72  0
11  73  3.05376e+07
11  74  1.09847e+07
11  75  4.97225e+06
11  76  7.841e+06
11  77  1.83379e+07
11  78  0
11  79  8.18078e+06
11  80  6.1985e+06
11  81  0
11  82  6.17564e+06
11  83  1.39575e+07
11  84  0
11  85  2.96824e+06
11  86  2.00465e+07
11  87  1.66056e+07
11  88  0
11  89  0
11  90  1.10723e+07
11  91  3.1875e+07
11  92  1.8494e+07
11  93  0
11  94  4.33334e+07
11  95  2.41104e+07
11  96  2.99574e+07
11  97  5.26793e+06
11  98  171249
11  99  9.73483e+06
11  100  0
12  0  5.07909e+06
12  1  0
12  2  112688
12  3  0
12  4  8.86797e+06
12  5  0
12  6  1.04434e+07
12  7  8.25136e+06
12  8  2.05863e+06
12  9  1.32792e+06
12  10  1.95035e+06
12  11  0
12  12  1.34335e+07
12  13  1.37826e+07
12  14  1.79126e+07
12  15  1.5123e+07
12  16  2.77606e+07
12  17  2.90841e+07
12  18  1.71513e+07
12  19  2.649e+07
12  20  4.66175e+06
12  21  0
12  22  7.53678e+06
12  23  4.00722e+07
12  24  0
12  25  1.09329e+07
12  26  1.1737e+07
12  27  0
12  28  0
12  29  2.03515e+07
12  30  1.49409e+07
12  31  1.04523e+07
12  32  0
12  33  0
12  34  7.73266e+06
12  35  2.59157e+07
12  36  2.79417e+07
12  37  4.06327e+07
12  38  422403
12  39  0
12  40  4.39514e+06
12  41  8.2174e+06
12  42  1.03846e+07
12  43  1.17438e+07
12  44  8.85839e+06
12  45  0
12  46  2.35298e+07
12  47  1.87425e+07
12  48  2.37204e+07
12  49  1.14475e+06
12  50  0
12  51  2.68863e+07
12  52  1.38226e+07
12  53  2.00861e+07
12  54  5.60255e+06
12  55  2.46226e+07
12  56  0
12  57  6.35823e+06
12  58  9.37146e+06
12  59  1.06082e+07
12  60  1.71282e+07
12  61  1.01445e+07
12  62  0
12  63  7.76725e+06
12  64  450611
12  65  0
12  66  1.49686e+07
12  67  0
12  68  2.48197e+07
12  69  1.16447e+07
12  70  2.71279e+07
12  71  1.40695e+07
12  72  1.62514e+07
12  73  1.28249e+07
12  74  1.89222e+07
12  75  4.27898e+06
12  76  1.48316e+07
12  77  6.71419e+06
12  78  2.1729e+06
12  79  3.21371e+06
12  80  0
12  81  1.0104e+07
12  82  0
12  83  2.10569e+07
12  84  2.08583e+07
12  85  0
12  86  1.37469e+06
12  87  8.31553e+06
12  88  0
12  89  0
12  90  7.4406e+06
12  91  3.61045e+06
12  92  2.43456e+07
12  93  3.92388e+06
12  94  3.15454e+07
12  95  5.84889e+06
12  96  0
12  97  2.25344e+07
12  98  0
12  99  1.94055e+07
