row  column  (images_28.edf Zn-K*images_28.edf Ar-K**2.3)
6  34  3.45868e+07
6  35  3.26361e+07
6  36  3.83399e+07
6  37  3.71347e+07
6  38  3.45308e+07
6  39  4.29189e+07
6  40  3.1449e+07
6  41  3.38337e+07
6  42  3.46397e+07
6  43  3.47587e+07
6  44  3.58519e+07
6  45  2.86314e+07
6  46  2.94307e+07
6  47  3.88309e+07
6  48  3.22507e+07
6  49  4.06356e+07
6  50  4.02717e+07
6  51  3.57103e+07
6  52  4.2599e+07
6  53  4.26026e+07
6  54  4.26558e+07
6  55  3.15248e+07
6  56  3.4534e+07
6  57  4.14331e+07
6  58  3.94339e+07
6  59  4.05972e+07
6  60  4.24705e+07
6  61  3.56091e+07
6  62  3.40604e+07
6  63  3.88536e+07
6  64  4.22215e+07
6  65  4.30044e+07
6  66  3.32928e+07
6  67  3.2046e+07
6  68  3.20881e+07
6  69  3.93111e+07
6  70  2.9927e+07
6  71  4.33131e+07
6  72  3.89268e+07
6  73  3.56661e+07
6  74  3.64702e+07
6  75  3.80393e+07
6  76  4.06746e+07
6  77  3.91216e+07
6  78  3.87554e+07
6  79  4.99956e+07
6  80  5.11603e+07
6  81  5.61622e+07
6  82  5.62542e+07
6  83  4.77383e+07
6  84  4.6426e+07
6  85  3.6129e+07
6  86  5.10146e+07
6  87  4.47606e+07
6  88  4.17251e+07
6  89  4.81004e+07
6  90  5.68311e+07
6  91  4.15551e+07
6  92  4.68929e+07
6  93  4.95945e+07
6  94  5.76667e+07
6  95  5.59088e+07
6  96  6.39662e+07
6  97  5.93536e+07
6  98  6.01082e+07
6  99  5.63405e+07
6  100  5.78427e+07
6  101  3.90205e+07
6  102  2.86289e+07
6  103  2.75076e+07
6  104  1.92376e+07
6  105  1.19441e+07
6  106  1.24098e+07
6  107  1.46936e+07
6  108  6.144e+06
6  109  1.04188e+07
6  110  9.94802e+06
6  111  1.01304e+07
6  112  1.27651e+07
6  113  5.2992e+06
6  114  3.90191e+06
6  115  3.37461e+06
6  116  5.07751e+06
6  117  0
6  118  0
6  119  0
6  120  0
7  0  7.02424e+06
7  1  1.1089e+07
7  2  3.05321e+06
7  3  9.17012e+06
7  4  1.68166e+07
7  5  1.49405e+07
7  6  2.47942e+07
7  7  2.46237e+07
7  8  3.20626e+07
7  9  3.40769e+07
7  10  3.86574e+07
7  11  3.57467e+07
7  12  2.8875e+07
7  13  2.45533e+07
7  14  3.14351e+07
7  15  2.62166e+07
7  16  1.62171e+07
7  17  1.14483e+07
7  18  8.9813e+06
7  19  1.04643e+07
7  20  9.75885e+06
7  21  9.32417e+06
7  22  6.47309e+06
7  23  3.66167e+06
7  24  3.69111e+06
7  25  1.21705e+07
7  26  2.32474e+07
7  27  2.337e+07
7  28  3.07208e+07
7  29  2.6439e+07
7  30  2.93823e+07
7  31  2.33069e+07
7  32  3.70577e+07
7  33  3.51748e+07
7  34  2.79794e+07
7  35  3.80592e+07
7  36  3.60164e+07
7  37  4.32882e+07
7  38  2.91838e+07
7  39  3.66277e+07
7  40  3.16496e+07
7  41  3.44409e+07
7  42  3.12372e+07
7  43  3.44412e+07
7  44  3.44259e+07
7  45  3.58962e+07
7  46  3.50135e+07
7  47  4.0884e+07
