row  column  (images_8.edf Ca_K*images_8.edf Ar_K**2.3)
45  22  1.87882e+09
45  23  1.56073e+09
45  24  1.45195e+09
45  25  1.35945e+09
45  26  1.51295e+09
45  27  1.56621e+09
45  28  1.48353e+09
45  29  1.20459e+09
45  30  1.34525e+09
45  31  1.27205e+09
45  32  1.28309e+09
45  33  1.30282e+09
45  34  1.55852e+09
45  35  1.31466e+09
45  36  1.50445e+09
45  37  1.56982e+09
45  38  1.64933e+09
45  39  1.54659e+09
45  40  1.71382e+09
45  41  1.58838e+09
45  42  1.5289e+09
45  43  1.6151e+09
45  44  1.5084e+09
45  45  1.70506e+09
45  46  1.85107e+09
45  47  2.08531e+09
45  48  1.93217e+09
45  49  1.94725e+09
45  50  1.89477e+09
46  0  9.85327e+08
46  1  8.04761e+08
46  2  6.46362e+08
46  3  7.43586e+08
46  4  1.2472e+09
46  5  1.36624e+09
46  6  1.48809e+09
46  7  1.57327e+09
46  8  1.7245e+09
46  9  1.38318e+09
46  10  1.3109e+09
46  11  1.14582e+09
46  12  9.1365e+08
46  13  7.78254e+08
46  14  7.66301e+08
46  15  9.85001e+08
46  16  1.39247e+09
46  17  1.73806e+09
46  18  1.79925e+09
46  19  1.77949e+09
46  20  1.82688e+09
46  21  1.64724e+09
46  22  1.68543e+09
46  23  1.5189e+09
46  24  1.43287e+09
46  25  1.37027e+09
46  26  1.51225e+09
46  27  1.35866e+09
46  28  1.44878e+09
46  29  1.28121e+09
46  30  1.1446e+09
46  31  1.33205e+09
46  32  1.23832e+09
46  33  1.48133e+09
46  34  1.50875e+09
46  35  1.65615e+09
46  36  1.50556e+09
46  37  1.34924e+09
46  38  1.61003e+09
46  39  1.66343e+09
46  40  1.89651e+09
46  41  1.79184e+09
46  42  1.82183e+09
46  43  1.8907e+09
46  44  1.71042e+09
46  45  1.67624e+09
46  46  1.65173e+09
46  47  1.86528e+09
46  48  1.87278e+09
46  49  1.71954e+09
46  50  1.91214e+09
47  0  9.66224e+08
47  1  8.16039e+08
47  2  6.34645e+08
47  3  7.09084e+08
47  4  1.19827e+09
47  5  1.38348e+09
47  6  1.52627e+09
47  7  1.49453e+09
47  8  1.84422e+09
47  9  1.30982e+09
47  10  1.34502e+09
47  11  1.04193e+09
47  12  7.98685e+08
47  13  7.61792e+08
47  14  7.3947e+08
47  15  1.09978e+09
47  16  1.3903e+09
47  17  1.53408e+09
47  18  1.67799e+09
47  19  1.67487e+09
47  20  1.77086e+09
47  21  1.7562e+09
47  22  1.72053e+09
47  23  1.75631e+09
47  24  1.41834e+09
47  25  1.46012e+09
47  26  1.45837e+09
47  27  1.4627e+09
47  28  1.48166e+09
47  29  1.58239e+09
47  30  1.3037e+09
47  31  1.36738e+09
47  32  1.31742e+09
47  33  1.2915e+09
47  34  1.37379e+09
47  35  1.43399e+09
47  36  1.50489e+09
47  37  1.537e+09
47  38  1.63829e+09
47  39  1.96331e+09
47  40  1.8163e+09
47  41  1.78986e+09
47  42  1.75804e+09
47  43  1.79203e+09
47  44  2.07561e+09
47  45  1.9111e+09
47  46  1.82082e+09
47  47  1.78495e+09
47  48  1.93638e+09
47  49  1.67479e+09
47  50  1.89658e+09
48  0  1.02085e+09
48  1  8.24296e+08
48  2  6.10539e+08
48  3  7.68626e+08
48  4  1.22222e+09
48  5  1.56468e+09
48  6  1.71478e+09
48  7  1.5695e+09
48  8  1.93392e+09
48  9  1.71441e+09
48  10  1.27688e+09
48  11  1.15188e+09
48  12  8.17675e+08
48  13  6.76366e+08
48  14  8.13661e+08
48  15  1.11897e+09
48  16  1.5486e+09
48  17  1.61099e+09
48  18  1.69465e+09
48  19  1.71588e+09
48  20  1.66955e+09
48  21  1.6761e+09
48  22  1.8385e+09
48  23  1.75056e+09
48  24  1.50328e+09
48  25  1.60558e+09
48  26  1.57496e+09
48  27  1.62536e+09
48  28  1.51663e+09
48  29  1.43716e+09
48  30  1.61954e+09
48  31  1.35978e+09
48  32  1.25817e+09
48  33  1.27681e+09
48  34  1.34385e+09
48  35  1.3923e+09
48  36  1.54891e+09
48  37  1.52376e+09
48  38  1.56438e+09
48  39  1.63736e+09
48  40  1.69612e+09
48  41  1.89131e+09
48  42  2.08985e+09
48  43  2.02261e+09
48  44  1.73724e+09
48  45  1.83232e+09
48  46  1.73761e+09
48  47  1.83901e+09
48  48  1.9874e+09
48  49  2.00727e+09
48  50  1.94899e+09
49  0  9.60492e+08
49  1  7.30689e+08
49  2  7.02798e+08
49  3  7.68867e+08
49  4  1.19493e+09
49  5  1.86124e+09
49  6  1.57479e+09
49  7  1.44303e+09
49  8  1.89494e+09
49  9  1.53935e+09
49  10  1.32337e+09
49  11  8.97123e+08
49  12  8.23087e+08
49  13  7.81354e+08
49  14  9.27182e+08
49  15  1.29261e+09
49  16  1.52205e+09
49  17  1.77378e+09
49  18  1.92664e+09
49  19  1.71351e+09
49  20  1.69139e+09
49  21  1.63549e+09
49  22  1.97984e+09
49  23  1.87952e+09
49  24  1.86034e+09
49  25  1.63023e+09
49  26  1.63348e+09
49  27  1.65966e+09
49  28  1.5599e+09
49  29  1.59282e+09
49  30  1.77633e+09
49  31  1.39009e+09
49  32  1.39639e+09
49  33  1.29216e+09
49  34  1.47325e+09
49  35  1.40951e+09
49  36  1.41788e+09
49  37  1.36141e+09
49  38  1.57196e+09
49  39  1.59388e+09
49  40  1.95209e+09
49  41  1.89664e+09
49  42  2.01714e+09
49  43  1.74828e+09
49  44  1.68559e+09
49  45  1.84099e+09
49  46  1.53428e+09
49  47  2.02067e+09
49  48  1.90358e+09
49  49  1.67894e+09
49  50  1.83268e+09
50  0  9.12318e+08
50  1  7.62891e+08
50  2  7.11812e+08
50  3  8.0755e+08
50  4  1.17091e+09
50  5  1.5005e+09
50  6  1.51514e+09
50  7  1.59691e+09
50  8  1.60692e+09
50  9  1.58689e+09
50  10  1.25311e+09
50  11  1.04545e+09
50  12  8.89082e+08
50  13  8.22017e+08
50  14  8.12848e+08
50  15  1.39193e+09
50  16  1.54694e+09
50  17  1.81023e+09
50  18  1.74274e+09
50  19  1.69108e+09
50  20  1.74039e+09
50  21  1.93435e+09
50  22  1.83735e+09
50  23  1.76595e+09
50  24  1.68121e+09
50  25  1.64466e+09
50  26  1.70049e+09
50  27  1.62123e+09
50  28  1.45135e+09
50  29  1.59521e+09
50  30  1.42179e+09
50  31  1.30344e+09
50  32  1.48188e+09
50  33  1.30498e+09
50  34  1.18933e+09
50  35  1.40395e+09
50  36  1.3339e+09
50  37  1.45889e+09
50  38  1.38001e+09
50  39  1.50702e+09
50  40  1.67684e+09
50  41  1.90454e+09
50  42  1.91973e+09
50  43  1.84249e+09
50  44  1.69255e+09
50  45  1.76305e+09
50  46  1.65139e+09
50  47  1.55249e+09
50  48  1.82639e+09
50  49  1.9489e+09
50  50  1.86152e+09

