row  column  (images_8.edf Fe_K*images_8.edf Ar_K**2.3)
45  22  1.22753e+08
45  23  1.07666e+08
45  24  9.35148e+07
45  25  8.12996e+07
45  26  6.967e+07
45  27  9.6111e+07
45  28  9.41002e+07
45  29  7.53497e+07
45  30  6.38524e+07
45  31  8.27838e+07
45  32  7.53466e+07
45  33  8.07007e+07
45  34  1.19075e+08
45  35  7.539e+07
45  36  9.25086e+07
45  37  9.70797e+07
45  38  9.72476e+07
45  39  9.2571e+07
45  40  1.07756e+08
45  41  8.70941e+07
45  42  1.00991e+08
45  43  9.95059e+07
45  44  1.0242e+08
45  45  1.12224e+08
45  46  1.294e+08
45  47  1.71214e+08
45  48  1.84316e+08
45  49  1.45377e+08
45  50  1.62451e+08
46  0  6.25353e+07
46  1  5.33953e+07
46  2  5.61545e+07
46  3  6.12309e+07
46  4  9.09717e+07
46  5  1.09312e+08
46  6  1.44452e+08
46  7  1.53048e+08
46  8  2.05021e+08
46  9  2.60902e+08
46  10  1.81586e+08
46  11  1.46112e+08
46  12  1.46523e+08
46  13  1.57214e+08
46  14  1.07221e+08
46  15  9.77226e+07
46  16  1.41159e+08
46  17  1.54842e+08
46  18  1.30644e+08
46  19  1.06802e+08
46  20  1.09881e+08
46  21  1.01395e+08
46  22  9.81365e+07
46  23  9.81842e+07
46  24  1.00781e+08
46  25  8.27928e+07
46  26  9.78297e+07
46  27  8.26112e+07
46  28  1.11811e+08
46  29  7.67248e+07
46  30  6.76239e+07
46  31  7.99877e+07
46  32  6.31974e+07
46  33  9.70676e+07
46  34  8.15009e+07
46  35  9.37514e+07
46  36  8.73539e+07
46  37  9.00231e+07
46  38  1.05884e+08
46  39  9.2181e+07
46  40  1.20846e+08
46  41  1.11889e+08
46  42  1.11114e+08
46  43  1.21271e+08
46  44  1.2302e+08
46  45  1.14169e+08
46  46  1.20861e+08
46  47  1.58921e+08
46  48  2.3492e+08
46  49  1.45635e+08
46  50  1.74037e+08
47  0  6.67571e+07
47  1  4.93528e+07
47  2  4.5096e+07
47  3  5.54006e+07
47  4  8.28064e+07
47  5  1.19424e+08
47  6  1.5902e+08
47  7  1.7354e+08
47  8  2.5986e+08
47  9  2.59139e+08
47  10  1.85391e+08
47  11  1.30562e+08
47  12  1.19919e+08
47  13  1.33431e+08
47  14  1.06844e+08
47  15  1.12751e+08
47  16  1.27522e+08
47  17  1.38203e+08
47  18  1.30031e+08
47  19  1.09812e+08
47  20  1.05127e+08
47  21  1.23444e+08
47  22  1.03782e+08
47  23  1.36624e+08
47  24  8.2343e+07
47  25  9.36568e+07
47  26  1.03271e+08
47  27  9.2248e+07
47  28  8.78317e+07
47  29  1.0238e+08
47  30  6.58915e+07
47  31  7.42147e+07
47  32  7.56311e+07
47  33  8.12878e+07
47  34  9.26562e+07
47  35  8.386e+07
47  36  8.46099e+07
47  37  1.03614e+08
47  38  9.0736e+07
47  39  1.27868e+08
47  40  1.14559e+08
47  41  1.13634e+08
47  42  1.05975e+08
47  43  1.10716e+08
47  44  1.39675e+08
47  45  1.2598e+08
47  46  1.19381e+08
47  47  1.42997e+08
47  48  1.87486e+08
47  49  1.46464e+08
47  50  1.48486e+08
48  0  6.76251e+07
48  1  5.41333e+07
48  2  4.77901e+07
48  3  7.00147e+07
48  4  8.58482e+07
48  5  1.27291e+08
48  6  1.94332e+08
48  7  1.98992e+08
48  8  2.64255e+08
48  9  3.26259e+08
48  10  1.98101e+08
48  11  1.25329e+08
48  12  1.10688e+08
48  13  1.06436e+08
48  14  1.16688e+08
48  15  1.01361e+08
48  16  1.49083e+08
48  17  1.4402e+08
48  18  1.52815e+08
48  19  1.44469e+08
48  20  1.2272e+08
48  21  1.03944e+08
48  22  1.23395e+08
48  23  1.3696e+08
48  24  1.15236e+08
48  25  1.11038e+08
48  26  9.844e+07
48  27  1.16084e+08
48  28  1.12651e+08
48  29  9.41743e+07
48  30  9.59652e+07
48  31  8.77234e+07
48  32  7.74627e+07
48  33  7.37682e+07
48  34  9.07733e+07
48  35  8.4537e+07
48  36  1.15036e+08
48  37  1.12865e+08
48  38  9.83917e+07
48  39  1.02596e+08
48  40  1.06132e+08
48  41  1.11137e+08
48  42  1.31817e+08
48  43  1.33371e+08
48  44  1.16483e+08
48  45  1.21751e+08
48  46  1.2019e+08
48  47  1.3302e+08
48  48  1.69341e+08
48  49  1.6344e+08
48  50  1.57244e+08
49  0  6.70787e+07
49  1  5.99279e+07
49  2  5.69502e+07
49  3  6.06596e+07
49  4  9.32432e+07
49  5  1.53417e+08
49  6  1.84424e+08
49  7  1.79471e+08
49  8  2.91918e+08
49  9  2.72678e+08
49  10  1.92701e+08
49  11  1.1068e+08
49  12  1.14667e+08
49  13  1.16412e+08
49  14  1.0854e+08
49  15  1.22255e+08
49  16  1.35625e+08
49  17  1.62261e+08
49  18  1.72105e+08
49  19  1.32695e+08
49  20  1.28679e+08
49  21  1.15813e+08
49  22  1.36213e+08
49  23  1.56075e+08
49  24  1.56252e+08
49  25  1.24931e+08
49  26  1.15515e+08
49  27  1.14571e+08
49  28  1.02826e+08
49  29  9.13564e+07
49  30  1.09317e+08
49  31  8.86228e+07
49  32  8.65356e+07
49  33  7.35104e+07
49  34  9.00005e+07
49  35  9.10897e+07
49  36  9.47061e+07
49  37  9.11412e+07
49  38  9.76291e+07
49  39  9.09881e+07
49  40  1.23395e+08
49  41  1.10643e+08
49  42  1.2273e+08
49  43  1.30006e+08
49  44  1.11104e+08
49  45  1.20213e+08
49  46  1.10252e+08
49  47  1.47979e+08
49  48  1.59444e+08
49  49  1.36235e+08
49  50  1.29996e+08
50  0  4.66258e+07
50  1  4.41268e+07
50  2  5.37533e+07
50  3  6.55905e+07
50  4  8.23529e+07
50  5  1.25709e+08
50  6  1.66772e+08
50  7  1.93648e+08
50  8  2.44337e+08
50  9  3.03114e+08
50  10  1.91413e+08
50  11  1.18849e+08
50  12  1.05558e+08
50  13  1.27319e+08
50  14  8.0863e+07
50  15  1.3859e+08
50  16  1.33356e+08
50  17  1.63268e+08
50  18  1.64852e+08
50  19  1.42965e+08
50  20  1.38747e+08
50  21  1.44948e+08
50  22  1.39476e+08
50  23  1.48893e+08
50  24  1.25285e+08
50  25  1.32545e+08
50  26  1.28315e+08
50  27  1.09874e+08
50  28  9.80685e+07
50  29  1.06489e+08
50  30  8.75749e+07
50  31  7.31246e+07
50  32  8.732e+07
50  33  7.00859e+07
50  34  7.84325e+07
50  35  8.8194e+07
50  36  9.6719e+07
50  37  1.06847e+08
50  38  9.32749e+07
50  39  8.71993e+07
50  40  1.13958e+08
50  41  1.11546e+08
50  42  1.20942e+08
50  43  1.37892e+08
50  44  1.02596e+08
50  45  1.07569e+08
50  46  1.12032e+08
50  47  1.02122e+08
50  48  1.44782e+08
50  49  1.38176e+08
50  50  1.31578e+08

