row  column  (images_8.edf Mn_K*images_8.edf Ar_K**2.3)
22  46  4.18125e+06
22  47  9.92962e+06
22  48  1.44573e+07
22  49  9.4619e+06
22  50  2.68677e+06
23  0  6.06545e+06
23  1  5.42582e+06
23  2  6.85286e+06
23  3  2.47831e+06
23  4  6.15295e+06
23  5  5.20361e+06
23  6  8.27301e+06
23  7  8.9832e+06
23  8  7.18645e+06
23  9  1.28089e+06
23  10  3.65565e+06
23  11  2.32782e+06
23  12  4.85519e+06
23  13  3.74795e+06
23  14  1.79145e+06
23  15  2.83226e+06
23  16  0
23  17  1.77368e+06
23  18  6.23988e+06
23  19  1.03604e+07
23  20  1.16174e+07
23  21  3.85569e+06
23  22  6.6949e+06
23  23  1.04569e+07
23  24  6.4701e+06
23  25  8.64206e+06
23  26  4.40495e+06
23  27  3.47355e+06
23  28  2.88705e+06
23  29  8.24026e+06
23  30  8.9218e+06
23  31  7.37149e+06
23  32  7.45651e+06
23  33  8.12388e+06
23  34  6.1713e+06
23  35  8.70323e+06
23  36  2.17464e+06
23  37  6.40476e+06
23  38  9.14274e+06
23  39  7.0734e+06
23  40  6.58115e+06
23  41  5.32222e+06
23  42  6.58009e+06
23  43  4.25263e+06
23  44  3.55696e+06
23  45  7.39927e+06
23  46  7.06881e+06
23  47  7.80861e+06
23  48  4.11537e+06
23  49  3.12088e+06
23  50  7.33712e+06
24  0  4.75523e+06
24  1  5.67734e+06
24  2  4.31354e+06
24  3  8.70212e+06
24  4  2.07051e+06
24  5  5.03669e+06
24  6  3.13424e+06
24  7  6.60627e+06
24  8  2.71678e+06
24  9  5.14404e+06
24  10  2.99823e+06
24  11  2.40381e+06
24  12  9.77269e+06
24  13  0
24  14  0
24  15  1.37412e+06
24  16  0
24  17  0
24  18  7.84156e+06
24  19  0
24  20  6.60225e+06
24  21  1.02094e+07
24  22  9.80164e+06
24  23  5.65797e+06
24  24  4.9695e+06
24  25  8.35447e+06
24  26  5.3276e+06
24  27  5.52464e+06
24  28  8.13306e+06
24  29  771022
24  30  3.99665e+06
24  31  1.37265e+06
24  32  3.76771e+06
24  33  5.10233e+06
24  34  6.75388e+06
24  35  8.10667e+06
24  36  6.0971e+06
24  37  4.47259e+06
24  38  1.21446e+06
24  39  2.57115e+06
24  40  3.3773e+06
24  41  0
24  42  6.18448e+06
24  43  6.2904e+06
24  44  8.94672e+06
24  45  7.07177e+06
24  46  2.41635e+06
24  47  0
24  48  0
24  49  3.93165e+06
24  50  5.09717e+06
25  0  4.03404e+06
25  1  8.38654e+06
25  2  1.00748e+07
25  3  4.8468e+06
25  4  2.09874e+06
25  5  5.31059e+06
25  6  0
25  7  6.08309e+06
25  8  5.23625e+06
25  9  2.7634e+06
25  10  2.88548e+06
25  11  2.09897e+06
25  12  7.33342e+06
25  13  6.14529e+06
25  14  4.19649e+06
25  15  1.16004e+06
25  16  0
25  17  3.57274e+06
25  18  3.24117e+06
25  19  5.3635e+06
25  20  3.1403e+06
25  21  3.17515e+06
25  22  4.86712e+06
25  23  3.7338e+06
25  24  0
25  25  7.0507e+06
25  26  0
25  27  0
25  28  5.81819e+06
25  29  0
25  30  1.70701e+06
25  31  7.38488e+06
25  32  2.8028e+06
25  33  7.04638e+06
25  34  2.92587e+06
25  35  9.53861e+06
25  36  8.41898e+06
25  37  4.3995e+06
25  38  3.5778e+06
25  39  4.9922e+06
25  40  0
25  41  0
25  42  1.37103e+07
25  43  7.29262e+06
25  44  0
25  45  2.21624e+06
25  46  6.12758e+06
25  47  0
25  48  8.05191e+06
25  49  4.28194e+06
25  50  1.80484e+06
26  0  2.39403e+06
26  1  6.13398e+06
26  2  2.95789e+06
26  3  7.87742e+06
26  4  6.28696e+06
26  5  7.31805e+06
26  6  3.67701e+06
26  7  3.94184e+06
26  8  2.80211e+06
26  9  9.71315e+06
26  10  6.17626e+06
26  11  1.79697e+06
26  12  3.84191e+06
26  13  1.87425e+06
26  14  6.89788e+06
26  15  4.81895e+06
26  16  1.92346e+06
26  17  976025
26  18  5.44004e+06
26  19  3.76129e+06
26  20  8.37049e+06
26  21  6.07663e+06
26  22  4.46518e+06
26  23  2.6979e+06
26  24  2.24227e+06
26  25  0
26  26  7.25591e+06
26  27  4.1112e+06
26  28  3.01004e+06
26  29  2.66244e+06
26  30  3.76039e+06
26  31  3.15634e+06
26  32  0
26  33  7.27323e+06
26  34  8.93062e+06
26  35  5.018e+06
26  36  3.57061e+06
26  37  1.04293e+07
26  38  5.91983e+06
26  39  9.92915e+06
26  40  3.66921e+06
26  41  8.14612e+06
26  42  8.08347e+06
26  43  0
26  44  0
26  45  3.15589e+06
26  46  4.45941e+06
26  47  894158
26  48  0
26  49  3.6604e+06
26  50  4.00309e+06
27  0  4.43706e+06
27  1  4.34715e+06
27  2  5.50207e+06
27  3  7.12898e+06
27  4  4.95741e+06
27  5  3.0327e+06
27  6  4.34572e+06
27  7  3.10458e+06
27  8  0
27  9  3.29308e+06
27  10  2.72902e+06
27  11  1.33817e+06
27  12  6.00512e+06
27  13  1.9877e+06
27  14  4.20276e+06
27  15  0
27  16  5.50371e+06
27  17  9.49829e+06
27  18  1.33761e+06
27  19  5.43871e+06
27  20  7.07612e+06
27  21  8.52216e+06
27  22  8.30923e+06
27  23  3.83043e+06
27  24  0
27  25  3.30284e+06
27  26  3.04508e+06
27  27  1.59442e+06
27  28  1.42236e+06
27  29  6.05527e+06
27  30  4.62244e+06
27  31  3.86606e+06
27  32  6.21902e+06
27  33  5.46482e+06
27  34  3.20272e+06
27  35  8.20882e+06
27  36  3.30803e+06
27  37  3.05226e+06
27  38  4.57397e+06
27  39  7.55353e+06
27  40  6.7823e+06
27  41  6.55975e+06
27  42  0
27  43  2.98581e+06
27  44  0
27  45  0
27  46  6.53182e+06
27  47  2.58616e+06
27  48  0
27  49  4.92725e+06
27  50  3.13282e+06
28  0  1.20731e+06
28  1  1.53027e+06
28  2  5.87926e+06
28  3  6.58708e+06
28  4  1.77178e+06
28  5  810343
28  6  8.12149e+06
28  7  2.15327e+06
28  8  8.72654e+06
28  9  4.38199e+06
28  10  5.55751e+06
28  11  1.70727e+06
28  12  4.7048e+06
28  13  2.03254e+06
28  14  1.51531e+06
28  15  6.05921e+06
28  16  0
28  17  2.65155e+06
28  18  5.38547e+06
28  19  1.04699e+07
28  20  8.03227e+06
28  21  4.45179e+06
28  22  2.33348e+06
28  23  5.12258e+06
28  24  0
28  25  0
28  26  0
28  27  5.54878e+06
28  28  2.79712e+06
28  29  1.97049e+06
28  30  1.99614e+06
28  31  8.2063e+06
28  32  9.80938e+06
28  33  4.82913e+06
28  34  2.4019e+06
28  35  5.11633e+06
28  36  4.07771e+06
28  37  3.47286e+06
28  38  7.94339e+06
28  39  931847
28  40  8.40614e+06
28  41  7.34686e+06
28  42  0
28  43  1.3981e+06
28  44  8.55056e+06
28  45  0
28  46  1.99958e+06
28  47  4.6584e+06
28  48  0
28  49  3.58936e+06
28  50  4.33006e+06
29  0  7.67986e+06
29  1  8.20044e+06
29  2  6.97657e+06
29  3  8.47833e+06
29  4  4.61764e+06
29  5  609101
29  6  2.35758e+06
29  7  2.15613e+06
29  8  5.21313e+06
29  9  0
29  10  1.64223e+06
29  11  7.27031e+06
29  12  7.95186e+06
29  13  0
29  14  5.10896e+06
29  15  0
29  16  0
29  17  1.81719e+06
29  18  7.92842e+06
29  19  7.51334e+06
29  20  6.20977e+06
29  21  5.05868e+06
29  22  2.84547e+06
29  23  0
29  24  2.90137e+06
29  25  0
29  26  3.07083e+06
29  27  0
29  28  1.69877e+06
29  29  6.28326e+06
29  30  2.61612e+06
29  31  5.29622e+06
29  32  2.19925e+06
29  33  9.02032e+06
29  34  2.71281e+06
29  35  5.36503e+06
29  36  1.14919e+06
29  37  4.02208e+06
29  38  2.49867e+06
29  39  1.00569e+07
29  40  3.47559e+06
29  41  9.94228e+06
29  42  8.31924e+06
29  43  2.81629e+06
29  44  6.8799e+06
29  45  5.73562e+06
29  46  6.39969e+06
29  47  1.87201e+06
29  48  1.00747e+07
29  49  2.99785e+06
29  50  0
30  0  9.64323e+06
30  1  0
30  2  0
30  3  9.22196e+06
30  4  4.85071e+06
30  5  9.06519e+06
30  6  3.75492e+06
30  7  5.7709e+06
30  8  5.97008e+06
30  9  4.30566e+06
30  10  3.59118e+06
30  11  3.28646e+06
30  12  1.9201e+06
30  13  8.00582e+06
30  14  2.65343e+06
30  15  1.48111e+06
30  16  5.63874e+06
30  17  7.32142e+06
30  18  9.56686e+06
30  19  8.72185e+06
30  20  5.33273e+06
30  21  1.99057e+06
30  22  0
30  23  6.99826e+06
30  24  1.42131e+06
30  25  0
30  26  2.50112e+06
30  27  2.57017e+06
30  28  2.88382e+06
30  29  1.48234e+06
30  30  1.95796e+06
30  31  3.63264e+06
30  32  5.76907e+06
30  33  2.36153e+06
30  34  4.26721e+06
30  35  6.0242e+06
30  36  4.0499e+06
30  37  3.69371e+06
30  38  3.77749e+06
30  39  1.30692e+06
30  40  0
30  41  2.13777e+06
30  42  1.22918e+06
30  43  9.11661e+06
30  44  3.00072e+06
30  45  5.09698e+06
30  46  0
30  47  4.20419e+06
30  48  0
30  49  4.0006e+06
30  50  5.1592e+06
31  0  9.41472e+06
31  1  4.42258e+06
31  2  9.62741e+06
31  3  7.99378e+06
31  4  4.25014e+06
31  5  3.60526e+06
31  6  5.00403e+06
31  7  3.20761e+06
31  8  8.13004e+06
31  9  6.03262e+06
31  10  3.60321e+06
31  11  4.3076e+06
31  12  2.7807e+06
31  13  2.80054e+06
31  14  6.89271e+06
31  15  5.98505e+06
31  16  1.71278e+06
31  17  1.12504e+06
31  18  4.28963e+06
31  19  6.11959e+06
31  20  0
31  21  7.51794e+06
31  22  0
31  23  3.22519e+06
31  24  1.24461e+06
31  25  0
31  26  2.23243e+06
31  27  0
31  28  4.86779e+06
31  29  4.43305e+06
31  30  1.88894e+06
31  31  6.85409e+06
31  32  8.70185e+06
31  33  4.30614e+06
31  34  4.73762e+06
31  35  5.33025e+06
31  36  6.82088e+06
31  37  0
31  38  6.10442e+06
31  39  1.19947e+07
31  40  2.81158e+06
31  41  0
31  42  6.4279e+06
31  43  2.60156e+06
31  44  8.37351e+06
31  45  4.06972e+06
31  46  5.0481e+06
31  47  4.61332e+06
31  48  0
31  49  0
31  50  2.01926e+06
32  0  6.38332e+06
32  1  5.98261e+06
32  2  7.82995e+06
32  3  5.7734e+06
32  4  3.71615e+06
32  5  5.98057e+06
32  6  7.26281e+06
32  7  1.12824e+06
32  8  1.09424e+06
32  9  7.96196e+06
32  10  1.13541e+06
32  11  1.55361e+06
32  12  5.86941e+06
32  13  3.61249e+06
32  14  8.04222e+06
32  15  1.15735e+06
32  16  4.00098e+06
32  17  2.34607e+06
32  18  5.81197e+06
32  19  4.10597e+06
32  20  4.80756e+06
32  21  4.72025e+06
32  22  0
32  23  3.02635e+06
32  24  1.44001e+06
32  25  3.24867e+06
32  26  4.25387e+06
32  27  2.99643e+06
32  28  0
32  29  7.67327e+06
32  30  0
32  31  2.91962e+06
32  32  1.15233e+07
32  33  6.10575e+06
32  34  6.05199e+06
32  35  7.00265e+06
32  36  4.70613e+06
32  37  4.50159e+06
32  38  4.52468e+06
32  39  0
32  40  8.71527e+06
32  41  4.49537e+06
32  42  1.60155e+06
32  43  3.44947e+06
32  44  508934
32  45  3.77785e+06
32  46  5.03156e+06
32  47  6.69576e+06
32  48  0
32  49  2.12338e+06
32  50  4.00093e+06
33  0  1.06779e+07
33  1  4.97105e+06
33  2  3.69797e+06
33  3  6.06414e+06
33  4  6.20255e+06
33  5  5.0709e+06
33  6  9.04364e+06
33  7  3.90538e+06
33  8  6.30746e+06
33  9  1.10578e+07
33  10  8.71765e+06
33  11  8.89176e+06
33  12  7.6106e+06
33  13  4.3515e+06
33  14  0
33  15  1.03183e+07
33  16  1.88996e+06
33  17  5.2235e+06
33  18  0
33  19  2.91878e+06
33  20  1.11751e+07
33  21  5.71752e+06
33  22  0
33  23  0
33  24  3.38002e+06
33  25  6.35938e+06
33  26  3.51929e+06
33  27  8.09468e+06
33  28  0
33  29  5.49169e+06
33  30  6.41214e+06
33  31  8.53005e+06
33  32  6.12025e+06
33  33  6.46396e+06
33  34  7.00675e+06
33  35  4.02345e+06
33  36  4.5146e+06
33  37  1.50392e+06
33  38  3.95704e+06
33  39  3.86328e+06
33  40  0
33  41  5.27837e+06
33  42  924939
33  43  1.64212e+06
33  44  0
33  45  0
33  46  0
33  47  0
33  48  4.23637e+06
33  49  5.78704e+06
33  50  2.40622e+06
34  0  8.17962e+06
34  1  7.70546e+06
34  2  6.93215e+06
34  3  1.73679e+06
34  4  2.7695e+06
34  5  8.4076e+06
34  6  7.45504e+06
34  7  8.39339e+06
34  8  2.80778e+06
34  9  8.40352e+06
34  10  6.40859e+06
34  11  5.88623e+06
34  12  1.17839e+07
34  13  7.71527e+06
34  14  8.9988e+06
34  15  1.93339e+06
34  16  1.26811e+07
34  17  7.15512e+06
34  18  8.17536e+06
34  19  3.20934e+06
34  20  2.92806e+06
34  21  0
34  22  3.05561e+06
34  23  2.57933e+06
34  24  4.83715e+06
34  25  0
34  26  3.93082e+06
34  27  7.30459e+06
34  28  5.18419e+06
34  29  8.69001e+06
34  30  3.97188e+06
34  31  6.01716e+06
34  32  0
34  33  6.49406e+06
34  34  9.27141e+06
34  35  8.97114e+06
34  36  1.33108e+07
34  37  4.22655e+06
34  38  0
34  39  6.15486e+06
34  40  1.15465e+06
34  41  6.56336e+06
34  42  3.97519e+06
34  43  493255
34  44  1.40275e+06
34  45  0
34  46  1.49355e+06
34  47  1.01475e+07
34  48  4.75793e+06
34  49  0
34  50  1.00687e+07
35  0  6.9531e+06
35  1  8.19128e+06
35  2  6.15259e+06
35  3  3.72796e+06
35  4  4.72939e+06
35  5  8.24538e+06
35  6  3.5883e+06
35  7  6.38687e+06
35  8  3.60247e+06
35  9  9.06344e+06
35  10  1.18936e+07
35  11  3.92776e+06
35  12  9.73207e+06
35  13  9.16861e+06
35  14  7.19692e+06
35  15  6.85584e+06
35  16  5.68777e+06
35  17  6.48941e+06
35  18  5.70565e+06
35  19  1.53115e+07
35  20  8.52025e+06
35  21  5.346e+06
35  22  2.07367e+06
35  23  994808
35  24  3.54952e+06
35  25  2.89402e+06
35  26  1.72851e+06
35  27  4.28812e+06
35  28  4.20468e+06
35  29  1.08159e+07
35  30  2.89569e+06
35  31  3.93197e+06
35  32  0
35  33  6.94376e+06
35  34  1.10492e+07
35  35  7.90384e+06
35  36  8.20788e+06
35  37  0
35  38  3.29207e+06
35  39  5.12894e+06
35  40  1.44728e+06
35  41  5.12998e+06
35  42  6.46804e+06
35  43  2.71599e+06
35  44  4.20356e+06
35  45  1.30618e+06
35  46  2.58428e+06
35  47  0
35  48  3.10275e+06
35  49  7.6029e+06
35  50  0
36  0  7.22561e+06
36  1  6.0645e+06
36  2  8.69058e+06
36  3  2.17618e+06
36  4  9.71095e+06
36  5  1.05848e+07
36  6  7.19122e+06
36  7  6.73305e+06
36  8  3.96237e+06
36  9  1.12123e+07
36  10  4.31798e+06
36  11  5.07549e+06
36  12  8.89793e+06
36  13  5.61785e+06
36  14  6.0177e+06
36  15  8.498e+06
36  16  1.14672e+07
36  17  4.04398e+06
36  18  5.5074e+06
36  19  0
36  20  0
36  21  1.94934e+06
36  22  6.30247e+06
36  23  2.28028e+06
36  24  2.45193e+06
36  25  5.17622e+06
36  26  2.84444e+06
36  27  1.63746e+06
36  28  6.81252e+06
36  29  6.03873e+06
36  30  4.41726e+06
36  31  2.83239e+06
36  32  9.89503e+06
36  33  8.8695e+06
36  34  9.14545e+06
36  35  3.68244e+06
36  36  0
36  37  3.32545e+06
36  38  3.82173e+06
36  39  2.23894e+06
36  40  1.00976e+07
36  41  7.30297e+06
36  42  0
36  43  0
36  44  1.19639e+06
36  45  1.43721e+06
36  46  2.00686e+06
36  47  0
36  48  2.75501e+06
36  49  4.15595e+06
36  50  5.15539e+06
37  0  9.28004e+06
37  1  6.31921e+06
37  2  6.84849e+06
37  3  2.92053e+06
37  4  1.43044e+07
37  5  5.01679e+06
37  6  6.19589e+06
37  7  5.54265e+06
37  8  6.23955e+06
37  9  6.06774e+06
37  10  5.90316e+06
37  11  9.34471e+06
37  12  1.03934e+07
37  13  7.70149e+06
37  14  1.03007e+07
37  15  8.15383e+06
37  16  6.56741e+06
37  17  6.99902e+06
37  18  2.57808e+06
37  19  8.25357e+06
37  20  2.14235e+06
37  21  0
37  22  0
37  23  0
37  24  4.6162e+06
37  25  3.58046e+06
37  26  5.27547e+06
37  27  5.93146e+06
37  28  7.4438e+06
37  29  8.16699e+06
37  30  2.25706e+06
37  31  9.20692e+06
37  32  7.71689e+06
37  33  3.43986e+06
37  34  1.23693e+07
37  35  6.72363e+06
37  36  1.73567e+07
37  37  7.22277e+06
37  38  4.92365e+06
37  39  4.19582e+06
37  40  8.9328e+06
37  41  0
37  42  1.28213e+06
37  43  1.91078e+06
37  44  0
37  45  1.4245e+06
37  46  3.50641e+06
37  47  1.74999e+06
37  48  0
37  49  4.942e+06
37  50  0
38  0  5.94306e+06
38  1  1.44941e+06
38  2  1.51298e+06
38  3  8.32945e+06
38  4  6.7559e+06
38  5  1.1924e+07
38  6  6.7528e+06
38  7  8.23722e+06
38  8  6.22048e+06
38  9  5.71849e+06
38  10  1.2465e+07
38  11  1.39916e+07
38  12  3.53803e+06
38  13  9.22211e+06
38  14  6.8743e+06
38  15  1.41816e+07
38  16  8.71398e+06
38  17  4.1944e+06
38  18  1.68321e+06
38  19  1.43471e+06
38  20  3.53897e+06
38  21  0
38  22  3.88687e+06
38  23  1.78675e+06
38  24  4.8079e+06
38  25  8.30594e+06
38  26  4.26993e+06
38  27  1.25548e+07
38  28  7.28524e+06
38  29  6.59319e+06
38  30  6.15311e+06
38  31  8.51461e+06
38  32  1.11412e+07
38  33  1.08463e+07
38  34  6.70963e+06
38  35  1.04772e+07
38  36  5.20611e+06
38  37  1.2101e+07
38  38  6.09455e+06
38  39  1.18837e+07
38  40  7.13698e+06
38  41  6.30826e+06
38  42  1.12442e+06
38  43  6.80307e+06
38  44  4.67484e+06
38  45  1.54233e+06
38  46  974178
38  47  2.9636e+06
38  48  2.72967e+06
38  49  6.70093e+06
38  50  6.64086e+06
39  0  9.65067e+06
39  1  5.393e+06
39  2  7.10427e+06
39  3  3.90443e+06
39  4  4.84064e+06
39  5  7.75295e+06
39  6  1.17277e+07
39  7  7.98167e+06
39  8  7.53621e+06
39  9  7.31355e+06
39  10  7.77645e+06
39  11  4.19526e+06
39  12  1.29158e+07
39  13  4.91796e+06
39  14  9.15031e+06
39  15  7.64149e+06
39  16  9.71923e+06
39  17  0
39  18  5.50491e+06
39  19  0
39  20  0
39  21  6.64094e+06
39  22  3.54779e+06
39  23  2.61714e+06
39  24  4.35037e+06
39  25  3.7338e+06
39  26  5.31385e+06
39  27  7.48256e+06
39  28  7.62303e+06
39  29  4.67289e+06
39  30  4.94366e+06
39  31  7.74127e+06
39  32  6.22623e+06
39  33  3.13236e+06
39  34  8.95361e+06
39  35  1.12967e+07
39  36  1.44733e+07
39  37  1.05576e+07
39  38  8.77467e+06
39  39  3.87444e+06
39  40  9.89659e+06
39  41  2.83097e+06
39  42  5.58261e+06
39  43  4.72247e+06
39  44  2.96971e+06
39  45  0
39  46  6.38677e+06
39  47  0
39  48  1.55432e+06
39  49  1.16081e+06
39  50  2.07032e+06
40  0  6.847e+06
40  1  2.6105e+06
40  2  8.20947e+06
40  3  7.7879e+06
40  4  7.0954e+06
40  5  6.68247e+06
40  6  1.11623e+07
40  7  1.19599e+07
40  8  6.3729e+06
40  9  5.39465e+06
40  10  6.8215e+06
40  11  1.23575e+07
40  12  7.50202e+06
40  13  1.1345e+07
40  14  6.38218e+06
40  15  9.37259e+06
40  16  673723
40  17  5.25855e+06
40  18  3.1168e+06
40  19  0
40  20  2.6743e+06
40  21  2.24764e+06
40  22  9.21326e+06
40  23  7.69764e+06
40  24  9.89182e+06
40  25  7.61028e+06
40  26  7.0403e+06
40  27  4.44515e+06
40  28  7.16318e+06
40  29  5.75566e+06
40  30  2.77769e+06
40  31  1.3296e+07
40  32  1.57963e+06
40  33  9.73597e+06
40  34  5.48615e+06
40  35  6.02052e+06
40  36  8.7177e+06
40  37  9.05827e+06
40  38  4.26467e+06
40  39  2.28799e+06
40  40  1.58339e+07
40  41  7.94887e+06
40  42  6.12254e+06
40  43  4.04217e+06
40  44  4.40698e+06
40  45  0
40  46  8.12057e+06
40  47  1.36785e+06
40  48  0
40  49  0
40  50  5.97162e+06
41  0  5.94445e+06
41  1  7.20193e+06
41  2  7.31115e+06
41  3  5.77279e+06
41  4  4.13898e+06
41  5  6.19196e+06
41  6  1.20085e+07
41  7  4.69215e+06
41  8  1.08982e+07
41  9  1.14007e+07
41  10  8.20426e+06
41  11  1.32913e+07
41  12  1.70582e+07
41  13  1.05935e+07
41  14  1.02274e+07
41  15  1.26948e+07
41  16  7.49117e+06
41  17  4.08391e+06
41  18  2.72484e+06
41  19  1.3402e+06
41  20  2.18176e+06
41  21  4.02283e+06
41  22  0
41  23  1.16711e+07
41  24  7.016e+06
41  25  1.01678e+07
41  26  6.46974e+06
41  27  9.28919e+06
41  28  1.18272e+07
41  29  9.71692e+06
41  30  7.67167e+06
41  31  1.32294e+07
41  32  1.28453e+07
41  33  1.24398e+07
41  34  4.1512e+06
41  35  1.6432e+07
41  36  1.6456e+07
41  37  1.17264e+07
41  38  5.40172e+06
41  39  0
41  40  8.47359e+06
41  41  1.28791e+07
41  42  1.24136e+06
41  43  1.40324e+07
41  44  3.0736e+06
41  45  0
41  46  1.79501e+06
41  47  4.94955e+06
41  48  3.33335e+06
41  49  5.75468e+06
41  50  8.18076e+06
42  0  3.95381e+06
42  1  7.49973e+06
42  2  8.43059e+06
42  3  6.80935e+06
42  4  2.71435e+06
42  5  2.89947e+06
42  6  1.10879e+07
42  7  0
42  8  7.55559e+06
42  9  6.77587e+06
42  10  5.94636e+06
42  11  6.04427e+06
42  12  8.3887e+06
42  13  8.40553e+06
42  14  8.3699e+06
42  15  1.03453e+07
42  16  1.22467e+07
42  17  4.58329e+06
42  18  1.72103e+06
42  19  6.92872e+06
42  20  5.79344e+06
42  21  2.08025e+06
42  22  5.66135e+06
42  23  8.61418e+06
42  24  7.71585e+06
42  25  9.41853e+06
42  26  7.24095e+06
42  27  7.49431e+06
42  28  1.00463e+07
42  29  6.53454e+06
42  30  1.12532e+07
42  31  9.84226e+06
42  32  5.81278e+06
42  33  1.37794e+07
42  34  1.1027e+07
42  35  3.37904e+06
42  36  6.21101e+06
42  37  1.00726e+07
42  38  1.54767e+07
42  39  5.4453e+06
42  40  6.87633e+06
42  41  6.76102e+06
42  42  6.35755e+06
42  43  7.95424e+06
42  44  2.89918e+06
42  45  9.83891e+06
42  46  0
42  47  7.52407e+06
42  48  0
42  49  3.38148e+06
42  50  3.47399e+06
43  0  3.77234e+06
43  1  6.0148e+06
43  2  5.09548e+06
43  3  1.50198e+07
43  4  6.19482e+06
43  5  8.67983e+06
43  6  8.44783e+06
43  7  5.96107e+06
43  8  1.07823e+07
43  9  3.82445e+06
43  10  1.32163e+07
43  11  6.69435e+06
43  12  8.96492e+06
43  13  1.77225e+07
43  14  6.12231e+06
43  15  1.19905e+07
43  16  5.97448e+06
43  17  2.31021e+06
43  18  3.85181e+06
43  19  1.43006e+06
43  20  930979
43  21  3.01675e+06
43  22  0
43  23  4.07487e+06
43  24  6.76749e+06
43  25  3.64551e+06
43  26  2.7139e+06
43  27  3.16608e+06
43  28  5.56601e+06
43  29  3.35773e+06
43  30  2.69644e+06
43  31  9.80852e+06
43  32  9.13756e+06
43  33  6.24704e+06
43  34  1.00503e+07
43  35  8.38278e+06
43  36  9.65709e+06
43  37  8.92371e+06
43  38  5.72574e+06
43  39  6.18514e+06
43  40  5.03358e+06
43  41  2.1377e+06
43  42  6.18578e+06
43  43  4.53011e+06
43  44  9.13083e+06
43  45  1.80009e+06
43  46  4.54528e+06
43  47  0
43  48  957635
43  49  7.59559e+06
43  50  3.85198e+06
44  0  1.07947e+07
44  1  8.25371e+06
44  2  1.66578e+07
44  3  9.37567e+06
44  4  3.74274e+06
44  5  3.30957e+06
44  6  3.93794e+06
44  7  8.1417e+06
44  8  5.26313e+06
44  9  2.69351e+06
44  10  1.18308e+07
44  11  1.15843e+07
44  12  1.42137e+07
44  13  1.21597e+07
44  14  6.07342e+06
44  15  1.39883e+07
44  16  5.07064e+06
44  17  6.39983e+06
44  18  5.18793e+06
44  19  9.30783e+06
44  20  2.38409e+06
44  21  6.77993e+06
44  22  7.78365e+06
44  23  3.98981e+06
44  24  3.36346e+06
44  25  3.11498e+06
44  26  1.52463e+07
44  27  3.02748e+06
44  28  9.33678e+06
44  29  5.85572e+06
44  30  5.06185e+06
44  31  1.01381e+07
44  32  4.45182e+06
44  33  9.37143e+06
44  34  1.58286e+07
44  35  1.02764e+07
44  36  3.37056e+06
44  37  1.54559e+06
44  38  9.49403e+06
44  39  3.01706e+06
44  40  3.87089e+06
44  41  1.19526e+07
44  42  8.59514e+06
44  43  4.85044e+06
44  44  3.14048e+06
44  45  3.50363e+06
44  46  2.20095e+06
44  47  1.999e+06
44  48  0
44  49  3.24612e+06
44  50  5.35056e+06
45  0  6.97439e+06
45  1  1.43998e+07
45  2  5.82834e+06
45  3  1.30133e+07
45  4  4.62029e+06
45  5  1.00462e+07
45  6  5.60891e+06
45  7  5.48608e+06
45  8  4.88246e+06
45  9  7.19198e+06
45  10  6.8631e+06
45  11  1.5877e+07
45  12  5.52913e+06
45  13  9.97985e+06
45  14  6.2575e+06
45  15  6.8146e+06
45  16  1.26443e+07
45  17  2.28543e+06
45  18  4.17321e+06
45  19  6.62542e+06
45  20  5.41341e+06
45  21  3.33632e+06
45  22  8.53419e+06
45  23  8.5351e+06
45  24  8.46255e+06
45  25  4.14873e+06
45  26  6.16233e+06
45  27  7.3948e+06
45  28  8.29225e+06
45  29  4.75241e+06
45  30  9.66993e+06
45  31  8.8426e+06
45  32  5.5902e+06
45  33  8.77448e+06
45  34  3.32996e+06
45  35  9.73513e+06
45  36  1.09765e+07
45  37  1.39484e+07
45  38  7.64968e+06
45  39  5.46063e+06
45  40  8.90579e+06
45  41  5.96168e+06
45  42  1.19232e+06
45  43  0
45  44  1.42568e+07
45  45  4.09662e+06
45  46  2.46661e+06
45  47  4.58368e+06
45  48  0
45  49  4.97148e+06
45  50  0
46  0  5.99559e+06
46  1  9.00141e+06
46  2  7.51579e+06
46  3  1.11757e+07
46  4  2.26134e+06
46  5  5.55635e+06
46  6  6.56694e+06
46  7  7.25807e+06
46  8  6.48949e+06
46  9  3.29432e+06
46  10  3.37399e+06
46  11  5.6494e+06
46  12  4.03453e+06
46  13  1.1022e+07
46  14  1.60047e+07
46  15  9.75885e+06
46  16  7.92959e+06
46  17  8.3928e+06
46  18  4.39866e+06
46  19  4.51618e+06
46  20  1.57528e+06
46  21  4.47607e+06
46  22  4.24913e+06
46  23  4.7781e+06
46  24  7.65694e+06
46  25  6.79318e+06
46  26  8.60619e+06
46  27  3.25162e+06
46  28  6.68618e+06
46  29  1.17242e+07
46  30  7.97753e+06
46  31  1.01595e+07
46  32  3.92851e+06
46  33  5.47797e+06
46  34  1.27422e+07
46  35  4.69247e+06
46  36  4.42214e+06
46  37  2.88544e+06
46  38  6.48437e+06
46  39  8.50144e+06
46  40  1.15367e+07
46  41  3.15314e+06
46  42  1.51542e+06
46  43  4.70947e+06
46  44  7.5996e+06
46  45  343475
46  46  1.13219e+06
46  47  549490
46  48  0
46  49  1.43973e+06
46  50  4.40284e+06
47  0  4.67032e+06
47  1  9.33789e+06
47  2  9.77973e+06
