row  column  (images_8.edf Zn_K*images_8.edf Ar_K**2.3)
46  2  2.77765e+07
46  3  4.89008e+06
46  4  4.74801e+07
46  5  6.89224e+07
46  6  5.90852e+07
46  7  6.96917e+07
46  8  9.21787e+07
46  9  8.43871e+07
46  10  7.97788e+07
46  11  6.72661e+07
46  12  4.51624e+07
46  13  2.97819e+07
46  14  1.70964e+07
46  15  3.17605e+07
46  16  5.802e+07
46  17  9.69927e+07
46  18  9.73075e+07
46  19  1.01838e+08
46  20  1.28861e+08
46  21  1.30049e+08
46  22  1.12235e+08
46  23  1.02655e+08
46  24  1.04072e+08
46  25  9.35885e+07
46  26  1.26208e+08
46  27  1.29588e+08
46  28  1.47882e+08
46  29  1.34655e+08
46  30  1.24042e+08
46  31  1.2292e+08
46  32  1.12609e+08
46  33  1.59858e+08
46  34  1.77875e+08
46  35  1.90988e+08
46  36  1.91793e+08
46  37  1.57619e+08
46  38  1.96126e+08
46  39  2.04392e+08
46  40  2.06519e+08
46  41  1.99203e+08
46  42  1.80448e+08
46  43  1.63804e+08
46  44  1.24229e+08
46  45  1.5455e+08
46  46  1.35148e+08
46  47  1.82201e+08
46  48  1.82266e+08
46  49  1.64478e+08
46  50  1.68085e+08
47  0  6.5256e+07
47  1  4.44541e+07
47  2  1.35199e+07
47  3  2.00857e+07
47  4  4.89459e+07
47  5  7.92087e+07
47  6  7.28587e+07
47  7  8.07113e+07
47  8  9.55133e+07
47  9  8.64428e+07
47  10  8.15147e+07
47  11  8.55124e+07
47  12  2.95928e+07
47  13  1.9907e+07
47  14  2.1641e+07
47  15  4.1799e+07
47  16  5.7173e+07
47  17  7.14546e+07
47  18  9.25093e+07
47  19  1.20015e+08
47  20  1.17517e+08
47  21  1.3577e+08
47  22  1.24619e+08
47  23  1.44881e+08
47  24  1.19463e+08
47  25  1.242e+08
47  26  1.32527e+08
47  27  1.46794e+08
47  28  1.85893e+08
47  29  1.67125e+08
47  30  1.1859e+08
47  31  1.23058e+08
47  32  1.28946e+08
47  33  1.25198e+08
47  34  1.50176e+08
47  35  1.89308e+08
47  36  2.04132e+08
47  37  1.75968e+08
47  38  1.78195e+08
47  39  2.46022e+08
47  40  2.15848e+08
47  41  2.04887e+08
47  42  2.04305e+08
47  43  1.69602e+08
47  44  1.85207e+08
47  45  1.87849e+08
47  46  1.89207e+08
47  47  1.94952e+08
47  48  2.07337e+08
47  49  1.73122e+08
47  50  2.01671e+08
48  0  8.55742e+07
48  1  5.20525e+07
48  2  2.24613e+07
48  3  1.55629e+07
48  4  4.20552e+07
48  5  9.9589e+07
48  6  1.10533e+08
48  7  9.24379e+07
48  8  1.11674e+08
48  9  1.05631e+08
48  10  7.96686e+07
48  11  1.01156e+08
48  12  4.25202e+07
48  13  2.49187e+07
48  14  2.4558e+07
48  15  3.25667e+07
48  16  7.48079e+07
48  17  7.44435e+07
48  18  9.32974e+07
48  19  1.31791e+08
48  20  1.42397e+08
48  21  1.55092e+08
48  22  1.72248e+08
48  23  1.71948e+08
48  24  1.38582e+08
48  25  1.57201e+08
48  26  1.58662e+08
48  27  1.80152e+08
48  28  2.08931e+08
48  29  1.74694e+08
48  30  2.02469e+08
48  31  1.4698e+08
48  32  1.451e+08
48  33  1.20984e+08
48  34  1.53256e+08
48  35  1.68302e+08
48  36  1.73064e+08
48  37  1.97632e+08
48  38  1.82769e+08
48  39  1.84599e+08
48  40  2.04118e+08
48  41  2.34727e+08
48  42  2.49577e+08
48  43  2.51456e+08
48  44  1.86872e+08
48  45  1.87834e+08
48  46  1.9057e+08
48  47  2.03096e+08
48  48  2.11684e+08
48  49  2.20735e+08
48  50  2.06428e+08
49  0  7.07149e+07
49  1  1.92628e+07
49  2  2.85723e+07
49  3  2.00815e+07
49  4  4.58981e+07
49  5  1.30458e+08
49  6  1.07092e+08
49  7  9.03397e+07
49  8  1.08274e+08
49  9  9.46248e+07
49  10  8.23707e+07
49  11  7.44107e+07
49  12  4.66477e+07
49  13  1.91018e+07
49  14  1.99341e+07
49  15  6.54437e+07
49  16  7.27156e+07
49  17  1.08989e+08
49  18  1.36474e+08
49  19  1.54818e+08
49  20  1.72067e+08
49  21  1.70915e+08
49  22  2.13943e+08
49  23  2.13253e+08
49  24  2.40148e+08
49  25  2.06934e+08
49  26  2.02751e+08
49  27  2.11163e+08
49  28  2.07779e+08
49  29  1.97194e+08
49  30  2.10164e+08
49  31  1.84498e+08
49  32  1.45978e+08
49  33  1.24505e+08
49  34  1.72121e+08
49  35  1.91913e+08
49  36  1.75028e+08
49  37  1.67589e+08
49  38  1.67966e+08
49  39  1.8783e+08
49  40  2.32716e+08
49  41  2.35752e+08
49  42  2.55476e+08
49  43  2.12304e+08
49  44  1.97485e+08
49  45  2.16558e+08
49  46  1.64974e+08
49  47  2.17146e+08
49  48  2.1664e+08
49  49  1.76152e+08
49  50  1.77106e+08
50  0  6.34357e+07
50  1  3.96217e+07
50  2  1.99847e+07
50  3  2.43403e+07
50  4  6.18288e+07
50  5  1.02999e+08
50  6  9.73296e+07
50  7  9.70398e+07
50  8  8.78637e+07
50  9  9.8116e+07
50  10  8.90099e+07
50  11  9.5413e+07
50  12  7.27108e+07
50  13  2.70156e+07
50  14  2.30424e+07
50  15  7.05932e+07
50  16  8.71637e+07
50  17  9.95258e+07
50  18  1.16305e+08
50  19  1.36113e+08
50  20  1.8448e+08
50  21  2.13113e+08
50  22  2.19278e+08
50  23  2.16177e+08
50  24  2.14276e+08
50  25  2.5029e+08
50  26  2.34446e+08
50  27  2.06726e+08
50  28  1.94958e+08
50  29  2.04141e+08
50  30  1.81065e+08
50  31  1.46432e+08
50  32  1.64766e+08
50  33  1.65258e+08
50  34  1.377e+08
50  35  1.86673e+08
50  36  1.68607e+08
50  37  1.73788e+08
50  38  1.288e+08
50  39  1.53992e+08
50  40  1.7494e+08
50  41  2.3868e+08
50  42  2.51508e+08
50  43  2.31202e+08
50  44  1.96424e+08
50  45  1.89342e+08
50  46  1.71042e+08
50  47  1.58407e+08
50  48  1.77496e+08
50  49  2.0514e+08
50  50  1.81988e+08

