row  column  (images_8.edf Cu_K*images_8.edf Ar_K**2.3)
46  20  1.97455e+07
46  21  1.35121e+07
46  22  1.21488e+07
46  23  1.67947e+07
46  24  1.52261e+07
46  25  4.90079e+06
46  26  7.95035e+06
46  27  1.18473e+07
46  28  3.93364e+06
46  29  7.90614e+06
46  30  1.1403e+07
46  31  1.29854e+07
46  32  2.98846e+06
46  33  1.14285e+07
46  34  1.15076e+07
46  35  1.40385e+06
46  36  2.06207e+07
46  37  1.10608e+07
46  38  1.36373e+07
46  39  1.38789e+07
46  40  7.83964e+06
46  41  1.15065e+07
46  42  2.07563e+07
46  43  1.83696e+07
46  44  1.53526e+07
46  45  1.82245e+07
46  46  0
46  47  1.87882e+07
46  48  1.37247e+07
46  49  1.66485e+07
46  50  1.59255e+07
47  0  5.81495e+06
47  1  1.0787e+07
47  2  3.17194e+06
47  3  4.72717e+06
47  4  1.08123e+07
47  5  8.08155e+06
47  6  9.83267e+06
47  7  8.54149e+06
47  8  9.40745e+06
47  9  8.96347e+06
47  10  1.18911e+07
47  11  9.49484e+06
47  12  2.12233e+07
47  13  5.49063e+06
47  14  7.52377e+06
47  15  5.14599e+06
47  16  6.07973e+06
47  17  1.14035e+07
47  18  9.89429e+06
47  19  1.21604e+07
47  20  1.06921e+07
47  21  1.74323e+07
47  22  2.00429e+07
47  23  9.70143e+06
47  24  2.83409e+06
47  25  7.4748e+06
47  26  8.47691e+06
47  27  8.42533e+06
47  28  1.92415e+07
47  29  1.00923e+07
47  30  8.51621e+06
47  31  2.45401e+06
47  32  5.09524e+06
47  33  9.23454e+06
47  34  9.81544e+06
47  35  1.12608e+07
47  36  1.13073e+07
47  37  1.12789e+07
47  38  9.00286e+06
47  39  1.32146e+07
47  40  1.42928e+07
47  41  9.88164e+06
47  42  3.01745e+06
47  43  7.84351e+06
47  44  1.75921e+07
47  45  1.82132e+07
47  46  1.73582e+07
47  47  9.58126e+06
47  48  9.28517e+06
47  49  9.64411e+06
47  50  1.05078e+07
48  0  8.03235e+06
48  1  5.15739e+06
48  2  9.70556e+06
48  3  6.10902e+06
48  4  1.11318e+07
48  5  7.51629e+06
48  6  1.64566e+07
48  7  1.71642e+07
48  8  1.1056e+07
48  9  9.62456e+06
48  10  1.52426e+07
48  11  1.65201e+07
48  12  1.46283e+07
48  13  1.52194e+07
48  14  1.13997e+07
48  15  5.77514e+06
48  16  1.29939e+07
48  17  1.14118e+07
48  18  1.14135e+07
48  19  1.19583e+07
48  20  1.35922e+07
48  21  8.97099e+06
48  22  1.93632e+07
48  23  1.40987e+07
48  24  1.38701e+07
48  25  7.7093e+06
48  26  1.26183e+07
48  27  1.70711e+07
48  28  2.08274e+07
48  29  5.45142e+06
48  30  1.02188e+07
48  31  8.30185e+06
48  32  7.8105e+06
48  33  1.52791e+07
48  34  4.21954e+06
48  35  0
48  36  1.38661e+07
48  37  1.56106e+07
48  38  1.43519e+07
48  39  7.63204e+06
48  40  1.51886e+07
48  41  6.81824e+06
48  42  2.10145e+07
48  43  2.18065e+07
48  44  1.42141e+07
48  45  4.29774e+06
48  46  9.41605e+06
48  47  1.08074e+07
48  48  1.04786e+07
48  49  8.77077e+06
48  50  1.46116e+07
49  0  9.27471e+06
49  1  2.79784e+06
49  2  2.48463e+06
49  3  7.52958e+06
49  4  3.89343e+06
49  5  1.49062e+07
49  6  1.35042e+07
49  7  1.26841e+07
49  8  1.76191e+07
49  9  9.42497e+06
49  10  3.88145e+06
49  11  4.7478e+06
49  12  7.44638e+06
49  13  8.56292e+06
49  14  1.48228e+07
49  15  1.15762e+07
49  16  8.29645e+06
49  17  1.20936e+07
49  18  1.31814e+07
49  19  9.89739e+06
49  20  1.28001e+07
49  21  1.17745e+07
49  22  2.10099e+07
49  23  1.50252e+07
49  24  5.42594e+06
49  25  9.53849e+06
49  26  1.00886e+07
49  27  1.79923e+07
49  28  5.31798e+06
49  29  1.06764e+07
49  30  1.63197e+07
49  31  1.16113e+07
49  32  8.19647e+06
49  33  6.27319e+06
49  34  1.44606e+07
49  35  6.54916e+06
49  36  1.243e+07
49  37  1.19426e+07
49  38  6.95538e+06
49  39  9.2078e+06
49  40  1.79155e+07
49  41  6.1972e+06
49  42  1.83594e+07
49  43  1.4665e+07
49  44  1.5812e+07
49  45  1.35191e+07
49  46  1.13877e+07
49  47  2.00731e+07
49  48  7.15723e+06
49  49  1.52361e+07
49  50  1.20718e+07
50  0  1.36086e+07
50  1  6.44129e+06
50  2  1.17532e+07
50  3  6.5856e+06
50  4  7.48732e+06
50  5  5.67719e+06
50  6  1.6631e+07
50  7  9.92385e+06
50  8  1.35851e+07
50  9  9.50351e+06
50  10  1.78026e+07
50  11  1.65732e+07
50  12  8.30981e+06
50  13  1.12251e+07
50  14  0
50  15  4.58937e+06
50  16  6.19055e+06
50  17  1.59081e+07
50  18  1.33537e+07
50  19  8.90576e+06
50  20  6.57885e+06
50  21  8.38082e+06
50  22  1.70784e+07
50  23  2.0203e+07
50  24  9.75095e+06
50  25  8.92064e+06
50  26  1.36102e+07
50  27  1.6542e+07
50  28  1.72855e+07
50  29  1.17005e+07
50  30  1.19497e+07
50  31  1.63571e+07
50  32  8.19378e+06
50  33  1.28449e+07
50  34  1.13248e+07
50  35  9.15769e+06
50  36  1.36992e+07
50  37  9.10829e+06
50  38  5.94269e+06
50  39  5.72495e+06
50  40  1.18262e+07
50  41  1.62366e+07
50  42  2.00927e+07
50  43  1.45941e+07
50  44  1.0361e+07
50  45  1.59152e+07
50  46  1.97546e+07
50  47  1.1882e+07
50  48  1.55606e+07
50  49  2.02188e+07
50  50  1.06464e+07

