row  column  (images_8.edf S_K*images_8.edf Ar_K**2.3)
47  38  7.32122e+07
47  39  7.85858e+07
47  40  8.53583e+07
47  41  8.3811e+07
47  42  7.51267e+07
47  43  6.83928e+07
47  44  8.16019e+07
47  45  6.84905e+07
47  46  6.89855e+07
47  47  5.5756e+07
47  48  3.69685e+07
47  49  2.85535e+07
47  50  3.82714e+07
48  0  2.20177e+07
48  1  1.3334e+07
48  2  9.58042e+06
48  3  1.20102e+07
48  4  3.15237e+07
48  5  4.86845e+07
48  6  5.13357e+07
48  7  4.3245e+07
48  8  4.75254e+07
48  9  3.50746e+07
48  10  1.24983e+07
48  11  1.04779e+07
48  12  0
48  13  0
48  14  1.58954e+07
48  15  2.09198e+07
48  16  3.87686e+07
48  17  3.37862e+07
48  18  5.3166e+07
48  19  6.21451e+07
48  20  5.22845e+07
48  21  4.28765e+07
48  22  7.00372e+07
48  23  7.1154e+07
48  24  6.06364e+07
48  25  6.39867e+07
48  26  5.11434e+07
48  27  5.02494e+07
48  28  5.05573e+07
48  29  5.97603e+07
48  30  8.19365e+07
48  31  6.28218e+07
48  32  5.414e+07
48  33  4.71675e+07
48  34  5.11173e+07
48  35  4.18004e+07
48  36  5.12395e+07
48  37  7.22462e+07
48  38  5.54677e+07
48  39  6.39436e+07
48  40  8.78279e+07
48  41  9.27473e+07
48  42  9.65044e+07
48  43  8.75195e+07
48  44  7.20315e+07
48  45  7.90423e+07
48  46  6.60488e+07
48  47  5.81618e+07
48  48  4.59684e+07
48  49  5.04268e+07
48  50  3.99291e+07
49  0  2.2272e+07
49  1  1.42117e+07
49  2  1.41053e+07
49  3  1.83189e+07
49  4  4.63802e+07
49  5  5.92685e+07
49  6  3.68604e+07
49  7  4.48576e+07
49  8  4.04084e+07
49  9  2.72376e+07
49  10  1.94085e+07
49  11  9.19913e+06
49  12  0
49  13  0
49  14  1.70373e+07
49  15  3.99591e+07
49  16  6.27297e+07
49  17  4.74827e+07
49  18  6.2991e+07
49  19  5.24253e+07
49  20  5.60408e+07
49  21  5.65911e+07
49  22  7.74262e+07
49  23  7.32297e+07
49  24  6.96242e+07
49  25  6.20463e+07
49  26  5.20069e+07
49  27  5.98122e+07
49  28  6.28239e+07
49  29  6.7469e+07
49  30  7.54608e+07
49  31  6.75584e+07
49  32  6.42616e+07
49  33  6.6308e+07
49  34  5.85968e+07
49  35  4.86845e+07
49  36  4.39965e+07
49  37  5.73984e+07
49  38  6.83442e+07
49  39  6.80977e+07
49  40  9.65367e+07
49  41  8.10772e+07
49  42  8.54748e+07
49  43  7.80596e+07
49  44  7.38729e+07
49  45  6.92689e+07
49  46  4.90505e+07
49  47  5.75664e+07
49  48  4.66057e+07
49  49  3.36787e+07
49  50  3.74914e+07
50  0  1.58805e+07
50  1  1.40075e+07
50  2  0
50  3  2.4544e+07
50  4  3.42113e+07
50  5  3.71709e+07
50  6  4.04797e+07
50  7  3.79575e+07
50  8  3.27793e+07
50  9  2.89154e+07
50  10  1.26161e+07
50  11  9.55311e+06
50  12  1.16167e+07
50  13  1.39461e+07
50  14  1.71383e+07
50  15  5.52822e+07
50  16  5.75963e+07
50  17  5.36745e+07
50  18  5.1198e+07
50  19  5.30271e+07
50  20  5.66787e+07
50  21  6.80536e+07
50  22  6.33854e+07
50  23  6.57686e+07
50  24  6.20266e+07
50  25  5.69634e+07
50  26  6.12771e+07
50  27  5.83674e+07
50  28  5.56876e+07
50  29  6.32616e+07
50  30  5.63164e+07
50  31  5.0087e+07
50  32  7.51794e+07
50  33  5.40523e+07
50  34  5.2701e+07
50  35  6.12878e+07
50  36  5.67656e+07
50  37  6.41819e+07
50  38  6.60847e+07
50  39  7.94969e+07
50  40  9.01852e+07
50  41  9.55004e+07
50  42  8.23558e+07
50  43  7.7385e+07
50  44  8.0314e+07
50  45  7.56681e+07
50  46  6.64905e+07
50  47  4.99629e+07
50  48  4.76459e+07
50  49  4.22259e+07
50  50  3.82981e+07

