row  column  (images_12_23nov.edf Fe_K*images_12_23nov.edf Ar_K**2.3)
45  26  5.52425e+08
45  27  5.66131e+08
45  28  5.82843e+08
45  29  6.29296e+08
45  30  6.34436e+08
45  31  7.25303e+08
45  32  6.80337e+08
45  33  5.75793e+08
45  34  5.72406e+08
45  35  6.235e+08
45  36  6.48763e+08
45  37  6.41255e+08
45  38  6.2636e+08
45  39  6.3676e+08
45  40  8.59387e+08
45  41  7.97012e+08
45  42  8.39727e+08
45  43  1.01833e+09
45  44  2.03995e+09
45  45  2.60431e+09
45  46  1.25926e+09
45  47  7.39749e+08
45  48  7.97213e+08
45  49  1.10617e+09
45  50  7.89444e+08
46  0  7.11284e+08
46  1  6.46555e+08
46  2  1.01189e+09
46  3  7.5052e+08
46  4  7.98045e+08
46  5  7.81212e+08
46  6  7.06547e+08
46  7  6.85161e+08
46  8  9.35757e+08
46  9  6.03054e+08
46  10  6.60587e+08
46  11  5.30265e+08
46  12  6.57058e+08
46  13  5.90999e+08
46  14  5.32561e+08
46  15  7.29193e+08
46  16  5.4733e+08
46  17  6.39859e+08
46  18  5.62183e+08
46  19  6.969e+08
46  20  6.93594e+08
46  21  6.06999e+08
46  22  5.87445e+08
46  23  5.48195e+08
46  24  5.79186e+08
46  25  6.78914e+08
46  26  5.75631e+08
46  27  6.18301e+08
46  28  5.48603e+08
46  29  6.03309e+08
46  30  5.51908e+08
46  31  6.84455e+08
46  32  7.50715e+08
46  33  5.6824e+08
46  34  5.43808e+08
46  35  6.69566e+08
46  36  7.14466e+08
46  37  6.41656e+08
46  38  6.1865e+08
46  39  6.46805e+08
46  40  7.70565e+08
46  41  8.20549e+08
46  42  8.10529e+08
46  43  1.04227e+09
46  44  1.24953e+09
46  45  2.41846e+09
46  46  1.13068e+09
46  47  7.19533e+08
46  48  7.65528e+08
46  49  8.30437e+08
46  50  8.9296e+08
47  0  7.38406e+08
47  1  7.27504e+08
47  2  1.01855e+09
47  3  8.90875e+08
47  4  8.63176e+08
47  5  7.69778e+08
47  6  6.82978e+08
47  7  6.51091e+08
47  8  7.47974e+08
47  9  6.8304e+08
47  10  6.33707e+08
47  11  6.05516e+08
47  12  5.76135e+08
47  13  5.84642e+08
47  14  5.4532e+08
47  15  5.83797e+08
47  16  7.08027e+08
47  17  5.42876e+08
47  18  4.76044e+08
47  19  6.41821e+08
47  20  6.97801e+08
47  21  5.47803e+08
47  22  5.64851e+08
47  23  6.1589e+08
47  24  6.30591e+08
47  25  5.90642e+08
47  26  7.12199e+08
47  27  6.4045e+08
47  28  5.98489e+08
47  29  6.55288e+08
47  30  7.01326e+08
47  31  6.95672e+08
47  32  6.80152e+08
47  33  5.76203e+08
47  34  6.6403e+08
47  35  5.7583e+08
47  36  6.79867e+08
47  37  7.64604e+08
47  38  5.90803e+08
47  39  6.15033e+08
47  40  7.46942e+08
47  41  8.70001e+08
47  42  9.77682e+08
47  43  9.14776e+08
47  44  1.30547e+09
47  45  2.02966e+09
47  46  9.42918e+08
47  47  7.06811e+08
47  48  9.3659e+08
47  49  1.03334e+09
47  50  9.52958e+08
48  0  8.09505e+08
48  1  6.70188e+08
48  2  1.04723e+09
48  3  8.88297e+08
48  4  7.70778e+08
48  5  8.16745e+08
48  6  6.22542e+08
48  7  6.23636e+08
48  8  6.99565e+08
48  9  6.53959e+08
48  10  6.7182e+08
48  11  6.07495e+08
48  12  6.50706e+08
48  13  6.20248e+08
48  14  5.40348e+08
48  15  6.35614e+08
48  16  7.19388e+08
48  17  5.46131e+08
48  18  4.80995e+08
48  19  6.75232e+08
48  20  5.78943e+08
48  21  5.85081e+08
48  22  6.54277e+08
48  23  6.6341e+08
48  24  6.48092e+08
48  25  6.29614e+08
48  26  6.1885e+08
48  27  6.60578e+08
48  28  7.32323e+08
48  29  7.28197e+08
48  30  6.72463e+08
48  31  7.38075e+08
48  32  6.30788e+08
48  33  5.72615e+08
48  34  5.73061e+08
48  35  6.19041e+08
48  36  7.07062e+08
48  37  6.31649e+08
48  38  6.40593e+08
48  39  7.85171e+08
48  40  8.71503e+08
48  41  1.0045e+09
48  42  8.68078e+08
48  43  9.73553e+08
48  44  1.17365e+09
48  45  1.73307e+09
48  46  1.05005e+09
48  47  8.72134e+08
48  48  7.11045e+08
48  49  8.58836e+08
48  50  9.79635e+08
49  0  6.80803e+08
49  1  6.98003e+08
49  2  9.73432e+08
49  3  8.69156e+08
49  4  8.10763e+08
49  5  7.38306e+08
49  6  6.91392e+08
49  7  6.49881e+08
49  8  6.36654e+08
49  9  6.38231e+08
49  10  6.94461e+08
49  11  5.81525e+08
49  12  6.99145e+08
49  13  6.90652e+08
49  14  6.17993e+08
49  15  6.26508e+08
49  16  6.7438e+08
49  17  5.94538e+08
49  18  6.59014e+08
49  19  6.05212e+08
49  20  8.59631e+08
49  21  6.09056e+08
49  22  6.50158e+08
49  23  7.64602e+08
49  24  5.74946e+08
49  25  6.91651e+08
49  26  7.24411e+08
49  27  7.0461e+08
49  28  7.48134e+08
49  29  7.88905e+08
49  30  7.10154e+08
49  31  7.83961e+08
49  32  6.39222e+08
49  33  6.22064e+08
49  34  5.72716e+08
49  35  7.27009e+08
49  36  6.92265e+08
49  37  7.19325e+08
49  38  6.36234e+08
49  39  7.36981e+08
49  40  8.90875e+08
49  41  9.25632e+08
49  42  8.55605e+08
49  43  9.25519e+08
49  44  1.22932e+09
49  45  1.62511e+09
49  46  1.05878e+09
49  47  8.91076e+08
49  48  7.41711e+08
49  49  1.04483e+09
49  50  1.02445e+09
50  0  7.82076e+08
50  1  7.60961e+08
50  2  9.03925e+08
50  3  9.45934e+08
50  4  9.99835e+08
50  5  7.92578e+08
50  6  7.98178e+08
50  7  6.8832e+08
50  8  7.04355e+08
50  9  7.69235e+08
50  10  7.60191e+08
50  11  6.58903e+08
50  12  6.25565e+08
50  13  6.62512e+08
50  14  5.9741e+08
50  15  6.24849e+08
50  16  6.52539e+08
50  17  7.15493e+08
50  18  5.89241e+08
50  19  6.39898e+08
50  20  7.88852e+08
50  21  7.43738e+08
50  22  6.0048e+08
50  23  6.9192e+08
50  24  7.43567e+08
50  25  6.65419e+08
50  26  7.36504e+08
50  27  6.7211e+08
50  28  6.90126e+08
50  29  7.50816e+08
50  30  7.80673e+08
50  31  7.27669e+08
50  32  7.2523e+08
50  33  6.14391e+08
50  34  6.21639e+08
50  35  6.83027e+08
50  36  6.97291e+08
50  37  7.71591e+08
50  38  6.11645e+08
50  39  7.72495e+08
50  40  8.72833e+08
50  41  9.33809e+08
50  42  7.76669e+08
50  43  8.6521e+08
50  44  1.07116e+09
50  45  1.6604e+09
50  46  1.1075e+09
50  47  8.59268e+08
50  48  7.97796e+08
50  49  9.37136e+08
50  50  1.1397e+09

