row  column  (images_15_227.edf K-K*images_15_227.edf Ar-K**2.3)
31  41  1.70349e+07
31  42  0
31  43  9.73411e+06
31  44  0
31  45  0
31  46  2.62279e+07
31  47  1.40204e+07
31  48  2.91866e+07
31  49  2.85865e+07
31  50  1.00168e+07
31  51  2.03459e+07
31  52  2.08843e+07
31  53  0
31  54  2.04515e+07
31  55  0
31  56  0
31  57  1.09667e+07
31  58  1.86063e+07
31  59  0
31  60  0
31  61  0
31  62  0
31  63  0
31  64  7.73562e+06
31  65  0
31  66  0
31  67  0
31  68  0
31  69  1.40458e+07
31  70  7.42505e+06
31  71  0
31  72  1.53448e+07
31  73  1.67706e+07
31  74  1.29975e+07
31  75  1.23073e+07
31  76  0
31  77  1.99257e+07
31  78  0
31  79  2.45369e+07
31  80  0
31  81  0
31  82  0
31  83  1.79998e+07
31  84  1.35116e+07
31  85  1.07959e+07
31  86  1.04188e+07
31  87  0
31  88  0
31  89  0
31  90  0
31  91  1.76494e+07
31  92  1.1051e+07
31  93  0
31  94  0
31  95  0
31  96  0
31  97  0
31  98  0
31  99  0
31  100  0
32  0  9.20996e+06
32  1  8.93544e+06
32  2  1.32914e+07
32  3  1.50538e+07
32  4  0
32  5  1.45698e+07
32  6  0
32  7  1.73559e+07
32  8  1.35267e+07
32  9  2.08472e+07
32  10  1.4731e+07
32  11  0
32  12  0
32  13  8.10821e+06
32  14  1.78229e+07
32  15  0
32  16  1.19057e+07
32  17  1.40869e+07
32  18  0
32  19  9.78192e+06
32  20  8.49574e+06
32  21  2.70331e+07
32  22  9.81223e+06
32  23  1.0263e+07
32  24  3.07911e+07
32  25  9.01336e+06
32  26  1.37718e+07
32  27  9.14861e+06
32  28  2.38781e+07
32  29  1.48334e+07
32  30  1.1796e+07
32  31  6.54174e+06
32  32  1.57139e+07
32  33  8.66771e+06
32  34  2.1627e+07
32  35  1.36962e+07
32  36  9.62719e+06
32  37  1.24928e+07
32  38  2.11095e+07
32  39  1.87743e+07
32  40  0
32  41  1.67213e+07
32  42  1.30723e+07
32  43  0
32  44  1.97179e+07
32  45  2.3959e+07
32  46  0
32  47  1.17814e+07
32  48  2.05898e+07
32  49  3.90464e+07
32  50  1.58471e+07
32  51  2.19074e+07
32  52  1.18453e+07
32  53  1.44187e+07
32  54  1.2246e+07
32  55  2.25858e+07
32  56  2.38333e+07
32  57  1.0705e+07
32  58  0
32  59  9.26803e+06
32  60  0
32  61  0
32  62  0
32  63  0
32  64  0
32  65  0
32  66  0
32  67  1.7172e+07
32  68  0
32  69  0
32  70  0
32  71  0
32  72  1.50973e+07
32  73  1.63607e+07
32  74  0
32  75  1.84943e+07
32  76  1.64648e+07
32  77  2.18311e+07
32  78  1.70102e+07
32  79  1.68722e+07
32  80  3.20632e+07
32  81  0
32  82  1.08211e+07
32  83  1.88927e+07
32  84  0
32  85  1.69361e+07
32  86  2.32066e+07
32  87  0
32  88  0
32  89  0
32  90  0
32  91  0
32  92  0
32  93  1.14632e+07
32  94  0
32  95  0
32  96  1.04532e+07
32  97  0
32  98  0
32  99  0
32  100  1.15262e+07
33  0  1.12401e+07
33  1  2.14557e+07
33  2  1.81967e+07
33  3  0
33  4  8.41935e+06
33  5  1.54946e+07
33  6  1.23279e+07
33  7  4.64481e+06
33  8  1.70011e+07
33  9  0
33  10  0
33  11  0
33  12  1.72275e+07
33  13  1.97206e+07
33  14  0
33  15  0
33  16  1.21397e+07
33  17  8.94964e+06
33  18  1.32134e+07
33  19  1.45126e+07
33  20  1.32283e+07
33  21  1.26027e+07
33  22  1.29747e+07
33  23  1.63425e+07
33  24  1.68583e+07
33  25  1.73721e+07
33  26  9.17854e+06
33  27  2.04499e+07
33  28  1.209e+07
33  29  2.32125e+07
33  30  1.67834e+07
33  31  8.17198e+06
33  32  0
33  33  1.92961e+07
33  34  1.44303e+07
33  35  1.51209e+07
33  36  1.48413e+07
33  37  2.41264e+07
33  38  2.22697e+07
33  39  1.33219e+07
33  40  0
33  41  1.12461e+07
33  42  0
33  43  0
33  44  2.60147e+07
33  45  1.38336e+07
33  46  2.0836e+07
33  47  2.00011e+07
33  48  3.29122e+07
33  49  1.79441e+07
33  50  1.67006e+07
33  51  2.13666e+07
33  52  1.56162e+07
33  53  9.44531e+06
33  54  0
33  55  1.53813e+07
33  56  2.44043e+07
33  57  7.27637e+06
33  58  0
33  59  0
33  60  1.0439e+07
33  61  1.6503e+07
33  62  0
33  63  0
33  64  0
33  65  0
33  66  0
33  67  0
33  68  0
33  69  0
33  70  0
33  71  0
33  72  0
33  73  8.85563e+06
33  74  0
33  75  1.24775e+07
33  76  1.36269e+07
33  77  1.40316e+07
33  78  0
33  79  3.22401e+07
33  80  2.26517e+07
33  81  1.83073e+07
33  82  1.25421e+07
33  83  2.31666e+07
33  84  0
33  85  1.1137e+07
33  86  2.92905e+07
33  87  2.66328e+07
33  88  0
33  89  1.66519e+07
33  90  1.54826e+07
33  91  0
33  92  0
33  93  0
33  94  1.73807e+07
33  95  0
33  96  0
33  97  0
33  98  0
33  99  0
33  100  0
34  0  1.32597e+07
34  1  1.8406e+07
34  2  1.13749e+07
34  3  0
34  4  1.57347e+07
34  5  1.29717e+07
34  6  0
34  7  0
34  8  0
34  9  0
34  10  2.1505e+07
34  11  1.36879e+07
34  12  0
34  13  1.18201e+07
34  14  0
34  15  1.77222e+07
34  16  1.17308e+07
34  17  1.26361e+07
34  18  0
34  19  1.36986e+07
34  20  9.21647e+06
34  21  1.38555e+07
34  22  1.75399e+07
34  23  2.1783e+07
34  24  6.79411e+06
34  25  0
34  26  2.22696e+07
34  27  2.27476e+07
34  28  1.23464e+07
34  29  0
34  30  1.09561e+07
34  31  3.28801e+07
34  32  8.93721e+06
34  33  0
34  34  2.31134e+07
34  35  2.56412e+07
34  36  1.86926e+07
34  37  3.41753e+07
34  38  3.95643e+07
34  39  7.70571e+06
34  40  0
34  41  2.93167e+07
34  42  1.29119e+07
34  43  1.55869e+07
34  44  1.45952e+07
34  45  9.02758e+06
34  46  2.66554e+07
34  47  2.81506e+07
34  48  1.12308e+07
34  49  3.08309e+07
34  50  0
34  51  1.18359e+07
34  52  2.07819e+07
34  53  0
34  54  9.8355e+06
34  55  1.54154e+07
34  56  0
34  57  1.47493e+07
34  58  0
34  59  0
34  60  0
34  61  1.01783e+07
34  62  0
34  63  0
34  64  0
34  65  0
34  66  0
34  67  0
34  68  0
34  69  0
34  70  1.10194e+07
34  71  0
34  72  1.65094e+07
34  73  1.92776e+07
34  74  0
34  75  0
34  76  1.96342e+07
34  77  0
34  78  1.27312e+07
34  79  1.84874e+07
34  80  2.80304e+07
34  81  2.40977e+07
34  82  1.70226e+07
34  83  0
34  84  0
34  85  1.36424e+07
34  86  0
34  87  0
34  88  1.98098e+07
34  89  0
34  90  0
34  91  1.20382e+07
34  92  1.6875e+07
34  93  1.28377e+07
34  94  0
34  95  0
34  96  0
34  97  0
34  98  0
34  99  0
34  100  0
35  0  0
35  1  0
35  2  2.14596e+07
35  3  2.63234e+07
35  4  9.01846e+06
35  5  0
35  6  1.08877e+07
35  7  0
35  8  0
35  9  1.46337e+07
35  10  0
35  11  0
35  12  0
35  13  1.55648e+07
35  14  0
35  15  1.51315e+07
35  16  0
35  17  2.35586e+07
35  18  1.42696e+07
35  19  0
35  20  0
35  21  9.34392e+06
35  22  0
35  23  1.0916e+07
35  24  2.34234e+07
35  25  1.4332e+07
35  26  2.05775e+07
35  27  1.70426e+07
35  28  0
35  29  1.6053e+07
35  30  0
35  31  3.22988e+07
35  32  0
35  33  8.88078e+06
35  34  0
35  35  1.79625e+07
35  36  1.86384e+07
35  37  3.53992e+07
35  38  1.42524e+07
35  39  1.99901e+07
35  40  2.32711e+07
35  41  1.81105e+07
35  42  0
35  43  1.68319e+07
35  44  1.62897e+07
35  45  2.82145e+07
35  46  1.75287e+07
35  47  1.77939e+07
35  48  2.18604e+07
35  49  1.29586e+07
35  50  1.45153e+07
35  51  1.24495e+07
35  52  1.62626e+07
35  53  1.00272e+07
35  54  2.03054e+07
35  55  1.45213e+07
35  56  0
35  57  7.86619e+06
35  58  0
35  59  0
35  60  0
35  61  0
35  62  0
35  63  1.02167e+07
35  64  0
35  65  6.91906e+06
35  66  0
35  67  0
35  68  0
35  69  0
35  70  0
35  71  1.04809e+07
35  72  1.16957e+07
35  73  1.87196e+07
35  74  2.14335e+07
35  75  2.08352e+07
35  76  1.96369e+07
35  77  0
35  78  3.30094e+07
35  79  2.88949e+07
35  80  2.47124e+07
35  81  1.77582e+07
35  82  1.25875e+07
35  83  0
35  84  1.46659e+07
35  85  1.94922e+07
35  86  3.50121e+07
35  87  1.85955e+07
35  88  0
35  89  0
35  90  1.40903e+07
35  91  0
35  92  0
35  93  2.52449e+07
35  94  0
35  95  0
35  96  0
35  97  0
35  98  0
35  99  1.85324e+07
35  100  0
36  0  4.46549e+06
36  1  1.48115e+07
36  2  0
36  3  1.71597e+07
36  4  0
36  5  0
36  6  2.43463e+07
36  7  9.54607e+06
36  8  9.54747e+06
36  9  1.22672e+07
36  10  0
36  11  2.16124e+07
36  12  0
36  13  0
36  14  1.20822e+07
36  15  0
36  16  0
36  17  1.08894e+07
36  18  2.21385e+07
36  19  1.17163e+07
36  20  1.35083e+07
36  21  1.17205e+07
36  22  1.62477e+07
36  23  2.4613e+07
36  24  1.55516e+07
36  25  1.54712e+07
36  26  9.1834e+06
36  27  1.67505e+07
36  28  2.74925e+07
36  29  1.38957e+07
36  30  2.25899e+07
36  31  1.08697e+07
36  32  7.54441e+06
36  33  2.73881e+07
36  34  0
36  35  2.21554e+07
36  36  1.30555e+07
36  37  2.03227e+07
36  38  3.77487e+07
36  39  0
36  40  1.11107e+07
36  41  8.15097e+06
36  42  8.8322e+06
36  43  2.05305e+07
36  44  2.11476e+07
36  45  0
36  46  1.42982e+07
36  47  2.26701e+07
36  48  1.93185e+07
36  49  2.16686e+07
36  50  2.19073e+07
36  51  9.90511e+06
36  52  1.5593e+07
36  53  2.41004e+07
36  54  2.10931e+07
36  55  2.52074e+07
36  56  1.48534e+07
36  57  8.7212e+06
36  58  8.17466e+06
36  59  0
36  60  0
36  61  0
36  62  0
36  63  0
36  64  0
36  65  6.81914e+06
36  66  7.8297e+06
36  67  0
36  68  0
36  69  2.12963e+07
36  70  8.08377e+06
36  71  0
36  72  3.02239e+07
36  73  1.28017e+07
36  74  2.06204e+07
36  75  1.53803e+07
36  76  0
36  77  0
36  78  0
36  79  2.31205e+07
36  80  0
36  81  1.97405e+07
36  82  2.39052e+07
36  83  1.30877e+07
36  84  0
36  85  2.91475e+07
36  86  2.47918e+07
36  87  2.16816e+07
36  88  0
36  89  1.73198e+07
36  90  0
36  91  0
36  92  1.91745e+07
36  93  0
36  94  0
36  95  0
36  96  0
36  97  0
36  98  0
36  99  0
36  100  0
37  0  9.67584e+06
37  1  508790
37  2  0
37  3  0
37  4  8.73062e+06
37  5  7.554e+06
37  6  0
37  7  0
37  8  1.40213e+07
37  9  0
37  10  2.73879e+07
37  11  1.51995e+07
37  12  0
37  13  0
37  14  2.23203e+07
37  15  0
37  16  0
37  17  0
37  18  2.21258e+07
37  19  2.31212e+07
37  20  1.84646e+07
37  21  2.30795e+07
37  22  9.72105e+06
37  23  1.47322e+07
37  24  2.53095e+07
37  25  1.19442e+07
37  26  0
37  27  8.62607e+06
37  28  8.79221e+06
37  29  2.74663e+07
37  30  2.3222e+07
37  31  1.05084e+07
37  32  1.78736e+07
37  33  1.07782e+07
37  34  3.62413e+07
37  35  1.39868e+07
37  36  2.07779e+07
37  37  1.41285e+07
37  38  2.03259e+07
37  39  3.19328e+07
37  40  0
37  41  1.38205e+07
37  42  2.20219e+07
37  43  1.45635e+07
37  44  0
37  45  1.09529e+07
37  46  2.72179e+07
37  47  2.61228e+07
37  48  1.48881e+07
37  49  2.43741e+07
37  50  1.35603e+07
37  51  1.73204e+07
37  52  0
37  53  1.69975e+07
37  54  8.90367e+06
37  55  0
37  56  1.90504e+07
37  57  0
37  58  0
37  59  0
37  60  0
37  61  0
37  62  0
37  63  0
37  64  0
37  65  1.83305e+07
37  66  0
37  67  0
37  68  0
37  69  0
37  70  0
37  71  1.02204e+07
37  72  0
37  73  3.78474e+07
37  74  2.7197e+07
37  75  0
37  76  0
37  77  0
37  78  0
37  79  2.97924e+07
37  80  2.15153e+07
37  81  0
37  82  2.17969e+07
37  83  1.58626e+07
37  84  0
37  85  2.59284e+07
37  86  3.10926e+07
37  87  0
37  88  0
37  89  0
37  90  0
37  91  0
37  92  0
37  93  0
37  94  1.1938e+07
37  95  0
37  96  0
37  97  0
37  98  0
37  99  0
37  100  1.34485e+07
38  0  1.37655e+07
38  1  919419
38  2  1.30584e+07
38  3  0
38  4  2.47969e+07
38  5  9.1773e+06
38  6  1.82197e+07
38  7  4.04215e+06
38  8  7.98328e+06
38  9  1.59664e+07
38  10  0
38  11  1.35301e+07
38  12  1.03403e+07
38  13  2.31095e+07
38  14  0
38  15  0
38  16  2.24028e+07
38  17  8.2437e+06
38  18  1.03145e+07
38  19  0
38  20  0
38  21  2.10223e+07
38  22  2.47311e+07
38  23  1.38378e+07
38  24  0
38  25  1.15103e+07
38  26  1.26278e+07
38  27  1.18949e+07
38  28  0
38  29  1.72916e+07
38  30  1.52591e+07
38  31  9.47188e+06
38  32  2.10131e+07
38  33  0
38  34  1.26945e+07
38  35  0
38  36  0
38  37  0
38  38  2.08539e+07
38  39  0
38  40  8.34878e+06
38  41  1.13055e+07
38  42  1.38436e+07
38  43  1.23947e+07
38  44  1.45943e+07
38  45  1.46281e+07
38  46  9.36632e+06
38  47  2.40874e+07
38  48  2.40226e+07
38  49  1.85358e+07
38  50  1.38379e+07
38  51  0
38  52  0
38  53  2.00006e+07
38  54  0
38  55  2.96836e+07
38  56  2.19286e+07
38  57  8.34262e+06
38  58  9.71991e+06
38  59  0
38  60  0
38  61  0
38  62  0
38  63  0
38  64  6.34012e+06
38  65  1.23338e+07
38  66  0
38  67  0
38  68  0
38  69  1.53403e+07
38  70  0
38  71  0
38  72  0
38  73  0
38  74  2.52356e+07
38  75  0
38  76  1.22499e+07
38  77  0
38  78  2.26609e+07
38  79  2.50953e+07
38  80  3.14269e+07
38  81  9.76521e+06
38  82  1.93975e+07
38  83  1.53348e+07
38  84  0
38  85  2.56338e+07
38  86  0
38  87  0
38  88  0
38  89  1.07168e+07
38  90  1.65023e+07
38  91  0
38  92  1.5176e+07
38  93  0
38  94  1.52332e+07
38  95  0
38  96  0
38  97  1.20505e+07
38  98  0
38  99  0
38  100  1.71327e+07
39  0  0
39  1  1.44389e+07
39  2  8.85047e+06
39  3  0
39  4  1.14595e+07
39  5  1.77695e+07
39  6  1.11081e+07
39  7  1.76942e+07
39  8  0
39  9  1.79714e+07
39  10  1.25295e+07
39  11  0
39  12  7.18663e+06
39  13  1.61705e+07
39  14  3.64208e+06
39  15  8.84064e+06
39  16  2.17008e+07
39  17  0
39  18  0
39  19  3.45255e+06
39  20  1.65972e+07
39  21  0
39  22  1.79535e+07
39  23  2.02416e+07
39  24  1.35292e+07
39  25  2.21404e+07
39  26  1.20748e+07
39  27  2.31113e+07
39  28  0
39  29  2.10701e+07
39  30  1.27338e+07
39  31  1.99057e+07
39  32  1.02986e+07
39  33  1.95506e+07
39  34  0
39  35  1.96632e+07
39  36  2.80498e+07
39  37  1.22823e+07
39  38  1.94721e+07
39  39  2.81945e+07
39  40  1.57574e+07
39  41  2.4088e+07
39  42  1.20311e+07
39  43  3.24227e+07
39  44  2.97042e+07
39  45  1.19124e+07
39  46  2.80476e+07
39  47  3.74344e+07
39  48  1.80104e+07
39  49  2.44685e+07
39  50  1.11967e+07
39  51  1.1587e+07
39  52  3.18545e+07
39  53  3.00737e+07
39  54  1.40438e+07
39  55  1.99977e+07
39  56  1.17163e+07
39  57  0
39  58  0
39  59  0
39  60  0
39  61  0
39  62  1.13818e+07
39  63  0
39  64  0
39  65  1.14474e+07
39  66  0
39  67  0
39  68  0
39  69  0
39  70  0
39  71  0
39  72  1.45231e+07
39  73  0
39  74  1.23838e+07
39  75  0
39  76  0
39  77  2.08484e+07
39  78  2.04478e+07
39  79  2.69495e+07
39  80  3.07532e+07
39  81  3.10695e+07
39  82  1.14987e+07
39  83  0
39  84  1.40385e+07
39  85  0
39  86  2.17135e+07
39  87  0
39  88  0
39  89  0
39  90  0
39  91  1.56892e+07
39  92  0
39  93  0
39  94  2.0092e+07
39  95  0
39  96  0
39  97  0
39  98  0
39  99  0
39  100  0
40  0  1.71042e+07
40  1  1.95648e+07
40  2  8.8435e+06
40  3  7.85069e+06
40  4  1.67875e+07
40  5  0
40  6  0
40  7  0
40  8  0
40  9  2.80222e+07
40  10  1.0794e+07
40  11  9.76332e+06
40  12  1.86744e+07
40  13  1.14182e+07
40  14  1.06879e+07
40  15  0
40  16  2.13103e+07
40  17  1.66999e+07
40  18  2.41491e+07
40  19  9.35244e+06
40  20  1.67284e+07
40  21  2.34907e+07
40  22  2.61039e+07
40  23  2.42728e+06
40  24  1.12728e+07
40  25  0
40  26  1.06703e+07
40  27  3.37357e+07
40  28  2.16397e+07
40  29  8.59394e+06
40  30  1.32255e+07
40  31  1.26053e+07
40  32  1.59714e+07
40  33  0
40  34  3.08306e+07
40  35  9.46197e+06
40  36  2.60061e+07
40  37  1.95864e+07
40  38  2.35535e+07
40  39  2.06639e+07
40  40  9.72864e+06
40  41  2.15315e+07
40  42  0
40  43  9.4792e+06
40  44  2.2268e+07
40  45  2.26134e+07
40  46  0
40  47  3.67061e+07
40  48  2.83604e+07
40  49  3.21056e+07
40  50  2.36628e+07
40  51  2.67315e+07
40  52  1.70276e+07
40  53  1.09566e+07
40  54  2.66653e+07
40  55  1.39192e+07
40  56  2.09524e+07
40  57  1.16839e+07
40  58  1.06444e+07
40  59  1.29913e+07
40  60  0
40  61  0
40  62  0
40  63  0
40  64  0
40  65  0
40  66  8.64017e+06
40  67  0
40  68  1.52686e+07
40  69  7.74294e+06
40  70  1.00666e+07
40  71  1.05503e+07
40  72  1.56561e+07
40  73  1.39262e+07
40  74  0
40  75  1.71039e+07
40  76  0
40  77  2.01213e+07
40  78  2.10046e+07
40  79  2.49098e+07
40  80  2.28674e+07
40  81  1.95342e+07
40  82  1.80396e+07
40  83  1.34944e+07
40  84  1.95824e+07
40  85  1.5766e+07
40  86  1.50529e+07
40  87  0
40  88  0
40  89  2.2074e+07
40  90  0
40  91  0
40  92  1.81421e+07
40  93  0
40  94  0
40  95  1.66281e+07
40  96  0
40  97  0
40  98  1.40836e+07
40  99  0
40  100  0
41  0  1.01771e+07
41  1  1.89088e+07
41  2  1.21455e+07
41  3  8.82053e+06
41  4  9.80811e+06
41  5  0
41  6  1.46216e+07
41  7  1.70916e+07
41  8  1.66035e+07
41  9  3.06508e+07
41  10  1.05093e+07
41  11  0
41  12  0
41  13  2.09989e+07
41  14  9.15766e+06
41  15  0
41  16  0
41  17  2.21108e+07
41  18  1.13099e+07
41  19  1.66532e+07
41  20  8.45662e+06
41  21  2.51972e+07
41  22  1.59534e+07
41  23  1.27061e+07
41  24  1.31838e+07
41  25  0
41  26  0
41  27  3.40049e+07
41  28  1.77601e+07
41  29  1.46999e+07
41  30  3.44397e+07
41  31  1.86649e+07
41  32  0
41  33  2.57511e+07
41  34  0
41  35  1.08393e+07
41  36  1.48887e+07
41  37  9.64424e+06
41  38  2.26848e+07
41  39  1.55146e+07
41  40  1.02059e+07
41  41  2.62767e+07
41  42  2.16266e+07
41  43  0
41  44  1.12628e+07
41  45  3.24698e+07
41  46  1.95582e+07
41  47  2.90883e+07
41  48  1.47264e+07
41  49  2.30574e+07
41  50  1.61821e+07
41  51  1.68854e+07
41  52  2.23961e+07
41  53  1.45674e+07
41  54  1.4298e+07
41  55  0
41  56  1.02836e+07
41  57  1.96502e+07
41  58  1.93407e+07
41  59  0
41  60  0
41  61  0
41  62  0
41  63  0
41  64  0
41  65  0
41  66  0
41  67  0
41  68  9.91981e+06
41  69  0
41  70  1.00369e+07
41  71  0
41  72  0
41  73  1.44091e+07
41  74  1.82789e+07
41  75  0
41  76  1.05125e+07
41  77  0
41  78  3.13608e+07
41  79  1.59238e+07
41  80  0
41  81  1.69554e+07
41  82  1.66312e+07
41  83  2.36396e+07
41  84  0
41  85  2.31003e+07
41  86  3.10435e+07
41  87  0
41  88  0
41  89  0
41  90  0
41  91  0
41  92  9.83866e+06
41  93  1.0094e+07
41  94  0
41  95  0
41  96  0
41  97  0
41  98  1.69121e+07
41  99  0
41  100  0
42  0  0
42  1  1.67997e+07
42  2  0
42  3  8.21199e+06
42  4  1.76588e+07
42  5  2.49077e+07
42  6  1.10394e+07
42  7  1.5923e+07
42  8  0
42  9  2.92256e+07
42  10  0
42  11  0
42  12  1.14541e+07
42  13  0
42  14  1.18688e+07
42  15  0
42  16  1.20109e+07
42  17  1.39712e+07
42  18  2.68738e+07
42  19  1.41908e+07
42  20  1.45609e+07
42  21  0
42  22  3.7521e+07
42  23  1.38867e+07
42  24  2.09867e+07
42  25  0
42  26  1.27156e+07
42  27  1.59809e+07
42  28  2.19016e+07
42  29  0
42  30  0
42  31  2.93378e+07
42  32  2.05249e+07
42  33  2.46839e+07
42  34  1.41413e+07
42  35  0
42  36  1.87225e+07
42  37  3.19063e+07
42  38  0
42  39  2.57574e+07
42  40  2.15714e+07
42  41  2.27579e+07
42  42  3.36899e+07
42  43  1.53188e+07
42  44  2.72051e+07
42  45  0
42  46  1.93317e+07
42  47  2.75846e+07
42  48  0
42  49  1.71427e+07
42  50  1.71427e+07
42  51  1.86143e+07
42  52  1.44661e+07
42  53  0
42  54  2.75181e+07
42  55  3.08681e+07
42  56  1.41905e+07
42  57  1.19847e+07
42  58  0
42  59  0
42  60  5.93784e+06
42  61  0
42  62  0
42  63  0
42  64  0
42  65  0
42  66  0
42  67  0
42  68  0
42  69  1.92963e+07
42  70  0
42  71  1.37454e+07
42  72  0
42  73  3.73698e+07
42  74  0
42  75  1.12286e+07
42  76  1.22987e+07
42  77  0
42  78  1.36436e+07
42  79  2.04272e+07
42  80  1.00377e+07
42  81  1.87216e+07
42  82  1.37347e+07
42  83  1.276e+07
42  84  0
42  85  0
42  86  1.01002e+07
42  87  1.72175e+07
42  88  0
42  89  1.64542e+07
42  90  0
42  91  0
42  92  8.05839e+06
42  93  1.99994e+07
42  94  1.72341e+07
42  95  0
42  96  0
42  97  0
42  98  0
42  99  0
42  100  0
43  0  1.93847e+07
43  1  2.01332e+07
43  2  9.93919e+06
43  3  0
43  4  2.17811e+07
43  5  2.12801e+07
43  6  2.18424e+07
43  7  0
43  8  1.44792e+07
43  9  1.13275e+07
43  10  2.80135e+07
43  11  1.60126e+07
43  12  1.77225e+07
43  13  1.83135e+07
43  14  1.69707e+07
43  15  0
43  16  1.37929e+07
43  17  1.62198e+07
43  18  0
43  19  1.5476e+07
43  20  1.83014e+07
43  21  1.46113e+07
43  22  1.34939e+07
43  23  1.65973e+07
43  24  2.08661e+07
43  25  1.61061e+07
43  26  1.84023e+07
43  27  1.26865e+07
43  28  1.34563e+07
43  29  1.56746e+07
43  30  0
43  31  0
43  32  1.65794e+07
43  33  1.28006e+07
43  34  1.62214e+07
43  35  2.88944e+07
43  36  1.63862e+07
43  37  2.43621e+07
43  38  1.47733e+07
43  39  3.79293e+07
43  40  2.13203e+07
43  41  1.99596e+07
43  42  1.00809e+07
43  43  2.13214e+07
43  44  2.98743e+07
43  45  1.40802e+07
43  46  0
43  47  2.85708e+07
43  48  1.47962e+07
43  49  2.42018e+07
43  50  9.44714e+06
43  51  1.32586e+07
43  52  2.6081e+07
43  53  2.65914e+07
43  54  7.48001e+06
43  55  2.78291e+07
43  56  0
43  57  2.90351e+07
43  58  0
43  59  0
43  60  1.60568e+07
43  61  0
43  62  0
43  63  1.38003e+07
43  64  0
43  65  0
43  66  0
43  67  0
43  68  0
43  69  0
43  70  0
43  71  1.29507e+07
43  72  0
43  73  0
43  74  0
43  75  1.07623e+07
43  76  2.18803e+07
43  77  0
43  78  1.74189e+07
43  79  2.32232e+07
43  80  2.22592e+07
43  81  2.6132e+07
43  82  0
43  83  1.53342e+07
43  84  1.12884e+07
43  85  2.13368e+07
43  86  2.31782e+07
43  87  0
43  88  0
43  89  0
43  90  1.09684e+07
43  91  0
43  92  1.58227e+07
43  93  2.40135e+07
43  94  0
43  95  2.28086e+07
43  96  0
43  97  0
43  98  1.27355e+07
43  99  0
43  100  0
44  0  1.97989e+07
44  1  1.48446e+07
44  2  0
44  3  1.42369e+07
44  4  0
44  5  0
44  6  1.66744e+07
44  7  0
44  8  1.24497e+07
44  9  9.10247e+06
44  10  1.37432e+07
44  11  2.41823e+07
44  12  2.57598e+07
44  13  7.91032e+06
44  14  2.39361e+07
44  15  1.21893e+07
44  16  1.12889e+07
44  17  1.39376e+07
44  18  2.03671e+07
44  19  1.8493e+07
44  20  0
44  21  0
44  22  1.1034e+07
44  23  1.98478e+07
44  24  9.80684e+06
44  25  2.09844e+07
44  26  1.11908e+07
44  27  1.93564e+07
44  28  2.02044e+07
44  29  1.88135e+07
44  30  0
44  31  0
44  32  1.2222e+07
44  33  1.5026e+07
44  34  2.13055e+07
44  35  1.82838e+07
44  36  1.87364e+07
44  37  0
44  38  2.0142e+07
44  39  2.6353e+07
44  40  2.0113e+07
44  41  2.21756e+07
44  42  2.48766e+07
44  43  0
44  44  1.70117e+07
44  45  9.86125e+06
44  46  2.08102e+07
44  47  2.56103e+07
44  48  1.19092e+07
44  49  2.15635e+07
44  50  1.78315e+07
44  51  3.72651e+07
44  52  1.90955e+07
44  53  1.48404e+07
44  54  1.69301e+07
44  55  2.57953e+07
44  56  0
44  57  1.21146e+07
44  58  1.69119e+07
44  59  8.47832e+06
44  60  0
44  61  1.89262e+07
44  62  0
44  63  5.15321e+06
44  64  0
44  65  0
44  66  0
44  67  0
44  68  0
44  69  0
44  70  0
44  71  0
44  72  0
44  73  0
44  74  2.50394e+07
44  75  2.46987e+07
44  76  0
44  77  9.365e+06
44  78  1.77392e+07
44  79  1.20451e+07
44  80  1.80728e+07
44  81  0
44  82  1.49235e+07
44  83  0
44  84  1.12638e+07
44  85  3.05315e+07
44  86  0
44  87  2.03756e+07
44  88  1.85766e+07
44  89  0
44  90  0
44  91  0
44  92  0
44  93  0
44  94  0
44  95  0
44  96  0
44  97  0
44  98  0
44  99  0
44  100  1.10186e+07
45  0  1.48572e+07
45  1  0
45  2  1.08983e+07
45  3  1.57665e+07
45  4  0
45  5  1.67104e+07
45  6  2.735e+07
45  7  0
45  8  1.35356e+07
45  9  2.90488e+07
45  10  1.59712e+07
45  11  1.5149e+07
45  12  9.57313e+06
45  13  1.06749e+07
45  14  1.65196e+07
45  15  9.99926e+06
45  16  2.35389e+07
45  17  2.22937e+07
45  18  7.51656e+06
45  19  1.00479e+07
45  20  3.31386e+07
45  21  2.02239e+07
45  22  1.77905e+07
45  23  0
45  24  2.25653e+07
45  25  2.33126e+07
45  26  1.41848e+07
45  27  1.76758e+07
45  28  1.82726e+07
45  29  7.5273e+06
45  30  1.24941e+07
45  31  1.32933e+07
45  32  1.43669e+07
45  33  0
45  34  0
45  35  1.07082e+07
45  36  8.89542e+06
45  37  2.15522e+07
45  38  2.37206e+07
45  39  8.56646e+06
45  40  2.49558e+07
45  41  1.02817e+07
45  42  1.67755e+07
45  43  1.4437e+07
45  44  2.36825e+07
45  45  0
45  46  2.98914e+07
45  47  3.83465e+07
45  48  1.65396e+07
45  49  0
45  50  3.21595e+07
45  51  9.97775e+06
45  52  1.04066e+07
45  53  2.18656e+07
45  54  0
45  55  2.02457e+07
45  56  1.46987e+07
45  57  0
45  58  1.62281e+07
45  59  0
45  60  0
45  61  1.35084e+07
45  62  0
