row  column  (images_6a.edf K-K*images_6a.edf Ar-K**2.3)
50  81  1.88439e+07
50  82  0
50  83  2.26029e+07
50  84  3.2292e+07
50  85  2.19962e+07
50  86  3.80976e+06
50  87  1.43484e+07
50  88  258689
50  89  2.04195e+07
50  90  8.17348e+06
50  91  2.71578e+07
50  92  1.77648e+07
50  93  8.93724e+06
50  94  7.76902e+06
50  95  1.18636e+07
50  96  7.7002e+06
50  97  3.91581e+06
50  98  2.25837e+06
50  99  1.20363e+07
50  100  2.47521e+07
51  0  1.00063e+07
51  1  0
51  2  1.03632e+07
51  3  0
51  4  9.3498e+06
51  5  0
51  6  0
51  7  1.04589e+07
51  8  1.40009e+07
51  9  5.54669e+06
51  10  1.65274e+07
51  11  2.44878e+07
51  12  9.58698e+06
51  13  9.69669e+06
51  14  0
51  15  0
51  16  0
51  17  1.01591e+07
51  18  9.92922e+06
51  19  1.54421e+07
51  20  9.73904e+06
51  21  1.50626e+07
51  22  1.10812e+07
51  23  7.33529e+06
51  24  5.6594e+06
51  25  8.71552e+06
51  26  9.85369e+06
51  27  1.89212e+07
51  28  0
51  29  1.36938e+07
51  30  1.13624e+07
51  31  0
51  32  1.41696e+07
51  33  9.98586e+06
51  34  0
51  35  5.02006e+06
51  36  1.22192e+07
51  37  1.68616e+07
51  38  1.56664e+07
51  39  1.88466e+07
51  40  1.52108e+07
51  41  1.37906e+07
51  42  1.40808e+07
51  43  2.07167e+07
51  44  0
51  45  2.09505e+07
51  46  0
51  47  1.84334e+07
51  48  2.05913e+07
51  49  2.27821e+07
51  50  1.28154e+07
51  51  2.15947e+07
51  52  1.15558e+07
51  53  1.25901e+07
51  54  1.32481e+07
51  55  1.30358e+06
51  56  2.48705e+07
51  57  2.10803e+07
51  58  1.54077e+07
51  59  1.28984e+07
51  60  1.50391e+07
51  61  2.17571e+07
51  62  0
51  63  0
51  64  1.15665e+07
51  65  8.81233e+06
51  66  1.23464e+06
51  67  1.18171e+07
51  68  8.89614e+06
51  69  1.75964e+07
51  70  1.86461e+07
51  71  1.78787e+07
51  72  1.5458e+07
51  73  2.18451e+07
51  74  3.37746e+07
51  75  0
51  76  0
51  77  1.17834e+07
51  78  2.30804e+07
51  79  2.12323e+07
51  80  2.33034e+07
51  81  1.66481e+07
51  82  2.17974e+07
51  83  2.92081e+07
51  84  7.17844e+06
51  85  2.23861e+07
51  86  1.91922e+07
51  87  1.88143e+07
51  88  2.10695e+07
51  89  1.61001e+07
51  90  0
51  91  0
51  92  2.70171e+07
51  93  1.55284e+07
51  94  1.46845e+07
51  95  0
51  96  2.49804e+07
51  97  2.05208e+07
51  98  6.96366e+06
51  99  1.4095e+07
51  100  2.56669e+06
52  0  0
52  1  0
52  2  1.10888e+07
52  3  0
52  4  1.07932e+07
52  5  1.59827e+07
52  6  7.50651e+06
52  7  5.8934e+06
52  8  1.2156e+07
52  9  6.95558e+06
52  10  9.16303e+06
52  11  1.17334e+07
52  12  1.14998e+07
52  13  0
52  14  0
52  15  0
52  16  0
52  17  7.46336e+06
52  18  0
52  19  8.9431e+06
52  20  1.31603e+07
52  21  8.69306e+06
52  22  9.56505e+06
52  23  2.11593e+07
52  24  1.07062e+07
52  25  7.6969e+06
52  26  1.17389e+07
52  27  1.34396e+07
52  28  1.08201e+07
52  29  1.6587e+07
52  30  9.28118e+06
52  31  3.24776e+06
52  32  1.28207e+07
52  33  0
52  34  1.05133e+07
52  35  6.50311e+06
52  36  0
52  37  8.43047e+06
52  38  8.77803e+06
52  39  1.74837e+07
52  40  1.77715e+07
52  41  2.01587e+07
52  42  5.79792e+06
52  43  9.96306e+06
52  44  1.50903e+07
52  45  0
52  46  1.52801e+07
52  47  8.10867e+06
52  48  1.18025e+07
52  49  1.06721e+07
52  50  2.25239e+07
52  51  1.65685e+07
52  52  4.80096e+06
52  53  1.10274e+07
52  54  4.32512e+06
52  55  1.73098e+07
52  56  1.56764e+07
52  57  2.3009e+07
52  58  0
52  59  2.38905e+07
52  60  2.62087e+07
52  61  1.3111e+07
52  62  1.95287e+07
52  63  2.02087e+07
52  64  2.28537e+07
52  65  1.48499e+07
52  66  1.60076e+07
52  67  1.47491e+07
52  68  6.27372e+06
52  69  2.09723e+07
52  70  0
52  71  1.74149e+07
52  72  2.28574e+07
52  73  1.28433e+07
52  74  1.40801e+07
52  75  1.59719e+07
52  76  1.37034e+07
52  77  2.16153e+07
52  78  1.21208e+07
52  79  2.15437e+07
52  80  2.25733e+07
52  81  1.36712e+07
52  82  3.77346e+07
52  83  2.01964e+07
52  84  2.76798e+07
52  85  1.58693e+06
52  86  2.34248e+07
52  87  1.72546e+07
52  88  1.7238e+07
52  89  1.50399e+07
52  90  1.86677e+07
52  91  9.32548e+06
52  92  1.93543e+07
52  93  2.05476e+07
52  94  2.04711e+06
52  95  1.47377e+07
52  96  0
52  97  1.07354e+07
52  98  1.19198e+07
52  99  1.82886e+07
52  100  9.11295e+06
53  0  0
53  1  1.01971e+07
53  2  1.24668e+07
53  3  1.11316e+07
53  4  9.56004e+06
53  5  1.53288e+07
53  6  0
53  7  1.56829e+07
53  8  3.15312e+06
53  9  1.62771e+07
53  10  0
53  11  2.3776e+06
53  12  1.1665e+07
53  13  1.24623e+07
53  14  1.41826e+07
53  15  9.10477e+06
53  16  0
53  17  0
53  18  0
53  19  5.97037e+06
53  20  1.37378e+07
53  21  0
53  22  9.75635e+06
53  23  9.51872e+06
53  24  1.08724e+07
53  25  1.39232e+07
53  26  3.38977e+06
53  27  0
53  28  1.33989e+07
53  29  0
53  30  0
53  31  0
53  32  1.45059e+07
53  33  0
53  34  9.42838e+06
53  35  1.40952e+07
53  36  1.06425e+07
53  37  1.24144e+07
53  38  1.46555e+07
53  39  0
53  40  1.5815e+07
53  41  1.55256e+07
53  42  0
53  43  0
53  44  0
53  45  5.525e+06
53  46  2.48559e+07
53  47  1.2722e+07
53  48  1.5142e+07
53  49  4.04975e+06
53  50  1.25093e+07
53  51  1.70473e+07
53  52  0
53  53  1.38602e+07
53  54  1.59748e+07
53  55  1.75691e+07
53  56  2.95252e+07
53  57  1.11193e+07
53  58  1.29987e+07
53  59  5.25102e+06
53  60  2.4251e+07
53  61  2.86168e+07
53  62  1.54144e+07
53  63  9.54678e+06
53  64  5.9871e+06
53  65  1.48244e+07
53  66  2.10715e+07
53  67  0
53  68  6.26361e+06
53  69  2.5807e+07
53  70  1.78109e+07
53  71  1.6633e+07
53  72  2.63712e+07
53  73  0
53  74  1.60529e+07
53  75  1.88863e+07
53  76  2.29435e+07
53  77  5.98299e+06
53  78  1.5033e+07
53  79  0
53  80  1.35101e+07
53  81  2.14895e+07
53  82  1.06553e+07
53  83  3.85744e+07
53  84  1.10479e+07
53  85  3.73931e+07
53  86  6.18396e+06
53  87  1.28985e+07
53  88  1.63063e+07
53  89  1.75795e+07
53  90  1.44905e+07
53  91  2.01534e+07
53  92  1.47951e+07
53  93  1.79723e+07
53  94  1.85824e+06
53  95  1.13786e+07
53  96  6.77403e+06
53  97  0
53  98  0
53  99  7.64944e+06
53  100  1.16459e+07
54  0  11556.2
54  1  0
54  2  5.56983e+06
54  3  1.14105e+07
54  4  1.44675e+07
54  5  1.09736e+07
54  6  550426
54  7  1.45402e+07
54  8  0
54  9  1.4835e+07
54  10  7.22939e+06
54  11  0
54  12  0
54  13  0
54  14  5.81843e+06
54  15  7.01711e+06
54  16  2.09603e+07
54  17  3.95716e+06
54  18  0
54  19  7.19755e+06
54  20  9.91693e+06
54  21  1.25448e+07
54  22  313371
54  23  1.26641e+07
54  24  0
54  25  1.01092e+07
54  26  1.09371e+07
54  27  0
54  28  7.40004e+06
54  29  1.30819e+07
54  30  0
54  31  2.2506e+07
54  32  0
54  33  7.3651e+06
54  34  0
54  35  6.3997e+06
54  36  2.03672e+07
54  37  1.61169e+07
54  38  1.45233e+07
54  39  1.16039e+07
54  40  9.60673e+06
54  41  1.66835e+07
54  42  1.11171e+07
54  43  1.19082e+07
54  44  2.03835e+07
54  45  2.88398e+06
54  46  0
54  47  2.7608e+07
54  48  7.09089e+06
54  49  8.10633e+06
54  50  1.30006e+06
54  51  1.08141e+07
54  52  1.49415e+07
54  53  1.63925e+07
54  54  2.0979e+07
54  55  2.09909e+07
54  56  1.54261e+07
54  57  1.61847e+07
54  58  1.62908e+07
54  59  3.24252e+07
54  60  1.51188e+07
54  61  1.67318e+07
54  62  1.40031e+07
54  63  0
54  64  7.18291e+06
54  65  2.37257e+07
54  66  1.31418e+07
54  67  1.1011e+07
54  68  4.11992e+06
54  69  0
54  70  1.65248e+07
54  71  0
54  72  1.61692e+07
54  73  0
54  74  0
54  75  2.3822e+07
54  76  3.24723e+07
54  77  0
54  78  0
54  79  8.96608e+06
54  80  1.9697e+07
54  81  0
54  82  2.40596e+07
54  83  1.90944e+07
54  84  3.59321e+07
54  85  3.14998e+07
54  86  2.20594e+07
54  87  1.27978e+07
54  88  2.47922e+06
54  89  3.13392e+07
54  90  0
54  91  2.84398e+07
54  92  2.43103e+07
54  93  0
54  94  1.59809e+06
54  95  8.53684e+06
54  96  0
54  97  0
54  98  8.99214e+06
54  99  1.72378e+07
54  100  1.74945e+07
55  0  7.40229e+06
55  1  742834
55  2  0
55  3  0
55  4  6.56495e+06
55  5  1.12701e+07
55  6  1.04981e+07
55  7  1.23316e+07
55  8  7.39177e+06
55  9  517019
55  10  2.53667e+07
55  11  1.36298e+07
55  12  0
55  13  5.17299e+06
55  14  0
55  15  0
55  16  1.09499e+07
55  17  5.78011e+06
55  18  9.73049e+06
55  19  4.61291e+06
55  20  0
55  21  1.7161e+07
55  22  0
55  23  1.05646e+07
55  24  5.78742e+06
55  25  1.16048e+06
55  26  0
55  27  1.26438e+07
55  28  5.45393e+06
55  29  1.51022e+07
55  30  1.44113e+07
55  31  1.99451e+07
55  32  1.27161e+07
55  33  1.15284e+07
55  34  6.25256e+06
55  35  8.47009e+06
55  36  2.57823e+07
55  37  1.47171e+07
55  38  1.39827e+07
55  39  2.02424e+07
55  40  1.90457e+07
55  41  1.75113e+07
55  42  1.40932e+07
55  43  2.05793e+07
55  44  7.17536e+06
55  45  1.33132e+07
55  46  2.11171e+07
55  47  1.48188e+07
55  48  1.83127e+07
55  49  2.03626e+07
55  50  2.65473e+07
55  51  1.09787e+07
55  52  7.17557e+06
55  53  1.31221e+07
55  54  1.72911e+07
55  55  1.43815e+07
55  56  1.19365e+06
55  57  0
55  58  0
55  59  0
55  60  2.00836e+07
55  61  2.26328e+06
55  62  0
55  63  1.18588e+07
55  64  1.01574e+07
55  65  1.00239e+07
55  66  1.59867e+07
55  67  1.89936e+07
55  68  2.39015e+07
55  69  0
55  70  0
55  71  1.35342e+07
55  72  2.81817e+07
55  73  1.91507e+07
55  74  1.84649e+07
55  75  9.93545e+06
55  76  1.76652e+07
55  77  1.88745e+07
55  78  1.76412e+07
55  79  2.0416e+07
55  80  1.56782e+07
55  81  2.55275e+07
55  82  1.7496e+07
55  83  2.04653e+07
55  84  2.91291e+06
55  85  3.02967e+07
55  86  2.12932e+07
55  87  3.27049e+07
55  88  1.69552e+07
55  89  1.7497e+07
55  90  0
55  91  3.84281e+07
55  92  0
55  93  0
55  94  6.46413e+06
55  95  1.17545e+07
55  96  1.36037e+06
55  97  3.67411e+07
55  98  0
55  99  2.42249e+07
55  100  9.57211e+06
56  0  1.03303e+07
56  1  0
56  2  4.4453e+06
56  3  1.13973e+07
56  4  0
56  5  0
56  6  1.03704e+07
56  7  1.24547e+07
56  8  0
56  9  0
56  10  0
56  11  0
56  12  1.05838e+07
56  13  1.59935e+07
56  14  7.65624e+06
56  15  8.5633e+06
56  16  1.50949e+07
56  17  8.98413e+06
56  18  1.23888e+07
56  19  1.42369e+07
56  20  5.27935e+06
56  21  1.35835e+07
56  22  0
56  23  1.26451e+07
56  24  1.38639e+07
56  25  4.55634e+06
56  26  8.26723e+06
56  27  1.86548e+07
56  28  1.10865e+07
56  29  9.10106e+06
56  30  1.97057e+07
56  31  1.92161e+07
56  32  1.42112e+07
56  33  0
56  34  6.57557e+06
56  35  1.39898e+07
56  36  1.63793e+07
56  37  2.01613e+07
56  38  1.58867e+07
56  39  6.92834e+06
56  40  1.41683e+07
56  41  5.27106e+06
56  42  1.32421e+07
56  43  0
56  44  1.20594e+07
56  45  1.07357e+07
56  46  0
56  47  0
56  48  2.53986e+07
56  49  1.82599e+07
56  50  1.80478e+07
56  51  1.29355e+07
56  52  1.07791e+07
56  53  7.5151e+06
56  54  1.43742e+07
56  55  4.34321e+06
56  56  2.59381e+07
56  57  1.4121e+07
56  58  2.22278e+07
56  59  2.04445e+07
56  60  2.07481e+07
56  61  0
56  62  1.30291e+07
56  63  2.27634e+07
56  64  2.12012e+07
56  65  1.47168e+07
56  66  1.6813e+07
56  67  1.24592e+07
56  68  0
56  69  0
56  70  8.33454e+06
56  71  1.83531e+07
56  72  2.65986e+07
56  73  2.42269e+07
56  74  6.28237e+06
56  75  1.46941e+07
56  76  2.99954e+07
56  77  3.00785e+07
56  78  2.63958e+07
56  79  1.036e+07
56  80  2.18407e+07
56  81  3.31282e+07
56  82  1.07252e+07
56  83  2.16507e+07
56  84  4.04865e+07
56  85  5.59116e+07
56  86  2.83885e+07
56  87  3.0998e+07
56  88  2.61093e+07
56  89  2.50409e+07
56  90  2.70623e+07
56  91  2.88255e+07
56  92  2.50784e+07
56  93  2.49476e+07
56  94  8.75046e+06
56  95  1.65137e+07
56  96  3.74364e+07
56  97  1.32197e+07
56  98  3.09382e+06
56  99  2.27347e+07
56  100  1.107e+07
57  0  9.40029e+06
57  1  797562
57  2  0
57  3  0
57  4  1.43776e+07
57  5  0
57  6  0
57  7  0
57  8  1.02177e+07
57  9  6.14087e+06
57  10  4.27545e+06
57  11  0
57  12  1.60253e+07
57  13  0
57  14  1.26317e+07
57  15  1.13588e+07
57  16  1.1359e+07
57  17  1.59113e+07
57  18  3.62956e+06
57  19  0
57  20  6.00508e+06
57  21  0
57  22  6.60646e+06
57  23  0
57  24  0
57  25  0
57  26  9.54371e+06
57  27  1.03345e+07
57  28  0
57  29  6.41683e+06
57  30  1.44368e+07
57  31  1.6035e+07
57  32  151483
57  33  2.20069e+07
57  34  1.88863e+07
57  35  1.20876e+07
57  36  1.184e+07
57  37  2.13499e+07
57  38  1.98877e+07
57  39  2.33925e+07
57  40  4.70065e+06
57  41  0
57  42  2.26576e+07
57  43  0
57  44  2.22725e+07
57  45  3.06204e+07
57  46  0
57  47  2.65708e+07
57  48  0
57  49  1.3828e+07
57  50  0
57  51  2.11022e+07
57  52  1.75058e+07
57  53  0
57  54  2.79033e+07
57  55  9.80641e+06
57  56  1.26652e+07
57  57  0
57  58  2.00118e+07
57  59  2.68665e+07
57  60  0
57  61  1.10765e+07
57  62  3.0212e+07
57  63  9.87637e+06
57  64  2.42088e+07
57  65  1.56267e+07
57  66  8.54924e+06
57  67  0
57  68  6.74195e+06
57  69  1.34856e+07
57  70  0
57  71  0
57  72  1.11828e+07
57  73  3.16906e+07
57  74  2.24486e+07
57  75  2.50419e+07
57  76  2.66835e+07
57  77  3.0736e+07
57  78  2.92896e+07
57  79  2.3388e+06
57  80  1.8648e+07
57  81  2.08944e+07
57  82  0
57  83  0
57  84  2.54634e+07
57  85  5.303e+07
57  86  2.6849e+07
57  87  2.35572e+07
57  88  2.2771e+07
57  89  6.06652e+06
57  90  1.49635e+07
57  91  3.28252e+07
57  92  3.27063e+07
57  93  1.38383e+07
57  94  2.94355e+07
57  95  8.10359e+06
57  96  8.12147e+06
57  97  1.83927e+07
57  98  6.86968e+06
57  99  2.68702e+07
57  100  1.91263e+07
58  0  9.4335e+06
58  1  8.93108e+06
58  2  4.12099e+06
58  3  6.64623e+06
58  4  1.57993e+07
58  5  2.65674e+07
58  6  1.10934e+07
58  7  7.18609e+06
58  8  6.20948e+06
58  9  3.36417e+06
58  10  1.03722e+07
58  11  3.19694e+06
58  12  0
58  13  8.12565e+06
58  14  9.14059e+06
58  15  1.01145e+07
58  16  0
58  17  5.08539e+06
58  18  6.11497e+06
58  19  1.60372e+07
58  20  1.00432e+07
58  21  6.05031e+06
58  22  7.07068e+06
58  23  4.03192e+06
58  24  8.14985e+06
58  25  0
58  26  2.03325e+06
58  27  1.28517e+07
58  28  1.08522e+07
58  29  1.24719e+07
58  30  1.72216e+07
58  31  2.45503e+07
58  32  2.46405e+07
58  33  2.30817e+07
58  34  2.01228e+07
58  35  3.80729e+06
58  36  1.12215e+07
58  37  8.72291e+06
58  38  2.04153e+07
58  39  2.21055e+07
58  40  2.19914e+07
58  41  0
58  42  1.29579e+07
58  43  1.38933e+06
58  44  2.60017e+06
58  45  0
58  46  1.67583e+07
58  47  0
58  48  1.8188e+07
58  49  2.09571e+07
58  50  0
58  51  2.35799e+07
58  52  2.22198e+07
58  53  8.99067e+06
58  54  1.55399e+07
58  55  1.51198e+07
58  56  1.85204e+07
58  57  1.209e+07
58  58  2.3048e+07
58  59  2.66497e+07
58  60  1.29626e+07
58  61  2.02914e+07
58  62  3.59557e+07
58  63  1.79639e+07
58  64  2.95343e+07
58  65  5.00972e+06
58  66  1.84337e+07
58  67  9.07993e+06
58  68  0
58  69  0
58  70  1.48522e+07
58  71  1.63114e+07
58  72  1.30886e+07
58  73  4.86357e+06
58  74  0
58  75  3.01103e+07
58  76  3.87249e+07
58  77  2.93502e+07
58  78  3.06189e+07
58  79  0
58  80  2.15813e+07
58  81  0
58  82  2.35444e+07
58  83  1.90591e+07
58  84  5.27789e+07
58  85  5.23535e+07
58  86  2.02036e+07
58  87  3.49624e+07
58  88  0
58  89  1.13766e+07
58  90  2.8592e+07
58  91  2.87561e+07
58  92  1.06234e+07
58  93  1.89329e+07
58  94  1.16725e+07
58  95  1.83197e+07
58  96  2.27999e+07
58  97  0
58  98  1.24231e+07
58  99  1.24976e+07
58  100  2.76619e+07
59  0  0
59  1  1.92592e+06
59  2  1.08096e+07
59  3  1.97753e+06
59  4  1.8478e+07
59  5  0
59  6  7.39766e+06
59  7  691528
59  8  6.50692e+06
59  9  4.83657e+06
59  10  6.96823e+06
59  11  1.12423e+07
59  12  1.28349e+07
59  13  0
59  14  4.01718e+06
59  15  7.1315e+06
59  16  1.46569e+07
59  17  0
59  18  1.31581e+07
59  19  1.33387e+07
59  20  9.43975e+06
59  21  4.0594e+06
59  22  1.05713e+07
59  23  0
59  24  1.52553e+07
59  25  0
59  26  4.32145e+06
59  27  3.61359e+06
59  28  1.7427e+07
59  29  1.90983e+07
59  30  1.33339e+07
59  31  1.19404e+07
59  32  2.07274e+07
59  33  1.49265e+07
59  34  0
59  35  0
59  36  5.6534e+06
59  37  1.61699e+07
59  38  1.05308e+07
59  39  0
59  40  0
59  41  2.67285e+07
59  42  1.56284e+07
59  43  1.81027e+07
59  44  0
59  45  1.33261e+07
59  46  2.57937e+07
59  47  2.27986e+07
59  48  2.24193e+07
59  49  0
59  50  2.31555e+07
59  51  2.29483e+07
59  52  1.9747e+07
59  53  0
59  54  1.27235e+07
59  55  9.94254e+06
59  56  1.70516e+07
59  57  2.31941e+07
59  58  1.89038e+07
59  59  2.17953e+07
59  60  3.37871e+07
59  61  1.51095e+07
59  62  2.26534e+07
59  63  0
59  64  1.95825e+07
59  65  1.29185e+07
59  66  2.27753e+07
59  67  1.39081e+07
59  68  0
59  69  654602
59  70  1.56197e+07
59  71  2.41297e+07
59  72  3.99606e+07
59  73  0
59  74  2.41316e+07
59  75  0
59  76  1.10378e+07
59  77  1.32201e+07
59  78  2.25915e+07
59  79  0
59  80  0
59  81  1.17167e+07
59  82  2.41591e+07
59  83  7.84339e+06
59  84  7.72152e+07
59  85  3.5164e+07
59  86  3.60506e+07
59  87  2.58181e+07
59  88  0
59  89  3.24567e+07
59  90  3.1062e+07
59  91  2.02358e+07
59  92  3.0686e+06
59  93  0
59  94  2.48396e+07
59  95  3.09642e+07
59  96  2.89496e+07
59  97  2.03497e+07
59  98  8.24433e+06
59  99  0
59  100  1.65165e+07
60  0  6.2592e+06
60  1  1.16146e+07
60  2  9.11366e+06
60  3  1.04098e+07
60  4  0
60  5  4.21503e+06
60  6  6.21083e+06
60  7  1.35696e+07
60  8  0
60  9  1.60806e+07
60  10  1.27291e+07
60  11  0
60  12  1.12555e+07
60  13  6.00081e+06
60  14  0
60  15  0
60  16  9.19837e+06
60  17  1.57163e+07
60  18  1.01599e+07
60  19  2.71229e+06
60  20  1.33023e+07
60  21  0
60  22  1.28286e+07
60  23  4.69104e+06
60  24  1.03164e+07
60  25  8.09599e+06
60  26  2.97826e+07
60  27  1.30622e+07
60  28  5.52719e+06
60  29  298400
60  30  0
60  31  2.20071e+07
60  32  2.57787e+07
60  33  1.85441e+07
60  34  1.79368e+07
60  35  1.75237e+07
60  36  722994
60  37  2.44444e+07
60  38  1.94454e+07
60  39  2.19702e+07
60  40  2.71541e+07
60  41  0
60  42  0
60  43  1.27363e+07
60  44  2.0273e+07
60  45  1.25711e+07
60  46  3.10106e+07
60  47  2.19648e+07
60  48  1.3098e+07
60  49  2.41197e+07
60  50  0
60  51  1.8602e+07
60  52  1.51874e+07
60  53  1.76812e+07
60  54  2.46726e+07
60  55  0
60  56  0
60  57  0
60  58  9.07306e+06
60  59  2.38298e+07
60  60  8.8758e+06
60  61  1.63696e+07
60  62  0
60  63  0
60  64  1.70795e+07
60  65  1.88219e+07
60  66  1.96861e+07
60  67  1.13801e+07
60  68  4.67106e+06
60  69  2.07026e+07
60  70  1.33593e+07
60  71  2.29139e+07
60  72  1.84956e+07
60  73  0
60  74  3.71987e+07
60  75  2.12065e+07
60  76  3.80478e+07
60  77  4.07181e+07
60  78  1.64276e+06
60  79  0
60  80  2.81512e+07
60  81  3.73182e+07
60  82  2.21087e+07
60  83  4.24871e+07
60  84  8.26754e+07
60  85  7.25176e+07
60  86  1.36881e+07
60  87  4.51944e+07
60  88  3.34957e+07
60  89  0
60  90  7.96472e+06
60  91  2.86882e+07
60  92  1.84418e+07
60  93  1.61339e+07
60  94  0
60  95  8.89831e+06
60  96  1.7402e+07
60  97  2.26209e+07
60  98  1.78314e+07
60  99  1.99732e+07
60  100  8.99058e+06
61  0  1.54768e+07
61  1  9.11568e+06
61  2  0
61  3  5.39528e+06
61  4  0
61  5  9.51858e+06
61  6  1.28686e+07
61  7  0
61  8  1.26339e+07
61  9  1.64818e+07
61  10  0
61  11  1.05147e+07
61  12  7.1595e+06
61  13  1.83325e+07
61  14  0
61  15  1.40971e+07
61  16  0
61  17  4.7815e+06
61  18  1.09491e+07
61  19  1.04091e+07
61  20  1.16844e+07
61  21  7.60424e+06
61  22  2.07963e+07
61  23  8.44744e+06
61  24  0
61  25  8.06087e+06
61  26  1.63912e+07
61  27  1.11284e+07
61  28  0
61  29  2.41008e+07
61  30  2.69143e+07
61  31  2.38988e+07
61  32  9.88113e+06
61  33  0
61  34  1.38791e+07
61  35  2.15256e+07
61  36  1.50324e+07
61  37  2.93294e+07
61  38  3.44926e+07
61  39  2.17952e+07
61  40  1.62048e+07
61  41  2.0441e+07
61  42  2.55332e+07
61  43  2.93171e+07
61  44  9.29154e+06
61  45  1.3748e+07
61  46  1.84001e+07
61  47  3.61914e+07
61  48  1.70866e+07
61  49  6.00772e+06
61  50  0
61  51  1.71685e+07
61  52  2.13587e+07
61  53  1.15248e+07
61  54  0
61  55  1.31848e+07
61  56  1.32438e+07
61  57  1.79797e+07
61  58  1.34426e+07
61  59  1.53192e+07
61  60  1.75389e+07
61  61  0
61  62  2.94538e+07
61  63  1.96445e+07
61  64  1.71638e+07
61  65  1.72659e+07
61  66  0
61  67  6.4558e+06
61  68  1.90574e+07
61  69  1.89564e+07
61  70  1.98932e+07
61  71  2.51993e+07
61  72  1.47601e+07
61  73  0
61  74  7.17731e+06
61  75  4.75712e+07
61  76  2.07124e+07
61  77  3.11973e+07
61  78  2.27928e+07
61  79  2.7237e+07
61  80  3.12916e+07
61  81  2.31364e+07
61  82  3.12798e+07
61  83  4.77964e+07
61  84  9.02013e+07
61  85  6.83361e+07
61  86  3.75429e+07
61  87  3.11909e+07
61  88  2.89512e+07
61  89  2.0258e+07
61  90  261505
61  91  1.92736e+07
61  92  1.094e+07
61  93  0
61  94  8.03669e+06
61  95  3.49573e+07
61  96  1.29043e+06
61  97  2.3081e+07
61  98  2.48803e+07
61  99  1.25065e+07
61  100  2.45444e+06
62  0  9.86041e+06
62  1  5.70349e+06
62  2  7.05701e+06
62  3  2.42e+06
62  4  6.64352e+06
62  5  1.06165e+07
62  6  2.76761e+06
62  7  0
62  8  1.26599e+07
62  9  1.00206e+07
62  10  3.53778e+06
62  11  1.6945e+07
62  12  0
62  13  1.71758e+07
62  14  1.00193e+07
62  15  1.95462e+07
62  16  0
62  17  1.9389e+07
62  18  1.67384e+07
62  19  0
62  20  1.11994e+07
62  21  1.24871e+07
62  22  1.67561e+07
62  23  2.09811e+07
62  24  6.86578e+06
62  25  0
62  26  0
62  27  1.2712e+07
62  28  3.01696e+07
62  29  1.81586e+07
62  30  1.43861e+07
62  31  2.48355e+07
62  32  3.24853e+07
62  33  1.53896e+07
62  34  1.70862e+07
62  35  2.36943e+07
62  36  5.16572e+06
62  37  2.24212e+07
62  38  1.19358e+07
62  39  9.02191e+06
62  40  2.94118e+07
62  41  2.21611e+07
62  42  1.95245e+07
62  43  2.05155e+07
62  44  5.35329e+06
62  45  2.83302e+07
62  46  2.34543e+07
62  47  0
62  48  8.46786e+06
62  49  1.23037e+07
62  50  1.45108e+07
62  51  1.58609e+07
62  52  1.36845e+07
62  53  0
62  54  7.97129e+06
62  55  1.28831e+07
62  56  2.81023e+07
62  57  1.03848e+07
62  58  2.0233e+07
62  59  1.83864e+07
62  60  2.54732e+07
62  61  1.47078e+07
62  62  2.40662e+07
62  63  1.83402e+07
62  64  0
62  65  1.38589e+07
62  66  1.70651e+07
62  67  1.19656e+07
62  68  0
62  69  1.58787e+07
62  70  1.68432e+07
62  71  0
62  72  1.84783e+07
62  73  3.4909e+07
62  74  6.99924e+06
62  75  2.37535e+07
62  76  5.16881e+07
62  77  5.20847e+07
62  78  0
62  79  1.15408e+07
62  80  2.08986e+07
62  81  3.06376e+07
62  82  2.66865e+07
62  83  3.97143e+07
62  84  6.70752e+07
62  85  8.46039e+07
62  86  4.18135e+07
62  87  4.25255e+07
62  88  1.04755e+07
62  89  2.25751e+07
62  90  2.20099e+07
62  91  9.3443e+06
62  92  1.58118e+07
62  93  1.46545e+07
62  94  0
62  95  9.19889e+06
62  96  2.58143e+07
62  97  2.02237e+07
62  98  2.50506e+07
62  99  2.19431e+07
62  100  2.82111e+07
63  0  7.66926e+06
63  1  7.53353e+06
63  2  1.45252e+06
63  3  1.9098e+07
63  4  5.01938e+06
63  5  1.47888e+07
63  6  2.47187e+06
63  7  8.13576e+06
63  8  513723
63  9  0
63  10  1.53171e+07
63  11  1.09804e+07
63  12  8.16536e+06
63  13  0
63  14  4.83783e+06
63  15  0
63  16  1.24769e+07
63  17  9.05477e+06
63  18  0
63  19  0
63  20  1.08394e+07
63  21  1.34416e+07
63  22  0
63  23  2.06455e+07
63  24  0
63  25  1.44277e+07
63  26  7.64707e+06
63  27  0
63  28  1.40014e+07
63  29  2.43857e+07
63  30  2.04787e+07
63  31  3.33285e+07
63  32  2.80053e+07
63  33  1.60736e+07
63  34  2.35332e+07
63  35  0
63  36  2.46481e+07
63  37  1.77345e+07
63  38  1.75593e+07
63  39  3.25817e+07
63  40  2.30601e+07
63  41  77504.3
63  42  1.00605e+07
63  43  2.44891e+07
63  44  3.04106e+07
63  45  2.68484e+07
63  46  2.35857e+07
63  47  1.62477e+07
63  48  1.67746e+07
63  49  364053
63  50  1.2218e+07
63  51  0
63  52  4.35573e+06
63  53  1.73993e+07
