row  column  (images_6a.edf P-K*images_6a.edf Ar-K**2.3)
75  47  1.0608e+07
75  48  9.62789e+06
75  49  1.24798e+07
75  50  1.36397e+07
75  51  1.22186e+07
75  52  1.13168e+07
75  53  2.03034e+07
75  54  3.24963e+07
75  55  8.3463e+06
75  56  8.96022e+06
75  57  1.8257e+07
75  58  1.23831e+07
75  59  1.68139e+07
75  60  2.91029e+07
75  61  2.72433e+07
75  62  3.08805e+07
75  63  2.75665e+07
75  64  3.32556e+07
75  65  3.30877e+07
75  66  3.95725e+07
75  67  2.89079e+07
75  68  1.75107e+07
75  69  3.41015e+07
75  70  3.05049e+07
75  71  3.52766e+07
75  72  4.87997e+07
75  73  4.43014e+07
75  74  3.56132e+07
75  75  4.65916e+07
75  76  2.31378e+07
75  77  4.2119e+07
75  78  4.04077e+07
75  79  5.18554e+07
75  80  4.03445e+07
75  81  4.51362e+07
75  82  4.2145e+07
75  83  3.50632e+07
75  84  4.24005e+07
75  85  4.59695e+07
75  86  2.90827e+07
75  87  5.06063e+07
75  88  3.3774e+07
75  89  4.59853e+07
75  90  4.25843e+07
75  91  3.61399e+07
75  92  4.49139e+07
75  93  5.98622e+07
75  94  5.22969e+07
75  95  4.52483e+07
75  96  3.6411e+07
75  97  3.72806e+07
75  98  3.31619e+07
75  99  3.51883e+07
75  100  4.56042e+07
76  0  1.25591e+07
76  1  6.23244e+06
76  2  4.94255e+06
76  3  6.36979e+06
76  4  1.16911e+07
76  5  1.18322e+07
76  6  1.46398e+07
76  7  1.78031e+07
76  8  9.56384e+06
76  9  1.85259e+07
76  10  2.0318e+07
76  11  1.44901e+07
76  12  1.16448e+07
76  13  2.13706e+07
76  14  1.33271e+07
76  15  1.59167e+07
76  16  2.47675e+07
76  17  8.85066e+06
76  18  8.92038e+06
76  19  9.60005e+06
76  20  1.3776e+07
76  21  1.31714e+07
76  22  3.32122e+06
76  23  8.72784e+06
76  24  9.06461e+06
76  25  1.65466e+07
76  26  9.8669e+06
76  27  1.67424e+07
76  28  1.18494e+07
76  29  1.07115e+07
76  30  8.77452e+06
76  31  1.87907e+07
76  32  1.01396e+07
76  33  0
76  34  2.09006e+07
76  35  1.47423e+07
76  36  9.08283e+06
76  37  9.18669e+06
76  38  1.13865e+06
76  39  5.3675e+06
76  40  2.15343e+06
76  41  3.75571e+06
76  42  8.65375e+06
76  43  3.39311e+06
76  44  0
76  45  7.79002e+06
76  46  1.01981e+07
76  47  4.85416e+06
76  48  2.24112e+07
76  49  8.81366e+06
76  50  3.3192e+06
76  51  1.70595e+07
76  52  1.2405e+07
76  53  2.16639e+07
76  54  1.60545e+07
76  55  1.20245e+07
76  56  1.72305e+07
76  57  9.72278e+06
76  58  1.2266e+07
76  59  1.48444e+07
76  60  3.27369e+07
76  61  3.15109e+07
76  62  3.37588e+07
76  63  2.5827e+07
76  64  4.6111e+07
76  65  3.62347e+07
76  66  3.61345e+07
76  67  2.78598e+07
76  68  1.52969e+07
76  69  2.18366e+07
76  70  2.91266e+07
76  71  4.43103e+07
76  72  3.84725e+07
76  73  4.08403e+07
76  74  4.05593e+07
76  75  5.56666e+07
76  76  3.45505e+07
76  77  4.54526e+07
76  78  3.0928e+07
76  79  4.93431e+07
76  80  4.26902e+07
76  81  4.9003e+07
76  82  3.68743e+07
76  83  3.89656e+07
76  84  5.00939e+07
76  85  4.06517e+07
76  86  3.59752e+07
76  87  4.3225e+07
76  88  3.08995e+07
76  89  3.1805e+07
76  90  4.2622e+07
76  91  4.66457e+07
76  92  5.1107e+07
76  93  4.90061e+07
76  94  4.54149e+07
76  95  3.20504e+07
76  96  3.68295e+07
76  97  4.49339e+07
76  98  4.26695e+07
76  99  4.30988e+07
76  100  3.929e+07
77  0  2.82961e+06
77  1  2.10491e+06
77  2  4.92427e+06
77  3  9.60569e+06
77  4  8.91505e+06
77  5  6.41314e+06
77  6  8.69398e+06
77  7  5.45118e+06
77  8  1.51092e+07
77  9  1.82404e+07
77  10  7.99021e+06
77  11  8.52169e+06
77  12  2.07396e+07
77  13  1.37199e+07
77  14  1.02582e+07
77  15  1.10554e+07
77  16  1.68774e+07
77  17  1.33376e+07
77  18  1.5334e+07
77  19  7.2573e+06
77  20  1.56802e+07
77  21  6.73025e+06
77  22  1.30576e+07
77  23  1.09425e+07
77  24  1.2883e+07
77  25  1.74177e+07
77  26  1.59624e+07
77  27  5.28167e+06
77  28  1.24195e+07
77  29  2.05855e+07
77  30  1.07339e+07
77  31  7.37621e+06
77  32  6.40446e+06
77  33  1.65394e+07
77  34  1.91025e+07
77  35  7.18573e+06
77  36  1.43316e+07
77  37  5.5714e+06
77  38  8.99557e+06
77  39  4.16311e+06
77  40  1.7463e+06
77  41  0
77  42  4.93771e+06
77  43  5.37198e+06
77  44  8.96656e+06
77  45  4.77209e+06
77  46  9.11821e+06
77  47  1.39298e+07
77  48  1.2684e+07
77  49  4.89337e+06
77  50  1.01022e+07
77  51  1.79482e+07
77  52  8.45037e+06
77  53  1.2029e+07
77  54  8.05705e+06
77  55  1.31053e+07
77  56  1.32447e+07
77  57  2.2608e+07
77  58  2.36964e+07
77  59  2.31379e+07
77  60  3.03686e+07
77  61  3.29579e+07
77  62  3.31199e+07
77  63  2.61971e+07
77  64  3.34493e+07
77  65  3.82982e+07
77  66  4.397e+07
77  67  4.31027e+07
77  68  3.27809e+07
77  69  2.75665e+07
77  70  3.1727e+07
77  71  4.07883e+07
77  72  4.75301e+07
77  73  2.73504e+07
77  74  4.63819e+07
77  75  4.05528e+07
77  76  3.67389e+07
77  77  3.13679e+07
77  78  3.5434e+07
77  79  4.57791e+07
77  80  4.30648e+07
77  81  3.33342e+07
77  82  3.73185e+07
77  83  4.36121e+07
77  84  3.97342e+07
77  85  3.85435e+07
77  86  3.97217e+07
77  87  3.30916e+07
77  88  3.06468e+07
77  89  2.87617e+07
77  90  3.95699e+07
77  91  5.10174e+07
77  92  4.64052e+07
77  93  2.93857e+07
77  94  4.97513e+07
77  95  3.53313e+07
77  96  3.10899e+07
77  97  4.98221e+07
77  98  3.31403e+07
77  99  2.97175e+07
77  100  3.15027e+07
78  0  4.90958e+06
78  1  1.69254e+07
78  2  1.30153e+07
78  3  0
78  4  6.78292e+06
78  5  7.70505e+06
78  6  1.04362e+07
78  7  6.21294e+06
78  8  1.10448e+07
78  9  1.56026e+07
78  10  6.40784e+06
78  11  7.36224e+06
78  12  2.0201e+07
78  13  2.15652e+07
78  14  1.25618e+07
78  15  1.63978e+07
78  16  1.89208e+07
78  17  1.17664e+07
78  18  1.87423e+07
78  19  1.26197e+07
78  20  4.5906e+06
78  21  1.0284e+07
78  22  3.66547e+06
78  23  1.62234e+07
78  24  4.9666e+06
78  25  9.76645e+06
78  26  1.21996e+07
78  27  1.34079e+07
78  28  1.02886e+07
78  29  1.08411e+07
78  30  2.78085e+06
78  31  3.08311e+06
78  32  1.10719e+07
78  33  2.03348e+07
78  34  1.81203e+07
78  35  1.93854e+07
78  36  9.20384e+06
78  37  1.06716e+07
78  38  1.01756e+07
78  39  3.67453e+06
78  40  4.42514e+06
78  41  1.32476e+06
78  42  1.11976e+06
78  43  4.7378e+06
78  44  0
78  45  8.13311e+06
78  46  3.99927e+06
78  47  5.93976e+06
78  48  7.59831e+06
78  49  1.05924e+07
78  50  1.36027e+07
78  51  1.58615e+07
78  52  5.21428e+06
78  53  3.51939e+07
78  54  1.05794e+07
78  55  1.42838e+07
78  56  2.23211e+07
78  57  1.59653e+07
78  58  1.26544e+07
78  59  2.18173e+07
78  60  2.54778e+07
78  61  2.03174e+07
78  62  2.57764e+07
78  63  3.42005e+07
78  64  3.94414e+07
78  65  2.40039e+07
78  66  3.97937e+07
78  67  2.93399e+07
78  68  2.16375e+07
78  69  2.77433e+07
78  70  2.90713e+07
78  71  4.28613e+07
78  72  5.45708e+07
78  73  3.694e+07
78  74  3.7748e+07
78  75  3.87881e+07
78  76  4.82522e+07
78  77  5.63281e+07
78  78  4.03345e+07
78  79  3.00402e+07
78  80  3.40369e+07
78  81  2.55673e+07
78  82  3.47049e+07
78  83  2.9866e+07
78  84  4.0877e+07
78  85  2.96288e+07
78  86  2.64031e+07
78  87  2.60624e+07
78  88  4.49355e+07
78  89  4.71862e+07
78  90  4.31097e+07
78  91  3.75512e+07
78  92  4.71594e+07
78  93  3.70338e+07
78  94  4.27453e+07
78  95  3.87747e+07
78  96  4.01584e+07
78  97  3.36987e+07
78  98  3.33206e+07
78  99  2.4407e+07
78  100  4.30726e+07
79  0  0
79  1  9.52434e+06
79  2  6.78734e+06
79  3  5.66501e+06
79  4  5.22713e+06
79  5  6.52996e+06
79  6  3.61848e+06
79  7  6.2318e+06
79  8  1.03286e+07
79  9  5.79136e+06
79  10  1.28536e+07
79  11  1.46904e+07
79  12  1.69098e+07
79  13  1.8022e+07
79  14  1.58006e+07
79  15  1.59887e+07
79  16  1.3792e+07
79  17  1.79741e+07
79  18  7.25612e+06
79  19  8.77598e+06
79  20  7.35026e+06
79  21  1.38124e+07
79  22  1.07169e+07
79  23  1.6629e+07
79  24  6.04514e+06
79  25  7.27784e+06
79  26  1.13475e+07
79  27  1.27715e+07
79  28  9.64155e+06
79  29  1.10908e+07
79  30  4.25284e+06
79  31  1.02965e+07
79  32  1.09171e+07
79  33  4.91168e+06
79  34  1.15135e+07
79  35  1.1127e+06
79  36  3.21434e+06
79  37  1.1672e+07
79  38  733178
79  39  6.88836e+06
79  40  2.06046e+06
79  41  4.44321e+06
79  42  1.93868e+06
79  43  935373
79  44  3.75703e+06
79  45  5.97532e+06
79  46  5.61242e+06
79  47  3.17773e+06
79  48  1.63187e+07
79  49  4.46102e+06
79  50  4.80102e+06
79  51  1.67957e+07
79  52  8.83913e+06
79  53  1.63481e+07
79  54  2.06225e+07
79  55  1.21838e+07
79  56  9.3675e+06
79  57  1.53922e+07
79  58  2.79066e+07
79  59  2.26631e+07
79  60  2.45421e+07
79  61  3.16203e+07
79  62  3.61766e+07
79  63  3.00369e+07
79  64  2.94981e+07
79  65  3.11965e+07
79  66  3.64563e+07
79  67  2.19485e+07
79  68  2.78273e+07
79  69  2.94908e+07
79  70  3.08307e+07
79  71  3.77534e+07
79  72  4.52986e+07
79  73  5.69521e+07
79  74  3.47675e+07
79  75  3.66321e+07
79  76  3.35691e+07
79  77  3.71042e+07
79  78  2.73279e+07
79  79  2.95298e+07
79  80  3.59309e+07
79  81  4.59716e+07
79  82  2.88172e+07
79  83  3.66577e+07
79  84  4.75303e+07
79  85  2.70114e+07
79  86  2.7303e+07
79  87  4.09585e+07
79  88  3.36055e+07
79  89  2.63893e+07
79  90  3.54246e+07
79  91  3.41655e+07
79  92  3.93913e+07
79  93  2.88386e+07
79  94  2.16683e+07
79  95  2.86296e+07
79  96  3.56597e+07
79  97  3.76675e+07
79  98  2.77847e+07
79  99  3.60507e+07
79  100  3.86052e+07
80  0  7.67746e+06
80  1  9.915e+06
80  2  1.87172e+06
80  3  2.89081e+06
80  4  2.61352e+06
80  5  1.2241e+07
80  6  1.87394e+06
80  7  9.66556e+06
80  8  5.84398e+06
80  9  1.22381e+07
80  10  8.75843e+06
80  11  1.16512e+07
80  12  1.57011e+07
80  13  1.22208e+07
80  14  8.4599e+06
80  15  1.35894e+07
80  16  1.87767e+07
80  17  6.53577e+06
80  18  1.43415e+07
80  19  1.38491e+07
80  20  4.52028e+06
80  21  8.0405e+06
80  22  528024
80  23  3.77836e+06
80  24  2.83999e+06
80  25  1.31469e+07
80  26  8.92147e+06
80  27  1.7002e+07
80  28  9.00445e+06
80  29  8.25973e+06
80  30  1.33344e+07
80  31  4.65694e+06
80  32  9.23557e+06
80  33  3.67537e+06
80  34  5.98567e+06
80  35  2.14501e+07
80  36  9.18743e+06
80  37  6.15535e+06
80  38  1.76969e+06
80  39  6.99791e+06
80  40  2.70644e+06
80  41  5.55346e+06
80  42  6.35088e+06
80  43  1.88001e+06
80  44  1.13824e+07
80  45  2.6612e+06
80  46  0
80  47  1.46231e+07
80  48  7.3468e+06
80  49  0
80  50  1.54271e+07
80  51  1.01253e+07
80  52  2.09753e+07
80  53  5.07362e+06
80  54  1.84928e+07
80  55  1.00841e+07
80  56  1.19351e+07
80  57  1.96691e+07
80  58  3.21862e+06
80  59  2.12759e+07
80  60  1.96656e+07
80  61  1.32028e+07
80  62  3.20544e+07
80  63  2.82526e+07
80  64  3.33522e+07
80  65  3.21651e+07
80  66  4.16525e+07
80  67  3.94057e+07
80  68  2.05561e+07
80  69  2.65787e+07
80  70  2.67541e+07
80  71  2.62675e+07
80  72  4.87432e+07
80  73  5.83349e+07
80  74  3.29682e+07
80  75  4.09978e+07
80  76  3.96087e+07
80  77  4.786e+07
80  78  2.763e+07
80  79  3.03555e+07
80  80  3.28605e+07
80  81  3.87993e+07
80  82  2.08353e+07
80  83  2.82156e+07
80  84  3.54564e+07
80  85  3.27666e+07
80  86  3.98309e+07
80  87  2.57456e+07
80  88  3.70495e+07
80  89  3.33409e+07
80  90  3.48928e+07
80  91  4.19262e+07
80  92  2.5529e+07
80  93  4.51251e+07
80  94  3.24748e+07
80  95  2.68774e+07
80  96  3.98098e+07
80  97  4.07766e+07
80  98  3.12209e+07
80  99  2.49255e+07
80  100  4.19906e+07
81  0  1.13557e+07
81  1  3.8422e+06
81  2  0
81  3  2.71935e+06
81  4  4.80132e+06
81  5  3.46087e+06
81  6  1.32521e+06
81  7  1.50737e+07
81  8  7.79827e+06
81  9  1.22034e+07
81  10  1.55941e+07
81  11  1.04445e+07
81  12  1.05167e+07
81  13  1.13075e+07
81  14  2.82946e+07
81  15  1.35542e+07
81  16  2.00826e+07
81  17  1.43109e+07
81  18  412041
81  19  2.85429e+06
81  20  1.8736e+07
81  21  1.24e+07
81  22  7.63101e+06
81  23  8.45422e+06
81  24  1.07822e+07
81  25  6.09381e+06
81  26  7.55808e+06
81  27  7.37435e+06
81  28  7.39862e+06
81  29  1.49014e+07
81  30  9.0498e+06
81  31  3.82934e+06
81  32  8.46874e+06
81  33  1.54507e+07
81  34  6.01789e+06
81  35  1.10733e+07
81  36  1.51811e+07
81  37  9.09343e+06
81  38  0
81  39  3.89639e+06
81  40  941309
81  41  6.02447e+06
81  42  0
81  43  1.33624e+07
81  44  5.02354e+06
81  45  1.07368e+07
81  46  0
81  47  0
81  48  0
81  49  8.62613e+06
81  50  9.25937e+06
81  51  9.44456e+06
81  52  1.19077e+07
81  53  1.73211e+07
81  54  1.21394e+07
81  55  1.23018e+07
81  56  1.10267e+07
81  57  1.61884e+07
81  58  1.61786e+07
81  59  1.50147e+07
81  60  3.35659e+07
81  61  3.0261e+07
81  62  2.47186e+07
81  63  1.46759e+07
81  64  3.23453e+07
81  65  3.94441e+07
81  66  3.04607e+07
81  67  4.20967e+07
81  68  2.31761e+07
81  69  3.04749e+07
81  70  4.29682e+07
81  71  2.28724e+07
81  72  4.02534e+07
81  73  3.04534e+07
81  74  4.04223e+07
81  75  5.32049e+07
81  76  2.95895e+07
81  77  3.57007e+07
81  78  5.03871e+07
81  79  2.59677e+07
81  80  2.99665e+07
81  81  2.60246e+07
81  82  2.84678e+07
81  83  3.21341e+07
81  84  3.87907e+07
81  85  3.23796e+07
81  86  3.27972e+07
81  87  3.81122e+07
81  88  4.06793e+07
81  89  2.47722e+07
81  90  3.05653e+07
81  91  3.05551e+07
81  92  4.64334e+07
81  93  2.74391e+07
81  94  3.55146e+07
81  95  2.64098e+07
81  96  3.64377e+07
81  97  3.72781e+07
81  98  3.22908e+07
81  99  3.20758e+07
81  100  1.86188e+07
82  0  1.69491e+06
82  1  7.75355e+06
82  2  1.05336e+07
82  3  693000
82  4  1.38971e+07
82  5  1.20976e+07
82  6  7.14191e+06
82  7  730152
82  8  1.11175e+07
82  9  1.32362e+07
82  10  3.76264e+06
82  11  4.75605e+06
82  12  3.99275e+06
82  13  2.00563e+07
82  14  1.02842e+07
82  15  1.89495e+07
82  16  1.60786e+07
82  17  7.67215e+06
82  18  2.66178e+06
82  19  9.14752e+06
82  20  6.19871e+06
82  21  5.37539e+06
82  22  1.12374e+07
82  23  2.66866e+06
82  24  4.65819e+06
82  25  1.17958e+07
82  26  9.01202e+06
82  27  4.89373e+06
82  28  0
82  29  8.48145e+06
82  30  1.00778e+07
82  31  0
82  32  5.67854e+06
82  33  1.74385e+07
82  34  1.05858e+07
82  35  8.35175e+06
82  36  8.69791e+06
82  37  0
82  38  1.09594e+07
82  39  0
82  40  3.66077e+06
82  41  0
82  42  2.85964e+06
82  43  1.04871e+07
82  44  6.87076e+06
82  45  6.66134e+06
82  46  2.89942e+06
82  47  4.5075e+06
82  48  4.33545e+06
82  49  5.7979e+06
82  50  6.05391e+06
82  51  6.0628e+06
82  52  8.25526e+06
82  53  486374
82  54  1.03376e+07
82  55  2.57549e+06
82  56  1.47893e+07
82  57  1.49332e+07
82  58  1.70554e+07
82  59  1.4408e+07
82  60  2.559e+07
82  61  1.99799e+07
82  62  1.28711e+07
82  63  3.23865e+07
82  64  2.88261e+07
82  65  3.55759e+07
82  66  3.82004e+07
82  67  3.64866e+07
82  68  1.40794e+07
82  69  3.62006e+07
82  70  2.00293e+07
82  71  3.02373e+07
82  72  3.31685e+07
82  73  3.83133e+07
82  74  2.80695e+07
82  75  4.17965e+07
82  76  2.72836e+07
82  77  2.64495e+07
82  78  3.28659e+07
82  79  2.13012e+07
82  80  2.85823e+07
82  81  1.07382e+07
82  82  3.10081e+07
82  83  3.28743e+07
82  84  2.13053e+07
82  85  3.64085e+07
82  86  2.36831e+07
82  87  3.54611e+07
82  88  2.47517e+07
82  89  4.55633e+07
82  90  2.28951e+07
82  91  3.56951e+07
82  92  3.52738e+07
82  93  3.74936e+07
82  94  2.61214e+07
82  95  3.03213e+07
82  96  1.95652e+07
82  97  3.81866e+07
82  98  3.5924e+07
82  99  2.55776e+07
82  100  3.00096e+07
83  0  3.5155e+06
83  1  7.40007e+06
83  2  2.96879e+06
83  3  1.00423e+07
83  4  8.52947e+06
83  5  3.9171e+06
83  6  3.07769e+06
83  7  1.44898e+07
83  8  1.44663e+07
83  9  4.92245e+06
83  10  7.84593e+06
83  11  2.21866e+07
83  12  1.55289e+07
83  13  5.30651e+06
83  14  1.08276e+07
83  15  1.37278e+07
83  16  1.47757e+07
83  17  5.25906e+06
83  18  9.1537e+06
83  19  8.85924e+06
83  20  8.11908e+06
83  21  8.65894e+06
83  22  1.29769e+07
83  23  1.0671e+07
83  24  1.4525e+06
83  25  0
83  26  4.41529e+06
83  27  1.80056e+06
83  28  4.38302e+06
83  29  6.11529e+06
83  30  1.73723e+06
83  31  8.61662e+06
83  32  9.90301e+06
83  33  6.03453e+06
83  34  6.79388e+06
83  35  1.64318e+07
83  36  7.92232e+06
83  37  1.82431e+06
83  38  2.8913e+06
83  39  8.57201e+06
83  40  3.73329e+06
83  41  170601
83  42  0
83  43  110367
83  44  1.63791e+06
83  45  1.20298e+07
83  46  6.66106e+06
83  47  6.12585e+06
83  48  2.78747e+06
83  49  1.24425e+07
83  50  7.62764e+06
83  51  285233
83  52  959645
83  53  9.53196e+06
83  54  1.06794e+07
83  55  2.65572e+07
83  56  1.71857e+07
83  57  8.39086e+06
83  58  1.89219e+07
83  59  1.3236e+07
83  60  1.72529e+07
83  61  3.08846e+07
83  62  1.45241e+07
83  63  2.70105e+07
83  64  3.23486e+07
83  65  3.16108e+07
83  66  3.42222e+07
83  67  2.30182e+07
83  68  3.67321e+07
83  69  2.43176e+07
83  70  2.66318e+07
83  71  2.23629e+07
83  72  3.20833e+07
83  73  3.7275e+07
83  74  2.55482e+07
83  75  4.04686e+07
83  76  3.61076e+07
83  77  3.07465e+07
83  78  4.2543e+07
83  79  3.04595e+07
83  80  3.86216e+07
83  81  1.92381e+07
83  82  3.08691e+07
83  83  2.7875e+07
83  84  2.66082e+07
83  85  1.82681e+07
83  86  2.01586e+07
83  87  2.47679e+07
83  88  3.5831e+07
83  89  2.42255e+07
83  90  2.94501e+07
83  91  3.38559e+07
83  92  3.20054e+07
83  93  1.84298e+07
83  94  3.48616e+07
83  95  3.84496e+07
83  96  2.5515e+07
83  97  4.28535e+07
83  98  3.11725e+07
83  99  3.54192e+07
83  100  2.73558e+07
84  0  6.49871e+06
84  1  2.88796e+06
84  2  0
84  3  0
84  4  1.4006e+07
84  5  6.51176e+06
84  6  2.96064e+06
84  7  1.3971e+07
84  8  7.03627e+06
84  9  2.03365e+07
84  10  1.70826e+07
84  11  1.30338e+07
84  12  1.02013e+07
84  13  2.71274e+06
84  14  5.26872e+06
84  15  3.99036e+06
84  16  9.47628e+06
84  17  1.06765e+07
84  18  6.63762e+06
84  19  7.48189e+06
84  20  5.84532e+06
84  21  0
84  22  0
84  23  3.88494e+06
84  24  1.44052e+07
84  25  7.26342e+06
84  26  6.31048e+06
84  27  2.49898e+06
84  28  1.20683e+07
84  29  1.09036e+07
84  30  7.8342e+06
84  31  5.44964e+06
84  32  4.11765e+06
84  33  1.01006e+07
84  34  1.21926e+07
84  35  1.07512e+07
84  36  1.60438e+06
84  37  0
84  38  0
84  39  8.20088e+06
84  40  7.98468e+06
84  41  321557
84  42  0
84  43  5.1478e+06
84  44  0
84  45  0
84  46  0
84  47  246379
84  48  0
84  49  158009
84  50  7.3689e+06
84  51  1.59024e+07
84  52  5.41483e+06
84  53  1.66568e+07
84  54  1.63496e+07
84  55  1.19344e+07
84  56  1.32839e+07
84  57  1.20469e+07
84  58  1.74353e+07
84  59  1.46061e+07
84  60  3.50296e+07
84  61  3.51618e+07
84  62  2.17662e+07
84  63  2.76729e+07
84  64  2.91194e+07
84  65  1.50269e+07
84  66  3.2992e+07
84  67  3.054e+07
84  68  2.12987e+07
84  69  1.9184e+07
84  70  1.59882e+07
84  71  3.72991e+07
84  72  3.97239e+07
84  73  2.13501e+07
84  74  2.21242e+07
84  75  3.50028e+07
84  76  2.10068e+07
84  77  7.45003e+06
84  78  2.75946e+07
84  79  3.43323e+07
84  80  1.28496e+07
84  81  2.98118e+07
84  82  3.33036e+07
84  83  1.66613e+07
84  84  3.34955e+07
84  85  3.18673e+07
84  86  4.65386e+07
84  87  3.22011e+07
84  88  2.87922e+07
84  89  2.90323e+07
84  90  3.40718e+07
84  91  2.37343e+07
84  92  2.92962e+07
84  93  4.94567e+07
84  94  2.84521e+07
84  95  3.61466e+07
84  96  3.95516e+07
84  97  4.39294e+07
84  98  2.39828e+07
84  99  3.11922e+07
84  100  3.50944e+07
85  0  2.4206e+06
85  1  9.59404e+06
85  2  0
85  3  0
85  4  1.34977e+07
85  5  1.06893e+07
85  6  8.28825e+06
85  7  1.42556e+07
85  8  1.1392e+07
85  9  1.28561e+07
85  10  1.50535e+07
85  11  7.53668e+06
85  12  1.12984e+07
85  13  1.44867e+07
85  14  1.43711e+07
85  15  2.17299e+07
85  16  7.8732e+06
85  17  4.01812e+06
85  18  6.6435e+06
85  19  7.54879e+06
85  20  6.31575e+06
85  21  1.40408e+07
85  22  4.02608e+06
85  23  7.5886e+06
85  24  4.13835e+06
85  25  1.25009e+07
85  26  0
85  27  3.37389e+06
85  28  5.68772e+06
85  29  0
85  30  4.53599e+06
85  31  5.36138e+06
85  32  5.81677e+06
85  33  7.29045e+06
85  34  9.90414e+06
85  35  3.53413e+06
85  36  6.75463e+06
85  37  2.84445e+06
85  38  3.17289e+06
85  39  3.55022e+06
85  40  79897.3
85  41  5.03955e+06
85  42  4.58031e+06
85  43  1.33397e+07
85  44  0
85  45  1.97024e+06
85  46  2.86841e+06
85  47  4.91757e+06
85  48  0
85  49  5.69317e+06
85  50  1.19736e+07
85  51  5.31027e+06
85  52  7.55032e+06
85  53  5.80605e+06
85  54  8.95584e+06
85  55  1.43127e+07
85  56  4.00325e+06
85  57  1.82172e+07
85  58  7.56714e+06
85  59  1.03698e+07
85  60  1.32275e+07
85  61  1.61151e+07
85  62  1.97075e+07
85  63  2.43258e+07
85  64  3.37706e+07
85  65  3.78303e+07
85  66  3.79198e+07
85  67  3.298e+07
85  68  2.63376e+07
85  69  2.55189e+07
85  70  1.23156e+07
85  71  3.5897e+07
85  72  4.1157e+07
85  73  3.5181e+07
85  74  3.90106e+07
85  75  2.72533e+07
85  76  3.13606e+07
85  77  3.85631e+07
85  78  2.80051e+07
85  79  3.73252e+07
85  80  2.91357e+07
85  81  2.22537e+07
85  82  1.89454e+07
85  83  2.3774e+07
85  84  2.8625e+07
85  85  3.26364e+07
85  86  2.05835e+07
85  87  2.35729e+07
85  88  1.35578e+07
85  89  3.36849e+07
85  90  3.00215e+07
85  91  3.80038e+07
85  92  3.34971e+07
85  93  3.54478e+07
85  94  2.83134e+07
85  95  3.39191e+07
85  96  2.709e+07
85  97  3.67223e+07
85  98  4.4056e+07
85  99  2.0552e+07
85  100  3.15406e+07
86  0  5.3571e+06
86  1  3.71182e+06
86  2  1.17367e+07
86  3  3.78695e+06
86  4  1.07894e+07
86  5  1.50674e+07
86  6  7.98325e+06
86  7  2.65777e+07
86  8  9.41542e+06
86  9  8.03623e+06
86  10  8.96095e+06
86  11  1.65971e+07
86  12  3.51199e+06
86  13  8.89662e+06
86  14  6.25113e+06
86  15  1.17908e+07
86  16  7.30167e+06
86  17  2.24635e+06
86  18  2.35965e+06
86  19  9.40896e+06
86  20  1.0028e+07
86  21  0
86  22  0
86  23  1.80998e+06
86  24  615593
86  25  3.22679e+06
86  26  1.91432e+06
86  27  1.00952e+07
86  28  6.70615e+06
86  29  0
86  30  0
86  31  1.15837e+07
86  32  0
86  33  3.78293e+06
86  34  4.67417e+06
86  35  1.01207e+07
86  36  1.11172e+07
86  37  1.96137e+06
86  38  3.20054e+06
86  39  3.81434e+06
86  40  0
86  41  3.71149e+06
86  42  4.31032e+06
86  43  2.52818e+06
86  44  0
86  45  1.26874e+07
86  46  0
86  47  4.30472e+06
86  48  8.46086e+06
86  49  5.44115e+06
86  50  2.43362e+06
86  51  2.02483e+07
86  52  9.63777e+06
86  53  1.57983e+07
86  54  1.03799e+07
86  55  9.67539e+06
86  56  1.61571e+07
86  57  1.70517e+07
86  58  1.83426e+07
86  59  1.08662e+07
86  60  7.43922e+06
86  61  2.59555e+07
86  62  1.71801e+07
86  63  1.58037e+07
86  64  1.60499e+07
86  65  2.94803e+07
86  66  3.51029e+07
86  67  3.69928e+07
86  68  3.20671e+07
86  69  2.74445e+07
86  70  1.73016e+07
86  71  2.19406e+07
86  72  3.0987e+07
86  73  5.90773e+06
86  74  1.70906e+07
86  75  3.03148e+07
86  76  3.17608e+07
86  77  3.80066e+07
86  78  3.42799e+07
86  79  2.38112e+07
86  80  2.28854e+07
86  81  1.4533e+07
86  82  2.49179e+07
86  83  2.19675e+07
86  84  1.48516e+07
86  85  2.58256e+07
86  86  2.60764e+07
86  87  3.59964e+07
86  88  3.32692e+07
86  89  3.77293e+07
86  90  2.84237e+07
86  91  2.56069e+07
86  92  3.29385e+07
86  93  2.42434e+07
86  94  3.14224e+07
86  95  1.96288e+07
86  96  3.34332e+07
86  97  3.72516e+07
86  98  2.92976e+07
86  99  3.27329e+07
86  100  3.29211e+07
87  0  8.40228e+06
87  1  1.18706e+06
87  2  6.76093e+06
87  3  9.38872e+06
87  4  0
87  5  9.37008e+06
87  6  9.55497e+06
87  7  5.83269e+06
87  8  8.71814e+06
87  9  5.19446e+06
87  10  1.60735e+07
87  11  2.57494e+06
87  12  7.22728e+06
87  13  9.89862e+06
87  14  5.66015e+06
87  15  1.12384e+07
87  16  6.35966e+06
87  17  6.48984e+06
87  18  2.8866e+06
87  19  1.27151e+06
87  20  0
87  21  2.18369e+06
87  22  926604
87  23  5.73696e+06
87  24  2.5407e+06
87  25  9.32461e+06
87  26  3.35293e+06
87  27  0
87  28  3.09814e+06
87  29  837973
87  30  6.40514e+06
87  31  3.73614e+06
