row  column  (images_6a.edf Fe-K*images_6a.edf Ar-K**2.3)
51  19  5.55672e+07
51  20  4.36852e+07
51  21  5.31528e+07
51  22  5.17684e+07
51  23  4.08677e+07
51  24  4.46823e+07
51  25  4.98877e+07
51  26  5.76324e+07
51  27  5.61059e+07
51  28  6.98659e+06
51  29  5.94728e+07
51  30  6.37942e+07
51  31  6.17858e+07
51  32  6.07594e+07
51  33  6.3083e+07
51  34  5.48488e+07
51  35  6.32541e+07
51  36  7.22896e+07
51  37  6.43831e+07
51  38  8.44858e+07
51  39  8.28717e+07
51  40  7.77601e+07
51  41  7.56259e+07
51  42  8.62269e+07
51  43  7.45951e+07
51  44  8.16316e+07
51  45  7.22275e+07
51  46  7.01214e+07
51  47  8.16568e+07
51  48  9.45295e+07
51  49  9.58153e+07
51  50  9.17975e+07
51  51  8.05154e+07
51  52  7.47584e+07
51  53  7.11072e+07
51  54  5.61076e+07
51  55  8.19882e+07
51  56  9.59025e+07
51  57  1.07731e+08
51  58  8.28328e+07
51  59  8.57898e+07
51  60  8.98058e+07
51  61  7.59079e+07
51  62  9.05116e+07
51  63  7.1952e+07
51  64  7.30809e+07
51  65  9.34587e+07
51  66  1.04439e+08
51  67  6.99923e+07
51  68  5.97951e+07
51  69  7.40911e+07
51  70  7.38682e+07
51  71  6.80394e+07
51  72  7.05413e+07
51  73  7.89717e+07
51  74  7.73113e+07
51  75  8.52439e+07
51  76  7.13471e+07
51  77  1.01336e+08
51  78  1.03559e+08
51  79  1.05089e+08
51  80  1.01553e+08
51  81  9.8345e+07
51  82  1.09072e+08
51  83  1.15078e+08
51  84  9.26316e+07
51  85  1.17368e+08
51  86  1.15239e+08
51  87  1.32939e+08
51  88  1.27376e+08
51  89  1.32738e+08
51  90  1.49076e+08
51  91  1.90955e+08
51  92  1.52023e+08
51  93  1.37567e+08
51  94  1.29823e+08
51  95  1.844e+08
51  96  2.0177e+08
51  97  1.92926e+08
51  98  2.00728e+08
51  99  1.75654e+08
51  100  1.5341e+08
52  0  1.16456e+08
52  1  1.04795e+08
52  2  8.78017e+07
52  3  1.05181e+08
52  4  8.08423e+07
52  5  8.96779e+07
52  6  9.56393e+07
52  7  7.92544e+07
52  8  1.04179e+08
52  9  9.35165e+07
52  10  1.09143e+08
52  11  9.656e+07
52  12  1.02363e+08
52  13  9.04094e+07
52  14  9.32334e+07
52  15  9.58142e+07
52  16  7.90128e+07
52  17  7.81816e+07
52  18  9.07509e+07
52  19  4.64421e+07
52  20  5.15311e+07
52  21  6.20203e+07
52  22  5.37028e+07
52  23  5.53539e+07
52  24  4.79004e+07
52  25  4.01898e+07
52  26  5.29396e+07
52  27  3.92055e+07
52  28  6.25724e+07
52  29  6.77502e+07
52  30  5.23759e+07
52  31  4.98839e+07
52  32  6.39748e+07
52  33  5.52625e+07
52  34  6.17758e+07
52  35  8.03501e+07
52  36  6.08512e+07
52  37  6.14895e+07
52  38  7.29191e+07
52  39  8.13347e+07
52  40  6.95917e+07
52  41  8.09865e+07
52  42  8.18686e+07
52  43  7.59297e+07
52  44  7.31209e+07
52  45  6.39336e+07
52  46  8.06576e+07
52  47  6.90412e+07
52  48  6.02585e+07
52  49  9.6352e+07
52  50  9.32316e+07
52  51  9.01374e+07
52  52  7.66285e+07
52  53  6.3549e+07
52  54  4.69849e+07
52  55  6.74635e+07
52  56  9.10676e+07
52  57  8.65382e+07
52  58  7.07188e+07
52  59  8.61385e+07
52  60  9.8497e+07
52  61  9.16608e+07
52  62  8.63209e+07
52  63  6.12921e+07
52  64  7.80692e+07
52  65  9.97446e+07
52  66  1.08339e+08
52  67  6.10095e+07
52  68  3.76416e+07
52  69  6.45036e+07
52  70  7.22488e+07
52  71  7.84723e+07
52  72  6.89766e+07
52  73  7.84824e+07
52  74  8.00845e+07
52  75  6.10522e+07
52  76  1.0116e+08
52  77  9.69945e+07
52  78  1.02105e+08
52  79  1.05485e+08
52  80  1.00343e+08
52  81  1.14194e+08
52  82  1.13153e+08
52  83  1.09091e+08
52  84  1.09472e+08
52  85  1.09987e+08
52  86  1.06944e+08
52  87  1.20548e+08
52  88  1.38031e+08
52  89  1.59266e+08
52  90  1.42321e+08
52  91  1.74445e+08
52  92  1.20195e+08
52  93  1.24582e+08
52  94  1.20282e+08
52  95  1.36337e+08
52  96  2.18863e+08
52  97  1.42638e+08
52  98  1.69029e+08
52  99  1.52485e+08
52  100  1.51669e+08
53  0  1.1577e+08
53  1  1.09952e+08
53  2  9.5775e+07
53  3  9.69477e+07
53  4  9.56507e+07
53  5  9.08539e+07
53  6  8.96254e+07
53  7  8.49001e+07
53  8  9.22082e+07
53  9  1.17905e+08
53  10  1.19572e+08
53  11  1.0092e+08
53  12  1.21902e+08
53  13  9.71546e+07
53  14  9.56287e+07
53  15  8.31251e+07
53  16  7.64952e+07
53  17  8.41738e+07
53  18  6.75182e+07
53  19  6.27094e+07
53  20  5.81172e+07
53  21  6.10459e+07
53  22  5.88529e+07
53  23  5.24324e+07
53  24  5.51676e+07
53  25  5.53186e+07
53  26  5.99428e+07
53  27  5.35155e+07
53  28  5.14658e+07
53  29  5.40454e+07
53  30  6.2148e+07
53  31  5.8506e+07
53  32  6.81531e+07
53  33  7.13111e+07
53  34  6.08061e+07
53  35  6.0196e+07
53  36  4.89849e+07
53  37  6.66901e+07
53  38  8.68295e+07
53  39  5.27098e+07
53  40  6.47631e+07
53  41  9.08252e+07
53  42  7.17842e+07
53  43  6.71025e+07
53  44  6.65497e+07
53  45  6.47372e+07
53  46  8.25824e+07
53  47  7.15848e+07
53  48  8.25797e+07
53  49  9.62536e+07
53  50  7.22294e+07
53  51  6.16425e+07
53  52  7.28166e+07
53  53  7.31462e+07
53  54  6.22879e+07
53  55  8.8346e+07
53  56  1.0823e+08
53  57  8.89522e+07
53  58  7.01943e+07
53  59  9.23866e+07
53  60  7.09618e+07
53  61  7.64912e+07
53  62  8.99818e+07
53  63  7.40418e+07
53  64  8.62768e+07
53  65  9.58323e+07
53  66  1.1018e+08
53  67  7.96181e+07
53  68  7.58546e+07
53  69  7.72242e+07
53  70  7.40484e+07
53  71  6.94975e+07
53  72  7.73308e+07
53  73  7.1547e+07
53  74  8.26387e+07
53  75  7.39533e+07
53  76  9.67978e+07
53  77  9.01396e+07
53  78  9.05713e+07
53  79  9.59971e+07
53  80  1.02956e+08
53  81  1.08924e+08
53  82  1.24314e+08
53  83  8.81085e+07
53  84  9.52595e+07
53  85  1.23124e+08
53  86  1.06825e+08
53  87  1.40358e+08
53  88  1.50681e+08
53  89  1.23249e+08
53  90  1.50053e+08
53  91  1.83622e+08
53  92  1.81229e+08
53  93  1.27974e+08
53  94  1.12716e+08
53  95  1.1908e+08
53  96  6.29567e+07
53  97  1.79281e+08
53  98  1.61738e+08
53  99  1.51255e+08
53  100  1.46003e+08
54  0  1.00666e+08
54  1  8.85847e+07
54  2  1.02702e+08
54  3  1.00772e+08
54  4  9.03317e+07
54  5  7.50736e+07
54  6  9.86201e+07
54  7  8.85379e+07
54  8  1.12282e+08
54  9  1.0694e+08
54  10  9.69443e+07
54  11  1.11874e+08
54  12  1.02862e+08
54  13  1.07828e+08
54  14  1.09099e+08
54  15  9.46569e+07
54  16  6.58591e+07
54  17  8.06778e+07
54  18  7.18468e+07
54  19  5.24106e+07
54  20  5.64352e+07
54  21  5.12311e+07
54  22  4.12337e+07
54  23  4.73655e+07
54  24  5.65943e+07
54  25  4.13924e+07
54  26  4.70085e+07
54  27  4.57324e+07
54  28  6.46234e+07
54  29  5.35624e+07
54  30  5.98885e+07
54  31  5.99265e+07
54  32  6.54313e+07
54  33  5.92479e+07
54  34  4.1287e+07
54  35  2.83363e+07
54  36  6.11727e+07
54  37  6.54306e+07
54  38  7.10264e+07
54  39  6.30235e+07
54  40  7.12729e+07
54  41  7.8128e+07
54  42  8.97366e+07
54  43  7.19301e+07
54  44  6.79217e+07
54  45  8.41588e+07
54  46  7.99679e+07
54  47  9.04372e+07
54  48  8.58433e+07
54  49  8.92481e+07
54  50  7.02593e+07
54  51  8.45229e+07
54  52  6.11979e+07
54  53  5.92692e+07
54  54  5.24946e+07
54  55  7.33826e+07
54  56  1.28002e+08
54  57  1.09108e+08
54  58  8.05741e+07
54  59  7.00138e+07
54  60  8.13873e+07
54  61  6.49355e+07
54  62  7.799e+07
54  63  7.92902e+07
54  64  8.40119e+07
54  65  9.53538e+07
54  66  1.28293e+08
54  67  7.99223e+07
54  68  6.26459e+07
54  69  5.84948e+07
54  70  9.2578e+07
54  71  6.79108e+07
54  72  6.44512e+07
54  73  8.01351e+07
54  74  7.29577e+07
54  75  1.03934e+08
54  76  9.34318e+07
54  77  9.18217e+07
54  78  1.04388e+08
54  79  8.13002e+07
54  80  1.19536e+08
54  81  4.43012e+07
54  82  1.13071e+08
54  83  1.0578e+08
54  84  9.00521e+07
54  85  1.10218e+08
54  86  1.03232e+08
54  87  1.11151e+08
54  88  1.18101e+08
54  89  1.34952e+08
54  90  1.43512e+08
54  91  1.75228e+08
54  92  1.5887e+08
54  93  1.20137e+08
54  94  1.42589e+08
54  95  1.43902e+08
54  96  1.38735e+08
54  97  1.53892e+08
54  98  1.63358e+08
54  99  1.35307e+08
54  100  9.71516e+07
55  0  8.41464e+07
55  1  9.54299e+07
55  2  1.07606e+08
55  3  9.71267e+07
55  4  8.60546e+07
55  5  8.55477e+07
55  6  9.12197e+07
55  7  9.71713e+07
55  8  9.09609e+07
55  9  9.47568e+07
55  10  1.0364e+08
55  11  9.42517e+07
55  12  9.64957e+07
55  13  1.05695e+08
55  14  8.65905e+07
55  15  7.40232e+07
55  16  6.29751e+07
55  17  8.4729e+07
55  18  7.41801e+07
55  19  4.89291e+07
55  20  4.91517e+07
55  21  4.07775e+07
55  22  5.49399e+07
55  23  5.20447e+07
55  24  4.9589e+07
55  25  3.85968e+07
55  26  5.66527e+07
55  27  3.76778e+07
55  28  3.5027e+07
55  29  5.36278e+07
55  30  5.68611e+07
55  31  7.7085e+07
55  32  4.73958e+07
55  33  7.60744e+07
55  34  6.2598e+07
55  35  5.51174e+07
55  36  5.33533e+07
55  37  6.28035e+07
55  38  6.94848e+07
55  39  6.76694e+07
55  40  8.06416e+07
55  41  5.59535e+07
55  42  7.10207e+07
55  43  8.97689e+07
55  44  4.34355e+07
55  45  7.6506e+07
55  46  8.12533e+07
55  47  8.66598e+07
55  48  8.12902e+07
55  49  1.04749e+08
55  50  8.1363e+07
55  51  7.61436e+07
55  52  6.69996e+07
55  53  6.81224e+07
55  54  4.63756e+07
55  55  6.81654e+07
55  56  1.23967e+08
55  57  8.5678e+07
55  58  8.45742e+07
55  59  7.15718e+07
55  60  9.54932e+07
55  61  5.25439e+07
55  62  9.48388e+07
55  63  7.11455e+07
55  64  8.27228e+07
55  65  1.0518e+08
55  66  1.38235e+08
55  67  6.84486e+07
55  68  5.65655e+07
55  69  4.66633e+07
55  70  7.86882e+07
55  71  7.17406e+07
55  72  7.52683e+07
55  73  6.02787e+07
55  74  8.246e+07
55  75  8.52136e+07
55  76  8.92421e+07
55  77  1.04561e+08
55  78  9.67559e+07
55  79  8.64076e+07
55  80  9.11755e+07
55  81  9.3054e+07
55  82  1.474e+08
55  83  1.25396e+08
55  84  8.98995e+07
55  85  1.19182e+08
55  86  1.01997e+08
55  87  1.32859e+08
55  88  1.53868e+08
55  89  1.27236e+08
55  90  1.49234e+08
55  91  2.15516e+08
55  92  1.73171e+08
55  93  1.48016e+08
55  94  1.3725e+08
55  95  1.20604e+08
55  96  1.5916e+08
55  97  1.70212e+08
55  98  1.19707e+08
55  99  1.18974e+08
55  100  1.15136e+08
56  0  7.75177e+07
56  1  8.17387e+07
56  2  9.21047e+07
56  3  1.01759e+08
56  4  9.7028e+07
56  5  9.2667e+07
56  6  8.60813e+07
56  7  8.09951e+07
56  8  9.67687e+07
56  9  9.06586e+07
56  10  1.14228e+08
56  11  1.02221e+08
56  12  8.83689e+07
56  13  8.21487e+07
56  14  8.41327e+07
56  15  8.27955e+07
56  16  5.01371e+07
56  17  5.71894e+07
56  18  5.74874e+07
56  19  3.5448e+07
56  20  3.96904e+07
56  21  6.42641e+07
56  22  4.70242e+07
56  23  4.22525e+07
56  24  6.06592e+07
56  25  6.64841e+07
56  26  4.06502e+07
56  27  4.48247e+07
56  28  6.50921e+07
56  29  5.24319e+07
56  30  5.94188e+07
56  31  7.10615e+07
56  32  7.30706e+07
56  33  5.80333e+07
56  34  5.07458e+07
56  35  5.00478e+07
56  36  4.9617e+07
56  37  6.53033e+07
56  38  6.61972e+07
56  39  7.12573e+07
56  40  6.81276e+07
56  41  7.09199e+07
56  42  7.03978e+07
56  43  7.96282e+07
56  44  6.1518e+07
56  45  2.82287e+07
56  46  8.08355e+07
56  47  6.67207e+07
56  48  7.9413e+07
56  49  1.13394e+08
56  50  9.23598e+07
56  51  9.42967e+07
56  52  7.03326e+07
56  53  6.44462e+07
56  54  5.90648e+07
56  55  6.19626e+07
56  56  8.15494e+07
56  57  9.91502e+07
56  58  8.37337e+07
56  59  7.93855e+07
56  60  8.42124e+07
56  61  8.2031e+07
56  62  8.03571e+07
56  63  8.1787e+07
56  64  6.82486e+07
56  65  8.16427e+07
56  66  1.35695e+08
56  67  8.01956e+07
56  68  7.36089e+07
56  69  6.6226e+07
56  70  6.06902e+07
56  71  7.80274e+07
56  72  6.85159e+07
56  73  6.1371e+07
56  74  6.79997e+07
56  75  8.98778e+07
56  76  1.20469e+08
56  77  1.0579e+08
56  78  6.90562e+07
56  79  9.14646e+07
56  80  9.335e+07
56  81  1.1817e+08
56  82  1.24536e+08
56  83  1.20853e+08
56  84  1.14532e+08
56  85  1.23634e+08
56  86  1.16495e+08
56  87  1.04903e+08
56  88  1.2077e+08
56  89  1.2483e+08
56  90  1.27323e+08
56  91  1.92271e+08
56  92  1.92375e+08
56  93  1.27879e+08
56  94  1.16267e+08
56  95  9.62417e+07
56  96  1.33178e+08
56  97  1.20838e+08
56  98  1.44184e+08
56  99  1.23703e+08
56  100  9.34531e+07
57  0  7.35046e+07
57  1  9.20485e+07
57  2  7.92074e+07
57  3  1.06869e+08
57  4  9.57606e+07
57  5  8.65918e+07
57  6  8.9815e+07
57  7  8.68891e+07
57  8  1.01913e+08
57  9  9.36584e+07
57  10  1.03732e+08
57  11  9.58535e+07
57  12  7.64121e+07
57  13  9.0399e+07
57  14  6.31767e+07
57  15  6.75836e+07
57  16  6.99965e+07
57  17  6.06335e+07
57  18  5.97725e+07
57  19  5.20849e+07
57  20  6.50358e+07
57  21  5.03532e+07
57  22  5.05826e+07
57  23  4.72753e+07
57  24  5.0544e+07
57  25  3.3954e+07
57  26  4.94326e+07
57  27  5.11509e+07
57  28  5.71916e+07
57  29  4.63345e+07
57  30  5.76557e+07
57  31  6.13593e+07
57  32  6.48787e+07
57  33  6.31766e+07
57  34  6.65168e+07
57  35  5.78469e+07
57  36  7.02022e+07
57  37  6.11357e+07
57  38  5.91939e+07
57  39  6.25922e+07
57  40  6.86765e+07
57  41  6.53745e+07
57  42  6.94246e+07
57  43  6.347e+07
57  44  7.20478e+07
57  45  7.25978e+07
57  46  7.10959e+07
57  47  7.9997e+07
57  48  8.01661e+07
57  49  1.17653e+08
57  50  7.43321e+07
57  51  8.73053e+07
57  52  7.44843e+07
57  53  6.74342e+07
57  54  6.99213e+07
57  55  5.82118e+07
57  56  9.88931e+07
57  57  8.05155e+07
57  58  9.31378e+07
57  59  7.58289e+07
57  60  8.10682e+07
57  61  8.66922e+07
57  62  7.94944e+07
57  63  5.94353e+07
57  64  5.19968e+07
57  65  1.31042e+08
57  66  1.05715e+08
57  67  5.23358e+07
57  68  5.27196e+07
57  69  6.63646e+07
57  70  7.56442e+07
57  71  5.60869e+07
57  72  6.97034e+07
57  73  5.91782e+07
57  74  6.31418e+07
57  75  9.39053e+07
57  76  1.25487e+08
57  77  9.68406e+07
57  78  9.68089e+07
57  79  0
57  80  9.44767e+07
57  81  1.06013e+08
57  82  1.26376e+08
57  83  1.4562e+08
57  84  1.08292e+08
57  85  1.24314e+08
57  86  1.08804e+08
57  87  1.17629e+08
57  88  1.17393e+08
57  89  1.13614e+08
57  90  1.5333e+08
57  91  1.9042e+08
57  92  1.53843e+08
57  93  1.23003e+08
57  94  9.19684e+07
57  95  1.2557e+08
57  96  9.7828e+07
57  97  1.35346e+08
57  98  1.29316e+08
57  99  1.27422e+08
57  100  1.08305e+08
58  0  8.54996e+07
58  1  8.34394e+07
58  2  7.5658e+07
58  3  9.46054e+07
58  4  1.00708e+08
58  5  7.20058e+07
58  6  6.50276e+07
58  7  1.0232e+08
58  8  7.58787e+07
58  9  9.46713e+07
58  10  9.19629e+07
58  11  9.00157e+07
58  12  6.70975e+07
58  13  8.15146e+07
58  14  7.71665e+07
58  15  6.82734e+07
58  16  9.47389e+07
58  17  7.12863e+07
58  18  6.60229e+07
58  19  5.47552e+07
58  20  6.4227e+07
58  21  5.08811e+07
58  22  6.05248e+07
58  23  6.04775e+07
58  24  5.73324e+07
58  25  0
58  26  3.08061e+07
58  27  5.718e+07
58  28  6.45253e+07
58  29  5.15577e+07
58  30  6.18211e+07
58  31  6.26592e+07
58  32  9.0594e+07
58  33  5.99143e+07
58  34  6.12872e+07
58  35  6.19164e+07
58  36  5.25986e+07
58  37  6.52202e+07
58  38  6.44508e+07
58  39  7.06839e+07
58  40  5.9628e+07
58  41  8.10487e+07
58  42  6.19097e+07
58  43  6.54524e+07
58  44  5.75693e+07
58  45  5.72204e+07
58  46  8.20071e+07
58  47  7.56197e+07
58  48  7.03847e+07
58  49  1.20298e+08
58  50  9.40678e+07
58  51  9.59009e+07
58  52  7.2355e+07
58  53  7.9148e+07
58  54  6.95645e+07
58  55  7.69883e+07
58  56  9.46148e+07
58  57  8.64769e+07
58  58  5.31217e+07
58  59  8.84795e+07
58  60  9.28362e+07
58  61  8.41634e+07
58  62  7.20367e+07
58  63  8.54809e+07
58  64  5.81263e+07
58  65  1.07904e+08
58  66  1.69937e+08
58  67  7.9382e+07
58  68  6.00013e+07
58  69  6.16057e+07
58  70  9.54686e+07
58  71  7.21927e+07
58  72  5.66509e+07
58  73  6.74115e+07
58  74  6.54968e+07
58  75  7.54715e+07
58  76  1.50266e+08
58  77  9.51152e+07
58  78  9.32982e+07
58  79  9.07895e+07
58  80  6.65794e+07
58  81  1.09019e+08
58  82  1.44666e+08
58  83  1.17389e+08
58  84  1.03289e+08
58  85  1.28698e+08
58  86  1.07736e+08
58  87  1.26382e+08
58  88  1.19988e+08
58  89  1.29485e+08
58  90  1.26514e+08
58  91  1.77139e+08
58  92  1.28019e+08
58  93  1.1994e+08
58  94  1.19499e+08
58  95  1.17766e+08
58  96  1.08112e+08
58  97  1.34702e+08
58  98  1.40838e+08
58  99  7.68728e+07
58  100  9.54229e+07
59  0  6.90731e+07
59  1  7.13022e+07
59  2  8.09904e+07
59  3  9.07433e+07
59  4  8.45303e+07
59  5  6.49937e+07
59  6  6.06274e+07
59  7  7.58738e+07
59  8  7.96251e+07
59  9  8.61331e+07
59  10  6.11248e+07
59  11  7.51038e+07
59  12  8.07928e+07
59  13  7.77429e+07
59  14  8.85724e+07
59  15  6.79158e+07
59  16  8.66189e+07
59  17  5.90419e+07
59  18  4.44815e+07
59  19  6.45915e+07
59  20  4.71339e+07
59  21  5.95569e+07
59  22  6.04281e+07
59  23  4.31073e+07
59  24  4.98751e+07
59  25  1.24465e+07
59  26  4.9487e+07
59  27  5.19774e+07
59  28  7.27398e+07
59  29  6.50821e+07
59  30  7.05175e+07
59  31  8.23348e+07
59  32  6.75701e+07
59  33  8.76914e+07
59  34  5.39545e+07
59  35  7.65128e+07
59  36  7.34065e+07
59  37  7.9133e+07
59  38  7.39335e+07
59  39  5.74412e+07
59  40  8.27884e+07
59  41  7.20857e+07
59  42  6.98042e+07
59  43  7.40294e+07
59  44  6.49366e+07
59  45  4.22595e+07
59  46  8.93649e+07
59  47  7.67664e+07
59  48  6.95775e+07
59  49  1.47355e+08
59  50  8.75781e+07
59  51  9.52378e+07
59  52  7.34887e+07
59  53  6.71313e+07
59  54  5.91019e+07
59  55  5.1362e+07
59  56  9.09716e+07
59  57  7.28577e+07
59  58  7.79672e+07
59  59  8.8713e+07
59  60  6.24739e+07
59  61  7.61765e+07
59  62  7.80567e+07
59  63  7.74421e+07
59  64  6.75996e+07
59  65  1.09781e+08
59  66  9.07751e+07
59  67  6.79018e+07
59  68  4.27572e+07
59  69  6.65739e+07
59  70  7.90557e+07
59  71  6.65529e+07
59  72  6.23888e+07
59  73  6.77023e+07
59  74  7.28293e+07
59  75  1.09428e+08
59  76  1.27315e+08
59  77  9.7301e+07
59  78  9.45881e+07
59  79  9.00458e+07
59  80  1.05015e+08
59  81  7.68544e+07
59  82  1.2006e+08
59  83  1.25575e+08
59  84  1.01216e+08
59  85  1.11485e+08
59  86  1.33009e+08
59  87  1.35549e+08
59  88  1.28061e+08
59  89  1.45037e+08
59  90  1.24411e+08
59  91  0
59  92  1.15582e+08
59  93  1.07472e+08
59  94  1.04194e+08
59  95  1.03949e+08
59  96  1.17078e+08
59  97  1.14168e+08
59  98  1.07724e+08
59  99  1.06619e+08
59  100  1.04503e+08
60  0  6.7348e+07
60  1  6.96659e+07
60  2  7.4251e+07
60  3  6.98521e+07
60  4  9.70572e+07
60  5  5.43451e+07
60  6  6.3184e+07
60  7  7.19782e+07
60  8  8.25138e+07
60  9  8.20795e+07
60  10  7.60818e+07
60  11  6.60298e+07
60  12  8.05306e+07
60  13  5.97816e+07
60  14  8.23801e+07
60  15  5.96427e+07
60  16  6.54091e+07
60  17  6.16908e+07
60  18  5.22339e+07
60  19  5.10155e+07
60  20  5.92151e+07
60  21  4.99175e+07
60  22  2.9939e+07
60  23  6.20044e+07
60  24  4.61974e+07
60  25  4.31679e+07
60  26  0
60  27  5.02483e+07
60  28  5.59058e+07
60  29  5.39372e+07
60  30  5.83742e+07
60  31  6.84332e+07
60  32  7.56947e+07
60  33  8.05255e+07
60  34  7.00867e+07
60  35  5.35429e+07
60  36  5.06876e+07
60  37  6.7066e+07
60  38  8.13655e+07
60  39  5.50549e+07
60  40  7.49162e+07
60  41  7.34993e+07
60  42  7.8856e+07
60  43  7.33841e+07
60  44  5.98861e+07
60  45  7.53278e+07
60  46  7.93388e+07
60  47  7.57195e+07
60  48  8.67011e+07
60  49  1.48626e+08
60  50  9.28681e+07
60  51  7.86681e+07
60  52  7.22448e+07
60  53  4.92878e+07
60  54  4.36609e+07
60  55  6.45375e+07
60  56  8.19351e+07
60  57  7.54247e+07
60  58  7.56205e+07
60  59  9.25952e+07
60  60  8.27373e+07
60  61  8.16108e+07
60  62  8.08535e+07
60  63  7.85524e+07
60  64  7.5805e+07
60  65  9.64374e+07
60  66  1.05585e+08
60  67  4.97797e+07
60  68  5.69552e+07
60  69  5.81228e+07
60  70  6.80143e+07
60  71  7.28614e+07
60  72  5.40688e+07
60  73  7.31852e+07
60  74  7.1399e+07
60  75  9.90323e+07
60  76  1.17645e+08
60  77  1.0572e+08
60  78  8.50362e+07
60  79  7.99183e+07
60  80  8.44247e+07
60  81  8.94674e+07
60  82  1.20902e+08
60  83  1.4158e+08
60  84  1.40077e+08
60  85  1.44913e+08
60  86  9.34827e+07
60  87  1.26626e+08
60  88  1.14882e+08
60  89  1.26257e+08
60  90  1.42393e+08
60  91  1.90562e+08
60  92  1.43522e+08
60  93  1.1776e+08
60  94  1.07372e+08
60  95  9.39521e+07
60  96  1.12329e+08
60  97  1.11165e+08
60  98  1.18008e+08
60  99  8.48259e+07
60  100  1.0633e+08
61  0  6.60218e+07
61  1  6.46529e+07
61  2  8.00941e+07
61  3  7.57464e+07
61  4  3.70118e+07
61  5  5.25352e+07
61  6  6.21337e+07
61  7  7.10141e+07
61  8  7.06215e+07
61  9  7.99254e+07
61  10  6.94851e+07
61  11  7.22466e+07
61  12  5.89257e+07
61  13  6.23861e+07
61  14  8.23833e+07
61  15  7.67552e+07
61  16  6.55861e+07
61  17  9.00114e+07
61  18  5.53121e+07
61  19  5.88252e+07
61  20  6.45283e+07
61  21  5.55712e+07
61  22  4.96858e+07
61  23  5.39741e+07
61  24  5.75006e+07
61  25  5.33781e+07
61  26  5.3999e+07
61  27  5.72192e+07
61  28  7.22514e+07
61  29  6.9482e+07
61  30  9.35445e+07
61  31  9.31035e+07
61  32  1.02497e+08
61  33  6.39152e+07
61  34  6.5572e+07
61  35  6.93303e+07
61  36  6.11152e+07
61  37  6.94335e+07
61  38  6.36937e+07
61  39  6.11332e+07
61  40  7.31943e+07
61  41  6.97486e+07
61  42  5.41582e+07
61  43  6.04514e+07
61  44  7.75704e+07
61  45  5.41298e+07
61  46  7.02968e+07
61  47  5.965e+07
61  48  7.87193e+07
61  49  1.50764e+08
61  50  1.01544e+08
61  51  7.97553e+07
61  52  7.38159e+07
61  53  7.86255e+07
61  54  6.36952e+07
61  55  7.05892e+07
61  56  8.4024e+07
61  57  9.62647e+07
61  58  6.07377e+07
61  59  7.46493e+07
61  60  8.00345e+07
61  61  6.64696e+07
61  62  7.87355e+07
61  63  6.12074e+07
61  64  7.97564e+07
61  65  1.0495e+08
61  66  7.59342e+07
61  67  5.69604e+07
61  68  5.45528e+07
61  69  5.31592e+07
61  70  6.95858e+07
61  71  7.68477e+07
61  72  5.11211e+07
61  73  7.79374e+07
61  74  6.12205e+07
61  75  8.76538e+07
61  76  1.55807e+08
61  77  1.0794e+08
61  78  8.32661e+07
61  79  9.29724e+07
61  80  8.87026e+07
61  81  1.10858e+08
61  82  1.52654e+08
61  83  1.50785e+08
61  84  1.44909e+08
61  85  1.48658e+08
61  86  1.08478e+08
61  87  1.34118e+08
61  88  1.43155e+08
61  89  8.32107e+07
61  90  1.49484e+08
61  91  1.9869e+08
61  92  1.12025e+08
61  93  9.70669e+07
61  94  9.97879e+07
61  95  8.46233e+07
61  96  8.14677e+07
61  97  1.00434e+08
61  98  8.46619e+07
61  99  1.13019e+08
61  100  4.97864e+07
62  0  5.50254e+07
62  1  5.33468e+07
62  2  7.20092e+07
62  3  7.81525e+07
62  4  7.81675e+07
62  5  5.83977e+07
62  6  6.46493e+07
62  7  7.54239e+07
62  8  6.10945e+07
62  9  8.20734e+07
62  10  6.77874e+07
62  11  7.88801e+07
62  12  1.99668e+06
62  13  6.23054e+07
62  14  9.39653e+07
62  15  7.78318e+07
62  16  7.69465e+07
62  17  6.27753e+07
62  18  6.32731e+07
62  19  4.34977e+07
62  20  5.44019e+07
62  21  6.45227e+07
62  22  6.41051e+07
62  23  6.03116e+07
62  24  5.98039e+07
62  25  5.05133e+07
62  26  6.38878e+07
62  27  4.97407e+07
62  28  5.55517e+07
62  29  6.00967e+07
62  30  7.84204e+07
62  31  9.99694e+07
62  32  9.88241e+07
62  33  7.22836e+07
62  34  5.4739e+07
62  35  6.44471e+07
62  36  7.9834e+07
62  37  6.11425e+07
62  38  8.07921e+07
62  39  6.48231e+07
62  40  7.67505e+07
62  41  6.88853e+07
62  42  6.47579e+07
62  43  6.24652e+07
62  44  6.70859e+07
62  45  5.76377e+07
62  46  6.79214e+07
62  47  6.96459e+07
62  48  7.08735e+07
62  49  1.55413e+08
62  50  8.71843e+07
62  51  7.73744e+07
62  52  8.73584e+07
62  53  6.88625e+07
62  54  7.21216e+07
62  55  6.98998e+07
62  56  6.65921e+07
62  57  6.97221e+07
62  58  7.41286e+07
62  59  7.16468e+07
62  60  8.22295e+07
62  61  6.96257e+07
62  62  9.92627e+07
62  63  7.9605e+07
62  64  9.43408e+07
62  65  1.04169e+08
62  66  9.40924e+07
62  67  7.89661e+07
62  68  4.72392e+07
62  69  6.683e+07
62  70  7.95973e+07
62  71  5.55179e+07
62  72  6.90999e+07
62  73  8.05699e+07
