row  column  (images_6a.edf Cu-K*images_6a.edf Ar-K**2.3)
27  46  1.79065e+07
27  47  0
27  48  0
27  49  1.39844e+06
27  50  864065
27  51  0
27  52  0
27  53  980451
27  54  0
27  55  0
27  56  0
27  57  1.24088e+07
27  58  3.03349e+07
27  59  8.29906e+06
27  60  2.25157e+07
27  61  0
27  62  1.46403e+07
27  63  176949
27  64  2.99461e+06
27  65  1.16842e+07
27  66  0
27  67  0
27  68  3.57125e+06
27  69  0
27  70  1.69807e+07
27  71  0
27  72  9.20443e+06
27  73  1.76729e+06
27  74  1.62181e+07
27  75  1.11379e+07
27  76  1.79713e+07
27  77  1.22561e+06
27  78  2.4025e+07
27  79  2.66936e+07
27  80  0
27  81  2.76903e+06
27  82  7.89109e+06
27  83  1.07291e+07
27  84  6.27716e+06
27  85  1.34717e+07
27  86  7.46712e+06
27  87  1.85988e+07
27  88  1.87698e+07
27  89  2.19532e+07
27  90  2.99496e+06
27  91  7.07e+06
27  92  0
27  93  5.48218e+06
27  94  1.43543e+07
27  95  4.65728e+06
27  96  1.06057e+07
27  97  6.22561e+06
27  98  2.44535e+07
27  99  1.27774e+07
27  100  3.36417e+07
28  0  1.33746e+07
28  1  0
28  2  865843
28  3  2.49534e+06
28  4  0
28  5  1.0299e+07
28  6  9.04687e+06
28  7  0
28  8  136942
28  9  0
28  10  1.54279e+07
28  11  1.98049e+07
28  12  8.8125e+06
28  13  0
28  14  7.26369e+06
28  15  2.23182e+07
28  16  2.03344e+06
28  17  0
28  18  723832
28  19  0
28  20  0
28  21  1.29138e+07
28  22  9.29446e+06
28  23  1.8037e+07
28  24  1.55751e+07
28  25  0
28  26  0
28  27  0
28  28  1.86597e+07
28  29  7.80425e+06
28  30  1.96327e+07
28  31  2.69424e+07
28  32  552364
28  33  0
28  34  9.69354e+06
28  35  0
28  36  0
28  37  0
28  38  1.8056e+07
28  39  0
28  40  6.72767e+06
28  41  1.45712e+07
28  42  283240
28  43  0
28  44  0
28  45  4.67329e+06
28  46  0
28  47  0
28  48  1.87149e+07
28  49  0
28  50  1.89752e+07
28  51  4.09035e+06
28  52  7.88473e+06
28  53  1.74135e+07
28  54  0
28  55  25247.6
28  56  1.39274e+07
28  57  1.15427e+07
28  58  3.72799e+06
28  59  6.97745e+06
28  60  2.95212e+06
28  61  0
28  62  0
28  63  0
28  64  1.19611e+06
28  65  179578
28  66  0
28  67  0
28  68  4.07343e+06
28  69  1.9862e+07
28  70  8.15975e+06
28  71  1.66045e+07
28  72  3.69467e+06
28  73  1.06493e+07
28  74  0
28  75  240400
28  76  2.88054e+06
28  77  6.46851e+06
28  78  1.0406e+06
28  79  0
28  80  1.57498e+07
28  81  1.27933e+07
28  82  1.01915e+07
28  83  9.02707e+06
28  84  1.83083e+07
28  85  1.53379e+07
28  86  2.35541e+07
28  87  2.12284e+07
28  88  1.59292e+07
28  89  5.24851e+06
28  90  0
28  91  435241
28  92  6.3017e+06
28  93  2.33405e+07
28  94  1.27951e+07
28  95  1.75669e+07
28  96  1.13119e+07
28  97  7.27352e+06
28  98  5.79239e+06
28  99  1.14326e+07
28  100  0
29  0  6.09403e+06
29  1  3.50627e+06
29  2  0
29  3  7.88863e+06
29  4  0
29  5  1.32909e+07
29  6  7.17804e+06
29  7  6.89744e+06
29  8  0
29  9  4.17343e+06
29  10  387684
29  11  8.93472e+06
29  12  0
29  13  1.86809e+06
29  14  3.17033e+06
29  15  0
29  16  1.53644e+07
29  17  0
29  18  4.66764e+06
29  19  0
29  20  2.75333e+07
29  21  4.36478e+06
29  22  0
29  23  0
29  24  0
29  25  2.03828e+07
29  26  8.57959e+06
29  27  1.51798e+07
29  28  1.20144e+07
29  29  3.7301e+06
29  30  1.92642e+07
29  31  2.65738e+06
29  32  0
29  33  947577
29  34  0
29  35  0
29  36  3.35825e+06
29  37  6.81926e+06
29  38  1.54191e+06
29  39  5.57946e+06
29  40  1.88346e+07
29  41  0
29  42  0
29  43  1.04999e+06
29  44  0
29  45  0
29  46  0
29  47  0
29  48  0
29  49  0
29  50  2.36305e+07
29  51  0
29  52  0
29  53  1.48346e+07
29  54  3.50934e+06
29  55  0
29  56  0
29  57  2.11365e+07
29  58  1.3232e+07
29  59  1.60835e+07
29  60  0
29  61  278984
29  62  1.17651e+07
29  63  5.09582e+06
29  64  1.62368e+06
29  65  0
29  66  0
29  67  0
29  68  8.67958e+06
29  69  1.42404e+07
29  70  0
29  71  1.3296e+07
29  72  2.62173e+07
29  73  3.13703e+07
29  74  2.82773e+07
29  75  0
29  76  1.19335e+07
29  77  0
29  78  2.66549e+07
29  79  1.53843e+07
29  80  1.08051e+07
29  81  1.12857e+06
29  82  0
29  83  0
29  84  4.80252e+06
29  85  2.53354e+07
29  86  1.19324e+07
29  87  521621
29  88  1.83357e+07
29  89  0
29  90  4.85422e+06
29  91  1.24795e+07
29  92  2.40265e+07
29  93  1.87333e+06
29  94  3.8554e+06
29  95  1.23709e+07
29  96  5.24805e+06
29  97  1.04159e+07
29  98  8.24447e+06
29  99  0
29  100  0
30  0  1.61061e+07
30  1  5.27086e+06
30  2  5.57606e+06
30  3  1.00042e+07
30  4  1.11036e+07
30  5  4.27098e+06
30  6  0
30  7  0
30  8  0
30  9  996773
30  10  6.8706e+06
30  11  5.71295e+06
30  12  0
30  13  8.44291e+06
30  14  1.7397e+07
30  15  6.76789e+06
30  16  4.86482e+06
30  17  5.16641e+06
30  18  0
30  19  2.71346e+06
30  20  0
30  21  102939
30  22  0
30  23  3.94673e+06
30  24  6.48441e+06
30  25  4.15284e+06
30  26  632832
30  27  2.48442e+07
30  28  2.61732e+06
30  29  2.7282e+07
30  30  1.47217e+07
30  31  1.68401e+07
30  32  808278
30  33  1.27854e+06
30  34  8.38349e+06
30  35  0
30  36  0
30  37  5.28492e+06
30  38  7.43394e+06
30  39  8.13712e+06
30  40  334580
30  41  0
30  42  1.37797e+07
30  43  4.15039e+06
30  44  8.00002e+06
30  45  432919
30  46  1.14029e+07
30  47  0
30  48  0
30  49  6.67012e+06
30  50  495882
30  51  0
30  52  0
30  53  0
30  54  2.47162e+07
30  55  2.17113e+07
30  56  1.18923e+06
30  57  1.54629e+07
30  58  0
30  59  2.98577e+07
30  60  1.32246e+07
30  61  8.0445e+06
30  62  1.20491e+06
30  63  392590
30  64  0
30  65  0
30  66  0
30  67  1.51769e+07
30  68  611326
30  69  0
30  70  0
30  71  6.10227e+06
30  72  0
30  73  1.35339e+06
30  74  0
30  75  1.31486e+07
30  76  5.22103e+06
30  77  4.01747e+06
30  78  1.24187e+07
30  79  0
30  80  0
30  81  1.45542e+07
30  82  0
30  83  1.14083e+07
30  84  1.97965e+07
30  85  504304
30  86  0
30  87  1.66895e+07
30  88  1.45002e+07
30  89  0
30  90  1.01973e+07
30  91  4.89506e+06
30  92  4.69764e+06
30  93  0
30  94  2.91732e+06
30  95  8.91437e+06
30  96  1.77556e+07
30  97  9.904e+06
30  98  0
30  99  9.4967e+06
30  100  2.53164e+06
31  0  1.87328e+07
31  1  0
31  2  0
31  3  301060
31  4  0
31  5  0
31  6  0
31  7  8.08949e+06
31  8  0
31  9  1.46052e+06
31  10  0
31  11  0
31  12  1.1802e+07
31  13  2.32446e+07
31  14  4.75382e+06
31  15  1.0852e+07
31  16  7.52185e+06
31  17  1.33984e+07
31  18  0
31  19  0
31  20  0
31  21  1.53585e+07
31  22  0
31  23  1.14565e+07
31  24  4.97316e+06
31  25  0
31  26  1.42922e+07
31  27  2.03901e+07
31  28  1.262e+07
31  29  0
31  30  0
31  31  0
31  32  0
31  33  0
31  34  0
31  35  0
31  36  7.94194e+06
31  37  0
31  38  3.98851e+06
31  39  0
31  40  0
31  41  0
31  42  708847
31  43  0
31  44  4.62287e+06
31  45  8.78568e+06
31  46  961505
31  47  0
31  48  0
31  49  1.86547e+07
31  50  0
31  51  8.33808e+06
31  52  5.71748e+06
31  53  8.99342e+06
31  54  634993
31  55  0
31  56  0
31  57  2.22718e+07
31  58  0
31  59  0
31  60  0
31  61  1.72931e+07
31  62  0
31  63  0
31  64  2.63605e+07
31  65  5.05818e+06
31  66  0
31  67  0
31  68  1.96625e+07
31  69  0
31  70  1.43312e+06
31  71  99222.6
31  72  1.81104e+06
31  73  0
31  74  2.45587e+07
31  75  2.44512e+07
31  76  1.01194e+07
31  77  1.45976e+07
31  78  2.32596e+07
31  79  0
31  80  0
31  81  8.51383e+06
31  82  8.70403e+06
31  83  1.70839e+07
31  84  7.20032e+06
31  85  0
31  86  7.35512e+06
31  87  3.20982e+06
31  88  8.4329e+06
31  89  1.69973e+07
31  90  8.80797e+06
31  91  2.00441e+07
31  92  1.3974e+07
31  93  1.7132e+07
31  94  0
31  95  8.33959e+06
31  96  3.19511e+07
31  97  9.07527e+06
31  98  0
31  99  0
31  100  0
32  0  1.1803e+07
32  1  0
32  2  3.05311e+06
32  3  1.00377e+07
32  4  1.04183e+07
32  5  0
32  6  2.77802e+06
32  7  4.96325e+06
32  8  7.85914e+06
32  9  3.41278e+06
32  10  0
32  11  2.75659e+07
32  12  4.12438e+06
32  13  1.65469e+07
32  14  0
32  15  1.57237e+07
32  16  2.00635e+07
32  17  111136
32  18  0
32  19  0
32  20  0
32  21  0
32  22  0
32  23  7.90193e+06
32  24  1.53987e+07
32  25  1.01039e+07
32  26  0
32  27  6.09558e+06
32  28  2.54256e+06
32  29  1.08863e+07
32  30  0
32  31  1.00808e+07
32  32  0
32  33  878005
32  34  1.70489e+07
32  35  1.63782e+06
32  36  3.31867e+06
32  37  6.12048e+06
32  38  0
32  39  1.51175e+06
32  40  362651
32  41  3.03903e+06
32  42  4.32759e+06
32  43  2.34864e+07
32  44  0
32  45  7.477e+06
32  46  2.06187e+07
32  47  0
32  48  0
32  49  6.74563e+06
32  50  0
32  51  7.87741e+06
32  52  1.7226e+07
32  53  0
32  54  1.45979e+06
32  55  6.14514e+06
32  56  0
32  57  1.6336e+07
32  58  4.04539e+06
32  59  1.24643e+07
32  60  0
32  61  1.36111e+06
32  62  1.40128e+07
32  63  0
32  64  1.14694e+07
32  65  0
32  66  2.17767e+07
32  67  0
32  68  6.00328e+06
32  69  0
32  70  2.74831e+07
32  71  2.51154e+07
32  72  0
32  73  0
32  74  1.05997e+07
32  75  0
32  76  9.22007e+06
32  77  0
32  78  1.60575e+06
32  79  0
32  80  6.51613e+06
32  81  1.9515e+07
32  82  0
32  83  673474
32  84  3.3092e+06
32  85  5.97364e+06
32  86  5.87639e+06
32  87  1.43184e+07
32  88  0
32  89  8.24668e+06
32  90  2.36366e+07
32  91  3.31081e+06
32  92  0
32  93  0
32  94  1.27286e+07
32  95  1.5026e+07
32  96  1.85665e+07
32  97  5.29285e+06
32  98  1.96279e+07
32  99  0
32  100  5.79943e+06
33  0  0
33  1  4.07497e+06
33  2  1.74603e+07
33  3  4.43353e+06
33  4  0
33  5  0
33  6  2.14456e+07
33  7  2.58792e+06
33  8  0
33  9  0
33  10  0
33  11  1.25634e+07
33  12  1.00286e+07
33  13  0
33  14  4.17073e+06
33  15  2.24261e+07
33  16  0
33  17  7.65936e+06
33  18  5.92767e+06
33  19  1.71578e+07
33  20  2.92421e+07
33  21  4.87294e+06
33  22  1.31287e+07
33  23  3.50484e+06
33  24  1.25629e+07
33  25  1.1886e+07
33  26  1.25049e+07
33  27  1.48043e+06
33  28  8.18939e+06
33  29  9.75903e+06
33  30  0
33  31  0
33  32  4.62761e+06
33  33  4.54627e+06
33  34  954983
33  35  5.35139e+06
33  36  0
33  37  0
33  38  8.28133e+06
33  39  0
33  40  4.14e+06
33  41  0
33  42  0
33  43  1.54827e+07
33  44  2.75501e+06
33  45  0
33  46  0
33  47  0
33  48  1.33971e+06
33  49  0
33  50  0
33  51  2.82487e+06
33  52  0
33  53  5.84668e+06
33  54  0
33  55  1.00842e+07
33  56  0
33  57  6.83235e+06
33  58  3.36477e+06
33  59  0
33  60  2.12775e+07
33  61  0
33  62  0
33  63  0
33  64  4.20829e+06
33  65  0
33  66  7.03475e+06
33  67  3.12265e+06
33  68  225703
33  69  0
33  70  0
33  71  1.3525e+07
33  72  0
33  73  1.15243e+07
33  74  1.16958e+07
33  75  0
33  76  1.07261e+07
33  77  0
33  78  0
33  79  8.31073e+06
33  80  0
33  81  0
33  82  1.80655e+07
33  83  1.17832e+07
33  84  2.80319e+07
33  85  5.14228e+06
33  86  1.80316e+06
33  87  3.77345e+06
33  88  5.14939e+06
33  89  639047
33  90  9.15668e+06
33  91  1.98892e+07
33  92  0
33  93  1.00614e+07
33  94  1.655e+07
33  95  1.59055e+07
33  96  2.44731e+07
33  97  1.78589e+07
33  98  0
33  99  6.36749e+06
33  100  0
34  0  9.27514e+06
34  1  0
34  2  1.68039e+07
34  3  0
34  4  1.20019e+06
34  5  0
34  6  7.38024e+06
34  7  0
34  8  1.86602e+06
34  9  0
34  10  0
34  11  2.13139e+07
34  12  9.4073e+06
34  13  8.93938e+06
34  14  0
34  15  1.03189e+07
34  16  2.20447e+07
34  17  0
34  18  0
34  19  0
34  20  3.47939e+06
34  21  0
34  22  6.39352e+06
34  23  4.60641e+06
34  24  1.22593e+07
34  25  4.22454e+06
34  26  0
34  27  3.38975e+06
34  28  1.48719e+07
34  29  8.80472e+06
34  30  2.99073e+06
34  31  6.11973e+06
34  32  1.38551e+07
34  33  2.24643e+07
34  34  1.12726e+07
34  35  1.64136e+07
34  36  0
34  37  1.26627e+07
34  38  0
34  39  0
34  40  0
34  41  1.42189e+06
34  42  0
34  43  1.62881e+06
34  44  1.65056e+07
34  45  4.935e+06
34  46  0
34  47  1.72489e+06
34  48  0
34  49  0
34  50  0
34  51  5.88018e+06
34  52  0
34  53  0
34  54  227822
34  55  0
34  56  0
34  57  2.1328e+06
34  58  1.26149e+07
34  59  1.42891e+07
34  60  2.13224e+07
34  61  3.61093e+06
34  62  1.09329e+06
34  63  1.36626e+07
34  64  3.48645e+06
34  65  6.41364e+06
34  66  514348
34  67  1.32271e+06
34  68  0
34  69  0
34  70  0
34  71  0
34  72  1.61227e+07
34  73  2.03565e+07
34  74  2.39278e+07
34  75  0
34  76  2.65878e+06
34  77  0
34  78  2.03654e+06
34  79  2.84153e+07
34  80  6.29695e+06
34  81  1.69719e+06
34  82  1.23962e+07
34  83  1.17647e+07
34  84  2.93301e+06
34  85  0
34  86  1.1765e+07
34  87  1.4503e+07
34  88  2.49781e+07
34  89  7.321e+06
34  90  2.80513e+06
34  91  1.12911e+07
34  92  221383
34  93  1.87459e+06
34  94  5.31513e+06
34  95  1.20052e+07
34  96  5.13968e+06
34  97  6.58257e+06
34  98  0
34  99  2.76437e+06
34  100  0
35  0  1.60336e+06
35  1  0
35  2  0
35  3  1.13357e+06
35  4  3.86057e+06
35  5  0
35  6  0
35  7  0
35  8  1.25151e+07
35  9  1.4652e+06
35  10  0
35  11  1.12732e+06
35  12  1.96334e+07
35  13  3.61646e+06
35  14  0
35  15  0
35  16  2.58727e+07
35  17  1.08541e+07
35  18  0
35  19  3.38888e+07
35  20  0
35  21  5.39749e+06
35  22  1.4371e+07
35  23  0
35  24  3.09064e+06
35  25  4.4382e+06
35  26  4.13922e+06
35  27  0
35  28  1.78704e+07
35  29  6.78567e+06
35  30  2.91311e+06
35  31  4.43366e+06
35  32  6.12101e+06
35  33  2.62127e+06
35  34  1.83096e+07
35  35  0
35  36  0
35  37  1.46959e+07
35  38  5.9631e+06
35  39  0
35  40  5.53819e+06
35  41  0
35  42  8.39672e+06
35  43  0
35  44  0
35  45  2.86679e+06
35  46  0
35  47  0
35  48  0
35  49  0
35  50  4.3963e+06
35  51  1.00286e+07
35  52  3.6544e+06
35  53  7.40632e+06
35  54  2.35552e+07
35  55  1.88406e+07
35  56  2.73775e+06
35  57  0
35  58  3.51716e+06
35  59  0
35  60  0
35  61  3.49598e+07
35  62  0
35  63  3.10315e+07
35  64  1.77219e+07
35  65  0
35  66  0
35  67  8.2869e+06
35  68  0
35  69  0
35  70  4.01958e+06
35  71  0
35  72  1.38069e+07
35  73  0
35  74  2.99887e+06
35  75  0
35  76  1.13614e+07
35  77  0
35  78  1.64589e+07
35  79  1.31155e+07
35  80  1.0937e+07
35  81  0
35  82  0
35  83  8.81134e+06
35  84  9.74773e+06
35  85  0
35  86  0
35  87  1.91334e+07
35  88  3.18147e+07
35  89  0
35  90  1.21823e+07
35  91  9.2301e+06
35  92  3.53288e+07
35  93  0
35  94  2.76072e+07
35  95  1.45024e+07
35  96  1.70538e+07
35  97  9.84259e+06
35  98  1.27557e+06
35  99  2.36676e+07
35  100  0
36  0  1.85496e+07
36  1  1.71776e+07
36  2  0
36  3  4.56087e+06
36  4  0
36  5  2.19511e+07
36  6  362695
36  7  1.38229e+06
36  8  5.89508e+06
36  9  1.58933e+07
36  10  4.68202e+06
36  11  7.79496e+06
36  12  1.34288e+07
36  13  2.35794e+06
36  14  1.61907e+06
36  15  172802
36  16  1.37994e+07
36  17  2.19371e+07
36  18  2.1561e+07
36  19  9.91664e+06
36  20  5.94248e+06
36  21  0
36  22  6.12327e+06
36  23  0
36  24  1.17932e+06
36  25  1.68528e+07
36  26  4.3528e+06
36  27  8.32677e+06
36  28  0
36  29  411440
36  30  509968
36  31  0
36  32  3.68423e+06
36  33  0
36  34  1.54861e+07
36  35  1.02781e+07
36  36  2.90532e+06
36  37  0
36  38  0
36  39  1.0969e+06
36  40  1.7042e+06
36  41  0
36  42  1.10445e+06
36  43  0
36  44  0
36  45  0
36  46  9.23069e+06
36  47  0
36  48  1.47507e+06
36  49  0
36  50  5.95741e+06
36  51  9.39418e+06
36  52  0
36  53  1.12979e+07
36  54  7.35853e+06
36  55  1.48817e+07
36  56  2.08948e+07
36  57  0
36  58  0
36  59  5.69857e+06
36  60  1.57391e+07
36  61  1.02413e+07
36  62  1.33724e+07
36  63  0
36  64  0
36  65  78926.3
36  66  1.149e+07
36  67  3.22789e+07
36  68  5.77016e+06
36  69  1.48392e+06
36  70  1.02563e+07
36  71  9.31532e+06
36  72  106772
36  73  5.90339e+06
36  74  9.98565e+06
36  75  0
36  76  1.58378e+07
36  77  6.77577e+06
36  78  2.11215e+07
36  79  4.91061e+06
36  80  1.47435e+07
36  81  9.65285e+06
36  82  0
36  83  1.16401e+07
36  84  2.58196e+07
36  85  0
36  86  1.90319e+07
36  87  3.36694e+06
36  88  6.68611e+06
36  89  8.89535e+06
36  90  1.03188e+07
36  91  1.21468e+07
36  92  0
36  93  1.11257e+07
36  94  2.12013e+07
36  95  1.99685e+07
36  96  6.45491e+06
36  97  2.06578e+07
36  98  7.92105e+06
36  99  2.72834e+07
36  100  0
37  0  0
37  1  0
37  2  0
37  3  0
37  4  0
37  5  4.38261e+06
37  6  1.12873e+06
37  7  7.67003e+06
37  8  0
37  9  0
37  10  2.47092e+07
37  11  1.18859e+07
37  12  0
37  13  2.02718e+06
37  14  7.06965e+06
37  15  1.47928e+06
37  16  4.87042e+06
37  17  5.22918e+06
37  18  0
37  19  3.97708e+06
37  20  0
37  21  2.49454e+06
37  22  0
37  23  6.83754e+06
37  24  0
37  25  1.61516e+07
37  26  0
37  27  0
37  28  1.20812e+07
37  29  0
37  30  0
37  31  1.32516e+06
37  32  0
37  33  8.59051e+06
37  34  2.49536e+07
37  35  0
37  36  1.77432e+07
37  37  2.19464e+07
37  38  1.35976e+06
37  39  3.55604e+06
37  40  1.74262e+06
37  41  1.03943e+06
37  42  0
37  43  0
37  44  2.94113e+07
37  45  0
37  46  1.23306e+06
37  47  6.05614e+06
37  48  3.95571e+06
37  49  1.36707e+07
37  50  1.62258e+07
37  51  0
37  52  2.18059e+07
37  53  3.91731e+06
37  54  0
37  55  2.51956e+07
37  56  0
37  57  0
37  58  2.14899e+06
37  59  5.89791e+06
37  60  0
37  61  2.9074e+06
37  62  1.05873e+07
37  63  0
37  64  4.6365e+06
37  65  0
37  66  1.96782e+07
37  67  0
37  68  4.5656e+06
37  69  3.56759e+07
37  70  0
37  71  1.47142e+07
37  72  9.80491e+06
37  73  0
37  74  0
37  75  1.30462e+07
37  76  0
37  77  7.3618e+06
37  78  0
37  79  2.08836e+06
37  80  1.03633e+06
37  81  328681
37  82  1.04873e+07
37  83  0
37  84  8.21654e+06
37  85  4.0403e+06
37  86  583394
37  87  1.45419e+07
37  88  0
37  89  9.58239e+06
37  90  6.05417e+06
37  91  2.11959e+06
37  92  2.34312e+07
37  93  2.74701e+07
37  94  1.11799e+07
37  95  7.80772e+06
37  96  1.87317e+07
37  97  1.36323e+07
37  98  1.1173e+06
37  99  1.93475e+07
37  100  0
38  0  544158
38  1  0
38  2  0
38  3  0
38  4  0
38  5  2.45582e+06
38  6  0
38  7  0
38  8  0
38  9  0
38  10  0
38  11  0
38  12  1.70559e+07
38  13  1.16075e+07
38  14  8.39094e+06
38  15  5.32205e+06
38  16  1.51023e+06
38  17  898475
38  18  4.60279e+06
38  19  0
38  20  0
38  21  9.91191e+06
38  22  1.95881e+06
38  23  0
38  24  0
38  25  0
38  26  1.29764e+06
38  27  0
38  28  2.73605e+07
38  29  4.01328e+06
38  30  6.88157e+06
38  31  132004
38  32  0
38  33  0
38  34  3.05852e+06
38  35  7.79098e+06
38  36  1.41999e+07
38  37  0
38  38  3.74566e+06
38  39  5.37685e+06
38  40  1.2858e+07
38  41  4.48204e+06
38  42  0
38  43  0
38  44  2.06734e+06
38  45  0
38  46  0
38  47  1.01714e+07
38  48  749906
38  49  0
38  50  0
38  51  0
38  52  2.02169e+06
38  53  0
38  54  1.30196e+06
38  55  0
38  56  1.3693e+07
38  57  0
38  58  0
38  59  0
38  60  3.54363e+06
38  61  0
38  62  0
38  63  1.83173e+07
38  64  1.14157e+07
38  65  8.70287e+06
38  66  0
38  67  0
38  68  5.51182e+06
38  69  0
38  70  1.75055e+07
38  71  0
38  72  0
38  73  0
38  74  0
38  75  2.4069e+07
38  76  0
38  77  1.25891e+07
38  78  1.25382e+07
38  79  1.47358e+07
38  80  0
38  81  1.2724e+07
38  82  5.37956e+06
38  83  1.05684e+07
38  84  7.47275e+06
38  85  0
38  86  1.84242e+07
38  87  3.3426e+06
38  88  0
38  89  1.08893e+07
38  90  2.01053e+07
38  91  9.11674e+06
38  92  6.98474e+06
38  93  2.36814e+07
38  94  1.49143e+07
38  95  8.73977e+06
38  96  1.58304e+07
38  97  1.29134e+07
38  98  8.30938e+06
38  99  5.72338e+06
38  100  0
39  0  6.45772e+06
39  1  1.79967e+07
39  2  4.87032e+06
39  3  0
39  4  4.90261e+06
39  5  2.15624e+07
39  6  1.10196e+07
39  7  4.54853e+06
39  8  0
39  9  848754
39  10  0
39  11  1.3416e+06
39  12  5.05241e+06
39  13  0
39  14  2.87333e+06
39  15  1.83939e+07
39  16  0
39  17  8.53825e+06
39  18  0
39  19  3.5991e+06
39  20  0
39  21  4.69092e+06
39  22  2.66678e+07
39  23  0
39  24  7.14025e+06
39  25  0
39  26  5.76032e+06
39  27  1.42817e+07
39  28  0
39  29  3.66924e+06
39  30  957344
39  31  2.07555e+07
39  32  0
39  33  5.80963e+06
39  34  7.74425e+06
39  35  0
39  36  1.37029e+07
39  37  0
39  38  0
39  39  2.3287e+07
39  40  0
39  41  1.15775e+06
39  42  0
39  43  1.61385e+07
39  44  2.08624e+07
39  45  1.31342e+07
39  46  1.05387e+06
39  47  9.47371e+06
39  48  0
39  49  0
39  50  0
39  51  1.73441e+07
39  52  0
39  53  0
39  54  0
39  55  4.94686e+06
39  56  4.27563e+06
39  57  0
39  58  1.87826e+06
39  59  8.48926e+06
39  60  2.62684e+06
39  61  1.00491e+06
39  62  1.38203e+07
39  63  0
39  64  0
39  65  2.25063e+07
39  66  3.44645e+07
39  67  0
39  68  1.01427e+07
39  69  0
39  70  1.46661e+06
39  71  0
39  72  1.85048e+07
39  73  3.18788e+07
39  74  1.0404e+06
39  75  0
39  76  2.68034e+06
39  77  3.1174e+07
39  78  589362
39  79  2.45555e+06
39  80  1.66068e+07
39  81  0
39  82  1.20601e+07
39  83  1.6364e+07
39  84  1.00785e+07
39  85  0
39  86  4.02442e+06
39  87  0
39  88  6.06432e+06
39  89  948785
39  90  0
39  91  2.22132e+07
39  92  1.10059e+07
39  93  2.00551e+06
39  94  3.48263e+06
39  95  6.39373e+06
39  96  1.98265e+07
39  97  0
39  98  2.93038e+06
39  99  3.93127e+06
39  100  648913
40  0  9.61807e+06
40  1  4.74345e+06
40  2  9.58971e+06
40  3  579969
40  4  0
40  5  2.28366e+07
40  6  1.26069e+07
40  7  0
40  8  0
40  9  1.13908e+07
40  10  0
40  11  0
40  12  4.11607e+06
40  13  2.15446e+07
40  14  1.03954e+07
40  15  1.05248e+07
40  16  2.40431e+06
40  17  543688
40  18  0
40  19  9.36283e+06
40  20  1.55423e+07
40  21  4.65339e+06
40  22  1.6338e+06
40  23  0
40  24  1.31458e+07
40  25  1.28109e+06
40  26  1.01984e+06
40  27  1.9146e+07
40  28  0
40  29  3.17744e+06
40  30  0
40  31  0
40  32  4.16427e+06
40  33  4.9934e+06
40  34  0
40  35  0
40  36  1.4397e+07
40  37  1.00925e+07
40  38  1.72403e+07
40  39  259643
40  40  9.49638e+06
40  41  1.08682e+07
40  42  0
40  43  1.49049e+07
40  44  0
40  45  3.38137e+06
40  46  3.97829e+06
40  47  0
40  48  2.19423e+06
40  49  0
40  50  744304
40  51  0
40  52  0
40  53  0
40  54  0
40  55  0
40  56  2.99393e+07
40  57  0
40  58  1.01927e+06
40  59  1.19439e+07
40  60  2.85466e+07
40  61  0
40  62  2.32405e+07
40  63  8.21627e+06
40  64  1.49068e+06
40  65  7.30035e+06
40  66  1.23167e+07
40  67  1.70196e+07
40  68  436379
40  69  2.25367e+06
40  70  2.30292e+06
40  71  8.16126e+06
40  72  7.00802e+06
40  73  6.20026e+06
40  74  1.52052e+07
40  75  0
40  76  3.84137e+06
40  77  0
40  78  0
40  79  2.2243e+07
40  80  2.42243e+07
40  81  1.4685e+06
40  82  2.25656e+07
40  83  0
40  84  3.76375e+06
40  85  0
40  86  0
40  87  2.26841e+06
40  88  0
40  89  5.93356e+06
40  90  2.08992e+07
40  91  1.40804e+07
40  92  1.78387e+06
40  93  0
40  94  3.26383e+07
40  95  1.91495e+07
40  96  4.29887e+07
40  97  1.40415e+06
40  98  0
40  99  1.67056e+07
40  100  3.11588e+07
41  0  2.69069e+07
41  1  6.18668e+06
41  2  1.37869e+07
41  3  0
41  4  0
41  5  2.20282e+07
41  6  289120
41  7  0
41  8  3.02293e+06
41  9  0
41  10  4.08544e+06
41  11  0
41  12  0
41  13  5.16084e+06
41  14  0
41  15  0
41  16  8.88191e+06
41  17  3.43596e+06
41  18  1.41611e+06
41  19  0
41  20  1.35915e+07
41  21  2.12047e+07
41  22  5.28067e+06
41  23  0
41  24  1.98156e+07
41  25  1.83611e+07
41  26  1.01024e+07
41  27  1.45826e+07
41  28  0
41  29  3.4374e+06
41  30  0
41  31  0
41  32  0
41  33  1.70364e+07
41  34  3.71167e+07
41  35  2.45815e+07
41  36  0
41  37  0
41  38  329367
41  39  0
41  40  682359
41  41  0
41  42  0
41  43  0
41  44  0
41  45  0
41  46  8792.13
41  47  0
41  48  0
41  49  1.94412e+07
41  50  0
41  51  0
41  52  0
41  53  0
41  54  8.95443e+06
41  55  0
41  56  6.75959e+06
41  57  5.30648e+06
41  58  0
41  59  3.02909e+07
41  60  6.89006e+06
41  61  5.00724e+06
41  62  1.81277e+07
41  63  7.04726e+06
41  64  0
41  65  1.34474e+07
41  66  377151
41  67  7.14544e+06
41  68  0
41  69  0
41  70  1.38553e+07
41  71  4.04851e+06
41  72  4.25918e+06
41  73  2.01111e+07
41  74  0
41  75  715843
41  76  7.36821e+06
41  77  0
41  78  7.00424e+06
41  79  0
41  80  2.5157e+07
41  81  0
