row  column  (images_6a.edf Mn-K*images_6a.edf Ar-K**2.3)
75  97  3.10957e+06
75  98  1.42285e+07
75  99  1.87322e+07
75  100  1.00654e+07
76  0  7.46749e+06
76  1  4.48002e+06
76  2  1.20509e+07
76  3  9.73562e+06
76  4  4.05023e+06
76  5  7.91476e+06
76  6  5.55887e+06
76  7  3.30681e+06
76  8  0
76  9  2.74414e+06
76  10  5.17075e+06
76  11  2.80507e+06
76  12  9.73654e+06
76  13  2.57193e+06
76  14  0
76  15  6.35616e+06
76  16  9.25335e+06
76  17  7.39669e+06
76  18  8.9585e+06
76  19  5.84138e+06
76  20  8.82496e+06
76  21  0
76  22  1.10602e+07
76  23  7.26966e+06
76  24  0
76  25  9.50096e+06
76  26  1.03095e+07
76  27  1.42201e+07
76  28  4.03978e+06
76  29  821736
76  30  1.537e+07
76  31  7.77994e+06
76  32  0
76  33  1.31882e+07
76  34  9.77631e+06
76  35  1.13502e+07
76  36  1.43337e+07
76  37  9.87642e+06
76  38  0
76  39  8.05044e+06
76  40  7.23212e+06
76  41  1.50087e+07
76  42  5.84076e+06
76  43  9.07783e+06
76  44  1.53446e+07
76  45  1.84518e+06
76  46  5.22303e+06
76  47  0
76  48  6.82896e+06
76  49  1.74003e+07
76  50  1.38648e+07
76  51  396154
76  52  0
76  53  1.01306e+07
76  54  9.59028e+06
76  55  9.49901e+06
76  56  7.48944e+06
76  57  1.33085e+07
76  58  1.9019e+07
76  59  2.12733e+07
76  60  0
76  61  1.73975e+07
76  62  0
76  63  7.42214e+06
76  64  1.14868e+07
76  65  9.61602e+06
76  66  1.10971e+07
76  67  8.64873e+06
76  68  1.25109e+07
76  69  4.34455e+06
76  70  7.37558e+06
76  71  0
76  72  1.24576e+07
76  73  1.19208e+07
76  74  3.29432e+06
76  75  3.89962e+06
76  76  0
76  77  1.09351e+07
76  78  0
76  79  1.10911e+07
76  80  0
76  81  1.88759e+07
76  82  1.51737e+07
76  83  0
76  84  1.46641e+06
76  85  1.88347e+07
76  86  6.39044e+06
76  87  1.27881e+07
76  88  2.00595e+07
76  89  1.47189e+07
76  90  2.7527e+07
76  91  1.41498e+07
76  92  1.43956e+07
76  93  1.16989e+07
76  94  1.34415e+07
76  95  1.12862e+07
76  96  1.89523e+07
76  97  0
76  98  1.00061e+07
76  99  0
76  100  0
77  0  1.35215e+07
77  1  5.29413e+06
77  2  258075
77  3  1.15435e+06
77  4  9.22053e+06
77  5  9.24015e+06
77  6  9.79675e+06
77  7  0
77  8  7.78423e+06
77  9  5.90999e+06
77  10  5.70122e+06
77  11  0
77  12  6.45154e+06
77  13  6.45881e+06
77  14  7.66024e+06
77  15  1.47596e+07
77  16  1.80979e+07
77  17  4.7747e+06
77  18  8.21865e+06
77  19  1.22927e+06
77  20  1.71961e+06
77  21  1.84964e+07
77  22  8.67565e+06
77  23  0
77  24  3.62807e+06
77  25  0
77  26  1.00549e+07
77  27  8.12211e+06
77  28  0
77  29  9.79447e+06
77  30  1.42296e+07
77  31  4.72393e+06
77  32  9.04605e+06
77  33  2.41022e+07
77  34  0
77  35  6.4647e+06
77  36  3.18253e+06
77  37  7.66616e+06
77  38  8.83019e+06
77  39  2.48272e+06
77  40  6.15305e+06
77  41  1.49211e+07
77  42  9.58701e+06
77  43  0
77  44  365467
77  45  7.29571e+06
77  46  1.03384e+07
77  47  1.10472e+07
77  48  1.8028e+06
77  49  3.70028e+06
77  50  1.49885e+07
77  51  57698.1
77  52  1.57263e+07
77  53  2.3263e+07
77  54  9.59834e+06
77  55  1.81108e+07
77  56  1.38236e+07
77  57  1.14244e+07
77  58  0
77  59  1.47631e+07
77  60  1.83914e+07
77  61  1.12255e+07
77  62  1.41601e+07
77  63  7.26793e+06
77  64  8.73026e+06
77  65  6.34503e+06
77  66  0
77  67  0
77  68  1.43411e+07
77  69  6.12301e+06
77  70  6.41563e+06
77  71  1.50761e+07
77  72  1.62883e+07
77  73  2.30068e+06
77  74  1.86137e+07
77  75  4.09215e+06
77  76  0
77  77  0
77  78  1.11656e+07
77  79  1.40948e+07
77  80  1.96801e+07
77  81  1.11838e+07
77  82  9.36445e+06
77  83  1.62868e+07
77  84  8.9991e+06
77  85  1.38101e+07
77  86  9.85695e+06
77  87  1.48808e+07
77  88  2.14345e+07
77  89  2.36421e+07
77  90  1.1798e+07
77  91  0
77  92  1.82067e+07
77  93  2.15691e+07
77  94  1.38175e+07
77  95  1.90579e+07
77  96  1.11176e+07
77  97  9.72008e+06
77  98  1.96165e+07
77  99  1.1915e+07
77  100  5.68579e+06
78  0  0
78  1  4.28771e+06
78  2  7.99717e+06
78  3  1.38406e+07
78  4  2.4374e+06
78  5  4.98202e+06
78  6  1.23022e+07
78  7  0
78  8  1.09595e+07
78  9  0
78  10  6.78114e+06
78  11  2.09049e+06
78  12  1.18821e+07
78  13  0
78  14  2.58343e+06
78  15  6.27854e+06
78  16  2.25002e+07
78  17  1.13345e+07
78  18  1.627e+07
78  19  2.00569e+06
78  20  1.54994e+07
78  21  8.43249e+06
78  22  5.78834e+06
78  23  9.548e+06
78  24  5.63384e+06
78  25  6.22855e+06
78  26  5.20933e+06
78  27  1.00643e+07
78  28  4.32816e+06
78  29  102134
78  30  1.10909e+07
78  31  1.44621e+07
78  32  7.65826e+06
78  33  1.45983e+07
78  34  6.80993e+06
78  35  3.55744e+06
78  36  9.1486e+06
78  37  968404
78  38  1.02705e+07
78  39  9.89032e+06
78  40  2.54185e+07
78  41  8.10455e+06
78  42  1.35196e+07
78  43  1.21476e+07
78  44  1.20005e+07
78  45  0
78  46  1.21299e+07
78  47  0
78  48  9.87987e+06
78  49  0
78  50  1.86763e+07
78  51  0
78  52  8.364e+06
78  53  1.31662e+07
78  54  8.71881e+06
78  55  8.02008e+06
78  56  9.96123e+06
78  57  1.27416e+07
78  58  7.42102e+06
78  59  1.61082e+07
78  60  1.25378e+07
78  61  3.5695e+06
78  62  2.30053e+07
78  63  1.05438e+07
78  64  1.61032e+07
78  65  1.41956e+07
78  66  8.64229e+06
78  67  1.36143e+07
78  68  9.33223e+06
78  69  0
78  70  1.44695e+07
78  71  4.36022e+06
78  72  1.5369e+07
78  73  2.75844e+07
78  74  1.46905e+07
78  75  1.74956e+07
78  76  0
78  77  1.6055e+07
78  78  1.23674e+07
78  79  0
78  80  2.00395e+07
78  81  8.61515e+06
78  82  2.09197e+07
78  83  1.26824e+07
78  84  0
78  85  2.01468e+07
78  86  3.19391e+07
78  87  0
78  88  1.95284e+07
78  89  3.97481e+06
78  90  1.38745e+07
78  91  0
78  92  2.07581e+07
78  93  1.68953e+07
78  94  4.72391e+06
78  95  1.82264e+07
78  96  7.37025e+06
78  97  9.69828e+06
78  98  8.54627e+06
78  99  7.25154e+06
78  100  0
79  0  1.27613e+07
79  1  1.03614e+07
79  2  7.27229e+06
79  3  9.26808e+06
79  4  1.0073e+07
79  5  5.38323e+06
79  6  7.08527e+06
79  7  4.96698e+06
79  8  9.26196e+06
79  9  4.87683e+06
79  10  1.34895e+06
79  11  4.61139e+06
79  12  6.58312e+06
79  13  6.79486e+06
79  14  1.08838e+07
79  15  1.12297e+07
79  16  2.94402e+06
79  17  6.20774e+06
79  18  5.49096e+06
79  19  1.08397e+07
79  20  6.92995e+06
79  21  2.18488e+06
79  22  6.8748e+06
79  23  1.73061e+07
79  24  1.13983e+07
79  25  1.32344e+07
79  26  191304
79  27  5.71282e+06
79  28  6.08538e+06
79  29  0
79  30  1.02238e+07
79  31  6.10929e+06
79  32  8.42486e+06
79  33  1.42181e+07
79  34  5.58313e+06
79  35  1.51264e+07
79  36  5.83231e+06
79  37  4.48323e+06
79  38  630486
79  39  1.22912e+07
79  40  1.78134e+07
79  41  6.02392e+06
79  42  1.58592e+07
79  43  4.15639e+06
79  44  6.68845e+06
79  45  1.61672e+07
79  46  4.5249e+06
79  47  2.38258e+06
79  48  1.50134e+07
79  49  0
79  50  1.69596e+07
79  51  1.30183e+07
79  52  1.31699e+07
79  53  1.42992e+07
79  54  0
79  55  5.84184e+06
79  56  1.07743e+07
79  57  1.12028e+07
79  58  3.64839e+06
79  59  8.16796e+06
79  60  923167
79  61  8.74993e+06
79  62  1.14608e+07
79  63  1.08725e+07
79  64  443309
79  65  1.59787e+07
79  66  1.36443e+07
79  67  2.06099e+07
79  68  8.26653e+06
79  69  2.59511e+06
79  70  1.37039e+07
79  71  3.62561e+06
79  72  0
79  73  7.36379e+06
79  74  1.0542e+07
79  75  1.21207e+07
79  76  0
79  77  5.5692e+06
79  78  1.30413e+07
79  79  0
79  80  2.65468e+07
79  81  0
79  82  2.59501e+07
79  83  1.27914e+07
79  84  7.41994e+06
79  85  0
79  86  9.48868e+06
79  87  6.3265e+06
79  88  1.35596e+07
79  89  1.15284e+07
79  90  2.26506e+07
79  91  0
79  92  7.76792e+06
79  93  4.51398e+06
79  94  1.58258e+07
79  95  1.36868e+07
79  96  0
79  97  1.63018e+07
79  98  5.99552e+06
79  99  902802
79  100  1.59961e+07
80  0  8.63733e+06
80  1  7.07209e+06
80  2  6.77401e+06
80  3  6.72368e+06
80  4  5.80062e+06
80  5  6.06085e+06
80  6  4.58456e+06
80  7  1.10075e+07
80  8  2.06832e+06
80  9  2.75764e+06
80  10  2.18593e+06
80  11  7.81116e+06
80  12  5.40573e+06
80  13  4.40637e+06
80  14  0
80  15  1.30691e+07
80  16  9.26663e+06
80  17  5.53592e+06
80  18  2.6684e+06
80  19  7.8226e+06
80  20  9.15717e+06
80  21  5.82943e+06
80  22  8.10929e+06
80  23  8.15789e+06
80  24  1.02818e+07
80  25  449628
80  26  6.48844e+06
80  27  1.37126e+07
80  28  7.26416e+06
80  29  1.0213e+07
80  30  8.20254e+06
80  31  0
80  32  5.15071e+06
80  33  1.09833e+07
80  34  2.05037e+06
80  35  1.7896e+07
80  36  4.66652e+06
80  37  1.60963e+07
80  38  1.29066e+07
80  39  1.07016e+07
80  40  1.01394e+07
80  41  4.50962e+06
80  42  9.44044e+06
80  43  1.05672e+07
80  44  6.22937e+06
80  45  8.10516e+06
80  46  9.08335e+06
80  47  1.25023e+07
80  48  2.17232e+07
80  49  1.71578e+07
80  50  6.78345e+06
80  51  8.83491e+06
80  52  0
80  53  7.87079e+06
80  54  1.72579e+07
80  55  8.20232e+06
80  56  1.43503e+07
80  57  1.56538e+06
80  58  3.81867e+06
80  59  1.48094e+07
80  60  0
80  61  3.57844e+06
80  62  5.74565e+06
80  63  9.89167e+06
80  64  0
80  65  1.02496e+07
80  66  1.00528e+06
80  67  8.38918e+06
80  68  1.53684e+07
80  69  4.23226e+06
80  70  1.56396e+07
80  71  6.48867e+06
80  72  1.38499e+07
80  73  1.39455e+07
80  74  1.72395e+07
80  75  0
80  76  5.07202e+06
80  77  1.2172e+07
80  78  6.07125e+06
80  79  1.35115e+06
80  80  1.53956e+07
80  81  6.38412e+06
80  82  9.03573e+06
80  83  2.24214e+07
80  84  1.45048e+07
80  85  5.00365e+06
80  86  0
80  87  1.65074e+07
80  88  2.03857e+07
80  89  1.12581e+07
80  90  1.1242e+07
80  91  1.75438e+07
80  92  2.05975e+07
80  93  0
80  94  1.77597e+07
80  95  2.2852e+07
80  96  0
80  97  2.32436e+06
80  98  3.26442e+06
80  99  1.61191e+07
80  100  1.22935e+07
81  0  874276
81  1  1.27483e+07
81  2  1.12762e+07
81  3  7.01109e+06
81  4  1.28076e+07
81  5  8.93588e+06
81  6  6.06994e+06
81  7  8.50741e+06
81  8  3.34908e+06
81  9  6.2379e+06
81  10  9.97509e+06
81  11  8.31831e+06
81  12  8.54083e+06
81  13  1.59989e+06
81  14  4.58669e+06
81  15  5.13353e+06
81  16  4.17925e+06
81  17  1.09499e+07
81  18  1.12337e+07
81  19  1.19811e+07
81  20  1.07434e+07
81  21  0
81  22  5.58996e+06
81  23  1.12596e+07
81  24  4.4601e+06
81  25  1.25589e+07
81  26  9.51225e+06
81  27  1.19838e+07
81  28  1.16861e+07
81  29  0
81  30  1.87152e+07
81  31  1.13578e+07
81  32  1.05731e+07
81  33  9.2143e+06
81  34  1.42488e+07
81  35  1.68003e+07
81  36  0
81  37  9.37349e+06
81  38  9.79624e+06
81  39  0
81  40  1.2343e+07
81  41  7.36808e+06
81  42  4.53477e+06
81  43  0
81  44  1.01304e+07
81  45  4.12769e+06
81  46  6.48985e+06
81  47  1.41651e+07
81  48  3.81232e+06
81  49  1.27765e+07
81  50  2.06893e+07
81  51  2.00054e+07
81  52  288631
81  53  5.36054e+06
81  54  9.55044e+06
81  55  0
81  56  1.91775e+07
81  57  1.75583e+07
81  58  1.63734e+07
81  59  1.38542e+07
81  60  0
81  61  3.23895e+06
81  62  2.03449e+07
81  63  8.76493e+06
81  64  1.80056e+07
81  65  9.27819e+06
81  66  8.79071e+06
81  67  1.22289e+07
81  68  7.57122e+06
81  69  1.79434e+06
81  70  0
81  71  1.13475e+07
81  72  0
81  73  1.32686e+07
81  74  0
81  75  8.46741e+06
81  76  2.22045e+07
81  77  6.57899e+06
81  78  4.51551e+06
81  79  2.18969e+07
81  80  2.72776e+07
81  81  9.92044e+06
81  82  3.14281e+07
81  83  1.93765e+07
81  84  0
81  85  1.50716e+07
81  86  1.82672e+07
81  87  0
81  88  9.57053e+06
81  89  2.30877e+07
81  90  1.39678e+07
81  91  1.35559e+07
81  92  0
81  93  0
81  94  1.50716e+07
81  95  1.65026e+07
81  96  1.57059e+07
81  97  1.28234e+07
81  98  1.01713e+07
81  99  1.71811e+07
81  100  1.07208e+07
82  0  1.46046e+07
82  1  4.0455e+06
82  2  7.75085e+06
82  3  6.74819e+06
82  4  1.02096e+07
82  5  4.9258e+06
82  6  3.88253e+06
82  7  1.11311e+07
82  8  3.32319e+06
82  9  1.36775e+07
82  10  9.06385e+06
82  11  7.8034e+06
82  12  1.25151e+07
82  13  6.4831e+06
82  14  1.16928e+07
82  15  0
82  16  1.2215e+07
82  17  1.6428e+07
82  18  0
82  19  7.39283e+06
82  20  1.54173e+07
82  21  2.69297e+06
82  22  3.44834e+06
82  23  0
82  24  9.15047e+06
82  25  1.82258e+07
82  26  5.99881e+06
82  27  9.67608e+06
82  28  7.39604e+06
82  29  7.78103e+06
82  30  1.28132e+07
82  31  1.22107e+07
82  32  1.60114e+07
82  33  1.06601e+07
82  34  9.82787e+06
82  35  8.53063e+06
82  36  1.06314e+07
82  37  9.97255e+06
82  38  1.69438e+07
82  39  1.53782e+07
82  40  1.04067e+07
82  41  9.68741e+06
82  42  7.86309e+06
82  43  9.19443e+06
82  44  0
82  45  8.10444e+06
82  46  1.20339e+07
82  47  5.82616e+06
82  48  8.12811e+06
82  49  1.5694e+07
82  50  9.51931e+06
82  51  3.00703e+06
82  52  1.28658e+06
82  53  7.04244e+06
82  54  1.41132e+07
82  55  2.73158e+07
82  56  1.13012e+07
82  57  6.79844e+06
82  58  0
82  59  8.44735e+06
82  60  6.35885e+06
82  61  1.48516e+07
82  62  8.43227e+06
82  63  2.15134e+07
82  64  5.30525e+06
82  65  0
82  66  1.88463e+07
82  67  9.87507e+06
82  68  1.0134e+07
82  69  2.42132e+06
82  70  5.17904e+06
82  71  1.27958e+07
82  72  4.59211e+06
82  73  4.66038e+06
82  74  7.13951e+06
82  75  1.15073e+07
82  76  6.57064e+06
82  77  1.31955e+07
82  78  8.27571e+06
82  79  0
82  80  0
82  81  1.2931e+07
82  82  5.7265e+06
82  83  2.45828e+06
82  84  2.27312e+07
82  85  8.87612e+06
82  86  6.34697e+06
82  87  1.52576e+06
82  88  1.1319e+07
82  89  2.30971e+07
82  90  1.28783e+07
82  91  4.3036e+06
82  92  5.26275e+06
82  93  1.24287e+07
82  94  1.43316e+07
82  95  0
82  96  0
82  97  2.43167e+07
82  98  1.20247e+07
82  99  1.31214e+07
82  100  1.1221e+07
83  0  1.69738e+06
83  1  8.66136e+06
83  2  4.78019e+06
83  3  3.55665e+06
83  4  1.11626e+07
83  5  7.25755e+06
83  6  5.90637e+06
83  7  0
83  8  1.30347e+07
83  9  2.27911e+06
83  10  7.88035e+06
83  11  2.97979e+06
83  12  1.4732e+07
83  13  1.02211e+07
83  14  1.98356e+07
83  15  1.82818e+07
83  16  5.40707e+06
83  17  1.39125e+07
83  18  2.93133e+06
83  19  7.36498e+06
83  20  5.52808e+06
83  21  1.01455e+07
83  22  1.5647e+07
83  23  1.66104e+07
83  24  1.35199e+07
83  25  5.8416e+06
83  26  5.88408e+06
83  27  2.46786e+07
83  28  1.04132e+07
83  29  1.31974e+07
83  30  3.6097e+06
83  31  1.51525e+07
83  32  0
83  33  1.53028e+07
83  34  0
83  35  8.29125e+06
83  36  9.11921e+06
83  37  2.76458e+06
83  38  5.87454e+06
83  39  1.82359e+07
83  40  7.83196e+06
83  41  1.31626e+07
83  42  1.18046e+07
83  43  1.3927e+07
83  44  1.58235e+06
83  45  6.49294e+06
83  46  0
83  47  6.39002e+06
83  48  1.0607e+07
83  49  7.68686e+06
83  50  9.46302e+06
83  51  1.53499e+07
83  52  0
83  53  1.05615e+07
83  54  7.26645e+06
83  55  1.62773e+07
83  56  5.6199e+06
83  57  1.49123e+07
83  58  1.40431e+07
83  59  2.27062e+07
83  60  1.53921e+07
83  61  1.58466e+07
83  62  1.47075e+07
83  63  1.12351e+07
83  64  1.93646e+07
83  65  9.4828e+06
83  66  1.03907e+07
83  67  2.04663e+07
83  68  2.20008e+06
83  69  1.57464e+07
83  70  1.34755e+07
83  71  7.46765e+06
83  72  3.58762e+06
83  73  8.93368e+06
83  74  1.54632e+07
83  75  4.68875e+06
83  76  0
83  77  1.84301e+07
83  78  0
83  79  1.47083e+07
83  80  1.30132e+07
83  81  0
83  82  0
83  83  579283
83  84  1.39156e+07
83  85  1.01002e+07
83  86  1.02424e+07
83  87  8.06144e+06
83  88  1.87733e+07
83  89  2.89354e+06
83  90  9.47477e+06
83  91  0
83  92  1.57573e+07
83  93  1.52508e+07
83  94  0
83  95  7.06379e+06
83  96  9.64615e+06
83  97  1.18868e+07
83  98  1.08634e+07
83  99  1.79713e+07
83  100  9.46457e+06
84  0  5.47302e+06
84  1  7.05589e+06
84  2  0
84  3  9.19434e+06
84  4  1.15432e+07
84  5  3.85534e+06
84  6  9.05204e+06
84  7  6.16962e+06
84  8  1.72307e+07
84  9  1.46601e+07
84  10  1.19397e+07
84  11  7.79037e+06
84  12  7.32682e+06
84  13  1.51443e+07
84  14  7.73481e+06
84  15  0
84  16  2.1836e+07
84  17  1.00101e+07
84  18  7.58802e+06
84  19  3.7442e+06
84  20  8.75581e+06
84  21  1.09089e+07
84  22  4.36901e+06
84  23  9.5697e+06
84  24  3.04357e+06
84  25  1.95729e+06
84  26  3.17206e+06
84  27  1.07807e+07
84  28  9.33827e+06
84  29  6.60398e+06
84  30  5.59466e+06
84  31  7.21911e+06
84  32  1.4211e+07
84  33  4.49354e+06
84  34  1.57517e+07
84  35  3.11313e+06
84  36  7.15438e+06
84  37  1.05698e+07
84  38  1.3126e+07
84  39  3.61828e+06
84  40  1.63676e+07
84  41  4.26313e+06
84  42  1.29292e+07
84  43  1.47681e+07
84  44  1.32986e+07
84  45  6.87577e+06
84  46  1.08307e+07
84  47  8.62956e+06
84  48  6.4969e+06
84  49  8.89264e+06
84  50  5.77532e+06
84  51  0
84  52  1.29698e+07
84  53  2.69176e+06
84  54  1.58681e+06
84  55  8.45531e+06
84  56  1.42273e+07
84  57  8.88666e+06
84  58  1.0703e+07
84  59  4.01875e+06
84  60  4.74136e+07
84  61  4.17014e+06
84  62  1.32409e+07
84  63  1.21724e+07
84  64  1.02474e+06
84  65  1.4023e+07
84  66  1.92507e+07
84  67  1.06809e+07
84  68  1.41724e+07
84  69  1.73929e+06
84  70  7.38139e+06
84  71  1.04777e+06
84  72  1.5602e+07
84  73  1.30994e+07
84  74  1.57051e+07
84  75  4.95085e+06
84  76  2.46486e+07
84  77  1.16024e+07
84  78  1.77832e+07
84  79  1.01861e+07
84  80  4.01283e+07
84  81  0
84  82  0
84  83  1.70523e+07
84  84  1.39336e+07
84  85  4.81848e+06
84  86  0
84  87  1.37385e+07
84  88  7.66127e+06
84  89  1.48988e+07
84  90  1.45109e+07
84  91  6.00814e+06
84  92  5.46069e+06
84  93  4.71643e+06
84  94  0
84  95  0
84  96  1.29963e+07
84  97  1.21882e+07
84  98  2.07363e+07
84  99  2.02031e+07
84  100  2.36822e+07
85  0  6.37092e+06
85  1  1.48052e+07
85  2  1.66786e+06
85  3  1.40559e+07
85  4  6.18334e+06
85  5  1.52525e+07
85  6  1.13773e+07
85  7  6.20126e+06
85  8  4.73148e+06
85  9  0
85  10  3.86999e+06
85  11  1.25072e+07
85  12  9.90948e+06
85  13  4.24254e+06
85  14  7.76927e+06
85  15  4.75557e+06
85  16  8.44417e+06
85  17  9.43196e+06
85  18  8.96426e+06
85  19  1.29674e+07
85  20  1.17396e+07
85  21  2.591e+06
85  22  1.03552e+07
85  23  7.30536e+06
85  24  1.40667e+07
85  25  1.08906e+07
85  26  6.87834e+06
85  27  9.30506e+06
85  28  1.84563e+06
85  29  1.21111e+07
85  30  9.62636e+06
85  31  1.68e+07
85  32  2.7148e+06
85  33  0
85  34  9.47558e+06
85  35  5.65151e+06
85  36  3.80454e+06
85  37  0
85  38  1.97082e+07
85  39  1.7035e+07
85  40  0
85  41  2.19954e+06
85  42  0
85  43  1.58701e+07
85  44  1.21747e+07
85  45  1.42789e+07
85  46  0
85  47  7.69139e+06
85  48  5.40693e+06
85  49  9.57075e+06
85  50  5.39411e+06
85  51  1.58328e+07
85  52  1.74811e+07
85  53  1.33861e+07
85  54  5.83425e+06
85  55  4.40022e+06
85  56  1.7754e+07
85  57  2.57678e+07
85  58  1.53777e+07
85  59  0
85  60  1.15017e+07
85  61  1.03309e+07
85  62  1.07724e+06
85  63  1.2984e+07
85  64  8.3968e+06
85  65  6.07313e+06
85  66  2.45241e+06
85  67  6.55165e+06
85  68  1.49636e+07
85  69  2.94936e+07
85  70  1.73177e+07
85  71  7.08206e+06
85  72  1.88172e+06
85  73  5.03447e+06
85  74  8.9965e+06
85  75  2.41844e+07
85  76  5.03429e+06
85  77  0
85  78  1.98546e+07
85  79  2.80127e+06
85  80  1.2247e+07
85  81  1.0589e+07
85  82  0
85  83  1.76022e+06
85  84  4.55309e+06
85  85  0
85  86  2.13111e+07
85  87  2.45024e+07
85  88  8.8145e+06
85  89  0
85  90  7.80975e+06
85  91  1.42005e+07
85  92  2.09008e+07
85  93  2.62446e+07
85  94  9.0433e+06
85  95  2.91106e+07
85  96  2.1668e+07
85  97  1.30232e+07
85  98  9.06017e+06
85  99  1.85526e+07
85  100  0
86  0  0
86  1  4.99557e+06
86  2  9.39978e+06
86  3  5.37657e+06
86  4  4.88634e+06
86  5  1.51658e+07
86  6  1.04668e+07
86  7  3.78562e+06
86  8  1.08963e+07
86  9  1.23878e+07
86  10  4.91494e+06
86  11  6.36614e+06
86  12  0
86  13  1.11714e+07
86  14  1.32039e+07
86  15  6.10878e+06
86  16  5.2077e+06
86  17  3.35644e+06
86  18  1.02122e+07
86  19  1.25822e+07
86  20  1.2195e+07
86  21  6.96011e+06
86  22  1.28274e+07
86  23  5.12027e+06
86  24  7.99645e+06
86  25  943679
86  26  4.9957e+06
86  27  5.53953e+06
86  28  1.04121e+07
86  29  1.36683e+07
86  30  5.22258e+06
86  31  1.27861e+07
86  32  3.65215e+06
86  33  7.40638e+06
86  34  8.64804e+06
86  35  1.0885e+07
86  36  1.05461e+07
86  37  1.27933e+07
86  38  7.65089e+06
86  39  0
86  40  9.80048e+06
86  41  1.03125e+07
86  42  0
86  43  7.47026e+06
86  44  1.85239e+06
86  45  6.65617e+06
86  46  1.85798e+07
86  47  9.96362e+06
86  48  6.37198e+06
86  49  9.84122e+06
86  50  1.4531e+07
86  51  4.93734e+06
86  52  4.33944e+06
86  53  3.4858e+06
86  54  1.95387e+07
86  55  5.93987e+06
86  56  0
86  57  9.35651e+06
86  58  577516
86  59  8.06321e+06
86  60  6.2705e+06
86  61  1.24705e+07
86  62  6.13549e+06
86  63  7.70704e+06
86  64  0
86  65  1.82502e+07
86  66  486720
86  67  1.16482e+07
86  68  1.54104e+07
86  69  0
86  70  2.1126e+07
86  71  1.9103e+07
86  72  2.79391e+07
86  73  2.43546e+07
86  74  1.14821e+07
86  75  1.01117e+07
86  76  2.07908e+07
86  77  0
86  78  2.39588e+07
86  79  1.9123e+07
86  80  8.09e+06
86  81  8.7888e+06
86  82  1.72597e+07
86  83  4.22047e+06
86  84  1.46956e+07
86  85  1.4557e+07
86  86  1.38718e+07
86  87  0
86  88  2.24414e+07
86  89  6.57093e+06
86  90  1.31494e+07
86  91  0
86  92  1.73299e+07
86  93  1.15845e+07
86  94  7.78363e+06
86  95  1.75982e+07
86  96  1.83484e+07
86  97  8.5387e+06
86  98  2.29407e+07
86  99  1.45425e+07
86  100  0
87  0  0
87  1  5.96867e+06
87  2  1.07471e+07
87  3  7.30555e+06
87  4  1.05987e+07
87  5  214585
87  6  1.20496e+07
87  7  8.31986e+06
87  8  4.86771e+06
87  9  4.0552e+06
87  10  5.69601e+06
87  11  0
87  12  4.70188e+06
87  13  7.51359e+06
87  14  7.92303e+06
87  15  3.86834e+06
87  16  9.28864e+06
87  17  1.17591e+07
87  18  1.43993e+07
87  19  8.97486e+06
87  20  1.44658e+07
87  21  9.45527e+06
87  22  1.0619e+07
87  23  8.12057e+06
87  24  5.49342e+06
87  25  1.08287e+07
87  26  5.09697e+06
87  27  1.88326e+07
87  28  1.19381e+07
87  29  8.38922e+06
87  30  3.21081e+06
87  31  2.00898e+07
87  32  1.28861e+07
87  33  4.32635e+06
87  34  6.09969e+06
87  35  9.57963e+06
87  36  1.56584e+07
87  37  6.06963e+06
87  38  7.71689e+06
87  39  9.99813e+06
87  40  6.3393e+06
87  41  3.6914e+06
87  42  8.19533e+06
87  43  9.7202e+06
87  44  8.86412e+06
87  45  4.72758e+06
87  46  0
87  47  2.3395e+06
87  48  7.17614e+06
87  49  1.67229e+07
87  50  1.37568e+07
87  51  1.2507e+07
87  52  0
87  53  1.22684e+06
87  54  6.19375e+06
87  55  1.33489e+07
87  56  0
87  57  814547
87  58  6.56553e+06
87  59  2.27582e+07
87  60  1.50958e+07
87  61  0
87  62  1.24834e+07
87  63  1.32302e+07
87  64  7.05343e+06
87  65  1.26384e+07
87  66  8.5743e+06
87  67  1.01926e+07
87  68  3.67687e+06
87  69  9.02628e+06
87  70  0
87  71  2.18823e+07
87  72  5.77832e+06
87  73  1.37909e+07
87  74  1.71475e+07
87  75  1.17019e+07
87  76  4.30021e+06
87  77  8.74041e+06
87  78  1.61768e+07
87  79  3.4039e+07
87  80  0
87  81  5.74598e+06
87  82  1.49027e+07
87  83  8.31118e+06
87  84  1.33618e+07
87  85  0
87  86  1.20947e+07
87  87  2.26389e+07
87  88  9.14731e+06
87  89  0
87  90  0
87  91  8.27301e+06
87  92  2.91162e+07
87  93  7.80885e+06
87  94  1.25918e+07
87  95  2.13142e+07
87  96  1.15065e+07
87  97  1.73252e+07
87  98  1.31251e+07
87  99  9.21245e+06
87  100  0
88  0  7.03052e+06
88  1  7.37807e+06
88  2  3.3573e+06
88  3  5.2462e+06
88  4  1.51743e+07
88  5  6.67561e+06
88  6  1001.83
88  7  9.82199e+06
88  8  6.5517e+06
88  9  5.11284e+06
88  10  5.8627e+06
88  11  1.59461e+07
88  12  0
88  13  5.86297e+06
88  14  8.47846e+06
88  15  2.65517e+06
88  16  5.65409e+06
88  17  8.44794e+06
88  18  3.67443e+06
88  19  8.12463e+06
88  20  2.09303e+07
88  21  9.38404e+06
88  22  9.95283e+06
88  23  1.42923e+07
88  24  9.85487e+06
88  25  1.42893e+07
88  26  8.67875e+06
88  27  1.75184e+07
88  28  3.16334e+06
