row  column  (images_6a.edf S-K*images_6a.edf Ar-K**2.3)
77  44  9.80692e+07
77  45  9.11205e+07
77  46  1.032e+08
77  47  1.10559e+08
77  48  1.23272e+08
77  49  1.1157e+08
77  50  1.1244e+08
77  51  1.28086e+08
77  52  1.28508e+08
77  53  1.403e+08
77  54  1.42195e+08
77  55  1.11221e+08
77  56  1.13356e+08
77  57  1.07182e+08
77  58  7.94977e+07
77  59  6.93347e+07
77  60  9.79197e+07
77  61  1.00833e+08
77  62  8.30391e+07
77  63  9.06532e+07
77  64  1.03775e+08
77  65  9.68121e+07
77  66  1.13443e+08
77  67  1.25828e+08
77  68  8.57557e+07
77  69  8.41314e+07
77  70  1.16202e+08
77  71  1.05377e+08
77  72  1.27638e+08
77  73  1.09659e+08
77  74  1.19935e+08
77  75  9.74691e+07
77  76  1.0731e+08
77  77  1.0445e+08
77  78  1.01373e+08
77  79  9.20078e+07
77  80  6.88635e+07
77  81  7.82013e+07
77  82  8.48966e+07
77  83  9.84768e+07
77  84  7.35491e+07
77  85  9.85826e+07
77  86  8.04956e+07
77  87  7.51632e+07
77  88  6.90571e+07
77  89  5.86056e+07
77  90  9.63557e+07
77  91  1.01733e+08
77  92  1.09357e+08
77  93  8.90641e+07
77  94  7.96341e+07
77  95  7.09763e+07
77  96  7.93949e+07
77  97  8.54791e+07
77  98  7.71616e+07
77  99  8.66877e+07
77  100  9.60353e+07
78  0  7.38483e+07
78  1  8.22373e+07
78  2  9.16752e+07
78  3  7.89993e+07
78  4  7.61875e+07
78  5  7.76608e+07
78  6  9.52001e+07
78  7  7.91105e+07
78  8  7.62474e+07
78  9  8.23583e+07
78  10  9.49755e+07
78  11  8.66297e+07
78  12  8.70877e+07
78  13  1.10177e+08
78  14  9.23429e+07
78  15  1.02018e+08
78  16  9.78168e+07
78  17  1.15199e+08
78  18  9.8139e+07
78  19  1.07628e+08
78  20  8.23176e+07
78  21  8.99746e+07
78  22  7.18427e+07
78  23  9.96113e+07
78  24  9.044e+07
78  25  7.53065e+07
78  26  8.53354e+07
78  27  8.10124e+07
78  28  7.43105e+07
78  29  1.19528e+08
78  30  9.44079e+07
78  31  8.64585e+07
78  32  8.65769e+07
78  33  9.68118e+07
78  34  1.02445e+08
78  35  9.92736e+07
78  36  1.0351e+08
78  37  1.10889e+08
78  38  8.6012e+07
78  39  9.74915e+07
78  40  9.77446e+07
78  41  1.04549e+08
78  42  1.01516e+08
78  43  9.77502e+07
78  44  8.93616e+07
78  45  1.03678e+08
78  46  8.85784e+07
78  47  1.26912e+08
78  48  1.11397e+08
78  49  1.04798e+08
78  50  1.10495e+08
78  51  9.9608e+07
78  52  1.20099e+08
78  53  1.66346e+08
78  54  1.24869e+08
78  55  1.19761e+08
78  56  1.12104e+08
78  57  9.92944e+07
78  58  9.66734e+07
78  59  9.48804e+07
78  60  1.03022e+08
78  61  1.13954e+08
78  62  7.97296e+07
78  63  9.69088e+07
78  64  9.47263e+07
78  65  1.30462e+08
78  66  9.87668e+07
78  67  1.0285e+08
78  68  7.67978e+07
78  69  8.04974e+07
78  70  8.71321e+07
78  71  1.09309e+08
78  72  1.60996e+08
78  73  1.0896e+08
78  74  1.10344e+08
78  75  9.97575e+07
78  76  1.18927e+08
78  77  1.39817e+08
78  78  9.61132e+07
78  79  8.90626e+07
78  80  9.26199e+07
78  81  7.77523e+07
78  82  8.02569e+07
78  83  8.75753e+07
78  84  8.80681e+07
78  85  9.24903e+07
78  86  7.95136e+07
78  87  7.15304e+07
78  88  8.49415e+07
78  89  9.38501e+07
78  90  8.42676e+07
78  91  1.14958e+08
78  92  8.28531e+07
78  93  7.97583e+07
78  94  9.63527e+07
78  95  7.43461e+07
78  96  9.69543e+07
78  97  8.34874e+07
78  98  6.66944e+07
78  99  9.26898e+07
78  100  8.10353e+07
79  0  6.46848e+07
79  1  1.19858e+08
79  2  8.60579e+07
79  3  6.96818e+07
79  4  8.38098e+07
79  5  9.27241e+07
79  6  9.60501e+07
79  7  9.06259e+07
79  8  8.5433e+07
79  9  8.51511e+07
79  10  8.9555e+07
79  11  8.71691e+07
79  12  7.60135e+07
79  13  8.05941e+07
79  14  7.75575e+07
79  15  9.35799e+07
79  16  1.3114e+08
79  17  1.291e+08
79  18  1.06665e+08
79  19  8.46509e+07
79  20  8.47914e+07
79  21  1.02479e+08
79  22  9.31797e+07
79  23  7.94502e+07
79  24  8.9613e+07
79  25  9.04687e+07
79  26  1.06442e+08
79  27  8.90195e+07
79  28  9.86886e+07
79  29  8.51858e+07
79  30  9.41521e+07
79  31  9.97095e+07
79  32  8.11037e+07
79  33  1.03373e+08
79  34  1.03168e+08
79  35  9.70784e+07
79  36  8.31045e+07
79  37  9.77627e+07
79  38  1.08945e+08
79  39  9.45129e+07
79  40  1.19575e+08
79  41  1.15283e+08
79  42  1.11246e+08
79  43  1.23474e+08
79  44  8.62844e+07
79  45  9.92659e+07
79  46  8.54305e+07
79  47  1.05507e+08
79  48  1.1351e+08
79  49  1.05223e+08
79  50  1.02925e+08
79  51  1.04483e+08
79  52  1.30428e+08
79  53  1.25688e+08
79  54  1.50465e+08
79  55  1.27361e+08
79  56  9.25048e+07
79  57  1.00188e+08
79  58  1.06024e+08
79  59  1.04985e+08
79  60  1.03922e+08
79  61  9.9133e+07
79  62  1.1563e+08
79  63  1.13969e+08
79  64  1.13513e+08
79  65  1.03198e+08
79  66  1.36294e+08
79  67  1.09785e+08
79  68  8.01677e+07
79  69  9.64437e+07
79  70  9.82845e+07
79  71  1.11852e+08
79  72  1.34628e+08
79  73  1.35073e+08
79  74  9.96809e+07
79  75  1.1096e+08
79  76  1.07237e+08
79  77  1.28593e+08
79  78  9.12714e+07
79  79  1.02348e+08
79  80  9.20491e+07
79  81  7.94191e+07
79  82  8.84299e+07
79  83  8.39076e+07
79  84  9.0429e+07
79  85  8.89447e+07
79  86  7.52771e+07
79  87  1.04966e+08
79  88  6.77641e+07
79  89  7.24734e+07
79  90  7.42331e+07
79  91  7.39578e+07
79  92  8.00488e+07
79  93  7.52493e+07
79  94  7.69765e+07
79  95  6.59819e+07
79  96  8.23314e+07
79  97  7.89133e+07
79  98  7.86699e+07
79  99  6.75022e+07
79  100  9.39357e+07
80  0  1.00101e+08
80  1  9.80396e+07
80  2  9.8975e+07
80  3  8.51485e+07
80  4  6.95998e+07
80  5  1.01109e+08
80  6  7.52408e+07
80  7  1.05239e+08
80  8  7.86676e+07
80  9  8.32677e+07
80  10  7.61465e+07
80  11  7.52852e+07
80  12  8.47e+07
80  13  8.9718e+07
80  14  8.26455e+07
80  15  9.13949e+07
80  16  1.43729e+08
80  17  1.14058e+08
80  18  1.0898e+08
80  19  1.00245e+08
80  20  7.73276e+07
80  21  1.12203e+08
80  22  8.60588e+07
80  23  7.97837e+07
80  24  7.8773e+07
80  25  8.50248e+07
80  26  1.00182e+08
80  27  9.77446e+07
80  28  9.2301e+07
80  29  8.7053e+07
80  30  9.36738e+07
80  31  9.31165e+07
80  32  8.56912e+07
80  33  9.86315e+07
80  34  9.85094e+07
80  35  1.0974e+08
80  36  9.55689e+07
80  37  8.57338e+07
80  38  1.00444e+08
80  39  9.54831e+07
80  40  8.25794e+07
80  41  1.06371e+08
80  42  1.07107e+08
80  43  7.84341e+07
80  44  1.10741e+08
80  45  9.1186e+07
80  46  1.09243e+08
80  47  1.02743e+08
80  48  1.03133e+08
80  49  1.01896e+08
80  50  1.1786e+08
80  51  1.22207e+08
80  52  1.26238e+08
80  53  1.20626e+08
80  54  1.39343e+08
80  55  1.23932e+08
80  56  1.07349e+08
80  57  8.05721e+07
80  58  8.96405e+07
80  59  9.33512e+07
80  60  1.08223e+08
80  61  8.79898e+07
80  62  9.04011e+07
80  63  1.0074e+08
80  64  1.02314e+08
80  65  9.51736e+07
80  66  1.22771e+08
80  67  1.12961e+08
80  68  1.07774e+08
80  69  8.94958e+07
80  70  9.98568e+07
80  71  8.8813e+07
80  72  1.16044e+08
80  73  1.50072e+08
80  74  1.08981e+08
80  75  1.19388e+08
80  76  9.65248e+07
80  77  8.02205e+07
80  78  1.05387e+08
80  79  9.91944e+07
80  80  9.59919e+07
80  81  7.657e+07
80  82  7.6394e+07
80  83  9.66729e+07
80  84  1.02539e+08
80  85  7.50767e+07
80  86  7.94548e+07
80  87  7.33214e+07
80  88  8.99248e+07
80  89  7.12322e+07
80  90  7.73016e+07
80  91  8.192e+07
80  92  8.13946e+07
80  93  7.52283e+07
80  94  8.50264e+07
80  95  6.45529e+07
80  96  1.02454e+08
80  97  8.87646e+07
80  98  6.47885e+07
80  99  6.85066e+07
80  100  8.00477e+07
81  0  8.18039e+07
81  1  8.41308e+07
81  2  7.82971e+07
81  3  8.20254e+07
81  4  8.07778e+07
81  5  8.48576e+07
81  6  9.15861e+07
81  7  6.79161e+07
81  8  7.836e+07
81  9  8.27615e+07
81  10  7.32366e+07
81  11  8.38669e+07
81  12  9.83841e+07
81  13  7.99104e+07
81  14  9.41351e+07
81  15  1.05861e+08
81  16  1.36203e+08
81  17  1.14359e+08
81  18  1.04699e+08
81  19  7.99215e+07
81  20  1.02222e+08
81  21  9.26445e+07
81  22  6.86043e+07
81  23  9.58981e+07
81  24  8.21999e+07
81  25  7.94964e+07
81  26  8.7432e+07
81  27  7.90472e+07
81  28  8.92354e+07
81  29  8.45049e+07
81  30  8.9833e+07
81  31  8.3128e+07
81  32  9.32564e+07
81  33  1.02922e+08
81  34  9.74382e+07
81  35  8.75156e+07
81  36  1.11658e+08
81  37  9.65181e+07
81  38  9.53209e+07
81  39  1.08922e+08
81  40  9.87441e+07
81  41  1.1463e+08
81  42  1.00253e+08
81  43  1.06579e+08
81  44  8.62213e+07
81  45  8.57404e+07
81  46  8.08426e+07
81  47  9.04387e+07
81  48  1.14207e+08
81  49  9.71677e+07
81  50  9.64246e+07
81  51  1.034e+08
81  52  1.01554e+08
81  53  1.3294e+08
81  54  1.36072e+08
81  55  1.42635e+08
81  56  9.32199e+07
81  57  1.00079e+08
81  58  8.98739e+07
81  59  9.50667e+07
81  60  1.10702e+08
81  61  1.02605e+08
81  62  9.20926e+07
81  63  1.00249e+08
81  64  1.08413e+08
81  65  1.22468e+08
81  66  1.07831e+08
81  67  8.58685e+07
81  68  1.11044e+08
81  69  8.62249e+07
81  70  8.21488e+07
81  71  1.11093e+08
81  72  1.58258e+08
81  73  1.16586e+08
81  74  1.39056e+08
81  75  1.23061e+08
81  76  8.49034e+07
81  77  1.16804e+08
81  78  1.23994e+08
81  79  8.34873e+07
81  80  1.13098e+08
81  81  8.87363e+07
81  82  7.73897e+07
81  83  7.51468e+07
81  84  8.50724e+07
81  85  7.91016e+07
81  86  6.24433e+07
81  87  7.76976e+07
81  88  1.05228e+08
81  89  7.09972e+07
81  90  7.21259e+07
81  91  9.29449e+07
81  92  9.00257e+07
81  93  8.08616e+07
81  94  8.97514e+07
81  95  7.4589e+07
81  96  9.09675e+07
81  97  8.76956e+07
81  98  7.48738e+07
81  99  8.35507e+07
81  100  7.58709e+07
82  0  8.42579e+07
82  1  8.73461e+07
82  2  7.15898e+07
82  3  8.1073e+07
82  4  8.67866e+07
82  5  8.54987e+07
82  6  7.48296e+07
82  7  7.77336e+07
82  8  9.97841e+07
82  9  7.89509e+07
82  10  8.29916e+07
82  11  8.59325e+07
82  12  7.86879e+07
82  13  9.32973e+07
82  14  9.37856e+07
82  15  9.59332e+07
82  16  1.22147e+08
82  17  1.09033e+08
82  18  9.68885e+07
82  19  9.0679e+07
82  20  8.75868e+07
82  21  7.43532e+07
82  22  8.06079e+07
82  23  8.60306e+07
82  24  8.39019e+07
82  25  7.8417e+07
82  26  8.86576e+07
82  27  9.10176e+07
82  28  8.63595e+07
82  29  1.17365e+08
82  30  9.13775e+07
82  31  9.76659e+07
82  32  9.55589e+07
82  33  9.94003e+07
82  34  9.13381e+07
82  35  1.01132e+08
82  36  9.23556e+07
82  37  9.46391e+07
82  38  8.6618e+07
82  39  9.93767e+07
82  40  9.24306e+07
82  41  1.10233e+08
82  42  7.38064e+07
82  43  1.09534e+08
82  44  7.39534e+07
82  45  1.16132e+08
82  46  1.02709e+08
82  47  1.01637e+08
82  48  1.08766e+08
82  49  1.11664e+08
82  50  1.10655e+08
82  51  1.15185e+08
82  52  1.19616e+08
82  53  1.16424e+08
82  54  1.2089e+08
82  55  1.02537e+08
82  56  1.19418e+08
82  57  8.71667e+07
82  58  1.07038e+08
82  59  8.79836e+07
82  60  8.58397e+07
82  61  9.49456e+07
82  62  9.30877e+07
82  63  8.66545e+07
82  64  1.10568e+08
82  65  1.18553e+08
82  66  1.15222e+08
82  67  1.04239e+08
82  68  9.00199e+07
82  69  1.0512e+08
82  70  9.10866e+07
82  71  1.00105e+08
82  72  1.34214e+08
82  73  1.44319e+08
82  74  1.10347e+08
82  75  1.03162e+08
82  76  1.00533e+08
82  77  8.21466e+07
82  78  1.08846e+08
82  79  1.0088e+08
82  80  9.73241e+07
82  81  7.43206e+07
82  82  6.71409e+07
82  83  1.03061e+08
82  84  6.89264e+07
82  85  9.32631e+07
82  86  8.29218e+07
82  87  7.48271e+07
82  88  6.76038e+07
82  89  7.86859e+07
82  90  7.33719e+07
82  91  7.62892e+07
82  92  1.02277e+08
82  93  8.00382e+07
82  94  8.56708e+07
82  95  8.45092e+07
82  96  7.74313e+07
82  97  9.4761e+07
82  98  9.20965e+07
82  99  7.96345e+07
82  100  7.59522e+07
83  0  6.86214e+07
83  1  1.00192e+08
83  2  7.74645e+07
83  3  9.1909e+07
83  4  8.46993e+07
83  5  8.28966e+07
83  6  8.31067e+07
83  7  8.47635e+07
83  8  1.05185e+08
83  9  7.65448e+07
83  10  9.15585e+07
83  11  8.52853e+07
83  12  8.03552e+07
83  13  8.59778e+07
83  14  9.18085e+07
83  15  1.21915e+08
83  16  1.00614e+08
83  17  1.28198e+08
83  18  1.22572e+08
83  19  7.98815e+07
83  20  8.56267e+07
83  21  8.38568e+07
83  22  8.78529e+07
83  23  9.55461e+07
83  24  8.80222e+07
83  25  7.91231e+07
83  26  8.51947e+07
83  27  9.11548e+07
83  28  8.63504e+07
83  29  9.09177e+07
83  30  8.38925e+07
83  31  1.02528e+08
83  32  9.19714e+07
83  33  9.06658e+07
83  34  9.92917e+07
83  35  8.4111e+07
83  36  7.62956e+07
83  37  1.04493e+08
83  38  7.5617e+07
83  39  8.93598e+07
83  40  9.66629e+07
83  41  8.5997e+07
83  42  8.28469e+07
83  43  8.81083e+07
83  44  1.00511e+08
83  45  1.14005e+08
83  46  1.00135e+08
83  47  1.26952e+08
83  48  9.07539e+07
83  49  1.07421e+08
83  50  9.06214e+07
83  51  1.07643e+08
83  52  1.13933e+08
83  53  1.08411e+08
83  54  1.21469e+08
83  55  1.43709e+08
83  56  1.12156e+08
83  57  1.03493e+08
83  58  9.2506e+07
83  59  9.34535e+07
83  60  8.17009e+07
83  61  1.10816e+08
83  62  9.35984e+07
83  63  9.82359e+07
83  64  1.05832e+08
83  65  9.81429e+07
83  66  1.21278e+08
83  67  1.17615e+08
83  68  1.20665e+08
83  69  9.2101e+07
83  70  9.8204e+07
83  71  9.38663e+07
83  72  1.14747e+08
83  73  1.42391e+08
83  74  1.1568e+08
83  75  1.15823e+08
83  76  1.15017e+08
83  77  1.17113e+08
83  78  1.32652e+08
83  79  1.12157e+08
83  80  1.03947e+08
83  81  8.49838e+07
83  82  8.73479e+07
83  83  9.16672e+07
83  84  7.28998e+07
83  85  9.89325e+07
83  86  8.21234e+07
83  87  7.72751e+07
83  88  1.01804e+08
83  89  7.66377e+07
83  90  7.0167e+07
83  91  8.24663e+07
83  92  7.13227e+07
83  93  8.25286e+07
83  94  7.35449e+07
83  95  7.41011e+07
83  96  7.01503e+07
83  97  9.37241e+07
83  98  9.0765e+07
83  99  8.29534e+07
83  100  9.30038e+07
84  0  8.06589e+07
84  1  8.54485e+07
84  2  7.98075e+07
84  3  7.94609e+07
84  4  9.35581e+07
84  5  4.84932e+07
84  6  8.16128e+07
84  7  8.92716e+07
84  8  7.66936e+07
84  9  9.82642e+07
84  10  9.69555e+07
84  11  7.94221e+07
84  12  8.21903e+07
84  13  7.88408e+07
84  14  9.71552e+07
84  15  9.30636e+07
84  16  1.17361e+08
84  17  1.25001e+08
84  18  9.75507e+07
84  19  9.0083e+07
84  20  1.09058e+08
84  21  7.99418e+07
84  22  7.62459e+07
84  23  7.12549e+07
84  24  9.18236e+07
84  25  1.04781e+08
84  26  7.98106e+07
84  27  1.03954e+08
84  28  8.90916e+07
84  29  1.00096e+08
84  30  8.24256e+07
84  31  8.59235e+07
84  32  7.91347e+07
84  33  8.63226e+07
84  34  1.14917e+08
84  35  7.92551e+07
84  36  8.63449e+07
84  37  9.25237e+07
84  38  9.60371e+07
84  39  1.02672e+08
84  40  1.05551e+08
84  41  8.94424e+07
84  42  7.84745e+07
84  43  9.21086e+07
84  44  6.71132e+07
84  45  9.11295e+07
84  46  9.95948e+07
84  47  9.28271e+07
84  48  1.04347e+08
84  49  1.1239e+08
84  50  9.51988e+07
84  51  1.16728e+08
84  52  1.02438e+08
84  53  1.25032e+08
84  54  1.47649e+08
84  55  1.50285e+08
84  56  1.29174e+08
84  57  9.59841e+07
84  58  9.90137e+07
84  59  1.06862e+08
84  60  1.00943e+08
84  61  9.95974e+07
84  62  6.74915e+07
84  63  8.7477e+07
84  64  1.28628e+08
84  65  1.02881e+08
84  66  1.27341e+08
84  67  9.99589e+07
84  68  9.75752e+07
84  69  8.80814e+07
84  70  1.16393e+08
84  71  1.07042e+08
84  72  1.39983e+08
84  73  1.37107e+08
84  74  1.12294e+08
84  75  1.19088e+08
84  76  1.04064e+08
84  77  1.0384e+08
84  78  1.29961e+08
84  79  1.12667e+08
84  80  8.16246e+07
84  81  9.34148e+07
84  82  9.17366e+07
84  83  8.16124e+07
84  84  8.45034e+07
84  85  7.91512e+07
84  86  1.08962e+08
84  87  8.59386e+07
84  88  8.94992e+07
84  89  9.95528e+07
84  90  6.76587e+07
84  91  8.09928e+07
84  92  7.6891e+07
84  93  1.10786e+08
84  94  7.61627e+07
84  95  6.5904e+07
84  96  8.14935e+07
84  97  1.05428e+08
84  98  8.2172e+07
84  99  5.34351e+07
84  100  8.89748e+07
85  0  7.05754e+07
85  1  7.07505e+07
85  2  8.28318e+07
85  3  5.71962e+07
85  4  7.75987e+07
85  5  8.89517e+07
85  6  7.76503e+07
85  7  7.72458e+07
85  8  1.00369e+08
85  9  1.00349e+08
85  10  1.0177e+08
85  11  9.48287e+07
85  12  7.12614e+07
85  13  7.77785e+07
85  14  1.16197e+08
85  15  1.29387e+08
85  16  1.12718e+08
85  17  1.08578e+08
85  18  9.06892e+07
85  19  9.20476e+07
85  20  7.64082e+07
85  21  8.36185e+07
85  22  8.58245e+07
85  23  9.38607e+07
85  24  8.11835e+07
85  25  8.3959e+07
85  26  7.64267e+07
85  27  7.99602e+07
85  28  9.40539e+07
85  29  9.12752e+07
85  30  7.25095e+07
85  31  7.28343e+07
85  32  9.48223e+07
85  33  9.2426e+07
85  34  9.75835e+07
85  35  1.0129e+08
85  36  9.7344e+07
85  37  1.05841e+08
85  38  7.88025e+07
85  39  1.06521e+08
85  40  7.7671e+07
85  41  1.16838e+08
85  42  8.00724e+07
85  43  8.43467e+07
85  44  9.54119e+07
85  45  9.09698e+07
85  46  9.88911e+07
85  47  1.01448e+08
85  48  1.10936e+08
85  49  1.01437e+08
85  50  1.06685e+08
85  51  9.60721e+07
85  52  1.1939e+08
85  53  1.12455e+08
85  54  1.23858e+08
85  55  1.24492e+08
85  56  1.21086e+08
85  57  8.79343e+07
85  58  8.69433e+07
85  59  8.4671e+07
85  60  8.38745e+07
85  61  7.52445e+07
85  62  1.03774e+08
85  63  9.75514e+07
85  64  1.20015e+08
85  65  1.1152e+08
85  66  1.07861e+08
85  67  1.22119e+08
85  68  9.18621e+07
85  69  1.07058e+08
85  70  1.14978e+08
85  71  1.05299e+08
85  72  1.19968e+08
85  73  1.07175e+08
85  74  1.21781e+08
85  75  1.15977e+08
85  76  1.16487e+08
85  77  9.13325e+07
85  78  1.1649e+08
85  79  1.13223e+08
85  80  8.98279e+07
85  81  9.23384e+07
85  82  8.11372e+07
85  83  7.2072e+07
85  84  8.60358e+07
85  85  8.45741e+07
85  86  9.30777e+07
85  87  8.08308e+07
85  88  8.05817e+07
85  89  9.84583e+07
85  90  7.23706e+07
85  91  9.03975e+07
85  92  9.21465e+07
85  93  8.9166e+07
85  94  8.56715e+07
85  95  7.95399e+07
85  96  8.57573e+07
85  97  9.396e+07
85  98  1.00243e+08
85  99  7.32445e+07
85  100  7.42365e+07
86  0  6.92977e+07
86  1  7.59007e+07
86  2  9.17743e+07
86  3  6.88267e+07
86  4  9.81876e+07
86  5  8.50881e+07
86  6  8.32141e+07
86  7  9.90333e+07
86  8  8.19354e+07
86  9  7.48188e+07
86  10  6.42282e+07
86  11  7.73845e+07
86  12  6.34129e+07
86  13  9.61309e+07
86  14  8.54324e+07
86  15  9.32405e+07
86  16  9.6846e+07
86  17  1.23e+08
86  18  1.05711e+08
86  19  9.60154e+07
86  20  8.73117e+07
86  21  9.52088e+07
86  22  7.2643e+07
86  23  8.11909e+07
86  24  7.89343e+07
86  25  8.82277e+07
86  26  8.91256e+07
86  27  9.80144e+07
86  28  8.93343e+07
86  29  7.55955e+07
86  30  1.0207e+08
86  31  8.57632e+07
86  32  7.9874e+07
86  33  1.02385e+08
86  34  9.91351e+07
86  35  9.77263e+07
86  36  1.00315e+08
86  37  7.05838e+07
86  38  8.21421e+07
86  39  1.05942e+08
86  40  8.2219e+07
86  41  8.37882e+07
86  42  8.61177e+07
86  43  7.54474e+07
86  44  1.02116e+08
86  45  1.21231e+08
86  46  9.09817e+07
86  47  1.29891e+08
86  48  1.22988e+08
86  49  9.36459e+07
86  50  9.11296e+07
86  51  1.11818e+08
86  52  1.2333e+08
86  53  1.38204e+08
86  54  1.38783e+08
86  55  1.1589e+08
86  56  1.43737e+08
86  57  9.93677e+07
86  58  8.4348e+07
86  59  9.30476e+07
86  60  8.393e+07
86  61  1.01508e+08
86  62  9.43802e+07
86  63  9.00279e+07
86  64  9.84864e+07
86  65  8.05313e+07
86  66  1.05391e+08
86  67  1.03084e+08
86  68  9.29886e+07
86  69  1.05895e+08
86  70  1.1621e+08
86  71  1.35107e+08
86  72  1.12389e+08
86  73  9.60217e+07
86  74  1.04191e+08
86  75  1.02567e+08
86  76  1.10122e+08
86  77  1.32826e+08
86  78  1.42254e+08
86  79  1.0754e+08
86  80  9.82283e+07
86  81  7.58389e+07
86  82  8.30656e+07
86  83  1.02463e+08
86  84  7.07592e+07
86  85  8.94962e+07
86  86  8.30206e+07
86  87  9.36712e+07
86  88  9.63391e+07
86  89  8.23749e+07
86  90  9.74939e+07
86  91  9.24568e+07
86  92  8.56369e+07
86  93  9.12271e+07
86  94  8.9886e+07
86  95  1.0147e+08
86  96  8.50701e+07
86  97  1.11492e+08
86  98  9.06352e+07
86  99  8.38576e+07
86  100  8.40279e+07
87  0  7.52968e+07
87  1  6.38949e+07
87  2  7.68971e+07
87  3  7.81265e+07
87  4  8.20941e+07
87  5  9.07321e+07
87  6  7.7862e+07
87  7  7.67554e+07
87  8  8.41835e+07
87  9  9.88882e+07
87  10  8.1971e+07
87  11  8.91911e+07
87  12  6.34291e+07
87  13  1.00365e+08
87  14  7.69062e+07
87  15  8.7436e+07
87  16  1.03009e+08
87  17  8.50717e+07
87  18  9.00721e+07
87  19  8.63727e+07
87  20  7.97544e+07
87  21  8.77052e+07
87  22  7.94205e+07
87  23  8.90577e+07
87  24  7.31404e+07
87  25  9.52395e+07
87  26  9.09251e+07
87  27  9.22171e+07
87  28  9.16529e+07
87  29  9.9856e+07
87  30  8.25091e+07
87  31  9.51887e+07
87  32  7.4922e+07
87  33  9.40121e+07
87  34  8.60282e+07
87  35  7.50575e+07
87  36  8.5695e+07
87  37  1.01225e+08
87  38  7.53187e+07
87  39  1.09647e+08
87  40  1.06688e+08
87  41  1.01707e+08
87  42  9.31515e+07
87  43  9.07066e+07
87  44  8.62901e+07
87  45  9.49388e+07
87  46  1.13709e+08
87  47  1.10423e+08
87  48  1.12405e+08
87  49  1.20481e+08
87  50  1.01977e+08
87  51  1.06194e+08
87  52  1.0873e+08
87  53  1.09333e+08
87  54  1.19853e+08
87  55  1.35625e+08
87  56  1.31516e+08
87  57  9.0989e+07
87  58  7.8504e+07
87  59  8.95293e+07
87  60  9.27159e+07
87  61  8.48055e+07
87  62  9.11229e+07
87  63  1.01676e+08
87  64  8.59376e+07
87  65  1.05833e+08
87  66  6.69419e+07
87  67  1.18e+08
87  68  9.54585e+07
87  69  8.66445e+07
87  70  1.16192e+08
87  71  1.03238e+08
87  72  1.25575e+08
87  73  1.23112e+08
87  74  1.14665e+08
87  75  8.13309e+07
87  76  7.51516e+07
87  77  1.15541e+08
87  78  1.27385e+08
87  79  9.18459e+07
87  80  1.01116e+08
87  81  8.0359e+07
87  82  8.29628e+07
87  83  1.02347e+08
87  84  9.18298e+07
87  85  1.32655e+08
87  86  8.36619e+07
87  87  6.98948e+07
87  88  9.75779e+07
87  89  1.19183e+08
87  90  1.10075e+08
87  91  8.86891e+07
87  92  7.97737e+07
87  93  8.69661e+07
87  94  1.0091e+08
87  95  9.3249e+07
87  96  8.80364e+07
87  97  1.05446e+08
87  98  8.68489e+07
87  99  8.03851e+07
87  100  9.9404e+07
88  0  7.55836e+07
88  1  8.19236e+07
88  2  8.04937e+07
88  3  8.33987e+07
88  4  6.64935e+07
88  5  7.47815e+07
88  6  7.38243e+07
88  7  6.56126e+07
88  8  7.84584e+07
88  9  7.79468e+07
88  10  8.19755e+07
88  11  8.41555e+07
88  12  8.44961e+07
88  13  8.3471e+07
88  14  7.62548e+07
88  15  1.01881e+08
88  16  1.00508e+08
88  17  9.53191e+07
88  18  1.10985e+08
88  19  8.9023e+07
88  20  7.28174e+07
88  21  6.90879e+07
88  22  8.93481e+07
88  23  8.57393e+07
88  24  9.42975e+07
88  25  8.89223e+07
88  26  7.17513e+07
88  27  1.08184e+08
88  28  9.96057e+07
88  29  8.45344e+07
88  30  9.59133e+07
88  31  8.13021e+07
88  32  9.84007e+07
88  33  1.01044e+08
88  34  1.03263e+08
88  35  1.10666e+08
88  36  9.48513e+07
88  37  8.45084e+07
88  38  1.04603e+08
88  39  7.74372e+07
88  40  7.03794e+07
88  41  8.87245e+07
88  42  8.61218e+07
88  43  9.94408e+07
88  44  8.15717e+07
88  45  9.31664e+07
88  46  1.06087e+08
88  47  1.09066e+08
88  48  1.03872e+08
88  49  1.02727e+08
88  50  1.22608e+08
88  51  8.73409e+07
88  52  1.08175e+08
88  53  1.12488e+08
88  54  9.43021e+07
88  55  1.04753e+08
88  56  1.15537e+08
88  57  1.13496e+08
88  58  1.02189e+08
88  59  7.29726e+07
88  60  9.34417e+07
88  61  9.05621e+07
88  62  8.67963e+07
88  63  8.41725e+07
88  64  8.28131e+07
88  65  9.53313e+07
88  66  9.7834e+07
88  67  1.08585e+08
88  68  1.00541e+08
88  69  9.45449e+07
88  70  1.06097e+08
88  71  1.13754e+08
88  72  1.00273e+08
88  73  1.2598e+08
88  74  1.44973e+08
88  75  1.15525e+08
88  76  1.08959e+08
88  77  1.06954e+08
88  78  1.26804e+08
88  79  1.31687e+08
88  80  9.81727e+07
88  81  8.22151e+07
88  82  8.0312e+07
88  83  9.75696e+07
88  84  6.57034e+07
88  85  7.13385e+07
88  86  8.86556e+07
88  87  9.02678e+07
88  88  9.54057e+07
88  89  7.52397e+07
88  90  1.03491e+08
88  91  8.09441e+07
88  92  1.01405e+08
88  93  8.32177e+07
88  94  8.90765e+07
88  95  8.96139e+07
88  96  7.97977e+07
