row  column  (images_6a.edf Zn-K*images_6a.edf Ar-K**2.3)
76  12  8.00474e+07
76  13  9.16298e+07
76  14  1.09869e+08
76  15  7.64081e+07
76  16  1.00329e+08
76  17  7.96993e+07
76  18  9.59275e+07
76  19  6.8188e+07
76  20  6.08096e+07
76  21  6.58686e+07
76  22  7.86285e+07
76  23  7.20577e+07
76  24  7.76693e+07
76  25  6.54251e+07
76  26  9.32439e+07
76  27  5.30794e+07
76  28  7.14672e+07
76  29  7.97752e+07
76  30  6.77288e+07
76  31  8.99208e+07
76  32  6.6604e+07
76  33  6.89455e+07
76  34  7.89518e+07
76  35  5.16891e+07
76  36  6.67385e+07
76  37  6.16524e+07
76  38  7.60887e+07
76  39  8.93273e+07
76  40  7.7269e+07
76  41  9.32896e+07
76  42  1.07004e+08
76  43  8.95003e+07
76  44  4.68519e+07
76  45  8.16647e+07
76  46  7.55378e+07
76  47  9.15856e+07
76  48  8.94806e+07
76  49  8.29064e+07
76  50  8.14768e+07
76  51  5.0563e+07
76  52  1.44141e+08
76  53  1.47903e+08
76  54  1.38725e+08
76  55  1.29665e+08
76  56  1.00549e+08
76  57  7.84413e+07
76  58  7.54811e+07
76  59  0
76  60  9.85304e+07
76  61  7.803e+07
76  62  8.36772e+07
76  63  6.24187e+07
76  64  9.13606e+07
76  65  1.0629e+08
76  66  9.66251e+07
76  67  7.89019e+07
76  68  3.66214e+07
76  69  3.35218e+07
76  70  4.67615e+07
76  71  7.63583e+07
76  72  7.22524e+07
76  73  8.10936e+07
76  74  6.69304e+07
76  75  6.02943e+07
76  76  6.74096e+07
76  77  6.49063e+07
76  78  6.08747e+07
76  79  6.61284e+07
76  80  5.01181e+07
76  81  1.04196e+08
76  82  5.9994e+07
76  83  8.87335e+07
76  84  7.4635e+07
76  85  6.14851e+07
76  86  8.45399e+07
76  87  1.14331e+08
76  88  1.21727e+08
76  89  1.03785e+08
76  90  7.90388e+07
76  91  5.83158e+07
76  92  7.16898e+07
76  93  8.84267e+07
76  94  6.05591e+07
76  95  5.22633e+07
76  96  4.94349e+07
76  97  7.26858e+07
76  98  1.04422e+08
76  99  5.19895e+07
76  100  8.69369e+07
77  0  6.45732e+07
77  1  8.17991e+07
77  2  1.84525e+07
77  3  6.44933e+07
77  4  5.60833e+07
77  5  6.83174e+07
77  6  7.34289e+07
77  7  8.32399e+07
77  8  7.4178e+07
77  9  6.79709e+07
77  10  7.52634e+07
77  11  6.57467e+07
77  12  7.9198e+07
77  13  5.27313e+07
77  14  7.11471e+07
77  15  7.76541e+07
77  16  7.14975e+07
77  17  1.13197e+08
77  18  8.5503e+07
77  19  6.7323e+07
77  20  0
77  21  5.67457e+07
77  22  5.43783e+07
77  23  1.02253e+08
77  24  9.26302e+07
77  25  8.21296e+07
77  26  5.15546e+07
77  27  5.88268e+07
77  28  6.71307e+07
77  29  8.77077e+07
77  30  6.27885e+07
77  31  9.17034e+07
77  32  8.56149e+07
77  33  7.21779e+07
77  34  7.62863e+07
77  35  5.39026e+07
77  36  8.77913e+07
77  37  8.87484e+07
77  38  8.8294e+07
77  39  9.24468e+07
77  40  8.18893e+07
77  41  9.70077e+07
77  42  8.11375e+07
77  43  0
77  44  9.10759e+07
77  45  5.77446e+07
77  46  8.02821e+07
77  47  9.32906e+07
77  48  1.22151e+08
77  49  8.70813e+07
77  50  1.01407e+08
77  51  1.2218e+08
77  52  1.0226e+08
77  53  1.50475e+08
77  54  1.36419e+08
77  55  1.37952e+08
77  56  1.05613e+08
77  57  8.22875e+07
77  58  9.57397e+07
77  59  6.48695e+07
77  60  5.84472e+07
77  61  7.04883e+07
77  62  8.19675e+07
77  63  8.54194e+07
77  64  9.10606e+07
77  65  1.09056e+08
77  66  1.27553e+08
77  67  6.89738e+07
77  68  6.43754e+07
77  69  3.94204e+07
77  70  6.9508e+07
77  71  8.35359e+07
77  72  7.49231e+07
77  73  6.84899e+07
77  74  7.52974e+07
77  75  9.77922e+07
77  76  8.75376e+07
77  77  6.60494e+07
77  78  7.53529e+07
77  79  6.26166e+07
77  80  1.02975e+08
77  81  6.09155e+07
77  82  9.53685e+07
77  83  1.09057e+08
77  84  7.25618e+07
77  85  5.03918e+07
77  86  5.38578e+07
77  87  8.31588e+07
77  88  1.52536e+08
77  89  9.40949e+07
77  90  6.40748e+07
77  91  7.61111e+07
77  92  1.10354e+08
77  93  6.75191e+07
77  94  6.21052e+07
77  95  6.45934e+07
77  96  5.60054e+07
77  97  0
77  98  4.58845e+07
77  99  6.32046e+07
77  100  9.57853e+07
78  0  6.11434e+07
78  1  6.21665e+07
78  2  1.83987e+07
78  3  6.18225e+07
78  4  7.56245e+07
78  5  7.57556e+07
78  6  9.43348e+07
78  7  7.82124e+07
78  8  6.41991e+07
78  9  6.40855e+07
78  10  6.31127e+07
78  11  6.71482e+07
78  12  5.58852e+07
78  13  8.57292e+07
78  14  9.98207e+07
78  15  9.38873e+07
78  16  7.9789e+07
78  17  9.1179e+07
78  18  7.97191e+07
78  19  4.31414e+07
78  20  6.54818e+07
78  21  6.19907e+07
78  22  7.66129e+07
78  23  9.4605e+07
78  24  6.7192e+07
78  25  7.24914e+07
78  26  1.02755e+08
78  27  9.85244e+07
78  28  6.59091e+07
78  29  9.83532e+07
78  30  7.6189e+07
78  31  6.24264e+07
78  32  1.35708e+08
78  33  9.103e+07
78  34  6.42953e+07
78  35  9.02275e+07
78  36  9.30486e+07
78  37  9.22488e+07
78  38  7.38475e+07
78  39  8.51847e+07
78  40  1.23737e+08
78  41  8.53451e+07
78  42  8.36348e+07
78  43  7.18511e+07
78  44  7.00294e+07
78  45  8.54573e+07
78  46  8.88348e+07
78  47  8.29625e+07
78  48  8.25092e+07
78  49  8.54935e+07
78  50  9.28966e+07
78  51  9.82532e+07
78  52  9.58039e+07
78  53  1.2413e+08
78  54  1.5102e+08
78  55  1.30236e+08
78  56  1.23787e+08
78  57  9.34342e+07
78  58  9.24521e+07
78  59  1.10359e+08
78  60  6.75798e+07
78  61  6.23172e+07
78  62  7.74471e+07
78  63  8.57578e+07
78  64  7.7695e+07
78  65  1.02088e+08
78  66  1.13647e+08
78  67  7.97484e+07
78  68  7.61341e+07
78  69  8.88236e+07
78  70  6.11425e+07
78  71  1.24504e+08
78  72  1.07671e+08
78  73  6.30795e+07
78  74  7.81381e+07
78  75  7.86583e+07
78  76  6.38591e+07
78  77  4.84035e+07
78  78  6.5884e+07
78  79  8.85215e+07
78  80  5.28252e+07
78  81  9.69892e+07
78  82  1.14138e+08
78  83  5.75359e+07
78  84  7.07949e+07
78  85  8.53828e+07
78  86  7.33535e+07
78  87  8.60102e+07
78  88  2.24413e+08
78  89  6.11086e+07
78  90  5.43229e+07
78  91  8.48916e+07
78  92  6.33462e+07
78  93  6.25441e+07
78  94  9.13782e+07
78  95  5.67671e+07
78  96  8.08389e+07
78  97  6.924e+07
78  98  4.07235e+07
78  99  5.82813e+07
78  100  7.45689e+07
79  0  5.32742e+07
79  1  8.34602e+07
79  2  7.82008e+07
79  3  6.37999e+07
79  4  6.42582e+07
79  5  7.12226e+07
79  6  6.97275e+07
79  7  8.89821e+07
79  8  7.73635e+07
79  9  6.25507e+07
79  10  6.85892e+07
79  11  7.59183e+07
79  12  6.5084e+07
79  13  8.22029e+07
79  14  6.03953e+07
79  15  7.82782e+07
79  16  8.61616e+07
79  17  8.71766e+07
79  18  6.97933e+07
79  19  8.04642e+07
79  20  7.5041e+07
79  21  8.77758e+07
79  22  6.01712e+07
79  23  5.84025e+07
79  24  6.98547e+07
79  25  7.56566e+07
79  26  7.57367e+07
79  27  4.63949e+07
79  28  6.31311e+07
79  29  7.03361e+07
79  30  7.46475e+07
79  31  8.27667e+07
79  32  8.39464e+07
79  33  7.76493e+07
79  34  5.61865e+07
79  35  5.16018e+07
79  36  6.2312e+07
79  37  6.94856e+07
79  38  9.10229e+07
79  39  9.85296e+07
79  40  9.16449e+07
79  41  8.07644e+07
79  42  9.01695e+07
79  43  9.19056e+07
79  44  6.44954e+07
79  45  4.92393e+07
79  46  7.67826e+07
79  47  9.83586e+07
79  48  1.09665e+08
79  49  1.20824e+08
79  50  8.75534e+07
79  51  9.00805e+07
79  52  1.05419e+08
79  53  1.40243e+08
79  54  1.6263e+08
79  55  1.56998e+08
79  56  8.17762e+07
79  57  6.94387e+07
79  58  1.03797e+08
79  59  8.1109e+07
79  60  1.0394e+08
79  61  7.35217e+07
79  62  8.38343e+07
79  63  7.6435e+07
79  64  1.36729e+08
79  65  9.47144e+07
79  66  1.43132e+08
79  67  9.22072e+07
79  68  5.63369e+07
79  69  9.52686e+07
79  70  9.30668e+07
79  71  5.87856e+07
79  72  9.65543e+07
79  73  1.20336e+08
79  74  8.95412e+07
79  75  6.44349e+07
79  76  8.84238e+07
79  77  1.01012e+08
79  78  8.58173e+07
79  79  9.34856e+07
79  80  1.28626e+08
79  81  7.76662e+07
79  82  7.85961e+07
79  83  7.13801e+07
79  84  5.31239e+07
79  85  5.15258e+07
79  86  4.98006e+07
79  87  8.76452e+07
79  88  1.22e+08
79  89  5.54726e+07
79  90  3.66169e+07
79  91  3.33454e+07
79  92  6.95666e+07
79  93  4.88811e+07
79  94  6.50574e+07
79  95  1.87475e+07
79  96  8.60745e+07
79  97  7.36193e+07
79  98  6.09727e+07
79  99  5.16603e+07
79  100  7.43473e+07
80  0  8.66306e+07
80  1  0
80  2  1.07786e+08
80  3  6.93746e+07
80  4  6.60857e+07
80  5  1.17294e+08
80  6  6.55882e+07
80  7  9.53361e+07
80  8  6.95471e+07
80  9  5.73852e+07
80  10  8.16853e+07
80  11  6.80738e+07
80  12  6.3731e+07
80  13  5.32059e+07
80  14  5.86376e+07
80  15  8.72786e+07
80  16  9.56573e+07
80  17  5.83896e+07
80  18  9.81941e+07
80  19  7.89673e+07
80  20  7.62592e+07
80  21  8.16508e+07
80  22  5.84157e+07
80  23  7.00046e+07
80  24  6.79512e+07
80  25  7.40633e+07
80  26  9.6647e+07
80  27  8.47015e+07
80  28  1.13061e+08
80  29  6.5662e+07
80  30  7.46497e+07
80  31  6.76711e+07
80  32  7.22533e+07
80  33  8.43412e+07
80  34  5.02679e+07
80  35  6.00061e+07
80  36  9.10455e+07
80  37  7.58873e+07
80  38  8.78649e+07
80  39  1.08964e+08
80  40  8.18828e+07
80  41  5.27473e+07
80  42  8.20781e+07
80  43  6.65338e+07
80  44  1.01405e+08
80  45  8.37089e+07
80  46  6.91691e+07
80  47  8.14795e+07
80  48  8.09736e+07
80  49  8.58315e+07
80  50  1.16978e+08
80  51  8.95496e+07
80  52  6.69652e+07
80  53  1.13665e+08
80  54  1.5045e+08
80  55  1.6522e+08
80  56  1.20263e+08
80  57  1.01797e+08
80  58  6.52373e+07
80  59  8.22116e+07
80  60  1.10442e+08
80  61  7.67089e+07
80  62  1.07162e+08
80  63  7.48065e+07
80  64  1.32947e+08
80  65  1.01521e+08
80  66  1.36622e+08
80  67  9.06319e+07
80  68  6.83471e+07
80  69  8.5678e+07
80  70  5.97172e+07
80  71  1.00589e+08
80  72  1.17734e+07
80  73  1.12732e+08
80  74  8.26651e+07
80  75  8.7877e+07
80  76  1.16336e+07
80  77  8.18637e+07
80  78  5.40655e+07
80  79  6.75375e+07
80  80  6.9045e+07
80  81  9.66615e+07
80  82  7.89946e+07
80  83  7.43117e+07
80  84  9.04714e+07
80  85  6.51751e+07
80  86  6.08876e+07
80  87  5.8582e+07
80  88  1.29962e+08
80  89  6.85392e+07
80  90  6.11759e+07
80  91  3.69167e+07
80  92  5.01973e+07
80  93  6.50564e+07
80  94  3.49537e+07
80  95  5.20117e+07
80  96  5.35455e+07
80  97  7.86165e+07
80  98  9.00655e+07
80  99  5.0503e+07
80  100  6.74778e+07
81  0  8.59825e+07
81  1  8.12479e+07
81  2  5.98074e+07
81  3  7.04289e+07
81  4  7.29855e+07
81  5  7.51705e+07
81  6  7.37035e+07
81  7  7.11999e+07
81  8  4.30785e+07
81  9  5.49333e+07
81  10  4.9545e+07
81  11  5.54057e+07
81  12  7.89316e+07
81  13  5.01268e+07
81  14  9.44667e+07
81  15  8.14087e+07
81  16  7.26768e+07
81  17  7.94706e+07
81  18  1.12745e+08
81  19  6.53744e+07
81  20  9.43194e+07
81  21  7.00939e+07
81  22  5.16841e+07
81  23  7.13209e+07
81  24  5.48107e+07
81  25  6.35025e+07
81  26  6.35419e+07
81  27  7.25366e+07
81  28  7.89589e+07
81  29  8.63002e+07
81  30  6.87885e+07
81  31  6.8072e+07
81  32  8.48647e+07
81  33  8.36331e+07
81  34  7.41484e+07
81  35  6.12686e+07
81  36  0
81  37  6.97211e+07
81  38  8.39567e+07
81  39  1.34557e+08
81  40  6.43965e+07
81  41  9.68993e+07
81  42  7.07597e+07
81  43  7.48369e+07
81  44  6.59857e+07
81  45  7.05778e+07
81  46  7.20913e+07
81  47  7.22219e+07
81  48  1.25212e+08
81  49  9.21302e+07
81  50  1.03341e+08
81  51  9.20091e+07
81  52  1.1991e+08
81  53  1.36887e+08
81  54  1.46564e+08
81  55  1.96835e+08
81  56  9.94682e+07
81  57  7.37977e+07
81  58  8.85171e+07
81  59  9.23968e+07
81  60  8.91724e+07
81  61  8.47666e+07
81  62  8.05718e+07
81  63  8.70454e+07
81  64  7.65687e+07
81  65  9.54589e+07
81  66  1.54901e+08
81  67  1.03789e+08
81  68  1.18953e+08
81  69  7.28236e+07
81  70  8.57731e+07
81  71  9.69812e+07
81  72  1.46851e+08
81  73  9.84912e+07
81  74  8.05224e+07
81  75  1.32207e+08
81  76  9.41107e+07
81  77  7.20665e+07
81  78  7.34356e+07
81  79  7.80034e+07
81  80  9.77271e+07
81  81  6.68728e+07
81  82  8.28405e+07
81  83  5.70483e+07
81  84  8.05645e+07
81  85  6.76189e+07
81  86  5.03981e+07
81  87  5.43017e+07
81  88  1.2113e+08
81  89  4.64034e+07
81  90  5.67155e+07
81  91  8.74668e+07
81  92  8.05581e+07
81  93  5.08856e+07
81  94  4.24802e+07
81  95  5.02718e+07
81  96  8.81121e+07
81  97  6.47848e+07
81  98  5.06886e+07
81  99  5.19618e+07
81  100  4.1902e+07
82  0  7.21361e+07
82  1  6.30814e+07
82  2  7.63741e+07
82  3  6.3167e+07
82  4  9.72025e+07
82  5  7.75025e+07
82  6  7.24124e+07
82  7  6.8491e+07
82  8  7.58438e+07
82  9  8.99167e+07
82  10  6.56857e+07
82  11  6.37645e+07
82  12  8.05376e+07
82  13  6.64773e+07
82  14  8.80244e+07
82  15  4.71777e+07
82  16  8.0199e+07
82  17  8.80264e+07
82  18  7.23583e+07
82  19  6.26601e+07
82  20  7.16032e+07
82  21  7.24473e+07
82  22  6.86073e+07
82  23  9.50557e+07
82  24  5.48968e+07
82  25  6.51616e+07
82  26  6.05845e+07
82  27  6.2787e+07
82  28  7.91347e+07
82  29  1.1804e+08
82  30  0
82  31  6.28372e+07
82  32  9.25238e+07
82  33  9.18493e+07
82  34  7.68601e+07
82  35  2.90529e+07
82  36  6.06306e+07
82  37  7.1492e+07
82  38  7.31277e+07
82  39  8.11308e+07
82  40  7.02801e+07
82  41  6.70778e+07
82  42  8.25212e+07
82  43  6.54254e+07
82  44  3.38254e+07
82  45  8.51121e+07
82  46  7.28201e+07
82  47  6.4828e+07
82  48  9.69388e+07
82  49  7.38291e+07
82  50  6.84022e+07
82  51  8.72751e+07
82  52  7.95783e+07
82  53  1.52657e+08
82  54  1.47861e+08
82  55  1.50532e+08
82  56  1.35429e+08
82  57  1.07517e+08
82  58  1.05907e+08
82  59  6.06913e+07
82  60  9.38831e+07
82  61  8.63354e+07
82  62  7.21274e+07
82  63  7.32843e+07
82  64  1.08464e+08
82  65  9.44847e+07
82  66  1.31445e+08
82  67  1.10455e+08
82  68  6.89775e+07
82  69  1.36362e+08
82  70  9.35783e+07
82  71  7.53719e+07
82  72  1.08104e+08
82  73  1.0539e+08
82  74  1.13395e+08
82  75  7.66264e+07
82  76  9.50902e+07
82  77  6.63235e+07
82  78  7.92151e+07
82  79  8.41529e+07
82  80  5.06827e+07
82  81  8.70741e+07
82  82  9.82296e+07
82  83  1.00821e+08
82  84  4.72197e+07
82  85  8.36825e+07
82  86  5.04564e+07
82  87  6.98354e+07
82  88  7.34033e+07
82  89  1.04509e+08
82  90  4.9718e+07
82  91  8.47957e+07
82  92  9.99028e+07
82  93  3.41993e+07
82  94  5.87678e+07
82  95  3.44277e+07
82  96  5.58192e+07
82  97  1.0597e+08
82  98  6.72129e+07
82  99  4.38455e+07
82  100  4.09692e+07
83  0  7.91394e+07
83  1  9.04419e+07
83  2  6.22311e+07
83  3  8.24355e+07
83  4  4.45049e+07
83  5  7.28442e+07
83  6  6.87384e+07
83  7  8.03312e+07
83  8  8.95243e+07
83  9  5.18665e+07
83  10  7.38982e+07
83  11  8.81724e+07
83  12  6.24972e+07
83  13  5.09011e+07
83  14  5.72645e+07
83  15  7.74925e+07
83  16  6.95635e+07
83  17  8.10364e+07
83  18  9.15455e+07
83  19  6.23114e+07
83  20  7.6857e+07
83  21  5.69444e+07
83  22  7.9676e+07
83  23  8.93154e+07
83  24  1.01381e+08
83  25  5.3706e+07
83  26  4.39341e+07
83  27  7.23299e+07
83  28  6.90238e+07
83  29  8.45106e+07
83  30  1.05246e+08
83  31  7.34119e+07
83  32  6.4593e+07
83  33  7.14472e+07
83  34  6.50552e+07
83  35  6.12692e+07
83  36  6.04742e+07
83  37  3.40871e+07
83  38  9.54562e+07
83  39  6.88316e+07
83  40  7.27742e+07
83  41  7.8566e+07
83  42  7.21002e+07
83  43  9.83094e+07
83  44  8.06037e+07
83  45  8.10769e+07
83  46  7.62179e+07
83  47  9.18244e+07
83  48  8.92806e+07
83  49  6.62085e+07
83  50  9.02069e+07
83  51  9.34104e+07
83  52  1.17243e+08
83  53  1.00183e+08
83  54  1.22574e+08
83  55  1.90729e+08
83  56  1.34487e+08
83  57  7.92931e+07
83  58  5.68603e+07
83  59  9.2528e+07
83  60  6.97425e+07
83  61  1.00005e+08
83  62  6.85168e+07
83  63  8.16987e+07
83  64  1.0058e+08
83  65  9.97429e+07
83  66  1.05e+08
83  67  1.0425e+08
83  68  7.60886e+07
83  69  7.93417e+07
83  70  9.95539e+07
83  71  9.42855e+07
83  72  1.04872e+08
83  73  9.98982e+07
83  74  1.02917e+08
83  75  8.3221e+07
83  76  9.05655e+07
83  77  9.11351e+07
83  78  8.82552e+07
83  79  8.40139e+07
83  80  1.2102e+08
83  81  1.25201e+08
83  82  1.27697e+08
83  83  9.27209e+07
83  84  5.50886e+07
83  85  8.24659e+07
83  86  8.09829e+07
83  87  9.32044e+07
83  88  6.87434e+07
83  89  6.60003e+07
83  90  5.06391e+07
83  91  0
83  92  6.58271e+07
83  93  7.15971e+07
83  94  5.45904e+07
83  95  5.09425e+07
83  96  6.69913e+07
83  97  6.08126e+07
83  98  6.42255e+07
83  99  6.74924e+07
83  100  7.89138e+07
84  0  6.23565e+07
84  1  8.06745e+07
84  2  5.73216e+07
84  3  7.05708e+07
84  4  6.1952e+07
84  5  6.55869e+07
84  6  9.46784e+07
84  7  1.19007e+08
84  8  7.67352e+07
84  9  6.32075e+07
84  10  6.75032e+07
84  11  6.7409e+07
84  12  7.17292e+07
84  13  7.26435e+07
84  14  8.16811e+07
84  15  6.21411e+07
84  16  6.70594e+07
84  17  1.09372e+08
84  18  6.98384e+07
84  19  9.27829e+07
84  20  9.61175e+07
84  21  6.50018e+07
84  22  7.59672e+07
84  23  5.60168e+07
84  24  1.1582e+08
84  25  1.1596e+08
84  26  8.3229e+07
84  27  5.7863e+07
84  28  8.2864e+07
84  29  8.03064e+07
84  30  7.62245e+07
84  31  7.5214e+07
84  32  8.03674e+07
84  33  6.98979e+07
84  34  7.2183e+07
84  35  7.02856e+07
84  36  7.2016e+07
84  37  7.84652e+07
84  38  5.88625e+07
84  39  7.54905e+07
84  40  1.05595e+08
84  41  6.7837e+07
84  42  8.26972e+07
84  43  6.55971e+07
84  44  5.86935e+07
84  45  6.47688e+07
84  46  8.15774e+07
84  47  8.9492e+07
84  48  9.19252e+07
84  49  9.85846e+07
84  50  9.02254e+07
84  51  1.0301e+08
84  52  9.51986e+07
84  53  1.30301e+08
84  54  1.4454e+08
84  55  1.79378e+08
84  56  1.46097e+08
84  57  8.86844e+07
84  58  7.25481e+07
84  59  1.17601e+08
84  60  1.12906e+08
84  61  1.04287e+08
84  62  9.0989e+07
84  63  8.87754e+07
84  64  1.205e+08
84  65  8.6025e+07
84  66  1.0728e+08
84  67  1.06761e+08
84  68  8.04177e+07
84  69  8.67269e+07
84  70  9.06896e+07
84  71  1.16956e+08
84  72  1.09869e+08
84  73  1.10181e+08
84  74  8.58771e+07
84  75  1.12529e+08
84  76  1.17611e+08
84  77  5.4106e+07
84  78  8.56902e+07
84  79  1.10027e+08
84  80  1.41316e+08
84  81  1.2884e+08
84  82  1.12412e+08
84  83  1.06389e+08
84  84  8.46127e+07
84  85  7.97789e+07
84  86  8.61846e+07
84  87  7.68276e+07
84  88  8.27687e+07
84  89  8.05857e+07
84  90  5.88222e+07
84  91  6.41711e+07
84  92  6.28924e+07
84  93  1.13057e+08
84  94  6.89374e+07
84  95  6.62902e+07
84  96  7.95579e+07
84  97  9.19009e+07
84  98  6.51496e+07
84  99  7.26857e+07
84  100  8.73532e+07
85  0  3.82201e+07
85  1  6.33346e+07
85  2  4.14e+07
85  3  6.52457e+07
85  4  6.94674e+07
85  5  9.37457e+07
85  6  6.69732e+07
85  7  5.82317e+07
85  8  1.11089e+08
85  9  9.11264e+07
85  10  8.35632e+07
85  11  5.95022e+07
85  12  7.2769e+07
85  13  5.71922e+07
85  14  8.46432e+07
85  15  7.22847e+07
85  16  7.14921e+07
85  17  5.64713e+07
85  18  9.37536e+07
85  19  8.18981e+07
85  20  6.10802e+07
85  21  6.54409e+07
85  22  6.72388e+07
85  23  7.13607e+07
85  24  6.23775e+07
85  25  6.81144e+07
85  26  6.87902e+07
85  27  6.34236e+07
85  28  6.91561e+07
85  29  5.45593e+07
85  30  7.68529e+07
85  31  8.95534e+07
85  32  7.71367e+07
85  33  8.69515e+07
85  34  6.99405e+07
85  35  7.92942e+07
85  36  5.02443e+07
85  37  1.11596e+08
85  38  8.36701e+07
85  39  9.3351e+07
85  40  6.01316e+07
85  41  6.71366e+07
85  42  6.95404e+07
85  43  7.65768e+07
85  44  7.26799e+07
85  45  7.07459e+07
85  46  8.09241e+07
85  47  7.02843e+07
85  48  1.01313e+08
85  49  6.74633e+07
85  50  7.79462e+07
85  51  8.34309e+07
85  52  9.52683e+07
85  53  1.17068e+08
85  54  1.10848e+08
85  55  1.92911e+08
85  56  1.70541e+08
85  57  9.15118e+07
85  58  8.31913e+07
85  59  1.05504e+08
85  60  6.9422e+07
85  61  7.26611e+07
85  62  2.62931e+07
85  63  8.55283e+07
85  64  1.31622e+08
85  65  7.77869e+07
85  66  1.11857e+08
85  67  3.4474e+07
85  68  6.53199e+07
85  69  1.39093e+08
85  70  8.35359e+07
85  71  8.48308e+07
85  72  9.3552e+07
85  73  9.654e+07
85  74  8.62009e+07
85  75  8.64177e+07
85  76  0
85  77  1.27663e+08
85  78  9.24655e+07
85  79  1.08191e+08
85  80  1.17861e+08
85  81  1.31171e+08
85  82  1.12477e+08
85  83  9.23215e+07
85  84  8.81068e+07
85  85  8.99031e+07
85  86  1.18011e+08
85  87  8.48269e+07
85  88  7.00923e+07
85  89  1.03213e+08
85  90  6.55301e+07
85  91  5.3965e+07
85  92  7.12625e+07
85  93  7.82895e+07
85  94  6.30154e+07
85  95  9.93828e+07
85  96  8.66699e+07
85  97  8.33162e+07
85  98  1.06677e+08
85  99  7.69999e+07
85  100  7.85927e+07
86  0  5.03155e+07
86  1  8.68066e+07
86  2  5.15586e+07
86  3  8.46167e+07
86  4  6.63978e+07
86  5  6.2896e+07
86  6  6.37595e+07
86  7  1.02163e+08
86  8  6.42226e+07
86  9  6.66076e+07
86  10  6.20103e+07
86  11  5.94462e+07
86  12  7.37241e+07
86  13  5.11356e+07
86  14  7.23497e+07
86  15  6.97354e+07
86  16  7.55194e+07
86  17  7.62516e+07
86  18  8.89435e+07
86  19  7.11539e+07
86  20  8.16819e+07
86  21  7.49415e+07
86  22  6.82313e+07
86  23  5.74545e+07
86  24  7.47468e+07
86  25  9.35218e+07
86  26  6.65077e+07
86  27  4.9848e+07
86  28  8.15284e+07
86  29  8.58386e+07
86  30  7.46466e+07
86  31  8.16381e+07
86  32  8.49343e+07
86  33  8.66479e+07
86  34  8.04514e+07
86  35  6.94818e+07
86  36  5.83157e+07
86  37  5.79841e+07
86  38  5.20169e+07
86  39  6.39116e+07
86  40  6.76136e+07
86  41  3.95848e+07
86  42  9.32957e+07
86  43  5.59493e+06
86  44  1.0374e+08
86  45  9.10977e+07
86  46  7.02522e+07
86  47  8.84751e+07
86  48  9.25396e+07
86  49  1.05826e+08
86  50  7.02739e+07
86  51  1.17404e+08
86  52  1.0466e+08
86  53  1.45678e+08
86  54  1.12948e+08
86  55  1.36921e+08
86  56  2.38993e+08
86  57  1.49899e+08
86  58  8.83784e+07
86  59  9.58178e+07
86  60  8.43209e+07
86  61  8.92288e+07
86  62  7.46408e+07
86  63  2.20037e+07
86  64  9.21395e+07
86  65  7.86598e+07
86  66  8.83233e+07
86  67  1.11076e+08
86  68  1.08147e+08
86  69  1.29898e+08
86  70  9.07579e+07
86  71  9.50198e+07
86  72  9.80146e+07
86  73  1.11151e+08
86  74  8.12287e+07
86  75  8.59292e+07
86  76  1.11752e+08
86  77  1.29835e+08
86  78  1.15876e+08
86  79  9.0677e+07
86  80  1.30421e+08
86  81  1.41055e+08
86  82  1.55359e+08
86  83  1.2855e+08
86  84  7.96271e+07
86  85  1.14916e+08
86  86  9.12422e+07
86  87  9.50962e+07
86  88  8.55166e+07
86  89  9.2271e+07
86  90  9.07818e+06
86  91  6.73946e+07
86  92  9.81729e+07
86  93  8.37609e+07
86  94  9.1898e+07
86  95  7.41654e+07
86  96  7.9561e+07
86  97  1.01075e+08
86  98  7.77402e+07
86  99  1.18202e+08
86  100  9.98555e+07
87  0  8.20027e+07
87  1  5.86206e+07
87  2  7.28657e+07
87  3  6.33157e+07
87  4  5.99671e+07
87  5  6.16206e+07
87  6  6.15822e+07
87  7  6.2317e+07
87  8  4.71176e+07
87  9  7.42579e+07
87  10  6.94558e+07
87  11  7.30118e+07
87  12  6.07677e+07
87  13  7.90949e+07
87  14  7.21828e+07
87  15  6.49085e+07
87  16  6.27422e+07
87  17  6.4368e+07
87  18  9.3574e+07
87  19  7.03182e+07
87  20  8.44523e+07
87  21  6.38697e+07
87  22  5.48792e+07
87  23  7.27641e+07
87  24  6.7806e+07
87  25  6.65519e+07
87  26  7.27353e+07
87  27  6.25232e+07
87  28  6.29001e+07
87  29  0
87  30  7.5694e+07
87  31  7.01298e+07
87  32  5.94597e+07
87  33  7.33909e+07
87  34  9.27059e+07
87  35  5.57283e+07
87  36  6.94109e+07
87  37  4.38597e+07
87  38  4.68128e+07
87  39  3.24897e+07
87  40  9.63239e+07
87  41  8.29721e+07
87  42  8.33989e+07
87  43  3.86806e+07
87  44  5.70831e+07
87  45  2.59091e+07
87  46  9.83521e+07
87  47  9.60022e+07
87  48  8.79647e+07
87  49  8.90177e+07
87  50  9.93797e+07
87  51  1.16783e+08
87  52  8.01528e+07
87  53  1.12357e+08
87  54  1.12521e+08
87  55  1.65882e+08
87  56  1.92913e+08
87  57  1.13696e+08
87  58  1.07203e+08
87  59  7.90608e+07
87  60  8.33775e+07
87  61  8.6012e+07
87  62  8.38704e+07
87  63  9.75985e+07
87  64  8.46469e+07
87  65  9.67943e+07
87  66  1.27258e+08
87  67  1.19872e+08
87  68  1.09021e+08
87  69  8.24424e+07
