row  column  (images_25_2_757.edf Fe-K*images_25_2_757.edf Ar-K**2.3)
45  19  8.25557e+07
45  20  1.01722e+08
45  21  1.14596e+08
45  22  1.03795e+08
45  23  1.04428e+08
45  24  1.02301e+08
45  25  1.03283e+08
45  26  1.0809e+08
45  27  9.1901e+07
45  28  7.96112e+07
45  29  8.26245e+07
45  30  1.06231e+08
45  31  6.42982e+07
45  32  9.04342e+07
45  33  6.44909e+07
45  34  5.88356e+07
45  35  7.8579e+07
45  36  7.63243e+07
45  37  6.48698e+07
45  38  7.3869e+07
45  39  6.27723e+07
45  40  7.51621e+07
45  41  7.20317e+07
45  42  7.26966e+07
45  43  6.62287e+07
45  44  8.02431e+07
45  45  8.2681e+07
45  46  7.34977e+07
45  47  9.91633e+07
45  48  6.43125e+07
45  49  6.65741e+07
45  50  1.05518e+08
46  0  4.08361e+08
46  1  1.8562e+08
46  2  1.23825e+08
46  3  1.38574e+08
46  4  1.3783e+08
46  5  1.04347e+08
46  6  1.30421e+08
46  7  1.27677e+08
46  8  1.1533e+08
46  9  1.57197e+08
46  10  1.22524e+08
46  11  1.44154e+08
46  12  2.09923e+08
46  13  8.42068e+08
46  14  2.66397e+08
46  15  1.49742e+08
46  16  1.42937e+08
46  17  1.02914e+08
46  18  8.96563e+07
46  19  1.10996e+08
46  20  9.70225e+07
46  21  1.08057e+08
46  22  1.15739e+08
46  23  1.21861e+08
46  24  1.12459e+08
46  25  1.09815e+08
46  26  8.79546e+07
46  27  9.59642e+07
46  28  7.305e+07
46  29  9.37125e+07
46  30  8.90392e+07
46  31  8.51913e+07
46  32  7.32538e+07
46  33  7.97914e+07
46  34  7.45405e+07
46  35  5.71615e+07
46  36  8.12899e+07
46  37  8.32009e+07
46  38  6.94334e+07
46  39  6.44258e+07
46  40  5.20802e+07
46  41  6.26455e+07
46  42  6.88084e+07
46  43  7.21079e+07
46  44  6.16205e+07
46  45  6.44332e+07
46  46  6.71069e+07
46  47  8.40024e+07
46  48  9.20551e+07
46  49  7.95732e+07
46  50  9.72202e+07
47  0  2.63757e+08
47  1  2.04703e+08
47  2  1.44106e+08
47  3  1.4375e+08
47  4  1.29828e+08
47  5  1.04265e+08
47  6  1.20213e+08
47  7  1.29748e+08
47  8  1.31924e+08
47  9  1.26294e+08
47  10  1.21061e+08
47  11  1.38147e+08
47  12  1.88044e+08
47  13  6.68124e+08
47  14  2.23179e+08
47  15  1.56401e+08
47  16  1.08475e+08
47  17  1.02524e+08
47  18  8.66834e+07
47  19  1.01201e+08
47  20  1.0655e+08
47  21  1.12e+08
47  22  1.04803e+08
47  23  1.36169e+08
47  24  1.09074e+08
47  25  1.01537e+08
47  26  1.0148e+08
47  27  9.19119e+07
47  28  6.76239e+07
47  29  8.71248e+07
47  30  7.97614e+07
47  31  7.59898e+07
47  32  7.16339e+07
47  33  7.76531e+07
47  34  7.0736e+07
47  35  7.27647e+07
47  36  7.17991e+07
47  37  7.06636e+07
47  38  5.75709e+07
47  39  5.86694e+07
47  40  7.06272e+07
47  41  8.69966e+07
47  42  5.88407e+07
47  43  7.17907e+07
47  44  6.19278e+07
47  45  7.71025e+07
47  46  8.45264e+07
47  47  1.04108e+08
47  48  7.15601e+07
47  49  8.36914e+07
47  50  1.11589e+08
48  0  2.22191e+08
48  1  1.8067e+08
48  2  1.39659e+08
48  3  1.2675e+08
48  4  1.17605e+08
48  5  1.10119e+08
48  6  8.92802e+07
48  7  1.13165e+08
48  8  1.25793e+08
48  9  1.51567e+08
48  10  1.15515e+08
48  11  1.33694e+08
48  12  1.76383e+08
48  13  4.95228e+08
48  14  2.1393e+08
48  15  1.57813e+08
48  16  9.51953e+07
48  17  7.94113e+07
48  18  8.22211e+07
48  19  9.06559e+07
48  20  1.01318e+08
48  21  9.34669e+07
48  22  1.21538e+08
48  23  1.21854e+08
48  24  1.3134e+08
48  25  1.09002e+08
48  26  9.99399e+07
48  27  9.1812e+07
48  28  8.38731e+07
48  29  8.17158e+07
48  30  8.89141e+07
48  31  6.4075e+07
48  32  6.76149e+07
48  33  6.67287e+07
48  34  7.30372e+07
48  35  9.04974e+07
48  36  1.05795e+08
48  37  8.6695e+07
48  38  8.4201e+07
48  39  6.31563e+07
48  40  7.17053e+07
48  41  7.1602e+07
48  42  6.75807e+07
48  43  6.78711e+07
48  44  7.37204e+07
48  45  6.49751e+07
48  46  6.08006e+07
48  47  9.33135e+07
48  48  8.29063e+07
48  49  5.83215e+07
48  50  9.27099e+07
49  0  1.68464e+08
49  1  1.39442e+08
49  2  1.60035e+08
49  3  1.03545e+08
49  4  1.11976e+08
49  5  1.13965e+08
49  6  1.17102e+08
49  7  1.30594e+08
49  8  1.32006e+08
49  9  1.08589e+08
49  10  1.13406e+08
49  11  1.45003e+08
49  12  1.72999e+08
49  13  4.27917e+08
49  14  1.61766e+08
49  15  1.63734e+08
49  16  1.04203e+08
49  17  8.52679e+07
49  18  1.08192e+08
49  19  1.21218e+08
49  20  8.33883e+07
49  21  1.06423e+08
49  22  1.16772e+08
49  23  1.21146e+08
49  24  1.10423e+08
49  25  9.69795e+07
49  26  8.64157e+07
49  27  9.81845e+07
49  28  8.73336e+07
49  29  9.67597e+07
49  30  7.69588e+07
49  31  7.94257e+07
49  32  6.73037e+07
49  33  6.52183e+07
49  34  7.73814e+07
49  35  8.15956e+07
49  36  1.05307e+08
49  37  1.13065e+08
49  38  8.54678e+07
49  39  6.32151e+07
49  40  6.88266e+07
49  41  7.11362e+07
49  42  6.73479e+07
49  43  7.05342e+07
49  44  7.69072e+07
49  45  6.87934e+07
49  46  7.14361e+07
49  47  7.19001e+07
49  48  6.49777e+07
49  49  7.27463e+07
49  50  7.24912e+07
50  0  1.69056e+08
50  1  1.43867e+08
50  2  1.12772e+08
50  3  1.32962e+08
50  4  1.37539e+08
50  5  1.04738e+08
50  6  1.20964e+08
50  7  1.23606e+08
50  8  1.30827e+08
50  9  1.33504e+08
50  10  1.04586e+08
50  11  1.49597e+08
50  12  1.52053e+08
50  13  2.62208e+08
50  14  1.43787e+08
50  15  2.02846e+08
50  16  1.11193e+08
50  17  8.93145e+07
50  18  8.50328e+07
50  19  7.53441e+07
50  20  1.01837e+08
50  21  1.38748e+08
50  22  1.05233e+08
50  23  1.73024e+08
50  24  1.05479e+08
50  25  8.66164e+07
50  26  9.39381e+07
50  27  9.943e+07
50  28  1.01576e+08
50  29  1.06372e+08
50  30  9.90853e+07
50  31  7.72443e+07
50  32  6.59606e+07
50  33  8.88613e+07
50  34  8.00285e+07
50  35  9.42836e+07
50  36  1.20238e+08
50  37  1.32819e+08
50  38  7.2131e+07
50  39  7.45843e+07
50  40  5.96135e+07
50  41  7.38875e+07
50  42  6.47578e+07
50  43  5.63853e+07
50  44  6.0168e+07
50  45  6.56951e+07
50  46  5.825e+07
50  47  9.54218e+07
50  48  6.40099e+07
50  49  9.0379e+07
50  50  9.34793e+07

