row  column  (images_25_2_757.edf Ca-K*images_25_2_757.edf Ar-K**2.3)
45  14  1.60559e+09
45  15  1.42582e+09
45  16  1.34486e+09
45  17  1.55778e+09
45  18  2.0304e+09
45  19  2.31558e+09
45  20  2.49236e+09
45  21  2.48618e+09
45  22  2.19056e+09
45  23  2.6321e+09
45  24  3.0266e+09
45  25  2.66395e+09
45  26  2.80503e+09
45  27  2.42653e+09
45  28  2.04895e+09
45  29  2.25481e+09
45  30  2.63384e+09
45  31  2.19671e+09
45  32  2.88509e+09
45  33  2.19485e+09
45  34  2.39397e+09
45  35  2.18316e+09
45  36  2.31766e+09
45  37  2.19199e+09
45  38  2.05414e+09
45  39  2.23709e+09
45  40  2.28488e+09
45  41  2.03707e+09
45  42  2.09735e+09
45  43  1.83288e+09
45  44  2.23123e+09
45  45  2.35063e+09
45  46  2.06717e+09
45  47  2.2122e+09
45  48  2.00569e+09
45  49  2.01575e+09
45  50  2.45784e+09
46  0  1.56729e+09
46  1  1.89544e+09
46  2  1.91009e+09
46  3  1.97381e+09
46  4  2.28991e+09
46  5  1.96113e+09
46  6  2.73872e+09
46  7  2.66554e+09
46  8  2.488e+09
46  9  2.45316e+09
46  10  2.09297e+09
46  11  1.7949e+09
46  12  1.9177e+09
46  13  2.37525e+09
46  14  1.85949e+09
46  15  1.31711e+09
46  16  1.51621e+09
46  17  1.34761e+09
46  18  1.87527e+09
46  19  2.56567e+09
46  20  2.35952e+09
46  21  2.40913e+09
46  22  2.55139e+09
46  23  2.46267e+09
46  24  2.83427e+09
46  25  2.87782e+09
46  26  2.53491e+09
46  27  2.39507e+09
46  28  2.27918e+09
46  29  2.44759e+09
46  30  2.32293e+09
46  31  2.54464e+09
46  32  2.56772e+09
46  33  2.24632e+09
46  34  2.58912e+09
46  35  2.10939e+09
46  36  2.10392e+09
46  37  2.12222e+09
46  38  2.19318e+09
46  39  2.27867e+09
46  40  2.02463e+09
46  41  2.14319e+09
46  42  1.84493e+09
46  43  2.16802e+09
46  44  2.19102e+09
46  45  2.05907e+09
46  46  1.89029e+09
46  47  2.17813e+09
46  48  2.16057e+09
46  49  2.13706e+09
46  50  2.25026e+09
47  0  1.39139e+09
47  1  1.98561e+09
47  2  1.76588e+09
47  3  2.02608e+09
47  4  2.12586e+09
47  5  2.01096e+09
47  6  2.32337e+09
47  7  2.57629e+09
47  8  2.44495e+09
47  9  2.18601e+09
47  10  1.94216e+09
47  11  1.89162e+09
47  12  2.12792e+09
47  13  2.37738e+09
47  14  2.08251e+09
47  15  1.73606e+09
47  16  1.41003e+09
47  17  1.56838e+09
47  18  2.07649e+09
47  19  2.66836e+09
47  20  2.4183e+09
47  21  2.74887e+09
47  22  2.37036e+09
47  23  2.8187e+09
47  24  2.83022e+09
47  25  2.73875e+09
47  26  2.80339e+09
47  27  2.60133e+09
47  28  2.50851e+09
47  29  2.47926e+09
47  30  2.08055e+09
47  31  2.31437e+09
47  32  2.4396e+09
47  33  2.12223e+09
47  34  2.42236e+09
47  35  2.42755e+09
47  36  2.06577e+09
47  37  2.13899e+09
47  38  2.09409e+09
47  39  2.27147e+09
47  40  2.32246e+09
47  41  2.37998e+09
47  42  2.04533e+09
47  43  2.19554e+09
47  44  1.9576e+09
47  45  2.09527e+09
47  46  2.3069e+09
47  47  2.06703e+09
47  48  2.00996e+09
47  49  2.07056e+09
47  50  2.3017e+09
48  0  1.27998e+09
48  1  1.68812e+09
48  2  1.72089e+09
48  3  1.84169e+09
48  4  1.78312e+09
48  5  1.92597e+09
48  6  1.91551e+09
48  7  2.6132e+09
48  8  2.31012e+09
48  9  2.36646e+09
48  10  2.25892e+09
48  11  1.92951e+09
48  12  2.43034e+09
48  13  2.32878e+09
48  14  2.24703e+09
48  15  1.82884e+09
48  16  1.39043e+09
48  17  1.50285e+09
48  18  1.88929e+09
48  19  2.3924e+09
48  20  2.34074e+09
48  21  2.7484e+09
48  22  2.29895e+09
48  23  2.30687e+09
48  24  3.17406e+09
48  25  2.51297e+09
48  26  2.69179e+09
48  27  2.57143e+09
48  28  2.4587e+09
48  29  2.35054e+09
48  30  2.44145e+09
48  31  2.25638e+09
48  32  2.74565e+09
48  33  2.10531e+09
48  34  2.48417e+09
48  35  2.42799e+09
48  36  2.03957e+09
48  37  2.02161e+09
48  38  2.16364e+09
48  39  2.23237e+09
48  40  2.65356e+09
48  41  2.34937e+09
48  42  1.89183e+09
48  43  2.34473e+09
48  44  2.0633e+09
48  45  2.34284e+09
48  46  2.02474e+09
48  47  2.34982e+09
48  48  2.21292e+09
48  49  2.10418e+09
48  50  2.21943e+09
49  0  1.27673e+09
49  1  1.42909e+09
49  2  1.71814e+09
49  3  1.49986e+09
49  4  1.86599e+09
49  5  1.85596e+09
49  6  2.05726e+09
49  7  2.26912e+09
49  8  2.18072e+09
49  9  1.983e+09
49  10  2.00978e+09
49  11  2.0902e+09
49  12  2.42096e+09
49  13  2.47048e+09
49  14  2.37323e+09
49  15  1.70039e+09
49  16  1.35422e+09
49  17  1.31985e+09
49  18  2.19537e+09
49  19  2.72129e+09
49  20  2.39304e+09
49  21  2.78863e+09
49  22  2.17816e+09
49  23  2.40839e+09
49  24  2.97308e+09
49  25  2.66738e+09
49  26  2.56628e+09
49  27  2.9438e+09
49  28  2.60663e+09
49  29  2.44379e+09
49  30  2.32806e+09
49  31  2.50034e+09
49  32  2.30512e+09
49  33  2.06265e+09
49  34  2.63993e+09
49  35  2.33418e+09
49  36  2.01521e+09
49  37  2.19047e+09
49  38  2.02253e+09
49  39  2.3116e+09
49  40  2.32039e+09
49  41  2.1533e+09
49  42  2.10789e+09
49  43  2.17267e+09
49  44  2.29151e+09
49  45  2.20135e+09
49  46  2.19033e+09
49  47  2.09914e+09
49  48  2.31511e+09
49  49  2.41885e+09
49  50  2.08603e+09
50  0  1.19307e+09
50  1  1.52934e+09
50  2  1.48832e+09
50  3  1.57106e+09
50  4  1.84861e+09
50  5  1.6762e+09
50  6  2.07624e+09
50  7  1.97404e+09
50  8  2.16883e+09
50  9  1.84287e+09
50  10  1.76027e+09
50  11  1.91412e+09
50  12  2.30662e+09
50  13  1.9205e+09
50  14  2.3223e+09
50  15  2.10843e+09
50  16  1.52609e+09
50  17  1.50874e+09
50  18  2.0046e+09
50  19  2.17292e+09
50  20  2.64684e+09
50  21  3.15852e+09
50  22  2.14412e+09
50  23  2.59076e+09
50  24  2.85037e+09
50  25  2.34044e+09
50  26  2.74116e+09
50  27  2.8324e+09
50  28  2.57936e+09
50  29  2.62835e+09
50  30  2.75361e+09
50  31  2.26435e+09
50  32  2.4136e+09
50  33  2.18167e+09
50  34  2.66377e+09
50  35  2.7419e+09
50  36  2.05368e+09
50  37  2.14448e+09
50  38  2.13978e+09
50  39  2.29032e+09
50  40  2.28652e+09
50  41  2.2387e+09
50  42  1.91938e+09
50  43  2.11472e+09
50  44  1.89025e+09
50  45  2.09002e+09
50  46  2.24333e+09
50  47  2.25308e+09
50  48  2.33073e+09
50  49  2.36712e+09
50  50  2.52009e+09

