row  column  (images_25_2_757.edf Mn-K*images_25_2_757.edf Ar-K**2.3)
45  22  1.32518e+07
45  23  6.06844e+06
45  24  8.49067e+06
45  25  1.38202e+07
45  26  5.92667e+06
45  27  0
45  28  1.14444e+07
45  29  9.08836e+06
45  30  1.43573e+07
45  31  1.62213e+07
45  32  9.1355e+06
45  33  1.07806e+07
45  34  1.16143e+07
45  35  1.69694e+07
45  36  1.11283e+07
45  37  1.76305e+07
45  38  1.95258e+07
45  39  1.03578e+07
45  40  2.25412e+07
45  41  1.85817e+07
45  42  1.76317e+07
45  43  8.51449e+06
45  44  1.8917e+07
45  45  1.71217e+07
45  46  7.2199e+06
45  47  1.4164e+07
45  48  1.13678e+07
45  49  2.00195e+07
45  50  2.48123e+07
46  0  1.52414e+07
46  1  1.36306e+07
46  2  3.45867e+06
46  3  2.5948e+07
46  4  1.94127e+07
46  5  1.22573e+07
46  6  2.22905e+07
46  7  9.84822e+06
46  8  9.13694e+06
46  9  1.45491e+07
46  10  0
46  11  1.22906e+07
46  12  5.9214e+06
46  13  3.68824e+06
46  14  8.64204e+06
46  15  9.2783e+06
46  16  8.96368e+06
46  17  1.67214e+07
46  18  1.56867e+07
46  19  6.64325e+06
46  20  1.84991e+07
46  21  1.8372e+07
46  22  1.69327e+07
46  23  1.07632e+07
46  24  1.20451e+07
46  25  1.45078e+07
46  26  1.55065e+07
46  27  0
46  28  1.37904e+07
46  29  1.79483e+07
46  30  1.2071e+07
46  31  2.05247e+07
46  32  1.24038e+07
46  33  2.73195e+07
46  34  1.51926e+07
46  35  9.35093e+06
46  36  2.30651e+07
46  37  2.92665e+07
46  38  4.68272e+06
46  39  1.1722e+07
46  40  1.26771e+07
46  41  1.8433e+07
46  42  5.23829e+06
46  43  1.08033e+07
46  44  1.28029e+07
46  45  1.3367e+07
46  46  1.69602e+07
46  47  1.27959e+07
46  48  2.02821e+07
46  49  1.94565e+07
46  50  1.38066e+07
47  0  2.11677e+07
47  1  1.52529e+07
47  2  7.57449e+06
47  3  1.67185e+07
47  4  2.49967e+07
47  5  1.69708e+07
47  6  1.97271e+07
47  7  2.06871e+07
47  8  3.05012e+06
47  9  6.7464e+06
47  10  1.37331e+07
47  11  1.45105e+07
47  12  2.23385e+07
47  13  9.05201e+06
47  14  1.127e+07
47  15  2.43087e+07
47  16  1.41673e+07
47  17  1.32791e+07
47  18  5.62217e+06
47  19  1.54948e+07
47  20  1.86443e+07
47  21  1.03519e+07
47  22  1.26016e+07
47  23  3.47576e+06
47  24  0
47  25  1.19899e+07
47  26  6.35187e+06
47  27  4.72017e+06
47  28  1.17626e+07
47  29  8.85956e+06
47  30  1.61174e+07
47  31  1.08951e+07
47  32  1.41685e+07
47  33  1.42765e+07
47  34  9.28678e+06
47  35  1.20376e+07
47  36  1.21453e+07
47  37  2.26251e+07
47  38  1.3285e+07
47  39  1.12063e+07
47  40  2.69433e+07
47  41  1.76041e+07
47  42  1.14804e+07
47  43  1.05584e+07
47  44  1.40455e+07
47  45  1.58565e+07
47  46  2.61723e+07
47  47  1.40258e+07
47  48  1.56779e+07
47  49  8.7581e+06
47  50  1.28682e+07
48  0  1.89153e+07
48  1  2.16702e+07
48  2  1.97112e+07
48  3  2.06708e+07
48  4  1.00092e+07
48  5  9.47691e+06
48  6  1.94766e+07
48  7  1.89716e+07
48  8  1.33208e+07
48  9  2.04784e+07
48  10  1.1178e+07
48  11  9.82552e+06
48  12  1.04499e+07
48  13  8.26329e+06
48  14  1.88601e+07
48  15  1.81163e+07
48  16  2.29466e+07
48  17  1.24641e+07
48  18  1.27917e+07
48  19  3.58213e+06
48  20  0
48  21  1.19229e+07
48  22  8.00433e+06
48  23  1.28728e+07
48  24  7.76892e+06
48  25  0
48  26  5.82511e+06
48  27  0
48  28  1.89791e+07
48  29  1.30079e+07
48  30  9.31105e+06
48  31  2.09886e+07
48  32  1.52045e+07
48  33  1.30235e+07
48  34  9.29848e+06
48  35  1.35907e+07
48  36  1.49113e+07
48  37  1.7051e+07
48  38  1.92861e+07
48  39  1.32472e+07
48  40  1.12201e+07
48  41  4.55245e+06
48  42  2.28932e+07
48  43  1.26318e+07
48  44  2.33474e+07
48  45  6.31431e+06
48  46  1.61958e+07
48  47  1.77806e+07
48  48  1.78505e+07
48  49  5.28336e+06
48  50  1.67769e+07
49  0  1.40141e+07
49  1  2.01667e+07
49  2  1.31686e+07
49  3  1.41615e+07
49  4  2.08509e+07
49  5  1.21617e+07
49  6  7.23564e+06
49  7  2.2646e+07
49  8  3.39466e+06
49  9  1.79658e+07
49  10  1.17081e+07
49  11  1.61964e+07
49  12  9.06973e+06
49  13  6.33392e+06
49  14  1.47433e+07
49  15  8.22399e+06
49  16  1.48535e+07
49  17  1.60214e+07
49  18  1.10928e+07
49  19  2.65667e+07
49  20  3.69558e+06
49  21  6.44199e+06
49  22  1.4443e+07
49  23  7.28725e+06
49  24  0
49  25  1.64686e+07
49  26  9.84417e+06
49  27  1.00701e+07
49  28  9.36914e+06
49  29  1.20112e+07
49  30  0
49  31  6.06818e+06
49  32  9.3251e+06
49  33  1.44331e+07
49  34  1.62373e+07
49  35  7.64254e+06
49  36  1.49389e+07
49  37  2.21964e+07
49  38  1.14145e+07
49  39  1.96291e+07
49  40  8.53554e+06
49  41  1.71007e+07
49  42  9.91149e+06
49  43  1.82765e+07
49  44  1.77892e+07
49  45  1.07858e+07
49  46  1.73067e+07
49  47  3.94754e+06
49  48  1.3425e+07
49  49  1.49582e+07
49  50  1.07104e+07
50  0  2.3338e+07
50  1  1.71704e+07
50  2  1.47864e+07
50  3  2.99353e+07
50  4  1.21906e+07
50  5  1.96009e+07
50  6  2.98885e+07
50  7  1.45695e+07
50  8  1.61443e+07
50  9  9.34135e+06
50  10  8.74465e+06
50  11  1.66081e+07
50  12  6.0529e+06
50  13  0
50  14  1.13744e+07
50  15  9.34139e+06
50  16  1.61317e+07
50  17  1.49427e+07
50  18  1.24891e+07
50  19  1.58293e+07
50  20  1.94067e+07
50  21  1.17433e+07
50  22  2.09326e+07
50  23  1.19758e+07
50  24  0
50  25  7.71605e+06
50  26  9.3403e+06
50  27  7.86843e+06
50  28  5.727e+06
50  29  1.39768e+07
50  30  2.44177e+07
50  31  3.09285e+06
50  32  1.44956e+07
50  33  1.68461e+07
50  34  1.50898e+07
50  35  2.11952e+07
50  36  2.08419e+07
50  37  2.05121e+07
50  38  1.25804e+07
50  39  2.2862e+07
50  40  1.03281e+07
50  41  1.37337e+07
50  42  1.97495e+07
50  43  1.04722e+07
50  44  1.702e+07
50  45  1.52069e+07
50  46  1.01357e+07
50  47  9.89402e+06
50  48  1.33641e+07
50  49  1.08836e+07
50  50  1.50491e+07

