row  column  (images_25_2_757.edf Cu-K*images_25_2_757.edf Ar-K**2.3)
47  19  2.93718e+07
47  20  1.73133e+07
47  21  1.48545e+07
47  22  2.60974e+07
47  23  1.77012e+07
47  24  2.71141e+07
47  25  1.68745e+07
47  26  2.14596e+07
47  27  1.3653e+07
47  28  1.64598e+07
47  29  1.5072e+07
47  30  2.00027e+07
47  31  2.98435e+07
47  32  1.79029e+07
47  33  1.55957e+07
47  34  1.49077e+07
47  35  1.19732e+07
47  36  1.66901e+07
47  37  1.02263e+07
47  38  1.45136e+07
47  39  1.32999e+07
47  40  1.81398e+07
47  41  2.68494e+07
47  42  4.55412e+06
47  43  2.35157e+07
47  44  4.78775e+06
47  45  1.53458e+07
47  46  7.83119e+06
47  47  1.0895e+07
47  48  5.32619e+06
47  49  1.84366e+07
47  50  1.70304e+07
48  0  2.34326e+07
48  1  2.15789e+07
48  2  1.94007e+07
48  3  1.81033e+07
48  4  2.38599e+07
48  5  2.45765e+07
48  6  9.77142e+06
48  7  1.05251e+07
48  8  2.4748e+07
48  9  1.73945e+07
48  10  1.0216e+07
48  11  1.13969e+07
48  12  2.77945e+07
48  13  9.52633e+06
48  14  2.58288e+07
48  15  8.36595e+06
48  16  1.29697e+07
48  17  0
48  18  1.67395e+07
48  19  1.92432e+07
48  20  2.64117e+07
48  21  2.60043e+07
48  22  1.667e+07
48  23  2.33254e+07
48  24  1.71545e+07
48  25  2.73605e+07
48  26  8.49956e+06
48  27  2.01462e+07
48  28  2.07902e+07
48  29  2.29377e+07
48  30  2.19687e+07
48  31  2.17437e+07
48  32  2.24705e+07
48  33  1.44549e+07
48  34  1.61617e+07
48  35  2.64703e+07
48  36  2.31968e+07
48  37  2.07568e+07
48  38  1.70121e+07
48  39  8.3231e+06
48  40  1.67058e+07
48  41  1.50737e+07
48  42  3.15916e+06
48  43  2.24417e+07
48  44  2.94257e+07
48  45  2.17573e+07
48  46  1.63902e+07
48  47  8.68589e+06
48  48  3.07496e+07
48  49  0
48  50  2.74106e+07
49  0  2.19288e+07
49  1  2.9157e+07
49  2  2.47526e+07
49  3  1.41053e+07
49  4  4.26115e+06
49  5  1.99717e+07
49  6  9.36413e+06
49  7  2.16497e+07
49  8  1.23596e+07
49  9  2.55202e+07
49  10  1.26516e+07
49  11  4.4957e+06
49  12  1.33408e+07
49  13  1.92457e+07
49  14  1.74731e+07
49  15  1.49772e+07
49  16  9.55922e+06
49  17  0
49  18  2.16011e+07
49  19  2.22416e+07
49  20  1.99221e+07
49  21  1.5402e+07
49  22  7.90155e+06
49  23  1.04892e+07
49  24  2.92346e+07
49  25  9.00681e+06
49  26  1.56261e+07
49  27  2.19013e+07
49  28  1.95443e+07
49  29  2.5405e+07
49  30  1.9806e+07
49  31  1.22965e+07
49  32  2.42634e+07
49  33  1.14531e+07
49  34  1.69786e+07
49  35  1.59435e+07
49  36  2.54813e+07
49  37  1.73312e+07
49  38  2.13732e+07
49  39  1.69273e+07
49  40  8.08345e+06
49  41  1.95085e+07
49  42  7.08317e+06
49  43  1.74058e+07
49  44  4.56626e+06
49  45  2.65843e+06
49  46  1.71255e+07
49  47  1.08482e+07
49  48  3.05709e+07
49  49  7.04087e+06
49  50  8.07857e+06
50  0  2.77528e+07
50  1  2.05837e+07
50  2  1.5158e+07
50  3  3.02576e+07
50  4  1.72239e+07
50  5  1.24767e+07
50  6  4.01917e+06
50  7  2.75665e+07
50  8  3.29816e+07
50  9  2.44877e+07
50  10  1.06887e+07
50  11  1.55712e+07
50  12  3.00521e+07
50  13  5.99019e+06
50  14  2.63575e+07
50  15  2.08098e+07
50  16  1.60319e+07
50  17  1.54732e+07
50  18  1.40573e+07
50  19  2.60695e+07
50  20  3.02739e+07
50  21  1.07759e+07
50  22  1.97982e+07
50  23  2.09216e+07
50  24  3.26609e+07
50  25  1.99114e+07
50  26  1.6196e+07
50  27  1.69018e+07
50  28  2.22777e+07
50  29  2.00857e+07
50  30  2.95138e+07
50  31  1.24028e+07
50  32  2.02327e+07
50  33  6.54624e+06
50  34  2.4497e+07
50  35  1.96751e+07
50  36  6.85261e+06
50  37  1.9414e+07
50  38  8.30155e+06
50  39  1.55472e+07
50  40  8.23993e+06
50  41  7.95954e+06
50  42  1.28026e+07
50  43  1.74627e+07
50  44  4.39745e+06
50  45  1.25409e+07
50  46  1.8059e+07
50  47  1.09841e+07
50  48  1.82317e+07
50  49  2.286e+07
50  50  2.80634e+07

