row  column  (images_25_2_757.edf Zn-K*images_25_2_757.edf Ar-K**2.3)
45  50  6.86529e+07
46  0  1.62158e+08
46  1  1.09929e+08
46  2  7.01902e+07
46  3  6.7152e+07
46  4  7.77687e+07
46  5  7.91536e+07
46  6  1.10361e+08
46  7  1.1371e+08
46  8  9.73064e+07
46  9  1.13422e+08
46  10  7.56267e+07
46  11  5.59055e+07
46  12  5.11546e+07
46  13  1.17619e+08
46  14  6.43891e+07
46  15  5.48635e+07
46  16  5.2474e+07
46  17  6.57294e+07
46  18  5.77113e+07
46  19  9.21809e+07
46  20  9.314e+07
46  21  1.17477e+08
46  22  9.20741e+07
46  23  1.09443e+08
46  24  1.23245e+08
46  25  1.39465e+08
46  26  8.96266e+07
46  27  5.97857e+07
46  28  6.14237e+07
46  29  8.26555e+07
46  30  6.46311e+07
46  31  8.3763e+07
46  32  8.07965e+07
46  33  7.48302e+07
46  34  7.67751e+07
46  35  5.60232e+07
46  36  7.45822e+07
46  37  5.46995e+07
46  38  5.09983e+07
46  39  5.58923e+07
46  40  6.24076e+07
46  41  5.97934e+07
46  42  5.74294e+07
46  43  5.08684e+07
46  44  6.28342e+07
46  45  6.29063e+07
46  46  5.78282e+07
46  47  5.22308e+07
46  48  4.82054e+07
46  49  6.84618e+07
46  50  5.97879e+07
47  0  1.0747e+08
47  1  9.72456e+07
47  2  8.95807e+07
47  3  9.52517e+07
47  4  8.92792e+07
47  5  5.96514e+07
47  6  7.79662e+07
47  7  1.19366e+08
47  8  1.05957e+08
47  9  9.07211e+07
47  10  9.96749e+07
47  11  8.54324e+07
47  12  8.61921e+07
47  13  1.11562e+08
47  14  8.13779e+07
47  15  7.99769e+07
47  16  6.1691e+07
47  17  5.50721e+07
47  18  7.68202e+07
47  19  1.10083e+08
47  20  9.43382e+07
47  21  1.20103e+08
47  22  1.07366e+08
47  23  1.17691e+08
47  24  1.4989e+08
47  25  1.08558e+08
47  26  9.62133e+07
47  27  7.83121e+07
47  28  8.04475e+07
47  29  7.15166e+07
47  30  7.70332e+07
47  31  7.42721e+07
47  32  8.35363e+07
47  33  6.43123e+07
47  34  7.02577e+07
47  35  4.86155e+07
47  36  4.05632e+07
47  37  6.59126e+07
47  38  5.67051e+07
47  39  6.25174e+07
47  40  5.64345e+07
47  41  6.17636e+07
47  42  4.69247e+07
47  43  6.57502e+07
47  44  4.67067e+07
47  45  5.00317e+07
47  46  5.14797e+07
47  47  5.8383e+07
47  48  5.76492e+07
47  49  6.17198e+07
47  50  6.62802e+07
48  0  6.55199e+07
48  1  7.87658e+07
48  2  6.6167e+07
48  3  6.21429e+07
48  4  6.46529e+07
48  5  7.20074e+07
48  6  6.95544e+07
48  7  1.11092e+08
48  8  1.02853e+08
48  9  9.00982e+07
48  10  8.01843e+07
48  11  8.51745e+07
48  12  9.82199e+07
48  13  1.25966e+08
48  14  1.07913e+08
48  15  7.53306e+07
48  16  6.12944e+07
48  17  5.98429e+07
48  18  1.02173e+08
48  19  1.26194e+08
48  20  1.06212e+08
48  21  1.38114e+08
48  22  9.32533e+07
48  23  9.92452e+07
48  24  1.40193e+08
48  25  1.16219e+08
48  26  1.02213e+08
48  27  8.17165e+07
48  28  7.85251e+07
48  29  6.9725e+07
48  30  7.179e+07
48  31  5.30333e+07
48  32  1.00987e+08
48  33  6.23464e+07
48  34  7.51813e+07
48  35  5.85465e+07
48  36  3.80412e+07
48  37  5.07964e+07
48  38  5.9623e+07
48  39  4.89265e+07
48  40  7.16948e+07
48  41  6.16466e+07
48  42  3.27461e+07
48  43  7.23016e+07
48  44  5.43186e+07
48  45  7.06142e+07
48  46  6.13346e+07
48  47  6.04173e+07
48  48  7.737e+07
48  49  4.74352e+07
48  50  6.24261e+07
49  0  6.7965e+07
49  1  3.93519e+07
49  2  6.14484e+07
49  3  5.84347e+07
49  4  5.09021e+07
49  5  5.4907e+07
49  6  7.23883e+07
49  7  7.95784e+07
49  8  7.15797e+07
49  9  7.09031e+07
49  10  6.28996e+07
49  11  7.55872e+07
49  12  1.1457e+08
49  13  1.19896e+08
49  14  1.03197e+08
49  15  7.50484e+07
49  16  3.92998e+07
49  17  3.06145e+07
49  18  1.07964e+08
49  19  1.30737e+08
49  20  1.10408e+08
49  21  1.12352e+08
49  22  6.77631e+07
49  23  1.10384e+08
49  24  1.17687e+08
49  25  1.07545e+08
49  26  8.25866e+07
49  27  9.69941e+07
49  28  8.07985e+07
49  29  7.50129e+07
49  30  7.55686e+07
49  31  9.74391e+07
49  32  6.69198e+07
49  33  5.38186e+07
49  34  8.4655e+07
49  35  7.20613e+07
49  36  4.7102e+07
49  37  7.99646e+07
49  38  6.97562e+07
49  39  7.49151e+07
49  40  8.53997e+07
49  41  6.67293e+07
49  42  5.99867e+07
49  43  6.38946e+07
49  44  6.24382e+07
49  45  6.68405e+07
49  46  6.61049e+07
49  47  5.50696e+07
49  48  8.10858e+07
49  49  6.88757e+07
49  50  7.01767e+07
50  0  5.23619e+07
50  1  6.71095e+07
50  2  5.70892e+07
50  3  6.65909e+07
50  4  4.63209e+07
50  5  5.2805e+07
50  6  4.48634e+07
50  7  7.67787e+07
50  8  1.00063e+08
50  9  8.16756e+07
50  10  7.09204e+07
50  11  7.63693e+07
50  12  1.03566e+08
50  13  8.18453e+07
50  14  1.32291e+08
50  15  1.1759e+08
50  16  5.05215e+07
50  17  3.92653e+07
50  18  5.19356e+07
50  19  8.70903e+07
50  20  1.18053e+08
50  21  1.33989e+08
50  22  6.71928e+07
50  23  1.25837e+08
50  24  1.26904e+08
50  25  9.16773e+07
50  26  9.82284e+07
50  27  7.4968e+07
50  28  8.97733e+07
50  29  7.86742e+07
50  30  8.02287e+07
50  31  5.90621e+07
50  32  7.85617e+07
50  33  5.68769e+07
50  34  7.90495e+07
50  35  9.10952e+07
50  36  5.82034e+07
50  37  6.65893e+07
50  38  4.60969e+07
50  39  7.07351e+07
50  40  6.97496e+07
50  41  6.86059e+07
50  42  4.71327e+07
50  43  6.19375e+07
50  44  4.71055e+07
50  45  7.00912e+07
50  46  5.79545e+07
50  47  6.65565e+07
50  48  6.92128e+07
50  49  8.54978e+07
50  50  6.64922e+07

