row  column  (images_9.edf Zn_K*images_9.edf Ar_K**2.3)
22  36  2.30978e+08
22  37  1.54979e+08
22  38  2.0664e+08
22  39  2.23278e+08
22  40  2.15087e+08
22  41  1.24442e+08
22  42  2.42726e+08
22  43  1.7362e+08
22  44  1.23688e+08
22  45  1.54986e+08
22  46  2.02931e+08
22  47  2.36171e+08
22  48  2.02329e+08
22  49  2.81377e+08
22  50  1.72726e+08
23  0  4.78417e+08
23  1  3.66971e+08
23  2  2.38387e+08
23  3  1.65769e+08
23  4  1.87924e+08
23  5  2.04861e+08
23  6  2.55014e+08
23  7  2.13077e+08
23  8  3.07884e+08
23  9  3.13349e+08
23  10  2.39473e+08
23  11  2.07303e+08
23  12  2.46089e+08
23  13  2.34483e+08
23  14  2.55296e+08
23  15  2.27715e+08
23  16  2.25266e+08
23  17  2.07984e+08
23  18  2.46365e+08
23  19  3.69772e+08
23  20  2.61341e+08
23  21  1.45128e+08
23  22  1.57192e+08
23  23  1.33398e+08
23  24  1.15776e+08
23  25  1.03265e+08
23  26  1.41987e+08
23  27  2.2997e+08
23  28  2.10009e+08
23  29  2.92865e+08
23  30  2.52206e+08
23  31  2.2578e+08
23  32  2.25364e+08
23  33  1.49045e+08
23  34  2.18356e+08
23  35  1.46567e+08
23  36  3.32952e+08
23  37  1.98225e+08
23  38  2.50947e+08
23  39  3.03459e+08
23  40  2.22133e+08
23  41  1.27144e+08
23  42  2.55437e+08
23  43  1.03489e+08
23  44  1.57378e+08
23  45  2.08643e+08
23  46  2.60451e+08
23  47  2.16067e+08
23  48  2.30703e+08
23  49  2.4183e+08
23  50  2.4166e+08
24  0  4.95006e+08
24  1  1.6173e+08
24  2  2.67973e+08
24  3  2.42942e+08
24  4  2.09495e+08
24  5  1.38282e+08
24  6  2.16788e+08
24  7  3.10635e+08
24  8  2.50343e+08
24  9  2.55381e+08
24  10  2.36728e+08
24  11  1.63651e+08
24  12  2.50712e+08
24  13  2.86302e+08
24  14  3.27955e+08
24  15  2.21235e+08
24  16  1.89709e+08
24  17  1.70392e+08
24  18  2.43261e+08
24  19  2.49795e+08
24  20  2.11177e+08
24  21  1.5087e+08
24  22  9.16515e+07
24  23  1.93942e+08
24  24  1.49237e+08
24  25  1.83675e+08
24  26  2.37435e+08
24  27  2.31782e+08
24  28  2.69354e+08
24  29  2.93616e+08
24  30  2.49582e+08
24  31  1.68184e+08
24  32  1.56379e+08
24  33  1.847e+08
24  34  2.58079e+08
24  35  2.00831e+08
24  36  1.95955e+08
24  37  1.92351e+08
24  38  2.72098e+08
24  39  2.09406e+08
24  40  1.83303e+08
24  41  1.21353e+08
24  42  3.05399e+08
24  43  8.34318e+07
24  44  1.67312e+08
24  45  2.90177e+08
24  46  2.34311e+08
24  47  1.77871e+08
24  48  2.3323e+08
24  49  2.47501e+08
24  50  2.08312e+08
25  0  3.96934e+08
25  1  2.61619e+08
25  2  1.25569e+08
25  3  2.07222e+08
25  4  2.25126e+08
25  5  2.38326e+08
25  6  2.16118e+08
25  7  2.519e+08
25  8  2.41677e+08
25  9  1.85505e+08
25  10  2.83913e+08
25  11  2.79188e+08
25  12  2.22092e+08
25  13  1.93347e+08
25  14  3.1761e+08
25  15  3.28536e+08
25  16  3.06462e+08
25  17  2.36502e+08
25  18  1.92692e+08
25  19  1.65189e+08
25  20  2.70235e+08
25  21  1.90805e+08
25  22  1.06255e+08
25  23  1.89772e+08
25  24  1.38045e+08
25  25  1.6908e+08
25  26  2.47283e+08
25  27  2.98206e+08
25  28  1.51845e+08
25  29  2.32653e+08
25  30  2.37522e+08
25  31  2.39941e+08
25  32  2.72633e+08
25  33  2.5606e+08
25  34  1.74599e+08
25  35  2.02527e+08
25  36  1.90957e+08
25  37  2.73817e+08
25  38  2.88666e+08
25  39  2.58618e+08
25  40  1.32437e+08
25  41  1.21766e+08
25  42  2.38347e+08
25  43  1.20756e+08
25  44  1.30787e+08
25  45  2.09522e+08
25  46  2.27878e+08
25  47  1.55571e+08
25  48  1.46991e+08
25  49  3.0009e+08
25  50  1.46143e+08
26  0  3.97052e+08
26  1  1.71441e+08
26  2  1.2373e+08
26  3  1.95699e+08
26  4  2.36459e+08
26  5  1.86174e+08
26  6  2.65832e+08
26  7  2.82855e+08
26  8  1.75509e+08
26  9  2.63261e+08
26  10  2.62754e+08
26  11  2.45726e+08
26  12  2.41887e+08
26  13  1.44789e+08
26  14  2.24488e+08
26  15  2.56479e+08
26  16  2.62077e+08
26  17  1.62602e+08
26  18  1.50483e+08
26  19  2.42195e+08
26  20  1.99685e+08
26  21  2.17351e+08
26  22  2.00349e+08
26  23  1.47119e+08
26  24  1.33348e+08
26  25  1.73395e+08
26  26  2.9461e+08
26  27  2.89844e+08
26  28  1.84141e+08
26  29  2.64468e+08
26  30  2.16272e+08
26  31  1.87268e+08
26  32  2.57811e+08
26  33  2.45736e+08
26  34  2.60648e+08
26  35  1.94341e+08
26  36  2.51318e+08
26  37  2.47153e+08
26  38  2.70508e+08
26  39  2.78191e+08
26  40  1.74281e+08
26  41  1.86721e+08
26  42  2.69329e+08
26  43  1.67057e+08
26  44  2.15506e+08
26  45  1.60882e+08
26  46  2.74438e+08
26  47  1.32174e+08
26  48  2.13799e+08
26  49  1.9939e+08
26  50  1.30299e+08
27  0  3.81256e+08
27  1  1.79709e+08
27  2  1.50293e+08
27  3  2.26694e+08
27  4  2.20283e+08
27  5  1.66746e+08
27  6  2.73899e+08
27  7  2.24252e+08
27  8  2.4109e+08
27  9  2.44332e+08
27  10  2.13577e+08
27  11  2.68353e+08
27  12  1.4886e+08
27  13  1.77495e+08
27  14  1.97473e+08
27  15  2.78545e+08
27  16  2.99025e+08
27  17  1.60512e+08
27  18  2.38828e+08
27  19  1.87158e+08
27  20  1.30529e+08
27  21  1.75464e+08
27  22  1.86738e+08
27  23  1.91119e+08
27  24  1.45406e+08
27  25  2.60596e+08
27  26  3.00592e+08
27  27  3.01189e+08
27  28  2.31513e+08
27  29  3.38328e+08
27  30  2.40293e+08
27  31  2.61856e+08
27  32  2.43617e+08
27  33  1.86964e+08
27  34  2.03117e+08
27  35  2.40949e+08
27  36  3.1785e+08
27  37  2.9126e+08
27  38  2.67357e+08
27  39  2.43274e+08
27  40  2.44525e+08
27  41  2.64852e+08
27  42  3.07778e+08
27  43  2.60033e+08
27  44  2.26494e+08
27  45  2.35607e+08
27  46  2.86714e+08
27  47  1.899e+08
27  48  1.46035e+08
27  49  1.69688e+08
27  50  1.99519e+08
28  0  3.08929e+08
28  1  1.66389e+08
28  2  1.15311e+08
28  3  1.79713e+08
28  4  2.72048e+08
28  5  2.24236e+08
28  6  1.97587e+08
28  7  2.39922e+08
28  8  3.2352e+08
28  9  2.7039e+08
28  10  2.18268e+08
28  11  1.99213e+08
28  12  1.5115e+08
28  13  1.84008e+08
28  14  1.94939e+08
28  15  3.44648e+08
28  16  2.99921e+08
28  17  1.83981e+08
28  18  2.23345e+08
28  19  2.4523e+08
28  20  1.56578e+08
28  21  2.13512e+08
28  22  1.72442e+08
28  23  1.91306e+08
28  24  2.03277e+08
28  25  2.57467e+08
28  26  2.03631e+08
28  27  2.4459e+08
28  28  2.60202e+08
28  29  2.08737e+08
28  30  2.24509e+08
28  31  3.28033e+08
28  32  2.58661e+08
28  33  2.60792e+08
28  34  2.11476e+08
28  35  2.15107e+08
28  36  2.73489e+08
28  37  2.11616e+08
28  38  2.72353e+08
28  39  1.96348e+08
28  40  2.14846e+08
28  41  2.10464e+08
28  42  2.75885e+08
28  43  2.8089e+08
28  44  2.81543e+08
28  45  2.2311e+08
28  46  3.06947e+08
28  47  2.74578e+08
28  48  2.28532e+08
28  49  1.59895e+08
28  50  1.47745e+08
29  0  3.1852e+08
29  1  2.42071e+08
29  2  1.49231e+08
29  3  1.6175e+08
29  4  2.21281e+08
29  5  2.0499e+08
29  6  2.11237e+08
29  7  2.44857e+08
29  8  3.00218e+08
29  9  2.32323e+08
29  10  3.11573e+08
29  11  2.17948e+08
29  12  2.77159e+08
29  13  1.69366e+08
29  14  2.26439e+08
29  15  2.26986e+08
29  16  3.12079e+08
29  17  1.96825e+08
29  18  2.07391e+08
29  19  1.91616e+08
29  20  1.18325e+08
29  21  2.02806e+08
29  22  2.81786e+08
29  23  3.48288e+08
29  24  2.74853e+08
29  25  2.80553e+08
29  26  2.03357e+08
29  27  2.60153e+08
29  28  2.84394e+08
29  29  2.34209e+08
29  30  2.13518e+08
29  31  2.85058e+08
29  32  2.65657e+08
29  33  2.40837e+08
29  34  3.26605e+08
29  35  2.94269e+08
29  36  2.41779e+08
29  37  3.22891e+08
29  38  2.94316e+08
29  39  1.97623e+08
29  40  2.10861e+08
29  41  3.17529e+08
29  42  3.15053e+08
29  43  2.31995e+08
29  44  3.08567e+08
29  45  3.18066e+08
29  46  3.26481e+08
29  47  2.48e+08
29  48  2.47535e+08
29  49  2.27175e+08
29  50  1.25451e+08
30  0  1.99057e+08
30  1  1.49169e+08
30  2  1.00486e+08
30  3  1.21686e+08
30  4  2.54696e+08
30  5  2.85946e+08
30  6  2.70428e+08
30  7  2.60255e+08
30  8  2.23551e+08
30  9  3.0932e+08
30  10  2.66705e+08
30  11  2.10353e+08
30  12  2.44361e+08
30  13  1.62389e+08
30  14  2.1345e+08
30  15  2.72207e+08
30  16  2.15323e+08
30  17  2.02533e+08
30  18  2.35697e+08
30  19  2.03424e+08
30  20  1.3965e+08
30  21  1.98774e+08
30  22  1.44567e+08
30  23  2.94169e+08
30  24  2.44312e+08
30  25  1.64183e+08
30  26  2.18877e+08
30  27  2.04124e+08
30  28  1.94623e+08
30  29  2.23381e+08
30  30  2.42564e+08
30  31  2.70967e+08
30  32  2.87804e+08
30  33  2.80179e+08
30  34  2.69118e+08
30  35  1.8925e+08
30  36  2.71518e+08
30  37  2.8362e+08
30  38  2.33214e+08
30  39  1.97717e+08
30  40  3.03593e+08
30  41  2.01623e+08
30  42  3.19293e+08
30  43  2.7465e+08
30  44  2.83063e+08
30  45  2.17814e+08
30  46  3.47642e+08
30  47  2.07977e+08
30  48  1.8185e+08
30  49  3.33772e+07
30  50  1.60964e+08
31  0  2.30472e+08
31  1  1.29447e+08
31  2  1.40661e+08
31  3  5.92549e+07
31  4  2.82271e+08
31  5  2.34333e+08
31  6  2.88132e+08
31  7  2.85884e+08
31  8  2.2241e+08
31  9  2.70149e+08
31  10  1.86756e+08
31  11  2.50986e+08
31  12  2.19267e+08
31  13  1.55296e+08
31  14  1.47284e+08
31  15  2.66109e+08
31  16  2.43534e+08
31  17  1.77652e+08
31  18  2.30944e+08
31  19  2.80385e+08
31  20  1.29971e+08
31  21  1.8263e+08
31  22  3.01049e+08
31  23  2.9504e+08
31  24  1.92142e+08
31  25  2.88011e+08
31  26  2.27453e+08
31  27  2.35209e+08
31  28  2.827e+08
31  29  1.29195e+08
31  30  2.62265e+08
31  31  2.39308e+08
31  32  1.80751e+08
31  33  2.48607e+08
31  34  2.32443e+08
31  35  2.91494e+08
31  36  2.73865e+08
31  37  2.34873e+08
31  38  3.15839e+08
31  39  2.19884e+08
31  40  2.33314e+08
31  41  3.04008e+08
31  42  3.3931e+08
31  43  2.46322e+08
31  44  2.36367e+08
31  45  3.00512e+08
31  46  2.80198e+08
31  47  2.00869e+08
31  48  1.19834e+08
31  49  1.01109e+08
31  50  6.49607e+07
32  0  2.10865e+08
32  1  1.03234e+08
32  2  1.13499e+08
32  3  1.23754e+08
32  4  2.59652e+08
32  5  3.14322e+08
32  6  2.82171e+08
32  7  2.28376e+08
32  8  2.4894e+08
32  9  2.98132e+08
32  10  3.22997e+08
32  11  1.88004e+08
32  12  1.32264e+08
32  13  1.54498e+08
32  14  2.79389e+08
32  15  1.54033e+08
32  16  2.32018e+08
32  17  2.06655e+08
32  18  1.72535e+08
32  19  2.2049e+08
32  20  1.8922e+08
32  21  2.72326e+08
32  22  2.79485e+08
32  23  3.19559e+08
32  24  2.69517e+08
32  25  2.13867e+08
32  26  1.42403e+08
32  27  3.19427e+08
32  28  1.59651e+08
32  29  2.3522e+08
32  30  2.16299e+08
32  31  2.64165e+08
32  32  2.83995e+08
32  33  3.06195e+08
32  34  2.92292e+08
32  35  2.26218e+08
32  36  3.29359e+08
32  37  2.6744e+08
32  38  2.65644e+08
32  39  2.71278e+08
32  40  3.08877e+08
32  41  3.95528e+08
32  42  3.49057e+08
32  43  2.20518e+08
32  44  2.6721e+08
32  45  2.37971e+08
32  46  1.86006e+08
32  47  2.17977e+08
32  48  1.23365e+08
32  49  1.09882e+08
32  50  5.69579e+07
33  0  1.79432e+08
33  1  7.31774e+07
33  2  1.25606e+08
33  3  4.35143e+07
33  4  2.27491e+08
33  5  2.59943e+08
33  6  2.66308e+08
33  7  3.12396e+08
33  8  2.53226e+08
33  9  1.95792e+08
33  10  2.22855e+08
33  11  3.5113e+08
33  12  1.94476e+08
33  13  1.88417e+08
33  14  2.49942e+08
33  15  1.96799e+08
33  16  2.37882e+08
33  17  2.88688e+08
33  18  2.3602e+08
33  19  2.26046e+08
33  20  2.40601e+08
33  21  3.01144e+08
33  22  2.24445e+08
33  23  3.04101e+08
33  24  2.49481e+08
33  25  2.28832e+08
33  26  1.8793e+08
33  27  2.66004e+08
33  28  2.40252e+08
33  29  2.4429e+08
33  30  2.01674e+08
33  31  1.88788e+08
33  32  2.55692e+08
33  33  2.93298e+08
33  34  3.10593e+08
33  35  2.98495e+08
33  36  2.52611e+08
33  37  3.33253e+08
33  38  2.54302e+08
33  39  2.90306e+08
33  40  3.57023e+08
33  41  3.75477e+08
33  42  3.06661e+08
33  43  3.90299e+08
33  44  3.3844e+08
33  45  1.31309e+08
33  46  2.56608e+08
33  47  1.76179e+08
33  48  2.0145e+08
33  49  0
33  50  2.08331e+07
34  0  1.13079e+08
34  1  5.34257e+07
34  2  8.72649e+07
34  3  1.21452e+08
34  4  2.93629e+08
34  5  2.46583e+08
34  6  2.86366e+08
34  7  3.20171e+08
34  8  2.98454e+08
34  9  2.85793e+08
34  10  2.49848e+08
34  11  2.17067e+08
34  12  2.32156e+08
34  13  2.23822e+08
34  14  2.61617e+08
34  15  1.74567e+08
34  16  2.51335e+08
34  17  2.66929e+08
34  18  2.34686e+08
34  19  2.4948e+08
34  20  3.0077e+08
34  21  2.7544e+08
34  22  2.80345e+08
34  23  4.41441e+08
34  24  3.05421e+08
34  25  2.53359e+08
34  26  2.23046e+08
34  27  3.10019e+08
34  28  3.08977e+08
34  29  2.55399e+08
34  30  2.33482e+08
34  31  2.80518e+08
34  32  2.82108e+08
34  33  2.61385e+08
34  34  3.62986e+08
34  35  3.08216e+08
34  36  2.74295e+08
34  37  2.83177e+08
34  38  2.5365e+08
34  39  2.37784e+08
34  40  2.43522e+08
34  41  3.84514e+08
34  42  4.19958e+08
34  43  3.25162e+08
34  44  2.77116e+08
34  45  1.64283e+08
34  46  2.03484e+08
34  47  8.18268e+07
34  48  7.99022e+07
34  49  4.64162e+07
34  50  2.09489e+07
35  0  1.27307e+08
35  1  1.368e+08
35  2  2.27978e+08
35  3  1.75766e+08
35  4  2.51066e+08
35  5  3.23296e+08
35  6  3.67443e+08
35  7  1.9719e+08
35  8  2.72994e+08
35  9  2.31188e+08
35  10  2.37454e+08
35  11  2.42231e+08
35  12  1.76767e+08
35  13  3.43836e+08
35  14  1.57945e+08
35  15  2.24751e+08
35  16  2.3203e+08
35  17  2.90749e+08
35  18  2.84903e+08
35  19  3.23437e+08
35  20  2.3634e+08
35  21  2.67345e+08
35  22  2.77934e+08
35  23  3.41836e+08
35  24  2.75151e+08
35  25  2.73773e+08
35  26  2.49045e+08
35  27  2.64847e+08
35  28  2.61787e+08
35  29  2.75992e+08
35  30  2.30002e+08
35  31  3.42673e+08
35  32  3.99924e+08
35  33  3.56315e+08
35  34  2.87616e+08
35  35  2.74194e+08
35  36  2.54111e+08
35  37  2.43442e+08
35  38  2.26872e+08
35  39  3.04255e+08
35  40  3.37038e+08
35  41  4.17301e+08
35  42  3.55397e+08
35  43  3.00933e+08
35  44  2.42978e+08
35  45  1.7225e+08
35  46  1.06434e+08
35  47  9.87112e+07
35  48  7.61641e+07
35  49  1.32239e+08
35  50  9.36018e+07
36  0  1.51452e+08
36  1  2.09267e+08
36  2  2.49828e+08
36  3  2.58885e+08
36  4  3.41472e+08
36  5  3.4519e+08
36  6  3.64185e+08
36  7  2.97175e+08
36  8  2.65807e+08
36  9  3.10132e+08
36  10  2.39766e+08
36  11  3.24586e+08
36  12  2.52433e+08
36  13  1.66153e+08
36  14  2.66101e+08
36  15  2.5666e+08
36  16  3.0562e+08
36  17  3.40252e+08
36  18  2.53539e+08
36  19  3.04594e+08
36  20  2.87234e+08
36  21  3.48335e+08
36  22  3.41698e+08
36  23  3.20468e+08
36  24  2.78645e+08
36  25  2.41068e+08
36  26  2.0314e+08
36  27  2.87395e+08
36  28  2.4515e+08
36  29  2.5863e+08
36  30  2.22347e+08
36  31  2.43529e+08
36  32  3.04437e+08
36  33  3.30473e+08
36  34  2.55886e+08
36  35  2.34326e+08
36  36  3.14975e+08
36  37  2.46583e+08
36  38  2.4044e+08
36  39  3.56896e+08
36  40  4.06722e+08
36  41  4.47864e+08
36  42  5.18317e+08
36  43  3.61138e+08
36  44  1.86313e+08
36  45  1.3356e+08
36  46  1.72159e+08
36  47  8.33115e+07
36  48  8.72712e+07
36  49  5.68734e+07
36  50  2.75833e+07
37  0  8.90555e+07
37  1  1.83201e+08
37  2  2.6525e+08
37  3  3.59554e+08
37  4  2.1755e+08
37  5  3.77009e+08
37  6  3.73504e+08
37  7  2.3817e+08
37  8  2.91566e+08
37  9  2.83684e+08
37  10  2.29104e+08
37  11  3.54662e+08
37  12  2.39275e+08
37  13  2.36825e+08
37  14  2.92117e+08
37  15  2.55626e+08
37  16  2.24989e+08
37  17  3.62864e+08
37  18  3.40308e+08
37  19  2.88734e+08
37  20  3.14524e+08
37  21  3.66042e+08
37  22  3.06618e+08
37  23  3.18915e+08
37  24  3.97831e+08
37  25  3.0073e+08
37  26  2.14411e+08
37  27  3.45897e+08
37  28  3.4663e+08
37  29  3.1707e+08
37  30  2.87628e+08
37  31  3.23369e+08
37  32  2.77782e+08
37  33  3.37798e+08
37  34  2.83721e+08
37  35  2.90966e+08
37  36  3.29002e+08
37  37  3.25328e+08
37  38  3.16535e+08
37  39  3.88542e+08
37  40  3.31443e+08
37  41  3.88102e+08
37  42  5.0451e+08
37  43  3.51161e+08
37  44  1.94269e+08
37  45  7.13662e+07
37  46  3.07072e+08
37  47  1.50501e+08
37  48  1.84887e+08
37  49  0
37  50  7.11411e+07
38  0  1.80049e+08
38  1  2.61409e+08
38  2  3.6896e+08
38  3  2.17733e+08
38  4  3.41756e+08
38  5  3.51451e+08
38  6  2.91202e+08
38  7  2.48577e+08
38  8  3.36149e+08
38  9  3.17952e+08
38  10  2.7059e+08
38  11  3.10507e+08
38  12  3.36882e+08
38  13  3.27664e+08
38  14  2.10306e+08
38  15  1.98013e+08
38  16  2.68894e+08
38  17  2.9315e+08
38  18  2.33561e+08
38  19  2.86109e+08
38  20  3.5596e+08
38  21  3.64798e+08
38  22  3.80643e+08
38  23  3.59048e+08
38  24  3.84456e+08
38  25  2.80319e+08
38  26  3.81635e+08
38  27  3.00091e+08
38  28  3.30189e+08
38  29  3.01865e+08
38  30  2.93745e+08
38  31  3.95083e+08
38  32  3.32421e+08
38  33  3.04359e+08
38  34  3.07288e+08
38  35  3.12249e+08
38  36  3.55739e+08
38  37  3.33665e+08
38  38  2.94103e+08
38  39  3.98375e+08
38  40  3.7591e+08
38  41  4.03906e+08
38  42  4.6033e+08
38  43  3.80328e+08
38  44  1.69601e+08
38  45  2.78146e+08
38  46  1.71358e+08
38  47  6.25008e+07
38  48  2.71503e+08
38  49  8.95566e+07
38  50  2.00325e+07
39  0  1.74733e+08
39  1  2.15619e+08
39  2  3.10254e+08
39  3  3.59259e+08
39  4  2.78772e+08
39  5  3.55399e+08
39  6  3.45643e+08
39  7  3.13023e+08
39  8  4.18343e+08
39  9  3.14535e+08
39  10  3.53814e+08
39  11  3.72926e+08
39  12  3.7411e+08
39  13  3.55824e+08
39  14  2.61236e+08
39  15  1.87659e+08
39  16  2.99747e+08
39  17  2.1441e+08
39  18  3.05026e+08
39  19  2.66271e+08
39  20  3.62293e+08
39  21  3.54571e+08
39  22  3.11047e+08
39  23  3.98173e+08
39  24  3.84719e+08
39  25  2.86508e+08
39  26  3.31277e+08
39  27  3.43328e+08
39  28  3.13955e+08
39  29  3.36935e+08
39  30  3.38221e+08
39  31  3.73363e+08
39  32  2.2264e+08
39  33  4.0681e+08
39  34  3.28416e+08
39  35  2.62719e+08
39  36  2.89689e+08
39  37  2.61033e+08
39  38  2.91932e+08
39  39  4.09309e+08
39  40  4.32346e+08
39  41  4.106e+08
39  42  4.42174e+08
39  43  3.53548e+08
39  44  1.62288e+08
39  45  1.52219e+08
39  46  2.29705e+08
39  47  4.2945e+07
39  48  1.43123e+08
39  49  1.01361e+08
39  50  2.11971e+08
40  0  2.57905e+08
40  1  3.32746e+08
40  2  3.7716e+08
40  3  2.92779e+08
40  4  2.76178e+08
40  5  3.24366e+08
40  6  3.75057e+08
40  7  3.80428e+08
40  8  4.01609e+08
40  9  3.64069e+08
40  10  3.39018e+08
40  11  4.1699e+08
40  12  4.29965e+08
40  13  3.11031e+08
40  14  3.68664e+08
40  15  3.01169e+08
40  16  2.42102e+08
40  17  2.13673e+08
40  18  2.21296e+08
40  19  3.57049e+08
40  20  3.43605e+08
40  21  4.15142e+08
40  22  3.85365e+08
40  23  3.42429e+08
40  24  3.30979e+08
40  25  3.22977e+08
40  26  3.4212e+08
40  27  3.73621e+08
40  28  3.18396e+08
40  29  3.87281e+08
40  30  3.41106e+08
40  31  3.07987e+08
40  32  3.51226e+08
40  33  3.29659e+08
40  34  3.48742e+08
40  35  2.4428e+08
40  36  3.67442e+08
40  37  3.23221e+08
40  38  2.51903e+08
40  39  3.99971e+08
40  40  5.25097e+08
40  41  4.88683e+08
40  42  3.59569e+08
40  43  4.5411e+08
40  44  1.81867e+08
40  45  2.08984e+08
40  46  1.66612e+08
40  47  7.67181e+07
40  48  1.67195e+08
40  49  7.34545e+07
40  50  1.43396e+08
41  0  2.26111e+08
41  1  2.70626e+08
41  2  2.99237e+08
41  3  2.8359e+08
41  4  2.30137e+08
41  5  3.16196e+08
41  6  3.7288e+08
41  7  3.89804e+08
41  8  3.96978e+08
41  9  4.10397e+08
41  10  3.60805e+08
41  11  3.55627e+08
41  12  4.03286e+08
41  13  3.93974e+08
41  14  4.41672e+08
41  15  3.21146e+08
41  16  2.31847e+08
41  17  1.8286e+08
41  18  2.33052e+08
41  19  2.52159e+08
41  20  3.68626e+08
41  21  4.08949e+08
41  22  4.52679e+08
41  23  3.407e+08
41  24  3.82723e+08
41  25  2.57432e+08
41  26  2.78982e+08
41  27  3.7357e+08
41  28  3.6828e+08
41  29  2.65062e+08
41  30  3.38455e+08
41  31  3.92962e+08
41  32  3.60742e+08
41  33  3.89979e+08
41  34  3.49063e+08
41  35  3.22811e+08
41  36  3.41317e+08
41  37  3.7792e+08
41  38  2.73232e+08
41  39  3.75434e+08
41  40  4.24251e+08
41  41  4.5165e+08
41  42  4.17731e+08
41  43  3.76313e+08
41  44  1.43434e+08
41  45  1.12644e+08
41  46  8.1885e+07
41  47  9.94518e+07
41  48  1.2954e+08
41  49  7.31822e+07
41  50  4.30337e+07
42  0  3.47722e+08
42  1  2.31818e+08
42  2  1.43071e+08
42  3  2.90708e+08
42  4  1.86616e+08
42  5  2.7071e+08
42  6  2.88615e+08
42  7  3.86367e+08
42  8  4.70147e+08
42  9  3.93692e+08
42  10  3.83547e+08
42  11  2.97602e+08
42  12  3.83101e+08
42  13  3.56344e+08
42  14  3.33283e+08
42  15  2.56705e+08
42  16  2.12994e+08
42  17  1.99635e+07
42  18  1.68745e+08
42  19  3.56668e+08
42  20  3.439e+08
42  21  3.08465e+08
42  22  3.19363e+08
42  23  3.86944e+08
42  24  2.72904e+08
42  25  2.02777e+08
42  26  3.31992e+08
42  27  4.2646e+08
42  28  3.62842e+08
42  29  3.28236e+08
42  30  3.42881e+08
42  31  3.60491e+08
42  32  3.68373e+08
42  33  4.37717e+08
42  34  4.7071e+08
42  35  3.58041e+08
42  36  4.45612e+08
42  37  3.70681e+08
42  38  3.63952e+08
42  39  3.43599e+08
42  40  3.23172e+08
42  41  3.93207e+08
42  42  3.09263e+08
42  43  1.61724e+08
42  44  1.65835e+07
42  45  1.01415e+08
42  46  1.16773e+08
42  47  1.33428e+08
42  48  8.05042e+07
42  49  6.96649e+07
42  50  0
43  0  2.42816e+08
43  1  3.06749e+08
43  2  2.23762e+08
43  3  1.55566e+08
43  4  1.63211e+08
43  5  1.08444e+08
43  6  2.34991e+08
43  7  3.55217e+08
43  8  3.2026e+08
43  9  3.69881e+08
43  10  2.85585e+08
43  11  3.16275e+08
43  12  3.62017e+08
43  13  3.99737e+08
43  14  2.8484e+08
43  15  2.17481e+08
43  16  1.82747e+08
43  17  2.20227e+08
43  18  8.23398e+07
43  19  2.66036e+08
43  20  3.45789e+08
43  21  3.66091e+08
43  22  3.21373e+08
43  23  3.19862e+08
43  24  4.11877e+08
43  25  1.3441e+08
43  26  1.68574e+08
43  27  3.70974e+08
43  28  3.6835e+08
43  29  4.07695e+08
43  30  2.78625e+08
43  31  3.89624e+08
43  32  4.06884e+08
43  33  3.48898e+08
43  34  3.65473e+08
43  35  2.75427e+08
43  36  3.61225e+08
43  37  3.56875e+08
43  38  3.72185e+08
43  39  3.0595e+08
43  40  2.76054e+08
43  41  4.22756e+08
43  42  2.97956e+08
43  43  1.09565e+08
43  44  5.32809e+07
43  45  3.22291e+07
43  46  3.02179e+07
43  47  6.50384e+07
43  48  4.40755e+07
43  49  4.19978e+07
43  50  0
44  0  1.70175e+08
44  1  2.15205e+08
44  2  8.42661e+07
44  3  1.80408e+08
44  4  6.63083e+07
44  5  1.67241e+08
44  6  1.09464e+08
44  7  2.01191e+08
44  8  2.86668e+08
44  9  3.2596e+08
44  10  2.78847e+08
44  11  3.41833e+08
44  12  2.39715e+08
44  13  3.26868e+08
44  14  2.10904e+08
44  15  1.47503e+08
44  16  1.59922e+08
44  17  5.37459e+07
44  18  1.43491e+08
44  19  3.30514e+08
44  20  2.96801e+08
44  21  2.96429e+08
44  22  2.08896e+08
44  23  2.89921e+08
44  24  2.77654e+08
44  25  1.1992e+08
44  26  2.05631e+08
44  27  4.48216e+08
44  28  3.77017e+08
44  29  2.27189e+08
44  30  3.04695e+08
44  31  3.76324e+08
44  32  4.01946e+08
44  33  4.31469e+08
44  34  3.24635e+08
44  35  3.82111e+08
44  36  3.74508e+08
44  37  4.28949e+08
44  38  3.52226e+08
44  39  4.07347e+08
44  40  2.25825e+08
44  41  2.31597e+08
44  42  1.50931e+08
44  43  9.29501e+07
44  44  4.34399e+07
44  45  6.23253e+07
44  46  0
44  47  8.02933e+06
44  48  2.05294e+07
44  49  2.39347e+07
44  50  5.50376e+07
45  0  9.29262e+07
45  1  9.90045e+07
45  2  9.55964e+07
45  3  1.20777e+08
45  4  1.30814e+08
45  5  1.12765e+08
45  6  1.49301e+08
45  7  1.50843e+08
45  8  1.59343e+08
45  9  1.50103e+08
45  10  2.47422e+08
45  11  1.46357e+08
45  12  2.71692e+08
45  13  1.63662e+08
45  14  1.8692e+08
45  15  1.31425e+08
45  16  1.28431e+08
45  17  6.99811e+07
45  18  6.58356e+07
45  19  2.98426e+08
45  20  2.10991e+08
45  21  2.40271e+08
45  22  2.75175e+08
45  23  1.61809e+08
45  24  1.6505e+08
45  25  9.98431e+06
45  26  9.41864e+07
45  27  2.90459e+08
45  28  3.29009e+08
45  29  3.15218e+08
