row  column  (images_9.edf Fe_K*images_9.edf Ar_K**2.3)
22  40  4.14362e+08
22  41  5.28633e+08
22  42  5.08025e+08
22  43  5.00195e+08
22  44  5.16103e+08
22  45  4.93373e+08
22  46  5.53385e+08
22  47  5.13429e+08
22  48  5.09405e+08
22  49  6.56941e+08
22  50  5.65119e+08
23  0  5.5894e+08
23  1  4.76848e+08
23  2  4.81403e+08
23  3  3.6406e+08
23  4  3.81285e+08
23  5  3.69571e+08
23  6  3.89751e+08
23  7  3.94587e+08
23  8  4.27918e+08
23  9  4.27038e+08
23  10  4.24519e+08
23  11  3.9068e+08
23  12  4.19705e+08
23  13  3.30384e+08
23  14  4.44458e+08
23  15  3.85307e+08
23  16  3.87651e+08
23  17  4.60949e+08
23  18  4.69213e+08
23  19  3.62212e+08
23  20  4.38909e+08
23  21  3.89274e+08
23  22  4.03471e+08
23  23  5.00782e+08
23  24  1.3428e+09
23  25  8.7531e+08
23  26  4.80646e+08
23  27  5.46039e+08
23  28  5.27698e+08
23  29  4.63878e+08
23  30  4.384e+08
23  31  4.38437e+08
23  32  4.16795e+08
23  33  4.67919e+08
23  34  5.39944e+08
23  35  7.88704e+08
23  36  9.63172e+08
23  37  8.98872e+08
23  38  5.26558e+08
23  39  3.97737e+08
23  40  4.10967e+08
23  41  4.06902e+08
23  42  4.42475e+08
23  43  4.64439e+08
23  44  4.20941e+08
23  45  5.6166e+08
23  46  4.78864e+08
23  47  5.20435e+08
23  48  5.59318e+08
23  49  5.64844e+08
23  50  5.18e+08
24  0  5.44047e+08
24  1  3.93567e+08
24  2  3.98115e+08
24  3  4.4098e+08
24  4  4.51761e+08
24  5  3.3718e+08
24  6  2.98848e+08
24  7  3.76317e+08
24  8  4.02676e+08
24  9  3.81855e+08
24  10  3.60785e+08
24  11  3.9376e+08
24  12  4.25878e+08
24  13  3.73609e+08
24  14  3.88154e+08
24  15  4.71438e+08
24  16  3.69862e+08
24  17  3.94346e+08
24  18  4.27741e+08
24  19  4.26334e+08
24  20  4.56915e+08
24  21  4.4014e+08
24  22  4.05636e+08
24  23  5.02961e+08
24  24  1.18262e+09
24  25  1.51401e+09
24  26  6.32484e+08
24  27  5.39872e+08
24  28  4.92524e+08
24  29  4.30761e+08
24  30  3.87739e+08
24  31  4.13026e+08
24  32  4.84526e+08
24  33  3.84258e+08
24  34  4.00341e+08
24  35  7.13083e+08
24  36  8.09798e+08
24  37  7.76036e+08
24  38  4.65188e+08
24  39  3.69585e+08
24  40  3.90321e+08
24  41  4.36793e+08
24  42  5.08436e+08
24  43  4.12925e+08
24  44  4.22087e+08
24  45  5.27981e+08
24  46  4.45087e+08
24  47  4.80378e+08
24  48  5.067e+08
24  49  5.99971e+08
24  50  5.50101e+08
25  0  5.59254e+08
25  1  4.18078e+08
25  2  3.78495e+08
25  3  4.01995e+08
25  4  3.4965e+08
25  5  3.59486e+08
25  6  3.35447e+08
25  7  4.07788e+08
25  8  3.70876e+08
25  9  3.15501e+08
25  10  3.88367e+08
25  11  3.91827e+08
25  12  3.47846e+08
25  13  3.92643e+08
25  14  4.08667e+08
25  15  4.9619e+08
25  16  4.08141e+08
25  17  4.37658e+08
25  18  4.97087e+08
25  19  4.00461e+08
25  20  4.44417e+08
25  21  4.95528e+08
25  22  4.98553e+08
25  23  4.42191e+08
25  24  9.70723e+08
25  25  1.46193e+09
25  26  6.75635e+08
25  27  6.18763e+08
25  28  5.36588e+08
25  29  4.56208e+08
25  30  4.78872e+08
25  31  4.25536e+08
25  32  4.73123e+08
25  33  5.15943e+08
25  34  4.76991e+08
25  35  6.12049e+08
25  36  7.81367e+08
25  37  6.75807e+08
25  38  4.53092e+08
25  39  3.25417e+08
25  40  4.09482e+08
25  41  3.72054e+08
25  42  5.09686e+08
25  43  4.16259e+08
25  44  4.19468e+08
25  45  5.24307e+08
25  46  3.9633e+08
25  47  5.61991e+08
25  48  5.1921e+08
25  49  5.56901e+08
25  50  5.81676e+08
26  0  5.25156e+08
26  1  4.0818e+08
26  2  4.2969e+08
26  3  3.71336e+08
26  4  3.66886e+08
26  5  3.17779e+08
26  6  3.19391e+08
26  7  3.92309e+08
26  8  4.08665e+08
26  9  4.14596e+08
26  10  3.38615e+08
26  11  3.55066e+08
26  12  4.00444e+08
26  13  3.88557e+08
26  14  3.80811e+08
26  15  4.86144e+08
26  16  4.44108e+08
26  17  4.14278e+08
26  18  4.73997e+08
26  19  4.19427e+08
26  20  4.53949e+08
26  21  4.82378e+08
26  22  3.89611e+08
26  23  5.43236e+08
26  24  7.64477e+08
26  25  1.19425e+09
26  26  6.12562e+08
26  27  5.88346e+08
26  28  4.9793e+08
26  29  4.8574e+08
26  30  3.89433e+08
26  31  4.05193e+08
26  32  4.57312e+08
26  33  4.59758e+08
26  34  4.33467e+08
26  35  5.60635e+08
26  36  6.89171e+08
26  37  6.92532e+08
26  38  4.66924e+08
26  39  4.48082e+08
26  40  4.44408e+08
26  41  4.48174e+08
26  42  5.11686e+08
26  43  4.53468e+08
26  44  4.86726e+08
26  45  5.0289e+08
26  46  5.49114e+08
26  47  5.10469e+08
26  48  5.74618e+08
26  49  4.27083e+08
26  50  5.51093e+08
27  0  5.44027e+08
27  1  4.39214e+08
27  2  3.98761e+08
27  3  4.6969e+08
27  4  4.08522e+08
27  5  3.42102e+08
27  6  3.05404e+08
27  7  4.07342e+08
27  8  3.02671e+08
27  9  3.27471e+08
27  10  4.4301e+08
27  11  3.52915e+08
27  12  3.40546e+08
27  13  3.89216e+08
27  14  4.07626e+08
27  15  4.3627e+08
27  16  4.2721e+08
27  17  3.98112e+08
27  18  4.35631e+08
27  19  4.33126e+08
27  20  4.72376e+08
27  21  4.26718e+08
27  22  4.72881e+08
27  23  4.55527e+08
27  24  5.29421e+08
27  25  1.17555e+09
27  26  6.20191e+08
27  27  5.80046e+08
27  28  5.29671e+08
27  29  5.81657e+08
27  30  4.52544e+08
27  31  4.52795e+08
27  32  4.12324e+08
27  33  4.68293e+08
27  34  4.36081e+08
27  35  5.10693e+08
27  36  6.26058e+08
27  37  5.76126e+08
27  38  4.89825e+08
27  39  4.64897e+08
27  40  4.05249e+08
27  41  4.56655e+08
27  42  5.1763e+08
27  43  5.00109e+08
27  44  4.56958e+08
27  45  5.24635e+08
27  46  4.14112e+08
27  47  4.97705e+08
27  48  6.24364e+08
27  49  5.03941e+08
27  50  5.8262e+08
28  0  4.5998e+08
28  1  4.28709e+08
28  2  4.36743e+08
28  3  3.8416e+08
28  4  3.64807e+08
28  5  3.58762e+08
28  6  3.54388e+08
28  7  3.81938e+08
28  8  3.85032e+08
28  9  3.68142e+08
28  10  3.78968e+08
28  11  3.66482e+08
28  12  3.80754e+08
28  13  3.63157e+08
28  14  4.24798e+08
28  15  4.33928e+08
28  16  4.39688e+08
28  17  4.17389e+08
28  18  3.82201e+08
28  19  4.77607e+08
28  20  4.97559e+08
28  21  4.18333e+08
28  22  4.11077e+08
28  23  3.97929e+08
28  24  6.19268e+08
28  25  8.56686e+08
28  26  5.52528e+08
28  27  5.06622e+08
28  28  4.85563e+08
28  29  4.51818e+08
28  30  4.71994e+08
28  31  3.73185e+08
28  32  4.46476e+08
28  33  3.76697e+08
28  34  4.59163e+08
28  35  4.53603e+08
28  36  5.52323e+08
28  37  5.74475e+08
28  38  4.59699e+08
28  39  4.94118e+08
28  40  4.92868e+08
28  41  5.17095e+08
28  42  5.01718e+08
28  43  4.64552e+08
28  44  4.70425e+08
28  45  5.29534e+08
28  46  6.21707e+08
28  47  5.85233e+08
28  48  4.40041e+08
28  49  5.30228e+08
28  50  6.34292e+08
29  0  4.92198e+08
29  1  3.71405e+08
29  2  4.31657e+08
29  3  5.11693e+08
29  4  4.221e+08
29  5  3.7366e+08
29  6  3.6716e+08
29  7  3.31782e+08
29  8  4.0536e+08
29  9  3.94316e+08
29  10  3.90777e+08
29  11  3.9677e+08
29  12  3.40654e+08
29  13  3.46812e+08
29  14  3.67632e+08
29  15  3.86686e+08
29  16  3.42915e+08
29  17  4.56368e+08
29  18  3.81491e+08
29  19  3.66509e+08
29  20  5.64497e+08
29  21  4.356e+08
29  22  4.63363e+08
29  23  3.91694e+08
29  24  4.85576e+08
29  25  8.98746e+08
29  26  5.80125e+08
29  27  6.08892e+08
29  28  4.90942e+08
29  29  4.91335e+08
29  30  4.41601e+08
29  31  4.3854e+08
29  32  4.21541e+08
29  33  4.40078e+08
29  34  4.34771e+08
29  35  4.37856e+08
29  36  6.3347e+08
29  37  5.58997e+08
29  38  4.52064e+08
29  39  3.95678e+08
29  40  4.23126e+08
29  41  4.57483e+08
29  42  5.42541e+08
29  43  5.38198e+08
29  44  5.30306e+08
29  45  5.98022e+08
29  46  4.87187e+08
29  47  6.49713e+08
29  48  5.83672e+08
29  49  5.35869e+08
29  50  6.47968e+08
30  0  4.0736e+08
30  1  3.39666e+08
30  2  3.355e+08
30  3  3.52882e+08
30  4  4.19445e+08
30  5  3.67213e+08
30  6  3.56763e+08
30  7  4.04878e+08
30  8  3.3846e+08
30  9  3.89047e+08
30  10  4.43792e+08
30  11  3.43447e+08
30  12  2.86281e+08
30  13  4.26831e+08
30  14  4.27209e+08
30  15  3.8184e+08
30  16  4.29302e+08
30  17  4.18699e+08
30  18  4.21395e+08
30  19  3.96392e+08
30  20  6.66952e+08
30  21  4.27419e+08
30  22  4.47788e+08
30  23  4.57895e+08
30  24  4.94237e+08
30  25  6.78386e+08
30  26  5.86764e+08
30  27  6.25794e+08
30  28  5.24011e+08
30  29  4.80525e+08
30  30  3.76035e+08
30  31  4.83213e+08
30  32  4.75696e+08
30  33  4.0169e+08
30  34  4.41782e+08
30  35  4.89221e+08
30  36  4.96483e+08
30  37  5.12805e+08
30  38  5.05366e+08
30  39  4.49709e+08
30  40  4.91025e+08
30  41  4.66251e+08
30  42  5.44699e+08
30  43  6.35568e+08
30  44  5.71843e+08
30  45  5.69938e+08
30  46  5.00519e+08
30  47  5.81161e+08
30  48  6.12747e+08
30  49  5.54623e+08
30  50  8.96416e+08
31  0  4.95354e+08
31  1  5.01584e+08
31  2  3.52845e+08
31  3  3.73411e+08
31  4  4.35182e+08
31  5  5.03223e+08
31  6  3.74091e+08
31  7  4.06359e+08
31  8  4.402e+08
31  9  4.18219e+08
31  10  3.67898e+08
31  11  4.11875e+08
31  12  4.16571e+08
31  13  4.22996e+08
31  14  4.34586e+08
31  15  3.77273e+08
31  16  4.34912e+08
31  17  4.78947e+08
31  18  3.90855e+08
31  19  4.15248e+08
31  20  6.85498e+08
31  21  4.31922e+08
31  22  4.35102e+08
31  23  4.13804e+08
31  24  4.59799e+08
31  25  6.20946e+08
31  26  5.0175e+08
31  27  6.01264e+08
31  28  4.95329e+08
31  29  4.62367e+08
31  30  4.69426e+08
31  31  4.55256e+08
31  32  4.0167e+08
31  33  4.45873e+08
31  34  5.30556e+08
31  35  5.07147e+08
31  36  4.85542e+08
31  37  5.00366e+08
31  38  4.31577e+08
31  39  4.46506e+08
31  40  4.73967e+08
31  41  5.46734e+08
31  42  5.63698e+08
31  43  6.67816e+08
31  44  6.19804e+08
31  45  6.3792e+08
31  46  5.64014e+08
31  47  6.63986e+08
31  48  6.2635e+08
31  49  4.94089e+08
31  50  6.27875e+08
32  0  4.09662e+08
32  1  3.8284e+08
32  2  3.38901e+08
32  3  4.34842e+08
32  4  4.50574e+08
32  5  3.95646e+08
32  6  4.17953e+08
32  7  4.013e+08
32  8  4.06174e+08
32  9  4.11363e+08
32  10  4.4553e+08
32  11  3.56303e+08
32  12  4.783e+08
32  13  3.60556e+08
32  14  4.60127e+08
32  15  3.38808e+08
32  16  3.94763e+08
32  17  4.47795e+08
32  18  4.94467e+08
32  19  4.36363e+08
32  20  5.89763e+08
32  21  4.82427e+08
32  22  4.45351e+08
32  23  4.9922e+08
32  24  4.89588e+08
32  25  6.3482e+08
32  26  5.93816e+08
32  27  4.65239e+08
32  28  6.14703e+08
32  29  4.92739e+08
32  30  4.47313e+08
32  31  5.32607e+08
32  32  4.27544e+08
32  33  4.76477e+08
32  34  5.01155e+08
32  35  5.3976e+08
32  36  5.63194e+08
32  37  4.50279e+08
32  38  5.52999e+08
32  39  4.64936e+08
32  40  4.91583e+08
32  41  5.25942e+08
32  42  6.91156e+08
32  43  6.37182e+08
32  44  5.30375e+08
32  45  6.49077e+08
32  46  5.98243e+08
32  47  7.22007e+08
32  48  6.49755e+08
32  49  5.78894e+08
32  50  6.96413e+08
33  0  4.51759e+08
33  1  4.39325e+08
33  2  4.48181e+08
33  3  3.83056e+08
33  4  4.30496e+08
33  5  4.4082e+08
33  6  4.10737e+08
33  7  4.35192e+08
33  8  3.77196e+08
33  9  4.14156e+08
33  10  4.19812e+08
33  11  4.77785e+08
33  12  3.69048e+08
33  13  4.00881e+08
33  14  4.53111e+08
33  15  3.85406e+08
33  16  4.01929e+08
33  17  4.42672e+08
33  18  4.21563e+08
33  19  4.89269e+08
33  20  5.72019e+08
33  21  5.3882e+08
33  22  4.91671e+08
33  23  4.38944e+08
33  24  5.42904e+08
33  25  6.38438e+08
33  26  5.50913e+08
33  27  4.52289e+08
33  28  5.38411e+08
33  29  4.20683e+08
33  30  4.28853e+08
33  31  4.5281e+08
33  32  4.52189e+08
33  33  4.39335e+08
33  34  5.35494e+08
33  35  4.4405e+08
33  36  5.33237e+08
33  37  4.68963e+08
33  38  4.68334e+08
33  39  4.87586e+08
33  40  5.00805e+08
33  41  5.32233e+08
33  42  5.62043e+08
33  43  7.60562e+08
33  44  6.71147e+08
33  45  5.84584e+08
33  46  5.84078e+08
33  47  5.69941e+08
33  48  6.39092e+08
33  49  5.77321e+08
33  50  5.86799e+08
34  0  4.23831e+08
34  1  4.67877e+08
34  2  4.00154e+08
34  3  3.49878e+08
34  4  5.2839e+08
34  5  4.49585e+08
34  6  3.72616e+08
34  7  4.34784e+08
34  8  4.51631e+08
34  9  3.83548e+08
34  10  4.00675e+08
34  11  3.93787e+08
34  12  3.4841e+08
34  13  4.61011e+08
34  14  4.44702e+08
34  15  3.73145e+08
34  16  4.21385e+08
34  17  4.0331e+08
34  18  5.66203e+08
34  19  5.03747e+08
34  20  4.97721e+08
34  21  5.30535e+08
34  22  4.64686e+08
34  23  4.51861e+08
34  24  4.73841e+08
34  25  5.79357e+08
34  26  4.88356e+08
34  27  4.95243e+08
34  28  5.84462e+08
34  29  5.1351e+08
34  30  5.09491e+08
34  31  4.76857e+08
34  32  4.51155e+08
34  33  5.12813e+08
34  34  5.08409e+08
34  35  5.11763e+08
34  36  5.12958e+08
34  37  5.31434e+08
34  38  5.59096e+08
34  39  5.03018e+08
34  40  4.53833e+08
34  41  5.97138e+08
34  42  6.2967e+08
34  43  7.26503e+08
34  44  6.24869e+08
34  45  6.68672e+08
34  46  6.88952e+08
34  47  6.89048e+08
34  48  6.54313e+08
34  49  6.11985e+08
34  50  5.7036e+08
35  0  5.20524e+08
35  1  4.13333e+08
35  2  4.13019e+08
35  3  4.20672e+08
35  4  4.42225e+08
35  5  5.04273e+08
35  6  4.46099e+08
35  7  4.34195e+08
35  8  4.41173e+08
35  9  4.14235e+08
35  10  4.54239e+08
35  11  4.73563e+08
35  12  5.07371e+08
35  13  3.95542e+08
35  14  4.50784e+08
35  15  3.81858e+08
35  16  5.19697e+08
35  17  4.00865e+08
35  18  5.37816e+08
35  19  4.93669e+08
35  20  4.55258e+08
35  21  4.69545e+08
35  22  6.55548e+08
35  23  5.53155e+08
35  24  4.88657e+08
35  25  6.03692e+08
35  26  5.1796e+08
35  27  6.09672e+08
35  28  5.78273e+08
35  29  5.01235e+08
35  30  4.94486e+08
35  31  5.36622e+08
35  32  5.80676e+08
35  33  4.6635e+08
35  34  5.15419e+08
35  35  4.97618e+08
35  36  5.30795e+08
35  37  4.95283e+08
35  38  5.70631e+08
35  39  5.23263e+08
35  40  5.4907e+08
35  41  5.89527e+08
35  42  6.68341e+08
35  43  7.30416e+08
35  44  6.80889e+08
35  45  6.73604e+08
35  46  6.00313e+08
35  47  4.62813e+08
35  48  5.74236e+08
35  49  4.60478e+08
35  50  4.47816e+08
36  0  5.35832e+08
36  1  4.39666e+08
36  2  3.97224e+08
36  3  3.85591e+08
36  4  4.37842e+08
36  5  4.59534e+08
36  6  5.20576e+08
36  7  4.32623e+08
36  8  5.45646e+08
36  9  4.24993e+08
36  10  4.51706e+08
36  11  4.58795e+08
36  12  5.22635e+08
36  13  4.61403e+08
36  14  4.44083e+08
36  15  3.4426e+08
36  16  4.75658e+08
36  17  3.79016e+08
36  18  5.38578e+08
36  19  3.97542e+08
36  20  5.08691e+08
36  21  4.23828e+08
36  22  5.71361e+08
36  23  5.61921e+08
36  24  5.55779e+08
36  25  6.5146e+08
36  26  6.0021e+08
36  27  6.6351e+08
36  28  6.27696e+08
36  29  5.38807e+08
36  30  5.36273e+08
36  31  5.08082e+08
36  32  6.08596e+08
36  33  5.37384e+08
36  34  5.60125e+08
36  35  4.60037e+08
36  36  4.86636e+08
36  37  4.96601e+08
36  38  4.91438e+08
36  39  5.80269e+08
36  40  4.95789e+08
36  41  5.61699e+08
36  42  6.66076e+08
36  43  7.11663e+08
36  44  6.02096e+08
36  45  7.98361e+08
36  46  7.06687e+08
36  47  6.20803e+08
36  48  5.79677e+08
36  49  4.8781e+08
36  50  4.65086e+08
37  0  4.54887e+08
37  1  4.59186e+08
37  2  4.87187e+08
37  3  4.60754e+08
37  4  4.53831e+08
37  5  5.25413e+08
37  6  4.72286e+08
37  7  4.93109e+08
37  8  4.58703e+08
37  9  4.43243e+08
37  10  4.65555e+08
37  11  4.309e+08
37  12  5.51744e+08
37  13  5.05915e+08
37  14  4.03503e+08
37  15  4.37523e+08
37  16  4.53391e+08
37  17  4.13891e+08
37  18  5.23336e+08
37  19  5.36625e+08
37  20  5.85557e+08
37  21  5.25186e+08
37  22  6.81611e+08
37  23  6.67804e+08
37  24  5.70924e+08
37  25  6.26837e+08
37  26  6.6282e+08
37  27  6.52358e+08
37  28  6.01849e+08
37  29  6.0743e+08
37  30  5.8449e+08
37  31  5.15279e+08
37  32  5.4604e+08
37  33  5.36881e+08
37  34  5.43412e+08
37  35  4.97182e+08
37  36  5.46778e+08
37  37  5.01749e+08
37  38  4.29489e+08
37  39  5.90076e+08
37  40  5.44164e+08
37  41  5.78782e+08
37  42  6.86003e+08
37  43  6.94623e+08
37  44  6.11434e+08
37  45  9.0023e+08
37  46  7.26844e+08
37  47  5.09053e+08
37  48  5.7893e+08
37  49  5.41467e+08
37  50  4.62626e+08
38  0  6.40854e+08
38  1  4.75242e+08
38  2  4.77407e+08
38  3  4.44959e+08
38  4  5.27567e+08
38  5  5.54659e+08
38  6  5.30664e+08
38  7  4.53206e+08
38  8  5.28573e+08
38  9  5.11891e+08
38  10  4.58328e+08
38  11  4.2966e+08
38  12  4.20888e+08
38  13  4.57851e+08
38  14  4.81011e+08
38  15  4.09986e+08
38  16  4.56603e+08
38  17  4.67041e+08
38  18  4.8379e+08
38  19  5.91323e+08
38  20  4.36803e+08
38  21  6.72244e+08
38  22  7.47443e+08
38  23  6.02535e+08
38  24  5.36619e+08
38  25  6.04836e+08
38  26  6.48227e+08
38  27  5.09406e+08
38  28  6.15472e+08
38  29  6.88422e+08
38  30  5.7836e+08
38  31  5.57408e+08
38  32  5.87233e+08
38  33  5.34718e+08
38  34  6.52402e+08
38  35  5.24492e+08
38  36  5.18055e+08
38  37  4.98185e+08
38  38  4.77607e+08
38  39  6.13591e+08
38  40  5.02814e+08
38  41  5.30415e+08
38  42  5.68655e+08
38  43  7.26888e+08
38  44  7.08892e+08
38  45  1.02495e+09
38  46  7.34387e+08
38  47  6.06737e+08
38  48  5.56264e+08
38  49  5.15435e+08
38  50  5.01733e+08
39  0  4.44878e+08
39  1  5.83033e+08
39  2  4.67248e+08
39  3  5.40872e+08
39  4  5.02031e+08
39  5  5.46238e+08
39  6  5.66772e+08
39  7  6.18916e+08
39  8  6.0843e+08
39  9  5.46621e+08
39  10  5.21518e+08
39  11  5.22206e+08
39  12  5.49925e+08
39  13  5.10057e+08
39  14  5.49576e+08
39  15  4.31798e+08
39  16  4.52635e+08
39  17  4.23418e+08
39  18  5.4036e+08
39  19  5.57828e+08
39  20  5.34359e+08
39  21  5.85768e+08
39  22  7.59985e+08
39  23  6.59778e+08
39  24  6.29335e+08
39  25  6.12332e+08
39  26  7.32331e+08
39  27  6.75536e+08
39  28  5.85384e+08
39  29  5.94838e+08
39  30  6.38028e+08
39  31  6.06204e+08
39  32  5.75561e+08
39  33  5.92473e+08
39  34  5.21056e+08
39  35  5.94062e+08
39  36  4.86292e+08
39  37  4.5438e+08
39  38  4.91063e+08
39  39  6.25735e+08
39  40  5.82592e+08
39  41  6.20702e+08
39  42  6.48649e+08
39  43  6.80518e+08
39  44  6.20467e+08
39  45  9.23571e+08
39  46  8.0664e+08
39  47  5.94067e+08
39  48  5.84587e+08
39  49  5.14642e+08
39  50  3.82904e+08
40  0  5.40513e+08
40  1  4.97686e+08
40  2  4.97225e+08
40  3  5.06258e+08
40  4  6.13375e+08
40  5  5.66575e+08
40  6  6.71755e+08
40  7  6.27634e+08
40  8  5.62271e+08
40  9  5.49939e+08
40  10  5.35183e+08
40  11  5.25048e+08
40  12  5.44818e+08
40  13  5.81829e+08
40  14  5.48157e+08
40  15  4.29577e+08
40  16  5.66726e+08
40  17  5.86724e+08
40  18  4.92902e+08
40  19  6.70496e+08
40  20  5.336e+08
40  21  6.43449e+08
40  22  8.0127e+08
40  23  6.84186e+08
40  24  5.35084e+08
40  25  6.27584e+08
40  26  7.36422e+08
40  27  6.44313e+08
40  28  6.7475e+08
40  29  6.70405e+08
40  30  6.52038e+08
40  31  5.91599e+08
40  32  5.76234e+08
40  33  4.89886e+08
40  34  5.71395e+08
40  35  5.23952e+08
40  36  5.79349e+08
40  37  4.07879e+08
40  38  5.52265e+08
40  39  5.93578e+08
40  40  5.50564e+08
40  41  6.32047e+08
40  42  5.57388e+08
40  43  6.99035e+08
40  44  7.01003e+08
40  45  9.51108e+08
40  46  7.0152e+08
40  47  6.52043e+08
40  48  6.37964e+08
40  49  4.57759e+08
40  50  4.75894e+08
41  0  5.07067e+08
41  1  6.01951e+08
41  2  5.00032e+08
41  3  5.04966e+08
41  4  5.16051e+08
41  5  5.25655e+08
41  6  6.09967e+08
41  7  5.35461e+08
41  8  5.14819e+08
41  9  6.27088e+08
41  10  5.06449e+08
41  11  5.63307e+08
41  12  5.62714e+08
41  13  5.70174e+08
41  14  5.52104e+08
41  15  4.4737e+08
41  16  5.09905e+08
41  17  5.02182e+08
41  18  5.25269e+08
41  19  6.34492e+08
41  20  6.18217e+08
41  21  7.17929e+08
41  22  1.06525e+09
41  23  6.91139e+08
41  24  6.11954e+08
41  25  5.40627e+08
41  26  6.81563e+08
41  27  6.82574e+08
41  28  6.11418e+08
41  29  6.57342e+08
41  30  5.92313e+08
41  31  5.97519e+08
41  32  6.71347e+08
41  33  6.00754e+08
41  34  5.99914e+08
41  35  6.17342e+08
41  36  5.83707e+08
41  37  5.58254e+08
41  38  4.89066e+08
41  39  6.34393e+08
41  40  5.99173e+08
41  41  6.34252e+08
41  42  6.6179e+08
41  43  6.34249e+08
41  44  6.76457e+08
41  45  7.23891e+08
41  46  7.83899e+08
41  47  5.90192e+08
41  48  6.8072e+08
41  49  4.70309e+08
41  50  4.18959e+08
42  0  4.87779e+08
42  1  4.86383e+08
42  2  4.26971e+08
42  3  4.79674e+08
42  4  5.66901e+08
42  5  5.74884e+08
42  6  6.28656e+08
42  7  5.45404e+08
42  8  6.33593e+08
42  9  5.87104e+08
42  10  6.45338e+08
42  11  5.63757e+08
42  12  5.81441e+08
42  13  6.39251e+08
42  14  5.86159e+08
42  15  4.93718e+08
42  16  5.70272e+08
42  17  4.86509e+08
42  18  5.11264e+08
42  19  7.25279e+08
42  20  6.43049e+08
42  21  6.99683e+08
42  22  1.27972e+09
42  23  6.35111e+08
42  24  6.52445e+08
42  25  5.96681e+08
42  26  6.42946e+08
42  27  6.79246e+08
42  28  6.85593e+08
42  29  6.56866e+08
42  30  6.54511e+08
42  31  6.66125e+08
42  32  6.36724e+08
42  33  5.94623e+08
42  34  6.12903e+08
42  35  4.78721e+08
42  36  5.9208e+08
42  37  5.73098e+08
42  38  6.00133e+08
42  39  5.57403e+08
42  40  5.92168e+08
42  41  6.35535e+08
42  42  5.56189e+08
42  43  6.19313e+08
42  44  4.73113e+08
42  45  6.81257e+08
42  46  6.10166e+08
42  47  6.9672e+08
42  48  5.79328e+08
42  49  4.81136e+08
42  50  4.23352e+08
43  0  4.95153e+08
43  1  5.06126e+08
43  2  3.93771e+08
43  3  4.46714e+08
43  4  4.32953e+08
43  5  4.25573e+08
43  6  6.80058e+08
43  7  5.7588e+08
43  8  6.37574e+08
43  9  5.79575e+08
43  10  5.3771e+08
43  11  5.54565e+08
43  12  5.0498e+08
43  13  5.65847e+08
43  14  5.31696e+08
43  15  4.75427e+08
43  16  5.56044e+08
43  17  4.81026e+08
43  18  5.51754e+08
43  19  6.28077e+08
43  20  7.20365e+08
43  21  6.88837e+08
43  22  8.78916e+08
43  23  7.04495e+08
43  24  6.7979e+08
43  25  5.33379e+08
43  26  5.54615e+08
43  27  6.7192e+08
43  28  7.01294e+08
43  29  8.0673e+08
43  30  5.85521e+08
43  31  7.18549e+08
43  32  6.89146e+08
43  33  6.85556e+08
43  34  6.22194e+08
43  35  5.43187e+08
43  36  5.80746e+08
43  37  6.61804e+08
43  38  5.97851e+08
43  39  5.46648e+08
43  40  6.05022e+08
43  41  7.2674e+08
43  42  5.422e+08
43  43  5.59306e+08
43  44  4.80721e+08
43  45  5.83145e+08
43  46  7.23233e+08
43  47  5.83018e+08
43  48  8.54104e+08
43  49  4.68677e+08
43  50  3.82136e+08
44  0  4.58764e+08
44  1  5.0854e+08
44  2  3.75751e+08
44  3  4.20368e+08
44  4  4.67538e+08
44  5  4.69064e+08
44  6  4.94574e+08
44  7  5.76415e+08
44  8  5.40796e+08
44  9  5.73607e+08
44  10  5.39462e+08
44  11  5.55857e+08
44  12  4.51433e+08
44  13  5.27451e+08
44  14  5.05049e+08
44  15  5.31009e+08
44  16  5.49812e+08
44  17  5.36811e+08
44  18  5.81361e+08
44  19  6.17316e+08
44  20  7.2842e+08
44  21  6.42075e+08
44  22  8.49245e+08
44  23  7.06598e+08
44  24  6.74867e+08
44  25  5.20371e+08
44  26  6.05753e+08
44  27  7.57663e+08
44  28  6.92425e+08
44  29  7.52694e+08
44  30  7.54329e+08
44  31  7.73637e+08
44  32  7.48179e+08
44  33  7.09387e+08
44  34  6.26794e+08
44  35  6.7334e+08
44  36  5.90267e+08
44  37  6.648e+08
44  38  6.73939e+08
44  39  6.49191e+08
44  40  5.49077e+08
44  41  5.87663e+08
44  42  5.75217e+08
44  43  5.4069e+08
44  44  4.89097e+08
44  45  5.77128e+08
44  46  5.92642e+08
44  47  7.14231e+08
44  48  7.86779e+08
44  49  5.31897e+08
44  50  4.47019e+08
45  0  4.46116e+08
45  1  4.03499e+08
45  2  4.30395e+08
45  3  4.04306e+08
45  4  4.23733e+08
45  5  4.35383e+08
45  6  5.0857e+08
45  7  5.10209e+08
45  8  5.04802e+08
45  9  4.78614e+08
45  10  4.7362e+08
45  11  5.17381e+08
45  12  5.62844e+08
45  13  5.91431e+08
45  14  5.16621e+08
45  15  4.75498e+08
45  16  3.87829e+08
45  17  4.18619e+08
45  18  4.40651e+08
45  19  5.73722e+08
45  20  5.26528e+08
45  21  5.71078e+08
45  22  6.39974e+08
45  23  6.68543e+08
45  24  5.47327e+08
45  25  4.94399e+08
45  26  5.07775e+08
45  27  6.28918e+08
45  28  6.81721e+08
45  29  6.82616e+08
45  30  7.12095e+08
