row  column  (images_9.edf Mn_K*images_9.edf Ar_K**2.3)
45  25  1.32006e+08
45  26  1.12877e+08
45  27  1.47892e+08
45  28  1.55983e+08
45  29  1.41655e+08
45  30  1.01459e+08
45  31  1.241e+08
45  32  2.35389e+08
45  33  1.22075e+08
45  34  1.14112e+08
45  35  1.26631e+08
45  36  9.80782e+07
45  37  1.71368e+08
45  38  1.38416e+08
45  39  1.57329e+08
45  40  1.92456e+08
45  41  1.86284e+08
45  42  1.59391e+08
45  43  2.11123e+08
45  44  1.38978e+08
45  45  9.91962e+07
45  46  2.45655e+08
45  47  2.14344e+08
45  48  1.40678e+08
45  49  2.20974e+08
45  50  1.78311e+08
46  0  1.51155e+08
46  1  1.46491e+08
46  2  1.36511e+08
46  3  1.10598e+08
46  4  1.52624e+08
46  5  1.46224e+08
46  6  1.81038e+08
46  7  1.73416e+08
46  8  1.32317e+08
46  9  1.32041e+08
46  10  1.80457e+08
46  11  1.22622e+08
46  12  1.18204e+08
46  13  1.54887e+08
46  14  9.54897e+07
46  15  2.1769e+08
46  16  1.38528e+08
46  17  1.35507e+08
46  18  1.97376e+08
46  19  1.64119e+08
46  20  1.40404e+08
46  21  1.42439e+08
46  22  1.63497e+08
46  23  1.59134e+08
46  24  1.77539e+08
46  25  2.16578e+08
46  26  6.69936e+07
46  27  2.28524e+08
46  28  1.07535e+08
46  29  1.29248e+08
46  30  1.4028e+08
46  31  1.3498e+08
46  32  1.57203e+08
46  33  1.10473e+08
46  34  2.23008e+08
46  35  1.6205e+08
46  36  1.3126e+08
46  37  1.67968e+08
46  38  1.001e+08
46  39  1.37293e+08
46  40  1.84204e+08
46  41  1.24339e+08
46  42  1.40206e+08
46  43  1.19966e+08
46  44  9.29835e+07
46  45  1.79409e+08
46  46  2.31713e+08
46  47  1.33689e+08
46  48  1.98526e+08
46  49  1.86964e+08
46  50  2.23549e+08
47  0  1.54792e+08
47  1  1.23509e+08
47  2  1.62879e+08
47  3  1.38888e+08
47  4  1.26766e+08
47  5  1.95161e+08
47  6  1.53114e+08
47  7  1.04371e+08
47  8  1.11737e+08
47  9  1.30094e+08
47  10  1.47836e+08
47  11  1.47791e+08
47  12  1.36026e+08
47  13  1.46677e+08
47  14  1.65894e+08
47  15  1.63318e+08
47  16  1.50447e+08
47  17  1.74168e+08
47  18  1.06174e+08
47  19  1.41402e+08
47  20  1.27562e+08
47  21  1.86821e+08
47  22  1.80415e+08
47  23  9.82414e+07
47  24  1.3405e+08
47  25  1.76893e+08
47  26  1.82712e+08
47  27  1.56734e+08
47  28  1.3744e+08
47  29  1.77229e+08
47  30  1.1949e+08
47  31  1.18067e+08
47  32  1.3737e+08
47  33  1.69775e+08
47  34  1.31575e+08
47  35  1.8497e+08
47  36  1.43331e+08
47  37  1.72206e+08
47  38  1.67022e+08
47  39  1.50374e+08
47  40  1.44848e+08
47  41  2.34071e+08
47  42  1.61266e+08
47  43  1.75694e+08
47  44  1.734e+08
47  45  1.57533e+08
47  46  1.47244e+08
47  47  2.03657e+08
47  48  2.2548e+08
47  49  2.60259e+08
47  50  2.73791e+08
48  0  1.99009e+08
48  1  9.76682e+07
48  2  1.75949e+08
48  3  1.45086e+08
48  4  1.76815e+08
48  5  1.51044e+08
48  6  1.81298e+08
48  7  1.71461e+08
48  8  1.32467e+08
48  9  1.42182e+08
48  10  1.58824e+08
48  11  1.76121e+08
48  12  1.22699e+08
48  13  2.25866e+08
48  14  1.573e+08
48  15  1.58511e+08
48  16  1.6155e+08
48  17  2.06834e+08
48  18  2.12932e+08
48  19  1.04996e+08
48  20  2.00068e+08
48  21  1.66897e+08
48  22  1.82892e+08
48  23  1.60235e+08
48  24  1.73143e+08
48  25  1.39011e+08
48  26  1.72813e+08
48  27  1.57188e+08
48  28  1.29116e+08
48  29  1.62901e+08
48  30  1.30172e+08
48  31  1.632e+08
48  32  1.63446e+08
48  33  1.8439e+08
48  34  1.58693e+08
48  35  2.35933e+08
48  36  1.57327e+08
48  37  1.41156e+08
48  38  1.50919e+08
48  39  2.08231e+08
48  40  1.81963e+08
48  41  1.85374e+08
48  42  1.60865e+08
48  43  1.37252e+08
48  44  1.49888e+08
48  45  2.09076e+08
48  46  1.54164e+08
48  47  1.55119e+08
48  48  1.52405e+08
48  49  2.53918e+08
48  50  2.09599e+08
49  0  7.98589e+07
49  1  1.41542e+08
49  2  1.59509e+08
49  3  1.50919e+08
49  4  2.27122e+08
49  5  1.20172e+08
49  6  1.13873e+08
49  7  1.43429e+08
49  8  1.17827e+08
49  9  1.38426e+08
49  10  1.65493e+08
49  11  1.61348e+08
49  12  1.3426e+08
49  13  1.43971e+08
49  14  1.15898e+08
49  15  1.71623e+08
49  16  1.50467e+08
49  17  1.27503e+08
49  18  1.52423e+08
49  19  2.01145e+08
49  20  1.43645e+08
49  21  2.15222e+08
49  22  1.13005e+08
49  23  1.68163e+08
49  24  1.38822e+08
49  25  1.52053e+08
49  26  1.73504e+08
49  27  1.47208e+08
49  28  1.76696e+08
49  29  1.27834e+08
49  30  1.14708e+08
49  31  1.95551e+08
49  32  1.2883e+08
49  33  2.53928e+08
49  34  1.37919e+08
49  35  1.66488e+08
49  36  2.24014e+08
49  37  1.46145e+08
49  38  1.81653e+08
49  39  1.38363e+08
49  40  1.41577e+08
49  41  1.42274e+08
49  42  1.79185e+08
49  43  1.68844e+08
49  44  1.74443e+08
49  45  1.76264e+08
49  46  1.99443e+08
49  47  1.38599e+08
49  48  1.70662e+08
49  49  1.88441e+08
49  50  2.12287e+08
50  0  1.59528e+08
50  1  1.4137e+08
50  2  1.80869e+08
50  3  1.48537e+08
50  4  1.78181e+08
50  5  1.80755e+08
50  6  1.49616e+08
50  7  1.59204e+08
50  8  1.35828e+08
50  9  1.72894e+08
50  10  1.34235e+08
50  11  1.62087e+08
50  12  1.75812e+08
50  13  1.42317e+08
50  14  1.5904e+08
50  15  1.65555e+08
50  16  1.97159e+08
50  17  2.06248e+08
50  18  1.77616e+08
50  19  1.87665e+08
50  20  1.83851e+08
50  21  1.31875e+08
50  22  1.65854e+08
50  23  2.25414e+08
50  24  2.5155e+08
50  25  1.3768e+08
50  26  1.71725e+08
50  27  1.91708e+08
50  28  1.63281e+08
50  29  2.01013e+08
50  30  1.43937e+08
50  31  8.66405e+07
50  32  2.00181e+08
50  33  1.78851e+08
50  34  1.87678e+08
50  35  1.97031e+08
50  36  2.17543e+08
50  37  1.72776e+08
50  38  1.49964e+08
50  39  1.50326e+08
50  40  1.19253e+08
50  41  1.49179e+08
50  42  1.60357e+08
50  43  2.13721e+08
50  44  1.95633e+08
50  45  1.67477e+08
50  46  1.93769e+08
50  47  1.5662e+08
50  48  1.80866e+08
50  49  2.11331e+08
50  50  2.07962e+08

