row  column  (images_27.edf Cu-K*images_27.edf Ar-K**2.3)
21  25  4.67973e+06
21  26  9.25667e+06
21  27  4.3126e+06
21  28  516458
21  29  9.88092e+06
21  30  4.0261e+06
21  31  1.64277e+07
21  32  6.7643e+06
21  33  0
21  34  1.7844e+07
21  35  1.16298e+07
21  36  1.31778e+07
21  37  6.33776e+06
21  38  1.61335e+07
21  39  2.28948e+06
21  40  9.31613e+06
21  41  1.02062e+07
21  42  9.40882e+06
21  43  0
21  44  1.1598e+07
21  45  5.72498e+06
21  46  0
21  47  4.54136e+06
21  48  0
21  49  1.35977e+07
21  50  1.54561e+07
22  0  5.38476e+06
22  1  1.18736e+07
22  2  0
22  3  7.66939e+06
22  4  1.96648e+06
22  5  1.66175e+07
22  6  1.94375e+07
22  7  6.02188e+06
22  8  5.85737e+06
22  9  2.75529e+07
22  10  2.29886e+06
22  11  7.48884e+06
22  12  3.36952e+06
22  13  0
22  14  5.29508e+06
22  15  0
22  16  0
22  17  1.94922e+06
22  18  1.02802e+07
22  19  3.58018e+06
22  20  1.13934e+07
22  21  0
22  22  5.44264e+06
22  23  1.57343e+07
22  24  0
22  25  1.54823e+07
22  26  8.4359e+06
22  27  6.04074e+06
22  28  1.12932e+07
22  29  6.29612e+06
22  30  1.43376e+07
22  31  4.54779e+06
22  32  6.47854e+06
22  33  2.28049e+06
22  34  6.91561e+06
22  35  4.80322e+06
22  36  9.08316e+06
22  37  5.37688e+06
22  38  5.54305e+06
22  39  7.03938e+06
22  40  0
22  41  471645
22  42  1.38229e+07
22  43  8.39839e+06
22  44  3.65983e+06
22  45  0
22  46  2.45116e+06
22  47  964773
22  48  1.00745e+07
22  49  4.95776e+06
22  50  0
23  0  1.06287e+07
23  1  9.62839e+06
23  2  8.07595e+06
23  3  1.79543e+07
23  4  0
23  5  1.00267e+07
23  6  2.45807e+06
23  7  9.95947e+06
23  8  5.06391e+06
23  9  1.23184e+07
23  10  0
23  11  675648
23  12  0
23  13  206755
23  14  2.06701e+07
23  15  6.67019e+06
23  16  604209
23  17  1.06463e+07
23  18  960625
23  19  4.21771e+06
23  20  8.73691e+06
23  21  9.40979e+06
23  22  6.43789e+06
23  23  1.06156e+07
23  24  1.23621e+07
23  25  7.71147e+06
23  26  5.71465e+06
23  27  7.1485e+06
23  28  6.2516e+06
23  29  1.03683e+07
23  30  1.80483e+07
23  31  3.54547e+06
23  32  1.62504e+07
23  33  2.09872e+07
23  34  1.13475e+07
23  35  1.41962e+06
23  36  1.73222e+07
23  37  1.61947e+06
23  38  0
23  39  2.83202e+06
23  40  2.48624e+06
23  41  280996
23  42  5.37793e+06
23  43  0
23  44  0
