row  column  (images_1_region2.edf Ca-K*images_1_region2.edf Ar-K**2.3)
34  10  1.45765e+09
34  11  1.51378e+09
34  12  1.25508e+09
34  13  1.39516e+09
34  14  1.27033e+09
34  15  1.3319e+09
34  16  1.24289e+09
34  17  1.28541e+09
34  18  1.33336e+09
34  19  1.20496e+09
34  20  1.30572e+09
34  21  1.25154e+09
34  22  1.26956e+09
34  23  1.16846e+09
34  24  1.35062e+09
34  25  1.23609e+09
34  26  1.26039e+09
34  27  1.20173e+09
34  28  1.17148e+09
34  29  1.16077e+09
34  30  1.1738e+09
34  31  1.08695e+09
34  32  1.20751e+09
34  33  1.18246e+09
34  34  1.18315e+09
34  35  1.19273e+09
34  36  1.22154e+09
34  37  1.17437e+09
34  38  1.29673e+09
34  39  1.32197e+09
34  40  1.17881e+09
34  41  1.20568e+09
34  42  1.30927e+09
34  43  1.16321e+09
34  44  1.18695e+09
34  45  1.26232e+09
34  46  1.12184e+09
34  47  9.8895e+08
34  48  1.0747e+09
34  49  1.09842e+09
34  50  1.08722e+09
34  51  1.0066e+09
34  52  1.01009e+09
34  53  1.02877e+09
34  54  1.09772e+09
34  55  9.87459e+08
34  56  9.00902e+08
34  57  1.02017e+09
34  58  1.10772e+09
34  59  1.01765e+09
34  60  8.51921e+08
34  61  8.96573e+08
34  62  7.53537e+08
34  63  8.3169e+08
34  64  7.58329e+08
34  65  7.76544e+08
34  66  7.55727e+08
34  67  8.76572e+08
35  0  7.42628e+08
35  1  7.42055e+08
35  2  7.89474e+08
35  3  8.299e+08
35  4  7.99261e+08
35  5  9.36043e+08
35  6  1.16847e+09
35  7  1.34365e+09
35  8  1.60491e+09
35  9  1.59052e+09
35  10  1.69991e+09
35  11  1.49775e+09
35  12  1.38344e+09
35  13  1.38502e+09
35  14  1.44792e+09
35  15  1.3142e+09
35  16  1.43303e+09
35  17  1.30759e+09
35  18  1.4064e+09
35  19  1.20744e+09
35  20  1.3661e+09
35  21  1.25455e+09
35  22  1.32551e+09
35  23  1.167e+09
35  24  1.33218e+09
35  25  1.29016e+09
35  26  1.20906e+09
35  27  1.22916e+09
35  28  1.20695e+09
35  29  1.13921e+09
35  30  1.16805e+09
35  31  1.14805e+09
35  32  1.19968e+09
35  33  1.13224e+09
35  34  1.27232e+09
35  35  1.29517e+09
35  36  1.2857e+09
35  37  1.31319e+09
35  38  1.21692e+09
35  39  1.26103e+09
35  40  1.30296e+09
35  41  1.39045e+09
35  42  1.18646e+09
35  43  1.30599e+09
35  44  1.13975e+09
35  45  1.16714e+09
35  46  1.13679e+09
35  47  1.08906e+09
35  48  1.09557e+09
35  49  1.15572e+09
35  50  1.15936e+09
35  51  1.03423e+09
35  52  1.07009e+09
35  53  1.03569e+09
35  54  1.03956e+09
35  55  9.76962e+08
35  56  1.01756e+09
35  57  1.04149e+09
35  58  9.95252e+08
35  59  9.55653e+08
35  60  1.03206e+09
35  61  8.83805e+08
35  62  9.57921e+08
35  63  8.4332e+08
35  64  7.19985e+08
35  65  8.24431e+08
35  66  7.53626e+08
35  67  8.19319e+08
36  0  7.98062e+08
36  1  8.18006e+08
36  2  8.82893e+08
36  3  9.59575e+08
36  4  9.58378e+08
36  5  9.71015e+08
36  6  1.16147e+09
36  7  1.44079e+09
36  8  1.47632e+09
36  9  1.65285e+09
36  10  1.56669e+09
36  11  1.64468e+09
36  12  1.40753e+09
36  13  1.48024e+09
36  14  1.38198e+09
36  15  1.583e+09
36  16  1.51626e+09
36  17  1.49185e+09
36  18  1.42727e+09
36  19  1.58067e+09
36  20  1.35423e+09
36  21  1.35936e+09
36  22  1.30029e+09
36  23  1.28157e+09
36  24  1.14625e+09
36  25  1.28549e+09
36  26  1.27034e+09
36  27  1.27488e+09
36  28  1.18435e+09
36  29  1.22219e+09
36  30  1.09296e+09
36  31  1.42786e+09
36  32  1.19137e+09
36  33  1.25039e+09
36  34  1.26372e+09
36  35  1.41481e+09
36  36  1.24651e+09
36  37  1.31996e+09
36  38  1.25761e+09
36  39  1.33366e+09
36  40  1.38124e+09
36  41  1.24522e+09
36  42  1.31323e+09
36  43  1.26734e+09
36  44  1.33344e+09
36  45  1.27752e+09
36  46  1.28346e+09
36  47  1.143e+09
36  48  1.14551e+09
36  49  1.13354e+09
36  50  1.27896e+09
36  51  1.15748e+09
36  52  1.07448e+09
36  53  1.1165e+09
36  54  1.01856e+09
36  55  1.12826e+09
36  56  1.04084e+09
36  57  1.0827e+09
36  58  1.06373e+09
36  59  9.03834e+08
36  60  9.91413e+08
36  61  9.73007e+08
36  62  9.6938e+08
36  63  8.84329e+08
36  64  8.20342e+08
36  65  8.80707e+08
36  66  8.26286e+08
36  67  8.32954e+08
37  0  7.75274e+08
37  1  8.53969e+08
37  2  9.2305e+08
37  3  9.96147e+08
37  4  9.35867e+08
37  5  1.10826e+09
37  6  1.15294e+09
37  7  1.37657e+09
37  8  1.43768e+09
37  9  1.63929e+09
37  10  1.74865e+09
37  11  1.6016e+09
37  12  1.58954e+09
37  13  1.42811e+09
37  14  1.5046e+09
37  15  1.46413e+09
37  16  1.51941e+09
37  17  1.56326e+09
37  18  1.53268e+09
37  19  1.39165e+09
37  20  1.44475e+09
37  21  1.43697e+09
37  22  1.47294e+09
37  23  1.31478e+09
37  24  1.25204e+09
37  25  1.38757e+09
37  26  1.38814e+09
37  27  1.32245e+09
37  28  1.25396e+09
37  29  1.22688e+09
37  30  1.25839e+09
37  31  1.38255e+09
37  32  1.21984e+09
37  33  1.4228e+09
37  34  1.3467e+09
37  35  1.23231e+09
37  36  1.32588e+09
37  37  1.34034e+09
37  38  1.31473e+09
37  39  1.34514e+09
37  40  1.35338e+09
37  41  1.48744e+09
37  42  1.36699e+09
37  43  1.21376e+09
37  44  1.26726e+09
37  45  1.1908e+09
37  46  1.19506e+09
37  47  1.04649e+09
37  48  1.18985e+09
37  49  1.10388e+09
37  50  1.22899e+09
37  51  1.17601e+09
37  52  1.08013e+09
37  53  1.11436e+09
37  54  1.07217e+09
37  55  1.33045e+09
37  56  1.05981e+09
37  57  1.09758e+09
37  58  1.0356e+09
37  59  9.91457e+08
37  60  1.04472e+09
37  61  9.50526e+08
37  62  9.96043e+08
37  63  9.11228e+08
37  64  9.28814e+08
37  65  7.4118e+08
37  66  8.37933e+08
37  67  9.15963e+08
38  0  8.05016e+08
38  1  7.96875e+08
38  2  1.01542e+09
38  3  9.84556e+08
38  4  1.05135e+09
38  5  1.15404e+09
38  6  1.19273e+09
38  7  1.33275e+09
38  8  1.74924e+09
38  9  1.69608e+09
38  10  1.66959e+09
38  11  1.57266e+09
38  12  1.5895e+09
38  13  1.57311e+09
38  14  1.53145e+09
38  15  1.60096e+09
38  16  1.39448e+09
38  17  1.57069e+09
38  18  1.37396e+09
38  19  1.5855e+09
38  20  1.53756e+09
38  21  1.44303e+09
38  22  1.3962e+09
38  23  1.38854e+09
38  24  1.43725e+09
38  25  1.38435e+09
38  26  1.37454e+09
38  27  1.41599e+09
38  28  1.18806e+09
38  29  1.33766e+09
38  30  1.26137e+09
38  31  1.36107e+09
38  32  1.2626e+09
38  33  1.32511e+09
38  34  1.31106e+09
38  35  1.33938e+09
38  36  1.33937e+09
38  37  1.33647e+09
38  38  1.36111e+09
38  39  1.36238e+09
38  40  1.33241e+09
38  41  1.45756e+09
38  42  1.35656e+09
38  43  1.36618e+09
38  44  1.18332e+09
38  45  1.22828e+09
38  46  1.17513e+09
38  47  1.23819e+09
38  48  1.22882e+09
38  49  1.19853e+09
38  50  1.04795e+09
38  51  1.21177e+09
38  52  1.07646e+09
38  53  1.20457e+09
38  54  1.0747e+09
38  55  1.14643e+09
38  56  1.10862e+09
38  57  1.01573e+09
38  58  1.10173e+09
38  59  1.22572e+09
38  60  1.07621e+09
38  61  1.12899e+09
38  62  1.04202e+09
38  63  9.26608e+08
38  64  8.65758e+08
38  65  9.55823e+08
38  66  9.27291e+08
38  67  9.91402e+08
39  0  8.84236e+08
39  1  1.00991e+09
39  2  1.10794e+09
39  3  9.58355e+08
39  4  1.21503e+09
39  5  1.27204e+09
39  6  1.27017e+09
39  7  1.51789e+09
39  8  1.62623e+09
39  9  1.77372e+09
39  10  1.70757e+09
39  11  1.6565e+09
39  12  1.63764e+09
39  13  1.61003e+09
39  14  1.61504e+09
39  15  1.67961e+09
39  16  1.42243e+09
39  17  1.54384e+09
39  18  1.47961e+09
39  19  1.48672e+09
39  20  1.45047e+09
39  21  1.48033e+09
39  22  1.45755e+09
39  23  1.24277e+09
39  24  1.29674e+09
39  25  1.31014e+09
39  26  1.35827e+09
39  27  1.44609e+09
39  28  1.31929e+09
39  29  1.17833e+09
39  30  1.27343e+09
39  31  1.20657e+09
39  32  1.27571e+09
39  33  1.26223e+09
39  34  1.32338e+09
39  35  1.37296e+09
39  36  1.30228e+09
39  37  1.35529e+09
39  38  1.36892e+09
39  39  1.41127e+09
39  40  1.38041e+09
39  41  1.34371e+09
39  42  1.46856e+09
39  43  1.30151e+09
39  44  1.23726e+09
39  45  1.22158e+09
39  46  1.19762e+09
39  47  1.12217e+09
39  48  1.09319e+09
39  49  1.05009e+09
39  50  1.14325e+09
39  51  1.13476e+09
39  52  1.05597e+09
39  53  1.14077e+09
39  54  1.18659e+09
39  55  1.14121e+09
39  56  1.18892e+09
39  57  1.11918e+09
39  58  1.1775e+09
39  59  1.04254e+09
39  60  1.13944e+09
39  61  1.03655e+09
39  62  9.67174e+08
39  63  9.66432e+08
39  64  9.07023e+08
39  65  1.08924e+09
39  66  1.0291e+09
39  67  9.01226e+08
40  0  1.02022e+09
40  1  1.13647e+09
40  2  1.09987e+09
40  3  1.13714e+09
40  4  1.14884e+09
40  5  1.19364e+09
40  6  1.48971e+09
40  7  1.58802e+09
40  8  1.65956e+09
40  9  1.68008e+09
40  10  1.83658e+09
40  11  1.76783e+09
40  12  1.74877e+09
40  13  1.62666e+09
40  14  1.6198e+09
40  15  1.65007e+09
40  16  1.66683e+09
40  17  1.66919e+09
40  18  1.50671e+09
40  19  1.62601e+09
40  20  1.47959e+09
40  21  1.42422e+09
40  22  1.36986e+09
40  23  1.34306e+09
40  24  1.29363e+09
40  25  1.42436e+09
40  26  1.30382e+09
40  27  1.30096e+09
40  28  1.33344e+09
40  29  1.40699e+09
40  30  1.27906e+09
40  31  1.29951e+09
40  32  1.33936e+09
40  33  1.4086e+09
40  34  1.28992e+09
40  35  1.2801e+09
40  36  1.39572e+09
40  37  1.39981e+09
40  38  1.33735e+09
40  39  1.37995e+09
40  40  1.19243e+09
40  41  1.53932e+09
40  42  1.56224e+09
40  43  1.34199e+09
40  44  1.34888e+09
40  45  1.31077e+09
40  46  1.19335e+09
40  47  1.13734e+09
40  48  1.26695e+09
40  49  1.20752e+09
40  50  1.20303e+09
40  51  1.17916e+09
40  52  1.18257e+09
40  53  1.2149e+09
40  54  1.1633e+09
40  55  1.23641e+09
40  56  1.13185e+09
40  57  1.19577e+09
40  58  1.13248e+09
40  59  1.12148e+09
40  60  1.15023e+09
40  61  1.02201e+09
40  62  1.02704e+09
40  63  9.66218e+08
40  64  1.00965e+09
40  65  1.03924e+09
40  66  1.02009e+09
40  67  1.07451e+09
41  0  1.07568e+09
41  1  1.07268e+09
41  2  1.10257e+09
41  3  1.12319e+09
41  4  1.2228e+09
41  5  1.40475e+09
41  6  1.29587e+09
41  7  1.56032e+09
41  8  1.86842e+09
41  9  1.86647e+09
41  10  1.79215e+09
41  11  1.98476e+09
41  12  1.78021e+09
41  13  1.68455e+09
41  14  1.54243e+09
41  15  1.72903e+09
41  16  1.63991e+09
41  17  1.68453e+09
41  18  1.56662e+09
41  19  1.63827e+09
41  20  1.50814e+09
41  21  1.61197e+09
41  22  1.35441e+09
41  23  1.3209e+09
41  24  1.37902e+09
41  25  1.28249e+09
41  26  1.49104e+09
41  27  1.48385e+09
41  28  1.39131e+09
41  29  1.32561e+09
41  30  1.27763e+09
41  31  1.29726e+09
41  32  1.31181e+09
41  33  1.39725e+09
41  34  1.30817e+09
41  35  1.3966e+09
41  36  1.34178e+09
41  37  1.54899e+09
41  38  1.43593e+09
41  39  1.5236e+09
41  40  1.50576e+09
41  41  1.40724e+09
41  42  1.55828e+09
41  43  1.33526e+09
41  44  1.36516e+09
41  45  1.29883e+09
41  46  1.32374e+09
41  47  1.17089e+09
41  48  1.1654e+09
41  49  1.18089e+09
41  50  1.25105e+09
41  51  1.22342e+09
41  52  1.06254e+09
41  53  1.14205e+09
41  54  1.18931e+09
41  55  1.16688e+09
41  56  1.19518e+09
41  57  1.258e+09
41  58  1.06889e+09
41  59  1.15084e+09
41  60  1.06604e+09
41  61  1.17503e+09
41  62  9.96897e+08
41  63  1.0127e+09
41  64  9.3222e+08
41  65  1.06285e+09
41  66  1.07319e+09
41  67  1.12185e+09
42  0  1.143e+09
42  1  1.19776e+09
42  2  1.13811e+09
42  3  1.21727e+09
42  4  1.19003e+09
42  5  1.45689e+09
42  6  1.41453e+09
42  7  1.71364e+09
42  8  1.77805e+09
42  9  1.77136e+09
42  10  1.7377e+09
42  11  1.97212e+09
42  12  1.79194e+09
42  13  1.87653e+09
42  14  1.69348e+09
42  15  1.88669e+09
42  16  1.71052e+09
42  17  1.60331e+09
42  18  1.70734e+09
42  19  1.72555e+09
42  20  1.66881e+09
42  21  1.42797e+09
42  22  1.55836e+09
42  23  1.64441e+09
42  24  1.46285e+09
42  25  1.38486e+09
42  26  1.52371e+09
42  27  1.53383e+09
42  28  1.36113e+09
42  29  1.3101e+09
42  30  1.43387e+09
42  31  1.31758e+09
42  32  1.29895e+09
42  33  1.53795e+09
42  34  1.35831e+09
42  35  1.54853e+09
42  36  1.50139e+09
42  37  1.43962e+09
42  38  1.49179e+09
42  39  1.46002e+09
42  40  1.51508e+09
42  41  1.38513e+09
42  42  1.4137e+09
42  43  1.49125e+09
42  44  1.5267e+09
42  45  1.25842e+09
42  46  1.33965e+09
42  47  1.28414e+09
42  48  1.33572e+09
42  49  1.24613e+09
42  50  1.20238e+09
42  51  1.20018e+09
42  52  1.31754e+09
42  53  1.30755e+09
42  54  1.15626e+09
42  55  1.28199e+09
42  56  1.1797e+09
42  57  1.19939e+09
42  58  1.25015e+09
42  59  1.09168e+09
42  60  1.15216e+09
42  61  1.16076e+09
42  62  1.08871e+09
42  63  1.14593e+09
42  64  1.01262e+09
42  65  1.00097e+09
42  66  9.52992e+08
42  67  1.13371e+09
43  0  1.15836e+09
43  1  1.12275e+09
43  2  1.25075e+09
43  3  1.38053e+09
43  4  1.22716e+09
43  5  1.31336e+09
43  6  1.50084e+09
43  7  1.62069e+09
43  8  1.64596e+09
43  9  1.95887e+09
43  10  1.92404e+09
43  11  1.86828e+09
43  12  1.8197e+09
43  13  1.89637e+09
43  14  1.73941e+09
43  15  1.90101e+09
43  16  1.73236e+09
43  17  1.60276e+09
43  18  1.66764e+09
43  19  1.64627e+09
43  20  1.65017e+09
43  21  1.51784e+09
43  22  1.53119e+09
43  23  1.34754e+09
43  24  1.45689e+09
43  25  1.42221e+09
43  26  1.47527e+09
43  27  1.51354e+09
43  28  1.53309e+09
43  29  1.48895e+09
43  30  1.54527e+09
43  31  1.33741e+09
43  32  1.43311e+09
43  33  1.50837e+09
43  34  1.58689e+09
43  35  1.49623e+09
43  36  1.47821e+09
43  37  1.56917e+09
43  38  1.60742e+09
43  39  1.54631e+09
43  40  1.49175e+09
43  41  1.74046e+09
43  42  1.47005e+09
43  43  1.49174e+09
43  44  1.38215e+09
43  45  1.34542e+09
43  46  1.27339e+09
43  47  1.34445e+09
43  48  1.27806e+09
43  49  1.21826e+09
43  50  1.1625e+09
43  51  1.16313e+09
43  52  1.11909e+09
43  53  1.31903e+09
43  54  1.27096e+09
43  55  1.3855e+09
43  56  1.27932e+09
43  57  1.28487e+09
43  58  1.25218e+09
43  59  1.21895e+09
43  60  1.17516e+09
43  61  1.15296e+09
43  62  1.14847e+09
43  63  1.03578e+09
43  64  1.08804e+09
43  65  1.13966e+09
43  66  1.02336e+09
43  67  1.23848e+09
44  0  1.27861e+09
44  1  1.26142e+09
44  2  1.32463e+09
44  3  1.38441e+09
44  4  1.34486e+09
44  5  1.51761e+09
44  6  1.62441e+09
44  7  1.54568e+09
44  8  1.73276e+09
44  9  1.55792e+09
44  10  1.97752e+09
44  11  1.67529e+09
44  12  1.92095e+09
44  13  1.87871e+09
44  14  1.70842e+09
44  15  1.80116e+09
44  16  1.66931e+09
44  17  1.77602e+09
44  18  1.99732e+09
44  19  1.63625e+09
44  20  1.73659e+09
44  21  1.77449e+09
44  22  1.57727e+09
44  23  1.67331e+09
44  24  1.50845e+09
44  25  1.52411e+09
44  26  1.53304e+09
44  27  1.46028e+09
44  28  1.54732e+09
44  29  1.4701e+09
44  30  1.50293e+09
44  31  1.40479e+09
44  32  1.44565e+09
44  33  1.46596e+09
44  34  1.5512e+09
44  35  1.65499e+09
44  36  1.45649e+09
44  37  1.39934e+09
44  38  1.48274e+09
44  39  1.6555e+09
44  40  1.53832e+09
44  41  1.27454e+09
44  42  1.4301e+09
44  43  1.5515e+09
44  44  1.30953e+09
44  45  1.34026e+09
44  46  1.42428e+09
44  47  1.33035e+09
44  48  1.27182e+09
44  49  1.30316e+09
44  50  1.27031e+09
44  51  1.20228e+09
44  52  1.30254e+09
44  53  1.1222e+09
44  54  1.12719e+09
44  55  1.24145e+09
44  56  1.35013e+09
44  57  1.2042e+09
44  58  1.24764e+09
44  59  1.17548e+09
44  60  1.10654e+09
44  61  1.26503e+09
44  62  1.15778e+09
44  63  1.07697e+09
44  64  1.09569e+09
44  65  1.16885e+09
44  66  1.08068e+09
44  67  1.24811e+09
45  0  1.32072e+09
45  1  1.28787e+09
45  2  1.30015e+09
45  3  1.34689e+09
45  4  1.41042e+09
45  5  1.49378e+09
45  6  1.44923e+09
45  7  1.50018e+09
45  8  1.81849e+09
45  9  1.89536e+09
45  10  1.86707e+09
45  11  1.90268e+09
45  12  1.88657e+09
45  13  1.76566e+09
45  14  1.87034e+09
45  15  1.85445e+09
45  16  1.8689e+09
45  17  1.74538e+09
45  18  1.90771e+09
45  19  1.94189e+09
45  20  1.70635e+09
45  21  1.66843e+09
45  22  1.56116e+09
45  23  1.50053e+09
45  24  1.57196e+09
45  25  1.64611e+09
45  26  1.47944e+09
45  27  1.63572e+09
45  28  1.61153e+09
45  29  1.58502e+09
45  30  1.57006e+09
45  31  1.28963e+09
45  32  1.436e+09
45  33  1.57198e+09
45  34  1.57985e+09
45  35  1.46379e+09
45  36  1.63254e+09
45  37  1.48723e+09
45  38  1.58649e+09
45  39  1.48015e+09
45  40  1.63524e+09
45  41  1.48142e+09
45  42  1.60785e+09
45  43  1.51388e+09
45  44  1.38425e+09
45  45  1.47111e+09
45  46  1.36845e+09
45  47  1.36967e+09
45  48  1.31506e+09
45  49  1.32262e+09
45  50  1.25936e+09
45  51  1.22098e+09
45  52  1.24006e+09
45  53  1.26091e+09
45  54  1.25071e+09
45  55  1.23321e+09
45  56  1.22952e+09
45  57  1.25426e+09
45  58  1.29277e+09
45  59  1.20624e+09
45  60  1.16864e+09
45  61  1.21569e+09
45  62  1.11895e+09
45  63  1.13759e+09
45  64  1.2701e+09
45  65  1.19064e+09
45  66  1.18033e+09
45  67  1.35453e+09
46  0  1.26816e+09
46  1  1.26132e+09
46  2  1.49631e+09
46  3  1.54767e+09
46  4  1.60496e+09
46  5  1.65028e+09
46  6  1.69382e+09
46  7  1.86372e+09
46  8  1.85741e+09
46  9  2.06549e+09
46  10  1.77052e+09
46  11  2.03016e+09
46  12  1.87456e+09
46  13  1.84652e+09
46  14  1.90542e+09
46  15  1.98336e+09
46  16  2.01946e+09
46  17  1.87793e+09
46  18  1.77818e+09
46  19  1.70576e+09
46  20  1.65964e+09
46  21  1.56877e+09
46  22  1.59384e+09
46  23  1.6524e+09
46  24  1.50483e+09
46  25  1.56993e+09
46  26  1.64256e+09
46  27  1.75685e+09
46  28  1.57129e+09
46  29  1.56354e+09
46  30  1.72555e+09
46  31  1.53249e+09
46  32  1.6413e+09
46  33  1.50351e+09
46  34  1.57628e+09
46  35  1.60424e+09
46  36  1.64637e+09
46  37  1.68466e+09
46  38  1.60526e+09
46  39  1.50532e+09
46  40  1.58843e+09
46  41  1.61899e+09
46  42  1.62085e+09
46  43  1.84284e+09
46  44  1.36863e+09
46  45  1.45772e+09
46  46  1.47616e+09
46  47  1.43065e+09
46  48  1.33112e+09
46  49  1.31274e+09
46  50  1.38504e+09
46  51  1.24902e+09
46  52  1.26808e+09
46  53  1.25121e+09
46  54  1.41391e+09
46  55  1.30727e+09
46  56  1.31611e+09
46  57  1.26201e+09
46  58  1.28164e+09
46  59  1.43462e+09
46  60  1.31247e+09
46  61  1.19357e+09
46  62  1.2355e+09
46  63  1.10162e+09
46  64  1.09603e+09
46  65  1.28975e+09
46  66  1.13445e+09
46  67  1.29311e+09
47  0  1.40805e+09
47  1  1.27527e+09
47  2  1.64092e+09
47  3  1.63955e+09
47  4  1.55403e+09
47  5  1.58929e+09
47  6  1.65414e+09
47  7  1.71796e+09
47  8  2.06668e+09
47  9  2.21668e+09
47  10  1.90184e+09
47  11  1.94958e+09
47  12  1.87596e+09
47  13  1.9951e+09
47  14  1.86892e+09
47  15  1.80888e+09
47  16  1.86842e+09
47  17  1.92749e+09
47  18  1.69945e+09
47  19  1.82265e+09
47  20  1.61841e+09
47  21  1.56011e+09
47  22  1.69297e+09
47  23  1.60988e+09
47  24  1.67411e+09
47  25  1.585e+09
47  26  1.69302e+09
47  27  1.57325e+09
47  28  1.77003e+09
47  29  1.58242e+09
47  30  1.7592e+09
47  31  1.52414e+09
47  32  1.45472e+09
47  33  1.53981e+09
47  34  1.71124e+09
47  35  1.6945e+09
47  36  1.66336e+09
47  37  1.5209e+09
47  38  1.70095e+09
47  39  1.44192e+09
47  40  1.52709e+09
47  41  1.53852e+09
47  42  1.80804e+09
47  43  1.58675e+09
47  44  1.45973e+09
47  45  1.34587e+09
47  46  1.34518e+09
47  47  1.5144e+09
47  48  1.4313e+09
47  49  1.28885e+09
47  50  1.25564e+09
47  51  1.31511e+09
47  52  1.24335e+09
47  53  1.30292e+09
47  54  1.37935e+09
47  55  1.30592e+09
47  56  1.19828e+09
47  57  1.29599e+09
47  58  1.32524e+09
47  59  1.30276e+09
47  60  1.25206e+09
47  61  1.26118e+09
47  62  1.1497e+09
47  63  1.13747e+09
47  64  1.1893e+09
47  65  1.1956e+09
47  66  1.21948e+09
47  67  1.34595e+09

