row  column  (images_1_region2.edf K-K*images_1_region2.edf Ar-K**2.3)
37  2  9.44976e+06
37  3  0
37  4  1.41856e+07
37  5  1.64598e+07
37  6  1.13689e+07
37  7  9.78559e+06
37  8  1.30159e+07
37  9  1.04465e+07
37  10  1.63781e+07
37  11  1.77872e+07
37  12  1.14567e+07
37  13  4.89201e+06
37  14  1.45181e+07
37  15  1.45179e+07
37  16  0
37  17  3.33065e+06
37  18  1.06692e+07
37  19  1.5259e+07
37  20  1.26147e+07
37  21  1.52588e+07
37  22  4.11977e+06
37  23  6.87693e+06
37  24  0
37  25  1.11762e+07
37  26  6.04194e+06
37  27  1.37727e+07
37  28  1.18736e+07
37  29  4.53982e+06
37  30  6.58172e+06
37  31  0
37  32  1.17537e+07
37  33  2.19301e+07
37  34  1.12561e+07
37  35  2.36348e+07
37  36  0
37  37  1.42935e+07
37  38  9.46533e+06
37  39  1.20448e+07
37  40  2.14635e+07
37  41  1.32422e+07
37  42  6.54684e+06
37  43  0
37  44  9.40489e+06
37  45  1.18461e+07
37  46  1.01424e+07
37  47  6.81026e+06
37  48  4.97177e+06
37  49  1.00802e+07
37  50  8.94978e+06
37  51  1.18814e+07
37  52  1.90122e+07
37  53  3.92698e+06
37  54  8.16583e+06
37  55  1.95369e+06
37  56  6.55663e+06
37  57  9.31122e+06
37  58  1.5521e+07
37  59  1.46786e+07
37  60  1.55117e+07
37  61  0
37  62  6.79271e+06
37  63  9.42385e+06
37  64  1.84142e+07
37  65  7.06011e+06
37  66  6.5386e+06
37  67  1.70284e+07
38  0  5.81684e+06
38  1  2.70028e+06
38  2  1.28223e+07
38  3  7.68787e+06
38  4  1.16013e+07
38  5  1.53337e+07
38  6  6.52833e+06
38  7  9.36949e+06
38  8  1.76368e+07
38  9  1.79994e+07
38  10  1.05699e+07
38  11  1.42387e+07
38  12  6.27897e+06
38  13  1.33416e+07
38  14  1.79781e+07
38  15  9.58213e+06
38  16  1.08418e+07
38  17  0
38  18  3.05312e+06
38  19  0
38  20  1.03065e+07
38  21  2.15395e+07
38  22  0
38  23  1.28847e+07
38  24  1.65488e+07
38  25  0
38  26  8.25824e+06
38  27  1.68552e+07
38  28  1.49809e+07
38  29  1.6671e+07
38  30  1.37647e+07
38  31  1.34872e+07
38  32  8.89016e+06
38  33  0
38  34  2.03504e+07
38  35  1.18116e+07
38  36  1.38933e+07
38  37  1.07253e+07
38  38  3.94987e+06
38  39  1.21072e+07
38  40  1.21206e+07
38  41  0
38  42  1.44235e+07
38  43  1.25172e+07
38  44  4.66671e+06
38  45  5.62438e+06
38  46  1.39433e+07
38  47  1.29064e+07
38  48  1.31278e+07
38  49  1.32779e+07
38  50  8.69712e+06
38  51  1.23607e+07
38  52  6.28152e+06
38  53  1.64542e+07
38  54  8.18826e+06
38  55  6.62424e+06
38  56  3.34026e+06
38  57  5.65891e+06
38  58  1.66527e+07
38  59  2.13971e+06
38  60  1.63748e+07
38  61  2.08772e+07
38  62  1.65194e+07
38  63  1.40937e+07
38  64  0
38  65  1.79796e+07
38  66  5.67939e+06
38  67  1.16523e+07
39  0  0
39  1  1.17735e+07
39  2  1.18808e+07
39  3  3.31836e+06
39  4  3.1631e+06
39  5  7.84728e+06
39  6  1.13341e+07
39  7  1.97236e+07
39  8  9.11926e+06
39  9  1.31726e+07
39  10  1.93759e+07
39  11  1.83594e+07
39  12  1.56365e+07
39  13  1.77364e+07
39  14  1.0256e+07
39  15  2.32212e+07
39  16  1.48436e+07
39  17  0
39  18  0
39  19  0
39  20  1.72571e+07
39  21  2.04207e+07
39  22  1.86423e+07
39  23  9.76776e+06
39  24  1.27441e+07
39  25  9.06481e+06
39  26  1.48994e+07
39  27  0
39  28  7.56144e+06
39  29  1.00127e+07
39  30  1.3951e+07
39  31  1.3231e+07
39  32  1.32479e+07
39  33  8.23653e+06
39  34  7.30438e+06
39  35  1.21465e+07
39  36  1.18143e+07
39  37  1.00937e+07
39  38  7.74811e+06
39  39  5.59497e+06
39  40  1.41864e+07
39  41  1.82278e+07
39  42  0
39  43  9.97029e+06
39  44  1.00007e+07
39  45  7.83792e+06
39  46  1.56896e+07
39  47  1.12942e+07
39  48  0
39  49  4.46069e+06
39  50  1.31414e+07
39  51  1.19258e+07
39  52  0
39  53  5.02985e+06
39  54  9.89458e+06
39  55  1.1878e+07
39  56  1.11573e+07
39  57  1.14811e+07
39  58  0
39  59  1.0613e+07
39  60  2.22706e+07
39  61  1.0231e+07
39  62  0
39  63  0
39  64  4.26303e+06
39  65  1.20211e+07
39  66  1.0027e+07
39  67  0
40  0  9.34899e+06
40  1  0
40  2  0
40  3  7.68264e+06
40  4  0
40  5  7.41943e+06
40  6  4.90866e+06
40  7  7.32441e+06
40  8  1.243e+07
40  9  1.01325e+07
40  10  2.6704e+06
40  11  647891
40  12  624186
40  13  7.46542e+06
40  14  2.10777e+06
40  15  1.27021e+07
40  16  1.91834e+07
40  17  2.18976e+07
40  18  7.28218e+06
40  19  2.17084e+07
40  20  6.60204e+06
40  21  1.40862e+07
40  22  9.91178e+06
40  23  7.31237e+06
40  24  4.29124e+06
40  25  1.55769e+07
40  26  4.64614e+06
40  27  1.09487e+07
40  28  9.42867e+06
40  29  2.08087e+07
40  30  1.20297e+07
40  31  1.18358e+07
40  32  7.51197e+06
40  33  4.9072e+06
40  34  1.51724e+07
40  35  2.80918e+06
40  36  574200
40  37  9.03897e+06
40  38  1.19165e+07
40  39  0
40  40  1.45366e+06
40  41  0
40  42  6.88512e+06
40  43  1.46937e+07
40  44  7.58376e+06
40  45  1.48774e+06
40  46  1.15471e+07
40  47  8.9796e+06
40  48  0
40  49  9.54644e+06
40  50  8.87948e+06
40  51  7.72283e+06
40  52  1.86931e+07
40  53  1.14632e+07
40  54  0
40  55  1.02203e+07
40  56  1.08124e+06
40  57  2.38146e+06
40  58  1.33667e+07
40  59  6.57991e+06
40  60  0
40  61  1.14819e+07
40  62  0
40  63  1.41176e+07
40  64  6.65387e+06
40  65  9.25907e+06
40  66  6.08015e+06
40  67  1.20282e+07
41  0  0
41  1  1.33749e+07
41  2  8.68721e+06
41  3  6.46231e+06
41  4  7.87316e+06
41  5  0
41  6  1.30094e+07
41  7  8.4479e+06
41  8  2.57058e+07
41  9  2.06566e+07
41  10  1.65501e+07
41  11  1.51447e+07
41  12  1.78854e+07
41  13  2.5019e+07
41  14  8.58212e+06
41  15  8.88794e+06
41  16  2.23936e+07
41  17  1.3652e+07
41  18  1.54461e+07
41  19  9.90406e+06
41  20  0
41  21  9.57464e+06
41  22  1.90109e+07
41  23  4.18574e+06
41  24  7.69824e+06
41  25  7.19158e+06
41  26  1.20756e+06
41  27  1.18402e+07
41  28  1.583e+07
41  29  1.22673e+07
41  30  1.68118e+07
41  31  3.85318e+06
41  32  9.22305e+06
41  33  2.12622e+07
41  34  1.94302e+07
41  35  0
41  36  1.55896e+07
41  37  9.10908e+06
41  38  1.04786e+07
41  39  1.70586e+07
41  40  1.30925e+07
41  41  3.74637e+06
41  42  1.58931e+07
41  43  0
41  44  2.09026e+06
41  45  1.54947e+07
41  46  8.59029e+06
41  47  8.56558e+06
41  48  1.62898e+06
41  49  4.61763e+06
41  50  9.02517e+06
41  51  4.07104e+06
41  52  1.13748e+07
41  53  0
41  54  2.55621e+06
41  55  6.50925e+06
41  56  9.68805e+06
41  57  1.13854e+07
41  58  1.02551e+07
41  59  1.76869e+07
41  60  8.45591e+06
41  61  1.26371e+07
41  62  8.46636e+06
41  63  8.45079e+06
41  64  4.44952e+06
41  65  1.05391e+07
41  66  6.57247e+06
41  67  0
42  0  1.08771e+07
42  1  4.71893e+06
42  2  6.40857e+06
42  3  9.43544e+06
42  4  8.29296e+06
42  5  1.18495e+07
42  6  1.83803e+07
42  7  1.34463e+07
42  8  9.47854e+06
42  9  1.28305e+07
42  10  1.07882e+07
42  11  1.50089e+07
42  12  1.39573e+07
42  13  1.43855e+07
42  14  9.66412e+06
42  15  2.49896e+07
42  16  1.45336e+07
42  17  2.07404e+07
42  18  1.39076e+07
42  19  1.00543e+06
42  20  2.08744e+07
42  21  1.34102e+07
42  22  1.36491e+07
42  23  0
42  24  7.03197e+06
42  25  1.00388e+07
42  26  4.87583e+06
42  27  0
42  28  1.50306e+07
42  29  3.93482e+06
42  30  0
42  31  5.53088e+06
42  32  9.41384e+06
42  33  1.24888e+07
42  34  4.15743e+06
42  35  0
42  36  0
42  37  8.34939e+06
42  38  1.58529e+07
42  39  0
42  40  1.55014e+06
42  41  1.16828e+07
42  42  0
42  43  9.8846e+06
42  44  9.64241e+06
42  45  5.42928e+06
42  46  2.54372e+06
42  47  1.0789e+07
42  48  1.44956e+07
42  49  1.09584e+07
42  50  1.25945e+07
42  51  1.69904e+07
42  52  1.82683e+07
42  53  1.25928e+07
42  54  1.70738e+07
42  55  1.57615e+07
42  56  1.22419e+07
42  57  1.63101e+07
42  58  1.64919e+07
42  59  1.62236e+07
42  60  9.31714e+06
42  61  0
42  62  1.24749e+07
42  63  1.63146e+07
42  64  4.84519e+06
42  65  6.56379e+06
42  66  1.14956e+07
42  67  8.0269e+06
43  0  0
43  1  232960
43  2  1.29222e+07
43  3  1.40403e+07
43  4  1.17576e+07
43  5  7.47399e+06
43  6  138845
43  7  2.50599e+07
43  8  4.48831e+06
43  9  1.57374e+07
43  10  1.51877e+07
43  11  1.41068e+07
43  12  2.01831e+07
43  13  7.74058e+06
43  14  9.00652e+06
43  15  1.65307e+07
43  16  9.97789e+06
43  17  1.68248e+07
43  18  1.36402e+07
43  19  1.3932e+07
43  20  0
43  21  9.5948e+06
43  22  1.31948e+07
43  23  1.00452e+07
43  24  1.33287e+07
43  25  1.3749e+07
43  26  7.88969e+06
43  27  1.12406e+07
43  28  1.3303e+07
43  29  1.34922e+07
43  30  252758
43  31  6.9712e+06
43  32  7.85307e+06
43  33  7.75972e+06
43  34  7.70724e+06
43  35  9.66979e+06
43  36  5.06127e+06
43  37  1.20806e+07
43  38  6.8704e+06
43  39  1.57862e+07
43  40  0
43  41  1.82321e+07
43  42  9.78698e+06
43  43  1.07634e+06
43  44  8.93053e+06
43  45  8.31433e+06
43  46  0
43  47  1.34115e+07
43  48  7.45333e+06
43  49  1.123e+07
43  50  9.13417e+06
43  51  1.15987e+07
43  52  0
43  53  9.57721e+06
43  54  0
43  55  0
43  56  4.78499e+06
43  57  2.0509e+07
43  58  2.181e+07
43  59  6.64914e+06
43  60  0
43  61  1.70267e+07
43  62  4.3008e+06
43  63  9.40947e+06
43  64  1.17572e+07
43  65  1.2769e+07
43  66  7.12825e+06
43  67  1.42117e+07
44  0  1.66425e+07
44  1  6.66303e+06
44  2  1.09257e+07
44  3  3.85337e+06
44  4  1.26537e+07
44  5  1.08224e+07
44  6  1.37506e+07
44  7  1.78517e+07
44  8  2.17245e+07
44  9  5.64038e+06
44  10  1.51932e+07
44  11  2.1739e+06
44  12  2.51441e+07
44  13  1.05451e+07
44  14  1.34672e+07
44  15  1.45925e+07
44  16  1.07819e+07
44  17  1.87832e+07
44  18  2.28967e+07
44  19  1.10549e+07
44  20  2.26726e+07
44  21  2.2955e+07
44  22  1.49606e+07
44  23  1.84232e+07
44  24  9.18979e+06
44  25  1.54798e+07
44  26  1.31652e+07
44  27  5.10792e+06
44  28  2.88523e+07
44  29  1.4374e+07
44  30  1.22239e+07
44  31  4.8868e+06
44  32  0
44  33  1.36152e+07
44  34  9.7445e+06
44  35  1.59167e+07
44  36  1.61739e+07
44  37  4.29318e+06
44  38  1.45447e+07
44  39  1.19775e+07
44  40  3.03223e+06
44  41  6.86967e+06
44  42  3.49262e+06
44  43  8.42737e+06
44  44  1.23093e+07
44  45  0
44  46  0
44  47  1.66393e+07
44  48  5.88772e+06
44  49  7.39909e+06
44  50  0
44  51  1.11172e+07
44  52  1.12239e+07
44  53  1.27601e+07
44  54  7.10447e+06
44  55  0
44  56  3.66435e+06
44  57  1.23514e+07
44  58  8.08154e+06
44  59  1.09779e+07
44  60  1.32069e+07
44  61  8.3442e+06
44  62  1.38247e+06
44  63  1.43708e+07
44  64  1.49261e+07
44  65  1.49892e+07
44  66  6.48854e+06
44  67  1.69087e+07
45  0  7.13987e+06
45  1  1.18449e+07
45  2  2.41199e+07
45  3  3.72864e+06
45  4  5.79187e+06
45  5  9.85323e+06
45  6  5.49292e+06
45  7  8.94912e+06
45  8  2.86756e+07
45  9  0
45  10  3.61376e+06
45  11  7.30593e+06
45  12  1.47508e+07
45  13  1.86929e+07
45  14  0
45  15  2.05012e+07
45  16  1.05657e+07
45  17  2.00155e+07
45  18  2.40988e+07
45  19  1.3843e+07
45  20  7.09242e+06
45  21  1.53295e+07
45  22  4.28114e+06
45  23  1.33537e+07
45  24  1.65085e+07
45  25  2.21167e+07
45  26  1.25218e+07
45  27  7.51104e+06
45  28  7.56281e+06
45  29  1.68632e+07
45  30  7.61869e+06
45  31  2.56883e+06
45  32  1.21596e+07
45  33  1.53818e+07
45  34  1.31723e+07
45  35  1.07084e+07
45  36  7.99288e+06
45  37  1.42129e+07
45  38  4.93003e+06
45  39  0
45  40  1.11936e+07
45  41  0
45  42  1.48904e+07
45  43  8.75791e+06
45  44  5.17742e+06
45  45  1.46365e+06
45  46  1.29835e+07
45  47  0
45  48  1.15304e+07
45  49  1.00111e+07
45  50  1.25524e+07
45  51  7.15601e+06
45  52  1.08106e+07
45  53  8.85266e+06
45  54  1.39291e+06
45  55  0
45  56  4.93162e+06
45  57  7.89586e+06
45  58  0
45  59  1.46111e+07
45  60  0
45  61  1.16749e+07
45  62  1.05835e+07
45  63  2.23556e+07
45  64  8.85757e+06
45  65  7.2491e+06
45  66  1.39853e+07
45  67  2.07938e+07
46  0  0
46  1  1.44039e+07
46  2  0
46  3  9.55398e+06
46  4  1.6192e+07
46  5  5.79e+06
46  6  2.11419e+07
46  7  1.62819e+07
46  8  1.6896e+07
46  9  2.9942e+06
46  10  8.95447e+06
46  11  2.80749e+07
46  12  1.17966e+07
46  13  1.53544e+07
46  14  0
46  15  2.52954e+07
46  16  2.08102e+07
46  17  7.82604e+06
46  18  1.75828e+07
46  19  1.84563e+07
46  20  1.46681e+07
46  21  1.25496e+07
46  22  1.54418e+07
46  23  1.44942e+07
46  24  0
46  25  1.64342e+07
46  26  3.31393e+06
46  27  0
46  28  1.03696e+06
46  29  1.14663e+07
46  30  1.3704e+07
46  31  2.59301e+06
46  32  1.47231e+07
46  33  9.1442e+06
46  34  6.24791e+06
46  35  0
46  36  1.77692e+07
46  37  0
46  38  5.82849e+06
46  39  1.11143e+07
46  40  1.46396e+07
46  41  7.52364e+06
46  42  0
46  43  698751
46  44  9.24498e+06
46  45  3.41329e+06
46  46  8.78946e+06
46  47  8.87871e+06
46  48  0
46  49  0
46  50  0
46  51  0
46  52  0
46  53  8.0377e+06
46  54  1.14599e+07
46  55  4.55784e+06
46  56  1.49691e+06
46  57  4.49991e+06
46  58  3.36406e+06
46  59  1.30351e+07
46  60  1.16266e+07
46  61  0
46  62  3.73167e+06
46  63  9.75822e+06
46  64  1.17333e+06
46  65  9.79812e+06
46  66  0
46  67  8.29519e+06
47  0  1.5083e+07
47  1  0
47  2  1.48052e+07
47  3  2.59211e+07
47  4  2.27581e+07
47  5  1.17737e+07
47  6  1.92314e+07
47  7  1.1434e+07
47  8  9.88465e+06
47  9  0
47  10  1.02424e+07
47  11  0
47  12  1.27697e+07
47  13  2.24602e+07
47  14  1.4361e+07
47  15  2.31026e+07
47  16  1.58152e+07
47  17  9.68189e+06
47  18  1.64867e+07
47  19  1.56254e+06
47  20  8.94746e+06
47  21  416473
47  22  7.22386e+06
47  23  9.13867e+06
47  24  1.87555e+07
47  25  1.59478e+07
47  26  6.99705e+06
47  27  8.36846e+06
47  28  2.17624e+07
47  29  2.14321e+06
47  30  6.51102e+06
47  31  1.12692e+07
47  32  1.13474e+07
47  33  2.16182e+07
47  34  7.8383e+06
47  35  1.3235e+06
47  36  1.35383e+07
47  37  1.10239e+06
47  38  742885
47  39  3.22397e+06
47  40  4.29763e+06
47  41  847544
47  42  1.56917e+07
47  43  7.08921e+06
47  44  1.64514e+07
47  45  1.00572e+07
47  46  8.998e+06
47  47  7.9871e+06
47  48  7.69107e+06
47  49  9.33862e+06
47  50  8.50794e+06
47  51  1.21038e+07
47  52  352543
47  53  1.25441e+07
47  54  1.23821e+07
47  55  1.37054e+07
47  56  9.44138e+06
47  57  1.40023e+07
47  58  1.53635e+07
47  59  2.02641e+07
47  60  7.08933e+06
47  61  1.6926e+07
47  62  2.7425e+06
47  63  2.79349e+06
47  64  1.80904e+07
47  65  7.63296e+06
47  66  1.08033e+07
47  67  9.01181e+06

