row  column  (images_1_region2.edf Fe-K*images_1_region2.edf Ar-K**2.3)
34  7  9.99769e+07
34  8  1.47565e+08
34  9  1.68352e+08
34  10  1.37326e+08
34  11  1.38943e+08
34  12  1.16183e+08
34  13  1.19806e+08
34  14  1.01752e+08
34  15  1.26111e+08
34  16  1.638e+08
34  17  1.28399e+08
34  18  1.26099e+08
34  19  1.12194e+08
34  20  1.21258e+08
34  21  1.13165e+08
34  22  1.29647e+08
34  23  1.02846e+08
34  24  1.12755e+08
34  25  1.08333e+08
34  26  9.58993e+07
34  27  8.90351e+07
34  28  8.05611e+07
34  29  9.71518e+07
34  30  8.26998e+07
34  31  9.4404e+07
34  32  9.56297e+07
34  33  1.21316e+08
34  34  1.05529e+08
34  35  1.04162e+08
34  36  1.04062e+08
34  37  9.58984e+07
34  38  1.07597e+08
34  39  1.14591e+08
34  40  1.19118e+08
34  41  1.1045e+08
34  42  1.29174e+08
34  43  1.11639e+08
34  44  1.01697e+08
34  45  1.23846e+08
34  46  1.11741e+08
34  47  9.59166e+07
34  48  9.54632e+07
34  49  1.02983e+08
34  50  1.02144e+08
34  51  1.0809e+08
34  52  1.14357e+08
34  53  9.71898e+07
34  54  1.13746e+08
34  55  9.14821e+07
34  56  9.0373e+07
34  57  1.02998e+08
34  58  1.0769e+08
34  59  1.05905e+08
34  60  9.33644e+07
34  61  1.01057e+08
34  62  9.39859e+07
34  63  9.86324e+07
34  64  8.26371e+07
34  65  9.54251e+07
34  66  8.56299e+07
34  67  8.89195e+07
35  0  9.04382e+07
35  1  6.76959e+07
35  2  8.25228e+07
35  3  8.49353e+07
35  4  5.86136e+07
35  5  8.74043e+07
35  6  1.10241e+08
35  7  1.42985e+08
35  8  1.65606e+08
35  9  1.65741e+08
35  10  1.69307e+08
35  11  1.37821e+08
35  12  1.23613e+08
35  13  1.13534e+08
35  14  1.23009e+08
35  15  1.22842e+08
35  16  1.98408e+08
35  17  1.36288e+08
35  18  1.23164e+08
35  19  1.12029e+08
35  20  1.18784e+08
35  21  1.18082e+08
35  22  1.24074e+08
35  23  1.25238e+08
35  24  1.14602e+08
35  25  9.52362e+07
35  26  1.01698e+08
35  27  1.09679e+08
35  28  9.89427e+07
35  29  8.59133e+07
35  30  9.4148e+07
35  31  8.74543e+07
35  32  8.6392e+07
35  33  1.07203e+08
35  34  9.97373e+07
35  35  1.05049e+08
35  36  1.01912e+08
35  37  1.0935e+08
35  38  8.98584e+07
35  39  1.24247e+08
35  40  1.0582e+08
35  41  1.3235e+08
35  42  1.11868e+08
35  43  1.21227e+08
35  44  1.11426e+08
35  45  1.18555e+08
35  46  1.11817e+08
35  47  1.07154e+08
35  48  1.17945e+08
35  49  1.06519e+08
35  50  1.26047e+08
35  51  1.15631e+08
35  52  1.01609e+08
35  53  9.91525e+07
35  54  1.0201e+08
35  55  8.51673e+07
35  56  1.12742e+08
35  57  9.97221e+07
35  58  9.74887e+07
35  59  1.0329e+08
35  60  9.77942e+07
35  61  1.11634e+08
35  62  1.10736e+08
35  63  1.03017e+08
35  64  8.80049e+07
35  65  9.04289e+07
35  66  9.52671e+07
35  67  1.2293e+08
36  0  6.36788e+07
36  1  9.46779e+07
36  2  7.4916e+07
36  3  9.3661e+07
36  4  1.11478e+08
36  5  1.01256e+08
36  6  1.28647e+08
36  7  1.59144e+08
36  8  1.53654e+08
36  9  1.8821e+08
36  10  1.54777e+08
36  11  1.3807e+08
36  12  1.15348e+08
36  13  1.21955e+08
36  14  1.11827e+08
36  15  1.49551e+08
36  16  1.87666e+08
36  17  1.67632e+08
36  18  1.04351e+08
36  19  1.24324e+08
36  20  1.1874e+08
36  21  1.04496e+08
36  22  1.18473e+08
36  23  1.33068e+08
36  24  1.02266e+08
36  25  1.03131e+08
36  26  1.02806e+08
36  27  8.18693e+07
36  28  8.44657e+07
36  29  8.22503e+07
36  30  9.22958e+07
36  31  9.87692e+07
36  32  1.02726e+08
36  33  1.10416e+08
36  34  1.23573e+08
36  35  1.21968e+08
36  36  9.4806e+07
36  37  1.128e+08
36  38  1.32505e+08
36  39  1.21434e+08
36  40  1.19827e+08
36  41  1.08535e+08
36  42  1.23001e+08
36  43  7.84276e+07
36  44  1.18352e+08
36  45  1.17213e+08
36  46  1.0463e+08
36  47  1.06897e+08
36  48  1.1042e+08
36  49  1.07747e+08
36  50  1.04055e+08
36  51  1.23815e+08
36  52  1.17218e+08
36  53  1.10622e+08
36  54  9.0823e+07
36  55  1.06875e+08
36  56  9.83716e+07
36  57  1.28994e+08
36  58  1.1657e+08
36  59  8.30251e+07
36  60  1.18124e+08
36  61  1.25976e+08
36  62  1.12826e+08
36  63  1.00884e+08
36  64  1.03131e+08
36  65  9.35292e+07
36  66  8.57567e+07
36  67  1.15253e+08
37  0  6.09469e+07
37  1  8.89619e+07
37  2  9.90976e+07
37  3  8.8097e+07
37  4  8.96037e+07
37  5  9.68115e+07
37  6  1.10466e+08
37  7  1.21114e+08
37  8  1.48901e+08
37  9  1.82501e+08
37  10  1.75835e+08
37  11  1.38407e+08
37  12  1.23964e+08
37  13  1.29315e+08
37  14  1.21916e+08
37  15  1.27639e+08
37  16  1.74216e+08
37  17  1.55516e+08
37  18  1.38942e+08
37  19  1.18311e+08
37  20  1.2128e+08
37  21  1.12376e+08
37  22  1.13007e+08
37  23  1.25436e+08
37  24  1.11467e+08
37  25  1.04535e+08
37  26  1.15518e+08
37  27  9.5744e+07
37  28  8.35919e+07
37  29  8.35961e+07
37  30  8.4122e+07
37  31  1.02647e+08
37  32  9.77136e+07
37  33  1.29218e+08
37  34  1.22601e+08
37  35  1.01746e+08
37  36  9.55254e+07
37  37  1.11512e+08
37  38  9.84163e+07
37  39  1.1958e+08
37  40  1.23352e+08
37  41  1.29814e+08
37  42  1.28185e+08
37  43  1.19648e+08
37  44  9.71425e+07
37  45  1.09412e+08
37  46  1.16124e+08
37  47  9.75346e+07
37  48  1.25562e+08
37  49  1.15262e+08
37  50  1.16234e+08
37  51  1.09042e+08
37  52  1.09794e+08
37  53  1.14678e+08
37  54  1.08592e+08
37  55  1.44331e+08
37  56  1.08178e+08
37  57  1.2935e+08
37  58  1.11037e+08
37  59  1.24965e+08
37  60  1.31127e+08
37  61  1.09501e+08
37  62  1.0869e+08
37  63  1.04678e+08
37  64  9.83716e+07
37  65  7.93086e+07
37  66  1.08926e+08
37  67  1.40956e+08
38  0  8.29214e+07
38  1  9.03478e+07
38  2  1.05737e+08
38  3  9.28478e+07
38  4  9.60548e+07
38  5  1.09077e+08
38  6  4.79719e+07
38  7  1.32336e+08
38  8  1.79461e+08
38  9  1.81307e+08
38  10  1.76734e+08
38  11  1.58286e+08
38  12  1.30566e+08
38  13  1.30281e+08
38  14  1.21725e+08
38  15  1.20969e+08
38  16  1.32222e+08
38  17  5.37776e+07
38  18  1.25414e+08
38  19  1.29111e+08
38  20  1.31728e+08
38  21  1.23987e+08
38  22  1.2222e+08
38  23  1.2485e+08
38  24  1.18676e+08
38  25  9.68443e+07
38  26  1.02026e+08
38  27  1.2396e+08
38  28  8.28693e+07
38  29  8.84524e+07
38  30  9.76504e+07
38  31  1.10081e+08
38  32  9.26887e+07
38  33  1.14193e+08
38  34  1.06243e+08
38  35  9.79177e+07
38  36  1.14733e+08
38  37  1.05633e+08
38  38  1.15634e+08
38  39  1.18762e+08
38  40  1.17247e+08
38  41  1.40788e+08
38  42  1.31206e+08
38  43  1.25732e+08
38  44  1.0573e+08
38  45  1.0889e+08
38  46  1.10541e+08
38  47  1.14781e+08
38  48  1.18567e+08
38  49  1.00968e+08
38  50  1.10564e+08
38  51  1.23025e+08
38  52  1.16558e+08
38  53  1.24595e+08
38  54  1.2244e+08
38  55  1.07874e+08
38  56  9.82475e+07
38  57  1.15092e+08
38  58  1.08435e+08
38  59  1.10452e+08
38  60  1.40154e+08
38  61  1.09366e+08
38  62  1.16399e+08
38  63  1.09095e+08
38  64  9.6542e+07
38  65  1.05334e+08
38  66  1.18982e+08
38  67  1.29544e+08
39  0  9.41433e+07
39  1  1.03962e+08
39  2  1.04717e+08
39  3  9.10516e+07
39  4  1.02352e+08
39  5  1.11627e+08
39  6  1.2214e+08
39  7  1.53714e+08
39  8  1.80368e+08
39  9  1.7889e+08
39  10  1.55425e+08
39  11  1.40447e+08
39  12  1.38301e+08
39  13  1.39878e+08
39  14  1.29439e+08
39  15  1.55001e+08
39  16  1.40775e+08
39  17  1.51803e+08
39  18  1.10705e+08
39  19  1.09421e+08
39  20  1.07007e+08
39  21  1.32701e+08
39  22  1.32369e+08
39  23  1.13549e+08
39  24  1.0285e+08
39  25  1.0387e+08
39  26  1.01989e+08
39  27  1.14031e+08
39  28  1.01494e+08
39  29  8.40499e+07
39  30  8.38511e+07
39  31  9.54036e+07
39  32  8.90419e+07
39  33  1.10179e+08
39  34  1.08026e+08
39  35  1.16828e+08
39  36  9.36382e+07
39  37  1.16795e+08
39  38  1.12913e+08
39  39  1.06038e+08
39  40  1.18875e+08
39  41  1.25807e+08
39  42  1.43471e+08
39  43  1.14311e+08
39  44  1.01466e+08
39  45  1.00948e+08
39  46  1.04931e+08
39  47  1.06497e+08
39  48  1.14246e+08
39  49  1.06378e+08
39  50  1.26412e+08
39  51  1.13467e+08
39  52  1.17193e+08
39  53  1.35505e+08
39  54  1.14733e+08
39  55  1.09809e+08
39  56  1.26001e+08
39  57  1.30186e+08
39  58  1.19281e+08
39  59  1.21413e+08
39  60  1.30186e+08
39  61  1.16781e+08
39  62  1.21763e+08
39  63  9.06037e+07
39  64  1.00345e+08
39  65  1.41191e+08
39  66  1.23983e+08
39  67  1.19748e+08
40  0  1.02238e+08
40  1  1.0006e+08
40  2  9.46548e+07
40  3  8.06033e+07
40  4  1.07702e+08
40  5  1.16054e+08
40  6  1.45798e+08
40  7  1.63435e+08
40  8  1.83112e+08
40  9  1.91731e+08
40  10  1.63606e+08
40  11  1.62723e+08
40  12  1.50006e+08
40  13  1.33002e+08
40  14  1.23094e+08
40  15  1.39001e+08
40  16  1.52804e+08
40  17  1.47254e+08
40  18  1.19879e+08
40  19  1.18522e+08
40  20  1.23034e+08
40  21  1.20163e+08
40  22  1.16235e+08
40  23  1.21403e+08
40  24  1.05219e+08
40  25  1.21227e+08
40  26  9.19322e+07
40  27  9.7498e+07
40  28  1.04513e+08
40  29  9.20966e+07
40  30  1.00063e+08
40  31  1.08621e+08
40  32  9.77129e+07
40  33  1.15636e+08
40  34  1.09583e+08
40  35  1.19338e+08
40  36  8.22431e+07
40  37  1.0813e+08
40  38  1.08912e+08
40  39  1.20291e+08
40  40  1.16266e+08
40  41  1.38169e+08
40  42  1.15252e+08
40  43  1.18171e+08
40  44  1.22099e+08
40  45  1.33594e+08
40  46  1.15601e+08
40  47  1.12847e+08
40  48  1.23228e+08
40  49  1.14473e+08
40  50  1.25443e+08
40  51  1.06757e+08
40  52  1.19479e+08
40  53  1.16327e+08
40  54  1.12513e+08
40  55  1.39264e+08
40  56  1.06925e+08
40  57  1.24302e+08
40  58  1.25575e+08
40  59  1.37594e+08
40  60  1.34088e+08
40  61  1.01753e+08
40  62  1.2048e+08
40  63  1.02606e+08
40  64  1.22088e+08
40  65  1.18247e+08
40  66  1.3104e+08
40  67  1.43617e+08
41  0  5.24782e+07
41  1  1.22744e+08
41  2  1.11011e+08
41  3  1.17119e+08
41  4  1.19781e+08
41  5  1.52862e+08
41  6  1.25758e+08
41  7  1.40714e+08
41  8  1.97633e+08
41  9  1.98551e+08
41  10  1.71018e+08
41  11  1.84617e+08
41  12  1.40521e+08
41  13  1.28614e+08
41  14  1.32704e+08
41  15  1.37531e+08
41  16  1.39415e+08
41  17  1.52457e+08
41  18  1.21263e+08
41  19  1.34187e+08
41  20  1.25493e+08
41  21  1.26085e+08
41  22  1.1322e+08
41  23  1.15501e+08
41  24  1.05567e+08
41  25  1.0384e+08
41  26  9.98838e+07
41  27  1.09621e+08
41  28  9.65678e+07
41  29  9.01586e+07
41  30  9.51115e+07
41  31  9.17601e+07
41  32  9.65914e+07
41  33  1.08124e+08
41  34  1.14832e+08
41  35  1.33867e+08
41  36  1.17472e+08
41  37  1.35167e+08
41  38  1.19375e+08
41  39  1.32393e+08
41  40  1.23113e+08
41  41  1.20119e+08
41  42  1.41385e+08
41  43  1.33149e+08
41  44  1.29333e+08
41  45  1.18826e+08
41  46  1.2453e+08
41  47  1.0273e+08
41  48  4.00559e+07
41  49  1.065e+08
41  50  1.11215e+08
41  51  1.32505e+08
41  52  1.0895e+08
41  53  9.28708e+07
41  54  1.1258e+08
41  55  1.23136e+08
41  56  1.17715e+08
41  57  1.2572e+08
41  58  1.14698e+08
41  59  1.32276e+08
41  60  1.19251e+08
41  61  1.34531e+08
41  62  1.06508e+08
41  63  1.14539e+08
41  64  1.05879e+08
41  65  1.30268e+08
41  66  1.14136e+08
41  67  1.58937e+08
42  0  1.14928e+08
42  1  1.0959e+08
42  2  1.18791e+08
42  3  1.06136e+08
42  4  1.21036e+08
42  5  1.29636e+08
42  6  1.24592e+08
42  7  1.65487e+08
42  8  1.7212e+08
42  9  1.94338e+08
42  10  1.66847e+08
42  11  1.74828e+08
42  12  1.50914e+08
42  13  1.59823e+08
42  14  1.35706e+08
42  15  1.48864e+08
42  16  1.37875e+08
42  17  1.37907e+08
42  18  1.31512e+08
42  19  1.43865e+08
42  20  1.43099e+08
42  21  1.2886e+08
42  22  1.4771e+08
42  23  1.23339e+08
42  24  1.1372e+08
42  25  9.54945e+07
42  26  1.08826e+08
42  27  1.07068e+08
42  28  8.84252e+07
42  29  1.01701e+07
42  30  9.19128e+07
42  31  1.04874e+08
42  32  1.00218e+08
42  33  1.33717e+08
42  34  1.15869e+08
42  35  1.1766e+08
42  36  1.25104e+08
42  37  1.23973e+08
42  38  1.21243e+08
42  39  1.34024e+08
42  40  1.52563e+08
42  41  1.10726e+08
42  42  1.27777e+08
42  43  1.49654e+08
42  44  1.39112e+08
42  45  1.1604e+08
42  46  1.1914e+08
42  47  1.19243e+08
42  48  1.34642e+08
42  49  1.15657e+08
42  50  1.21085e+08
42  51  1.25018e+08
42  52  1.28404e+08
42  53  1.41649e+08
42  54  1.28637e+08
42  55  1.31151e+08
42  56  1.23861e+08
42  57  1.3062e+08
42  58  1.24483e+08
42  59  1.43931e+08
42  60  1.41432e+08
42  61  1.4054e+08
42  62  1.28612e+08
42  63  1.25241e+08
42  64  1.13101e+08
42  65  1.22791e+08
42  66  1.22246e+08
42  67  1.73848e+08
43  0  1.16851e+08
43  1  9.00965e+07
43  2  1.17386e+08
43  3  1.39618e+08
43  4  1.16612e+08
43  5  1.12011e+08
43  6  1.34781e+08
43  7  1.59432e+08
43  8  1.74756e+08
43  9  2.13575e+08
43  10  2.26741e+08
43  11  1.64648e+08
43  12  1.63789e+08
43  13  1.49955e+08
43  14  1.30987e+08
43  15  1.52948e+08
43  16  1.40979e+08
43  17  1.54286e+08
43  18  1.33912e+08
43  19  1.27518e+08
43  20  1.18033e+08
43  21  1.25616e+08
43  22  1.23162e+08
43  23  1.11294e+08
43  24  1.13558e+08
43  25  1.17702e+08
43  26  1.32574e+08
43  27  1.20373e+08
43  28  1.157e+08
43  29  1.08344e+08
43  30  1.05111e+08
43  31  8.48946e+07
43  32  9.90763e+07
43  33  1.19416e+08
43  34  1.20277e+08
43  35  1.17875e+08
43  36  1.25402e+08
43  37  1.3177e+08
43  38  1.41988e+08
43  39  1.33595e+08
43  40  1.25747e+08
43  41  1.3822e+08
43  42  1.21023e+08
43  43  1.33501e+08
43  44  1.32739e+08
43  45  1.14099e+08
43  46  1.11101e+08
43  47  1.2624e+08
43  48  1.1439e+08
43  49  1.28186e+08
43  50  1.13117e+08
43  51  1.23969e+08
43  52  1.29272e+08
43  53  1.37395e+08
43  54  1.22215e+08
43  55  1.51454e+08
43  56  1.21751e+08
43  57  1.44487e+08
43  58  1.26973e+08
43  59  1.47397e+08
43  60  1.47261e+08
43  61  1.45688e+08
43  62  1.41347e+08
43  63  1.20887e+08
43  64  1.36284e+08
43  65  1.23985e+08
43  66  1.28333e+08
43  67  1.91087e+08
44  0  1.33277e+08
44  1  1.19152e+08
44  2  2.1171e+07
44  3  1.29351e+08
44  4  1.17891e+08
44  5  1.48851e+08
44  6  1.44158e+08
44  7  1.61489e+08
44  8  1.93408e+08
44  9  1.78554e+08
44  10  2.11514e+08
44  11  1.55229e+08
44  12  1.62062e+08
44  13  1.60418e+08
44  14  1.26918e+08
44  15  1.57792e+08
44  16  1.39562e+08
44  17  1.59873e+08
44  18  1.70614e+08
44  19  1.16082e+08
44  20  1.25887e+08
44  21  1.45047e+08
44  22  1.237e+08
44  23  1.45504e+08
44  24  1.14343e+08
44  25  1.10802e+08
44  26  1.34122e+08
44  27  1.15993e+08
44  28  1.12987e+08
44  29  1.06666e+08
44  30  1.04175e+08
44  31  9.70453e+07
44  32  1.13741e+08
44  33  1.26223e+08
44  34  1.15593e+08
44  35  1.40635e+08
44  36  1.16315e+08
44  37  1.14409e+08
44  38  1.23486e+08
44  39  1.42557e+08
44  40  1.2563e+08
44  41  1.18852e+08
44  42  1.35254e+08
44  43  1.45218e+08
44  44  1.20161e+08
44  45  1.35802e+08
44  46  1.23346e+08
44  47  1.1108e+08
44  48  1.25957e+08
44  49  1.19658e+08
44  50  1.18787e+08
44  51  1.18935e+08
44  52  1.30735e+08
44  53  1.16716e+08
44  54  1.13463e+08
44  55  1.16714e+08
44  56  1.4253e+08
44  57  1.13279e+08
44  58  1.24055e+08
44  59  1.30484e+08
44  60  1.34452e+08
44  61  1.38759e+08
44  62  1.34023e+08
44  63  1.32534e+08
44  64  1.42976e+08
44  65  1.46668e+08
44  66  1.2684e+08
44  67  1.95899e+08
45  0  1.21274e+08
45  1  1.21274e+08
45  2  1.28661e+08
45  3  1.37307e+08
45  4  1.37854e+08
45  5  1.27974e+08
45  6  1.37742e+08
45  7  1.44129e+08
45  8  1.78981e+08
45  9  2.19505e+08
45  10  1.75477e+08
45  11  1.72016e+08
45  12  1.56246e+08
45  13  1.60204e+08
45  14  1.56674e+08
45  15  1.65719e+08
45  16  1.66328e+08
45  17  1.60628e+08
45  18  1.54068e+08
45  19  1.29547e+08
45  20  1.30287e+08
45  21  1.47708e+08
45  22  1.39759e+08
45  23  1.16414e+08
45  24  1.29499e+08
45  25  1.2728e+08
45  26  1.07606e+08
45  27  1.22121e+08
45  28  1.14334e+08
45  29  1.06391e+08
45  30  1.37644e+08
45  31  1.0926e+08
45  32  9.86905e+07
45  33  1.34521e+08
45  34  1.25373e+08
45  35  1.24997e+08
45  36  1.36245e+08
45  37  1.19542e+08
45  38  1.51386e+08
45  39  9.32966e+07
45  40  1.42521e+08
45  41  1.39585e+08
45  42  1.41262e+08
45  43  1.29979e+08
45  44  1.21566e+08
45  45  1.3466e+08
45  46  1.26275e+08
45  47  1.31771e+08
45  48  1.30424e+08
45  49  1.20817e+08
45  50  1.22194e+08
45  51  1.24147e+08
45  52  1.33028e+08
45  53  1.26072e+08
45  54  1.28132e+08
45  55  1.25903e+08
45  56  1.34057e+08
45  57  1.42191e+08
45  58  1.18838e+08
45  59  1.40531e+08
45  60  1.41271e+08
45  61  1.27926e+08
45  62  1.21718e+08
45  63  1.40243e+08
45  64  1.47455e+08
45  65  1.40413e+08
45  66  1.51276e+08
45  67  2.19932e+08
46  0  1.26305e+08
46  1  1.23393e+08
46  2  1.47884e+08
46  3  1.34901e+08
46  4  1.67194e+08
46  5  1.63231e+08
46  6  1.54421e+08
46  7  1.71884e+08
46  8  1.99652e+08
46  9  2.14077e+08
46  10  1.79425e+08
46  11  1.84546e+08
46  12  1.65284e+08
46  13  1.51554e+08
46  14  1.66275e+08
46  15  1.43337e+08
46  16  1.88055e+08
46  17  1.80997e+08
46  18  1.55441e+08
46  19  1.2225e+08
46  20  1.46375e+08
46  21  1.30126e+08
46  22  1.49116e+08
46  23  1.45023e+08
46  24  2.97796e+07
46  25  1.13983e+08
46  26  1.16323e+08
46  27  1.33048e+08
46  28  1.20227e+08
46  29  1.199e+08
46  30  1.2883e+08
46  31  1.2765e+08
46  32  1.33596e+08
46  33  1.19052e+08
46  34  1.21573e+08
46  35  1.36896e+08
46  36  1.38586e+08
46  37  1.38403e+08
46  38  1.72657e+08
46  39  1.27178e+08
46  40  1.51868e+08
46  41  1.5002e+08
46  42  1.43806e+08
46  43  1.55421e+08
46  44  1.32374e+08
46  45  1.3943e+08
46  46  1.18551e+08
46  47  1.38153e+08
46  48  1.53006e+08
46  49  1.18323e+08
46  50  1.42764e+08
46  51  1.33481e+08
46  52  1.29881e+08
46  53  1.22352e+08
46  54  1.25213e+08
46  55  1.38385e+08
46  56  1.39543e+08
46  57  1.33126e+08
46  58  1.32526e+08
46  59  1.67927e+08
46  60  1.38507e+08
46  61  1.328e+08
46  62  1.5136e+08
46  63  1.35194e+08
46  64  1.40692e+08
46  65  1.57276e+08
46  66  1.48314e+08
46  67  2.0938e+08
47  0  1.44984e+08
47  1  1.19376e+08
47  2  1.60716e+08
47  3  1.62098e+08
47  4  1.49818e+08
47  5  1.64396e+08
47  6  1.60493e+08
47  7  1.68056e+08
47  8  2.04473e+08
47  9  2.51207e+08
47  10  1.92109e+08
47  11  1.84974e+08
47  12  1.73613e+08
47  13  1.76507e+08
47  14  1.53098e+08
47  15  1.52636e+08
47  16  1.40305e+08
47  17  1.55051e+08
47  18  1.39596e+08
47  19  1.50028e+08
47  20  1.39403e+08
47  21  1.55465e+08
47  22  1.56046e+08
47  23  1.33287e+08
47  24  1.36332e+08
47  25  1.22549e+08
47  26  1.33099e+08
47  27  1.06326e+08
47  28  1.34803e+08
47  29  1.30524e+08
47  30  1.25899e+08
47  31  1.23056e+08
47  32  1.1214e+08
47  33  1.21576e+08
47  34  1.38974e+08
47  35  1.22764e+08
47  36  1.23065e+08
47  37  1.46847e+08
47  38  1.46894e+08
47  39  1.29586e+08
47  40  1.39104e+08
47  41  1.3877e+08
47  42  1.60786e+08
47  43  1.49728e+08
47  44  1.57515e+08
47  45  1.22921e+08
47  46  1.17169e+08
47  47  1.40307e+08
47  48  1.53653e+08
47  49  9.77853e+07
47  50  1.20863e+08
47  51  1.3522e+08
47  52  1.29432e+08
47  53  1.38068e+08
47  54  1.3143e+08
47  55  1.50855e+08
47  56  1.25478e+08
47  57  1.38075e+08
47  58  1.60006e+08
47  59  1.70237e+08
47  60  1.62787e+08
47  61  1.43528e+08
47  62  1.2357e+08
47  63  1.33926e+08
47  64  1.4068e+08
47  65  1.54803e+08
47  66  1.61547e+08
47  67  2.32093e+08

