row  column  (images_1_region2.edf Zn-K*images_1_region2.edf Ar-K**2.3)
34  35  7.81852e+07
34  36  7.13201e+07
34  37  8.11397e+07
34  38  1.15183e+08
34  39  8.51475e+07
34  40  9.4385e+07
34  41  7.91858e+07
34  42  8.0114e+07
34  43  8.20186e+07
34  44  8.53587e+07
34  45  1.06889e+08
34  46  6.87474e+07
34  47  7.38622e+07
34  48  8.91602e+07
34  49  9.83861e+07
34  50  7.73389e+07
34  51  8.19562e+07
34  52  8.28727e+07
34  53  8.15468e+07
34  54  8.91822e+07
34  55  7.46746e+07
34  56  5.96359e+07
34  57  8.52001e+07
34  58  1.0102e+08
34  59  8.52909e+07
34  60  6.02172e+07
34  61  7.70339e+07
34  62  7.1381e+07
34  63  7.21268e+07
34  64  5.83701e+07
34  65  4.79258e+07
34  66  4.43613e+07
34  67  4.64538e+07
35  0  2.09387e+07
35  1  1.91156e+07
35  2  2.68432e+07
35  3  3.48998e+07
35  4  4.60256e+07
35  5  3.91315e+07
35  6  6.99264e+07
35  7  1.03732e+08
35  8  1.30879e+08
35  9  1.3516e+08
35  10  1.15101e+08
35  11  1.05759e+08
35  12  8.68131e+07
35  13  7.79403e+07
35  14  1.03034e+08
35  15  7.46217e+07
35  16  9.73636e+07
35  17  7.92711e+07
35  18  9.13591e+07
35  19  8.75821e+07
35  20  8.48861e+07
35  21  8.21018e+07
35  22  1.04052e+08
35  23  6.89078e+07
35  24  7.5102e+07
35  25  8.01084e+07
35  26  7.05136e+07
35  27  8.7448e+07
35  28  6.86223e+07
35  29  7.39908e+07
35  30  5.82199e+07
35  31  8.37336e+07
35  32  9.39536e+07
35  33  6.01855e+07
35  34  1.03637e+08
35  35  9.37499e+07
35  36  7.64263e+07
35  37  6.87824e+07
35  38  8.6031e+07
35  39  9.47987e+07
35  40  8.56828e+07
35  41  9.44265e+07
35  42  8.84882e+07
35  43  9.52578e+07
35  44  8.06059e+07
35  45  7.28716e+07
35  46  7.11062e+07
35  47  3.76276e+07
35  48  7.39261e+07
35  49  8.22694e+07
35  50  8.44163e+07
35  51  8.43689e+07
35  52  8.84369e+07
35  53  7.57416e+07
35  54  8.3701e+07
35  55  8.77455e+07
35  56  8.29316e+07
35  57  7.94666e+07
35  58  9.41944e+07
35  59  7.3642e+07
35  60  1.02415e+08
35  61  8.03149e+07
35  62  9.40407e+07
35  63  6.94644e+07
35  64  4.89167e+07
35  65  5.67163e+07
35  66  3.25601e+07
35  67  3.98192e+07
36  0  3.78065e+07
36  1  2.76745e+07
36  2  2.84778e+07
36  3  5.75698e+07
36  4  5.61064e+07
36  5  3.68082e+07
36  6  8.12293e+07
36  7  1.35878e+08
36  8  1.23555e+08
36  9  1.08251e+08
36  10  1.10827e+08
36  11  1.15598e+08
36  12  8.78058e+07
36  13  8.3424e+07
36  14  7.41033e+07
36  15  1.09165e+08
36  16  1.04261e+08
36  17  9.66228e+07
36  18  9.30387e+07
36  19  1.2245e+08
36  20  8.80718e+07
36  21  1.02552e+08
36  22  7.47859e+07
36  23  8.71983e+07
36  24  6.58174e+07
36  25  6.82463e+07
36  26  7.34401e+07
36  27  6.83658e+07
36  28  6.90599e+07
36  29  8.20782e+07
36  30  7.63432e+07
36  31  7.94477e+07
36  32  8.88288e+07
36  33  6.95713e+07
36  34  7.27666e+07
36  35  1.08701e+08
36  36  7.80148e+07
36  37  8.04611e+07
36  38  1.00145e+08
36  39  9.50565e+07
36  40  8.94932e+07
36  41  8.96543e+07
36  42  9.45731e+07
36  43  1.18612e+08
36  44  9.10134e+07
36  45  1.00061e+08
36  46  9.03021e+07
36  47  7.87449e+07
36  48  8.26578e+07
36  49  7.72769e+07
36  50  1.05618e+08
36  51  9.26264e+07
36  52  9.90051e+07
36  53  7.47149e+07
36  54  8.26541e+07
36  55  8.36847e+07
36  56  9.45056e+07
36  57  9.38594e+07
36  58  8.19787e+07
36  59  9.35554e+07
36  60  9.19212e+07
36  61  9.36756e+07
36  62  1.03149e+08
36  63  5.9603e+07
36  64  7.66803e+07
36  65  8.00605e+07
36  66  3.22903e+07
36  67  4.2515e+07
37  0  3.36359e+07
37  1  3.67997e+07
37  2  3.19969e+07
37  3  4.41674e+07
37  4  2.74544e+07
37  5  7.17689e+07
37  6  8.40186e+07
37  7  1.25135e+08
37  8  1.35723e+08
37  9  1.20278e+08
37  10  1.03075e+08
37  11  9.79214e+07
37  12  9.77224e+07
37  13  8.08104e+07
37  14  7.40389e+07
37  15  8.40492e+07
37  16  1.02083e+08
37  17  9.68794e+07
37  18  9.44854e+07
37  19  7.67424e+07
37  20  9.34109e+07
37  21  7.84597e+07
37  22  9.16245e+07
37  23  8.10653e+07
37  24  6.69372e+07
37  25  6.23387e+07
37  26  8.93724e+07
37  27  6.5991e+07
37  28  6.78058e+07
37  29  7.18397e+07
37  30  7.28339e+07
37  31  7.60985e+07
37  32  7.98996e+07
37  33  7.94094e+07
37  34  7.44745e+07
37  35  7.26697e+07
37  36  7.78486e+07
37  37  7.89607e+07
37  38  8.60812e+07
37  39  8.80448e+07
37  40  8.00117e+07
37  41  9.41807e+07
37  42  9.18177e+07
37  43  8.86604e+07
37  44  1.18272e+08
37  45  8.14669e+07
37  46  9.28856e+07
37  47  8.69841e+07
37  48  8.38169e+07
37  49  7.36442e+07
37  50  9.41439e+07
37  51  8.58158e+07
37  52  8.18929e+07
37  53  7.66316e+07
37  54  1.00715e+08
37  55  9.78948e+07
37  56  9.21618e+07
37  57  1.09399e+08
37  58  7.30093e+07
37  59  8.00959e+07
37  60  1.02176e+08
37  61  9.61116e+07
37  62  8.02851e+07
37  63  6.67496e+07
37  64  6.63342e+07
37  65  5.63589e+07
37  66  8.49455e+07
37  67  5.26538e+07
38  0  2.60387e+07
38  1  2.34954e+07
38  2  4.93468e+07
38  3  3.68606e+07
38  4  4.3924e+07
38  5  6.22768e+07
38  6  9.11364e+07
38  7  1.1424e+08
38  8  1.31333e+08
38  9  1.31173e+08
38  10  1.03273e+08
38  11  9.96087e+07
38  12  9.0309e+07
38  13  9.64576e+07
38  14  8.91537e+07
38  15  8.66287e+07
38  16  8.64506e+07
38  17  1.02378e+08
38  18  8.73418e+07
38  19  8.67143e+07
38  20  8.57013e+07
38  21  9.23283e+07
38  22  7.69951e+07
38  23  6.35872e+07
38  24  6.91869e+07
38  25  7.4712e+07
38  26  6.82515e+07
38  27  8.2366e+07
38  28  5.78839e+07
38  29  7.33787e+07
38  30  6.39553e+07
38  31  7.25967e+07
38  32  5.78085e+07
38  33  7.36952e+07
38  34  7.5862e+07
38  35  7.1994e+07
38  36  7.7249e+07
38  37  9.86096e+07
38  38  7.33002e+07
38  39  8.46167e+07
38  40  7.16298e+07
38  41  1.02166e+08
38  42  1.13929e+08
38  43  8.20811e+07
38  44  9.4383e+07
38  45  8.57591e+07
38  46  8.52017e+07
38  47  8.4174e+07
38  48  9.49593e+07
38  49  8.30344e+07
38  50  7.16656e+07
38  51  1.1388e+08
38  52  1.09054e+08
38  53  8.5208e+07
38  54  8.99932e+07
38  55  9.27062e+07
38  56  7.42128e+07
38  57  8.23354e+07
38  58  1.09493e+08
38  59  8.10029e+07
38  60  9.32972e+07
38  61  1.08056e+08
38  62  1.01098e+08
38  63  8.6412e+07
38  64  7.38714e+07
38  65  8.28393e+07
38  66  4.98865e+07
38  67  6.22616e+07
39  0  3.81197e+07
39  1  5.02723e+07
39  2  4.38475e+07
39  3  4.11344e+07
39  4  5.92686e+07
39  5  7.43052e+07
39  6  9.73225e+07
39  7  1.38197e+08
39  8  1.14692e+08
39  9  1.33118e+08
39  10  1.29678e+08
39  11  1.13242e+08
39  12  9.55482e+07
39  13  7.46507e+07
39  14  1.08641e+08
39  15  1.31072e+08
39  16  8.45418e+07
39  17  1.10137e+08
39  18  8.73808e+07
39  19  8.10356e+07
39  20  1.10138e+08
39  21  8.41364e+07
39  22  7.18535e+07
39  23  8.11505e+07
39  24  6.70291e+07
39  25  6.00342e+07
39  26  7.24455e+07
39  27  7.63308e+07
39  28  9.07978e+07
39  29  6.376e+07
39  30  5.93998e+07
39  31  6.17339e+07
39  32  5.95407e+07
39  33  6.25663e+07
39  34  6.99712e+07
39  35  9.70007e+07
39  36  9.59733e+07
39  37  9.65901e+07
39  38  8.99215e+07
39  39  8.69944e+07
39  40  8.87453e+07
39  41  7.42113e+07
39  42  8.55632e+07
39  43  8.02302e+07
39  44  8.48347e+07
39  45  8.09412e+07
39  46  7.21746e+07
39  47  8.10628e+07
39  48  7.86099e+07
39  49  6.8332e+07
39  50  8.94397e+07
39  51  8.48759e+07
39  52  9.98842e+07
39  53  9.30362e+07
39  54  8.49451e+07
39  55  9.46585e+07
39  56  1.0868e+08
39  57  8.51342e+07
39  58  8.94559e+07
39  59  7.84496e+07
39  60  8.45746e+07
39  61  1.04186e+08
39  62  8.25019e+07
39  63  1.04803e+08
39  64  8.60194e+07
39  65  7.59833e+07
39  66  6.32894e+07
39  67  4.60224e+07
40  0  3.2255e+07
40  1  5.44855e+07
40  2  4.30063e+07
40  3  2.24792e+07
40  4  5.95208e+07
40  5  6.82991e+07
40  6  1.02897e+08
40  7  1.26345e+08
40  8  1.11657e+08
40  9  1.21693e+08
40  10  1.09346e+08
40  11  1.05351e+08
40  12  9.24019e+07
40  13  9.03283e+07
40  14  8.38764e+07
40  15  1.09114e+08
40  16  9.87636e+07
40  17  8.95803e+07
40  18  9.39384e+07
40  19  1.03331e+08
40  20  8.32378e+07
40  21  8.11487e+07
40  22  6.48618e+07
40  23  4.87552e+07
40  24  6.04391e+07
40  25  9.09627e+07
40  26  5.9765e+07
40  27  7.62312e+07
40  28  7.41185e+07
40  29  6.04174e+07
40  30  6.43241e+07
40  31  7.24421e+07
40  32  7.28298e+07
40  33  9.00546e+07
40  34  6.74718e+07
40  35  7.07218e+07
40  36  1.15512e+08
40  37  8.02391e+07
40  38  8.95223e+07
40  39  7.69422e+07
40  40  8.76632e+07
40  41  1.02017e+08
40  42  1.23867e+08
40  43  1.00432e+08
40  44  1.15239e+08
40  45  8.62615e+07
40  46  8.00043e+07
40  47  7.38972e+07
40  48  8.41222e+07
40  49  8.3804e+07
40  50  9.18062e+07
40  51  9.02738e+07
40  52  7.74594e+07
40  53  8.13164e+07
40  54  9.14701e+07
40  55  8.47861e+07
40  56  8.08246e+07
40  57  4.50609e+07
40  58  8.53837e+07
40  59  9.77935e+07
40  60  9.22434e+07
40  61  1.02299e+08
40  62  7.44883e+07
40  63  7.72973e+07
40  64  7.45926e+07
40  65  6.82336e+07
40  66  6.13904e+07
40  67  5.98394e+07
41  0  4.64133e+07
41  1  7.00869e+07
41  2  4.52008e+07
41  3  5.11418e+07
41  4  5.11792e+07
41  5  9.2131e+07
41  6  1.08848e+08
41  7  1.05118e+08
41  8  1.2676e+08
41  9  1.32873e+08
41  10  1.37906e+08
41  11  1.19245e+08
41  12  1.09409e+08
41  13  1.30273e+08
41  14  1.05152e+08
41  15  9.80356e+07
41  16  8.94963e+07
41  17  1.0818e+08
41  18  8.97454e+07
41  19  1.05493e+08
41  20  7.47181e+07
41  21  1.15248e+08
41  22  8.48031e+07
41  23  5.98216e+07
41  24  2.81864e+07
41  25  6.94628e+07
41  26  8.01202e+07
41  27  8.35948e+07
41  28  5.77239e+07
41  29  5.9967e+07
41  30  7.32394e+07
41  31  6.08982e+07
41  32  6.8632e+07
41  33  6.69299e+07
41  34  6.44505e+07
41  35  9.71099e+07
41  36  6.623e+07
41  37  8.04226e+07
41  38  7.52469e+07
41  39  8.74385e+07
41  40  1.03827e+08
41  41  8.18972e+07
41  42  9.99973e+07
41  43  9.85816e+07
41  44  1.05322e+08
41  45  7.81784e+07
41  46  6.8332e+07
41  47  7.46807e+07
41  48  8.04682e+07
41  49  8.2974e+07
41  50  8.49028e+07
41  51  1.00702e+08
41  52  8.0649e+07
41  53  6.52188e+07
41  54  9.17155e+07
41  55  8.58789e+07
41  56  1.00797e+08
41  57  9.61722e+07
41  58  8.70867e+07
41  59  1.08686e+08
41  60  8.31212e+07
41  61  9.36185e+07
41  62  1.01219e+08
41  63  8.2753e+07
41  64  8.28801e+07
41  65  7.4666e+07
41  66  6.27153e+07
41  67  2.34592e+07
42  0  4.82874e+07
42  1  5.37309e+07
42  2  6.16888e+07
42  3  8.74033e+07
42  4  5.8523e+07
42  5  6.85264e+07
42  6  1.20211e+08
42  7  1.53286e+08
42  8  1.5643e+08
42  9  1.2186e+08
42  10  1.30401e+08
42  11  1.44078e+08
42  12  1.20923e+08
42  13  1.23426e+08
42  14  1.20056e+08
42  15  1.36319e+08
42  16  9.66248e+07
42  17  9.19219e+07
42  18  9.72579e+07
42  19  1.05216e+08
42  20  8.45144e+07
42  21  7.27871e+07
42  22  9.7453e+07
42  23  6.42458e+07
42  24  6.37647e+07
42  25  7.32792e+07
42  26  6.2428e+07
42  27  6.19044e+07
42  28  7.24111e+07
42  29  6.77725e+07
42  30  5.15441e+07
42  31  6.56987e+07
42  32  5.77767e+07
42  33  7.05005e+07
42  34  9.18008e+07
42  35  1.12778e+08
42  36  9.56427e+07
42  37  7.79728e+07
42  38  8.52722e+07
42  39  8.36758e+07
42  40  8.61386e+07
42  41  9.25219e+07
42  42  1.19899e+08
42  43  1.14683e+08
42  44  1.09544e+08
42  45  9.37515e+07
42  46  9.87257e+07
42  47  7.44605e+07
42  48  8.58629e+07
42  49  7.61485e+07
42  50  7.46588e+07
42  51  8.04985e+07
42  52  1.0397e+08
42  53  9.96012e+07
42  54  8.09744e+07
42  55  9.20759e+07
42  56  1.23957e+08
42  57  9.41263e+07
42  58  1.3201e+07
42  59  8.5901e+07
42  60  9.56904e+07
42  61  9.23928e+07
42  62  7.68258e+07
42  63  8.89122e+07
42  64  1.00923e+08
42  65  6.27705e+07
42  66  6.53777e+07
42  67  7.10439e+07
43  0  7.32885e+07
43  1  6.1667e+07
43  2  5.78816e+07
43  3  8.8524e+07
43  4  7.49863e+07
43  5  6.51616e+07
43  6  1.05828e+08
43  7  1.26972e+08
43  8  1.24743e+08
43  9  1.46455e+08
43  10  1.4473e+08
43  11  1.33678e+08
43  12  1.05813e+08
43  13  1.20687e+08
43  14  1.1451e+08
43  15  1.0962e+08
43  16  1.10365e+08
43  17  1.01768e+08
43  18  8.88444e+07
43  19  8.29022e+07
43  20  9.23333e+07
43  21  8.59982e+07
43  22  8.68187e+07
43  23  7.18984e+07
43  24  7.48853e+07
43  25  6.94976e+07
43  26  9.4043e+07
43  27  6.80358e+07
43  28  8.61045e+07
43  29  6.51933e+07
43  30  8.34234e+07
43  31  7.6198e+07
43  32  8.54438e+07
43  33  8.40993e+07
43  34  8.2899e+07
43  35  6.94221e+07
43  36  5.8527e+07
43  37  8.544e+07
43  38  8.01749e+07
43  39  9.11815e+07
43  40  7.73486e+07
43  41  1.13757e+08
43  42  1.02135e+08
43  43  1.09067e+08
43  44  8.79099e+07
43  45  8.49402e+07
43  46  7.30801e+07
43  47  9.24981e+07
43  48  7.73812e+07
43  49  7.39369e+07
43  50  8.23319e+07
43  51  7.44441e+07
43  52  7.46281e+07
43  53  8.8548e+07
43  54  6.69598e+07
43  55  9.91847e+07
43  56  9.03051e+07
43  57  1.15896e+08
43  58  1.07904e+08
43  59  9.3351e+07
43  60  9.73874e+07
43  61  7.59048e+07
43  62  9.22363e+07
43  63  8.45643e+07
43  64  7.66214e+07
43  65  2.24451e+07
43  66  6.81861e+07
43  67  7.15149e+07
44  0  6.07079e+07
44  1  6.97178e+07
44  2  7.32082e+07
44  3  7.75653e+07
44  4  8.02342e+07
44  5  1.05652e+08
44  6  1.09567e+08
44  7  1.15927e+08
44  8  1.15464e+08
44  9  1.16032e+08
44  10  1.36248e+08
44  11  1.07853e+08
44  12  1.39782e+08
44  13  9.82574e+07
44  14  1.00503e+08
44  15  8.8557e+07
44  16  1.04665e+08
44  17  1.078e+08
44  18  1.07064e+08
44  19  9.41648e+07
44  20  1.11627e+08
44  21  9.9277e+07
44  22  9.30966e+07
44  23  8.24342e+07
44  24  6.77989e+07
44  25  8.51158e+07
44  26  8.69555e+07
44  27  6.75234e+07
44  28  6.45907e+07
44  29  6.50164e+07
44  30  7.93256e+07
44  31  7.78406e+07
44  32  9.04698e+07
44  33  7.86376e+07
44  34  8.1503e+07
44  35  9.18489e+07
44  36  8.67003e+07
44  37  8.99271e+07
44  38  7.80553e+07
44  39  8.91301e+07
44  40  9.18747e+07
44  41  8.60083e+07
44  42  9.67906e+07
44  43  9.68161e+07
44  44  8.88432e+07
44  45  9.66061e+07
44  46  8.0715e+07
44  47  1.06455e+08
44  48  7.28328e+07
44  49  6.9968e+07
44  50  8.49724e+07
44  51  7.17908e+07
44  52  9.50793e+07
44  53  7.51934e+07
44  54  7.43208e+07
44  55  1.02638e+08
44  56  9.86161e+07
44  57  8.53864e+07
44  58  1.08588e+08
44  59  8.70641e+07
44  60  6.47805e+07
44  61  9.30374e+07
44  62  8.25909e+07
44  63  9.01775e+07
44  64  1.13776e+08
44  65  8.17076e+07
44  66  8.35419e+07
44  67  8.29138e+07
45  0  5.75778e+07
45  1  6.18358e+07
45  2  6.74224e+07
45  3  8.65869e+07
45  4  9.05218e+07
45  5  1.05154e+08
45  6  1.23307e+08
45  7  1.11186e+08
45  8  1.19957e+08
45  9  1.36413e+08
45  10  1.33986e+08
45  11  1.13336e+08
45  12  1.18718e+08
45  13  1.02533e+08
45  14  9.8681e+07
45  15  1.16209e+08
45  16  1.03471e+08
45  17  1.30107e+08
45  18  1.01783e+08
45  19  1.08268e+08
45  20  9.6556e+07
45  21  9.96536e+07
45  22  9.40737e+07
45  23  8.0215e+07
45  24  7.06897e+07
45  25  6.52249e+07
45  26  6.60367e+07
45  27  8.10634e+07
45  28  9.11445e+07
45  29  8.26793e+07
45  30  8.34499e+07
45  31  7.25625e+07
45  32  9.40303e+07
45  33  2.61071e+06
45  34  7.66874e+07
45  35  7.84046e+07
45  36  7.73146e+07
45  37  9.85997e+07
45  38  1.12041e+08
45  39  1.09016e+08
45  40  8.14963e+07
45  41  1.11703e+08
45  42  9.19237e+07
45  43  1.0352e+08
45  44  9.04411e+07
45  45  8.77988e+07
45  46  7.69563e+07
45  47  8.65977e+07
45  48  6.52849e+07
45  49  9.64261e+07
45  50  8.70892e+07
45  51  8.54608e+07
45  52  5.99327e+07
45  53  7.82857e+07
45  54  9.29953e+07
45  55  7.04469e+07
45  56  8.49032e+07
45  57  1.02124e+08
45  58  8.78518e+07
45  59  9.5362e+07
45  60  8.92768e+07
45  61  8.25003e+07
45  62  7.98861e+07
45  63  7.00048e+07
45  64  9.58176e+07
45  65  7.49422e+07
45  66  8.6264e+07
45  67  7.77946e+07
46  0  7.56943e+07
46  1  6.47541e+07
46  2  8.25918e+07
46  3  8.36243e+07
46  4  8.08919e+07
46  5  8.97846e+07
46  6  1.14284e+08
46  7  1.23243e+08
46  8  1.6407e+08
46  9  1.47917e+08
46  10  1.2927e+08
46  11  1.22369e+08
46  12  1.33848e+08
46  13  1.14275e+08
46  14  1.10674e+08
46  15  1.24727e+08
46  16  1.21742e+08
46  17  1.129e+08
46  18  1.07426e+08
46  19  6.27983e+07
46  20  1.09439e+08
46  21  8.7398e+07
46  22  8.47222e+07
46  23  8.30971e+07
46  24  6.23765e+07
46  25  8.10919e+07
46  26  7.91085e+07
46  27  9.49217e+07
46  28  7.9699e+07
46  29  4.98042e+07
46  30  8.4398e+07
46  31  6.86721e+07
46  32  6.14661e+07
46  33  6.10239e+07
46  34  7.09141e+07
46  35  1.01542e+08
46  36  7.86889e+07
46  37  9.73347e+07
46  38  1.11026e+08
46  39  7.40264e+07
46  40  1.03163e+08
46  41  1.00935e+08
46  42  1.0837e+08
46  43  1.32612e+08
46  44  8.12585e+07
46  45  9.36082e+07
46  46  8.04304e+07
46  47  9.26929e+07
46  48  9.9653e+07
46  49  7.09352e+07
46  50  1.01569e+08
46  51  8.10638e+07
46  52  6.75272e+07
46  53  7.75267e+07
46  54  9.18074e+07
46  55  8.25428e+07
46  56  8.24416e+07
46  57  8.78478e+07
46  58  8.88622e+07
46  59  9.40656e+07
46  60  9.33222e+07
46  61  9.21879e+07
46  62  8.38783e+07
46  63  7.04729e+07
46  64  7.3205e+07
46  65  6.58294e+07
46  66  7.70947e+07
46  67  8.52463e+07
47  0  7.95185e+07
47  1  6.74475e+07
47  2  9.46737e+07
47  3  8.57211e+07
47  4  8.76153e+07
47  5  7.87677e+07
47  6  1.08567e+08
47  7  1.42112e+08
47  8  1.37814e+08
47  9  1.55951e+08
47  10  1.19178e+08
47  11  1.29687e+08
47  12  1.3274e+08
47  13  1.26436e+08
47  14  1.13671e+08
47  15  1.19556e+08
47  16  1.20267e+08
47  17  1.31234e+08
47  18  9.35977e+07
47  19  1.04803e+08
47  20  9.04179e+07
47  21  1.00156e+08
47  22  7.9233e+07
47  23  9.69161e+07
47  24  8.42035e+07
47  25  6.24956e+07
47  26  8.34845e+07
47  27  7.40975e+07
47  28  7.9973e+07
47  29  8.64925e+07
47  30  7.88613e+07
47  31  7.82428e+07
47  32  6.45897e+07
47  33  7.59673e+07
47  34  1.12293e+08
47  35  8.37324e+07
47  36  9.08676e+07
47  37  8.30701e+07
47  38  3.56135e+07
47  39  8.63584e+07
47  40  7.50562e+07
47  41  1.09085e+08
47  42  1.29746e+08
47  43  9.95574e+07
47  44  9.30715e+07
47  45  4.14013e+07
47  46  8.31426e+07
47  47  8.99492e+07
47  48  8.73164e+07
47  49  8.25836e+07
47  50  6.33637e+07
47  51  7.40219e+07
47  52  7.44308e+07
47  53  7.65358e+07
47  54  9.70553e+07
47  55  8.78125e+07
47  56  8.19804e+07
47  57  9.65339e+07
47  58  9.00097e+07
47  59  1.10562e+08
47  60  8.004e+07
47  61  9.04473e+07
47  62  7.75471e+07
47  63  9.07527e+07
47  64  9.22123e+07
47  65  9.26691e+07
47  66  7.86018e+07
47  67  7.78681e+07

