row  column  (images_10_7176.edf Cu_K*images_10_7176.edf Ar_K**2.3)
12  26  2.75129e+06
12  27  2.43519e+06
12  28  7.66792e+06
12  29  3.50353e+06
12  30  4.94723e+06
12  31  3.71918e+06
12  32  3.86342e+06
12  33  5.26061e+06
12  34  1.21174e+07
12  35  6.22014e+06
12  36  7.42051e+06
12  37  1.16082e+07
12  38  1.31066e+07
12  39  1.24882e+07
12  40  1.15097e+07
12  41  1.20885e+07
12  42  1.37418e+07
12  43  7.34439e+06
12  44  9.84073e+06
12  45  9.60346e+06
12  46  1.24002e+07
12  47  1.25936e+07
12  48  1.03079e+07
12  49  1.09224e+07
12  50  7.90443e+06
12  51  1.54464e+07
12  52  1.65639e+07
12  53  1.01945e+07
12  54  1.50891e+07
12  55  1.1053e+07
12  56  1.36751e+07
12  57  1.2088e+07
12  58  6.68466e+06
12  59  9.36863e+06
12  60  1.11056e+07
12  61  1.24423e+07
12  62  1.13415e+07
12  63  1.44806e+07
12  64  7.97223e+06
12  65  1.43322e+07
12  66  8.35245e+06
12  67  5.68089e+06
12  68  1.11021e+07
12  69  1.41275e+07
12  70  9.32547e+06
12  71  1.13224e+07
12  72  1.25132e+07
12  73  1.40919e+07
12  74  7.73376e+06
12  75  1.28083e+07
12  76  8.69855e+06
12  77  9.34122e+06
12  78  1.3099e+07
12  79  7.8322e+06
12  80  8.17475e+06
12  81  1.06151e+07
12  82  1.34732e+07
12  83  8.3397e+06
12  84  9.82956e+06
12  85  1.50167e+07
12  86  1.56867e+07
12  87  8.61394e+06
12  88  1.1179e+07
12  89  1.06633e+07
12  90  5.29443e+06
12  91  6.15255e+06
12  92  8.26289e+06
12  93  4.5341e+06
12  94  4.73083e+06
12  95  1.19722e+07
12  96  7.58173e+06
12  97  1.35465e+07
12  98  6.14095e+06
12  99  7.36808e+06
12  100  1.47349e+07
13  0  3.28109e+06
13  1  4.45169e+06
13  2  1.02816e+06
13  3  0
13  4  0
13  5  0
13  6  227784
13  7  0
13  8  614726
13  9  6.42103e+06
13  10  298921
13  11  4.95798e+06
13  12  0
13  13  0
13  14  3.31322e+06
13  15  0
13  16  2.3955e+06
13  17  2.46119e+06
13  18  2.78851e+06
13  19  0
13  20  0
13  21  3.04381e+06
13  22  59636.3
13  23  1.89899e+06
13  24  1.62744e+06
13  25  5.60953e+06
13  26  2.99428e+06
13  27  0
13  28  3.08572e+06
13  29  4.66073e+06
13  30  5.5718e+06
13  31  6.99891e+06
13  32  5.50069e+06
13  33  5.38149e+06
13  34  3.05153e+06
13  35  1.23937e+07
13  36  3.27036e+06
13  37  6.24947e+06
13  38  1.21417e+07
13  39  1.15839e+07
13  40  9.70479e+06
13  41  1.23074e+07
13  42  1.22923e+07
13  43  8.7837e+06
13  44  1.51639e+07
13  45  1.10062e+07
13  46  1.26638e+07
13  47  1.41413e+07
13  48  1.48612e+07
13  49  1.0615e+07
13  50  1.29128e+07
13  51  1.20219e+07
13  52  1.29483e+07
13  53  1.50472e+07
13  54  1.21482e+07
13  55  1.5639e+07
13  56  1.5251e+07
13  57  4.09524e+06
13  58  1.30928e+07
13  59  7.31694e+06
13  60  1.16313e+07
13  61  1.48266e+07
13  62  1.2453e+07
13  63  1.73265e+07
13  64  1.108e+07
13  65  7.08273e+06
13  66  1.8827e+07
13  67  5.30375e+06
13  68  1.20811e+07
13  69  8.82092e+06
13  70  7.08208e+06
13  71  1.08619e+07
13  72  1.02666e+07
13  73  1.23512e+07
13  74  1.20343e+07
13  75  1.24852e+07
13  76  6.37732e+06
13  77  1.31115e+07
13  78  8.43473e+06
13  79  7.95362e+06
13  80  1.28617e+07
13  81  1.12443e+07
13  82  9.3135e+06
13  83  1.70239e+07
13  84  1.24223e+07
13  85  1.24868e+07
13  86  1.12691e+07
13  87  1.28652e+07
13  88  1.15046e+07
13  89  1.84736e+06
13  90  1.55741e+07
13  91  8.50228e+06
13  92  9.54704e+06
13  93  9.51736e+06
13  94  5.59019e+06
13  95  9.95106e+06
13  96  4.15373e+06
13  97  9.26824e+06
13  98  1.9666e+07
13  99  1.06938e+07
13  100  8.70161e+06
14  0  0
14  1  0
14  2  0
14  3  0
14  4  5.10249e+06
14  5  3.94077e+06
14  6  0
14  7  0
14  8  3.54856e+06
14  9  256640
14  10  0
14  11  951876
14  12  1.60525e+06
14  13  2.96032e+06
14  14  2.24716e+06
14  15  5.64248e+06
14  16  2.37527e+06
14  17  5.2779e+06
14  18  1.93471e+06
14  19  7.13596e+06
14  20  5.20247e+06
14  21  2.13586e+06
14  22  4.27757e+06
14  23  0
14  24  0
14  25  5.87743e+06
14  26  2.38217e+06
14  27  1.13478e+06
14  28  0
14  29  3.91167e+06
14  30  1.91028e+06
14  31  1.1066e+06
14  32  1.5864e+06
14  33  4.57319e+06
14  34  4.13027e+06
14  35  2.60748e+06
14  36  9.09831e+06
14  37  9.86483e+06
14  38  8.74503e+06
14  39  6.62565e+06
14  40  1.17762e+07
14  41  9.77547e+06
14  42  5.41927e+06
14  43  1.387e+07
14  44  9.0251e+06
14  45  1.25527e+07
14  46  6.04112e+06
14  47  8.60307e+06
14  48  1.59776e+07
14  49  1.27777e+07
14  50  1.26576e+07
14  51  1.23936e+07
14  52  1.1537e+07
14  53  9.4211e+06
14  54  1.40305e+07
14  55  1.51918e+07
14  56  4.5924e+06
14  57  1.26617e+07
14  58  8.46589e+06
14  59  1.41042e+07
14  60  1.02823e+07
14  61  1.43264e+07
14  62  1.11628e+07
14  63  8.80722e+06
14  64  7.52473e+06
14  65  1.26063e+07
14  66  7.40729e+06
14  67  9.28546e+06
14  68  5.6369e+06
14  69  6.47763e+06
14  70  9.14038e+06
14  71  4.85659e+06
14  72  1.52564e+07
14  73  1.43196e+07
14  74  1.38268e+07
14  75  1.35835e+07
14  76  1.11114e+07
14  77  1.36833e+07
14  78  1.17676e+07
14  79  1.25231e+07
14  80  1.2658e+07
14  81  1.16008e+07
14  82  1.12141e+07
14  83  1.44855e+07
14  84  1.28326e+07
14  85  1.34531e+07
14  86  1.12007e+07
14  87  1.14337e+07
14  88  7.36628e+06
14  89  1.00493e+07
14  90  5.14936e+06
14  91  8.26289e+06
14  92  1.15679e+07
14  93  7.09779e+06
14  94  5.04302e+06
14  95  5.0047e+06
14  96  4.76801e+06
14  97  7.29932e+06
14  98  1.28301e+07
14  99  1.12854e+07
14  100  1.8894e+07
15  0  0
15  1  0
15  2  3.41263e+06
15  3  0
15  4  0
15  5  0
15  6  267981
15  7  428158
15  8  1.29739e+06
15  9  0
15  10  0
15  11  0
15  12  0
15  13  2.49663e+06
15  14  393290
15  15  0
15  16  2.41388e+06
15  17  4.99754e+06
15  18  7.05387e+06
15  19  0
15  20  5.00783e+06
15  21  3.75907e+06
15  22  799591
15  23  4.74643e+06
15  24  5.30585e+06
15  25  0
15  26  3.05831e+06
15  27  0
15  28  3.17013e+06
15  29  7.24242e+06
15  30  3.36931e+06
15  31  3.45852e+06
15  32  5.57163e+06
15  33  5.96787e+06
15  34  5.39647e+06
15  35  6.83145e+06
15  36  1.01997e+07
15  37  8.70598e+06
15  38  1.05114e+07
15  39  8.90206e+06
15  40  5.49999e+06
15  41  1.23408e+07
15  42  9.81962e+06
15  43  9.45818e+06
15  44  3.65741e+06
15  45  8.34704e+06
15  46  1.01751e+07
15  47  1.07126e+07
15  48  1.5496e+07
15  49  1.62471e+07
15  50  1.05865e+07
15  51  1.13328e+07
15  52  1.4143e+07
15  53  1.04508e+07
15  54  1.40388e+07
15  55  1.07483e+07
15  56  1.29126e+07
15  57  1.22954e+07
15  58  1.36946e+07
15  59  1.6625e+07
15  60  1.50913e+07
15  61  8.50603e+06
15  62  1.49563e+07
15  63  8.39701e+06
15  64  1.50729e+07
15  65  1.12064e+07
15  66  1.30145e+07
15  67  1.12659e+07
15  68  4.63086e+06
15  69  1.21169e+07
15  70  8.46571e+06
15  71  1.03132e+07
15  72  1.05692e+07
15  73  1.5917e+07
15  74  1.81221e+07
15  75  9.88563e+06
15  76  1.01558e+07
15  77  1.37056e+07
15  78  1.5229e+07
15  79  7.86471e+06
15  80  8.18568e+06
15  81  1.4805e+07
15  82  1.31473e+07
15  83  1.37529e+07
15  84  1.27175e+07
15  85  1.51733e+07
15  86  1.39335e+07
15  87  7.91378e+06
15  88  1.51698e+07
15  89  1.2406e+07
15  90  1.08997e+07
15  91  9.67452e+06
15  92  7.04797e+06
15  93  6.65821e+06
15  94  6.53818e+06
15  95  568062
15  96  1.13495e+07
15  97  1.11432e+07
15  98  1.39814e+07
15  99  4.18277e+06
15  100  1.20806e+07
16  0  3.76754e+06
16  1  1.14148e+06
16  2  0
16  3  0
16  4  1.84805e+06
16  5  0
16  6  0
16  7  0
16  8  234319
16  9  3.32807e+06
16  10  251915
16  11  0
16  12  226883
16  13  0
16  14  638797
16  15  7.05296e+06
16  16  2.31726e+06
16  17  200510
16  18  0
16  19  3.24763e+06
16  20  2.16226e+06
16  21  0
16  22  4.13131e+06
16  23  6.89363e+06
16  24  4.49596e+06
16  25  3.55092e+06
16  26  313697
16  27  3.22099e+06
16  28  6.29211e+06
16  29  4.40093e+06
16  30  1.78583e+06
16  31  2.91258e+06
16  32  1.47629e+06
16  33  8.77332e+06
16  34  1.02567e+06
16  35  0
16  36  2.97397e+06
16  37  7.77904e+06
16  38  5.11878e+06
16  39  1.38355e+07
16  40  6.67682e+06
16  41  1.18082e+07
16  42  8.20907e+06
16  43  8.18712e+06
16  44  1.00036e+07
16  45  7.56588e+06
16  46  7.2709e+06
16  47  1.21562e+07
16  48  1.55041e+07
16  49  2.06313e+07
16  50  1.83988e+07
16  51  1.22133e+07
16  52  1.54589e+07
16  53  1.0181e+07
16  54  1.2436e+07
16  55  1.78283e+07
16  56  8.93329e+06
16  57  9.39938e+06
16  58  9.11797e+06
16  59  1.02199e+07
16  60  1.25916e+07
16  61  1.45777e+07
16  62  7.22767e+06
16  63  1.15462e+07
16  64  1.30982e+07
16  65  1.30955e+07
16  66  1.68311e+07
16  67  8.74351e+06
16  68  1.25074e+07
16  69  7.15281e+06
16  70  7.77414e+06
16  71  1.13998e+07
16  72  8.72422e+06
16  73  9.6556e+06
16  74  1.50489e+07
16  75  9.06554e+06
16  76  1.80822e+07
16  77  5.35878e+06
16  78  1.07841e+07
16  79  1.11918e+07
16  80  1.43175e+07
16  81  1.28854e+07
16  82  1.25255e+07
16  83  1.01443e+07
16  84  2.08286e+07
16  85  7.84712e+06
16  86  1.5062e+07
16  87  1.10878e+07
16  88  9.31722e+06
16  89  1.27451e+07
16  90  7.29956e+06
16  91  9.96613e+06
16  92  5.3842e+06
16  93  1.07338e+06
16  94  3.0833e+06
16  95  1.10795e+07
16  96  9.75095e+06
16  97  8.22516e+06
16  98  1.59731e+07
16  99  2.05821e+07
16  100  1.39887e+07
17  0  155832
17  1  0
17  2  2.14017e+06
17  3  0
17  4  0
17  5  2.96616e+06
17  6  2.50141e+06
17  7  938044
17  8  3.2358e+06
17  9  966463
17  10  3.04022e+06
17  11  2.49101e+06
17  12  0
17  13  0
17  14  2.28713e+06
17  15  5.38728e+06
17  16  248892
17  17  5.02139e+06
17  18  5.33951e+06
17  19  2.17905e+06
17  20  0
17  21  0
17  22  5.10182e+06
17  23  5.55064e+06
17  24  0
17  25  4.43566e+06
17  26  2.72383e+06
17  27  786724
17  28  2.67372e+06
17  29  0
17  30  1.60277e+06
17  31  4.23926e+06
17  32  2.26488e+06
17  33  6.98121e+06
17  34  4.70498e+06
17  35  344035
17  36  6.70442e+06
17  37  4.67234e+06
17  38  5.78605e+06
17  39  1.13401e+07
17  40  6.15708e+06
17  41  6.04236e+06
17  42  7.85854e+06
17  43  7.31652e+06
17  44  1.04304e+07
17  45  8.30661e+06
17  46  1.58748e+07
17  47  1.11513e+07
17  48  9.41671e+06
17  49  1.11321e+07
17  50  2.12244e+07
17  51  1.48861e+07
17  52  1.33545e+07
17  53  1.64489e+07
17  54  1.03038e+07
17  55  1.21108e+07
17  56  1.21442e+07
17  57  1.41504e+07
17  58  9.68651e+06
17  59  1.11e+07
17  60  9.44396e+06
17  61  1.3802e+07
17  62  7.38331e+06
17  63  1.5059e+07
17  64  1.10486e+07
17  65  1.10123e+07
17  66  1.46315e+07
17  67  1.27414e+07
17  68  8.14856e+06
17  69  1.08073e+07
17  70  9.65402e+06
17  71  1.41271e+07
17  72  1.00072e+07
17  73  1.22943e+07
17  74  1.49284e+07
17  75  1.0431e+07
17  76  1.3434e+07
17  77  8.25687e+06
17  78  1.15663e+07
17  79  6.61545e+06
17  80  1.20947e+07
17  81  1.81385e+07
17  82  1.83698e+07
17  83  1.52863e+07
17  84  2.30576e+07
17  85  9.31296e+06
17  86  1.20151e+07
17  87  1.09271e+07
17  88  9.46314e+06
17  89  7.68463e+06
17  90  9.15499e+06
17  91  1.76906e+06
17  92  1.04016e+07
17  93  1.55579e+06
17  94  7.97415e+06
17  95  1.00044e+07
17  96  2.60554e+06
17  97  7.81692e+06
17  98  8.37295e+06
17  99  9.07683e+06
17  100  1.24569e+07
18  0  0
18  1  0
18  2  3.62748e+06
18  3  4.64302e+06
18  4  2.7857e+06
18  5  1.41685e+06
18  6  0
18  7  992591
18  8  2.11868e+06
18  9  1.20378e+06
18  10  738674
18  11  2.8205e+06
18  12  0
18  13  2.06204e+06
18  14  0
18  15  286018
18  16  270244
18  17  6.65547e+06
18  18  8.35021e+06
18  19  3.75751e+06
18  20  3.99306e+06
18  21  2.78381e+06
18  22  1.70607e+06
18  23  2.91984e+06
18  24  0
18  25  7.8848e+06
18  26  5.39649e+06
18  27  7.6843e+06
18  28  1.29641e+06
18  29  3.72023e+06
18  30  5.15282e+06
18  31  4.02759e+06
18  32  4.83295e+06
18  33  1.72504e+06
18  34  4.59454e+06
18  35  0
18  36  6.34307e+06
18  37  5.65813e+06
18  38  7.00326e+06
18  39  3.76221e+06
18  40  3.07764e+06
18  41  9.0404e+06
18  42  1.24538e+07
18  43  1.39404e+07
18  44  7.88208e+06
18  45  7.70224e+06
18  46  8.75617e+06
18  47  1.39795e+07
18  48  1.4373e+07
18  49  1.47178e+07
18  50  1.08563e+07
18  51  1.16317e+07
18  52  1.49178e+07
18  53  9.88254e+06
18  54  1.81871e+07
18  55  1.55549e+07
18  56  1.14377e+07
18  57  6.52356e+06
18  58  7.99769e+06
18  59  7.80596e+06
18  60  9.89946e+06
18  61  1.117e+07
18  62  8.45626e+06
18  63  1.1711e+07
18  64  1.08854e+07
18  65  1.32483e+07
18  66  1.38624e+07
18  67  1.54948e+07
18  68  1.04676e+07
18  69  5.85125e+06
18  70  1.18449e+07
18  71  9.24922e+06
18  72  1.18564e+07
18  73  1.08666e+07
18  74  1.09881e+07
18  75  1.60096e+07
18  76  1.14696e+07
18  77  1.31533e+07
18  78  1.38254e+07
18  79  1.00763e+07
18  80  1.1457e+07
18  81  1.31459e+07
18  82  1.51794e+07
18  83  1.08267e+07
18  84  1.67065e+07
18  85  1.1275e+07
18  86  7.59581e+06
18  87  1.42124e+07
18  88  1.57667e+07
18  89  8.11247e+06
18  90  1.21238e+07
18  91  1.2903e+07
18  92  9.81449e+06
18  93  1.97579e+07
18  94  6.71199e+06
18  95  5.01664e+06
18  96  9.9644e+06
18  97  8.38946e+06
18  98  1.35484e+07
18  99  1.43118e+07
18  100  6.18454e+06
19  0  0
19  1  3.16952e+06
19  2  2.49584e+06
19  3  0
19  4  3.56451e+06
19  5  0
19  6  1.73997e+06
19  7  0
19  8  288445
19  9  1.6162e+06
19  10  0
19  11  1.1618e+06
19  12  0
19  13  1.57004e+06
19  14  0
19  15  2.09151e+06
19  16  671133
19  17  0
19  18  4.95077e+06
19  19  0
19  20  4.84593e+06
19  21  1.64514e+06
19  22  0
19  23  2.02995e+06
19  24  2.53484e+06
19  25  1.70842e+06
19  26  0
19  27  3.00467e+06
19  28  7.7053e+06
19  29  2.72221e+06
19  30  6.58028e+06
19  31  1.2222e+06
19  32  5.04276e+06
19  33  4.19308e+06
19  34  5.82982e+06
19  35  0
19  36  1.01754e+06
19  37  9.45104e+06
19  38  7.99207e+06
19  39  5.09759e+06
19  40  6.71467e+06
19  41  9.46387e+06
19  42  8.74916e+06
19  43  5.77202e+06
19  44  1.245e+07
19  45  8.00674e+06
19  46  2.29472e+06
19  47  1.18953e+07
19  48  8.85434e+06
19  49  1.18293e+07
19  50  9.87728e+06
19  51  1.33982e+07
19  52  1.38653e+07
19  53  8.74724e+06
19  54  1.06099e+07
19  55  1.44338e+07
19  56  9.21812e+06
19  57  1.28311e+07
19  58  1.21228e+07
19  59  1.08441e+07
19  60  1.96084e+07
19  61  1.51608e+07
19  62  1.32777e+07
19  63  1.46689e+07
19  64  9.87372e+06
19  65  1.16075e+07
19  66  1.15559e+07
19  67  5.21592e+06
19  68  1.18729e+07
19  69  1.14396e+07
19  70  1.38652e+07
19  71  1.19527e+07
19  72  1.37386e+07
19  73  1.36294e+07
19  74  1.84688e+07
19  75  1.97245e+07
19  76  1.02335e+07
19  77  8.50916e+06
19  78  1.22104e+07
19  79  6.2356e+06
19  80  1.60869e+07
19  81  1.22586e+07
19  82  1.68971e+07
19  83  1.83711e+07
19  84  1.40903e+07
19  85  1.09509e+07
19  86  1.2805e+07
19  87  1.40688e+07
19  88  1.09236e+07
19  89  1.31718e+07
19  90  5.09768e+06
19  91  9.66133e+06
19  92  7.47195e+06
19  93  1.18387e+07
19  94  9.55007e+06
19  95  7.20865e+06
19  96  8.46235e+06
19  97  1.34619e+07
19  98  8.50844e+06
19  99  1.09327e+07
19  100  9.60586e+06
20  0  1.42423e+06
20  1  746847
20  2  0
20  3  3.79802e+06
20  4  6.71782e+06
20  5  0
20  6  2.39358e+06
20  7  0
20  8  3.44869e+06
20  9  2.83406e+06
20  10  0
20  11  0
20  12  897369
20  13  152724
20  14  4.66549e+06
20  15  0
20  16  8.34154e+06
20  17  0
20  18  2.60704e+06
20  19  19208.8
20  20  5.0133e+06
20  21  3.35685e+06
20  22  2.54318e+06
20  23  5.01987e+06
20  24  0
20  25  5.82865e+06
20  26  6.14481e+06
20  27  2.6183e+06
20  28  3.33086e+06
20  29  0
20  30  4.67494e+06
20  31  1.66369e+06
20  32  1.78016e+06
20  33  1.00947e+07
20  34  6.23299e+06
20  35  1.08466e+07
20  36  5.98126e+06
20  37  1.02288e+07
20  38  5.58649e+06
20  39  3.28925e+06
20  40  7.03723e+06
20  41  2.75467e+06
20  42  2.5193e+06
20  43  1.86376e+07
20  44  1.17565e+07
20  45  3.49723e+06
20  46  8.31636e+06
20  47  9.06412e+06
20  48  1.31676e+07
20  49  9.1184e+06
20  50  1.58788e+07
20  51  8.81074e+06
20  52  1.70582e+07
20  53  1.50221e+07
20  54  1.52397e+07
20  55  1.22789e+07
20  56  7.14103e+06
20  57  8.24296e+06
20  58  5.90816e+06
20  59  1.26897e+07
20  60  1.57153e+07
20  61  1.07654e+07
20  62  8.5352e+06
20  63  1.30117e+07
20  64  1.07984e+07
20  65  1.418e+07
20  66  5.2201e+06
20  67  8.23325e+06
20  68  9.9574e+06
20  69  1.02789e+07
20  70  9.29296e+06
20  71  9.70834e+06
20  72  1.07303e+07
20  73  1.44039e+07
20  74  1.89984e+07
20  75  1.25033e+07
20  76  1.3623e+07
20  77  1.20991e+07
20  78  1.06283e+07
20  79  1.19912e+07
20  80  1.25041e+07
20  81  1.54877e+07
20  82  1.1765e+07
20  83  1.45097e+07
20  84  9.11617e+06
20  85  1.33948e+07
20  86  1.11683e+07
20  87  7.66358e+06
20  88  8.24938e+06
20  89  1.21882e+07
20  90  1.12373e+07
20  91  1.37932e+07
20  92  8.42797e+06
20  93  5.17223e+06
20  94  1.53218e+07
20  95  0
20  96  7.8188e+06
20  97  7.23117e+06
20  98  9.71163e+06
20  99  1.80461e+07
20  100  1.18128e+07
21  0  3.77971e+06
21  1  460248
21  2  612397
21  3  1.82334e+06
21  4  0
21  5  262425
21  6  2.45726e+06
21  7  0
21  8  0
21  9  814070
21  10  1.24976e+06
21  11  1.17646e+06
21  12  4.94019e+06
21  13  0
21  14  0
21  15  1.78846e+06
21  16  0
21  17  1.14539e+06
21  18  3.17032e+06
21  19  0
21  20  650060
21  21  1.85529e+06
21  22  0
21  23  2.28949e+06
21  24  3.22665e+06
21  25  4.55695e+06
21  26  903604
21  27  2.3291e+06
21  28  5.81575e+06
21  29  3.86437e+06
21  30  5.62419e+06
21  31  2.68192e+06
21  32  6.86337e+06
21  33  4.23177e+06
21  34  1.1754e+07
21  35  8.04188e+06
21  36  6.96529e+06
21  37  0
21  38  5.52986e+06
21  39  9.54382e+06
21  40  4.10557e+06
21  41  4.7491e+06
21  42  4.88379e+06
21  43  8.10716e+06
21  44  1.04083e+07
21  45  6.37919e+06
21  46  7.69479e+06
21  47  5.1328e+06
21  48  1.34851e+07
21  49  1.1321e+07
21  50  1.48827e+07
21  51  1.46041e+07
21  52  1.92947e+07
21  53  1.1165e+07
21  54  1.11753e+07
21  55  1.28898e+07
21  56  1.21106e+07
21  57  1.42752e+07
21  58  1.06989e+07
21  59  1.80298e+07
21  60  1.63487e+07
21  61  1.17927e+07
21  62  9.2691e+06
21  63  9.47144e+06
21  64  6.79395e+06
21  65  1.22376e+07
21  66  1.17617e+07
21  67  1.53978e+07
21  68  1.20976e+07
21  69  1.49485e+07
21  70  4.67728e+06
21  71  1.14865e+07
21  72  1.2962e+07
21  73  1.12676e+07
21  74  1.96553e+07
21  75  1.39431e+07
21  76  8.6249e+06
21  77  1.317e+07
21  78  1.414e+07
21  79  9.07358e+06
21  80  2.08237e+07
21  81  1.32612e+07
21  82  1.37952e+07
21  83  1.61853e+07
21  84  1.75432e+07
21  85  1.38062e+07
21  86  1.19336e+07
21  87  9.40225e+06
21  88  3.78172e+06
21  89  1.66159e+07
21  90  4.51718e+06
21  91  7.33341e+06
21  92  4.38094e+06
21  93  4.70599e+06
21  94  2.38956e+06
21  95  3.21846e+06
21  96  6.76354e+06
21  97  9.28077e+06
21  98  1.24588e+07
21  99  1.83163e+07
21  100  1.33668e+07
22  0  287824
22  1  2.47856e+06
22  2  219620
22  3  2.16887e+06
22  4  2.61506e+06
22  5  4.93135e+06
22  6  0
22  7  91414.3
22  8  0
22  9  0
22  10  3.70191e+06
22  11  1.24626e+06
22  12  4.20533e+06
22  13  0
22  14  69393.7
22  15  3.21292e+06
22  16  0
22  17  6.77052e+06
22  18  0
22  19  5.462e+06
22  20  2.53961e+06
22  21  4.09677e+06
22  22  4.18522e+06
22  23  3.7417e+06
22  24  2.64635e+06
22  25  6.56898e+06
22  26  1.19972e+06
22  27  1.40687e+06
22  28  1.83722e+06
22  29  1.02767e+07
22  30  4.65172e+06
22  31  4.30447e+06
22  32  1.30865e+06
22  33  8.37731e+06
22  34  3.26279e+06
22  35  2.77588e+06
22  36  4.06306e+06
22  37  6.90475e+06
22  38  8.56398e+06
22  39  973272
22  40  5.05101e+06
22  41  4.74564e+06
22  42  6.53071e+06
22  43  6.74568e+06
22  44  7.68027e+06
22  45  5.52785e+06
22  46  8.35267e+06
22  47  5.01494e+06
22  48  7.29988e+06
22  49  5.93956e+06
22  50  9.33051e+06
22  51  7.47897e+06
22  52  8.82034e+06
22  53  1.4291e+07
22  54  1.35568e+07
22  55  6.81933e+06
22  56  1.21804e+07
22  57  3.99813e+06
22  58  7.77896e+06
22  59  9.48395e+06
22  60  9.19609e+06
22  61  1.64543e+07
22  62  1.17185e+07
22  63  8.50287e+06
22  64  6.33667e+06
22  65  1.65337e+07
22  66  1.06059e+07
22  67  1.178e+07
22  68  4.85462e+06
22  69  1.01714e+07
22  70  1.67095e+07
22  71  9.02515e+06
22  72  1.51319e+07
22  73  1.59376e+07
22  74  1.15447e+07
22  75  1.5828e+07
22  76  1.27194e+07
22  77  1.75954e+07
22  78  1.48305e+07
22  79  9.98169e+06
22  80  1.29707e+07
22  81  1.75993e+07
22  82  1.027e+07
22  83  1.6445e+07
22  84  9.6475e+06
22  85  1.49429e+07
22  86  8.22334e+06
22  87  1.22591e+07
22  88  6.90351e+06
22  89  3.63222e+06
22  90  7.42277e+06
22  91  1.28496e+07
22  92  1.16492e+07
22  93  6.44986e+06
22  94  1.05086e+07
22  95  5.8852e+06
22  96  6.32087e+06
22  97  9.39009e+06
22  98  1.15609e+07
22  99  1.14272e+07
22  100  1.32669e+07
23  0  3.44384e+06
23  1  3.56776e+06
23  2  4.60441e+06
23  3  668747
23  4  3.99297e+06
23  5  3.25065e+06
23  6  0
23  7  6.23582e+06
23  8  0
23  9  3.125e+06
23  10  0
23  11  243017
23  12  0
23  13  707214
23  14  1.59408e+06
23  15  1.09913e+06
23  16  1.39376e+06
23  17  0
23  18  3.88152e+06
23  19  0
23  20  0
23  21  0
23  22  1.77664e+06
23  23  1.60087e+06
23  24  2.64858e+06
23  25  6.49943e+06
23  26  8.63282e+06
23  27  6.13294e+06
23  28  0
23  29  3.56515e+06
23  30  3.38323e+06
23  31  2.82045e+06
23  32  7.79385e+06
23  33  8.71056e+06
23  34  5.68683e+06
23  35  4.71789e+06
23  36  8.08254e+06
23  37  2.25836e+06
23  38  6.22935e+06
23  39  5.34089e+06
23  40  1.40903e+06
23  41  3.93374e+06
23  42  1.02216e+06
23  43  7.44824e+06
23  44  11704.4
23  45  5.55614e+06
23  46  1.12665e+07
23  47  6.79588e+06
23  48  4.60147e+06
23  49  1.10868e+07
23  50  4.06827e+06
23  51  1.54254e+07
23  52  1.36401e+07
23  53  5.38357e+06
23  54  1.03755e+07
23  55  1.16216e+07
23  56  1.17001e+07
23  57  1.27509e+07
23  58  1.30315e+07
23  59  1.16412e+07
23  60  1.10586e+07
23  61  1.1314e+07
23  62  1.14227e+07
23  63  1.58583e+07
23  64  5.03359e+06
23  65  1.04167e+07
23  66  1.43311e+07
23  67  6.07276e+06
23  68  1.14544e+07
23  69  1.24869e+07
23  70  1.52885e+07
23  71  6.33249e+06
23  72  1.50991e+07
23  73  1.65035e+07
23  74  1.3362e+07
23  75  1.49515e+07
23  76  8.36612e+06
23  77  4.57797e+06
23  78  6.6414e+06
23  79  1.61652e+07
23  80  1.17728e+07
23  81  1.23792e+07
23  82  1.12502e+07
23  83  1.39366e+07
23  84  1.35558e+07
23  85  1.20086e+07
23  86  4.75175e+06
23  87  1.72432e+07
23  88  9.38516e+06
23  89  6.22344e+06
23  90  1.1994e+07
23  91  863260
23  92  2.04843e+06
23  93  1.03389e+07
23  94  8.28297e+06
23  95  5.02515e+06
23  96  7.67949e+06
23  97  6.35339e+06
23  98  1.19364e+07
23  99  1.59071e+07
23  100  1.60584e+07
24  0  0
24  1  1.58276e+06
24  2  917839
24  3  0
24  4  0
24  5  1.63083e+06
24  6  1.00341e+06
24  7  0
24  8  0
24  9  3.42617e+06
24  10  0
24  11  1.43636e+06
24  12  555882
24  13  3.01158e+06
24  14  2.80271e+06
24  15  663046
24  16  4.75342e+06
24  17  0
24  18  0
24  19  3.8881e+06
24  20  666625
24  21  7.2357e+06
24  22  485293
24  23  2.10836e+06
24  24  0
24  25  561575
24  26  5.97657e+06
24  27  3.73828e+06
24  28  3.51025e+06
24  29  7.30352e+06
24  30  7.15108e+06
24  31  6.26225e+06
24  32  4.87814e+06
24  33  3.69044e+06
24  34  3.79555e+06
24  35  1.00566e+06
24  36  166907
24  37  8.91069e+06
24  38  0
24  39  771540
24  40  1.40166e+06
24  41  4.50653e+06
24  42  3.62849e+06
24  43  5.88567e+06
24  44  1.38957e+06
24  45  6.04656e+06
24  46  6.06808e+06
24  47  1.04252e+07
24  48  617508
24  49  8.90743e+06
24  50  1.1473e+07
24  51  4.90499e+06
24  52  6.2314e+06
24  53  1.22069e+07
24  54  1.26906e+07
24  55  1.19994e+07
24  56  1.0683e+07
24  57  8.22195e+06
24  58  1.00172e+07
