row  column  (images_10_7176.edf Fe_K*images_10_7176.edf Ar_K**2.3)
25  52  7.14397e+07
25  53  6.48991e+07
25  54  6.56478e+07
25  55  7.08282e+07
25  56  7.60256e+07
25  57  6.05801e+07
25  58  6.81712e+07
25  59  8.3585e+07
25  60  8.37396e+07
25  61  7.34453e+07
25  62  8.25666e+07
25  63  1.03088e+08
25  64  6.59452e+07
25  65  6.92442e+07
25  66  6.10515e+07
25  67  6.29789e+07
25  68  6.6268e+07
25  69  5.16851e+07
25  70  8.41085e+07
25  71  8.17087e+07
25  72  9.35857e+07
25  73  8.4929e+07
25  74  7.23271e+07
25  75  6.99345e+07
25  76  6.13322e+07
25  77  6.57222e+07
25  78  5.27959e+07
25  79  7.6767e+07
25  80  1.00237e+08
25  81  8.35995e+07
25  82  6.90574e+07
25  83  5.82024e+07
25  84  6.18855e+07
25  85  6.30856e+07
25  86  5.96443e+07
25  87  5.26249e+07
25  88  6.01618e+07
25  89  5.71243e+07
25  90  6.07874e+07
25  91  5.83157e+07
25  92  6.34693e+07
25  93  4.2882e+07
25  94  4.19825e+07
25  95  5.56163e+07
25  96  3.51925e+07
25  97  5.66242e+07
25  98  5.66174e+07
25  99  6.0656e+07
25  100  5.90374e+07
26  0  1.64008e+07
26  1  1.43435e+07
26  2  2.15718e+07
26  3  1.74166e+07
26  4  1.56528e+07
26  5  1.38735e+07
26  6  1.56878e+07
26  7  1.52698e+07
26  8  9.46906e+06
26  9  1.37893e+07
26  10  1.40177e+07
26  11  1.87255e+07
26  12  1.92392e+07
26  13  1.94197e+07
26  14  1.53446e+07
26  15  1.60703e+07
26  16  1.97818e+07
26  17  1.64476e+07
26  18  2.06904e+07
26  19  1.47428e+07
26  20  1.54189e+07
26  21  1.89125e+07
26  22  1.89344e+07
26  23  3.16001e+07
26  24  2.11506e+07
26  25  2.82734e+07
26  26  2.48842e+07
26  27  2.66541e+07
26  28  2.58734e+07
26  29  4.00543e+07
26  30  3.38337e+07
26  31  4.50331e+07
26  32  3.50495e+07
26  33  5.54984e+07
26  34  4.62441e+07
26  35  5.02347e+07
26  36  5.76759e+07
26  37  3.71721e+07
26  38  4.21305e+07
26  39  4.99033e+07
26  40  4.1384e+07
26  41  4.83178e+07
26  42  4.00946e+07
26  43  3.60452e+07
26  44  4.9075e+07
26  45  4.81928e+07
26  46  4.7457e+07
26  47  4.34241e+07
26  48  4.94886e+07
26  49  6.5136e+07
26  50  4.42737e+07
26  51  5.42978e+07
26  52  5.61333e+07
26  53  6.01702e+07
26  54  7.48348e+07
26  55  6.18877e+07
26  56  7.26363e+07
26  57  5.97505e+07
26  58  5.26736e+07
26  59  7.52879e+07
26  60  7.92078e+07
26  61  8.95391e+07
26  62  8.18758e+07
26  63  1.15493e+08
26  64  6.93257e+07
26  65  6.99409e+07
26  66  7.87317e+07
26  67  7.1999e+07
26  68  6.60991e+07
26  69  6.69428e+07
26  70  7.76331e+07
26  71  8.73202e+07
26  72  8.09183e+07
26  73  8.4655e+07
26  74  9.24689e+07
26  75  6.15999e+07
26  76  5.84449e+07
26  77  4.87534e+07
26  78  6.18157e+07
26  79  7.60872e+07
26  80  8.63707e+07
26  81  7.77647e+07
26  82  6.31627e+07
26  83  5.43371e+07
26  84  7.27691e+07
26  85  7.13048e+07
26  86  6.05204e+07
26  87  5.71862e+07
26  88  7.33442e+07
26  89  5.7763e+07
26  90  5.60459e+07
26  91  6.45432e+07
26  92  5.53323e+07
26  93  5.59345e+07
26  94  4.65614e+07
26  95  3.80992e+07
26  96  4.74342e+07
26  97  4.54247e+07
26  98  5.35144e+07
26  99  5.90788e+07
26  100  5.67125e+07
27  0  2.42822e+07
27  1  1.41107e+07
27  2  1.23433e+07
27  3  1.39017e+07
27  4  1.613e+07
27  5  1.57579e+07
27  6  1.4998e+07
27  7  1.11108e+07
27  8  1.92529e+07
27  9  1.82807e+07
27  10  1.99084e+07
27  11  1.81581e+07
27  12  1.45013e+07
27  13  1.39611e+07
27  14  1.99832e+07
27  15  1.79321e+07
27  16  2.1495e+07
27  17  1.65482e+07
27  18  2.00172e+07
27  19  1.21895e+07
27  20  1.88945e+07
27  21  2.39054e+07
27  22  2.22016e+07
27  23  2.73869e+07
27  24  2.75242e+07
27  25  2.28336e+07
27  26  2.84856e+07
27  27  3.18823e+07
27  28  2.28939e+07
27  29  2.66073e+07
27  30  2.53859e+07
27  31  3.28055e+07
27  32  3.81552e+07
27  33  4.6431e+07
27  34  4.8791e+07
27  35  5.70272e+07
27  36  4.75021e+07
27  37  3.90594e+07
27  38  3.96407e+07
27  39  4.50962e+07
27  40  4.19666e+07
27  41  3.59966e+07
27  42  4.02552e+07
27  43  5.30656e+07
27  44  3.84576e+07
27  45  3.84847e+07
27  46  3.68641e+07
27  47  4.10865e+07
27  48  4.43328e+07
27  49  5.94834e+07
27  50  5.95016e+07
27  51  5.5102e+07
27  52  5.33781e+07
27  53  6.3919e+07
27  54  7.1123e+07
27  55  5.6039e+07
27  56  5.77277e+07
27  57  6.08731e+07
27  58  5.03075e+07
27  59  7.15236e+07
27  60  8.44119e+07
27  61  8.84359e+07
27  62  9.13916e+07
27  63  1.26241e+08
27  64  7.07646e+07
27  65  7.51231e+07
27  66  7.8854e+07
27  67  6.57073e+07
27  68  7.83547e+07
27  69  7.8695e+07
27  70  8.3586e+07
27  71  7.76694e+07
27  72  8.21209e+07
27  73  7.07828e+07
27  74  5.31524e+07
27  75  4.86873e+07
27  76  5.10266e+07
27  77  5.74301e+07
27  78  4.81897e+07
27  79  7.03619e+07
27  80  8.09992e+07
27  81  6.95763e+07
27  82  8.32813e+07
27  83  7.00284e+07
27  84  8.29788e+07
27  85  8.73177e+07
27  86  6.99701e+07
27  87  5.58883e+07
27  88  6.48954e+07
27  89  6.35145e+07
27  90  7.17517e+07
27  91  5.61627e+07
27  92  4.93647e+07
27  93  4.62907e+07
27  94  5.06221e+07
27  95  5.05441e+07
27  96  5.41979e+07
27  97  4.18409e+07
27  98  6.33366e+07
27  99  5.76136e+07
27  100  6.08766e+07
28  0  2.4582e+07
28  1  1.67569e+07
28  2  1.50601e+07
28  3  1.16734e+07
28  4  1.50014e+07
28  5  1.81633e+07
28  6  1.37566e+07
28  7  1.60212e+07
28  8  1.33066e+07
28  9  1.49456e+07
28  10  1.72605e+07
28  11  1.39647e+07
28  12  9.16927e+06
28  13  9.09693e+06
28  14  1.65645e+07
28  15  1.52371e+07
28  16  1.57702e+07
28  17  1.77285e+07
28  18  1.612e+07
28  19  1.20335e+07
28  20  1.85657e+07
28  21  1.91259e+07
28  22  2.12104e+07
28  23  2.24669e+07
28  24  2.8241e+07
28  25  2.17187e+07
28  26  2.88307e+07
28  27  2.1438e+07
28  28  2.44518e+07
28  29  2.97193e+07
28  30  2.5361e+07
28  31  2.7477e+07
28  32  2.52924e+07
28  33  4.96755e+07
28  34  4.60432e+07
28  35  3.88135e+07
28  36  3.00259e+07
28  37  3.66741e+07
28  38  3.87292e+07
28  39  4.37494e+07
28  40  4.55861e+07
28  41  4.66364e+07
28  42  4.34678e+07
28  43  3.20814e+07
28  44  4.61634e+07
28  45  3.53261e+07
28  46  3.97656e+07
28  47  4.13563e+07
28  48  4.78618e+07
28  49  3.92784e+07
28  50  5.06995e+07
28  51  4.3804e+07
28  52  5.81995e+07
28  53  5.90314e+07
28  54  5.2906e+07
28  55  5.98018e+07
28  56  6.7365e+07
28  57  5.05108e+07
28  58  7.71579e+07
28  59  6.97432e+07
28  60  7.88391e+07
28  61  7.75319e+07
28  62  8.69908e+07
28  63  1.04496e+08
28  64  8.16895e+07
28  65  7.9339e+07
28  66  7.07218e+07
28  67  8.25993e+07
28  68  8.93567e+07
28  69  7.47749e+07
28  70  9.11816e+07
28  71  8.37963e+07
28  72  9.62039e+07
28  73  8.81778e+07
28  74  6.99587e+07
28  75  6.4409e+07
28  76  5.23573e+07
28  77  6.28311e+07
28  78  6.90893e+07
28  79  7.71615e+07
28  80  7.66011e+07
28  81  7.65145e+07
28  82  7.90237e+07
28  83  7.86515e+07
28  84  7.39505e+07
28  85  8.37114e+07
28  86  6.52963e+07
28  87  6.19556e+07
28  88  6.11402e+07
28  89  6.03851e+07
28  90  6.83455e+07
28  91  5.51627e+07
28  92  6.53783e+07
28  93  4.37851e+07
28  94  4.37716e+07
28  95  4.08554e+07
28  96  4.54575e+07
28  97  4.41597e+07
28  98  5.68609e+07
28  99  6.89068e+07
28  100  6.76648e+07
29  0  2.33851e+07
29  1  1.22278e+07
29  2  1.66196e+07
29  3  1.58067e+07
29  4  1.69082e+07
29  5  1.68416e+07
29  6  1.45792e+07
29  7  1.38669e+07
29  8  1.1454e+07
29  9  1.05057e+07
29  10  1.12587e+07
29  11  1.31912e+07
29  12  1.6355e+07
29  13  1.35371e+07
29  14  1.62687e+07
29  15  1.70159e+07
29  16  1.42312e+07
29  17  1.84818e+07
29  18  2.28141e+07
29  19  1.74109e+07
29  20  1.53474e+07
29  21  2.11987e+07
29  22  1.88382e+07
29  23  1.89079e+07
29  24  2.68707e+07
29  25  2.41926e+07
29  26  2.28828e+07
29  27  2.39277e+07
29  28  2.60797e+07
29  29  2.61916e+07
29  30  3.71104e+07
29  31  2.83921e+07
29  32  3.35294e+07
29  33  3.78797e+07
29  34  3.52867e+07
29  35  4.14223e+07
29  36  3.26469e+07
29  37  3.33538e+07
29  38  3.82925e+07
29  39  3.91398e+07
29  40  3.63281e+07
29  41  3.98358e+07
29  42  4.71796e+07
29  43  4.73485e+07
29  44  3.41801e+07
29  45  3.14127e+07
29  46  3.27734e+07
29  47  3.23331e+07
29  48  3.72487e+07
29  49  3.71994e+07
29  50  5.83387e+07
29  51  5.05488e+07
29  52  4.90115e+07
29  53  5.20322e+07
29  54  5.0724e+07
29  55  5.34248e+07
29  56  6.11426e+07
29  57  4.5484e+07
29  58  4.3976e+07
29  59  5.17657e+07
29  60  6.46216e+07
29  61  7.69136e+07
29  62  8.17942e+07
29  63  9.46755e+07
29  64  7.22659e+07
29  65  9.57683e+07
29  66  8.4104e+07
29  67  8.99536e+07
29  68  9.47865e+07
29  69  9.71862e+07
29  70  8.61611e+07
29  71  8.11244e+07
29  72  7.86921e+07
29  73  8.10395e+07
29  74  6.10408e+07
29  75  5.26624e+07
29  76  6.30999e+07
29  77  6.46644e+07
29  78  6.92886e+07
29  79  7.38171e+07
29  80  8.08116e+07
29  81  8.74282e+07
29  82  6.48702e+07
29  83  6.75887e+07
29  84  9.14178e+07
29  85  7.33904e+07
29  86  7.09427e+07
29  87  7.22335e+07
29  88  7.39604e+07
29  89  7.18381e+07
29  90  6.71779e+07
29  91  7.0546e+07
29  92  6.83719e+07
29  93  5.89236e+07
29  94  4.48307e+07
29  95  3.96152e+07
29  96  4.91721e+07
29  97  5.31786e+07
29  98  6.73169e+07
29  99  6.52268e+07
29  100  8.25985e+07
30  0  2.36386e+07
30  1  1.43806e+07
30  2  9.23472e+06
30  3  1.66854e+07
30  4  1.93898e+07
30  5  9.17696e+06
30  6  1.11716e+07
30  7  1.2347e+07
30  8  1.01468e+07
30  9  1.58563e+07
30  10  2.21619e+07
30  11  1.46558e+07
30  12  1.458e+07
30  13  1.44112e+07
30  14  1.34845e+07
30  15  1.67935e+07
30  16  1.90287e+07
30  17  2.29678e+07
30  18  1.8619e+07
30  19  1.3086e+07
30  20  1.92984e+07
30  21  2.03802e+07
30  22  1.99013e+07
30  23  2.25485e+07
30  24  2.53799e+07
30  25  2.2835e+07
30  26  2.58057e+07
30  27  2.65845e+07
30  28  2.72983e+07
30  29  2.47523e+07
30  30  2.87154e+07
30  31  3.14643e+07
30  32  2.61242e+07
30  33  3.42386e+07
30  34  3.86021e+07
30  35  3.65384e+07
30  36  3.38608e+07
30  37  3.47672e+07
30  38  4.34297e+07
30  39  4.19038e+07
30  40  4.10693e+07
30  41  5.00415e+07
30  42  3.45897e+07
30  43  3.34471e+07
30  44  3.31646e+07
30  45  3.37791e+07
30  46  3.37876e+07
30  47  3.85986e+07
30  48  3.8984e+07
30  49  5.16956e+07
30  50  4.39759e+07
30  51  4.75417e+07
30  52  3.87751e+07
30  53  4.39152e+07
30  54  4.78253e+07
30  55  5.49775e+07
30  56  5.0802e+07
30  57  5.79294e+07
30  58  5.35265e+07
30  59  5.81832e+07
30  60  6.49202e+07
30  61  8.51285e+07
30  62  8.84347e+07
30  63  1.00131e+08
30  64  8.16602e+07
30  65  7.57509e+07
30  66  9.6212e+07
30  67  8.8527e+07
30  68  9.50067e+07
30  69  9.80953e+07
30  70  9.73705e+07
30  71  1.00433e+08
30  72  7.19753e+07
30  73  8.08857e+07
30  74  6.81801e+07
30  75  6.40761e+07
30  76  4.91623e+07
30  77  6.78383e+07
30  78  6.86424e+07
30  79  8.96508e+07
30  80  9.19688e+07
30  81  8.92196e+07
30  82  7.9522e+07
30  83  6.99859e+07
30  84  9.03048e+07
30  85  8.78852e+07
30  86  7.2627e+07
30  87  6.44898e+07
30  88  6.37833e+07
30  89  7.44533e+07
30  90  7.66337e+07
30  91  6.43774e+07
30  92  7.72106e+07
30  93  6.88551e+07
30  94  4.48779e+07
30  95  5.25149e+07
30  96  5.94834e+07
30  97  5.00114e+07
30  98  6.27879e+07
30  99  6.86549e+07
30  100  7.5291e+07
31  0  1.71776e+07
31  1  1.51634e+07
31  2  1.5116e+07
31  3  1.78872e+07
31  4  1.63963e+07
31  5  1.69243e+07
31  6  1.25956e+07
31  7  1.61821e+07
31  8  1.34712e+07
31  9  1.16392e+07
31  10  1.72519e+07
31  11  2.08196e+07
31  12  1.45573e+07
31  13  1.49612e+07
31  14  1.1236e+07
31  15  1.76129e+07
31  16  1.96189e+07
31  17  2.205e+07
31  18  1.2924e+07
31  19  1.90062e+07
31  20  1.78609e+07
31  21  1.50375e+07
31  22  1.7801e+07
31  23  2.32427e+07
31  24  2.35065e+07
31  25  2.65035e+07
31  26  1.91499e+07
31  27  2.51649e+07
31  28  2.30594e+07
31  29  2.35304e+07
31  30  3.53008e+07
31  31  2.96116e+07
31  32  3.49851e+07
31  33  3.21818e+07
31  34  3.38524e+07
31  35  2.98391e+07
31  36  3.28116e+07
31  37  3.45215e+07
31  38  3.18653e+07
31  39  3.65612e+07
31  40  4.60749e+07
31  41  4.65824e+07
31  42  4.82845e+07
31  43  3.65262e+07
31  44  4.00153e+07
31  45  3.77419e+07
31  46  4.07727e+07
31  47  3.76543e+07
31  48  3.64606e+07
31  49  3.4637e+07
31  50  3.79844e+07
31  51  4.25337e+07
31  52  4.27049e+07
31  53  4.56833e+07
31  54  5.11656e+07
31  55  3.91485e+07
31  56  5.54347e+07
31  57  5.11948e+07
31  58  6.11089e+07
31  59  6.94488e+07
31  60  6.48222e+07
31  61  6.69542e+07
31  62  8.6045e+07
31  63  8.90894e+07
31  64  8.72431e+07
31  65  8.49688e+07
31  66  9.64281e+07
31  67  7.8497e+07
31  68  1.001e+08
31  69  9.30599e+07
31  70  9.24666e+07
31  71  8.28714e+07
31  72  8.72233e+07
31  73  8.00475e+07
31  74  6.45521e+07
31  75  5.24411e+07
31  76  6.5142e+07
31  77  6.36091e+07
31  78  7.3554e+07
31  79  9.73444e+07
31  80  8.65869e+07
31  81  8.90596e+07
31  82  7.64659e+07
31  83  8.48187e+07
31  84  9.47476e+07
31  85  8.39376e+07
31  86  8.17229e+07
31  87  8.12697e+07
31  88  7.27651e+07
31  89  8.61628e+07
31  90  7.20915e+07
31  91  8.36812e+07
31  92  6.84814e+07
31  93  6.30329e+07
31  94  4.81799e+07
31  95  3.7998e+07
31  96  4.88506e+07
31  97  4.07521e+07
31  98  7.81015e+07
31  99  8.45654e+07
31  100  6.78411e+07
32  0  1.72199e+07
32  1  1.28133e+07
32  2  1.25736e+07
32  3  1.27936e+07
32  4  1.34461e+07
32  5  1.75947e+07
32  6  1.3074e+07
32  7  1.39494e+07
32  8  1.63976e+07
32  9  1.44407e+07
32  10  1.81432e+07
32  11  1.41746e+07
32  12  1.53091e+07
32  13  1.06408e+07
32  14  1.58012e+07
32  15  1.95482e+07
32  16  1.94748e+07
32  17  5.97142e+06
32  18  1.62881e+07
32  19  1.62906e+07
32  20  1.75418e+07
32  21  2.08264e+07
32  22  1.81758e+07
32  23  1.8153e+07
32  24  2.81389e+07
32  25  2.11016e+07
32  26  2.66118e+07
32  27  2.45061e+07
32  28  1.85175e+07
32  29  2.85773e+07
32  30  2.64686e+07
32  31  2.96709e+07
32  32  2.37863e+07
32  33  3.52903e+07
32  34  3.77455e+07
32  35  3.55324e+07
32  36  3.2078e+07
32  37  2.84257e+07
32  38  3.40805e+07
32  39  3.92706e+07
32  40  3.95256e+07
32  41  5.10933e+07
32  42  3.91679e+07
32  43  4.24159e+07
32  44  3.70068e+07
32  45  3.62753e+07
32  46  3.43678e+07
32  47  3.75407e+07
32  48  3.76143e+07
32  49  4.14988e+07
32  50  5.22637e+07
32  51  4.1203e+07
32  52  5.03333e+07
32  53  5.73098e+07
32  54  5.0032e+07
32  55  4.30514e+07
32  56  3.95907e+07
32  57  4.94542e+07
32  58  5.84111e+07
32  59  6.47291e+07
32  60  5.81676e+07
32  61  6.34721e+07
32  62  7.42315e+07
32  63  8.16269e+07
32  64  8.59818e+07
32  65  8.98832e+07
32  66  8.33124e+07
32  67  1.24287e+08
32  68  9.02771e+07
32  69  1.07732e+08
32  70  1.07747e+08
32  71  9.71174e+07
32  72  8.76864e+07
32  73  8.33157e+07
32  74  6.34412e+07
32  75  6.11873e+07
32  76  5.90625e+07
32  77  7.93271e+07
32  78  8.80407e+07
32  79  9.95549e+07
32  80  8.58473e+07
32  81  9.75445e+07
32  82  9.59818e+07
32  83  8.55892e+07
32  84  9.10868e+07
32  85  8.25515e+07
32  86  8.57237e+07
32  87  7.3319e+07
32  88  9.06895e+07
32  89  9.12448e+07
32  90  8.26764e+07
32  91  6.35701e+07
32  92  9.09977e+07
32  93  7.33706e+07
32  94  5.46195e+07
32  95  4.68714e+07
32  96  4.78992e+07
32  97  5.75428e+07
32  98  6.06985e+07
32  99  7.90232e+07
32  100  7.35331e+07
33  0  1.45835e+07
33  1  1.69225e+07
33  2  1.87878e+07
33  3  1.61961e+07
33  4  1.47758e+07
33  5  1.33827e+07
33  6  1.33182e+07
33  7  1.05052e+07
33  8  1.11432e+07
33  9  1.72127e+07
33  10  1.29312e+07
33  11  1.52386e+07
33  12  1.83964e+07
33  13  1.65084e+07
33  14  1.07208e+07
33  15  1.95311e+07
33  16  1.6113e+07
33  17  2.01298e+07
33  18  1.98644e+07
33  19  1.8105e+07
33  20  1.66389e+07
33  21  1.99432e+07
33  22  2.16311e+07
33  23  2.67064e+07
33  24  1.75004e+07
33  25  2.21096e+07
33  26  2.17766e+07
33  27  2.12842e+07
33  28  2.31399e+07
33  29  3.22226e+07
33  30  2.77165e+07
33  31  3.52245e+07
33  32  3.13231e+07
33  33  3.31629e+07
33  34  2.22171e+07
33  35  3.4237e+07
33  36  3.14025e+07
33  37  3.52256e+07
33  38  3.3579e+07
33  39  4.00616e+07
33  40  4.10644e+07
33  41  5.12547e+07
33  42  4.59993e+07
33  43  3.23121e+07
33  44  3.72769e+07
33  45  3.75863e+07
33  46  3.73776e+07
33  47  3.38818e+07
33  48  4.09216e+07
33  49  4.56164e+07
33  50  4.54819e+07
33  51  3.80273e+07
33  52  3.88309e+07
33  53  4.10428e+07
33  54  3.70268e+07
33  55  4.55668e+07
33  56  4.4058e+07
33  57  5.35391e+07
33  58  4.48426e+07
33  59  5.61639e+07
33  60  6.38795e+07
33  61  5.05561e+07
33  62  6.70355e+07
33  63  7.94478e+07
33  64  8.25115e+07
33  65  8.86434e+07
33  66  1.11844e+08
33  67  1.09951e+08
33  68  1.05549e+08
33  69  9.96849e+07
33  70  1.0331e+08
33  71  9.72713e+07
33  72  9.53163e+07
33  73  7.82779e+07
33  74  5.73998e+07
33  75  5.19844e+07
33  76  4.94516e+07
33  77  6.51731e+07
33  78  8.30075e+07
33  79  1.09132e+08
33  80  9.74444e+07
33  81  8.61959e+07
33  82  9.54741e+07
33  83  9.03076e+07
33  84  1.13081e+08
33  85  1.00238e+08
33  86  6.95835e+07
33  87  7.16888e+07
33  88  7.55692e+07
33  89  9.24418e+07
33  90  9.06608e+07
33  91  8.93888e+07
33  92  9.17498e+07
33  93  6.37995e+07
33  94  5.66933e+07
33  95  5.09157e+07
33  96  5.12234e+07
33  97  5.0194e+07
33  98  8.09917e+07
33  99  7.96604e+07
33  100  7.87099e+07
34  0  1.57765e+07
34  1  1.36642e+07
34  2  1.10723e+07
34  3  1.61384e+07
34  4  1.22321e+07
34  5  1.2638e+07
34  6  1.91133e+07
34  7  1.58879e+07
34  8  1.1636e+07
34  9  1.64224e+07
34  10  1.39137e+07
34  11  1.42693e+07
34  12  2.01828e+07
34  13  2.12564e+07
34  14  1.85893e+07
34  15  1.79656e+07
34  16  2.43217e+07
34  17  1.29462e+07
34  18  1.8683e+07
34  19  1.64215e+07
34  20  1.95393e+07
34  21  2.17144e+07
34  22  2.07478e+07
34  23  2.2241e+07
34  24  1.70398e+07
34  25  1.58972e+07
34  26  2.14477e+07
34  27  2.52893e+07
34  28  2.10185e+07
34  29  2.79037e+07
34  30  2.55278e+07
34  31  2.92525e+07
34  32  2.14125e+07
34  33  3.23801e+07
34  34  3.34943e+07
34  35  3.70545e+07
34  36  3.14446e+07
34  37  2.98105e+07
34  38  3.74122e+07
34  39  4.86182e+07
34  40  3.93794e+07
34  41  4.77551e+07
34  42  6.40341e+07
34  43  3.33001e+07
34  44  3.42981e+07
34  45  3.67233e+07
34  46  3.45548e+07
34  47  4.17091e+07
34  48  4.20973e+07
34  49  4.13355e+07
34  50  5.58391e+07
34  51  3.6951e+07
34  52  5.00573e+07
34  53  4.01744e+07
34  54  4.30123e+07
34  55  5.36043e+07
34  56  4.25801e+07
34  57  4.72411e+07
34  58  4.72766e+07
34  59  5.70094e+07
34  60  6.29302e+07
34  61  6.23854e+07
34  62  6.3554e+07
34  63  9.53776e+07
34  64  7.46191e+07
34  65  8.85152e+07
34  66  9.9556e+07
34  67  1.08705e+08
34  68  1.14126e+08
34  69  9.91844e+07
34  70  9.74448e+07
34  71  9.48754e+07
34  72  1.18039e+08
34  73  8.02618e+07
34  74  6.58031e+07
34  75  6.66448e+07
34  76  6.45118e+07
34  77  7.88094e+07
34  78  8.28676e+07
34  79  9.67132e+07
34  80  9.74934e+07
34  81  8.9998e+07
34  82  1.01975e+08
34  83  9.43636e+07
34  84  8.93535e+07
34  85  9.3801e+07
34  86  8.37187e+07
34  87  9.33817e+07
34  88  8.05731e+07
34  89  9.44902e+07
34  90  9.0525e+07
34  91  9.35962e+07
34  92  1.08199e+08
34  93  8.06693e+07
34  94  5.71275e+07
34  95  4.46573e+07
34  96  6.70784e+07
34  97  5.19209e+07
34  98  7.64952e+07
34  99  7.4327e+07
34  100  6.98597e+07
35  0  1.26423e+07
35  1  1.52209e+07
35  2  1.56501e+07
35  3  1.5662e+07
35  4  1.02357e+07
35  5  1.60483e+07
35  6  1.63061e+07
35  7  1.8204e+07
35  8  1.39812e+07
35  9  1.5244e+07
35  10  1.71029e+07
35  11  2.04621e+07
35  12  2.03688e+07
35  13  1.77672e+07
35  14  1.50191e+07
35  15  1.68265e+07
35  16  1.21861e+07
35  17  1.49899e+07
35  18  1.70711e+07
35  19  2.1794e+07
35  20  2.42599e+07
35  21  1.94888e+07
35  22  1.79485e+07
35  23  3.06205e+07
35  24  1.50238e+07
35  25  2.01725e+07
35  26  2.14375e+07
35  27  2.23045e+07
35  28  2.03809e+07
35  29  2.32704e+07
35  30  2.12277e+07
35  31  1.62965e+07
35  32  3.14483e+07
35  33  2.66237e+07
35  34  2.83486e+07
35  35  2.91257e+07
35  36  2.97105e+07
35  37  3.72063e+07
35  38  4.75453e+07
35  39  4.57562e+07
35  40  3.97501e+07
35  41  6.51074e+07
35  42  4.88796e+07
35  43  3.64863e+07
35  44  4.01834e+07
35  45  3.55971e+07
35  46  4.45545e+07
35  47  4.56741e+07
35  48  4.67587e+07
35  49  4.3734e+07
35  50  4.3581e+07
35  51  4.19676e+07
35  52  3.91343e+07
35  53  5.03802e+07
35  54  4.50586e+07
35  55  4.45038e+07
35  56  4.13241e+07
35  57  4.10735e+07
35  58  4.11837e+07
35  59  5.73371e+07
35  60  6.2663e+07
35  61  5.62015e+07
35  62  7.77587e+07
35  63  9.70415e+07
35  64  8.10785e+07
35  65  9.26471e+07
35  66  1.03955e+08
35  67  1.14336e+08
35  68  1.01806e+08
35  69  1.06203e+08
35  70  1.10294e+08
35  71  1.0447e+08
35  72  1.03725e+08
35  73  8.57647e+07
35  74  7.30073e+07
35  75  5.7935e+07
35  76  7.6623e+07
35  77  8.89967e+07
35  78  9.44537e+07
35  79  9.63364e+07
35  80  8.71236e+07
35  81  1.0305e+08
35  82  1.05737e+08
35  83  9.30811e+07
35  84  1.0541e+08
35  85  1.12278e+08
35  86  7.90119e+07
35  87  1.01094e+08
35  88  1.04709e+08
35  89  9.62096e+07
35  90  9.38189e+07
35  91  9.45142e+07
35  92  1.1454e+08
35  93  8.2948e+07
35  94  6.13957e+07
35  95  5.48433e+07
35  96  5.66314e+07
35  97  5.03434e+07
35  98  7.08833e+07
35  99  8.03301e+07
35  100  6.5254e+07
36  0  1.77843e+07
36  1  1.41838e+07
36  2  1.351e+07
36  3  1.3645e+07
36  4  1.56402e+07
36  5  8.10011e+06
36  6  1.28253e+07
36  7  9.83916e+06
36  8  1.25908e+07
36  9  1.22992e+07
36  10  1.81979e+07
36  11  1.1745e+07
36  12  1.96921e+07
36  13  1.58738e+07
36  14  1.69953e+07
36  15  1.51505e+07
36  16  1.27633e+07
36  17  1.48802e+07
36  18  1.59393e+07
36  19  1.15805e+07
36  20  1.76772e+07
36  21  1.77866e+07
36  22  1.51812e+07
36  23  1.74451e+07
36  24  2.58401e+07
36  25  1.88261e+07
36  26  2.10879e+07
36  27  2.00759e+07
36  28  2.34393e+07
36  29  1.93174e+07
36  30  2.73457e+07
36  31  2.30701e+07
36  32  2.47911e+07
36  33  3.22996e+07
36  34  3.78524e+07
36  35  2.44891e+07
36  36  2.80629e+07
36  37  3.07442e+07
36  38  4.52374e+07
36  39  4.24856e+07
36  40  4.1385e+07
36  41  5.37308e+07
36  42  5.5482e+07
36  43  4.48758e+07
36  44  4.06632e+07
36  45  3.78556e+07
36  46  3.77573e+07
36  47  4.5821e+07
36  48  4.78011e+07
36  49  5.8973e+07
36  50  5.65509e+07
36  51  4.5799e+07
36  52  4.1801e+07
36  53  4.27484e+07
36  54  4.82415e+07
36  55  4.35023e+07
36  56  4.36238e+07
36  57  4.51449e+07
36  58  5.3949e+07
36  59  4.96086e+07
36  60  5.75606e+07
36  61  5.28785e+07
36  62  6.85696e+07
36  63  1.02131e+08
36  64  7.74627e+07
36  65  7.51502e+07
36  66  1.02333e+08
36  67  1.38121e+08
36  68  8.27372e+07
36  69  1.14118e+08
36  70  1.14127e+08
36  71  1.01567e+08
36  72  1.16329e+08
36  73  1.0026e+08
36  74  6.52812e+07
36  75  6.28296e+07
36  76  7.97999e+07
36  77  7.8749e+07
36  78  7.8967e+07
36  79  8.8933e+07
36  80  9.77015e+07
36  81  1.06775e+08
36  82  1.03559e+08
36  83  1.01344e+08
36  84  1.1304e+08
36  85  1.01501e+08
36  86  9.83602e+07
36  87  8.46662e+07
36  88  1.13899e+08
36  89  9.35315e+07
36  90  1.07137e+08
36  91  1.26857e+08
36  92  1.38522e+08
36  93  1.04123e+08
36  94  6.77494e+07
36  95  7.01108e+07
36  96  6.97674e+07
36  97  7.31628e+07
36  98  8.85908e+07
36  99  8.25977e+07
36  100  8.99546e+07
37  0  1.98993e+07
37  1  1.23732e+07
37  2  1.43638e+07
