row  column  (images_10_7176.edf Zn_K*images_10_7176.edf Ar_K**2.3)
24  69  5.49407e+07
24  70  6.71376e+07
24  71  8.93531e+07
24  72  1.05465e+08
24  73  9.3942e+07
24  74  9.79124e+07
24  75  8.6722e+07
24  76  4.3893e+07
24  77  4.91846e+07
24  78  5.35842e+07
24  79  3.74294e+07
24  80  6.16985e+07
24  81  7.19437e+07
24  82  5.7617e+07
24  83  6.18112e+07
24  84  8.26907e+07
24  85  7.72574e+07
24  86  5.3731e+07
24  87  4.25999e+07
24  88  3.49308e+07
24  89  3.8636e+07
24  90  4.69479e+07
24  91  3.94024e+07
24  92  3.54156e+07
24  93  1.6635e+07
24  94  2.62913e+07
24  95  1.31549e+07
24  96  1.91079e+07
24  97  3.28294e+07
24  98  6.87567e+07
24  99  6.72942e+07
24  100  8.34456e+07
25  0  3.12728e+06
25  1  0
25  2  0
25  3  0
25  4  1.82027e+06
25  5  0
25  6  2.25172e+06
25  7  0
25  8  1.63242e+06
25  9  0
25  10  2.27523e+06
25  11  682713
25  12  911158
25  13  0
25  14  0
25  15  0
25  16  0
25  17  3.15884e+06
25  18  1.96024e+06
25  19  4.71415e+06
25  20  1.99011e+06
25  21  0
25  22  0
25  23  3.69035e+06
25  24  3.52882e+06
25  25  8.69923e+06
25  26  1.95419e+06
25  27  1.90486e+06
25  28  9.66269e+06
25  29  7.71636e+06
25  30  5.29834e+06
25  31  1.16472e+07
25  32  1.01378e+07
25  33  1.67572e+07
25  34  1.61309e+07
25  35  8.40207e+06
25  36  1.83877e+07
25  37  7.86952e+06
25  38  1.56946e+07
25  39  1.21706e+07
25  40  1.49261e+07
25  41  8.38107e+06
25  42  1.05852e+07
25  43  1.05733e+07
25  44  1.23954e+07
25  45  1.99075e+07
25  46  1.55267e+07
25  47  1.51938e+07
25  48  2.48755e+07
25  49  2.96232e+07
25  50  3.92384e+07
25  51  5.13975e+07
25  52  5.25347e+07
25  53  6.91909e+07
25  54  7.50116e+07
25  55  7.46743e+07
25  56  9.29558e+07
25  57  5.25782e+07
25  58  5.07543e+07
25  59  7.43471e+07
25  60  9.22274e+07
25  61  9.85722e+07
25  62  8.96123e+07
25  63  5.89549e+07
25  64  5.9047e+07
25  65  6.53232e+07
25  66  7.59644e+07
25  67  6.15867e+07
25  68  5.7548e+07
25  69  5.04677e+07
25  70  9.3432e+07
25  71  9.07746e+07
25  72  9.48586e+07
25  73  8.17784e+07
25  74  7.89356e+07
25  75  7.26234e+07
25  76  4.68936e+07
25  77  4.24227e+07
25  78  4.15503e+07
25  79  4.22734e+07
25  80  6.223e+07
25  81  8.65682e+07
25  82  8.09981e+07
25  83  6.9742e+07
25  84  7.32193e+07
25  85  6.87956e+07
25  86  5.56336e+07
25  87  4.17488e+07
25  88  4.83066e+07
25  89  4.27751e+07
25  90  5.54796e+07
25  91  4.05988e+07
25  92  2.42159e+07
25  93  2.52989e+07
25  94  1.62659e+07
25  95  7.49869e+06
25  96  2.14952e+07
25  97  5.95446e+07
25  98  6.69529e+07
25  99  9.15015e+07
25  100  7.64759e+07
26  0  0
26  1  0
26  2  1.89767e+06
26  3  0
26  4  0
26  5  0
26  6  0
26  7  0
26  8  0
26  9  0
26  10  0
26  11  3.33484e+06
26  12  571216
26  13  0
26  14  0
26  15  0
26  16  0
26  17  0
26  18  0
26  19  0
26  20  790233
26  21  0
26  22  864044
26  23  2.18613e+06
26  24  3.01955e+06
26  25  650960
26  26  516218
26  27  1.79565e+06
26  28  7.12173e+06
26  29  3.60355e+06
26  30  8.58325e+06
26  31  1.21183e+07
26  32  7.0844e+06
26  33  2.11905e+07
26  34  1.89276e+07
26  35  1.29528e+07
26  36  1.41025e+07
26  37  1.3512e+07
26  38  1.40943e+07
26  39  6.84887e+06
26  40  8.21489e+06
26  41  1.95035e+07
26  42  1.47909e+07
26  43  9.85989e+06
26  44  1.59843e+07
26  45  1.26245e+07
26  46  1.41537e+07
26  47  2.18502e+07
26  48  2.07212e+07
26  49  2.80167e+07
26  50  3.57271e+07
26  51  6.17779e+07
26  52  4.58658e+07
26  53  5.20835e+07
26  54  6.38917e+07
26  55  6.86652e+07
26  56  7.12218e+07
26  57  7.30225e+07
26  58  4.02719e+07
26  59  6.93832e+07
26  60  9.28556e+07
26  61  1.07407e+08
26  62  1.1339e+08
26  63  6.46912e+07
26  64  6.23444e+07
26  65  7.33689e+07
26  66  7.85507e+07
26  67  6.90142e+07
26  68  8.53314e+07
26  69  7.69622e+07
26  70  8.6317e+07
26  71  9.10151e+07
26  72  8.59417e+07
26  73  9.01512e+07
26  74  9.63462e+07
26  75  5.87887e+07
26  76  4.20668e+07
26  77  3.48537e+07
26  78  3.93444e+07
26  79  3.83332e+07
26  80  6.22456e+07
26  81  6.95188e+07
26  82  6.41591e+07
26  83  6.74206e+07
26  84  8.42223e+07
26  85  7.87334e+07
26  86  5.68331e+07
26  87  3.57614e+07
26  88  4.62172e+07
26  89  4.6645e+07
26  90  5.13033e+07
26  91  7.01429e+07
26  92  3.18259e+07
26  93  2.21481e+07
26  94  1.21097e+07
26  95  5.51256e+06
26  96  1.75451e+07
26  97  2.73761e+07
26  98  6.77987e+07
26  99  9.14454e+07
26  100  8.1356e+07
27  0  0
27  1  464463
27  2  0
27  3  0
27  4  0
27  5  4.15958e+06
27  6  0
27  7  0
27  8  1.03148e+06
27  9  0
27  10  0
27  11  1.2945e+06
27  12  4.86073e+06
27  13  0
27  14  312918
27  15  3.60657e+06
27  16  0
27  17  0
27  18  1.74207e+06
27  19  0
27  20  3.43739e+06
27  21  3.31596e+06
27  22  0
27  23  0
27  24  844158
27  25  9.75449e+06
27  26  1.12428e+07
27  27  8.15925e+06
27  28  8.09314e+06
27  29  8.72694e+06
27  30  2.1715e+06
27  31  5.2009e+06
27  32  9.31406e+06
27  33  4.0613e+06
27  34  1.33612e+07
27  35  1.87824e+07
27  36  7.94396e+06
27  37  5.51414e+06
27  38  1.30645e+07
27  39  5.96435e+06
27  40  1.2967e+07
27  41  8.60416e+06
27  42  1.5087e+07
27  43  9.05304e+06
27  44  1.21516e+07
27  45  6.02667e+06
27  46  6.39753e+06
27  47  8.75855e+06
27  48  2.45446e+07
27  49  1.76458e+07
27  50  3.50292e+07
27  51  3.69375e+07
27  52  5.46995e+07
27  53  4.22488e+07
27  54  5.52014e+07
27  55  6.46248e+07
27  56  6.92556e+07
27  57  6.34531e+07
27  58  5.18943e+07
27  59  7.43287e+07
27  60  1.02558e+08
27  61  1.08773e+08
27  62  8.00693e+07
27  63  6.35346e+07
27  64  6.55255e+07
27  65  8.12271e+07
27  66  8.90062e+07
27  67  6.43671e+07
27  68  9.37539e+07
27  69  7.08133e+07
27  70  9.70927e+07
27  71  9.03866e+07
27  72  9.17892e+07
27  73  9.14928e+07
27  74  5.8402e+07
27  75  4.65624e+07
27  76  4.17166e+07
27  77  3.81647e+07
27  78  3.75585e+07
27  79  2.84857e+07
27  80  6.21664e+07
27  81  5.50008e+07
27  82  7.62299e+07
27  83  6.45136e+07
27  84  8.2818e+07
27  85  8.32577e+07
27  86  6.38663e+07
27  87  4.14041e+07
27  88  5.31352e+07
27  89  6.01781e+07
27  90  6.62971e+07
27  91  5.80539e+07
27  92  3.53232e+07
27  93  1.84156e+07
27  94  2.10592e+07
27  95  1.85715e+07
27  96  1.75939e+07
27  97  2.33195e+07
27  98  6.28046e+07
27  99  8.07063e+07
27  100  8.32706e+07
28  0  5.37902e+06
28  1  2.11419e+06
28  2  1.65298e+06
28  3  878139
28  4  1.27487e+06
28  5  0
28  6  1.62535e+06
28  7  0
28  8  0
28  9  2.98436e+06
28  10  0
28  11  0
28  12  0
28  13  0
28  14  1.8117e+06
28  15  0
28  16  0
28  17  854080
28  18  0
28  19  0
28  20  0
28  21  0
28  22  0
28  23  3.15342e+06
28  24  4.91833e+06
28  25  5.00225e+06
28  26  9.14817e+06
28  27  6.79514e+06
28  28  2.58142e+06
28  29  1.19846e+07
28  30  0
28  31  9.2488e+06
28  32  9.19925e+06
28  33  8.95417e+06
28  34  5.57987e+06
28  35  5.85193e+06
28  36  1.31961e+07
28  37  3.40246e+06
28  38  8.15164e+06
28  39  1.45808e+07
28  40  1.00526e+07
28  41  1.02528e+07
28  42  4.77028e+06
28  43  7.16142e+06
28  44  7.86975e+06
28  45  1.04027e+07
28  46  8.06053e+06
28  47  8.82719e+06
28  48  5.36259e+06
28  49  2.19927e+07
28  50  1.66957e+07
28  51  2.51639e+07
28  52  3.27043e+07
28  53  2.65251e+07
28  54  5.07508e+07
28  55  6.03534e+07
28  56  8.19594e+07
28  57  6.13092e+07
28  58  6.88575e+07
28  59  6.11245e+07
28  60  8.96051e+07
28  61  9.62946e+07
28  62  1.07334e+08
28  63  6.64601e+07
28  64  5.87002e+07
28  65  7.33208e+07
28  66  7.96297e+07
28  67  7.79077e+07
28  68  8.01533e+07
28  69  6.73607e+07
28  70  9.06482e+07
28  71  7.66382e+07
28  72  9.2984e+07
28  73  7.8575e+07
28  74  8.53404e+07
28  75  4.29068e+07
28  76  1.99147e+07
28  77  3.29743e+07
28  78  2.46711e+07
28  79  3.90934e+07
28  80  5.10279e+07
28  81  5.16126e+07
28  82  6.34697e+07
28  83  7.27227e+07
28  84  8.03922e+07
28  85  8.04585e+07
28  86  5.01049e+07
28  87  4.56751e+07
28  88  7.63585e+07
28  89  6.82086e+07
28  90  6.28097e+07
28  91  5.71689e+07
28  92  2.88705e+07
28  93  2.76565e+07
28  94  2.54296e+07
28  95  1.50805e+07
28  96  2.65165e+07
28  97  3.36446e+07
28  98  6.50635e+07
28  99  9.03949e+07
28  100  8.65543e+07
29  0  1.34091e+06
29  1  0
29  2  599584
29  3  0
29  4  0
29  5  4.41507e+06
29  6  0
29  7  552347
29  8  0
29  9  0
29  10  0
29  11  0
29  12  1.41916e+06
29  13  0
29  14  0
29  15  1.30044e+06
29  16  322856
29  17  2.42109e+06
29  18  0
29  19  0
29  20  0
29  21  3.03874e+06
29  22  0
29  23  0
29  24  3.40436e+06
29  25  107459
29  26  1.78113e+06
29  27  267724
29  28  5.09623e+06
29  29  887159
29  30  1.05457e+07
29  31  1.27136e+07
29  32  6.42807e+06
29  33  2.90823e+06
29  34  8.77249e+06
29  35  9.14381e+06
29  36  1.03446e+07
29  37  6.4704e+06
29  38  0
29  39  9.13276e+06
29  40  1.88104e+07
29  41  9.69122e+06
29  42  1.60678e+07
29  43  5.9641e+06
29  44  7.10048e+06
29  45  6.91503e+06
29  46  8.30911e+06
29  47  1.05841e+07
29  48  2.097e+07
29  49  1.75813e+07
29  50  2.16629e+07
29  51  2.86006e+07
29  52  2.46084e+07
29  53  3.0765e+07
29  54  3.78651e+07
29  55  4.26444e+07
29  56  6.16876e+07
29  57  5.86218e+07
29  58  4.55171e+07
29  59  7.05026e+07
29  60  8.58619e+07
29  61  9.71523e+07
29  62  9.00396e+07
29  63  7.05374e+07
29  64  5.58169e+07
29  65  7.65325e+07
29  66  9.32864e+07
29  67  7.82876e+07
29  68  8.75304e+07
29  69  9.39632e+07
29  70  9.49139e+07
29  71  8.80746e+07
29  72  7.88225e+07
29  73  7.59037e+07
29  74  5.62272e+07
29  75  4.2509e+07
29  76  2.39739e+07
29  77  2.81832e+07
29  78  2.88997e+07
29  79  3.64008e+07
29  80  5.01733e+07
29  81  5.28336e+07
29  82  6.55002e+07
29  83  6.28714e+07
29  84  6.84569e+07
29  85  8.78473e+07
29  86  5.81941e+07
29  87  4.7522e+07
29  88  6.47271e+07
29  89  8.01171e+07
29  90  6.01552e+07
29  91  6.73819e+07
29  92  2.92808e+07
29  93  1.45262e+07
29  94  2.22211e+07
29  95  1.38283e+07
29  96  1.60675e+07
29  97  2.62274e+07
29  98  5.64349e+07
29  99  9.40878e+07
29  100  8.44464e+07
30  0  621355
30  1  0
30  2  0
30  3  5.60371e+06
30  4  0
30  5  1.33427e+06
30  6  0
30  7  656147
30  8  1.10519e+06
30  9  2.83364e+06
30  10  1.28828e+06
30  11  0
30  12  924732
30  13  0
30  14  0
30  15  0
30  16  0
30  17  1.61e+06
30  18  1.04786e+06
30  19  805060
30  20  4.0391e+06
30  21  0
30  22  0
30  23  4.23516e+06
30  24  148616
30  25  0
30  26  1.8272e+06
30  27  1.99992e+06
30  28  0
30  29  2.91963e+06
30  30  9.31789e+06
30  31  1.31703e+07
30  32  1.07825e+07
30  33  3.79109e+06
30  34  1.03985e+07
30  35  8.4577e+06
30  36  7.54984e+06
30  37  3.65847e+06
30  38  1.06218e+07
30  39  1.23884e+07
30  40  1.27151e+07
30  41  1.29754e+07
30  42  8.62444e+06
30  43  1.31178e+07
30  44  4.68306e+06
30  45  6.08022e+06
30  46  9.39869e+06
30  47  9.45561e+06
30  48  1.08237e+07
30  49  1.25601e+07
30  50  2.67193e+07
30  51  1.62586e+07
30  52  3.88415e+07
30  53  3.12018e+07
30  54  2.71771e+07
30  55  3.55904e+07
30  56  4.56722e+07
30  57  5.59995e+07
30  58  5.4917e+07
30  59  6.10224e+07
30  60  6.85776e+07
30  61  8.10458e+07
30  62  8.50903e+07
30  63  6.04586e+07
30  64  6.60896e+07
30  65  7.52234e+07
30  66  9.57807e+07
30  67  7.67714e+07
30  68  9.18715e+07
30  69  1.05029e+08
30  70  1.00835e+08
30  71  7.95733e+07
30  72  7.65922e+07
30  73  8.65254e+07
30  74  7.19043e+07
30  75  4.21015e+07
30  76  2.23325e+07
30  77  3.41095e+07
30  78  3.97132e+07
30  79  4.61658e+07
30  80  5.14265e+07
30  81  5.8437e+07
30  82  6.64308e+07
30  83  6.63427e+07
30  84  8.55408e+07
30  85  7.84593e+07
30  86  5.79668e+07
30  87  5.99683e+07
30  88  6.50784e+07
30  89  6.98684e+07
30  90  7.03367e+07
30  91  6.47164e+07
30  92  4.56342e+07
30  93  2.3591e+07
30  94  1.94393e+07
30  95  1.03855e+07
30  96  1.52508e+07
30  97  1.50915e+07
30  98  4.95365e+07
30  99  8.70926e+07
30  100  9.67618e+07
31  0  0
31  1  2.48583e+06
31  2  0
31  3  0
31  4  0
31  5  0
31  6  0
31  7  0
31  8  0
31  9  0
31  10  3.65145e+06
31  11  4.37947e+06
31  12  0
31  13  0
31  14  808587
31  15  0
31  16  0
31  17  0
31  18  0
31  19  0
31  20  959645
31  21  221134
31  22  0
31  23  6.24423e+06
31  24  3.01732e+06
31  25  2.73594e+06
31  26  0
31  27  5.27799e+06
31  28  4.36058e+06
31  29  1.19611e+06
31  30  1.03218e+07
31  31  4.66478e+06
31  32  5.81102e+06
31  33  7.7543e+06
31  34  4.39657e+06
31  35  531044
31  36  1.3818e+06
31  37  1.40145e+06
31  38  6.62187e+06
31  39  3.48927e+06
31  40  1.14821e+07
31  41  9.9565e+06
31  42  8.69134e+06
31  43  6.3965e+06
31  44  0
31  45  7.37256e+06
31  46  1.05456e+07
31  47  8.17208e+06
31  48  3.56225e+06
31  49  1.86387e+07
31  50  1.89623e+07
31  51  2.76563e+07
31  52  1.57114e+07
31  53  2.42173e+07
31  54  2.98151e+07
31  55  3.41378e+07
31  56  5.02318e+07
31  57  4.6059e+07
31  58  4.48227e+07
31  59  5.83966e+07
31  60  6.58138e+07
31  61  6.84734e+07
31  62  7.79352e+07
31  63  5.85529e+07
31  64  8.03569e+07
31  65  7.44305e+07
31  66  8.83142e+07
31  67  7.39436e+07
31  68  8.7373e+07
31  69  7.59278e+07
31  70  9.5263e+07
31  71  7.14663e+07
31  72  6.76742e+07
31  73  6.84013e+07
31  74  4.75545e+07
31  75  2.79284e+07
31  76  2.53079e+07
31  77  3.30109e+07
31  78  3.50452e+07
31  79  4.64563e+07
31  80  8.05561e+07
31  81  7.11128e+07
31  82  6.68817e+07
31  83  7.50527e+07
31  84  8.10356e+07
31  85  1.06088e+08
31  86  6.07909e+07
31  87  6.4608e+07
31  88  8.15736e+07
31  89  9.23051e+07
31  90  8.38886e+07
31  91  4.65842e+07
31  92  2.62915e+07
31  93  2.41985e+07
31  94  1.34534e+07
31  95  1.89491e+07
31  96  1.20545e+07
31  97  2.4846e+07
31  98  6.23845e+07
31  99  9.66135e+07
31  100  9.67116e+07
32  0  0
32  1  781457
32  2  0
32  3  0
32  4  2.7162e+06
32  5  1.76729e+06
32  6  0
32  7  43360
32  8  0
32  9  761402
32  10  0
32  11  0
32  12  2.48283e+06
32  13  0
32  14  6.92119e+06
32  15  0
32  16  2.96937e+06
32  17  0
32  18  0
32  19  0
32  20  0
32  21  0
32  22  0
32  23  1.56056e+06
32  24  0
32  25  4.30069e+06
32  26  2.43401e+06
32  27  3.1946e+06
32  28  9.32601e+06
32  29  8.2601e+06
32  30  6.47095e+06
32  31  9.40848e+06
32  32  8.3227e+06
32  33  4.50677e+06
32  34  1.03418e+07
32  35  8.26416e+06
32  36  1.0248e+07
32  37  9.70976e+06
32  38  673874
32  39  2.11491e+06
32  40  5.0366e+06
32  41  1.07674e+07
32  42  9.01167e+06
32  43  6.66616e+06
32  44  7.05705e+06
32  45  6.96429e+06
32  46  9.87656e+06
32  47  8.30951e+06
32  48  2.01391e+07
32  49  1.01438e+07
32  50  1.20879e+07
32  51  1.89899e+07
32  52  1.15446e+07
32  53  2.13985e+07
32  54  2.17196e+07
32  55  2.77946e+07
32  56  3.79491e+07
32  57  3.89772e+07
32  58  4.64014e+07
32  59  4.88147e+07
32  60  5.04121e+07
32  61  6.16659e+07
32  62  6.24668e+07
32  63  6.21082e+07
32  64  7.33116e+07
32  65  8.35547e+07
32  66  8.57022e+07
32  67  8.33977e+07
32  68  8.23993e+07
32  69  9.51122e+07
32  70  8.45415e+07
32  71  8.75056e+07
32  72  6.65329e+07
32  73  6.33337e+07
32  74  3.59729e+07
32  75  3.36088e+07
32  76  2.03388e+07
32  77  3.4228e+07
32  78  5.05106e+07
32  79  6.26657e+07
32  80  7.03124e+07
32  81  6.94282e+07
32  82  8.39738e+07
32  83  7.97795e+07
32  84  9.19614e+07
32  85  9.28954e+07
32  86  7.01786e+07
32  87  5.89757e+07
32  88  9.0678e+07
32  89  9.79212e+07
32  90  6.57626e+07
32  91  4.32346e+07
32  92  3.44154e+07
32  93  3.1236e+07
32  94  2.93355e+07
32  95  1.56575e+07
32  96  3.09314e+07
32  97  2.72157e+07
32  98  6.02349e+07
32  99  8.51341e+07
32  100  8.05433e+07
33  0  1.61343e+06
33  1  0
33  2  0
33  3  0
33  4  0
33  5  0
33  6  0
33  7  0
33  8  0
33  9  0
33  10  3.56374e+06
33  11  0
33  12  0
33  13  2.27949e+06
33  14  0
33  15  14714.8
33  16  0
33  17  0
33  18  18235.3
33  19  0
33  20  0
33  21  0
33  22  249672
33  23  1.37312e+06
33  24  4.12509e+06
33  25  0
33  26  2.49747e+06
33  27  0
33  28  0
33  29  4.17597e+06
33  30  2.75392e+06
33  31  8.09841e+06
33  32  1.07758e+06
33  33  1.08887e+07
33  34  5.07487e+06
33  35  3.60697e+06
33  36  1.95974e+06
33  37  1.40772e+07
33  38  1.15642e+07
33  39  1.04054e+07
33  40  7.01764e+06
33  41  1.05936e+07
33  42  1.7466e+06
33  43  1.79364e+06
33  44  9.71773e+06
33  45  5.58456e+06
33  46  4.1514e+06
33  47  8.13515e+06
33  48  1.12644e+07
33  49  8.41663e+06
33  50  7.42308e+06
33  51  5.31402e+06
33  52  1.19887e+07
33  53  1.51182e+07
33  54  1.26507e+07
33  55  1.71325e+07
33  56  1.77029e+07
33  57  4.19931e+07
33  58  4.29629e+07
33  59  4.69589e+07
33  60  4.95257e+07
33  61  5.84213e+07
33  62  5.96409e+07
33  63  4.70129e+07
33  64  8.00247e+07
33  65  8.10064e+07
33  66  8.68601e+07
33  67  8.06315e+07
33  68  9.3868e+07
33  69  9.15468e+07
33  70  7.38678e+07
33  71  7.46227e+07
33  72  6.09695e+07
33  73  5.97153e+07
33  74  4.28406e+07
33  75  3.2282e+07
33  76  2.45136e+07
33  77  3.22545e+07
33  78  3.92856e+07
33  79  6.60773e+07
33  80  6.77035e+07
33  81  9.0346e+07
33  82  8.40222e+07
33  83  8.3478e+07
33  84  9.76958e+07
33  85  1.04813e+08
33  86  7.29282e+07
33  87  6.1771e+07
33  88  7.27229e+07
33  89  7.89847e+07
33  90  7.16002e+07
33  91  5.41619e+07
33  92  3.69073e+07
33  93  1.7779e+07
33  94  1.77602e+07
33  95  1.27328e+07
33  96  2.83904e+07
33  97  2.2949e+07
33  98  6.93645e+07
33  99  8.33763e+07
33  100  8.16769e+07
34  0  0
34  1  0
34  2  0
34  3  0
34  4  1.85502e+06
34  5  0
34  6  0
34  7  2.34234e+06
34  8  0
34  9  0
34  10  0
34  11  0
34  12  3.9192e+06
34  13  0
34  14  0
34  15  0
34  16  0
34  17  1.71262e+06
34  18  0
34  19  0
34  20  6.54282e+06
34  21  1.22701e+06
34  22  166163
34  23  0
34  24  0
34  25  721043
34  26  0
34  27  2.07236e+06
34  28  613582
34  29  1.65586e+06
34  30  3.84221e+06
34  31  2.85504e+06
34  32  5.89584e+06
34  33  7.50876e+06
34  34  2.54432e+06
34  35  9.34825e+06
34  36  2.55166e+06
34  37  1.22888e+07
34  38  8.91849e+06
34  39  1.12025e+07
34  40  7.12785e+06
34  41  1.32504e+07
34  42  1.27216e+07
34  43  1.08299e+07
34  44  1.4486e+07
34  45  4.82118e+06
34  46  5.21331e+06
34  47  2.428e+06
34  48  7.42889e+06
34  49  9.05279e+06
34  50  7.77808e+06
34  51  1.06205e+07
34  52  9.9747e+06
34  53  1.25914e+07
34  54  9.12356e+06
34  55  3.01338e+07
34  56  2.64652e+07
34  57  3.12129e+07
34  58  3.42228e+07
34  59  4.10366e+07
34  60  5.51315e+07
34  61  6.44248e+07
34  62  6.41481e+07
34  63  5.27352e+07
34  64  6.38914e+07
34  65  7.93251e+07
34  66  8.07637e+07
34  67  9.06918e+07
34  68  8.97138e+07
34  69  9.4727e+07
34  70  7.77903e+07
34  71  6.87799e+07
34  72  8.42711e+07
34  73  5.49207e+07
34  74  3.68034e+07
34  75  2.35814e+07
34  76  1.70533e+07
34  77  3.23398e+07
34  78  4.22236e+07
34  79  5.99808e+07
34  80  6.00301e+07
34  81  7.80175e+07
34  82  8.19076e+07
34  83  7.49492e+07
34  84  8.61382e+07
34  85  8.97452e+07
34  86  8.88935e+07
34  87  7.92693e+07
34  88  7.60853e+07
34  89  1.03011e+08
34  90  7.69961e+07
34  91  5.58275e+07
34  92  3.84273e+07
34  93  3.58575e+07
34  94  2.12986e+07
34  95  1.6629e+07
34  96  2.43482e+07
34  97  2.17845e+07
34  98  4.90842e+07
34  99  7.03772e+07
34  100  8.90894e+07
35  0  1.98582e+06
35  1  0
35  2  0
35  3  0
35  4  579923
35  5  0
35  6  0
35  7  0
35  8  1.68799e+06
35  9  3.22604e+06
35  10  121844
35  11  0
35  12  2.65159e+06
35  13  0
35  14  0
35  15  0
35  16  533632
35  17  1.26135e+06
35  18  0
35  19  5.38956e+06
35  20  0
35  21  0
35  22  0
35  23  0
35  24  5.86322e+06
35  25  754967
35  26  0
35  27  6.1246e+06
35  28  2.52579e+06
35  29  647090
35  30  1.71074e+06
35  31  0
35  32  5.76359e+06
35  33  8.10924e+06
35  34  5.27721e+06
35  35  1.00378e+07
35  36  2.90753e+06
35  37  1.10579e+07
35  38  1.33141e+07
35  39  9.90471e+06
35  40  1.09081e+07
35  41  2.10194e+07
35  42  8.40732e+06
35  43  6.54465e+06
35  44  8.44999e+06
35  45  9.8288e+06
35  46  4.92525e+06
35  47  7.73723e+06
35  48  1.34981e+07
35  49  1.36347e+07
35  50  5.91854e+06
35  51  7.46124e+06
35  52  1.17804e+07
35  53  1.62838e+07
35  54  6.3954e+06
35  55  2.00348e+07
35  56  2.27576e+07
35  57  3.04101e+07
35  58  2.33744e+07
35  59  4.71015e+07
35  60  5.19293e+07
35  61  6.07201e+07
35  62  5.06269e+07
35  63  4.52566e+07
35  64  7.30776e+07
35  65  8.96077e+07
35  66  6.4703e+07
35  67  7.9046e+07
35  68  6.77237e+07
35  69  8.36375e+07
35  70  8.03898e+07
35  71  9.02855e+07
35  72  7.89788e+07
35  73  4.32335e+07
35  74  2.81878e+07
35  75  2.4012e+07
35  76  3.16542e+07
35  77  4.16796e+07
35  78  5.83479e+07
35  79  6.29059e+07
35  80  7.69404e+07
35  81  7.97226e+07
35  82  8.05451e+07
35  83  8.13159e+07
35  84  9.07924e+07
35  85  9.85879e+07
35  86  8.86941e+07
35  87  9.53699e+07
35  88  9.74764e+07
35  89  1.01131e+08
35  90  8.86467e+07
35  91  5.74964e+07
35  92  5.30184e+07
35  93  1.89918e+07
35  94  1.80011e+07
35  95  2.20761e+07
35  96  2.75315e+07
35  97  2.02481e+07
35  98  6.16022e+07
35  99  7.12642e+07
35  100  6.33128e+07
36  0  0
36  1  1.14945e+06
36  2  0
36  3  806633
36  4  44321.1
36  5  0
36  6  3.45207e+06
36  7  0
36  8  0
36  9  887188
36  10  0
36  11  1.01265e+06
36  12  0
36  13  0
36  14  0
36  15  724922
36  16  0
36  17  0
36  18  6.1427e+06
36  19  0
36  20  0
36  21  0
36  22  0
36  23  1.85985e+06
36  24  0
36  25  835036
36  26  6466.73
36  27  0
36  28  0
36  29  0
36  30  6.95908e+06
36  31  5.1853e+06
36  32  3.20774e+06
36  33  9.93359e+06
36  34  445632
36  35  3.94547e+06
36  36  1.02161e+07
36  37  5.21442e+06
36  38  1.26566e+07
36  39  8.46219e+06
36  40  9.91518e+06
36  41  1.07757e+07
36  42  1.57928e+07
36  43  1.24235e+07
36  44  1.15565e+06
36  45  2.76453e+06
36  46  2.17461e+06
36  47  1.52484e+06
36  48  1.05536e+07
36  49  7.27422e+06
36  50  5.31313e+06
36  51  9.07885e+06
36  52  9.1411e+06
36  53  2.6441e+06
36  54  4.5523e+06
36  55  1.29011e+07
36  56  2.90708e+07
36  57  2.35746e+07
36  58  1.67602e+07
36  59  3.81851e+07
36  60  3.76108e+07
36  61  5.45856e+07
36  62  5.43601e+07
36  63  3.73207e+07
36  64  4.95671e+07
36  65  6.83331e+07
36  66  7.82853e+07
36  67  8.09818e+07
36  68  7.14346e+07
36  69  8.95639e+07
36  70  8.76205e+07
36  71  7.02796e+07
36  72  7.95447e+07
36  73  7.16785e+07
36  74  2.9561e+07
36  75  3.04022e+07
36  76  2.17004e+07
36  77  5.0365e+07
36  78  5.47002e+07
36  79  6.70463e+07
36  80  7.27572e+07
36  81  7.66369e+07
36  82  8.39767e+07
36  83  9.05857e+07
36  84  9.21668e+07
36  85  8.80561e+07
36  86  7.36699e+07
36  87  6.95273e+07
36  88  8.89222e+07
36  89  7.88393e+07
36  90  8.73956e+07
36  91  7.63256e+07
36  92  4.65904e+07
36  93  3.15786e+07
36  94  2.38855e+07
36  95  3.18716e+07
36  96  2.22706e+07
36  97  3.13417e+07
36  98  5.639e+07
36  99  6.50166e+07
36  100  8.65699e+07
37  0  0
37  1  0
37  2  0
37  3  790944
37  4  0
37  5  2.28331e+06
37  6  0
37  7  0
37  8  1.59729e+06
37  9  0
37  10  0
37  11  230352
37  12  0
37  13  0
37  14  0
37  15  0
37  16  677503
37  17  0
37  18  0
37  19  2.54335e+06
37  20  0
37  21  0
37  22  0
37  23  4.16332e+06
37  24  0
37  25  3.45324e+06
37  26  0
37  27  2.64584e+06
37  28  0
37  29  0
37  30  4.6945e+06
37  31  0
37  32  5.58645e+06
37  33  561267
37  34  958128
37  35  0
37  36  8.48938e+06
37  37  8.99341e+06
37  38  2.00705e+06
37  39  2.84151e+06
37  40  1.34213e+07
37  41  1.53313e+07
37  42  1.70842e+07
37  43  165123
37  44  7.33218e+06
37  45  7.75894e+06
37  46  4.77914e+06
37  47  1.14367e+07
37  48  5.37226e+06
37  49  7.14543e+06
37  50  2.7515e+06
37  51  1.03096e+07
