row  column  (images_10_7176.edf Ca_K*images_10_7176.edf Ar_K**2.3)
24  85  1.57643e+09
24  86  1.61243e+09
24  87  1.42091e+09
24  88  1.16073e+09
24  89  1.20169e+09
24  90  1.28336e+09
24  91  1.1484e+09
24  92  1.16852e+09
24  93  9.1257e+08
24  94  8.72958e+08
24  95  7.68171e+08
24  96  8.20076e+08
24  97  1.13733e+09
24  98  1.65377e+09
24  99  1.71336e+09
24  100  1.65531e+09
25  0  2.28091e+07
25  1  2.78952e+07
25  2  3.41269e+07
25  3  2.92163e+07
25  4  3.69556e+07
25  5  3.53763e+07
25  6  1.94222e+07
25  7  2.39629e+07
25  8  3.10142e+07
25  9  3.02691e+07
25  10  4.03878e+07
25  11  3.99328e+07
25  12  3.98514e+07
25  13  3.93953e+07
25  14  5.56143e+07
25  15  4.13517e+07
25  16  3.8952e+07
25  17  5.41111e+07
25  18  5.48253e+07
25  19  6.545e+07
25  20  7.10509e+07
25  21  6.86721e+07
25  22  7.46505e+07
25  23  1.09593e+08
25  24  1.34947e+08
25  25  1.54868e+08
25  26  1.47684e+08
25  27  1.61833e+08
25  28  1.7726e+08
25  29  2.0233e+08
25  30  2.42234e+08
25  31  3.00631e+08
25  32  2.57083e+08
25  33  2.73037e+08
25  34  3.29332e+08
25  35  3.02073e+08
25  36  2.79317e+08
25  37  3.1771e+08
25  38  3.83002e+08
25  39  4.02273e+08
25  40  4.05408e+08
25  41  4.0856e+08
25  42  3.99422e+08
25  43  4.79036e+08
25  44  5.0285e+08
25  45  5.28375e+08
25  46  4.90508e+08
25  47  6.21245e+08
25  48  6.87502e+08
25  49  7.70845e+08
25  50  7.33975e+08
25  51  7.88736e+08
25  52  8.61001e+08
25  53  9.30477e+08
25  54  8.72164e+08
25  55  9.76256e+08
25  56  1.06128e+09
25  57  8.47187e+08
25  58  8.8301e+08
25  59  1.28719e+09
25  60  1.3269e+09
25  61  1.32714e+09
25  62  1.34767e+09
25  63  1.10321e+09
25  64  1.16497e+09
25  65  1.27294e+09
25  66  1.29653e+09
25  67  1.27962e+09
25  68  1.2333e+09
25  69  1.29171e+09
25  70  1.60813e+09
25  71  1.5718e+09
25  72  1.83557e+09
25  73  1.61004e+09
25  74  1.50017e+09
25  75  1.44027e+09
25  76  1.28622e+09
25  77  1.32707e+09
25  78  1.1859e+09
25  79  1.28791e+09
25  80  1.61913e+09
25  81  1.66072e+09
25  82  1.7662e+09
25  83  1.63055e+09
25  84  1.73623e+09
25  85  1.51859e+09
25  86  1.51736e+09
25  87  1.28877e+09
25  88  1.4528e+09
25  89  1.30849e+09
25  90  1.2892e+09
25  91  1.17846e+09
25  92  1.0279e+09
25  93  9.11431e+08
25  94  7.48041e+08
25  95  9.19581e+08
25  96  9.52826e+08
25  97  1.35215e+09
25  98  1.66215e+09
25  99  1.61361e+09
25  100  1.62047e+09
26  0  2.62003e+07
26  1  2.68203e+07
26  2  2.28087e+07
26  3  3.71182e+07
26  4  2.39563e+07
26  5  3.39282e+07
26  6  3.45783e+07
26  7  3.22399e+07
26  8  3.28518e+07
26  9  2.65263e+07
26  10  3.31245e+07
26  11  4.6328e+07
26  12  4.26482e+07
26  13  3.51872e+07
26  14  4.22851e+07
26  15  4.61152e+07
26  16  4.07066e+07
26  17  4.27402e+07
26  18  5.11803e+07
26  19  6.37815e+07
26  20  6.61327e+07
26  21  7.27098e+07
26  22  7.84078e+07
26  23  1.20588e+08
26  24  1.42993e+08
26  25  1.35401e+08
26  26  1.20062e+08
26  27  1.60883e+08
26  28  1.66565e+08
26  29  1.998e+08
26  30  2.2133e+08
26  31  2.89988e+08
26  32  2.28395e+08
26  33  2.76189e+08
26  34  2.72067e+08
26  35  2.57234e+08
26  36  2.60804e+08
26  37  3.14255e+08
26  38  3.40754e+08
26  39  4.30287e+08
26  40  3.81309e+08
26  41  3.99447e+08
26  42  4.41643e+08
26  43  4.15729e+08
26  44  4.66608e+08
26  45  4.87961e+08
26  46  4.8828e+08
26  47  5.59825e+08
26  48  6.08335e+08
26  49  7.26439e+08
26  50  7.13347e+08
26  51  7.5174e+08
26  52  8.25853e+08
26  53  8.55353e+08
26  54  8.85005e+08
26  55  8.7347e+08
26  56  8.84329e+08
26  57  8.22458e+08
26  58  8.66103e+08
26  59  1.07407e+09
26  60  1.23042e+09
26  61  1.34841e+09
26  62  1.37572e+09
26  63  1.20501e+09
26  64  1.19616e+09
26  65  1.27666e+09
26  66  1.35073e+09
26  67  1.32467e+09
26  68  1.51873e+09
26  69  1.42817e+09
26  70  1.56997e+09
26  71  1.71268e+09
26  72  1.60235e+09
26  73  1.82959e+09
26  74  1.80652e+09
26  75  1.40204e+09
26  76  1.31054e+09
26  77  1.20144e+09
26  78  1.27e+09
26  79  1.35225e+09
26  80  1.53991e+09
26  81  1.59137e+09
26  82  1.41887e+09
26  83  1.39685e+09
26  84  1.74987e+09
26  85  1.70239e+09
26  86  1.49258e+09
26  87  1.41947e+09
26  88  1.48505e+09
26  89  1.2713e+09
26  90  1.27854e+09
26  91  1.3108e+09
26  92  1.04111e+09
26  93  9.78998e+08
26  94  8.7788e+08
26  95  8.0435e+08
26  96  8.85582e+08
26  97  1.05776e+09
26  98  1.60142e+09
26  99  1.85676e+09
26  100  1.7593e+09
27  0  3.06942e+07
27  1  2.42471e+07
27  2  2.07831e+07
27  3  3.03733e+07
27  4  2.50812e+07
27  5  2.78843e+07
27  6  2.78384e+07
27  7  3.43534e+07
27  8  2.82452e+07
27  9  3.10202e+07
27  10  3.28409e+07
27  11  3.32241e+07
27  12  3.36571e+07
27  13  5.30685e+07
27  14  4.43344e+07
27  15  4.4405e+07
27  16  4.14319e+07
27  17  4.47221e+07
27  18  5.10624e+07
27  19  5.41914e+07
27  20  6.35382e+07
27  21  6.74607e+07
27  22  7.72117e+07
27  23  9.37792e+07
27  24  1.26036e+08
27  25  1.42078e+08
27  26  1.36065e+08
27  27  1.37387e+08
27  28  1.68612e+08
27  29  1.94348e+08
27  30  1.88764e+08
27  31  2.78723e+08
27  32  2.16018e+08
27  33  2.33314e+08
27  34  2.59177e+08
27  35  2.64872e+08
27  36  3.01245e+08
27  37  2.72448e+08
27  38  3.65092e+08
27  39  3.55909e+08
27  40  3.52205e+08
27  41  3.82596e+08
27  42  3.72744e+08
27  43  4.29881e+08
27  44  4.09629e+08
27  45  4.44874e+08
27  46  4.0925e+08
27  47  4.94207e+08
27  48  5.72174e+08
27  49  6.88826e+08
27  50  6.92064e+08
27  51  7.35372e+08
27  52  7.2789e+08
27  53  8.43389e+08
27  54  9.17064e+08
27  55  8.26786e+08
27  56  8.39783e+08
27  57  8.26848e+08
27  58  7.81885e+08
27  59  1.03346e+09
27  60  1.20832e+09
27  61  1.37594e+09
27  62  1.23814e+09
27  63  1.24306e+09
27  64  1.13071e+09
27  65  1.41646e+09
27  66  1.35562e+09
27  67  1.19658e+09
27  68  1.49456e+09
27  69  1.44442e+09
27  70  1.69957e+09
27  71  1.67782e+09
27  72  1.64387e+09
27  73  1.61656e+09
27  74  1.27145e+09
27  75  1.12363e+09
27  76  1.09102e+09
27  77  1.13994e+09
27  78  1.23755e+09
27  79  1.18159e+09
27  80  1.47126e+09
27  81  1.46342e+09
27  82  1.62841e+09
27  83  1.48942e+09
27  84  1.90907e+09
27  85  1.69703e+09
27  86  1.6388e+09
27  87  1.3625e+09
27  88  1.38178e+09
27  89  1.3301e+09
27  90  1.5109e+09
27  91  1.3163e+09
27  92  1.04418e+09
27  93  9.73714e+08
27  94  8.78512e+08
27  95  7.43819e+08
27  96  9.15767e+08
27  97  1.03594e+09
27  98  1.55207e+09
27  99  1.62133e+09
27  100  1.55164e+09
28  0  2.59871e+07
28  1  2.69485e+07
28  2  3.20052e+07
28  3  3.76021e+07
28  4  2.47265e+07
28  5  3.62714e+07
28  6  2.69794e+07
28  7  2.93834e+07
28  8  2.84607e+07
28  9  2.54728e+07
28  10  3.90831e+07
28  11  3.74784e+07
28  12  3.4783e+07
28  13  3.86407e+07
28  14  3.11357e+07
28  15  4.3111e+07
28  16  4.93786e+07
28  17  4.26312e+07
28  18  6.1264e+07
28  19  5.66285e+07
28  20  5.5751e+07
28  21  7.11564e+07
28  22  7.91974e+07
28  23  1.04066e+08
28  24  1.07622e+08
28  25  1.40272e+08
28  26  1.30974e+08
28  27  1.41838e+08
28  28  1.39892e+08
28  29  1.80456e+08
28  30  2.00017e+08
28  31  2.47219e+08
28  32  2.31243e+08
28  33  2.12698e+08
28  34  2.75564e+08
28  35  2.43055e+08
28  36  2.55914e+08
28  37  2.80157e+08
28  38  3.06667e+08
28  39  3.40732e+08
28  40  3.63419e+08
28  41  3.41615e+08
28  42  3.37741e+08
28  43  3.85663e+08
28  44  4.06286e+08
28  45  3.48537e+08
28  46  4.44552e+08
28  47  4.49913e+08
28  48  5.36271e+08
28  49  5.34975e+08
28  50  6.80771e+08
28  51  6.01178e+08
28  52  7.22069e+08
28  53  7.09334e+08
28  54  7.41576e+08
28  55  8.59465e+08
28  56  8.84594e+08
28  57  7.03755e+08
28  58  9.40721e+08
28  59  9.5175e+08
28  60  1.08503e+09
28  61  1.1734e+09
28  62  1.14788e+09
28  63  1.07969e+09
28  64  1.22208e+09
28  65  1.19938e+09
28  66  1.24015e+09
28  67  1.39451e+09
28  68  1.47151e+09
28  69  1.34976e+09
28  70  1.60478e+09
28  71  1.52199e+09
28  72  1.7893e+09
28  73  1.66923e+09
28  74  1.48985e+09
28  75  1.38429e+09
28  76  1.04831e+09
28  77  1.2065e+09
28  78  1.29012e+09
28  79  1.26083e+09
28  80  1.43107e+09
28  81  1.54659e+09
28  82  1.60431e+09
28  83  1.60205e+09
28  84  1.69821e+09
28  85  1.75405e+09
28  86  1.41476e+09
28  87  1.2579e+09
28  88  1.3925e+09
28  89  1.42096e+09
28  90  1.32185e+09
28  91  1.30513e+09
28  92  1.11597e+09
28  93  8.67368e+08
28  94  7.85819e+08
28  95  8.11972e+08
28  96  9.99733e+08
28  97  1.10257e+09
28  98  1.46559e+09
28  99  1.89145e+09
28  100  1.82063e+09
29  0  3.45282e+07
29  1  2.51095e+07
29  2  2.74087e+07
29  3  3.8663e+07
29  4  3.85489e+07
29  5  3.55441e+07
29  6  2.78211e+07
29  7  2.78128e+07
29  8  3.63687e+07
29  9  3.55568e+07
29  10  2.98035e+07
29  11  3.65192e+07
29  12  2.81062e+07
29  13  3.71074e+07
29  14  3.53552e+07
29  15  4.05068e+07
29  16  3.89021e+07
29  17  4.75195e+07
29  18  4.98795e+07
29  19  5.23904e+07
29  20  5.83408e+07
29  21  6.31771e+07
29  22  6.10501e+07
29  23  9.95447e+07
29  24  1.3084e+08
29  25  1.15668e+08
29  26  1.02136e+08
29  27  1.26309e+08
29  28  1.41606e+08
29  29  1.82847e+08
29  30  1.96048e+08
29  31  2.20986e+08
29  32  1.99419e+08
29  33  2.1216e+08
29  34  2.44058e+08
29  35  2.12733e+08
29  36  2.44488e+08
29  37  2.25547e+08
29  38  3.07494e+08
29  39  3.05423e+08
29  40  3.01668e+08
29  41  3.12642e+08
29  42  3.43941e+08
29  43  3.26566e+08
29  44  3.61867e+08
29  45  3.74575e+08
29  46  3.57868e+08
29  47  4.09933e+08
29  48  5.36934e+08
29  49  5.48476e+08
29  50  5.63726e+08
29  51  5.72966e+08
29  52  6.29946e+08
29  53  6.64186e+08
29  54  7.08495e+08
29  55  7.69922e+08
29  56  7.92389e+08
29  57  7.08011e+08
29  58  7.09644e+08
29  59  8.35022e+08
29  60  9.86013e+08
29  61  1.13453e+09
29  62  1.17225e+09
29  63  1.07341e+09
29  64  1.03539e+09
29  65  1.30049e+09
29  66  1.35669e+09
29  67  1.43862e+09
29  68  1.54361e+09
29  69  1.61534e+09
29  70  1.59194e+09
29  71  1.59509e+09
29  72  1.644e+09
29  73  1.49317e+09
29  74  1.21512e+09
29  75  1.13165e+09
29  76  1.14845e+09
29  77  1.16401e+09
29  78  1.31021e+09
29  79  1.43397e+09
29  80  1.39744e+09
29  81  1.50254e+09
29  82  1.38389e+09
29  83  1.51667e+09
29  84  1.76785e+09
29  85  1.57975e+09
29  86  1.55012e+09
29  87  1.40596e+09
29  88  1.53385e+09
29  89  1.56703e+09
29  90  1.21927e+09
29  91  1.37474e+09
29  92  1.12478e+09
29  93  8.6257e+08
29  94  8.83378e+08
29  95  8.07356e+08
29  96  8.17051e+08
29  97  9.36662e+08
29  98  1.47917e+09
29  99  1.75565e+09
29  100  1.77966e+09
30  0  2.54209e+07
30  1  2.26043e+07
30  2  2.82998e+07
30  3  3.10252e+07
30  4  4.05396e+07
30  5  3.06905e+07
30  6  3.06584e+07
30  7  2.99613e+07
30  8  3.41002e+07
30  9  2.71759e+07
30  10  3.48916e+07
30  11  2.97762e+07
30  12  3.56683e+07
30  13  4.06538e+07
30  14  3.48642e+07
30  15  3.67781e+07
30  16  4.16506e+07
30  17  5.46124e+07
30  18  4.67964e+07
30  19  4.36624e+07
30  20  5.76731e+07
30  21  5.82891e+07
30  22  7.40632e+07
30  23  7.95794e+07
30  24  1.04178e+08
30  25  1.11095e+08
30  26  1.15793e+08
30  27  1.07166e+08
30  28  1.38744e+08
30  29  1.52656e+08
30  30  2.02748e+08
30  31  2.05166e+08
30  32  2.17913e+08
30  33  1.92818e+08
30  34  2.25486e+08
30  35  2.40524e+08
30  36  2.41347e+08
30  37  2.36062e+08
30  38  2.54978e+08
30  39  3.0167e+08
30  40  2.9498e+08
30  41  2.67934e+08
30  42  3.01475e+08
30  43  2.93699e+08
30  44  3.45534e+08
30  45  3.79974e+08
30  46  3.35938e+08
30  47  3.7392e+08
30  48  4.30646e+08
30  49  4.99057e+08
30  50  5.18733e+08
30  51  6.04437e+08
30  52  5.65207e+08
30  53  6.17678e+08
30  54  6.65922e+08
30  55  6.80803e+08
30  56  6.60137e+08
30  57  7.34984e+08
30  58  6.79839e+08
30  59  8.17931e+08
30  60  9.33611e+08
30  61  1.02466e+09
30  62  1.1558e+09
30  63  1.08756e+09
30  64  1.0649e+09
30  65  1.10808e+09
30  66  1.31921e+09
30  67  1.30517e+09
30  68  1.55842e+09
30  69  1.55394e+09
30  70  1.63472e+09
30  71  1.59128e+09
30  72  1.5391e+09
30  73  1.58684e+09
30  74  1.36069e+09
30  75  1.22584e+09
30  76  1.13746e+09
30  77  1.19355e+09
30  78  1.27218e+09
30  79  1.47472e+09
30  80  1.43584e+09
30  81  1.61426e+09
30  82  1.67512e+09
30  83  1.48144e+09
30  84  1.74251e+09
30  85  1.63578e+09
30  86  1.57428e+09
30  87  1.31385e+09
30  88  1.36551e+09
30  89  1.49004e+09
30  90  1.31292e+09
30  91  1.27704e+09
30  92  1.20301e+09
30  93  9.51135e+08
30  94  7.80906e+08
30  95  8.02737e+08
30  96  9.1807e+08
30  97  1.0044e+09
30  98  1.38108e+09
30  99  1.77919e+09
30  100  1.7645e+09
31  0  3.09966e+07
31  1  2.41119e+07
31  2  2.47536e+07
31  3  2.68248e+07
31  4  3.84072e+07
31  5  3.08314e+07
31  6  3.58937e+07
31  7  3.2018e+07
31  8  3.01632e+07
31  9  3.25717e+07
31  10  3.68546e+07
31  11  3.75396e+07
31  12  3.74737e+07
31  13  3.84128e+07
31  14  3.51372e+07
31  15  4.4301e+07
31  16  3.78696e+07
31  17  4.27536e+07
31  18  3.91261e+07
31  19  5.24779e+07
31  20  6.07263e+07
31  21  6.76302e+07
31  22  6.90197e+07
31  23  7.70139e+07
31  24  1.11152e+08
31  25  1.05472e+08
31  26  1.15284e+08
31  27  1.27049e+08
31  28  1.2911e+08
31  29  1.39363e+08
31  30  1.41258e+08
31  31  2.04651e+08
31  32  1.78363e+08
31  33  1.78883e+08
31  34  2.49501e+08
31  35  1.90771e+08
31  36  2.1552e+08
31  37  2.29483e+08
31  38  2.36728e+08
31  39  2.52461e+08
31  40  2.92209e+08
31  41  3.02132e+08
31  42  2.57986e+08
31  43  2.64419e+08
31  44  3.1186e+08
31  45  3.10903e+08
31  46  3.2377e+08
31  47  3.59518e+08
31  48  4.21173e+08
31  49  4.5093e+08
31  50  4.51242e+08
31  51  4.98051e+08
31  52  5.84069e+08
31  53  5.84586e+08
31  54  6.14191e+08
31  55  6.4939e+08
31  56  6.23757e+08
31  57  6.45226e+08
31  58  6.64394e+08
31  59  8.6887e+08
31  60  9.30722e+08
31  61  9.77282e+08
31  62  1.08103e+09
31  63  9.24341e+08
31  64  1.17641e+09
31  65  1.15642e+09
31  66  1.27473e+09
31  67  1.19826e+09
31  68  1.42747e+09
31  69  1.50239e+09
31  70  1.60447e+09
31  71  1.49679e+09
31  72  1.47676e+09
31  73  1.44096e+09
31  74  1.26859e+09
31  75  1.0765e+09
31  76  1.05107e+09
31  77  1.18158e+09
31  78  1.21481e+09
31  79  1.43288e+09
31  80  1.54535e+09
31  81  1.51797e+09
31  82  1.48103e+09
31  83  1.41612e+09
31  84  1.59916e+09
31  85  1.71455e+09
31  86  1.48574e+09
31  87  1.53536e+09
31  88  1.46779e+09
31  89  1.43233e+09
31  90  1.47536e+09
31  91  1.21119e+09
31  92  1.08662e+09
31  93  8.84719e+08
31  94  8.74079e+08
31  95  7.81912e+08
31  96  9.51399e+08
31  97  1.0835e+09
31  98  1.65292e+09
31  99  1.93588e+09
31  100  1.71784e+09
32  0  2.18426e+07
32  1  2.15437e+07
32  2  3.18563e+07
32  3  3.45597e+07
32  4  4.30495e+07
32  5  3.4197e+07
32  6  2.1587e+07
32  7  2.20134e+07
32  8  2.78347e+07
32  9  2.54983e+07
32  10  3.74168e+07
32  11  3.71333e+07
32  12  4.17798e+07
32  13  2.44629e+07
32  14  2.89684e+07
32  15  3.68124e+07
32  16  3.56725e+07
32  17  3.80228e+07
32  18  3.67928e+07
32  19  5.76412e+07
32  20  4.69051e+07
32  21  5.20417e+07
32  22  6.79021e+07
32  23  6.33934e+07
32  24  9.46963e+07
32  25  8.28032e+07
32  26  9.03718e+07
32  27  9.84499e+07
32  28  1.37046e+08
32  29  1.51247e+08
32  30  1.4445e+08
32  31  1.97339e+08
32  32  1.91146e+08
32  33  2.06139e+08
32  34  1.86625e+08
32  35  2.15818e+08
32  36  1.87531e+08
32  37  2.00878e+08
32  38  2.3116e+08
32  39  2.49851e+08
32  40  2.43301e+08
32  41  2.65227e+08
32  42  2.74469e+08
32  43  2.6994e+08
32  44  2.70976e+08
32  45  2.9121e+08
32  46  2.97978e+08
32  47  3.20332e+08
32  48  3.62424e+08
32  49  4.47166e+08
32  50  4.65887e+08
32  51  4.78923e+08
32  52  5.54712e+08
32  53  5.58812e+08
32  54  5.43107e+08
32  55  6.0551e+08
32  56  5.20836e+08
32  57  6.14222e+08
32  58  6.09187e+08
32  59  7.68e+08
32  60  8.32989e+08
32  61  9.10517e+08
32  62  9.15537e+08
32  63  9.25773e+08
32  64  1.03506e+09
32  65  1.20915e+09
32  66  1.27966e+09
32  67  1.52244e+09
32  68  1.3538e+09
32  69  1.54585e+09
32  70  1.59074e+09
32  71  1.59838e+09
32  72  1.6095e+09
32  73  1.49464e+09
32  74  1.13936e+09
32  75  1.08197e+09
32  76  9.62846e+08
32  77  1.22196e+09
32  78  1.43623e+09
32  79  1.52946e+09
32  80  1.51245e+09
32  81  1.58307e+09
32  82  1.65233e+09
32  83  1.53595e+09
32  84  1.6748e+09
32  85  1.53732e+09
32  86  1.55789e+09
32  87  1.47184e+09
32  88  1.55545e+09
32  89  1.50198e+09
32  90  1.24362e+09
32  91  1.0177e+09
32  92  1.05874e+09
32  93  1.03461e+09
32  94  8.71255e+08
32  95  8.13682e+08
32  96  9.80471e+08
32  97  1.19275e+09
32  98  1.48988e+09
32  99  1.79363e+09
32  100  1.71338e+09
33  0  2.4422e+07
33  1  2.11654e+07
33  2  2.47977e+07
33  3  3.27825e+07
33  4  3.14824e+07
33  5  2.81058e+07
33  6  2.28704e+07
33  7  3.47358e+07
33  8  3.04477e+07
33  9  3.29908e+07
33  10  2.84858e+07
33  11  2.83159e+07
33  12  4.51375e+07
33  13  3.7959e+07
33  14  3.80084e+07
33  15  3.27415e+07
33  16  3.70844e+07
33  17  3.63809e+07
33  18  4.62276e+07
33  19  4.81211e+07
33  20  5.0276e+07
33  21  5.47705e+07
33  22  5.69112e+07
33  23  7.25405e+07
33  24  9.49527e+07
33  25  8.01068e+07
33  26  8.95128e+07
33  27  9.5894e+07
33  28  1.13501e+08
33  29  1.56459e+08
33  30  1.51319e+08
33  31  1.83098e+08
33  32  1.61851e+08
33  33  1.86522e+08
33  34  1.94168e+08
33  35  2.09164e+08
33  36  2.09694e+08
33  37  2.36556e+08
33  38  2.35978e+08
33  39  2.45843e+08
33  40  2.24988e+08
33  41  2.02717e+08
33  42  2.2282e+08
33  43  2.21125e+08
33  44  2.58963e+08
33  45  2.95839e+08
33  46  2.87219e+08
33  47  3.27774e+08
33  48  3.28261e+08
33  49  3.7882e+08
33  50  4.42086e+08
33  51  4.12359e+08
33  52  4.63858e+08
33  53  4.71907e+08
33  54  4.76282e+08
33  55  5.27267e+08
33  56  5.54402e+08
33  57  5.31112e+08
33  58  5.56696e+08
33  59  6.9415e+08
33  60  7.59746e+08
33  61  8.48087e+08
33  62  1.00803e+09
33  63  1.03226e+09
33  64  1.03337e+09
33  65  1.14418e+09
33  66  1.4862e+09
33  67  1.42676e+09
33  68  1.40431e+09
33  69  1.44862e+09
33  70  1.46858e+09
33  71  1.48607e+09
33  72  1.32732e+09
33  73  1.31425e+09
33  74  1.06907e+09
33  75  1.02013e+09
33  76  1.06554e+09
33  77  1.13448e+09
33  78  1.31266e+09
33  79  1.66039e+09
33  80  1.51916e+09
33  81  1.56585e+09
33  82  1.61344e+09
33  83  1.70729e+09
33  84  1.75529e+09
33  85  1.71382e+09
33  86  1.38569e+09
33  87  1.47584e+09
33  88  1.27685e+09
33  89  1.43313e+09
33  90  1.39964e+09
33  91  1.35966e+09
33  92  1.05239e+09
33  93  9.5884e+08
33  94  8.76853e+08
33  95  8.46779e+08
33  96  9.46539e+08
33  97  1.10656e+09
33  98  1.65441e+09
33  99  1.66562e+09
33  100  1.63682e+09
34  0  2.99387e+07
34  1  2.32835e+07
34  2  1.94282e+07
34  3  3.88788e+07
34  4  3.38492e+07
34  5  2.97296e+07
34  6  3.11884e+07
34  7  4.20296e+07
34  8  1.93153e+07
34  9  2.39538e+07
34  10  1.93058e+07
34  11  2.96273e+07
34  12  2.59736e+07
34  13  2.78595e+07
34  14  3.29214e+07
34  15  3.22754e+07
34  16  3.91264e+07
34  17  5.17215e+07
34  18  3.886e+07
34  19  4.18309e+07
34  20  5.08397e+07
34  21  5.47742e+07
34  22  5.05932e+07
34  23  6.29834e+07
34  24  7.73764e+07
34  25  1.04429e+08
34  26  9.22198e+07
34  27  9.35183e+07
34  28  9.94699e+07
34  29  1.20498e+08
34  30  1.40677e+08
34  31  1.37647e+08
34  32  1.73716e+08
34  33  1.60868e+08
34  34  1.81614e+08
34  35  2.08144e+08
34  36  2.04707e+08
34  37  1.93538e+08
34  38  2.1425e+08
34  39  2.28886e+08
34  40  1.99393e+08
34  41  2.3867e+08
34  42  2.48631e+08
34  43  2.47795e+08
34  44  2.59542e+08
34  45  2.62238e+08
34  46  2.69031e+08
34  47  2.77729e+08
34  48  3.19335e+08
34  49  3.3429e+08
34  50  4.37012e+08
34  51  4.01935e+08
34  52  5.29542e+08
34  53  4.54497e+08
34  54  5.03162e+08
34  55  5.40661e+08
34  56  5.29427e+08
34  57  5.64748e+08
34  58  5.76427e+08
34  59  7.18697e+08
34  60  7.33836e+08
34  61  7.63377e+08
34  62  8.45875e+08
34  63  8.95222e+08
34  64  9.89886e+08
34  65  1.1123e+09
34  66  1.23904e+09
34  67  1.32082e+09
34  68  1.50164e+09
34  69  1.5847e+09
34  70  1.39994e+09
34  71  1.47416e+09
34  72  1.75548e+09
34  73  1.3325e+09
34  74  1.1743e+09
34  75  1.19371e+09
34  76  1.08507e+09
34  77  1.32507e+09
34  78  1.39292e+09
34  79  1.42953e+09
34  80  1.53636e+09
34  81  1.48312e+09
34  82  1.54149e+09
34  83  1.62995e+09
34  84  1.55132e+09
34  85  1.66351e+09
34  86  1.48521e+09
34  87  1.54987e+09
34  88  1.39589e+09
34  89  1.42483e+09
34  90  1.38317e+09
34  91  1.26772e+09
34  92  1.08293e+09
34  93  1.02611e+09
34  94  9.20254e+08
34  95  7.98375e+08
34  96  9.80779e+08
34  97  1.03498e+09
34  98  1.47848e+09
34  99  1.51716e+09
34  100  1.62698e+09
35  0  2.28073e+07
35  1  2.54982e+07
35  2  2.25398e+07
35  3  2.53595e+07
35  4  2.60571e+07
35  5  3.31219e+07
35  6  2.88973e+07
35  7  3.72569e+07
35  8  3.83997e+07
35  9  2.86832e+07
35  10  2.90478e+07
35  11  3.57592e+07
35  12  2.61405e+07
35  13  2.96388e+07
35  14  3.71082e+07
35  15  3.24746e+07
35  16  3.17056e+07
35  17  3.83041e+07
35  18  2.80974e+07
35  19  3.85445e+07
35  20  5.55197e+07
35  21  4.85594e+07
35  22  4.74991e+07
35  23  6.95382e+07
35  24  7.23238e+07
35  25  6.59145e+07
35  26  9.2461e+07
35  27  8.76427e+07
35  28  1.14552e+08
35  29  1.14458e+08
35  30  1.31813e+08
35  31  1.33018e+08
35  32  1.60508e+08
35  33  1.82234e+08
35  34  1.80769e+08
35  35  1.74501e+08
35  36  1.8343e+08
35  37  1.97256e+08
35  38  2.05652e+08
35  39  2.36627e+08
35  40  1.57979e+08
35  41  2.1328e+08
35  42  2.33207e+08
35  43  2.20482e+08
35  44  2.45787e+08
35  45  2.30136e+08
35  46  2.57129e+08
35  47  2.87117e+08
35  48  3.17752e+08
35  49  3.4855e+08
35  50  4.03108e+08
35  51  3.8532e+08
35  52  3.81126e+08
35  53  4.63716e+08
35  54  4.24102e+08
35  55  4.82906e+08
35  56  5.28074e+08
35  57  4.90673e+08
35  58  5.31924e+08
35  59  7.20051e+08
35  60  7.60499e+08
35  61  8.10049e+08
35  62  7.73815e+08
35  63  9.02259e+08
35  64  1.02731e+09
35  65  1.14346e+09
35  66  1.15361e+09
35  67  1.34693e+09
35  68  1.29471e+09
35  69  1.44725e+09
35  70  1.49899e+09
35  71  1.5751e+09
35  72  1.66418e+09
35  73  1.20021e+09
35  74  1.23885e+09
35  75  1.07914e+09
35  76  1.10346e+09
35  77  1.27638e+09
35  78  1.46259e+09
35  79  1.45177e+09
35  80  1.42222e+09
35  81  1.70005e+09
35  82  1.68639e+09
35  83  1.50321e+09
35  84  1.60238e+09
35  85  1.60324e+09
35  86  1.4043e+09
35  87  1.53232e+09
35  88  1.52058e+09
35  89  1.42616e+09
35  90  1.37867e+09
35  91  1.12598e+09
35  92  1.24006e+09
35  93  1.01797e+09
35  94  1.05596e+09
35  95  9.23324e+08
35  96  9.73983e+08
35  97  1.01604e+09
35  98  1.36794e+09
35  99  1.73861e+09
35  100  1.39775e+09
36  0  2.02977e+07
36  1  1.84718e+07
36  2  2.57346e+07
36  3  3.34933e+07
36  4  2.41031e+07
36  5  3.49477e+07
36  6  2.79348e+07
36  7  3.06216e+07
36  8  2.45373e+07
36  9  3.47614e+07
36  10  3.6732e+07
36  11  2.84905e+07
36  12  3.18396e+07
36  13  2.65167e+07
36  14  2.55266e+07
36  15  2.80426e+07
36  16  3.4239e+07
36  17  3.95871e+07
36  18  4.54933e+07
36  19  4.86598e+07
36  20  4.57988e+07
36  21  5.52448e+07
36  22  6.20536e+07
36  23  6.41618e+07
36  24  7.00819e+07
36  25  6.37506e+07
36  26  6.42197e+07
36  27  7.32527e+07
36  28  9.06528e+07
36  29  1.11833e+08
36  30  1.04287e+08
36  31  1.32065e+08
36  32  1.25763e+08
36  33  1.28584e+08
36  34  1.59982e+08
36  35  1.46562e+08
