row  column  (images_2.edf Cu-K*images_2.edf Ar-K**2.3)
12  18  0
12  19  0
12  20  0
12  21  0
12  22  254167
12  23  4.14409e+06
12  24  5.19213e+06
12  25  0
12  26  0
12  27  2.48455e+06
12  28  0
12  29  0
12  30  0
12  31  0
12  32  0
12  33  0
12  34  0
12  35  0
12  36  0
12  37  0
12  38  0
12  39  0
12  40  0
12  41  0
12  42  0
12  43  0
12  44  0
12  45  0
12  46  0
12  47  0
12  48  1.80523e+06
12  49  2.61609e+06
12  50  0
12  51  7.81838e+06
12  52  6.91027e+06
12  53  9.20671e+06
12  54  1.53934e+07
12  55  1.06702e+07
12  56  3.10973e+07
12  57  3.36532e+07
12  58  2.52987e+07
12  59  3.42904e+07
12  60  4.12844e+07
12  61  1.89499e+07
12  62  1.60086e+07
12  63  2.66228e+07
12  64  2.16311e+07
12  65  2.23049e+07
12  66  2.47273e+07
12  67  2.03659e+07
12  68  3.21054e+07
12  69  1.99342e+07
12  70  2.10537e+07
12  71  1.57669e+07
12  72  1.87698e+07
12  73  1.08825e+07
12  74  2.77477e+06
12  75  0
12  76  8.7015e+06
12  77  9.65417e+06
12  78  2.56274e+07
12  79  3.08938e+07
12  80  1.01654e+07
12  81  1.79806e+07
12  82  1.08308e+07
12  83  2.89481e+07
12  84  2.42485e+07
12  85  1.70171e+07
12  86  2.32586e+07
12  87  1.01701e+07
12  88  1.26487e+07
12  89  1.21663e+07
12  90  2.07536e+07
12  91  2.2254e+07
12  92  1.34155e+07
12  93  1.70345e+07
12  94  2.93983e+07
12  95  1.84216e+07
12  96  2.43269e+07
12  97  1.76757e+07
12  98  6.7339e+06
12  99  84428
12  100  0
13  0  4.02994e+06
13  1  1.25882e+06
13  2  3.54473e+06
13  3  0
13  4  6.19441e+06
13  5  8.41445e+06
13  6  4.89345e+06
13  7  0
13  8  0
13  9  78966.3
13  10  2.08269e+06
13  11  1.26735e+06
13  12  998570
13  13  2.73602e+06
13  14  1.72344e+06
13  15  0
13  16  1.01366e+07
13  17  0
13  18  0
13  19  3.4635e+06
13  20  2.89955e+06
13  21  6.57148e+06
13  22  0
13  23  2.74971e+06
13  24  0
13  25  0
13  26  4.42137e+06
13  27  0
13  28  0
13  29  0
13  30  0
13  31  0
13  32  0
13  33  144477
13  34  0
13  35  0
13  36  0
13  37  0
13  38  0
13  39  0
13  40  0
13  41  0
13  42  0
13  43  0
13  44  0
13  45  0
13  46  0
13  47  58652.5
13  48  0
13  49  1.20231e+07
13  50  0
13  51  1.37588e+07
13  52  2.20545e+06
13  53  4.05035e+06
13  54  9.94735e+06
13  55  1.99302e+07
13  56  1.99148e+07
13  57  2.07709e+07
13  58  2.55423e+07
13  59  3.36923e+07
13  60  4.50168e+07
13  61  1.55079e+07
13  62  1.20127e+07
13  63  1.2785e+07
13  64  2.86643e+07
13  65  2.79892e+07
13  66  2.0329e+07
13  67  1.30593e+07
13  68  1.34202e+07
13  69  1.40178e+07
13  70  1.73101e+07
13  71  1.53129e+07
13  72  2.24621e+07
13  73  7.30207e+06
13  74  1.05254e+07
13  75  1.44333e+06
13  76  1.24681e+07
13  77  1.35409e+07
13  78  1.98042e+07
13  79  1.9377e+07
13  80  1.19673e+07
13  81  1.97511e+07
13  82  2.45789e+07
13  83  9.35763e+06
13  84  2.24713e+07
13  85  1.63018e+07
13  86  2.09916e+07
13  87  2.09933e+07
13  88  8.17575e+06
13  89  1.27288e+07
13  90  1.14912e+07
13  91  1.92162e+07
13  92  2.22028e+07
13  93  2.66296e+07
13  94  2.04545e+07
13  95  1.75512e+07
13  96  2.3472e+07
13  97  9.67687e+06
13  98  1.41876e+07
13  99  3.6064e+06
13  100  0
14  0  5.8115e+06
14  1  4.42165e+06
14  2  6.2158e+06
14  3  4.65155e+06
14  4  538097
14  5  0
14  6  0
14  7  3.6553e+06
14  8  0
14  9  1.16093e+06
14  10  0
14  11  2.63467e+06
14  12  0
14  13  2.23796e+06
14  14  0
14  15  1.64693e+07
14  16  0
14  17  0
14  18  0
14  19  1.44365e+06
14  20  0
14  21  845962
14  22  0
14  23  0
14  24  0
14  25  263152
14  26  1.24801e+07
14  27  3.47608e+06
14  28  5.19943e+06
14  29  6.48887e+06
